"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"56","lubelskie","bi³gorajski",59294,320,27071,48,"t0602"
"57","lubelskie","che³mski",39243,120,17846,16,"t0603"
"58","lubelskie","hrubieszowski",49238,208,21797,27,"t0604"
"59","lubelskie","janowski",34143,110,15424,12,"t0605"
"60","lubelskie","krasnostawski",44896,158,19953,16,"t0606"
"61","lubelskie","kraœnicki",73036,135,33155,30,"t0607"
"62","lubelskie","lubartowski",60722,260,27511,31,"t0608"
"63","lubelskie","lubelski",92599,355,40723,50,"t0609"
"64","lubelskie","³êczyñski",43394,64,20044,13,"t0610"
"65","lubelskie","³ukowski",62129,268,28121,45,"t0611"
"66","lubelskie","opolski",49733,246,22154,49,"t0612"
"67","lubelskie","parczewski",31021,70,13630,11,"t0613"
"68","lubelskie","pu³awski",106949,222,48992,23,"t0614"
"69","lubelskie","radzyñski",33754,187,15330,40,"t0615"
"70","lubelskie","rycki",57468,157,26822,40,"t0616"
"71","lubelskie","œwidnicki",51652,219,23415,43,"t0617"
"72","lubelskie","tomaszowski",60504,198,27228,14,"t0618"
"73","lubelskie","w³odawski",37735,89,16897,4,"t0619"
"74","lubelskie","zamojski",52779,261,24811,29,"t0620"
"75","lubelskie","Bia³a Podlaska",77339,294,34884,64,"t0661"
"76","lubelskie","Che³m",69098,202,30381,20,"t0662"
"77","lubelskie","Lublin",492520,1910,213110,226,"t0663"
"78","lubelskie","Zamoœæ",97493,301,44216,47,"t0664"
"79","lubuskie","gorzowski",32272,144,14465,4,"t0801"
"80","lubuskie","kroœnieñski",54457,105,24964,15,"t0802"
"81","lubuskie","miêdzyrzecki",71735,132,32432,13,"t0803"
"82","lubuskie","nowosolski",99728,233,43011,42,"t0804"
"83","lubuskie","s³ubicki",41851,1,19303,1,"t0805"
"84","lubuskie","strzelecko-drezdenecki",55239,141,23679,23,"t0806"
"85","lubuskie","sulêciñski",34376,154,14872,15,"t0807"
"86","lubuskie","œwiebodziñski",58489,58,26340,4,"t0808"
"87","lubuskie","zielonogórski",94628,128,42801,10,"t0809"
"88","lubuskie","¿agañski",74334,200,32574,22,"t0810"
"89","lubuskie","¿arski",107177,311,48797,24,"t0811"
"90","lubuskie","wschowski",29607,55,13844,33,"t0812"
"91","lubuskie","Gorzów Wielkopolski",168640,444,73427,50,"t0861"
"92","lubuskie","Zielona Góra",164851,374,74914,32,"t0862"
"93","³ódzkie","be³chatowski",79600,163,35454,26,"t1001"
"94","³ódzkie","kutnowski",95300,180,44947,21,"t1002"
"95","³ódzkie","³aski",38797,28,18031,9,"t1003"
"96","³ódzkie","³êczycki",55553,172,24905,26,"t1004"
"97","³ódzkie","³owicki",95625,178,44621,5,"t1005"
"98","³ódzkie","³ódzki wschodni",40659,59,17797,7,"t1006"
"99","³ódzkie","opoczyñski",63796,117,28328,15,"t1007"
"100","³ódzkie","pabianicki",117212,456,53623,63,"t1008"
"101","³ódzkie","pajêczañski",31253,84,14061,10,"t1009"
"102","³ódzkie","piotrkowski",53260,75,24407,6,"t1010"
"103","³ódzkie","poddêbicki",39723,39,18399,10,"t1011"
"104","³ódzkie","radomszczañski",95351,310,43724,34,"t1012"
"105","³ódzkie","rawski",31240,57,14020,11,"t1013"
"106","³ódzkie","sieradzki",107076,233,47874,25,"t1014"
"107","³ódzkie","skierniewicki",25339,48,11778,5,"t1015"
"108","³ódzkie","tomaszowski",113123,260,52081,48,"t1016"
"109","³ódzkie","wieluñski",92667,201,43049,15,"t1017"
"110","³ódzkie","wieruszowski",35391,73,15635,14,"t1018"
"111","³ódzkie","zduñskowolski",53754,106,24353,4,"t1019"
"112","³ódzkie","zgierski",140453,401,63915,54,"t1020"
"113","³ódzkie","brzeziñski",36941,178,17175,20,"t1021"
"114","³ódzkie","£ódŸ",976904,3266,442001,322,"t1061"
"115","³ódzkie","Piotrków Trybunalski",89720,248,40170,18,"t1062"
"116","³ódzkie","Skierniewice",77900,258,35551,22,"t1063"
"117","ma³opolskie","bocheñski",83385,218,36674,16,"t1201"
"118","ma³opolskie","brzeski",71386,191,32428,17,"t1202"
"119","ma³opolskie","chrzanowski",118300,330,52811,42,"t1203"
"120","ma³opolskie","d¹browski",45149,210,20760,41,"t1204"
"121","ma³opolskie","gorlicki",91618,171,42030,26,"t1205"
"122","ma³opolskie","krakowski",171064,536,77999,74,"t1206"
"123","ma³opolskie","limanowski",94590,326,42444,33,"t1207"
"124","ma³opolskie","miechowski",64057,114,30036,19,"t1208"
"125","ma³opolskie","myœlenicki",110337,397,50772,50,"t1209"
"126","ma³opolskie","nowos¹decki",137943,277,60698,28,"t1210"
"127","ma³opolskie","nowotarski",138859,341,61794,70,"t1211"
"128","ma³opolskie","olkuski",115002,260,52537,23,"t1212"
"129","ma³opolskie","oœwiêcimski",128837,291,59430,35,"t1213"
"130","ma³opolskie","proszowicki",46442,12,21757,3,"t1214"
"131","ma³opolskie","suski",73633,204,34063,33,"t1215"
"132","ma³opolskie","tarnowski",100793,255,45995,40,"t1216"
"133","ma³opolskie","tatrzañski",38256,97,17390,14,"t1217"
"134","ma³opolskie","wadowicki",127646,306,56325,49,"t1218"
"135","ma³opolskie","wielicki",117888,248,52421,44,"t1219"
"136","ma³opolskie","Kraków",1263229,3092,578350,301,"t1261"
"137","ma³opolskie","Nowy S¹cz",68653,302,31507,53,"t1262"
"138","ma³opolskie","Tarnów",123743,557,54462,49,"t1263"
"139","mazowieckie","bia³obrzeski",37986,33,17700,3,"t1401"
"140","mazowieckie","ciechanowski",85568,292,39369,49,"t1402"
"141","mazowieckie","garwoliñski",88267,258,41342,55,"t1403"
"142","mazowieckie","gostyniñski",30333,82,14275,12,"t1404"
"143","mazowieckie","grodziski",101930,204,45777,24,"t1405"
"144","mazowieckie","grójecki",112224,258,51493,42,"t1406"
"145","mazowieckie","kozienicki",47377,129,21957,15,"t1407"
"146","mazowieckie","legionowski",83580,189,35351,23,"t1408"
"147","mazowieckie","lipski",28196,50,13075,13,"t1409"
"148","mazowieckie","³osicki",20120,106,9392,24,"t1410"
"149","mazowieckie","makowski",45087,94,20067,11,"t1411"
"150","mazowieckie","miñski",137718,396,60709,77,"t1412"
"151","mazowieckie","m³awski",65795,368,30449,80,"t1413"
"152","mazowieckie","nowodworski",121568,233,54656,39,"t1414"
"153","mazowieckie","ostro³êcki",52928,180,24311,25,"t1415"
"154","mazowieckie","ostrowski",53946,122,25890,31,"t1416"
"155","mazowieckie","otwocki",100034,257,46322,33,"t1417"
"156","mazowieckie","piaseczyñski",262262,481,118287,64,"t1418"
"157","mazowieckie","p³ocki",91655,254,42511,30,"t1419"
"158","mazowieckie","p³oñski",84882,165,38612,10,"t1420"
"159","mazowieckie","pruszkowski",146645,459,66830,49,"t1421"
"160","mazowieckie","przasnyski",53579,150,24997,37,"t1422"
"161","mazowieckie","przysuski",30876,104,14256,6,"t1423"
"162","mazowieckie","pu³tuski",49663,94,23129,13,"t1424"
"163","mazowieckie","radomski",68592,257,31565,51,"t1425"
"164","mazowieckie","siedlecki",33118,51,15547,9,"t1426"
"165","mazowieckie","sierpecki",47654,59,22307,7,"t1427"
"166","mazowieckie","sochaczewski",88458,148,40919,25,"t1428"
"167","mazowieckie","soko³owski",45408,100,20680,11,"t1429"
"168","mazowieckie","szyd³owiecki",22770,123,9728,26,"t1430"
"169","mazowieckie","warszawski zachodni",123205,381,56711,29,"t1432"
"170","mazowieckie","wêgrowski",49794,173,23139,25,"t1433"
"171","mazowieckie","wo³omiñski",228242,715,100240,154,"t1434"
"172","mazowieckie","wyszkowski",67265,146,31271,28,"t1435"
"173","mazowieckie","zwoleñski",30193,70,14170,10,"t1436"
"174","mazowieckie","¿uromiñski",31412,101,15190,14,"t1437"
"175","mazowieckie","¿yrardowski",62165,173,28198,22,"t1438"
"176","mazowieckie","Ostro³êka",76302,463,34887,39,"t1461"
"177","mazowieckie","P³ock",140070,293,62137,18,"t1462"
"178","mazowieckie","Radom",249830,646,111731,52,"t1463"
"179","mazowieckie","Siedlce",124260,182,57218,19,"t1464"
"180","mazowieckie","Warszawa",2766438,7083,1242777,806,"t1465"
"181","opolskie","brzeski",75514,102,34617,29,"t1601"
"182","opolskie","g³ubczycki",44279,126,20111,13,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",85567,184,39218,18,"t1603"
"184","opolskie","kluczborski",58226,68,26831,15,"t1604"
"185","opolskie","krapkowicki",101832,234,45942,20,"t1605"
"186","opolskie","namys³owski",30286,39,13859,2,"t1606"
"187","opolskie","nyski",100028,240,46367,21,"t1607"
"188","opolskie","oleski",51659,179,24071,25,"t1608"
"189","opolskie","opolski",70408,151,31834,17,"t1609"
"190","opolskie","prudnicki",42543,178,19300,22,"t1610"
"191","opolskie","strzelecki",60854,163,27396,20,"t1611"
"192","opolskie","Opole",201847,561,90877,57,"t1661"
"193","podkarpackie","bieszczadzki",11200,56,5152,12,"t1801"
"194","podkarpackie","brzozowski",49065,121,22496,11,"t1802"
"195","podkarpackie","dêbicki",69976,164,29663,17,"t1803"
"196","podkarpackie","jaros³awski",63810,260,27985,34,"t1804"
"197","podkarpackie","jasielski",65400,199,28272,24,"t1805"
"198","podkarpackie","kolbuszowski",24176,38,11023,1,"t1806"
"199","podkarpackie","kroœnieñski",52999,226,24853,13,"t1807"
"200","podkarpackie","le¿ajski",44466,95,19657,13,"t1808"
"201","podkarpackie","lubaczowski",36029,130,16228,12,"t1809"
"202","podkarpackie","³añcucki",44717,122,20700,30,"t1810"
"203","podkarpackie","mielecki",92405,247,43062,19,"t1811"
"204","podkarpackie","ni¿añski",35400,153,16594,26,"t1812"
"205","podkarpackie","przemyski",21044,48,10043,10,"t1813"
"206","podkarpackie","przeworski",32520,71,15166,9,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",41766,87,18508,8,"t1815"
"208","podkarpackie","rzeszowski",59078,153,26702,26,"t1816"
"209","podkarpackie","sanocki",41820,79,18545,9,"t1817"
"210","podkarpackie","stalowowolski",80073,243,36296,32,"t1818"
"211","podkarpackie","strzy¿owski",29640,40,14075,5,"t1819"
"212","podkarpackie","tarnobrzeski",17663,75,7708,3,"t1820"
"213","podkarpackie","leski",15199,81,7057,5,"t1821"
"214","podkarpackie","Krosno",47925,199,21871,26,"t1861"
"215","podkarpackie","Przemyœl",52035,406,22155,32,"t1862"
"216","podkarpackie","Rzeszów",597356,1119,269532,132,"t1863"
"217","podkarpackie","Tarnobrzeg",66417,245,30143,26,"t1864"
"218","podlaskie","augustowski",46445,87,20842,13,"t2001"
"219","podlaskie","bia³ostocki",68633,269,31343,42,"t2002"
"220","podlaskie","bielski",39954,136,18167,22,"t2003"
"221","podlaskie","grajewski",30743,43,14363,4,"t2004"
"222","podlaskie","hajnowski",32020,92,14347,3,"t2005"
"223","podlaskie","kolneñski",24288,32,11050,2,"t2006"
"224","podlaskie","³om¿yñski",17044,0,7993,0,"t2007"
"225","podlaskie","moniecki",24780,5,11414,0,"t2008"
"226","podlaskie","sejneñski",13087,27,5984,5,"t2009"
"227","podlaskie","siemiatycki",33776,94,15882,8,"t2010"
"228","podlaskie","sokólski",46843,164,21809,25,"t2011"
"229","podlaskie","suwalski",9283,11,4304,1,"t2012"
"230","podlaskie","wysokomazowiecki",51071,158,23571,28,"t2013"
"231","podlaskie","zambrowski",30085,116,13371,11,"t2014"
"232","podlaskie","Bia³ystok",526840,1399,234943,182,"t2061"
"233","podlaskie","£om¿a",73796,268,33847,42,"t2062"
"234","podlaskie","Suwa³ki",63269,409,27482,52,"t2063"
"235","pomorskie","bytowski",72940,373,32836,32,"t2201"
"236","pomorskie","chojnicki",93388,244,42671,30,"t2202"
"237","pomorskie","cz³uchowski",44501,162,19301,16,"t2203"
"238","pomorskie","gdañski",64565,140,29769,31,"t2204"
"239","pomorskie","kartuski",100399,297,45852,24,"t2205"
"240","pomorskie","koœcierski",68518,78,31485,15,"t2206"
"241","pomorskie","kwidzyñski",69467,172,31697,36,"t2207"
"242","pomorskie","lêborski",63181,245,28252,49,"t2208"
"243","pomorskie","malborski",45263,243,20808,61,"t2209"
"244","pomorskie","nowodworski",35144,82,15886,5,"t2210"
"245","pomorskie","pucki",63426,198,29020,28,"t2211"
"246","pomorskie","s³upski",50349,171,23041,23,"t2212"
"247","pomorskie","starogardzki",108363,200,49462,16,"t2213"
"248","pomorskie","tczewski",90829,434,39967,70,"t2214"
"249","pomorskie","wejherowski",171752,397,78332,60,"t2215"
"250","pomorskie","sztumski",45531,130,20360,18,"t2216"
"251","pomorskie","Gdañsk",876388,1831,398612,169,"t2261"
"252","pomorskie","Gdynia",311389,954,134503,98,"t2262"
"253","pomorskie","S³upsk",124357,320,56731,29,"t2263"
"254","pomorskie","Sopot",100535,246,45843,16,"t2264"
"255","œl¹skie","bêdziñski",120479,191,54726,22,"t2401"
"256","œl¹skie","bielski",117261,185,51017,39,"t2402"
"257","œl¹skie","cieszyñski",170586,280,77511,32,"t2403"
"258","œl¹skie","czêstochowski",95756,258,44287,33,"t2404"
"259","œl¹skie","gliwicki",143404,138,61201,13,"t2405"
"260","œl¹skie","k³obucki",61837,193,27996,20,"t2406"
"261","œl¹skie","lubliniecki",58298,110,26231,10,"t2407"
"262","œl¹skie","miko³owski",43976,108,20449,4,"t2408"
"263","œl¹skie","myszkowski",59964,235,27735,22,"t2409"
"264","œl¹skie","pszczyñski",70161,120,32353,16,"t2410"
"265","œl¹skie","raciborski",95101,285,43319,28,"t2411"
"266","œl¹skie","rybnicki",27985,30,13323,0,"t2412"
"267","œl¹skie","tarnogórski",156935,402,73034,54,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",41698,75,19303,15,"t2414"
"269","œl¹skie","wodzis³awski",133604,463,60571,52,"t2415"
"270","œl¹skie","zawierciañski",111801,217,50064,21,"t2416"
"271","œl¹skie","¿ywiecki",113534,297,52879,60,"t2417"
"272","œl¹skie","Bielsko-Bia³a",236109,529,106763,129,"t2461"
"273","œl¹skie","Bytom",155168,522,70077,69,"t2462"
"274","œl¹skie","Chorzów",124755,312,55838,68,"t2463"
"275","œl¹skie","Czêstochowa",282450,717,127513,99,"t2464"
"276","œl¹skie","D¹browa Górnicza",98671,441,44453,46,"t2465"
"277","œl¹skie","Gliwice",294807,671,133958,53,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",64059,129,28982,8,"t2467"
"279","œl¹skie","Jaworzno",97903,161,44146,30,"t2468"
"280","œl¹skie","Katowice",619888,1144,281214,75,"t2469"
"281","œl¹skie","Mys³owice",54493,230,25162,11,"t2470"
"282","œl¹skie","Piekary Œl¹skie",42259,137,19183,15,"t2471"
"283","œl¹skie","Ruda Œl¹ska",191520,223,90372,14,"t2472"
"284","œl¹skie","Rybnik",74723,464,33462,67,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",93938,168,43470,22,"t2474"
"286","œl¹skie","Sosnowiec",232050,547,103295,59,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44425,64,20260,2,"t2476"
"288","œl¹skie","Tychy",122315,212,56920,22,"t2477"
"289","œl¹skie","Zabrze",148785,300,64351,45,"t2478"
"290","œl¹skie","¯ory",66291,129,30373,28,"t2479"
"291","œwiêtokrzyskie","buski",57159,113,25878,14,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",82197,196,38177,42,"t2602"
"293","œwiêtokrzyskie","kazimierski",27693,105,12487,19,"t2603"
"294","œwiêtokrzyskie","kielecki",126716,270,56672,18,"t2604"
"295","œwiêtokrzyskie","konecki",62559,141,28132,18,"t2605"
"296","œwiêtokrzyskie","opatowski",39137,113,17927,14,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",97005,298,44088,38,"t2607"
"298","œwiêtokrzyskie","piñczowski",39254,136,16418,5,"t2608"
"299","œwiêtokrzyskie","sandomierski",82818,160,37980,12,"t2609"
"300","œwiêtokrzyskie","skar¿yski",56311,146,25885,8,"t2610"
"301","œwiêtokrzyskie","starachowicki",67964,270,31044,56,"t2611"
"302","œwiêtokrzyskie","staszowski",39877,55,18293,3,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49265,120,22264,14,"t2613"
"304","œwiêtokrzyskie","Kielce",304718,922,136618,121,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",59079,172,26808,19,"t2801"
"306","warmiñsko-mazurskie","braniewski",32677,13,15320,1,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",56324,160,26053,19,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",40929,36,19304,16,"t2804"
"309","warmiñsko-mazurskie","e³cki",90426,282,37923,29,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",47422,168,22110,19,"t2806"
"311","warmiñsko-mazurskie","i³awski",74288,293,33518,41,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47102,66,21856,19,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",33027,70,15287,32,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",32657,159,14565,44,"t2810"
"315","warmiñsko-mazurskie","nidzicki",53273,22,20428,1,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",40660,50,18580,13,"t2812"
"317","warmiñsko-mazurskie","olecki",27190,213,12650,24,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",103158,409,47164,51,"t2814"
"319","warmiñsko-mazurskie","ostródzki",76261,147,35223,16,"t2815"
"320","warmiñsko-mazurskie","piski",55179,232,24792,33,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",59886,164,27696,27,"t2817"
"322","warmiñsko-mazurskie","go³dapski",20684,53,9355,0,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22245,220,10417,29,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",138079,377,63093,52,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",249581,497,110338,43,"t2862"
"326","wielkopolskie","chodzieski",43403,108,19844,9,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",93606,24,42959,12,"t3002"
"328","wielkopolskie","gnieŸnieñski",156063,305,72649,33,"t3003"
"329","wielkopolskie","gostyñski",83225,275,38871,45,"t3004"
"330","wielkopolskie","grodziski",39480,37,18947,3,"t3005"
"331","wielkopolskie","jarociñski",60556,138,28535,31,"t3006"
"332","wielkopolskie","kaliski",67300,39,31467,6,"t3007"
"333","wielkopolskie","kêpiñski",48463,0,22330,0,"t3008"
"334","wielkopolskie","kolski",72078,158,32349,19,"t3009"
"335","wielkopolskie","koniñski",83329,237,37603,27,"t3010"
"336","wielkopolskie","koœciañski",69952,169,32663,39,"t3011"
"337","wielkopolskie","krotoszyñski",67329,132,31523,21,"t3012"
"338","wielkopolskie","leszczyñski",22081,29,10262,16,"t3013"
"339","wielkopolskie","miêdzychodzki",36340,142,16978,28,"t3014"
"340","wielkopolskie","nowotomyski",67362,199,31326,43,"t3015"
"341","wielkopolskie","obornicki",88285,133,38352,19,"t3016"
"342","wielkopolskie","ostrowski",142158,206,63076,35,"t3017"
"343","wielkopolskie","ostrzeszowski",48597,240,21474,26,"t3018"
"344","wielkopolskie","pilski",107742,274,50257,77,"t3019"
"345","wielkopolskie","pleszewski",68334,54,31721,15,"t3020"
"346","wielkopolskie","poznañski",223541,694,102177,119,"t3021"
"347","wielkopolskie","rawicki",59011,146,26644,11,"t3022"
"348","wielkopolskie","s³upecki",46892,174,21274,32,"t3023"
"349","wielkopolskie","szamotulski",76091,122,34592,13,"t3024"
"350","wielkopolskie","œredzki",69300,173,32569,12,"t3025"
"351","wielkopolskie","œremski",39098,95,17927,12,"t3026"
"352","wielkopolskie","turecki",64389,102,29961,16,"t3027"
"353","wielkopolskie","w¹growiecki",35146,58,16459,18,"t3028"
"354","wielkopolskie","wolsztyñski",54352,139,25439,51,"t3029"
"355","wielkopolskie","wrzesiñski",72169,183,32756,31,"t3030"
"356","wielkopolskie","z³otowski",47530,115,21444,10,"t3031"
"357","wielkopolskie","Kalisz",118271,358,54406,47,"t3061"
"358","wielkopolskie","Konin",110646,344,50214,45,"t3062"
"359","wielkopolskie","Leszno",79946,218,34523,34,"t3063"
"360","wielkopolskie","Poznañ",1196968,2882,545918,273,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47307,103,21433,15,"t3201"
"362","zachodniopomorskie","choszczeñski",41772,109,18581,9,"t3202"
"363","zachodniopomorskie","drawski",62289,129,27841,14,"t3203"
"364","zachodniopomorskie","goleniowski",70197,234,31356,45,"t3204"
"365","zachodniopomorskie","gryficki",39915,94,17779,11,"t3205"
"366","zachodniopomorskie","gryfiñski",62922,219,28531,17,"t3206"
"367","zachodniopomorskie","kamieñski",52443,46,23743,9,"t3207"
"368","zachodniopomorskie","ko³obrzeski",98792,154,44737,10,"t3208"
"369","zachodniopomorskie","koszaliñski",37624,6,16707,0,"t3209"
"370","zachodniopomorskie","myœliborski",45041,179,20314,41,"t3210"
"371","zachodniopomorskie","policki",54504,326,25007,95,"t3211"
"372","zachodniopomorskie","pyrzycki",31315,77,14709,10,"t3212"
"373","zachodniopomorskie","s³awieñski",57216,186,25641,28,"t3213"
"374","zachodniopomorskie","stargardzki",99303,338,44489,31,"t3214"
"375","zachodniopomorskie","szczecinecki",89953,267,39810,22,"t3215"
"376","zachodniopomorskie","œwidwiñski",44993,196,19113,28,"t3216"
"377","zachodniopomorskie","wa³ecki",42389,61,19950,8,"t3217"
"378","zachodniopomorskie","³obeski",49458,114,20695,23,"t3218"
"379","zachodniopomorskie","Koszalin",132940,388,60052,39,"t3261"
"380","zachodniopomorskie","Szczecin",621740,1548,275368,155,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",43964,154,20082,16,"t3263"
"382","Ca³y kraj","",39408902,102215,17814974,12774,"t0000"
