wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubelskie;radzyñski;31885;0;15007;0;t0615
lubelskie;rycki;55241;0;26377;0;t0616
lubelskie;œwidnicki;48392;0;22839;0;t0617
lubelskie;tomaszowski;58153;0;26776;0;t0618
lubelskie;w³odawski;36066;0;16721;0;t0619
lubelskie;zamojski;50158;0;24308;0;t0620
lubelskie;Bia³a Podlaska;73050;0;34037;0;t0661
lubelskie;Che³m;65916;0;29796;0;t0662
lubelskie;Lublin;463732;0;209106;0;t0663
lubelskie;Zamoœæ;92947;0;43368;0;t0664
lubuskie;gorzowski;30531;0;14106;0;t0801
lubuskie;kroœnieñski;52431;0;24582;0;t0802
lubuskie;miêdzyrzecki;69236;0;32009;0;t0803
lubuskie;nowosolski;95525;0;42313;0;t0804
lubuskie;s³ubicki;40076;0;18916;0;t0805
lubuskie;strzelecko-drezdenecki;52914;0;23346;0;t0806
lubuskie;sulêciñski;32482;0;14526;0;t0807
lubuskie;œwiebodziñski;56645;0;26111;0;t0808
lubuskie;zielonogórski;91379;0;42238;0;t0809
lubuskie;¿agañski;71484;0;32087;0;t0810
lubuskie;¿arski;103328;0;48059;0;t0811
lubuskie;wschowski;28275;0;13499;0;t0812
lubuskie;Gorzów Wielkopolski;159163;0;71931;0;t0861
lubuskie;Zielona Góra;156887;0;73701;0;t0862
³ódzkie;be³chatowski;76691;0;34865;0;t1001
³ódzkie;kutnowski;91567;0;44213;0;t1002
³ódzkie;³aski;37288;0;17682;0;t1003
³ódzkie;³êczycki;53400;0;24509;0;t1004
³ódzkie;³owicki;92762;0;44068;0;t1005
³ódzkie;³ódzki wschodni;38643;0;17380;0;t1006
³ódzkie;opoczyñski;61807;0;27844;0;t1007
³ódzkie;pabianicki;112112;0;52700;0;t1008
³ódzkie;pajêczañski;30522;0;13891;0;t1009
³ódzkie;piotrkowski;51718;0;23995;0;t1010
³ódzkie;poddêbicki;38399;0;18097;0;t1011
³ódzkie;radomszczañski;91416;0;43036;0;t1012
³ódzkie;rawski;30028;0;13738;0;t1013
³ódzkie;sieradzki;103529;0;47058;0;t1014
³ódzkie;skierniewicki;24671;0;11608;0;t1015
³ódzkie;tomaszowski;109002;0;51342;0;t1016
³ódzkie;wieluñski;89989;0;42621;0;t1017
³ódzkie;wieruszowski;34123;0;15407;0;t1018
³ódzkie;zduñskowolski;51721;0;23882;0;t1019
³ódzkie;zgierski;134244;0;62731;0;t1020
³ódzkie;brzeziñski;35758;0;16986;0;t1021
³ódzkie;£ódŸ;931932;0;435817;0;t1061
³ódzkie;Piotrków Trybunalski;85223;0;39360;0;t1062
³ódzkie;Skierniewice;74964;0;35040;0;t1063
ma³opolskie;bocheñski;80521;0;36078;0;t1201
ma³opolskie;brzeski;68910;0;31877;0;t1202
ma³opolskie;chrzanowski;114055;0;52217;0;t1203
ma³opolskie;d¹browski;43584;0;20353;0;t1204
ma³opolskie;gorlicki;88183;0;41519;0;t1205
ma³opolskie;krakowski;164029;0;76579;0;t1206
ma³opolskie;limanowski;91015;0;41742;0;t1207
ma³opolskie;miechowski;62129;0;29682;0;t1208
ma³opolskie;myœlenicki;106659;0;49934;0;t1209
ma³opolskie;nowos¹decki;134025;0;59889;0;t1210
ma³opolskie;nowotarski;134180;0;60889;0;t1211
ma³opolskie;olkuski;112026;0;51915;0;t1212
ma³opolskie;oœwiêcimski;124636;0;58485;0;t1213
ma³opolskie;proszowicki;44922;0;21330;0;t1214
ma³opolskie;suski;70488;0;33367;0;t1215
ma³opolskie;tarnowski;97615;0;45289;0;t1216
ma³opolskie;tatrzañski;36432;0;17088;0;t1217
ma³opolskie;wadowicki;123245;0;55234;0;t1218
ma³opolskie;wielicki;113733;0;51413;0;t1219
ma³opolskie;Kraków;1214465;0;570710;0;t1261
ma³opolskie;Nowy S¹cz;65760;0;30972;0;t1262
ma³opolskie;Tarnów;117797;0;53481;0;t1263
mazowieckie;bia³obrzeski;36654;0;17365;0;t1401
mazowieckie;ciechanowski;82206;0;38745;0;t1402
mazowieckie;garwoliñski;84880;0;40536;0;t1403
mazowieckie;gostyniñski;29053;0;14003;0;t1404
mazowieckie;grodziski;98353;0;44915;0;t1405
mazowieckie;grójecki;108104;0;50725;0;t1406
mazowieckie;kozienicki;45398;0;21572;0;t1407
mazowieckie;legionowski;79070;0;34451;0;t1408
mazowieckie;lipski;27122;0;12880;0;t1409
mazowieckie;³osicki;19083;0;9183;0;t1410
mazowieckie;makowski;42839;0;19671;0;t1411
mazowieckie;miñski;132469;0;59422;0;t1412
mazowieckie;m³awski;62676;0;29731;0;t1413
mazowieckie;nowodworski;115947;0;53285;0;t1414
mazowieckie;ostro³êcki;50844;0;23870;0;t1415
mazowieckie;ostrowski;51895;0;25234;0;t1416
mazowieckie;otwocki;94891;0;45380;0;t1417
mazowieckie;piaseczyñski;250565;0;116438;0;t1418
mazowieckie;p³ocki;88359;0;41833;0;t1419
mazowieckie;p³oñski;81858;0;37989;0;t1420
mazowieckie;pruszkowski;139550;0;65445;0;t1421
mazowieckie;przasnyski;51550;0;24590;0;t1422
mazowieckie;przysuski;29677;0;13913;0;t1423
mazowieckie;pu³tuski;47952;0;22753;0;t1424
mazowieckie;radomski;65671;0;30773;0;t1425
mazowieckie;siedlecki;31935;0;15252;0;t1426
mazowieckie;sierpecki;46005;0;21837;0;t1427
mazowieckie;sochaczewski;85333;0;40228;0;t1428
mazowieckie;soko³owski;43581;0;20363;0;t1429
mazowieckie;szyd³owiecki;21643;0;9554;0;t1430
mazowieckie;warszawski zachodni;117999;0;55651;0;t1432
mazowieckie;wêgrowski;47686;0;22654;0;t1433
mazowieckie;wo³omiñski;218148;0;97766;0;t1434
mazowieckie;wyszkowski;64468;0;30663;0;t1435
mazowieckie;zwoleñski;29135;0;13935;0;t1436
mazowieckie;¿uromiñski;30242;0;14851;0;t1437
mazowieckie;¿yrardowski;59010;0;27543;0;t1438
mazowieckie;Ostro³êka;72718;0;34350;0;t1461
mazowieckie;P³ock;133407;0;61107;0;t1462
mazowieckie;Radom;239936;0;110019;0;t1463
mazowieckie;Siedlce;120221;0;56439;0;t1464
mazowieckie;Warszawa;2644262;0;1223221;0;t1465
opolskie;brzeski;72525;0;34106;0;t1601
opolskie;g³ubczycki;42370;0;19873;0;t1602
opolskie;kêdzierzyñsko-kozielski;82448;0;38732;0;t1603
opolskie;kluczborski;55854;0;26369;0;t1604
opolskie;krapkowicki;98946;0;45391;0;t1605
opolskie;namys³owski;29024;0;13574;0;t1606
opolskie;nyski;96306;0;45722;0;t1607
opolskie;oleski;50038;0;23697;0;t1608
opolskie;opolski;67627;0;31424;0;t1609
opolskie;prudnicki;40879;0;19021;0;t1610
opolskie;strzelecki;58248;0;26980;0;t1611
opolskie;Opole;193233;0;89712;0;t1661
podkarpackie;bieszczadzki;10495;0;5022;0;t1801
podkarpackie;brzozowski;47394;0;22226;0;t1802
podkarpackie;dêbicki;67735;0;29211;0;t1803
podkarpackie;jaros³awski;59996;0;27251;0;t1804
podkarpackie;jasielski;62374;0;27845;0;t1805
podkarpackie;kolbuszowski;23493;0;10885;0;t1806
podkarpackie;kroœnieñski;50891;0;24505;0;t1807
podkarpackie;le¿ajski;42562;0;19318;0;t1808
podkarpackie;lubaczowski;34012;0;15680;0;t1809
podkarpackie;³añcucki;42414;0;20140;0;t1810
podkarpackie;mielecki;89618;0;42482;0;t1811
podkarpackie;ni¿añski;33830;0;16214;0;t1812
podkarpackie;przemyski;20110;0;9769;0;t1813
podkarpackie;przeworski;31070;0;14853;0;t1814
podkarpackie;ropczycko-sêdziszowski;39929;0;18164;0;t1815
podkarpackie;rzeszowski;56475;0;26301;0;t1816
podkarpackie;sanocki;39881;0;18192;0;t1817
podkarpackie;stalowowolski;76181;0;35626;0;t1818
podkarpackie;strzy¿owski;28472;0;13845;0;t1819
podkarpackie;tarnobrzeski;16719;0;7492;0;t1820
podkarpackie;leski;14635;0;6974;0;t1821
podkarpackie;Krosno;45630;0;21524;0;t1861
podkarpackie;Przemyœl;48119;0;21531;0;t1862
podkarpackie;Rzeszów;577793;0;266447;0;t1863
podkarpackie;Tarnobrzeg;63735;0;29680;0;t1864
podlaskie;augustowski;44449;0;20472;0;t2001
podlaskie;bia³ostocki;64882;0;30806;0;t2002
podlaskie;bielski;37685;0;17815;0;t2003
podlaskie;grajewski;29410;0;14070;0;t2004
podlaskie;hajnowski;30191;0;14088;0;t2005
podlaskie;kolneñski;23174;0;10793;0;t2006
podlaskie;³om¿yñski;16443;0;7847;0;t2007
podlaskie;moniecki;23730;0;11252;0;t2008
podlaskie;sejneñski;12510;0;5904;0;t2009
podlaskie;siemiatycki;32520;0;15647;0;t2010
podlaskie;sokólski;44650;0;21339;0;t2011
podlaskie;suwalski;8845;0;4211;0;t2012
podlaskie;wysokomazowiecki;48534;0;23084;0;t2013
podlaskie;zambrowski;28319;0;13030;0;t2014
podlaskie;Bia³ystok;503503;0;231677;0;t2061
podlaskie;£om¿a;70417;0;33205;0;t2062
podlaskie;Suwa³ki;59213;0;26850;0;t2063
pomorskie;bytowski;69541;0;32136;0;t2201
pomorskie;chojnicki;89583;0;41951;0;t2202
pomorskie;cz³uchowski;42473;0;18955;0;t2203
pomorskie;gdañski;61219;0;29157;0;t2204
pomorskie;kartuski;96077;0;44863;0;t2205
pomorskie;koœcierski;65525;0;30943;0;t2206
pomorskie;kwidzyñski;66509;0;30988;0;t2207
pomorskie;lêborski;59931;0;27618;0;t2208
pomorskie;malborski;42791;0;20225;0;t2209
pomorskie;nowodworski;33653;0;15586;0;t2210
pomorskie;pucki;60699;0;28400;0;t2211
pomorskie;s³upski;47870;0;22518;0;t2212
pomorskie;starogardzki;103609;0;48294;0;t2213
pomorskie;tczewski;85732;0;38813;0;t2214
pomorskie;wejherowski;164366;0;76677;0;t2215
pomorskie;sztumski;43895;0;20010;0;t2216
pomorskie;Gdañsk;843429;0;394493;0;t2261
pomorskie;Gdynia;295924;0;132142;0;t2262
pomorskie;S³upsk;119156;0;55645;0;t2263
pomorskie;Sopot;95758;0;45528;0;t2264
œl¹skie;bêdziñski;115302;0;53805;0;t2401
œl¹skie;bielski;112648;0;49961;0;t2402
œl¹skie;cieszyñski;164250;0;76503;0;t2403
œl¹skie;czêstochowski;92294;0;43524;0;t2404
œl¹skie;gliwicki;137883;0;60185;0;t2405
œl¹skie;k³obucki;59836;0;27586;0;t2406
œl¹skie;lubliniecki;55994;0;25753;0;t2407
œl¹skie;miko³owski;42647;0;20319;0;t2408
œl¹skie;myszkowski;57596;0;27227;0;t2409
œl¹skie;pszczyñski;67756;0;31813;0;t2410
œl¹skie;raciborski;91873;0;42818;0;t2411
œl¹skie;rybnicki;27025;0;13071;0;t2412
œl¹skie;tarnogórski;151771;0;72097;0;t2413
œl¹skie;bieruñsko-lêdziñski;40261;0;18967;0;t2414
œl¹skie;wodzis³awski;128801;0;59672;0;t2415
œl¹skie;zawierciañski;107599;0;49225;0;t2416
œl¹skie;¿ywiecki;109867;0;51954;0;t2417
œl¹skie;Bielsko-Bia³a;226657;0;104870;0;t2461
œl¹skie;Bytom;149164;0;69000;0;t2462
œl¹skie;Chorzów;119195;0;55018;0;t2463
œl¹skie;Czêstochowa;270942;0;125652;0;t2464
œl¹skie;D¹browa Górnicza;94541;0;43658;0;t2465
œl¹skie;Gliwice;286852;0;132731;0;t2466
œl¹skie;Jastrzêbie-Zdrój;61010;0;28456;0;t2467
œl¹skie;Jaworzno;94941;0;43632;0;t2468
œl¹skie;Katowice;601652;0;279121;0;t2469
œl¹skie;Mys³owice;52094;0;24765;0;t2470
œl¹skie;Piekary Œl¹skie;40324;0;18735;0;t2471
œl¹skie;Ruda Œl¹ska;186843;0;89493;0;t2472
œl¹skie;Rybnik;70848;0;32744;0;t2473
œl¹skie;Siemianowice Œl¹skie;91000;0;42903;0;t2474
œl¹skie;Sosnowiec;222646;0;101402;0;t2475
œl¹skie;Œwiêtoch³owice;42495;0;19927;0;t2476
œl¹skie;Tychy;117410;0;55964;0;t2477
œl¹skie;Zabrze;142129;0;63326;0;t2478
œl¹skie;¯ory;64405;0;29986;0;t2479
œwiêtokrzyskie;buski;54253;0;25334;0;t2601
œwiêtokrzyskie;jêdrzejowski;79598;0;37549;0;t2602
œwiêtokrzyskie;kazimierski;26670;0;12183;0;t2603
œwiêtokrzyskie;kielecki;121770;0;55533;0;t2604
œwiêtokrzyskie;konecki;59172;0;27359;0;t2605
œwiêtokrzyskie;opatowski;37471;0;17613;0;t2606
œwiêtokrzyskie;ostrowiecki;92970;0;43338;0;t2607
œwiêtokrzyskie;piñczowski;37788;0;16175;0;t2608
œwiêtokrzyskie;sandomierski;80302;0;37511;0;t2609
œwiêtokrzyskie;skar¿yski;53666;0;25319;0;t2610
œwiêtokrzyskie;starachowicki;65321;0;30493;0;t2611
œwiêtokrzyskie;staszowski;38588;0;18009;0;t2612
œwiêtokrzyskie;w³oszczowski;47381;0;21874;0;t2613
œwiêtokrzyskie;Kielce;292795;0;134778;0;t2661
warmiñsko-mazurskie;bartoszycki;56626;0;26236;0;t2801
warmiñsko-mazurskie;braniewski;31266;0;15020;0;t2802
warmiñsko-mazurskie;dzia³dowski;54114;0;25529;0;t2803
warmiñsko-mazurskie;elbl¹ski;39039;0;18759;0;t2804
warmiñsko-mazurskie;e³cki;86990;0;37311;0;t2805
warmiñsko-mazurskie;gi¿ycki;45125;0;21561;0;t2806
warmiñsko-mazurskie;i³awski;71272;0;32824;0;t2807
warmiñsko-mazurskie;kêtrzyñski;44641;0;21267;0;t2808
warmiñsko-mazurskie;lidzbarski;31431;0;14945;0;t2809
warmiñsko-mazurskie;mr¹gowski;31122;0;14163;0;t2810
warmiñsko-mazurskie;nidzicki;51074;0;20020;0;t2811
warmiñsko-mazurskie;nowomiejski;38973;0;18141;0;t2812
warmiñsko-mazurskie;olecki;25908;0;12375;0;t2813
warmiñsko-mazurskie;olsztyñski;98819;0;46341;0;t2814
warmiñsko-mazurskie;ostródzki;73135;0;34519;0;t2815
warmiñsko-mazurskie;piski;52604;0;24356;0;t2816
warmiñsko-mazurskie;szczycieñski;57421;0;27180;0;t2817
warmiñsko-mazurskie;go³dapski;19764;0;9191;0;t2818
warmiñsko-mazurskie;wêgorzewski;21170;0;10235;0;t2819
warmiñsko-mazurskie;Elbl¹g;131134;0;61983;0;t2861
warmiñsko-mazurskie;Olsztyn;237467;0;108600;0;t2862
wielkopolskie;chodzieski;42068;0;19521;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;90291;0;42184;0;t3002
wielkopolskie;gnieŸnieñski;150967;0;71448;0;t3003
wielkopolskie;gostyñski;80840;0;38428;0;t3004
wielkopolskie;grodziski;38315;0;18589;0;t3005
wielkopolskie;jarociñski;58301;0;27871;0;t3006
wielkopolskie;kaliski;65433;0;30946;0;t3007
wielkopolskie;kêpiñski;47137;0;22073;0;t3008
wielkopolskie;kolski;68977;0;31704;0;t3009
wielkopolskie;koniñski;80411;0;36908;0;t3010
wielkopolskie;koœciañski;67644;0;32058;0;t3011
wielkopolskie;krotoszyñski;64853;0;31019;0;t3012
wielkopolskie;leszczyñski;21042;0;10029;0;t3013
wielkopolskie;miêdzychodzki;35062;0;16754;0;t3014
wielkopolskie;nowotomyski;64291;0;30719;0;t3015
wielkopolskie;obornicki;84615;0;37625;0;t3016
wielkopolskie;ostrowski;136999;0;62236;0;t3017
wielkopolskie;ostrzeszowski;46198;0;21069;0;t3018
wielkopolskie;pilski;102963;0;49113;0;t3019
wielkopolskie;pleszewski;65982;0;31210;0;t3020
wielkopolskie;poznañski;211445;0;99589;0;t3021
wielkopolskie;rawicki;56839;0;26171;0;t3022
wielkopolskie;s³upecki;44712;0;20952;0;t3023
wielkopolskie;szamotulski;72982;0;34015;0;t3024
wielkopolskie;œredzki;67257;0;32168;0;t3025
wielkopolskie;œremski;37546;0;17621;0;t3026
wielkopolskie;turecki;61841;0;29343;0;t3027
wielkopolskie;w¹growiecki;33902;0;16051;0;t3028
wielkopolskie;wolsztyñski;52192;0;24885;0;t3029
wielkopolskie;wrzesiñski;69349;0;32063;0;t3030
wielkopolskie;z³otowski;45493;0;21002;0;t3031
wielkopolskie;Kalisz;113944;0;53650;0;t3061
wielkopolskie;Konin;106752;0;49372;0;t3062
wielkopolskie;Leszno;76958;0;33892;0;t3063
wielkopolskie;Poznañ;1149942;0;539014;0;t3064
zachodniopomorskie;bia³ogardzki;46170;0;21224;0;t3201
zachodniopomorskie;choszczeñski;39524;0;18284;0;t3202
zachodniopomorskie;drawski;60235;0;27450;0;t3203
zachodniopomorskie;goleniowski;67139;0;30658;0;t3204
zachodniopomorskie;gryficki;38137;0;17389;0;t3205
zachodniopomorskie;gryfiñski;60004;0;27979;0;t3206
zachodniopomorskie;kamieñski;50384;0;23230;0;t3207
zachodniopomorskie;ko³obrzeski;94389;0;44094;0;t3208
zachodniopomorskie;koszaliñski;36124;0;16434;0;t3209
zachodniopomorskie;myœliborski;43175;0;19898;0;t3210
zachodniopomorskie;policki;51924;0;24459;0;t3211
zachodniopomorskie;pyrzycki;30214;0;14480;0;t3212
zachodniopomorskie;s³awieñski;55003;0;25200;0;t3213
zachodniopomorskie;stargardzki;94686;0;43567;0;t3214
zachodniopomorskie;szczecinecki;86539;0;39183;0;t3215
zachodniopomorskie;œwidwiñski;42168;0;18710;0;t3216
zachodniopomorskie;wa³ecki;40917;0;19511;0;t3217
zachodniopomorskie;³obeski;47958;0;20336;0;t3218
zachodniopomorskie;Koszalin;126780;0;59118;0;t3261
zachodniopomorskie;Szczecin;594805;0;271511;0;t3262
zachodniopomorskie;Œwinoujœcie;42044;0;19818;0;t3263
Ca³y kraj;;37791868;0;17525329;0;t0000
