"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"65","lubelskie","³ukowski",61810,258,28076,66,"t0611"
"66","lubelskie","opolski",49480,159,22104,30,"t0612"
"67","lubelskie","parczewski",30952,49,13619,0,"t0613"
"68","lubelskie","pu³awski",106662,439,48964,67,"t0614"
"69","lubelskie","radzyñski",33568,114,15290,25,"t0615"
"70","lubelskie","rycki",57282,163,26775,17,"t0616"
"71","lubelskie","œwidnicki",51402,170,23365,17,"t0617"
"72","lubelskie","tomaszowski",60286,125,27209,8,"t0618"
"73","lubelskie","w³odawski",37642,124,16890,22,"t0619"
"74","lubelskie","zamojski",52514,267,24782,72,"t0620"
"75","lubelskie","Bia³a Podlaska",77042,223,34820,41,"t0661"
"76","lubelskie","Che³m",68895,163,30361,23,"t0662"
"77","lubelskie","Lublin",490499,1837,212873,210,"t0663"
"78","lubelskie","Zamoœæ",97191,311,44169,44,"t0664"
"79","lubuskie","gorzowski",32124,12,14461,2,"t0801"
"80","lubuskie","kroœnieñski",54350,102,24950,27,"t0802"
"81","lubuskie","miêdzyrzecki",71594,65,32418,7,"t0803"
"82","lubuskie","nowosolski",99472,134,42967,4,"t0804"
"83","lubuskie","s³ubicki",41843,208,19299,28,"t0805"
"84","lubuskie","strzelecko-drezdenecki",55092,104,23653,3,"t0806"
"85","lubuskie","sulêciñski",34221,35,14857,6,"t0807"
"86","lubuskie","œwiebodziñski",58417,70,26336,5,"t0808"
"87","lubuskie","zielonogórski",94474,301,42791,25,"t0809"
"88","lubuskie","¿agañski",74134,145,32552,8,"t0810"
"89","lubuskie","¿arski",106862,285,48773,26,"t0811"
"90","lubuskie","wschowski",29550,44,13811,15,"t0812"
"91","lubuskie","Gorzów Wielkopolski",168164,634,73374,79,"t0861"
"92","lubuskie","Zielona Góra",164457,540,74881,50,"t0862"
"93","³ódzkie","be³chatowski",79428,163,35428,19,"t1001"
"94","³ódzkie","kutnowski",95120,182,44926,15,"t1002"
"95","³ódzkie","³aski",38767,188,18022,31,"t1003"
"96","³ódzkie","³êczycki",55360,84,24879,17,"t1004"
"97","³ódzkie","³owicki",95447,213,44617,18,"t1005"
"98","³ódzkie","³ódzki wschodni",40576,219,17789,39,"t1006"
"99","³ódzkie","opoczyñski",63616,35,28306,7,"t1007"
"100","³ódzkie","pabianicki",116728,227,53555,29,"t1008"
"101","³ódzkie","pajêczañski",31169,24,14051,14,"t1009"
"102","³ódzkie","piotrkowski",53179,81,24401,18,"t1010"
"103","³ódzkie","poddêbicki",39680,69,18389,17,"t1011"
"104","³ódzkie","radomszczañski",95040,106,43689,15,"t1012"
"105","³ódzkie","rawski",31182,58,14009,1,"t1013"
"106","³ódzkie","sieradzki",106841,132,47848,24,"t1014"
"107","³ódzkie","skierniewicki",25291,36,11773,0,"t1015"
"108","³ódzkie","tomaszowski",112849,172,52030,27,"t1016"
"109","³ódzkie","wieluñski",92464,99,43034,16,"t1017"
"110","³ódzkie","wieruszowski",35319,51,15621,1,"t1018"
"111","³ódzkie","zduñskowolski",53644,186,24349,38,"t1019"
"112","³ódzkie","zgierski",139988,422,63853,31,"t1020"
"113","³ódzkie","brzeziñski",36763,12,17155,8,"t1021"
"114","³ódzkie","£ódŸ",973415,2159,441665,214,"t1061"
"115","³ódzkie","Piotrków Trybunalski",89456,198,40151,14,"t1062"
"116","³ódzkie","Skierniewice",77608,191,35527,15,"t1063"
"117","ma³opolskie","bocheñski",83166,216,36658,27,"t1201"
"118","ma³opolskie","brzeski",71195,125,32411,25,"t1202"
"119","ma³opolskie","chrzanowski",117920,149,52764,6,"t1203"
"120","ma³opolskie","d¹browski",44928,27,20719,5,"t1204"
"121","ma³opolskie","gorlicki",91440,211,42004,18,"t1205"
"122","ma³opolskie","krakowski",170521,447,77923,64,"t1206"
"123","ma³opolskie","limanowski",94261,215,42411,23,"t1207"
"124","ma³opolskie","miechowski",63938,97,30016,4,"t1208"
"125","ma³opolskie","myœlenicki",109934,149,50720,41,"t1209"
"126","ma³opolskie","nowos¹decki",137648,319,60669,44,"t1210"
"127","ma³opolskie","nowotarski",138500,203,61724,33,"t1211"
"128","ma³opolskie","olkuski",114742,191,52514,28,"t1212"
"129","ma³opolskie","oœwiêcimski",128543,224,59394,36,"t1213"
"130","ma³opolskie","proszowicki",46430,72,21754,19,"t1214"
"131","ma³opolskie","suski",73429,203,34030,36,"t1215"
"132","ma³opolskie","tarnowski",100535,207,45954,31,"t1216"
"133","ma³opolskie","tatrzañski",38151,127,17376,13,"t1217"
"134","ma³opolskie","wadowicki",127340,132,56276,11,"t1218"
"135","ma³opolskie","wielicki",117636,210,52377,38,"t1219"
"136","ma³opolskie","Kraków",1259953,2358,578026,262,"t1261"
"137","ma³opolskie","Nowy S¹cz",68351,84,31454,3,"t1262"
"138","ma³opolskie","Tarnów",123163,273,54412,15,"t1263"
"139","mazowieckie","bia³obrzeski",37949,172,17697,30,"t1401"
"140","mazowieckie","ciechanowski",85269,207,39318,15,"t1402"
"141","mazowieckie","garwoliñski",88002,353,41286,55,"t1403"
"142","mazowieckie","gostyniñski",30251,23,14263,6,"t1404"
"143","mazowieckie","grodziski",101723,422,45752,45,"t1405"
"144","mazowieckie","grójecki",111943,91,51451,24,"t1406"
"145","mazowieckie","kozienicki",47248,89,21942,6,"t1407"
"146","mazowieckie","legionowski",83389,390,35329,33,"t1408"
"147","mazowieckie","lipski",28145,30,13062,7,"t1409"
"148","mazowieckie","³osicki",20013,59,9368,13,"t1410"
"149","mazowieckie","makowski",44988,125,20056,11,"t1411"
"150","mazowieckie","miñski",137315,152,60629,27,"t1412"
"151","mazowieckie","m³awski",65421,173,30369,34,"t1413"
"152","mazowieckie","nowodworski",121290,191,54608,37,"t1414"
"153","mazowieckie","ostro³êcki",52742,108,24285,16,"t1415"
"154","mazowieckie","ostrowski",53817,93,25858,12,"t1416"
"155","mazowieckie","otwocki",99767,391,46289,51,"t1417"
"156","mazowieckie","piaseczyñski",261703,519,118216,48,"t1418"
"157","mazowieckie","p³ocki",91401,160,42481,16,"t1419"
"158","mazowieckie","p³oñski",84709,141,38601,24,"t1420"
"159","mazowieckie","pruszkowski",146161,429,66779,63,"t1421"
"160","mazowieckie","przasnyski",53376,56,24945,1,"t1422"
"161","mazowieckie","przysuski",30771,62,14249,15,"t1423"
"162","mazowieckie","pu³tuski",49547,58,23116,6,"t1424"
"163","mazowieckie","radomski",68327,145,31514,13,"t1425"
"164","mazowieckie","siedlecki",33066,80,15538,5,"t1426"
"165","mazowieckie","sierpecki",47593,93,22300,12,"t1427"
"166","mazowieckie","sochaczewski",88304,252,40894,35,"t1428"
"167","mazowieckie","soko³owski",45305,138,20669,16,"t1429"
"168","mazowieckie","szyd³owiecki",22642,48,9702,0,"t1430"
"169","mazowieckie","warszawski zachodni",122824,155,56682,30,"t1432"
"170","mazowieckie","wêgrowski",49621,83,23114,19,"t1433"
"171","mazowieckie","wo³omiñski",227489,546,100078,88,"t1434"
"172","mazowieckie","wyszkowski",67103,136,31243,30,"t1435"
"173","mazowieckie","zwoleñski",30122,63,14160,5,"t1436"
"174","mazowieckie","¿uromiñski",31309,83,15176,13,"t1437"
"175","mazowieckie","¿yrardowski",61989,373,28176,43,"t1438"
"176","mazowieckie","Ostro³êka",75837,180,34847,14,"t1461"
"177","mazowieckie","P³ock",139774,329,62119,35,"t1462"
"178","mazowieckie","Radom",249171,593,111677,80,"t1463"
"179","mazowieckie","Siedlce",124054,215,57196,31,"t1464"
"180","mazowieckie","Warszawa",2758536,5971,1241880,509,"t1465"
"181","opolskie","brzeski",75404,194,34585,41,"t1601"
"182","opolskie","g³ubczycki",44152,119,20098,24,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",85379,215,39200,15,"t1603"
"184","opolskie","kluczborski",58127,188,26815,20,"t1604"
"185","opolskie","krapkowicki",101598,116,45922,14,"t1605"
"186","opolskie","namys³owski",30241,86,13857,14,"t1606"
"187","opolskie","nyski",99740,196,46346,20,"t1607"
"188","opolskie","oleski",51478,113,24046,20,"t1608"
"189","opolskie","opolski",70249,258,31817,18,"t1609"
"190","opolskie","prudnicki",42360,106,19276,0,"t1610"
"191","opolskie","strzelecki",60690,167,27376,16,"t1611"
"192","opolskie","Opole",201279,557,90818,43,"t1661"
"193","podkarpackie","bieszczadzki",11141,105,5139,6,"t1801"
"194","podkarpackie","brzozowski",48939,132,22485,20,"t1802"
"195","podkarpackie","dêbicki",69809,121,29646,22,"t1803"
"196","podkarpackie","jaros³awski",63539,151,27951,15,"t1804"
"197","podkarpackie","jasielski",65199,169,28248,13,"t1805"
"198","podkarpackie","kolbuszowski",24138,26,11022,1,"t1806"
"199","podkarpackie","kroœnieñski",52769,192,24839,26,"t1807"
"200","podkarpackie","le¿ajski",44371,131,19644,25,"t1808"
"201","podkarpackie","lubaczowski",35896,102,16215,8,"t1809"
"202","podkarpackie","³añcucki",44594,124,20670,7,"t1810"
"203","podkarpackie","mielecki",92157,196,43044,23,"t1811"
"204","podkarpackie","ni¿añski",35247,68,16568,10,"t1812"
"205","podkarpackie","przemyski",20992,51,10031,11,"t1813"
"206","podkarpackie","przeworski",32448,63,15156,12,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",41678,129,18500,8,"t1815"
"208","podkarpackie","rzeszowski",58921,112,26675,15,"t1816"
"209","podkarpackie","sanocki",41708,64,18536,15,"t1817"
"210","podkarpackie","stalowowolski",79751,241,36262,30,"t1818"
"211","podkarpackie","strzy¿owski",29599,47,14069,10,"t1819"
"212","podkarpackie","tarnobrzeski",17588,46,7705,1,"t1820"
"213","podkarpackie","leski",15115,0,7052,0,"t1821"
"214","podkarpackie","Krosno",47726,177,21845,14,"t1861"
"215","podkarpackie","Przemyœl",51624,170,22123,23,"t1862"
"216","podkarpackie","Rzeszów",596202,828,269396,44,"t1863"
"217","podkarpackie","Tarnobrzeg",66167,211,30118,11,"t1864"
"218","podlaskie","augustowski",46323,196,20829,33,"t2001"
"219","podlaskie","bia³ostocki",68332,191,31300,27,"t2002"
"220","podlaskie","bielski",39818,122,18145,9,"t2003"
"221","podlaskie","grajewski",30698,116,14359,31,"t2004"
"222","podlaskie","hajnowski",31929,164,14344,26,"t2005"
"223","podlaskie","kolneñski",24255,52,11047,5,"t2006"
"224","podlaskie","³om¿yñski",17042,28,7993,2,"t2007"
"225","podlaskie","moniecki",24775,130,11414,15,"t2008"
"226","podlaskie","sejneñski",13060,88,5979,3,"t2009"
"227","podlaskie","siemiatycki",33682,73,15874,14,"t2010"
"228","podlaskie","sokólski",46675,170,21783,16,"t2011"
"229","podlaskie","suwalski",9272,67,4303,18,"t2012"
"230","podlaskie","wysokomazowiecki",50904,149,23541,50,"t2013"
"231","podlaskie","zambrowski",29969,48,13360,13,"t2014"
"232","podlaskie","Bia³ystok",525017,973,234690,91,"t2061"
"233","podlaskie","£om¿a",73528,204,33805,34,"t2062"
"234","podlaskie","Suwa³ki",62819,202,27427,36,"t2063"
"235","pomorskie","bytowski",72553,254,32803,10,"t2201"
"236","pomorskie","chojnicki",93141,183,42641,20,"t2202"
"237","pomorskie","cz³uchowski",44333,110,19285,14,"t2203"
"238","pomorskie","gdañski",64347,107,29734,19,"t2204"
"239","pomorskie","kartuski",100100,256,45827,49,"t2205"
"240","pomorskie","koœcierski",68403,101,31470,13,"t2206"
"241","pomorskie","kwidzyñski",69287,117,31660,14,"t2207"
"242","pomorskie","lêborski",62920,159,28203,13,"t2208"
"243","pomorskie","malborski",45019,112,20747,4,"t2209"
"244","pomorskie","nowodworski",35063,72,15881,15,"t2210"
"245","pomorskie","pucki",63212,244,28991,26,"t2211"
"246","pomorskie","s³upski",50172,82,23018,3,"t2212"
"247","pomorskie","starogardzki",108142,179,49445,21,"t2213"
"248","pomorskie","tczewski",90374,313,39897,71,"t2214"
"249","pomorskie","wejherowski",171343,327,78271,21,"t2215"
"250","pomorskie","sztumski",45401,53,20342,6,"t2216"
"251","pomorskie","Gdañsk",874426,1442,398428,124,"t2261"
"252","pomorskie","Gdynia",310405,653,134398,57,"t2262"
"253","pomorskie","S³upsk",124029,296,56701,31,"t2263"
"254","pomorskie","Sopot",100280,222,45827,9,"t2264"
"255","œl¹skie","bêdziñski",120254,394,54694,53,"t2401"
"256","œl¹skie","bielski",117068,338,50974,21,"t2402"
"257","œl¹skie","cieszyñski",170267,305,77467,22,"t2403"
"258","œl¹skie","czêstochowski",95490,274,44253,25,"t2404"
"259","œl¹skie","gliwicki",143228,610,61188,59,"t2405"
"260","œl¹skie","k³obucki",61644,85,27976,0,"t2406"
"261","œl¹skie","lubliniecki",58183,55,26218,5,"t2407"
"262","œl¹skie","miko³owski",43867,60,20444,0,"t2408"
"263","œl¹skie","myszkowski",59727,166,27712,21,"t2409"
"264","œl¹skie","pszczyñski",70036,146,32337,12,"t2410"
"265","œl¹skie","raciborski",94815,113,43291,6,"t2411"
"266","œl¹skie","rybnicki",27955,0,13323,0,"t2412"
"267","œl¹skie","tarnogórski",156525,239,72979,19,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",41488,108,19288,11,"t2414"
"269","œl¹skie","wodzis³awski",133137,217,60519,32,"t2415"
"270","œl¹skie","zawierciañski",111578,201,50041,22,"t2416"
"271","œl¹skie","¿ywiecki",113229,235,52815,25,"t2417"
"272","œl¹skie","Bielsko-Bia³a",235544,742,106625,113,"t2461"
"273","œl¹skie","Bytom",154608,254,69977,15,"t2462"
"274","œl¹skie","Chorzów",124406,429,55768,14,"t2463"
"275","œl¹skie","Czêstochowa",281718,808,127409,56,"t2464"
"276","œl¹skie","D¹browa Górnicza",98209,180,44406,22,"t2465"
"277","œl¹skie","Gliwice",294084,549,133900,69,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",63928,189,28973,18,"t2467"
"279","œl¹skie","Jaworzno",97735,89,44116,16,"t2468"
"280","œl¹skie","Katowice",618686,1039,281131,60,"t2469"
"281","œl¹skie","Mys³owice",54263,73,25151,3,"t2470"
"282","œl¹skie","Piekary Œl¹skie",42120,127,19168,12,"t2471"
"283","œl¹skie","Ruda Œl¹ska",191194,278,90347,36,"t2472"
"284","œl¹skie","Rybnik",74173,100,33394,27,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",93770,195,43448,24,"t2474"
"286","œl¹skie","Sosnowiec",231492,501,103235,50,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44361,194,20258,27,"t2476"
"288","œl¹skie","Tychy",122083,529,56893,62,"t2477"
"289","œl¹skie","Zabrze",148475,452,64305,44,"t2478"
"290","œl¹skie","¯ory",66162,45,30345,1,"t2479"
"291","œwiêtokrzyskie","buski",57027,163,25864,32,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",81999,124,38135,32,"t2602"
"293","œwiêtokrzyskie","kazimierski",27588,54,12468,5,"t2603"
"294","œwiêtokrzyskie","kielecki",126442,311,56654,86,"t2604"
"295","œwiêtokrzyskie","konecki",62385,158,28101,15,"t2605"
"296","œwiêtokrzyskie","opatowski",39023,68,17913,9,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",96693,265,44049,20,"t2607"
"298","œwiêtokrzyskie","piñczowski",39117,18,16412,3,"t2608"
"299","œwiêtokrzyskie","sandomierski",82656,101,37968,21,"t2609"
"300","œwiêtokrzyskie","skar¿yski",56154,204,25877,40,"t2610"
"301","œwiêtokrzyskie","starachowicki",67689,279,30988,44,"t2611"
"302","œwiêtokrzyskie","staszowski",39822,70,18290,9,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49143,105,22249,17,"t2613"
"304","œwiêtokrzyskie","Kielce",303746,569,136496,55,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",58898,122,26789,26,"t2801"
"306","warmiñsko-mazurskie","braniewski",32664,99,15319,8,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",56161,78,26033,9,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",40892,190,19288,15,"t2804"
"309","warmiñsko-mazurskie","e³cki",90143,109,37893,15,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",47252,75,22090,9,"t2806"
"311","warmiñsko-mazurskie","i³awski",73994,157,33477,26,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47034,96,21837,21,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",32957,223,15255,22,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",32499,75,14521,11,"t2810"
"315","warmiñsko-mazurskie","nidzicki",53245,101,20427,18,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",40603,95,18563,11,"t2812"
"317","warmiñsko-mazurskie","olecki",26977,57,12626,5,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",102735,245,47109,18,"t2814"
"319","warmiñsko-mazurskie","ostródzki",76081,236,35205,27,"t2815"
"320","warmiñsko-mazurskie","piski",54933,153,24759,20,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",59722,110,27669,5,"t2817"
"322","warmiñsko-mazurskie","go³dapski",20626,93,9355,14,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22022,6,10388,0,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",137693,497,63037,42,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",248912,430,110260,47,"t2862"
"326","wielkopolskie","chodzieski",43292,71,19835,1,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",93431,222,42928,30,"t3002"
"328","wielkopolskie","gnieŸnieñski",155710,302,72606,41,"t3003"
"329","wielkopolskie","gostyñski",82936,127,38824,12,"t3004"
"330","wielkopolskie","grodziski",39442,12,18943,2,"t3005"
"331","wielkopolskie","jarociñski",60412,54,28503,6,"t3006"
"332","wielkopolskie","kaliski",67261,10,31461,0,"t3007"
"333","wielkopolskie","kêpiñski",48463,72,22330,19,"t3008"
"334","wielkopolskie","kolski",71917,192,32329,14,"t3009"
"335","wielkopolskie","koniñski",83083,265,37568,16,"t3010"
"336","wielkopolskie","koœciañski",69783,133,32624,34,"t3011"
"337","wielkopolskie","krotoszyñski",67194,141,31500,21,"t3012"
"338","wielkopolskie","leszczyñski",22052,110,10246,1,"t3013"
"339","wielkopolskie","miêdzychodzki",36197,12,16950,7,"t3014"
"340","wielkopolskie","nowotomyski",67134,6,31280,4,"t3015"
"341","wielkopolskie","obornicki",88142,156,38330,29,"t3016"
"342","wielkopolskie","ostrowski",141846,125,63031,11,"t3017"
"343","wielkopolskie","ostrzeszowski",48349,150,21447,13,"t3018"
"344","wielkopolskie","pilski",107470,374,50179,48,"t3019"
"345","wielkopolskie","pleszewski",68256,102,31703,20,"t3020"
"346","wielkopolskie","poznañski",222795,671,102047,81,"t3021"
"347","wielkopolskie","rawicki",58855,152,26630,21,"t3022"
"348","wielkopolskie","s³upecki",46718,115,21242,9,"t3023"
"349","wielkopolskie","szamotulski",75960,125,34578,16,"t3024"
"350","wielkopolskie","œredzki",69122,101,32557,11,"t3025"
"351","wielkopolskie","œremski",39003,76,17915,9,"t3026"
"352","wielkopolskie","turecki",64286,165,29945,21,"t3027"
"353","wielkopolskie","w¹growiecki",35088,59,16441,14,"t3028"
"354","wielkopolskie","wolsztyñski",54213,98,25388,19,"t3029"
"355","wielkopolskie","wrzesiñski",71984,137,32724,40,"t3030"
"356","wielkopolskie","z³otowski",47415,111,21434,10,"t3031"
"357","wielkopolskie","Kalisz",117903,112,54357,10,"t3061"
"358","wielkopolskie","Konin",110299,183,50169,35,"t3062"
"359","wielkopolskie","Leszno",79652,287,34489,45,"t3063"
"360","wielkopolskie","Poznañ",1193736,1663,545578,157,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47203,26,21418,0,"t3201"
"362","zachodniopomorskie","choszczeñski",41652,136,18571,10,"t3202"
"363","zachodniopomorskie","drawski",62123,39,27825,4,"t3203"
"364","zachodniopomorskie","goleniowski",69957,138,31308,11,"t3204"
"365","zachodniopomorskie","gryficki",39819,139,17768,18,"t3205"
"366","zachodniopomorskie","gryfiñski",62699,195,28513,26,"t3206"
"367","zachodniopomorskie","kamieñski",52397,163,23734,32,"t3207"
"368","zachodniopomorskie","ko³obrzeski",98635,158,44727,7,"t3208"
"369","zachodniopomorskie","koszaliñski",37607,124,16706,8,"t3209"
"370","zachodniopomorskie","myœliborski",44859,39,20271,8,"t3210"
"371","zachodniopomorskie","policki",54177,31,24912,13,"t3211"
"372","zachodniopomorskie","pyrzycki",31238,5,14699,0,"t3212"
"373","zachodniopomorskie","s³awieñski",57027,136,25613,17,"t3213"
"374","zachodniopomorskie","stargardzki",98955,176,44457,30,"t3214"
"375","zachodniopomorskie","szczecinecki",89679,269,39787,24,"t3215"
"376","zachodniopomorskie","œwidwiñski",44785,129,19085,6,"t3216"
"377","zachodniopomorskie","wa³ecki",42292,74,19939,17,"t3217"
"378","zachodniopomorskie","³obeski",49344,87,20672,5,"t3218"
"379","zachodniopomorskie","Koszalin",132536,315,60011,26,"t3261"
"380","zachodniopomorskie","Szczecin",620104,1089,275193,133,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",43808,180,20066,27,"t3263"
"382","Ca³y kraj","",39299459,86004,17801284,9991,"t0000"
