wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
ma³opolskie;gorlicki;88561;35;41598;9;t1205
ma³opolskie;krakowski;165064;19;76847;6;t1206
ma³opolskie;limanowski;91565;10;41918;0;t1207
ma³opolskie;miechowski;62365;1;29731;0;t1208
ma³opolskie;myœlenicki;107062;27;50098;12;t1209
ma³opolskie;nowos¹decki;134402;9;59969;3;t1210
ma³opolskie;nowotarski;134798;0;61039;0;t1211
ma³opolskie;olkuski;112538;0;52042;0;t1212
ma³opolskie;oœwiêcimski;125211;24;58655;10;t1213
ma³opolskie;proszowicki;45185;0;21459;0;t1214
ma³opolskie;suski;70868;15;33464;2;t1215
ma³opolskie;tarnowski;98179;0;45421;0;t1216
ma³opolskie;tatrzañski;36789;8;17137;0;t1217
ma³opolskie;wadowicki;123696;9;55350;2;t1218
ma³opolskie;wielicki;114141;12;51548;5;t1219
ma³opolskie;Kraków;1219740;734;571647;111;t1261
ma³opolskie;Nowy S¹cz;66154;23;31080;4;t1262
ma³opolskie;Tarnów;118689;18;53635;0;t1263
mazowieckie;bia³obrzeski;36837;9;17417;1;t1401
mazowieckie;ciechanowski;82700;8;38897;0;t1402
mazowieckie;garwoliñski;85409;0;40666;0;t1403
mazowieckie;gostyniñski;29363;0;14087;0;t1404
mazowieckie;grodziski;98682;21;44998;11;t1405
mazowieckie;grójecki;108557;22;50853;9;t1406
mazowieckie;kozienicki;45577;21;21633;11;t1407
mazowieckie;legionowski;79605;1;34574;0;t1408
mazowieckie;lipski;27213;0;12912;0;t1409
mazowieckie;³osicki;19206;12;9206;9;t1410
mazowieckie;makowski;43131;2;19723;0;t1411
mazowieckie;miñski;133098;5;59616;1;t1412
mazowieckie;m³awski;62918;16;29785;4;t1413
mazowieckie;nowodworski;116683;35;53570;12;t1414
mazowieckie;ostro³êcki;51149;3;23962;1;t1415
mazowieckie;ostrowski;52171;18;25344;4;t1416
mazowieckie;otwocki;95422;14;45457;6;t1417
mazowieckie;piaseczyñski;251788;56;116765;0;t1418
mazowieckie;p³ocki;88699;2;41959;0;t1419
mazowieckie;p³oñski;82306;0;38135;0;t1420
mazowieckie;pruszkowski;140362;6;65632;1;t1421
mazowieckie;przasnyski;51848;0;24656;0;t1422
mazowieckie;przysuski;29793;12;13976;10;t1423
mazowieckie;pu³tuski;48152;3;22803;1;t1424
mazowieckie;radomski;65998;1;30876;1;t1425
mazowieckie;siedlecki;32061;2;15290;1;t1426
mazowieckie;sierpecki;46151;0;21902;0;t1427
mazowieckie;sochaczewski;85727;25;40338;8;t1428
mazowieckie;soko³owski;43644;0;20381;0;t1429
mazowieckie;szyd³owiecki;21761;0;9575;0;t1430
mazowieckie;warszawski zachodni;118473;18;55786;0;t1432
mazowieckie;wêgrowski;47947;9;22718;0;t1433
mazowieckie;wo³omiñski;219495;38;98194;10;t1434
mazowieckie;wyszkowski;64761;0;30725;0;t1435
mazowieckie;zwoleñski;29283;3;13973;0;t1436
mazowieckie;¿uromiñski;30399;0;14933;0;t1437
mazowieckie;¿yrardowski;59368;30;27659;6;t1438
mazowieckie;Ostro³êka;73235;50;34446;4;t1461
mazowieckie;P³ock;134439;76;61281;10;t1462
mazowieckie;Radom;241007;138;110213;18;t1463
mazowieckie;Siedlce;120692;43;56566;16;t1464
mazowieckie;Warszawa;2659081;1148;1226409;232;t1465
opolskie;brzeski;72845;0;34163;0;t1601
opolskie;g³ubczycki;42567;3;19911;0;t1602
opolskie;kêdzierzyñsko-kozielski;82748;40;38822;8;t1603
opolskie;kluczborski;56318;26;26505;20;t1604
opolskie;krapkowicki;99192;11;45461;1;t1605
opolskie;namys³owski;29168;6;13622;0;t1606
opolskie;nyski;96831;0;45824;0;t1607
opolskie;oleski;50185;9;23737;6;t1608
opolskie;opolski;67880;41;31490;2;t1609
opolskie;prudnicki;41093;21;19075;3;t1610
opolskie;strzelecki;58479;22;27051;9;t1611
opolskie;Opole;194460;144;89930;24;t1661
podkarpackie;bieszczadzki;10559;14;5036;6;t1801
podkarpackie;brzozowski;47619;8;22270;3;t1802
podkarpackie;dêbicki;68036;9;29300;7;t1803
podkarpackie;jaros³awski;60334;53;27365;23;t1804
podkarpackie;jasielski;62786;15;27899;5;t1805
podkarpackie;kolbuszowski;23631;0;10930;0;t1806
podkarpackie;kroœnieñski;51242;3;24586;0;t1807
podkarpackie;le¿ajski;42744;4;19370;1;t1808
podkarpackie;lubaczowski;34236;13;15750;0;t1809
podkarpackie;³añcucki;42677;37;20198;8;t1810
podkarpackie;mielecki;89909;15;42546;0;t1811
podkarpackie;ni¿añski;34017;0;16271;0;t1812
podkarpackie;przemyski;20225;4;9783;2;t1813
podkarpackie;przeworski;31298;0;14881;0;t1814
podkarpackie;ropczycko-sêdziszowski;40207;21;18209;3;t1815
podkarpackie;rzeszowski;56682;6;26331;0;t1816
podkarpackie;sanocki;40075;0;18222;0;t1817
podkarpackie;stalowowolski;76707;43;35734;6;t1818
podkarpackie;strzy¿owski;28554;0;13867;0;t1819
podkarpackie;tarnobrzeski;16845;5;7518;0;t1820
podkarpackie;leski;14746;0;6985;0;t1821
podkarpackie;Krosno;45982;0;21589;0;t1861
podkarpackie;Przemyœl;48625;58;21639;14;t1862
podkarpackie;Rzeszów;580049;131;266741;12;t1863
podkarpackie;Tarnobrzeg;64000;29;29736;4;t1864
podlaskie;augustowski;44699;0;20517;0;t2001
podlaskie;bia³ostocki;65267;0;30888;0;t2002
podlaskie;bielski;37856;9;17850;0;t2003
podlaskie;grajewski;29614;0;14130;0;t2004
podlaskie;hajnowski;30446;20;14139;0;t2005
podlaskie;kolneñski;23295;4;10822;0;t2006
podlaskie;³om¿yñski;16556;0;7885;0;t2007
podlaskie;moniecki;23810;18;11276;1;t2008
podlaskie;sejneñski;12568;0;5916;0;t2009
podlaskie;siemiatycki;32636;6;15672;0;t2010
podlaskie;sokólski;44862;19;21395;6;t2011
podlaskie;suwalski;8856;0;4211;0;t2012
podlaskie;wysokomazowiecki;48812;0;23121;0;t2013
podlaskie;zambrowski;28499;0;13077;0;t2014
podlaskie;Bia³ystok;506166;152;232208;20;t2061
podlaskie;£om¿a;70814;44;33281;0;t2062
podlaskie;Suwa³ki;59750;61;26964;4;t2063
pomorskie;bytowski;70040;12;32189;1;t2201
pomorskie;chojnicki;90063;69;42073;12;t2202
pomorskie;cz³uchowski;42704;12;19026;1;t2203
pomorskie;gdañski;61697;8;29244;0;t2204
pomorskie;kartuski;96706;19;45016;3;t2205
pomorskie;koœcierski;65855;46;31024;6;t2206
pomorskie;kwidzyñski;66905;24;31093;8;t2207
pomorskie;lêborski;60430;33;27733;5;t2208
pomorskie;malborski;43099;3;20356;0;t2209
pomorskie;nowodworski;33733;0;15599;0;t2210
pomorskie;pucki;61207;60;28554;31;t2211
pomorskie;s³upski;48113;24;22567;6;t2212
pomorskie;starogardzki;104194;44;48442;18;t2213
pomorskie;tczewski;86297;1;38943;0;t2214
pomorskie;wejherowski;164961;71;76833;9;t2215
pomorskie;sztumski;44049;40;20059;15;t2216
pomorskie;Gdañsk;847715;358;395072;59;t2261
pomorskie;Gdynia;297863;97;132459;15;t2262
pomorskie;S³upsk;119730;79;55791;18;t2263
pomorskie;Sopot;96529;64;45564;4;t2264
œl¹skie;bêdziñski;116037;193;53889;2;t2401
œl¹skie;bielski;113541;3;50266;0;t2402
œl¹skie;cieszyñski;164829;11;76669;3;t2403
œl¹skie;czêstochowski;92736;11;43622;2;t2404
œl¹skie;gliwicki;138724;12;60336;0;t2405
œl¹skie;k³obucki;60084;19;27657;3;t2406
œl¹skie;lubliniecki;56260;4;25851;0;t2407
œl¹skie;miko³owski;42938;0;20353;0;t2408
œl¹skie;myszkowski;57975;0;27346;0;t2409
œl¹skie;pszczyñski;67999;14;31888;3;t2410
œl¹skie;raciborski;92176;8;42889;0;t2411
œl¹skie;rybnicki;27136;0;13112;0;t2412
œl¹skie;tarnogórski;152475;27;72228;2;t2413
œl¹skie;bieruñsko-lêdziñski;40403;26;19041;14;t2414
œl¹skie;wodzis³awski;129424;3;59815;3;t2415
œl¹skie;zawierciañski;108155;29;49355;4;t2416
œl¹skie;¿ywiecki;110449;48;52183;39;t2417
œl¹skie;Bielsko-Bia³a;227966;22;105162;12;t2461
œl¹skie;Bytom;150005;70;69161;14;t2462
œl¹skie;Chorzów;119770;5;55125;0;t2463
œl¹skie;Czêstochowa;272194;134;125909;18;t2464
œl¹skie;D¹browa Górnicza;95177;40;43779;2;t2465
œl¹skie;Gliwice;287610;66;132874;15;t2466
œl¹skie;Jastrzêbie-Zdrój;61476;10;28627;6;t2467
œl¹skie;Jaworzno;95415;51;43705;0;t2468
œl¹skie;Katowice;604104;160;279369;6;t2469
œl¹skie;Mys³owice;52371;11;24821;0;t2470
œl¹skie;Piekary Œl¹skie;40534;33;18780;3;t2471
œl¹skie;Ruda Œl¹ska;187470;46;89646;9;t2472
œl¹skie;Rybnik;71244;32;32816;10;t2473
œl¹skie;Siemianowice Œl¹skie;91361;9;42986;4;t2474
œl¹skie;Sosnowiec;223902;130;101717;13;t2475
œl¹skie;Œwiêtoch³owice;42846;51;20025;0;t2476
œl¹skie;Tychy;118164;58;56162;10;t2477
œl¹skie;Zabrze;142813;19;63436;4;t2478
œl¹skie;¯ory;64638;15;30038;0;t2479
œwiêtokrzyskie;buski;54574;0;25420;0;t2601
œwiêtokrzyskie;jêdrzejowski;79938;13;37655;10;t2602
œwiêtokrzyskie;kazimierski;26857;11;12222;11;t2603
œwiêtokrzyskie;kielecki;122344;10;55657;1;t2604
œwiêtokrzyskie;konecki;59539;30;27519;26;t2605
œwiêtokrzyskie;opatowski;37771;5;17703;2;t2606
œwiêtokrzyskie;ostrowiecki;93517;27;43484;14;t2607
œwiêtokrzyskie;piñczowski;37946;6;16223;4;t2608
œwiêtokrzyskie;sandomierski;80487;0;37551;0;t2609
œwiêtokrzyskie;skar¿yski;54125;18;25432;1;t2610
œwiêtokrzyskie;starachowicki;65732;20;30620;2;t2611
œwiêtokrzyskie;staszowski;38724;6;18053;2;t2612
œwiêtokrzyskie;w³oszczowski;47572;0;21937;0;t2613
œwiêtokrzyskie;Kielce;294369;133;135045;9;t2661
warmiñsko-mazurskie;bartoszycki;56941;0;26319;0;t2801
warmiñsko-mazurskie;braniewski;31361;8;15046;0;t2802
warmiñsko-mazurskie;dzia³dowski;54479;16;25674;7;t2803
warmiñsko-mazurskie;elbl¹ski;39343;0;18857;0;t2804
warmiñsko-mazurskie;e³cki;87394;32;37407;9;t2805
warmiñsko-mazurskie;gi¿ycki;45453;10;21678;1;t2806
warmiñsko-mazurskie;i³awski;71652;4;32953;0;t2807
warmiñsko-mazurskie;kêtrzyñski;44991;1;21325;0;t2808
warmiñsko-mazurskie;lidzbarski;31693;0;15025;0;t2809
warmiñsko-mazurskie;mr¹gowski;31370;0;14193;0;t2810
warmiñsko-mazurskie;nidzicki;51238;6;20048;1;t2811
warmiñsko-mazurskie;nowomiejski;39278;6;18164;1;t2812
warmiñsko-mazurskie;olecki;26046;0;12419;0;t2813
warmiñsko-mazurskie;olsztyñski;99462;5;46482;2;t2814
warmiñsko-mazurskie;ostródzki;73465;12;34576;1;t2815
warmiñsko-mazurskie;piski;52881;59;24404;11;t2816
warmiñsko-mazurskie;szczycieñski;57737;21;27254;3;t2817
warmiñsko-mazurskie;go³dapski;19870;24;9230;24;t2818
warmiñsko-mazurskie;wêgorzewski;21364;0;10261;0;t2819
warmiñsko-mazurskie;Elbl¹g;131818;57;62115;9;t2861
warmiñsko-mazurskie;Olsztyn;239369;149;108881;15;t2862
wielkopolskie;chodzieski;42321;2;19619;1;t3001
wielkopolskie;czarnkowsko-trzcianecki;90824;12;42347;0;t3002
wielkopolskie;gnieŸnieñski;151608;0;71655;0;t3003
wielkopolskie;gostyñski;81076;31;38476;1;t3004
wielkopolskie;grodziski;38465;0;18644;0;t3005
wielkopolskie;jarociñski;58679;46;28034;3;t3006
wielkopolskie;kaliski;65552;0;30986;0;t3007
wielkopolskie;kêpiñski;47328;0;22094;0;t3008
wielkopolskie;kolski;69453;22;31857;0;t3009
wielkopolskie;koniñski;80629;8;37003;2;t3010
wielkopolskie;koœciañski;68035;0;32181;0;t3011
wielkopolskie;krotoszyñski;65223;4;31088;3;t3012
wielkopolskie;leszczyñski;21173;6;10056;5;t3013
wielkopolskie;miêdzychodzki;35337;3;16797;3;t3014
wielkopolskie;nowotomyski;64622;0;30789;0;t3015
wielkopolskie;obornicki;85246;40;37753;12;t3016
wielkopolskie;ostrowski;137671;3;62370;1;t3017
wielkopolskie;ostrzeszowski;46549;10;21165;6;t3018
wielkopolskie;pilski;103603;56;49312;1;t3019
wielkopolskie;pleszewski;66391;3;31278;3;t3020
wielkopolskie;poznañski;212635;14;99814;3;t3021
wielkopolskie;rawicki;57222;28;26275;8;t3022
wielkopolskie;s³upecki;44896;0;20959;0;t3023
wielkopolskie;szamotulski;73366;10;34082;2;t3024
wielkopolskie;œredzki;67508;64;32257;37;t3025
wielkopolskie;œremski;37721;4;17677;0;t3026
wielkopolskie;turecki;62078;19;29439;11;t3027
wielkopolskie;w¹growiecki;34025;0;16099;0;t3028
wielkopolskie;wolsztyñski;52390;0;24944;0;t3029
wielkopolskie;wrzesiñski;69754;13;32191;0;t3030
wielkopolskie;z³otowski;45808;0;21052;0;t3031
wielkopolskie;Kalisz;114420;6;53710;0;t3061
wielkopolskie;Konin;107330;53;49549;20;t3062
wielkopolskie;Leszno;77350;18;33975;0;t3063
wielkopolskie;Poznañ;1155878;296;539989;37;t3064
zachodniopomorskie;bia³ogardzki;46327;23;21253;7;t3201
zachodniopomorskie;choszczeñski;39708;9;18314;1;t3202
zachodniopomorskie;drawski;60531;13;27509;1;t3203
zachodniopomorskie;goleniowski;67387;9;30740;2;t3204
zachodniopomorskie;gryficki;38352;0;17420;0;t3205
zachodniopomorskie;gryfiñski;60374;6;28068;0;t3206
zachodniopomorskie;kamieñski;50597;103;23317;53;t3207
zachodniopomorskie;ko³obrzeski;94737;14;44139;3;t3208
zachodniopomorskie;koszaliñski;36387;0;16477;0;t3209
zachodniopomorskie;myœliborski;43368;18;19983;6;t3210
zachodniopomorskie;policki;52227;11;24545;2;t3211
zachodniopomorskie;pyrzycki;30341;0;14507;0;t3212
zachodniopomorskie;s³awieñski;55306;25;25288;6;t3213
zachodniopomorskie;stargardzki;95200;28;43707;5;t3214
zachodniopomorskie;szczecinecki;87072;3;39289;0;t3215
zachodniopomorskie;œwidwiñski;42488;14;18753;1;t3216
zachodniopomorskie;wa³ecki;41204;24;19582;1;t3217
zachodniopomorskie;³obeski;48228;8;20399;0;t3218
zachodniopomorskie;Koszalin;127527;42;59260;0;t3261
zachodniopomorskie;Szczecin;598173;274;272058;31;t3262
zachodniopomorskie;Œwinoujœcie;42291;0;19862;0;t3263
Ca³y kraj;;37991723;11896;17568937;2332;t0000
