"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"116","³ódzkie","Skierniewice",78911,0,35644,0,"t1063"
"117","ma³opolskie","bocheñski",84485,29,36808,9,"t1201"
"118","ma³opolskie","brzeski",72333,0,32522,0,"t1202"
"119","ma³opolskie","chrzanowski",119401,1,52915,0,"t1203"
"120","ma³opolskie","d¹browski",45557,0,20829,0,"t1204"
"121","ma³opolskie","gorlicki",92745,16,42121,0,"t1205"
"122","ma³opolskie","krakowski",172947,0,78235,0,"t1206"
"123","ma³opolskie","limanowski",95487,81,42543,19,"t1207"
"124","ma³opolskie","miechowski",64674,0,30090,0,"t1208"
"125","ma³opolskie","myœlenicki",111311,0,50891,0,"t1209"
"126","ma³opolskie","nowos¹decki",139051,0,60789,0,"t1210"
"127","ma³opolskie","nowotarski",140462,0,61967,0,"t1211"
"128","ma³opolskie","olkuski",116268,34,52649,4,"t1212"
"129","ma³opolskie","oœwiêcimski",130346,0,59596,0,"t1213"
"130","ma³opolskie","proszowicki",46782,0,21805,0,"t1214"
"131","ma³opolskie","suski",74263,0,34146,0,"t1215"
"132","ma³opolskie","tarnowski",101906,0,46127,0,"t1216"
"133","ma³opolskie","tatrzañski",38693,0,17432,0,"t1217"
"134","ma³opolskie","wadowicki",129168,0,56492,0,"t1218"
"135","ma³opolskie","wielicki",119588,21,52640,1,"t1219"
"136","ma³opolskie","Kraków",1279509,316,579998,26,"t1261"
"137","ma³opolskie","Nowy S¹cz",69527,0,31616,0,"t1262"
"138","ma³opolskie","Tarnów",125655,69,54617,5,"t1263"
"139","mazowieckie","bia³obrzeski",38377,0,17753,0,"t1401"
"140","mazowieckie","ciechanowski",86518,0,39470,0,"t1402"
"141","mazowieckie","garwoliñski",89035,0,41421,0,"t1403"
"142","mazowieckie","gostyniñski",31069,0,14344,0,"t1404"
"143","mazowieckie","grodziski",103206,0,45907,0,"t1405"
"144","mazowieckie","grójecki",113536,0,51667,0,"t1406"
"145","mazowieckie","kozienicki",48107,0,22037,0,"t1407"
"146","mazowieckie","legionowski",85287,0,35522,0,"t1408"
"147","mazowieckie","lipski",28607,0,13111,0,"t1409"
"148","mazowieckie","³osicki",20443,0,9424,0,"t1410"
"149","mazowieckie","makowski",45640,0,20134,0,"t1411"
"150","mazowieckie","miñski",139585,0,60872,0,"t1412"
"151","mazowieckie","m³awski",66635,2,30579,0,"t1413"
"152","mazowieckie","nowodworski",122809,0,54827,0,"t1414"
"153","mazowieckie","ostro³êcki",53495,0,24392,0,"t1415"
"154","mazowieckie","ostrowski",54555,0,25981,0,"t1416"
"155","mazowieckie","otwocki",101583,0,46500,0,"t1417"
"156","mazowieckie","piaseczyñski",266143,10,118660,1,"t1418"
"157","mazowieckie","p³ocki",92551,0,42615,0,"t1419"
"158","mazowieckie","p³oñski",85688,0,38717,0,"t1420"
"159","mazowieckie","pruszkowski",148636,21,67058,0,"t1421"
"160","mazowieckie","przasnyski",54140,0,25053,0,"t1422"
"161","mazowieckie","przysuski",31216,0,14309,0,"t1423"
"162","mazowieckie","pu³tuski",50384,0,23170,0,"t1424"
"163","mazowieckie","radomski",69404,0,31684,0,"t1425"
"164","mazowieckie","siedlecki",33550,0,15589,0,"t1426"
"165","mazowieckie","sierpecki",48167,0,22359,0,"t1427"
"166","mazowieckie","sochaczewski",89325,0,41009,0,"t1428"
"167","mazowieckie","soko³owski",45993,0,20720,0,"t1429"
"168","mazowieckie","szyd³owiecki",23115,0,9754,0,"t1430"
"169","mazowieckie","warszawski zachodni",125137,0,56928,0,"t1432"
"170","mazowieckie","wêgrowski",50381,0,23225,0,"t1433"
"171","mazowieckie","wo³omiñski",231182,12,100591,1,"t1434"
"172","mazowieckie","wyszkowski",68135,0,31376,0,"t1435"
"173","mazowieckie","zwoleñski",30552,0,14215,0,"t1436"
"174","mazowieckie","¿uromiñski",31693,0,15215,0,"t1437"
"175","mazowieckie","¿yrardowski",63083,0,28301,0,"t1438"
"176","mazowieckie","Ostro³êka",77232,0,34934,0,"t1461"
"177","mazowieckie","P³ock",142309,133,62320,22,"t1462"
"178","mazowieckie","Radom",253279,190,112065,18,"t1463"
"179","mazowieckie","Siedlce",125696,5,57394,0,"t1464"
"180","mazowieckie","Warszawa",2807207,565,1246619,97,"t1465"
"181","opolskie","brzeski",76331,0,34680,0,"t1601"
"182","opolskie","g³ubczycki",44807,0,20141,0,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",86426,0,39286,0,"t1603"
"184","opolskie","kluczborski",58982,0,26910,0,"t1604"
"185","opolskie","krapkowicki",102950,0,46084,0,"t1605"
"186","opolskie","namys³owski",30544,0,13898,0,"t1606"
"187","opolskie","nyski",101137,0,46459,0,"t1607"
"188","opolskie","oleski",51982,0,24102,0,"t1608"
"189","opolskie","opolski",71286,0,31907,0,"t1609"
"190","opolskie","prudnicki",43102,0,19352,0,"t1610"
"191","opolskie","strzelecki",61695,8,27487,0,"t1611"
"192","opolskie","Opole",204114,0,91093,0,"t1661"
"193","podkarpackie","bieszczadzki",11306,0,5165,0,"t1801"
"194","podkarpackie","brzozowski",49675,0,22538,0,"t1802"
"195","podkarpackie","dêbicki",70665,0,29730,0,"t1803"
"196","podkarpackie","jaros³awski",64848,0,28111,0,"t1804"
"197","podkarpackie","jasielski",66390,0,28366,0,"t1805"
"198","podkarpackie","kolbuszowski",24425,0,11058,0,"t1806"
"199","podkarpackie","kroœnieñski",53365,0,24885,0,"t1807"
"200","podkarpackie","le¿ajski",45062,0,19720,0,"t1808"
"201","podkarpackie","lubaczowski",36514,0,16285,0,"t1809"
"202","podkarpackie","³añcucki",45481,0,20804,0,"t1810"
"203","podkarpackie","mielecki",93141,0,43144,0,"t1811"
"204","podkarpackie","ni¿añski",35752,0,16627,0,"t1812"
"205","podkarpackie","przemyski",21207,0,10073,0,"t1813"
"206","podkarpackie","przeworski",32950,9,15200,0,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",42329,22,18569,1,"t1815"
"208","podkarpackie","rzeszowski",59816,0,26743,0,"t1816"
"209","podkarpackie","sanocki",42408,0,18592,0,"t1817"
"210","podkarpackie","stalowowolski",80979,8,36380,2,"t1818"
"211","podkarpackie","strzy¿owski",29958,0,14106,0,"t1819"
"212","podkarpackie","tarnobrzeski",17949,0,7726,0,"t1820"
"213","podkarpackie","leski",15322,0,7063,0,"t1821"
"214","podkarpackie","Krosno",48439,0,21924,0,"t1861"
"215","podkarpackie","Przemyœl",52945,0,22276,0,"t1862"
"216","podkarpackie","Rzeszów",605807,211,270291,5,"t1863"
"217","podkarpackie","Tarnobrzeg",67346,0,30229,0,"t1864"
"218","podlaskie","augustowski",47073,10,20926,0,"t2001"
"219","podlaskie","bia³ostocki",69766,0,31512,0,"t2002"
"220","podlaskie","bielski",40781,0,18227,0,"t2003"
"221","podlaskie","grajewski",31150,0,14416,0,"t2004"
"222","podlaskie","hajnowski",32528,0,14393,0,"t2005"
"223","podlaskie","kolneñski",24613,5,11142,2,"t2006"
"224","podlaskie","³om¿yñski",17200,0,8006,0,"t2007"
"225","podlaskie","moniecki",25285,0,11455,0,"t2008"
"226","podlaskie","sejneñski",13215,0,6004,0,"t2009"
"227","podlaskie","siemiatycki",34202,0,15921,0,"t2010"
"228","podlaskie","sokólski",47320,0,21918,0,"t2011"
"229","podlaskie","suwalski",9367,0,4324,0,"t2012"
"230","podlaskie","wysokomazowiecki",51653,0,23698,0,"t2013"
"231","podlaskie","zambrowski",30750,0,13454,0,"t2014"
"232","podlaskie","Bia³ystok",534597,59,235707,11,"t2061"
"233","podlaskie","£om¿a",75005,0,33966,0,"t2062"
"234","podlaskie","Suwa³ki",64292,0,27611,0,"t2063"
"235","pomorskie","bytowski",73769,0,32898,0,"t2201"
"236","pomorskie","chojnicki",94313,0,42770,0,"t2202"
"237","pomorskie","cz³uchowski",44894,0,19354,0,"t2203"
"238","pomorskie","gdañski",65612,0,29918,0,"t2204"
"239","pomorskie","kartuski",101567,0,46017,0,"t2205"
"240","pomorskie","koœcierski",69038,0,31545,0,"t2206"
"241","pomorskie","kwidzyñski",70215,0,31819,0,"t2207"
"242","pomorskie","lêborski",63864,0,28329,0,"t2208"
"243","pomorskie","malborski",45777,0,20820,0,"t2209"
"244","pomorskie","nowodworski",35569,0,15940,0,"t2210"
"245","pomorskie","pucki",64150,0,29076,0,"t2211"
"246","pomorskie","s³upski",50990,0,23101,0,"t2212"
"247","pomorskie","starogardzki",109670,0,49634,0,"t2213"
"248","pomorskie","tczewski",91973,0,40150,0,"t2214"
"249","pomorskie","wejherowski",174371,12,78616,0,"t2215"
"250","pomorskie","sztumski",46028,0,20418,0,"t2216"
"251","pomorskie","Gdañsk",885959,183,399401,2,"t2261"
"252","pomorskie","Gdynia",316486,137,135000,25,"t2262"
"253","pomorskie","S³upsk",125998,162,56921,16,"t2263"
"254","pomorskie","Sopot",102094,115,45948,8,"t2264"
"255","œl¹skie","bêdziñski",122282,0,54875,0,"t2401"
"256","œl¹skie","bielski",117896,0,51090,0,"t2402"
"257","œl¹skie","cieszyñski",172233,70,77675,10,"t2403"
"258","œl¹skie","czêstochowski",96759,0,44411,0,"t2404"
"259","œl¹skie","gliwicki",145507,0,61423,0,"t2405"
"260","œl¹skie","k³obucki",62418,0,28080,0,"t2406"
"261","œl¹skie","lubliniecki",59143,20,26355,1,"t2407"
"262","œl¹skie","miko³owski",44390,0,20478,0,"t2408"
"263","œl¹skie","myszkowski",60561,0,27810,0,"t2409"
"264","œl¹skie","pszczyñski",71064,64,32466,5,"t2410"
"265","œl¹skie","raciborski",96506,27,43447,4,"t2411"
"266","œl¹skie","rybnicki",28385,0,13359,0,"t2412"
"267","œl¹skie","tarnogórski",158839,0,73165,0,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",41999,0,19347,0,"t2414"
"269","œl¹skie","wodzis³awski",134836,0,60700,0,"t2415"
"270","œl¹skie","zawierciañski",113152,0,50199,0,"t2416"
"271","œl¹skie","¿ywiecki",114605,65,53009,4,"t2417"
"272","œl¹skie","Bielsko-Bia³a",238666,0,107029,0,"t2461"
"273","œl¹skie","Bytom",156876,44,70200,0,"t2462"
"274","œl¹skie","Chorzów",126434,13,55967,0,"t2463"
"275","œl¹skie","Czêstochowa",286320,73,127902,6,"t2464"
"276","œl¹skie","D¹browa Górnicza",99978,0,44560,0,"t2465"
"277","œl¹skie","Gliwice",297900,57,134217,6,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",65379,42,29122,1,"t2467"
"279","œl¹skie","Jaworzno",98954,118,44294,23,"t2468"
"280","œl¹skie","Katowice",625556,29,281610,0,"t2469"
"281","œl¹skie","Mys³owice",55272,0,25217,0,"t2470"
"282","œl¹skie","Piekary Œl¹skie",42859,0,19238,0,"t2471"
"283","œl¹skie","Ruda Œl¹ska",193027,0,90538,0,"t2472"
"284","œl¹skie","Rybnik",76536,0,33763,0,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",95116,17,43564,2,"t2474"
"286","œl¹skie","Sosnowiec",235152,0,103586,0,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44829,0,20291,0,"t2476"
"288","œl¹skie","Tychy",123280,0,56997,0,"t2477"
"289","œl¹skie","Zabrze",150643,0,64509,0,"t2478"
"290","œl¹skie","¯ory",67151,0,30481,0,"t2479"
"291","œwiêtokrzyskie","buski",57751,0,25912,0,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",83122,0,38308,0,"t2602"
"293","œwiêtokrzyskie","kazimierski",28011,0,12557,0,"t2603"
"294","œwiêtokrzyskie","kielecki",128215,14,56901,2,"t2604"
"295","œwiêtokrzyskie","konecki",63357,113,28295,36,"t2605"
"296","œwiêtokrzyskie","opatowski",39512,0,17976,0,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",98744,88,44228,1,"t2607"
"298","œwiêtokrzyskie","piñczowski",39433,0,16431,0,"t2608"
"299","œwiêtokrzyskie","sandomierski",83716,7,38075,1,"t2609"
"300","œwiêtokrzyskie","skar¿yski",57271,0,25963,0,"t2610"
"301","œwiêtokrzyskie","starachowicki",68732,0,31130,0,"t2611"
"302","œwiêtokrzyskie","staszowski",40519,0,18343,0,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49799,0,22323,0,"t2613"
"304","œwiêtokrzyskie","Kielce",308623,24,136979,7,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",59760,0,26861,0,"t2801"
"306","warmiñsko-mazurskie","braniewski",33065,0,15402,0,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",57037,0,26131,0,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",41353,0,19366,0,"t2804"
"309","warmiñsko-mazurskie","e³cki",91272,54,38011,6,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",48195,0,22181,0,"t2806"
"311","warmiñsko-mazurskie","i³awski",75156,0,33597,0,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47766,0,21963,0,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",33171,0,15302,0,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",33086,8,14600,0,"t2810"
"315","warmiñsko-mazurskie","nidzicki",53923,0,20489,0,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",41060,0,18614,0,"t2812"
"317","warmiñsko-mazurskie","olecki",27511,0,12684,0,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",104441,0,47339,0,"t2814"
"319","warmiñsko-mazurskie","ostródzki",76898,0,35287,0,"t2815"
"320","warmiñsko-mazurskie","piski",55871,0,24865,0,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",60626,0,27795,0,"t2817"
"322","warmiñsko-mazurskie","go³dapski",21012,0,9373,0,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22489,0,10436,0,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",139707,1,63217,1,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",253601,16,110697,0,"t2862"
"326","wielkopolskie","chodzieski",43854,0,19900,0,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",94520,71,43040,0,"t3002"
"328","wielkopolskie","gnieŸnieñski",157713,22,72818,6,"t3003"
"329","wielkopolskie","gostyñski",83939,0,38959,0,"t3004"
"330","wielkopolskie","grodziski",39818,87,18990,20,"t3005"
"331","wielkopolskie","jarociñski",61149,0,28599,0,"t3006"
"332","wielkopolskie","kaliski",67812,0,31588,0,"t3007"
"333","wielkopolskie","kêpiñski",48798,0,22380,0,"t3008"
"334","wielkopolskie","kolski",72940,0,32442,0,"t3009"
"335","wielkopolskie","koniñski",84264,0,37683,0,"t3010"
"336","wielkopolskie","koœciañski",70885,0,32788,0,"t3011"
"337","wielkopolskie","krotoszyñski",68073,6,31602,0,"t3012"
"338","wielkopolskie","leszczyñski",22257,0,10283,0,"t3013"
"339","wielkopolskie","miêdzychodzki",36662,0,17010,0,"t3014"
"340","wielkopolskie","nowotomyski",68396,87,31444,15,"t3015"
"341","wielkopolskie","obornicki",89261,0,38429,0,"t3016"
"342","wielkopolskie","ostrowski",143859,0,63195,0,"t3017"
"343","wielkopolskie","ostrzeszowski",49212,4,21525,0,"t3018"
"344","wielkopolskie","pilski",109512,10,50454,0,"t3019"
"345","wielkopolskie","pleszewski",69037,0,31812,0,"t3020"
"346","wielkopolskie","poznañski",227303,47,102588,16,"t3021"
"347","wielkopolskie","rawicki",59569,46,26706,5,"t3022"
"348","wielkopolskie","s³upecki",47434,0,21329,0,"t3023"
"349","wielkopolskie","szamotulski",77320,0,34743,0,"t3024"
"350","wielkopolskie","œredzki",70037,0,32645,0,"t3025"
"351","wielkopolskie","œremski",39613,0,17967,0,"t3026"
"352","wielkopolskie","turecki",65136,0,30064,0,"t3027"
"353","wielkopolskie","w¹growiecki",35534,0,16518,0,"t3028"
"354","wielkopolskie","wolsztyñski",55268,0,25503,0,"t3029"
"355","wielkopolskie","wrzesiñski",72872,0,32833,0,"t3030"
"356","wielkopolskie","z³otowski",47956,0,21485,0,"t3031"
"357","wielkopolskie","Kalisz",119967,0,54556,0,"t3061"
"358","wielkopolskie","Konin",112125,0,50378,0,"t3062"
"359","wielkopolskie","Leszno",80830,0,34606,0,"t3063"
"360","wielkopolskie","Poznañ",1211837,285,547579,29,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47740,0,21489,0,"t3201"
"362","zachodniopomorskie","choszczeñski",42307,0,18628,0,"t3202"
"363","zachodniopomorskie","drawski",62824,0,27913,0,"t3203"
"364","zachodniopomorskie","goleniowski",70840,0,31436,0,"t3204"
"365","zachodniopomorskie","gryficki",40306,0,17882,0,"t3205"
"366","zachodniopomorskie","gryfiñski",63824,63,28661,11,"t3206"
"367","zachodniopomorskie","kamieñski",53091,1,23812,0,"t3207"
"368","zachodniopomorskie","ko³obrzeski",100117,0,44889,0,"t3208"
"369","zachodniopomorskie","koszaliñski",38046,48,16752,9,"t3209"
"370","zachodniopomorskie","myœliborski",45730,0,20410,0,"t3210"
"371","zachodniopomorskie","policki",55096,0,25122,0,"t3211"
"372","zachodniopomorskie","pyrzycki",31761,42,14767,1,"t3212"
"373","zachodniopomorskie","s³awieñski",57940,0,25711,0,"t3213"
"374","zachodniopomorskie","stargardzki",100908,0,44690,0,"t3214"
"375","zachodniopomorskie","szczecinecki",90901,0,39918,0,"t3215"
"376","zachodniopomorskie","œwidwiñski",45816,0,19204,0,"t3216"
"377","zachodniopomorskie","wa³ecki",42806,0,20016,0,"t3217"
"378","zachodniopomorskie","³obeski",49962,6,20758,1,"t3218"
"379","zachodniopomorskie","Koszalin",135012,0,60239,0,"t3261"
"380","zachodniopomorskie","Szczecin",629550,270,276100,16,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",44392,0,20181,0,"t3263"
"382","Ca³y kraj","",39905294,5500,17866341,650,"t0000"
