"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"34","kujawsko-pomorskie","bydgoski",82790,243,38089,19,"t0403"
"35","kujawsko-pomorskie","che³miñski",45488,124,20548,17,"t0404"
"36","kujawsko-pomorskie","golubsko-dobrzyñski",38553,42,17467,0,"t0405"
"37","kujawsko-pomorskie","grudzi¹dzki",28337,56,12644,15,"t0406"
"38","kujawsko-pomorskie","inowroc³awski",112997,281,51612,25,"t0407"
"39","kujawsko-pomorskie","lipnowski",57764,43,25962,7,"t0408"
"40","kujawsko-pomorskie","mogileñski",36305,112,16379,13,"t0409"
"41","kujawsko-pomorskie","nakielski",91510,68,39751,4,"t0410"
"42","kujawsko-pomorskie","radziejowski",47323,167,21637,0,"t0411"
"43","kujawsko-pomorskie","rypiñski",39096,159,17774,6,"t0412"
"44","kujawsko-pomorskie","sêpoleñski",52581,73,23163,4,"t0413"
"45","kujawsko-pomorskie","œwiecki",85558,286,37969,29,"t0414"
"46","kujawsko-pomorskie","toruñski",76628,137,32931,6,"t0415"
"47","kujawsko-pomorskie","tucholski",42248,152,18910,18,"t0416"
"48","kujawsko-pomorskie","w¹brzeski",30740,57,13520,5,"t0417"
"49","kujawsko-pomorskie","w³oc³awski",69817,141,32425,11,"t0418"
"50","kujawsko-pomorskie","¿niñski",56356,72,26136,3,"t0419"
"51","kujawsko-pomorskie","Bydgoszcz",473551,1544,210566,105,"t0461"
"52","kujawsko-pomorskie","Grudzi¹dz",133094,470,59645,35,"t0462"
"53","kujawsko-pomorskie","Toruñ",216804,872,94291,61,"t0463"
"54","kujawsko-pomorskie","W³oc³awek",104301,292,44834,19,"t0464"
"55","lubelskie","bialski",67539,310,29533,27,"t0601"
"56","lubelskie","bi³gorajski",60031,316,27135,26,"t0602"
"57","lubelskie","che³mski",39541,128,17863,12,"t0603"
"58","lubelskie","hrubieszowski",49720,201,21836,12,"t0604"
"59","lubelskie","janowski",34434,113,15463,8,"t0605"
"60","lubelskie","krasnostawski",45496,145,20023,20,"t0606"
"61","lubelskie","kraœnicki",73938,426,33240,33,"t0607"
"62","lubelskie","lubartowski",61568,329,27618,51,"t0608"
"63","lubelskie","lubelski",93669,362,40887,53,"t0609"
"64","lubelskie","³êczyñski",43668,210,20085,26,"t0610"
"65","lubelskie","³ukowski",62829,305,28196,44,"t0611"
"66","lubelskie","opolski",50103,208,22224,39,"t0612"
"67","lubelskie","parczewski",31451,331,13676,41,"t0613"
"68","lubelskie","pu³awski",108026,413,49109,51,"t0614"
"69","lubelskie","radzyñski",34257,250,15403,27,"t0615"
"70","lubelskie","rycki",58041,114,26870,7,"t0616"
"71","lubelskie","œwidnicki",52353,284,23507,49,"t0617"
"72","lubelskie","tomaszowski",61119,266,27295,23,"t0618"
"73","lubelskie","w³odawski",38079,149,16930,15,"t0619"
"74","lubelskie","zamojski",53204,130,24860,16,"t0620"
"75","lubelskie","Bia³a Podlaska",78263,334,35010,48,"t0661"
"76","lubelskie","Che³m",69998,211,30477,10,"t0662"
"77","lubelskie","Lublin",498254,2046,213689,237,"t0663"
"78","lubelskie","Zamoœæ",98597,438,44332,42,"t0664"
"79","lubuskie","gorzowski",32636,111,14525,7,"t0801"
"80","lubuskie","kroœnieñski",54792,193,24999,24,"t0802"
"81","lubuskie","miêdzyrzecki",72500,260,32532,21,"t0803"
"82","lubuskie","nowosolski",100549,339,43076,28,"t0804"
"83","lubuskie","s³ubicki",42296,156,19370,26,"t0805"
"84","lubuskie","strzelecko-drezdenecki",55624,196,23713,11,"t0806"
"85","lubuskie","sulêciñski",34681,86,14918,10,"t0807"
"86","lubuskie","œwiebodziñski",59193,68,26421,9,"t0808"
"87","lubuskie","zielonogórski",95487,259,42862,17,"t0809"
"88","lubuskie","¿agañski",75189,417,32628,26,"t0810"
"89","lubuskie","¿arski",107943,263,48852,10,"t0811"
"90","lubuskie","wschowski",29837,89,13867,10,"t0812"
"91","lubuskie","Gorzów Wielkopolski",170570,536,73594,48,"t0861"
"92","lubuskie","Zielona Góra",166613,637,75041,17,"t0862"
"93","³ódzkie","be³chatowski",80093,250,35501,26,"t1001"
"94","³ódzkie","kutnowski",95967,196,45011,26,"t1002"
"95","³ódzkie","³aski",38963,94,18041,5,"t1003"
"96","³ódzkie","³êczycki",55931,164,24935,17,"t1004"
"97","³ódzkie","³owicki",96238,193,44674,16,"t1005"
"98","³ódzkie","³ódzki wschodni",41103,185,17844,18,"t1006"
"99","³ódzkie","opoczyñski",64371,206,28390,21,"t1007"
"100","³ódzkie","pabianicki",118286,526,53715,53,"t1008"
"101","³ódzkie","pajêczañski",31509,46,14089,7,"t1009"
"102","³ódzkie","piotrkowski",53610,64,24447,6,"t1010"
"103","³ódzkie","poddêbicki",39949,163,18436,22,"t1011"
"104","³ódzkie","radomszczañski",95873,201,43768,35,"t1012"
"105","³ódzkie","rawski",31511,83,14087,9,"t1013"
"106","³ódzkie","sieradzki",107642,223,47935,33,"t1014"
"107","³ódzkie","skierniewicki",25454,99,11808,27,"t1015"
"108","³ódzkie","tomaszowski",113980,379,52162,47,"t1016"
"109","³ódzkie","wieluñski",93236,297,43096,16,"t1017"
"110","³ódzkie","wieruszowski",35667,133,15667,20,"t1018"
"111","³ódzkie","zduñskowolski",54211,109,24409,2,"t1019"
"112","³ódzkie","zgierski",141929,379,64095,25,"t1020"
"113","³ódzkie","brzeziñski",37096,34,17182,0,"t1021"
"114","³ódzkie","£ódŸ",986011,3063,442870,277,"t1061"
"115","³ódzkie","Piotrków Trybunalski",90539,259,40277,21,"t1062"
"116","³ódzkie","Skierniewice",78575,122,35595,11,"t1063"
"117","ma³opolskie","bocheñski",83995,204,36740,14,"t1201"
"118","ma³opolskie","brzeski",71933,218,32473,25,"t1202"
"119","ma³opolskie","chrzanowski",119060,289,52867,17,"t1203"
"120","ma³opolskie","d¹browski",45359,134,20790,16,"t1204"
"121","ma³opolskie","gorlicki",92351,331,42077,20,"t1205"
"122","ma³opolskie","krakowski",172133,408,78116,40,"t1206"
"123","ma³opolskie","limanowski",94819,74,42459,7,"t1207"
"124","ma³opolskie","miechowski",64392,145,30070,9,"t1208"
"125","ma³opolskie","myœlenicki",110997,296,50833,28,"t1209"
"126","ma³opolskie","nowos¹decki",138642,347,60765,40,"t1210"
"127","ma³opolskie","nowotarski",139707,249,61880,32,"t1211"
"128","ma³opolskie","olkuski",115765,248,52608,21,"t1212"
"129","ma³opolskie","oœwiêcimski",129825,369,59544,39,"t1213"
"130","ma³opolskie","proszowicki",46687,104,21797,12,"t1214"
"131","ma³opolskie","suski",74039,170,34094,10,"t1215"
"132","ma³opolskie","tarnowski",101560,291,46088,24,"t1216"
"133","ma³opolskie","tatrzañski",38565,190,17413,11,"t1217"
"134","ma³opolskie","wadowicki",128644,348,56419,23,"t1218"
"135","ma³opolskie","wielicki",118924,325,52555,30,"t1219"
"136","ma³opolskie","Kraków",1274400,3245,579453,242,"t1261"
"137","ma³opolskie","Nowy S¹cz",69193,154,31557,6,"t1262"
"138","ma³opolskie","Tarnów",124834,426,54539,28,"t1263"
"139","mazowieckie","bia³obrzeski",38258,166,17732,18,"t1401"
"140","mazowieckie","ciechanowski",86154,252,39422,15,"t1402"
"141","mazowieckie","garwoliñski",88921,250,41412,16,"t1403"
"142","mazowieckie","gostyniñski",30721,136,14309,1,"t1404"
"143","mazowieckie","grodziski",102902,423,45885,18,"t1405"
"144","mazowieckie","grójecki",113149,303,51594,35,"t1406"
"145","mazowieckie","kozienicki",47906,275,22002,26,"t1407"
"146","mazowieckie","legionowski",84918,371,35500,32,"t1408"
"147","mazowieckie","lipski",28468,101,13096,9,"t1409"
"148","mazowieckie","³osicki",20270,76,9401,4,"t1410"
"149","mazowieckie","makowski",45458,241,20118,29,"t1411"
"150","mazowieckie","miñski",139173,419,60826,33,"t1412"
"151","mazowieckie","m³awski",66329,233,30510,23,"t1413"
"152","mazowieckie","nowodworski",122480,356,54780,33,"t1414"
"153","mazowieckie","ostro³êcki",53246,213,24361,24,"t1415"
"154","mazowieckie","ostrowski",54360,209,25947,31,"t1416"
"155","mazowieckie","otwocki",101127,338,46443,34,"t1417"
"156","mazowieckie","piaseczyñski",264751,582,118522,57,"t1418"
"157","mazowieckie","p³ocki",92283,209,42581,15,"t1419"
"158","mazowieckie","p³oñski",85518,244,38697,30,"t1420"
"159","mazowieckie","pruszkowski",147864,488,66974,50,"t1421"
"160","mazowieckie","przasnyski",53970,203,25038,8,"t1422"
"161","mazowieckie","przysuski",31126,139,14300,19,"t1423"
"162","mazowieckie","pu³tuski",50115,127,23147,6,"t1424"
"163","mazowieckie","radomski",69281,367,31654,29,"t1425"
"164","mazowieckie","siedlecki",33396,135,15572,16,"t1426"
"165","mazowieckie","sierpecki",48090,106,22352,11,"t1427"
"166","mazowieckie","sochaczewski",89106,182,40999,15,"t1428"
"167","mazowieckie","soko³owski",45642,137,20706,23,"t1429"
"168","mazowieckie","szyd³owiecki",22985,116,9735,6,"t1430"
"169","mazowieckie","warszawski zachodni",124599,730,56849,67,"t1432"
"170","mazowieckie","wêgrowski",50153,186,23196,38,"t1433"
"171","mazowieckie","wo³omiñski",230379,738,100502,57,"t1434"
"172","mazowieckie","wyszkowski",67917,341,31352,51,"t1435"
"173","mazowieckie","zwoleñski",30373,66,14195,6,"t1436"
"174","mazowieckie","¿uromiñski",31574,81,15200,5,"t1437"
"175","mazowieckie","¿yrardowski",62816,266,28263,31,"t1438"
"176","mazowieckie","Ostro³êka",76974,315,34921,16,"t1461"
"177","mazowieckie","P³ock",141388,257,62248,28,"t1462"
"178","mazowieckie","Radom",252105,638,111937,69,"t1463"
"179","mazowieckie","Siedlce",125125,303,57313,27,"t1464"
"180","mazowieckie","Warszawa",2794495,7693,1245254,608,"t1465"
"181","opolskie","brzeski",76158,199,34665,32,"t1601"
"182","opolskie","g³ubczycki",44621,110,20121,2,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",86205,155,39270,14,"t1603"
"184","opolskie","kluczborski",58682,150,26883,15,"t1604"
"185","opolskie","krapkowicki",102525,192,46031,20,"t1605"
"186","opolskie","namys³owski",30445,29,13881,1,"t1606"
"187","opolskie","nyski",100958,423,46434,36,"t1607"
"188","opolskie","oleski",51953,142,24099,2,"t1608"
"189","opolskie","opolski",71179,248,31891,12,"t1609"
"190","opolskie","prudnicki",42889,113,19330,12,"t1610"
"191","opolskie","strzelecki",61400,215,27442,11,"t1611"
"192","opolskie","Opole",203319,462,90973,22,"t1661"
"193","podkarpackie","bieszczadzki",11306,33,5165,1,"t1801"
"194","podkarpackie","brzozowski",49421,105,22514,7,"t1802"
"195","podkarpackie","dêbicki",70448,177,29716,15,"t1803"
"196","podkarpackie","jaros³awski",64582,384,28069,43,"t1804"
"197","podkarpackie","jasielski",66052,315,28332,34,"t1805"
"198","podkarpackie","kolbuszowski",24338,36,11053,10,"t1806"
"199","podkarpackie","kroœnieñski",53229,98,24870,8,"t1807"
"200","podkarpackie","le¿ajski",44918,200,19705,25,"t1808"
"201","podkarpackie","lubaczowski",36316,88,16249,3,"t1809"
"202","podkarpackie","³añcucki",45237,207,20738,16,"t1810"
"203","podkarpackie","mielecki",92858,218,43100,12,"t1811"
"204","podkarpackie","ni¿añski",35584,110,16604,7,"t1812"
"205","podkarpackie","przemyski",21150,80,10062,10,"t1813"
"206","podkarpackie","przeworski",32894,182,15194,14,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",42122,103,18542,14,"t1815"
"208","podkarpackie","rzeszowski",59611,300,26737,16,"t1816"
"209","podkarpackie","sanocki",42337,144,18584,10,"t1817"
"210","podkarpackie","stalowowolski",80671,209,36339,20,"t1818"
"211","podkarpackie","strzy¿owski",29916,183,14101,17,"t1819"
"212","podkarpackie","tarnobrzeski",17851,70,7714,3,"t1820"
"213","podkarpackie","leski",15308,97,7062,4,"t1821"
"214","podkarpackie","Krosno",48285,117,21900,5,"t1861"
"215","podkarpackie","Przemyœl",52637,235,22232,36,"t1862"
"216","podkarpackie","Rzeszów",602872,1575,269972,110,"t1863"
"217","podkarpackie","Tarnobrzeg",67110,317,30204,22,"t1864"
"218","podlaskie","augustowski",46771,104,20875,11,"t2001"
"219","podlaskie","bia³ostocki",69384,274,31437,27,"t2002"
"220","podlaskie","bielski",40440,115,18208,15,"t2003"
"221","podlaskie","grajewski",31034,80,14396,11,"t2004"
"222","podlaskie","hajnowski",32423,171,14381,9,"t2005"
"223","podlaskie","kolneñski",24500,55,11110,17,"t2006"
"224","podlaskie","³om¿yñski",17150,37,8002,1,"t2007"
"225","podlaskie","moniecki",25221,204,11450,18,"t2008"
"226","podlaskie","sejneñski",13169,35,5990,3,"t2009"
"227","podlaskie","siemiatycki",34046,160,15899,11,"t2010"
"228","podlaskie","sokólski",47147,163,21867,23,"t2011"
"229","podlaskie","suwalski",9355,35,4320,8,"t2012"
"230","podlaskie","wysokomazowiecki",51552,173,23678,49,"t2013"
"231","podlaskie","zambrowski",30412,100,13402,0,"t2014"
"232","podlaskie","Bia³ystok",531752,1209,235338,91,"t2061"
"233","podlaskie","£om¿a",74624,282,33917,31,"t2062"
"234","podlaskie","Suwa³ki",63949,141,27565,8,"t2063"
"235","pomorskie","bytowski",73655,268,32897,42,"t2201"
"236","pomorskie","chojnicki",94112,333,42745,30,"t2202"
"237","pomorskie","cz³uchowski",44746,151,19326,8,"t2203"
"238","pomorskie","gdañski",65202,195,29869,3,"t2204"
"239","pomorskie","kartuski",101092,257,45958,22,"t2205"
"240","pomorskie","koœcierski",68909,174,31517,10,"t2206"
"241","pomorskie","kwidzyñski",70006,97,31776,5,"t2207"
"242","pomorskie","lêborski",63613,221,28281,13,"t2208"
"243","pomorskie","malborski",45676,133,20812,2,"t2209"
"244","pomorskie","nowodworski",35422,85,15920,11,"t2210"
"245","pomorskie","pucki",63870,162,29061,12,"t2211"
"246","pomorskie","s³upski",50845,202,23093,18,"t2212"
"247","pomorskie","starogardzki",109244,347,49539,25,"t2213"
"248","pomorskie","tczewski",91645,340,40083,71,"t2214"
"249","pomorskie","wejherowski",173438,725,78528,86,"t2215"
"250","pomorskie","sztumski",45877,184,20400,20,"t2216"
"251","pomorskie","Gdañsk",882646,2023,399074,149,"t2261"
"252","pomorskie","Gdynia",314855,1166,134817,82,"t2262"
"253","pomorskie","S³upsk",125474,301,56868,46,"t2263"
"254","pomorskie","Sopot",101562,216,45910,7,"t2264"
"255","œl¹skie","bêdziñski",121718,515,54812,15,"t2401"
"256","œl¹skie","bielski",117702,162,51053,22,"t2402"
"257","œl¹skie","cieszyñski",171763,423,77612,59,"t2403"
"258","œl¹skie","czêstochowski",96451,308,44366,29,"t2404"
"259","œl¹skie","gliwicki",144657,475,61348,34,"t2405"
"260","œl¹skie","k³obucki",62143,80,28023,6,"t2406"
"261","œl¹skie","lubliniecki",58882,287,26323,45,"t2407"
"262","œl¹skie","miko³owski",44391,163,20478,13,"t2408"
"263","œl¹skie","myszkowski",60355,213,27774,20,"t2409"
"264","œl¹skie","pszczyñski",70694,170,32415,24,"t2410"
"265","œl¹skie","raciborski",95974,293,43370,25,"t2411"
"266","œl¹skie","rybnicki",28204,100,13343,18,"t2412"
"267","œl¹skie","tarnogórski",158049,415,73115,33,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",41954,70,19346,11,"t2414"
"269","œl¹skie","wodzis³awski",134455,323,60658,30,"t2415"
"270","œl¹skie","zawierciañski",112655,278,50137,6,"t2416"
"271","œl¹skie","¿ywiecki",114174,236,52948,16,"t2417"
"272","œl¹skie","Bielsko-Bia³a",237747,453,106916,38,"t2461"
"273","œl¹skie","Bytom",156319,417,70171,41,"t2462"
"274","œl¹skie","Chorzów",125849,332,55933,20,"t2463"
"275","œl¹skie","Czêstochowa",285064,795,127773,57,"t2464"
"276","œl¹skie","D¹browa Górnicza",99382,196,44503,8,"t2465"
"277","œl¹skie","Gliwice",296878,585,134110,23,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",64748,133,29035,2,"t2467"
"279","œl¹skie","Jaworzno",98634,312,44246,26,"t2468"
"280","œl¹skie","Katowice",623911,1160,281481,73,"t2469"
"281","œl¹skie","Mys³owice",54970,84,25192,10,"t2470"
"282","œl¹skie","Piekary Œl¹skie",42670,152,19226,10,"t2471"
"283","œl¹skie","Ruda Œl¹ska",192472,285,90466,27,"t2472"
"284","œl¹skie","Rybnik",75834,309,33646,36,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",94838,220,43531,15,"t2474"
"286","œl¹skie","Sosnowiec",234243,651,103475,54,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44686,50,20275,1,"t2476"
"288","œl¹skie","Tychy",122890,196,56968,15,"t2477"
"289","œl¹skie","Zabrze",150164,386,64474,39,"t2478"
"290","œl¹skie","¯ory",66807,154,30446,27,"t2479"
"291","œwiêtokrzyskie","buski",57597,235,25901,13,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",82669,148,38256,19,"t2602"
"293","œwiêtokrzyskie","kazimierski",27776,40,12502,9,"t2603"
"294","œwiêtokrzyskie","kielecki",127636,441,56815,89,"t2604"
"295","œwiêtokrzyskie","konecki",63065,228,28211,15,"t2605"
"296","œwiêtokrzyskie","opatowski",39394,103,17952,12,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",97982,223,44167,26,"t2607"
"298","œwiêtokrzyskie","piñczowski",39385,51,16428,1,"t2608"
"299","œwiêtokrzyskie","sandomierski",83466,311,38040,17,"t2609"
"300","œwiêtokrzyskie","skar¿yski",56997,218,25942,22,"t2610"
"301","œwiêtokrzyskie","starachowicki",68335,219,31089,30,"t2611"
"302","œwiêtokrzyskie","staszowski",40276,77,18316,3,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49676,212,22312,26,"t2613"
"304","œwiêtokrzyskie","Kielce",307398,954,136828,58,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",59627,198,26846,18,"t2801"
"306","warmiñsko-mazurskie","braniewski",32980,171,15392,42,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",56776,204,26104,27,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",41272,185,19340,9,"t2804"
"309","warmiñsko-mazurskie","e³cki",90926,86,37969,5,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",47820,129,22148,14,"t2806"
"311","warmiñsko-mazurskie","i³awski",74839,252,33574,20,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47658,210,21950,35,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",33131,107,15300,12,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",32862,113,14591,21,"t2810"
"315","warmiñsko-mazurskie","nidzicki",53759,127,20481,17,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",40920,139,18599,15,"t2812"
"317","warmiñsko-mazurskie","olecki",27424,149,12670,7,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",103809,252,47232,21,"t2814"
"319","warmiñsko-mazurskie","ostródzki",76787,166,35272,21,"t2815"
"320","warmiñsko-mazurskie","piski",55671,199,24827,15,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",60408,222,27759,20,"t2817"
"322","warmiñsko-mazurskie","go³dapski",20912,98,9370,4,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22422,157,10421,4,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",139362,450,63184,48,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",252262,711,110582,76,"t2862"
"326","wielkopolskie","chodzieski",43745,252,19876,23,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",94084,166,43026,32,"t3002"
"328","wielkopolskie","gnieŸnieñski",157223,699,72755,46,"t3003"
"329","wielkopolskie","gostyñski",83525,115,38902,15,"t3004"
"330","wielkopolskie","grodziski",39687,195,18965,16,"t3005"
"331","wielkopolskie","jarociñski",61004,240,28593,32,"t3006"
"332","wielkopolskie","kaliski",67779,260,31582,35,"t3007"
"333","wielkopolskie","kêpiñski",48691,182,22372,15,"t3008"
"334","wielkopolskie","kolski",72748,176,32415,10,"t3009"
"335","wielkopolskie","koniñski",83970,308,37666,26,"t3010"
"336","wielkopolskie","koœciañski",70594,144,32731,16,"t3011"
"337","wielkopolskie","krotoszyñski",67817,143,31580,21,"t3012"
"338","wielkopolskie","leszczyñski",22212,88,10277,14,"t3013"
"339","wielkopolskie","miêdzychodzki",36522,130,16984,0,"t3014"
"340","wielkopolskie","nowotomyski",68069,320,31412,32,"t3015"
"341","wielkopolskie","obornicki",88960,239,38404,19,"t3016"
"342","wielkopolskie","ostrowski",143471,533,63172,24,"t3017"
"343","wielkopolskie","ostrzeszowski",49008,215,21495,14,"t3018"
"344","wielkopolskie","pilski",108917,327,50371,26,"t3019"
"345","wielkopolskie","pleszewski",68869,145,31789,12,"t3020"
"346","wielkopolskie","poznañski",226314,710,102458,74,"t3021"
"347","wielkopolskie","rawicki",59415,200,26685,15,"t3022"
"348","wielkopolskie","s³upecki",47246,188,21304,19,"t3023"
"349","wielkopolskie","szamotulski",77165,219,34732,24,"t3024"
"350","wielkopolskie","œredzki",69823,162,32609,11,"t3025"
"351","wielkopolskie","œremski",39509,77,17953,1,"t3026"
"352","wielkopolskie","turecki",64966,221,30029,23,"t3027"
"353","wielkopolskie","w¹growiecki",35444,89,16500,11,"t3028"
"354","wielkopolskie","wolsztyñski",54964,218,25481,15,"t3029"
"355","wielkopolskie","wrzesiñski",72564,166,32789,11,"t3030"
"356","wielkopolskie","z³otowski",47826,144,21471,14,"t3031"
"357","wielkopolskie","Kalisz",119447,462,54493,41,"t3061"
"358","wielkopolskie","Konin",111544,399,50302,32,"t3062"
"359","wielkopolskie","Leszno",80581,254,34586,24,"t3063"
"360","wielkopolskie","Poznañ",1206516,2356,546923,212,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47625,211,21461,15,"t3201"
"362","zachodniopomorskie","choszczeñski",42177,139,18605,9,"t3202"
"363","zachodniopomorskie","drawski",62729,202,27894,36,"t3203"
"364","zachodniopomorskie","goleniowski",70647,170,31407,15,"t3204"
"365","zachodniopomorskie","gryficki",40170,89,17824,8,"t3205"
"366","zachodniopomorskie","gryfiñski",63430,268,28609,15,"t3206"
"367","zachodniopomorskie","kamieñski",52968,214,23796,17,"t3207"
"368","zachodniopomorskie","ko³obrzeski",99863,224,44873,23,"t3208"
"369","zachodniopomorskie","koszaliñski",37940,196,16737,3,"t3209"
"370","zachodniopomorskie","myœliborski",45551,196,20390,12,"t3210"
"371","zachodniopomorskie","policki",54964,256,25093,57,"t3211"
"372","zachodniopomorskie","pyrzycki",31622,68,14755,12,"t3212"
"373","zachodniopomorskie","s³awieñski",57711,129,25685,7,"t3213"
"374","zachodniopomorskie","stargardzki",100283,400,44596,34,"t3214"
"375","zachodniopomorskie","szczecinecki",90647,243,39877,22,"t3215"
"376","zachodniopomorskie","œwidwiñski",45493,167,19154,13,"t3216"
"377","zachodniopomorskie","wa³ecki",42670,34,19988,1,"t3217"
"378","zachodniopomorskie","³obeski",49699,20,20726,0,"t3218"
"379","zachodniopomorskie","Koszalin",134326,473,60170,35,"t3261"
"380","zachodniopomorskie","Szczecin",626614,1672,275811,127,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",44297,218,20166,19,"t3263"
"382","Ca³y kraj","",39744806,115647,17847454,10248,"t0000"
