"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"144","mazowieckie","grójecki",113171,0,51594,0,"t1406"
"145","mazowieckie","kozienicki",47908,0,22002,0,"t1407"
"146","mazowieckie","legionowski",84918,0,35500,0,"t1408"
"147","mazowieckie","lipski",28516,48,13099,3,"t1409"
"148","mazowieckie","³osicki",20270,0,9401,0,"t1410"
"149","mazowieckie","makowski",45499,2,20120,0,"t1411"
"150","mazowieckie","miñski",139177,0,60826,0,"t1412"
"151","mazowieckie","m³awski",66371,1,30523,0,"t1413"
"152","mazowieckie","nowodworski",122524,5,54784,0,"t1414"
"153","mazowieckie","ostro³êcki",53246,0,24361,0,"t1415"
"154","mazowieckie","ostrowski",54360,0,25947,0,"t1416"
"155","mazowieckie","otwocki",101128,1,46443,0,"t1417"
"156","mazowieckie","piaseczyñski",264893,85,118537,13,"t1418"
"157","mazowieckie","p³ocki",92285,0,42581,0,"t1419"
"158","mazowieckie","p³oñski",85524,0,38697,0,"t1420"
"159","mazowieckie","pruszkowski",147993,58,66984,2,"t1421"
"160","mazowieckie","przasnyski",53996,0,25039,0,"t1422"
"161","mazowieckie","przysuski",31126,0,14300,0,"t1423"
"162","mazowieckie","pu³tuski",50179,0,23148,0,"t1424"
"163","mazowieckie","radomski",69281,0,31654,0,"t1425"
"164","mazowieckie","siedlecki",33399,0,15573,0,"t1426"
"165","mazowieckie","sierpecki",48090,0,22352,0,"t1427"
"166","mazowieckie","sochaczewski",89123,0,40999,0,"t1428"
"167","mazowieckie","soko³owski",45643,0,20706,0,"t1429"
"168","mazowieckie","szyd³owiecki",22991,4,9735,0,"t1430"
"169","mazowieckie","warszawski zachodni",124661,0,56850,0,"t1432"
"170","mazowieckie","wêgrowski",50153,0,23196,0,"t1433"
"171","mazowieckie","wo³omiñski",230400,0,100503,0,"t1434"
"172","mazowieckie","wyszkowski",67920,0,31352,0,"t1435"
"173","mazowieckie","zwoleñski",30373,0,14195,0,"t1436"
"174","mazowieckie","¿uromiñski",31574,0,15200,0,"t1437"
"175","mazowieckie","¿yrardowski",62819,0,28263,0,"t1438"
"176","mazowieckie","Ostro³êka",76974,0,34921,0,"t1461"
"177","mazowieckie","P³ock",141388,0,62248,0,"t1462"
"178","mazowieckie","Radom",252112,0,111937,0,"t1463"
"179","mazowieckie","Siedlce",125240,106,57323,10,"t1464"
"180","mazowieckie","Warszawa",2795379,584,1245298,24,"t1465"
"181","opolskie","brzeski",76160,0,34665,0,"t1601"
"182","opolskie","g³ubczycki",44621,0,20121,0,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",86205,0,39270,0,"t1603"
"184","opolskie","kluczborski",58698,0,26883,0,"t1604"
"185","opolskie","krapkowicki",102560,33,46031,0,"t1605"
"186","opolskie","namys³owski",30445,0,13881,0,"t1606"
"187","opolskie","nyski",100982,23,46434,0,"t1607"
"188","opolskie","oleski",51953,0,24099,0,"t1608"
"189","opolskie","opolski",71180,0,31891,0,"t1609"
"190","opolskie","prudnicki",42889,0,19330,0,"t1610"
"191","opolskie","strzelecki",61400,0,27442,0,"t1611"
"192","opolskie","Opole",203336,0,90988,0,"t1661"
"193","podkarpackie","bieszczadzki",11306,0,5165,0,"t1801"
"194","podkarpackie","brzozowski",49427,6,22514,0,"t1802"
"195","podkarpackie","dêbicki",70482,6,29716,0,"t1803"
"196","podkarpackie","jaros³awski",64586,0,28069,0,"t1804"
"197","podkarpackie","jasielski",66052,0,28332,0,"t1805"
"198","podkarpackie","kolbuszowski",24338,0,11053,0,"t1806"
"199","podkarpackie","kroœnieñski",53229,0,24870,0,"t1807"
"200","podkarpackie","le¿ajski",44954,0,19709,0,"t1808"
"201","podkarpackie","lubaczowski",36316,0,16249,0,"t1809"
"202","podkarpackie","³añcucki",45272,1,20749,1,"t1810"
"203","podkarpackie","mielecki",92859,0,43100,0,"t1811"
"204","podkarpackie","ni¿añski",35584,0,16604,0,"t1812"
"205","podkarpackie","przemyski",21150,0,10062,0,"t1813"
"206","podkarpackie","przeworski",32895,0,15194,0,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",42154,32,18547,5,"t1815"
"208","podkarpackie","rzeszowski",59616,0,26737,0,"t1816"
"209","podkarpackie","sanocki",42340,0,18584,0,"t1817"
"210","podkarpackie","stalowowolski",80703,0,36342,0,"t1818"
"211","podkarpackie","strzy¿owski",29916,0,14101,0,"t1819"
"212","podkarpackie","tarnobrzeski",17853,0,7714,0,"t1820"
"213","podkarpackie","leski",15309,0,7062,0,"t1821"
"214","podkarpackie","Krosno",48285,0,21900,0,"t1861"
"215","podkarpackie","Przemyœl",52639,0,22232,0,"t1862"
"216","podkarpackie","Rzeszów",603200,263,269998,9,"t1863"
"217","podkarpackie","Tarnobrzeg",67110,0,30204,0,"t1864"
"218","podlaskie","augustowski",46771,0,20875,0,"t2001"
"219","podlaskie","bia³ostocki",69417,3,31439,0,"t2002"
"220","podlaskie","bielski",40441,0,18208,0,"t2003"
"221","podlaskie","grajewski",31052,0,14396,0,"t2004"
"222","podlaskie","hajnowski",32424,0,14381,0,"t2005"
"223","podlaskie","kolneñski",24515,10,11110,0,"t2006"
"224","podlaskie","³om¿yñski",17151,0,8002,0,"t2007"
"225","podlaskie","moniecki",25279,58,11455,5,"t2008"
"226","podlaskie","sejneñski",13178,0,5993,0,"t2009"
"227","podlaskie","siemiatycki",34048,0,15899,0,"t2010"
"228","podlaskie","sokólski",47147,0,21867,0,"t2011"
"229","podlaskie","suwalski",9355,0,4320,0,"t2012"
"230","podlaskie","wysokomazowiecki",51556,0,23678,0,"t2013"
"231","podlaskie","zambrowski",30412,0,13402,0,"t2014"
"232","podlaskie","Bia³ystok",532311,94,235395,2,"t2061"
"233","podlaskie","£om¿a",74627,0,33917,0,"t2062"
"234","podlaskie","Suwa³ki",64021,6,27570,0,"t2063"
"235","pomorskie","bytowski",73658,0,32897,0,"t2201"
"236","pomorskie","chojnicki",94117,1,42745,0,"t2202"
"237","pomorskie","cz³uchowski",44747,0,19326,0,"t2203"
"238","pomorskie","gdañski",65202,0,29869,0,"t2204"
"239","pomorskie","kartuski",101096,0,45958,0,"t2205"
"240","pomorskie","koœcierski",68926,0,31520,0,"t2206"
"241","pomorskie","kwidzyñski",70006,0,31776,0,"t2207"
"242","pomorskie","lêborski",63617,5,28281,0,"t2208"
"243","pomorskie","malborski",45697,21,20812,0,"t2209"
"244","pomorskie","nowodworski",35442,20,15920,0,"t2210"
"245","pomorskie","pucki",63871,0,29061,0,"t2211"
"246","pomorskie","s³upski",50857,0,23093,0,"t2212"
"247","pomorskie","starogardzki",109245,0,49539,0,"t2213"
"248","pomorskie","tczewski",91647,0,40083,0,"t2214"
"249","pomorskie","wejherowski",173447,5,78528,0,"t2215"
"250","pomorskie","sztumski",45877,0,20400,0,"t2216"
"251","pomorskie","Gdañsk",882993,259,399086,7,"t2261"
"252","pomorskie","Gdynia",314935,68,134821,4,"t2262"
"253","pomorskie","S³upsk",125474,0,56868,0,"t2263"
"254","pomorskie","Sopot",101564,0,45910,0,"t2264"
"255","œl¹skie","bêdziñski",121889,97,54815,1,"t2401"
"256","œl¹skie","bielski",117702,0,51053,0,"t2402"
"257","œl¹skie","cieszyñski",171776,0,77615,0,"t2403"
"258","œl¹skie","czêstochowski",96471,0,44371,0,"t2404"
"259","œl¹skie","gliwicki",144790,130,61373,24,"t2405"
"260","œl¹skie","k³obucki",62143,0,28023,0,"t2406"
"261","œl¹skie","lubliniecki",58893,0,26323,0,"t2407"
"262","œl¹skie","miko³owski",44391,0,20478,0,"t2408"
"263","œl¹skie","myszkowski",60356,0,27774,0,"t2409"
"264","œl¹skie","pszczyñski",70719,18,32415,0,"t2410"
"265","œl¹skie","raciborski",96027,0,43373,0,"t2411"
"266","œl¹skie","rybnicki",28271,67,13345,2,"t2412"
"267","œl¹skie","tarnogórski",158051,0,73115,0,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",41954,0,19346,0,"t2414"
"269","œl¹skie","wodzis³awski",134456,0,60658,0,"t2415"
"270","œl¹skie","zawierciañski",112667,7,50137,0,"t2416"
"271","œl¹skie","¿ywiecki",114176,0,52948,0,"t2417"
"272","œl¹skie","Bielsko-Bia³a",237779,0,106919,0,"t2461"
"273","œl¹skie","Bytom",156325,0,70171,0,"t2462"
"274","œl¹skie","Chorzów",125853,0,55933,0,"t2463"
"275","œl¹skie","Czêstochowa",285104,28,127774,0,"t2464"
"276","œl¹skie","D¹browa Górnicza",99408,0,44507,0,"t2465"
"277","œl¹skie","Gliwice",296883,0,134111,0,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",64895,147,29039,4,"t2467"
"279","œl¹skie","Jaworzno",98637,0,44246,0,"t2468"
"280","œl¹skie","Katowice",624304,357,281488,4,"t2469"
"281","œl¹skie","Mys³owice",54970,0,25192,0,"t2470"
"282","œl¹skie","Piekary Œl¹skie",42670,0,19226,0,"t2471"
"283","œl¹skie","Ruda Œl¹ska",192472,0,90466,0,"t2472"
"284","œl¹skie","Rybnik",75940,0,33668,0,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",94859,21,43533,2,"t2474"
"286","œl¹skie","Sosnowiec",234277,0,103475,0,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44686,0,20275,0,"t2476"
"288","œl¹skie","Tychy",122904,0,56968,0,"t2477"
"289","œl¹skie","Zabrze",150168,0,64474,0,"t2478"
"290","œl¹skie","¯ory",66807,0,30446,0,"t2479"
"291","œwiêtokrzyskie","buski",57632,5,25901,0,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",82669,0,38256,0,"t2602"
"293","œwiêtokrzyskie","kazimierski",27776,0,12502,0,"t2603"
"294","œwiêtokrzyskie","kielecki",127637,0,56815,0,"t2604"
"295","œwiêtokrzyskie","konecki",63065,0,28211,0,"t2605"
"296","œwiêtokrzyskie","opatowski",39394,0,17952,0,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",98048,58,44167,0,"t2607"
"298","œwiêtokrzyskie","piñczowski",39386,0,16428,0,"t2608"
"299","œwiêtokrzyskie","sandomierski",83471,0,38040,0,"t2609"
"300","œwiêtokrzyskie","skar¿yski",57001,0,25942,0,"t2610"
"301","œwiêtokrzyskie","starachowicki",68336,0,31089,0,"t2611"
"302","œwiêtokrzyskie","staszowski",40276,0,18316,0,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49679,0,22312,0,"t2613"
"304","œwiêtokrzyskie","Kielce",307484,78,136833,5,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",59627,0,26846,0,"t2801"
"306","warmiñsko-mazurskie","braniewski",32981,0,15392,0,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",56776,0,26104,0,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",41272,0,19340,0,"t2804"
"309","warmiñsko-mazurskie","e³cki",90952,1,37969,0,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",47893,0,22150,0,"t2806"
"311","warmiñsko-mazurskie","i³awski",74871,0,33575,0,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47660,0,21950,0,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",33131,0,15300,0,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",32910,0,14592,0,"t2810"
"315","warmiñsko-mazurskie","nidzicki",53804,46,20484,3,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",40929,0,18599,0,"t2812"
"317","warmiñsko-mazurskie","olecki",27424,0,12670,0,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",103897,87,47234,1,"t2814"
"319","warmiñsko-mazurskie","ostródzki",76787,0,35272,0,"t2815"
"320","warmiñsko-mazurskie","piski",55672,0,24827,0,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",60409,0,27759,0,"t2817"
"322","warmiñsko-mazurskie","go³dapski",20922,3,9370,0,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22423,0,10421,0,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",139366,0,63184,0,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",252703,220,110605,5,"t2862"
"326","wielkopolskie","chodzieski",43745,0,19876,0,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",94099,0,43026,0,"t3002"
"328","wielkopolskie","gnieŸnieñski",157235,0,72755,0,"t3003"
"329","wielkopolskie","gostyñski",83525,0,38902,0,"t3004"
"330","wielkopolskie","grodziski",39687,0,18965,0,"t3005"
"331","wielkopolskie","jarociñski",61006,0,28593,0,"t3006"
"332","wielkopolskie","kaliski",67786,0,31582,0,"t3007"
"333","wielkopolskie","kêpiñski",48691,0,22372,0,"t3008"
"334","wielkopolskie","kolski",72748,0,32415,0,"t3009"
"335","wielkopolskie","koniñski",84024,54,37667,1,"t3010"
"336","wielkopolskie","koœciañski",70594,0,32731,0,"t3011"
"337","wielkopolskie","krotoszyñski",67843,25,31580,0,"t3012"
"338","wielkopolskie","leszczyñski",22215,0,10277,0,"t3013"
"339","wielkopolskie","miêdzychodzki",36522,0,16984,0,"t3014"
"340","wielkopolskie","nowotomyski",68150,65,31418,0,"t3015"
"341","wielkopolskie","obornicki",88961,0,38404,0,"t3016"
"342","wielkopolskie","ostrowski",143536,0,63174,0,"t3017"
"343","wielkopolskie","ostrzeszowski",49010,0,21495,0,"t3018"
"344","wielkopolskie","pilski",108989,0,50387,0,"t3019"
"345","wielkopolskie","pleszewski",68872,0,31789,0,"t3020"
"346","wielkopolskie","poznañski",226375,19,102465,0,"t3021"
"347","wielkopolskie","rawicki",59415,0,26685,0,"t3022"
"348","wielkopolskie","s³upecki",47246,0,21304,0,"t3023"
"349","wielkopolskie","szamotulski",77180,6,34732,0,"t3024"
"350","wielkopolskie","œredzki",69827,0,32609,0,"t3025"
"351","wielkopolskie","œremski",39515,0,17953,0,"t3026"
"352","wielkopolskie","turecki",64968,0,30030,0,"t3027"
"353","wielkopolskie","w¹growiecki",35444,0,16500,0,"t3028"
"354","wielkopolskie","wolsztyñski",54964,0,25481,0,"t3029"
"355","wielkopolskie","wrzesiñski",72564,0,32789,0,"t3030"
"356","wielkopolskie","z³otowski",47836,0,21471,0,"t3031"
"357","wielkopolskie","Kalisz",119450,0,54493,0,"t3061"
"358","wielkopolskie","Konin",111650,77,50309,6,"t3062"
"359","wielkopolskie","Leszno",80582,0,34586,0,"t3063"
"360","wielkopolskie","Poznañ",1207173,396,546966,16,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47637,0,21469,0,"t3201"
"362","zachodniopomorskie","choszczeñski",42177,0,18605,0,"t3202"
"363","zachodniopomorskie","drawski",62729,0,27894,0,"t3203"
"364","zachodniopomorskie","goleniowski",70668,0,31407,0,"t3204"
"365","zachodniopomorskie","gryficki",40171,0,17824,0,"t3205"
"366","zachodniopomorskie","gryfiñski",63441,11,28609,0,"t3206"
"367","zachodniopomorskie","kamieñski",52973,0,23796,0,"t3207"
"368","zachodniopomorskie","ko³obrzeski",99885,0,44876,0,"t3208"
"369","zachodniopomorskie","koszaliñski",37941,1,16737,0,"t3209"
"370","zachodniopomorskie","myœliborski",45554,0,20390,0,"t3210"
"371","zachodniopomorskie","policki",54964,0,25093,0,"t3211"
"372","zachodniopomorskie","pyrzycki",31629,5,14758,3,"t3212"
"373","zachodniopomorskie","s³awieñski",57711,0,25685,0,"t3213"
"374","zachodniopomorskie","stargardzki",100294,0,44598,0,"t3214"
"375","zachodniopomorskie","szczecinecki",90650,0,39880,0,"t3215"
"376","zachodniopomorskie","œwidwiñski",45549,56,19157,3,"t3216"
"377","zachodniopomorskie","wa³ecki",42672,0,19988,0,"t3217"
"378","zachodniopomorskie","³obeski",49746,47,20728,2,"t3218"
"379","zachodniopomorskie","Koszalin",134328,0,60170,0,"t3261"
"380","zachodniopomorskie","Szczecin",626846,145,275816,3,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",44297,0,20166,0,"t3263"
"382","Ca³y kraj","",39757822,7352,17848254,298,"t0000"
