"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"47","kujawsko-pomorskie","tucholski",42369,49,18936,5,"t0416"
"48","kujawsko-pomorskie","w¹brzeski",30921,101,13544,8,"t0417"
"49","kujawsko-pomorskie","w³oc³awski",70193,88,32480,16,"t0418"
"50","kujawsko-pomorskie","¿niñski",56531,51,26161,1,"t0419"
"51","kujawsko-pomorskie","Bydgoszcz",478055,1303,210940,85,"t0461"
"52","kujawsko-pomorskie","Grudzi¹dz",134095,436,59749,28,"t0462"
"53","kujawsko-pomorskie","Toruñ",219614,616,94538,53,"t0463"
"54","kujawsko-pomorskie","W³oc³awek",105828,430,44981,22,"t0464"
"55","lubelskie","bialski",68250,227,29627,30,"t0601"
"56","lubelskie","bi³gorajski",60716,333,27208,22,"t0602"
"57","lubelskie","che³mski",39979,146,17930,18,"t0603"
"58","lubelskie","hrubieszowski",50292,188,21921,18,"t0604"
"59","lubelskie","janowski",34737,94,15522,18,"t0605"
"60","lubelskie","krasnostawski",46148,144,20116,20,"t0606"
"61","lubelskie","kraœnicki",74634,298,33389,61,"t0607"
"62","lubelskie","lubartowski",62222,173,27739,33,"t0608"
"63","lubelskie","lubelski",94580,267,41032,27,"t0609"
"64","lubelskie","³êczyñski",44099,76,20180,20,"t0610"
"65","lubelskie","³ukowski",63436,250,28299,30,"t0611"
"66","lubelskie","opolski",50620,169,22319,40,"t0612"
"67","lubelskie","parczewski",31636,50,13716,4,"t0613"
"68","lubelskie","pu³awski",109009,366,49286,52,"t0614"
"69","lubelskie","radzyñski",34553,138,15448,26,"t0615"
"70","lubelskie","rycki",58524,239,26940,34,"t0616"
"71","lubelskie","œwidnicki",53067,219,23646,26,"t0617"
"72","lubelskie","tomaszowski",61805,292,27383,46,"t0618"
"73","lubelskie","w³odawski",38340,95,16990,8,"t0619"
"74","lubelskie","zamojski",53616,186,24906,18,"t0620"
"75","lubelskie","Bia³a Podlaska",79270,297,35211,56,"t0661"
"76","lubelskie","Che³m",70833,157,30613,47,"t0662"
"77","lubelskie","Lublin",503021,1302,214293,132,"t0663"
"78","lubelskie","Zamoœæ",99660,314,44489,40,"t0664"
"79","lubuskie","gorzowski",32863,122,14559,19,"t0801"
"80","lubuskie","kroœnieñski",55199,186,25044,25,"t0802"
"81","lubuskie","miêdzyrzecki",73290,198,32592,19,"t0803"
"82","lubuskie","nowosolski",101412,333,43165,22,"t0804"
"83","lubuskie","s³ubicki",42668,171,19411,13,"t0805"
"84","lubuskie","strzelecko-drezdenecki",56147,154,23772,25,"t0806"
"85","lubuskie","sulêciñski",35039,113,14951,19,"t0807"
"86","lubuskie","œwiebodziñski",59854,12,26478,0,"t0808"
"87","lubuskie","zielonogórski",95927,190,42903,14,"t0809"
"88","lubuskie","¿agañski",75907,201,32693,19,"t0810"
"89","lubuskie","¿arski",108597,299,48911,33,"t0811"
"90","lubuskie","wschowski",30109,0,13906,0,"t0812"
"91","lubuskie","Gorzów Wielkopolski",172831,764,73833,75,"t0861"
"92","lubuskie","Zielona Góra",168659,642,75246,88,"t0862"
"93","³ódzkie","be³chatowski",80451,51,35536,1,"t1001"
"94","³ódzkie","kutnowski",97217,319,45161,21,"t1002"
"95","³ódzkie","³aski",39087,87,18056,15,"t1003"
"96","³ódzkie","³êczycki",56277,236,24987,38,"t1004"
"97","³ódzkie","³owicki",96788,156,44722,6,"t1005"
"98","³ódzkie","³ódzki wschodni",41623,272,17896,30,"t1006"
"99","³ódzkie","opoczyñski",64728,46,28456,4,"t1007"
"100","³ódzkie","pabianicki",119238,434,53849,38,"t1008"
"101","³ódzkie","pajêczañski",31590,42,14097,2,"t1009"
"102","³ódzkie","piotrkowski",54023,27,24486,5,"t1010"
"103","³ódzkie","poddêbicki",40260,62,18488,9,"t1011"
"104","³ódzkie","radomszczañski",96544,153,43840,3,"t1012"
"105","³ódzkie","rawski",31732,48,14125,5,"t1013"
"106","³ódzkie","sieradzki",108442,226,48037,14,"t1014"
"107","³ódzkie","skierniewicki",25559,30,11815,0,"t1015"
"108","³ódzkie","tomaszowski",115046,205,52305,20,"t1016"
"109","³ódzkie","wieluñski",93682,142,43151,8,"t1017"
"110","³ódzkie","wieruszowski",35945,119,15684,0,"t1018"
"111","³ódzkie","zduñskowolski",54575,151,24440,8,"t1019"
"112","³ódzkie","zgierski",143316,340,64257,28,"t1020"
"113","³ódzkie","brzeziñski",37282,18,17199,1,"t1021"
"114","³ódzkie","£ódŸ",994761,2411,443690,188,"t1061"
"115","³ódzkie","Piotrków Trybunalski",91268,377,40402,68,"t1062"
"116","³ódzkie","Skierniewice",79089,75,35674,2,"t1063"
"117","ma³opolskie","bocheñski",84725,177,36833,17,"t1201"
"118","ma³opolskie","brzeski",72628,167,32556,21,"t1202"
"119","ma³opolskie","chrzanowski",119897,224,52974,15,"t1203"
"120","ma³opolskie","d¹browski",45705,41,20850,1,"t1204"
"121","ma³opolskie","gorlicki",92959,210,42176,38,"t1205"
"122","ma³opolskie","krakowski",173549,390,78294,33,"t1206"
"123","ma³opolskie","limanowski",95675,89,42563,4,"t1207"
"124","ma³opolskie","miechowski",64791,55,30110,10,"t1208"
"125","ma³opolskie","myœlenicki",111621,109,50935,5,"t1209"
"126","ma³opolskie","nowos¹decki",139345,210,60827,21,"t1210"
"127","ma³opolskie","nowotarski",140679,190,61995,19,"t1211"
"128","ma³opolskie","olkuski",116519,168,52658,5,"t1212"
"129","ma³opolskie","oœwiêcimski",130701,199,59625,17,"t1213"
"130","ma³opolskie","proszowicki",46806,18,21805,0,"t1214"
"131","ma³opolskie","suski",74444,92,34165,13,"t1215"
"132","ma³opolskie","tarnowski",102036,73,46147,14,"t1216"
"133","ma³opolskie","tatrzañski",38852,93,17446,9,"t1217"
"134","ma³opolskie","wadowicki",129617,180,56559,24,"t1218"
"135","ma³opolskie","wielicki",120087,316,52691,26,"t1219"
"136","ma³opolskie","Kraków",1285647,2900,580631,261,"t1261"
"137","ma³opolskie","Nowy S¹cz",69722,82,31643,6,"t1262"
"138","ma³opolskie","Tarnów",126307,407,54676,33,"t1263"
"139","mazowieckie","bia³obrzeski",38473,35,17771,1,"t1401"
"140","mazowieckie","ciechanowski",86821,168,39496,12,"t1402"
"141","mazowieckie","garwoliñski",89384,150,41481,15,"t1403"
"142","mazowieckie","gostyniñski",31069,0,14344,0,"t1404"
"143","mazowieckie","grodziski",103749,417,45953,30,"t1405"
"144","mazowieckie","grójecki",113987,264,51715,21,"t1406"
"145","mazowieckie","kozienicki",48272,94,22067,12,"t1407"
"146","mazowieckie","legionowski",85859,342,35565,28,"t1408"
"147","mazowieckie","lipski",28711,47,13133,5,"t1409"
"148","mazowieckie","³osicki",20548,63,9438,1,"t1410"
"149","mazowieckie","makowski",45753,87,20162,27,"t1411"
"150","mazowieckie","miñski",140140,427,60981,91,"t1412"
"151","mazowieckie","m³awski",66966,176,30613,15,"t1413"
"152","mazowieckie","nowodworski",123316,379,54891,45,"t1414"
"153","mazowieckie","ostro³êcki",53673,148,24428,32,"t1415"
"154","mazowieckie","ostrowski",54771,105,26006,2,"t1416"
"155","mazowieckie","otwocki",102175,342,46576,41,"t1417"
"156","mazowieckie","piaseczyñski",267872,677,118841,71,"t1418"
"157","mazowieckie","p³ocki",92837,268,42651,30,"t1419"
"158","mazowieckie","p³oñski",85895,121,38751,12,"t1420"
"159","mazowieckie","pruszkowski",149312,413,67126,38,"t1421"
"160","mazowieckie","przasnyski",54386,129,25075,9,"t1422"
"161","mazowieckie","przysuski",31367,126,14327,16,"t1423"
"162","mazowieckie","pu³tuski",50637,163,23182,3,"t1424"
"163","mazowieckie","radomski",69540,64,31706,14,"t1425"
"164","mazowieckie","siedlecki",33685,103,15612,14,"t1426"
"165","mazowieckie","sierpecki",48381,204,22389,29,"t1427"
"166","mazowieckie","sochaczewski",89867,327,41102,38,"t1428"
"167","mazowieckie","soko³owski",46228,200,20735,13,"t1429"
"168","mazowieckie","szyd³owiecki",23212,50,9771,13,"t1430"
"169","mazowieckie","warszawski zachodni",125723,309,56983,25,"t1432"
"170","mazowieckie","wêgrowski",50516,105,23259,29,"t1433"
"171","mazowieckie","wo³omiñski",232492,677,100808,88,"t1434"
"172","mazowieckie","wyszkowski",68316,74,31388,1,"t1435"
"173","mazowieckie","zwoleñski",30605,47,14215,0,"t1436"
"174","mazowieckie","¿uromiñski",31838,142,15228,13,"t1437"
"175","mazowieckie","¿yrardowski",63453,176,28335,18,"t1438"
"176","mazowieckie","Ostro³êka",77600,213,34976,29,"t1461"
"177","mazowieckie","P³ock",143009,386,62377,30,"t1462"
"178","mazowieckie","Radom",254626,735,112235,78,"t1463"
"179","mazowieckie","Siedlce",126358,319,57469,40,"t1464"
"180","mazowieckie","Warszawa",2823496,8304,1247994,551,"t1465"
"181","opolskie","brzeski",76662,90,34719,14,"t1601"
"182","opolskie","g³ubczycki",44980,132,20152,10,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",86846,337,39333,24,"t1603"
"184","opolskie","kluczborski",59032,66,26923,7,"t1604"
"185","opolskie","krapkowicki",103333,174,46113,19,"t1605"
"186","opolskie","namys³owski",30633,101,13916,17,"t1606"
"187","opolskie","nyski",101386,171,46474,9,"t1607"
"188","opolskie","oleski",52195,148,24117,12,"t1608"
"189","opolskie","opolski",71731,312,31970,48,"t1609"
"190","opolskie","prudnicki",43297,83,19373,0,"t1610"
"191","opolskie","strzelecki",62062,184,27537,32,"t1611"
"192","opolskie","Opole",205159,625,91182,50,"t1661"
"193","podkarpackie","bieszczadzki",11425,70,5180,6,"t1801"
"194","podkarpackie","brzozowski",49819,87,22548,2,"t1802"
"195","podkarpackie","dêbicki",70941,151,29755,13,"t1803"
"196","podkarpackie","jaros³awski",65167,178,28159,23,"t1804"
"197","podkarpackie","jasielski",66696,184,28381,1,"t1805"
"198","podkarpackie","kolbuszowski",24568,94,11067,0,"t1806"
"199","podkarpackie","kroœnieñski",53496,110,24902,10,"t1807"
"200","podkarpackie","le¿ajski",45249,166,19759,27,"t1808"
"201","podkarpackie","lubaczowski",36825,162,16313,12,"t1809"
"202","podkarpackie","³añcucki",45740,172,20824,11,"t1810"
"203","podkarpackie","mielecki",93394,163,43169,15,"t1811"
"204","podkarpackie","ni¿añski",35884,74,16660,7,"t1812"
"205","podkarpackie","przemyski",21232,14,10074,0,"t1813"
"206","podkarpackie","przeworski",33095,106,15210,7,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",42617,197,18655,77,"t1815"
"208","podkarpackie","rzeszowski",59972,75,26756,7,"t1816"
"209","podkarpackie","sanocki",42727,165,18632,11,"t1817"
"210","podkarpackie","stalowowolski",81382,227,36434,34,"t1818"
"211","podkarpackie","strzy¿owski",30005,23,14113,7,"t1819"
"212","podkarpackie","tarnobrzeski",18039,47,7733,4,"t1820"
"213","podkarpackie","leski",15323,1,7063,0,"t1821"
"214","podkarpackie","Krosno",48697,166,21946,17,"t1861"
"215","podkarpackie","Przemyœl",53265,157,22335,27,"t1862"
"216","podkarpackie","Rzeszów",607651,1149,270516,107,"t1863"
"217","podkarpackie","Tarnobrzeg",67753,167,30265,14,"t1864"
"218","podlaskie","augustowski",47291,134,20952,23,"t2001"
"219","podlaskie","bia³ostocki",69983,190,31544,22,"t2002"
"220","podlaskie","bielski",41035,166,18264,21,"t2003"
"221","podlaskie","grajewski",31197,27,14417,0,"t2004"
"222","podlaskie","hajnowski",32722,101,14414,17,"t2005"
"223","podlaskie","kolneñski",24711,74,11152,9,"t2006"
"224","podlaskie","³om¿yñski",17255,42,8013,6,"t2007"
"225","podlaskie","moniecki",25478,84,11471,5,"t2008"
"226","podlaskie","sejneñski",13270,22,6010,2,"t2009"
"227","podlaskie","siemiatycki",34269,36,15934,3,"t2010"
"228","podlaskie","sokólski",47513,116,21956,18,"t2011"
"229","podlaskie","suwalski",9406,21,4332,2,"t2012"
"230","podlaskie","wysokomazowiecki",51871,175,23770,48,"t2013"
"231","podlaskie","zambrowski",30836,73,13476,16,"t2014"
"232","podlaskie","Bia³ystok",537286,1230,236007,105,"t2061"
"233","podlaskie","£om¿a",75416,216,34007,26,"t2062"
"234","podlaskie","Suwa³ki",64843,114,27690,5,"t2063"
"235","pomorskie","bytowski",74172,235,32948,21,"t2201"
"236","pomorskie","chojnicki",94712,181,42800,9,"t2202"
"237","pomorskie","cz³uchowski",45008,35,19361,6,"t2203"
"238","pomorskie","gdañski",65871,126,29942,15,"t2204"
"239","pomorskie","kartuski",101805,209,46059,41,"t2205"
"240","pomorskie","koœcierski",69317,199,31595,37,"t2206"
"241","pomorskie","kwidzyñski",70587,317,31881,48,"t2207"
"242","pomorskie","lêborski",64117,146,28355,16,"t2208"
"243","pomorskie","malborski",46070,109,20884,7,"t2209"
"244","pomorskie","nowodworski",35737,133,15975,31,"t2210"
"245","pomorskie","pucki",64372,69,29122,19,"t2211"
"246","pomorskie","s³upski",51225,137,23135,29,"t2212"
"247","pomorskie","starogardzki",110234,292,49685,31,"t2213"
"248","pomorskie","tczewski",92314,205,40187,20,"t2214"
"249","pomorskie","wejherowski",174977,292,78701,37,"t2215"
"250","pomorskie","sztumski",46135,56,20428,3,"t2216"
"251","pomorskie","Gdañsk",888434,1661,399640,125,"t2261"
"252","pomorskie","Gdynia",317925,970,135115,54,"t2262"
"253","pomorskie","S³upsk",126575,376,57010,33,"t2263"
"254","pomorskie","Sopot",102591,281,45970,14,"t2264"
"255","œl¹skie","bêdziñski",123109,485,54959,37,"t2401"
"256","œl¹skie","bielski",118047,107,51108,4,"t2402"
"257","œl¹skie","cieszyñski",172846,529,77737,48,"t2403"
"258","œl¹skie","czêstochowski",97036,165,44456,28,"t2404"
"259","œl¹skie","gliwicki",146092,364,61472,28,"t2405"
"260","œl¹skie","k³obucki",62655,140,28099,8,"t2406"
"261","œl¹skie","lubliniecki",59185,47,26360,3,"t2407"
"262","œl¹skie","miko³owski",44540,78,20492,10,"t2408"
"263","œl¹skie","myszkowski",60723,86,27821,4,"t2409"
"264","œl¹skie","pszczyñski",71327,154,32482,6,"t2410"
"265","œl¹skie","raciborski",96858,141,43490,5,"t2411"
"266","œl¹skie","rybnicki",28499,112,13374,15,"t2412"
"267","œl¹skie","tarnogórski",159558,445,73230,29,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",42180,122,19363,12,"t2414"
"269","œl¹skie","wodzis³awski",135368,250,60762,26,"t2415"
"270","œl¹skie","zawierciañski",113698,327,50250,23,"t2416"
"271","œl¹skie","¿ywiecki",114851,156,53035,16,"t2417"
"272","œl¹skie","Bielsko-Bia³a",239911,733,107207,93,"t2461"
"273","œl¹skie","Bytom",157383,214,70263,10,"t2462"
"274","œl¹skie","Chorzów",127153,429,56060,57,"t2463"
"275","œl¹skie","Czêstochowa",288127,1023,128052,62,"t2464"
"276","œl¹skie","D¹browa Górnicza",100714,484,44620,38,"t2465"
"277","œl¹skie","Gliwice",297431,728,134175,36,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",65837,308,29155,25,"t2467"
"279","œl¹skie","Jaworzno",99298,227,44319,15,"t2468"
"280","œl¹skie","Katowice",627668,1063,281826,92,"t2469"
"281","œl¹skie","Mys³owice",55644,275,25256,27,"t2470"
"282","œl¹skie","Piekary Œl¹skie",43134,151,19277,14,"t2471"
"283","œl¹skie","Ruda Œl¹ska",193721,410,90592,27,"t2472"
"284","œl¹skie","Rybnik",77260,236,33888,28,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",95470,165,43594,11,"t2474"
"286","œl¹skie","Sosnowiec",236312,868,103707,50,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44958,53,20306,3,"t2476"
"288","œl¹skie","Tychy",123718,158,57069,32,"t2477"
"289","œl¹skie","Zabrze",151285,379,64583,44,"t2478"
"290","œl¹skie","¯ory",67426,165,30497,15,"t2479"
"291","œwiêtokrzyskie","buski",57981,172,25939,16,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",83203,68,38313,3,"t2602"
"293","œwiêtokrzyskie","kazimierski",28136,90,12569,3,"t2603"
"294","œwiêtokrzyskie","kielecki",128606,316,56942,42,"t2604"
"295","œwiêtokrzyskie","konecki",63455,42,28313,1,"t2605"
"296","œwiêtokrzyskie","opatowski",39637,94,17993,8,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",99277,349,44289,41,"t2607"
"298","œwiêtokrzyskie","piñczowski",39634,40,16442,2,"t2608"
"299","œwiêtokrzyskie","sandomierski",83993,184,38111,33,"t2609"
"300","œwiêtokrzyskie","skar¿yski",57557,229,25994,20,"t2610"
"301","œwiêtokrzyskie","starachowicki",68974,186,31145,13,"t2611"
"302","œwiêtokrzyskie","staszowski",40595,66,18361,15,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49987,102,22332,6,"t2613"
"304","œwiêtokrzyskie","Kielce",309547,530,137076,43,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",60008,136,26880,7,"t2801"
"306","warmiñsko-mazurskie","braniewski",33185,102,15410,4,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",57166,64,26141,5,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",41356,5,19366,0,"t2804"
"309","warmiñsko-mazurskie","e³cki",91715,307,38057,28,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",48369,90,22213,14,"t2806"
"311","warmiñsko-mazurskie","i³awski",75319,156,33624,28,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47968,85,21980,8,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",33247,75,15320,17,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",33269,7,14610,1,"t2810"
"315","warmiñsko-mazurskie","nidzicki",54151,181,20530,34,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",41170,83,18632,16,"t2812"
"317","warmiñsko-mazurskie","olecki",27662,153,12713,28,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",104777,206,47371,24,"t2814"
"319","warmiñsko-mazurskie","ostródzki",77249,210,35328,11,"t2815"
"320","warmiñsko-mazurskie","piski",56185,179,24920,37,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",60888,180,27827,15,"t2817"
"322","warmiñsko-mazurskie","go³dapski",21106,79,9384,10,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22518,18,10437,0,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",140497,404,63306,30,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",254688,491,110836,44,"t2862"
"326","wielkopolskie","chodzieski",43952,65,19909,4,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",94766,30,43077,2,"t3002"
"328","wielkopolskie","gnieŸnieñski",158310,403,72880,28,"t3003"
"329","wielkopolskie","gostyñski",84176,152,38983,8,"t3004"
"330","wielkopolskie","grodziski",39881,65,18992,2,"t3005"
"331","wielkopolskie","jarociñski",61300,73,28614,1,"t3006"
"332","wielkopolskie","kaliski",67884,54,31594,2,"t3007"
"333","wielkopolskie","kêpiñski",48918,83,22385,4,"t3008"
"334","wielkopolskie","kolski",72935,139,32485,23,"t3009"
"335","wielkopolskie","koniñski",84521,209,37713,19,"t3010"
"336","wielkopolskie","koœciañski",71224,91,32812,2,"t3011"
"337","wielkopolskie","krotoszyñski",68221,85,31627,12,"t3012"
"338","wielkopolskie","leszczyñski",22335,54,10287,0,"t3013"
"339","wielkopolskie","miêdzychodzki",36707,24,17014,2,"t3014"
"340","wielkopolskie","nowotomyski",68592,151,31483,34,"t3015"
"341","wielkopolskie","obornicki",89570,171,38481,18,"t3016"
"342","wielkopolskie","ostrowski",144353,274,63254,17,"t3017"
"343","wielkopolskie","ostrzeszowski",49369,103,21535,6,"t3018"
"344","wielkopolskie","pilski",109954,367,50510,43,"t3019"
"345","wielkopolskie","pleszewski",69399,331,31879,56,"t3020"
"346","wielkopolskie","poznañski",228774,919,102827,110,"t3021"
"347","wielkopolskie","rawicki",59768,133,26728,14,"t3022"
"348","wielkopolskie","s³upecki",47671,119,21364,16,"t3023"
"349","wielkopolskie","szamotulski",77386,141,34767,10,"t3024"
"350","wielkopolskie","œredzki",70312,138,32677,15,"t3025"
"351","wielkopolskie","œremski",39937,189,17986,3,"t3026"
"352","wielkopolskie","turecki",65402,174,30110,29,"t3027"
"353","wielkopolskie","w¹growiecki",35748,115,16542,10,"t3028"
"354","wielkopolskie","wolsztyñski",55494,59,25530,7,"t3029"
"355","wielkopolskie","wrzesiñski",73131,91,32861,11,"t3030"
"356","wielkopolskie","z³otowski",48093,122,21501,16,"t3031"
"357","wielkopolskie","Kalisz",120320,97,54587,8,"t3061"
"358","wielkopolskie","Konin",112501,204,50409,15,"t3062"
"359","wielkopolskie","Leszno",81206,287,34649,36,"t3063"
"360","wielkopolskie","Poznañ",1215892,2013,548042,168,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47963,44,21498,1,"t3201"
"362","zachodniopomorskie","choszczeñski",42515,70,18647,2,"t3202"
"363","zachodniopomorskie","drawski",63179,192,27931,8,"t3203"
"364","zachodniopomorskie","goleniowski",71353,197,31530,19,"t3204"
"365","zachodniopomorskie","gryficki",40448,86,17913,28,"t3205"
"366","zachodniopomorskie","gryfiñski",64151,257,28687,19,"t3206"
"367","zachodniopomorskie","kamieñski",53584,66,23850,0,"t3207"
"368","zachodniopomorskie","ko³obrzeski",100659,398,44972,49,"t3208"
"369","zachodniopomorskie","koszaliñski",38133,95,16772,20,"t3209"
"370","zachodniopomorskie","myœliborski",45979,102,20444,2,"t3210"
"371","zachodniopomorskie","policki",55325,144,25169,25,"t3211"
"372","zachodniopomorskie","pyrzycki",31966,93,14777,3,"t3212"
"373","zachodniopomorskie","s³awieñski",58263,213,25741,20,"t3213"
"374","zachodniopomorskie","stargardzki",101444,344,44747,42,"t3214"
"375","zachodniopomorskie","szczecinecki",91232,191,39947,13,"t3215"
"376","zachodniopomorskie","œwidwiñski",46165,213,19229,10,"t3216"
"377","zachodniopomorskie","wa³ecki",43003,123,20036,11,"t3217"
"378","zachodniopomorskie","³obeski",50129,103,20772,11,"t3218"
"379","zachodniopomorskie","Koszalin",135913,450,60316,46,"t3261"
"380","zachodniopomorskie","Szczecin",632570,1688,276344,126,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",44575,16,20197,4,"t3263"
"382","Ca³y kraj","",40075742,97683,17885331,9352,"t0000"
