wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
mazowieckie;P³ock;134353;139;61272;37;t1462
mazowieckie;Radom;240866;34;110197;14;t1463
mazowieckie;Siedlce;120643;34;56548;3;t1464
mazowieckie;Warszawa;2657726;271;1226085;47;t1465
opolskie;brzeski;72836;0;34159;0;t1601
opolskie;g³ubczycki;42564;0;19911;0;t1602
opolskie;kêdzierzyñsko-kozielski;82704;0;38811;0;t1603
opolskie;kluczborski;56290;13;26485;0;t1604
opolskie;krapkowicki;99181;0;45460;0;t1605
opolskie;namys³owski;29162;0;13622;0;t1606
opolskie;nyski;96829;0;45822;0;t1607
opolskie;oleski;50176;0;23731;0;t1608
opolskie;opolski;67838;0;31488;0;t1609
opolskie;prudnicki;41071;0;19072;0;t1610
opolskie;strzelecki;58457;0;27042;0;t1611
opolskie;Opole;194316;6;89906;4;t1661
podkarpackie;bieszczadzki;10544;0;5030;0;t1801
podkarpackie;brzozowski;47611;0;22267;0;t1802
podkarpackie;dêbicki;68026;0;29292;0;t1803
podkarpackie;jaros³awski;60281;0;27342;0;t1804
podkarpackie;jasielski;62771;0;27894;0;t1805
podkarpackie;kolbuszowski;23631;0;10930;0;t1806
podkarpackie;kroœnieñski;51236;0;24585;0;t1807
podkarpackie;le¿ajski;42739;0;19368;0;t1808
podkarpackie;lubaczowski;34222;0;15749;0;t1809
podkarpackie;³añcucki;42640;0;20190;0;t1810
podkarpackie;mielecki;89894;0;42546;0;t1811
podkarpackie;ni¿añski;34017;0;16271;0;t1812
podkarpackie;przemyski;20221;0;9781;0;t1813
podkarpackie;przeworski;31301;3;14881;0;t1814
podkarpackie;ropczycko-sêdziszowski;40186;16;18206;8;t1815
podkarpackie;rzeszowski;56670;0;26331;0;t1816
podkarpackie;sanocki;40069;0;18219;0;t1817
podkarpackie;stalowowolski;76658;8;35725;1;t1818
podkarpackie;strzy¿owski;28554;0;13867;0;t1819
podkarpackie;tarnobrzeski;16840;0;7518;0;t1820
podkarpackie;leski;14746;0;6985;0;t1821
podkarpackie;Krosno;45977;0;21584;0;t1861
podkarpackie;Przemyœl;48567;0;21625;0;t1862
podkarpackie;Rzeszów;579922;0;266732;0;t1863
podkarpackie;Tarnobrzeg;63971;0;29732;0;t1864
podlaskie;augustowski;44698;0;20517;0;t2001
podlaskie;bia³ostocki;65267;0;30888;0;t2002
podlaskie;bielski;37842;0;17846;0;t2003
podlaskie;grajewski;29614;0;14130;0;t2004
podlaskie;hajnowski;30426;0;14139;0;t2005
podlaskie;kolneñski;23305;0;10822;0;t2006
podlaskie;³om¿yñski;16556;0;7885;0;t2007
podlaskie;moniecki;23792;0;11275;0;t2008
podlaskie;sejneñski;12568;0;5916;0;t2009
podlaskie;siemiatycki;32630;0;15672;0;t2010
podlaskie;sokólski;44843;0;21389;0;t2011
podlaskie;suwalski;8856;0;4211;0;t2012
podlaskie;wysokomazowiecki;48812;0;23121;0;t2013
podlaskie;zambrowski;28499;43;13077;16;t2014
podlaskie;Bia³ystok;505926;52;232163;19;t2061
podlaskie;£om¿a;70774;0;33281;0;t2062
podlaskie;Suwa³ki;59683;0;26960;0;t2063
pomorskie;bytowski;70028;0;32188;0;t2201
pomorskie;chojnicki;89990;0;42061;0;t2202
pomorskie;cz³uchowski;42692;0;19025;0;t2203
pomorskie;gdañski;61695;0;29244;0;t2204
pomorskie;kartuski;96680;0;45012;0;t2205
pomorskie;koœcierski;65809;0;31018;0;t2206
pomorskie;kwidzyñski;66881;0;31085;0;t2207
pomorskie;lêborski;60397;0;27728;0;t2208
pomorskie;malborski;43095;0;20356;0;t2209
pomorskie;nowodworski;33733;0;15599;0;t2210
pomorskie;pucki;61147;0;28523;0;t2211
pomorskie;s³upski;48094;0;22563;0;t2212
pomorskie;starogardzki;104122;0;48409;0;t2213
pomorskie;tczewski;86295;0;38943;0;t2214
pomorskie;wejherowski;164887;0;76821;0;t2215
pomorskie;sztumski;44010;0;20044;0;t2216
pomorskie;Gdañsk;847316;55;395004;5;t2261
pomorskie;Gdynia;297761;46;132444;20;t2262
pomorskie;S³upsk;119652;28;55773;10;t2263
pomorskie;Sopot;96465;88;45560;6;t2264
œl¹skie;bêdziñski;115841;0;53885;0;t2401
œl¹skie;bielski;113523;103;50252;36;t2402
œl¹skie;cieszyñski;164818;57;76666;28;t2403
œl¹skie;czêstochowski;92727;6;43619;0;t2404
œl¹skie;gliwicki;138713;0;60337;0;t2405
œl¹skie;k³obucki;60063;0;27653;0;t2406
œl¹skie;lubliniecki;56256;4;25851;0;t2407
œl¹skie;miko³owski;42937;0;20353;0;t2408
œl¹skie;myszkowski;57975;0;27346;0;t2409
œl¹skie;pszczyñski;67984;0;31884;0;t2410
œl¹skie;raciborski;92168;0;42889;0;t2411
œl¹skie;rybnicki;27136;0;13112;0;t2412
œl¹skie;tarnogórski;152439;29;72222;0;t2413
œl¹skie;bieruñsko-lêdziñski;40377;0;19027;0;t2414
œl¹skie;wodzis³awski;129421;0;59812;0;t2415
œl¹skie;zawierciañski;108064;0;49332;0;t2416
œl¹skie;¿ywiecki;110396;61;52143;1;t2417
œl¹skie;Bielsko-Bia³a;227944;0;105150;0;t2461
œl¹skie;Bytom;149929;10;69147;3;t2462
œl¹skie;Chorzów;119767;6;55125;0;t2463
œl¹skie;Czêstochowa;272059;2;125890;0;t2464
œl¹skie;D¹browa Górnicza;95136;0;43776;0;t2465
œl¹skie;Gliwice;287544;20;132859;8;t2466
œl¹skie;Jastrzêbie-Zdrój;61465;0;28621;0;t2467
œl¹skie;Jaworzno;95365;33;43705;2;t2468
œl¹skie;Katowice;603928;10;279362;0;t2469
œl¹skie;Mys³owice;52360;0;24821;0;t2470
œl¹skie;Piekary Œl¹skie;40501;7;18777;0;t2471
œl¹skie;Ruda Œl¹ska;187420;45;89636;0;t2472
œl¹skie;Rybnik;71210;0;32805;0;t2473
œl¹skie;Siemianowice Œl¹skie;91352;10;42982;0;t2474
œl¹skie;Sosnowiec;223771;0;101704;0;t2475
œl¹skie;Œwiêtoch³owice;42777;0;20025;0;t2476
œl¹skie;Tychy;118106;0;56152;0;t2477
œl¹skie;Zabrze;142793;6;63432;0;t2478
œl¹skie;¯ory;64623;0;30038;0;t2479
œwiêtokrzyskie;buski;54573;0;25420;0;t2601
œwiêtokrzyskie;jêdrzejowski;79924;0;37645;0;t2602
œwiêtokrzyskie;kazimierski;26846;0;12211;0;t2603
œwiêtokrzyskie;kielecki;122311;0;55653;0;t2604
œwiêtokrzyskie;konecki;59509;114;27493;42;t2605
œwiêtokrzyskie;opatowski;37766;0;17701;0;t2606
œwiêtokrzyskie;ostrowiecki;93482;7;43469;2;t2607
œwiêtokrzyskie;piñczowski;37924;0;16219;0;t2608
œwiêtokrzyskie;sandomierski;80487;30;37551;4;t2609
œwiêtokrzyskie;skar¿yski;54104;0;25431;0;t2610
œwiêtokrzyskie;starachowicki;65712;0;30618;0;t2611
œwiêtokrzyskie;staszowski;38717;0;18050;0;t2612
œwiêtokrzyskie;w³oszczowski;47572;2;21937;0;t2613
œwiêtokrzyskie;Kielce;294237;18;135036;9;t2661
warmiñsko-mazurskie;bartoszycki;56940;0;26319;0;t2801
warmiñsko-mazurskie;braniewski;31353;0;15046;0;t2802
warmiñsko-mazurskie;dzia³dowski;54461;0;25667;0;t2803
warmiñsko-mazurskie;elbl¹ski;39343;0;18857;0;t2804
warmiñsko-mazurskie;e³cki;87348;53;37398;1;t2805
warmiñsko-mazurskie;gi¿ycki;45443;0;21677;0;t2806
warmiñsko-mazurskie;i³awski;71648;6;32953;3;t2807
warmiñsko-mazurskie;kêtrzyñski;44990;0;21325;0;t2808
warmiñsko-mazurskie;lidzbarski;31684;0;15019;0;t2809
warmiñsko-mazurskie;mr¹gowski;31361;21;14193;0;t2810
warmiñsko-mazurskie;nidzicki;51232;0;20047;0;t2811
warmiñsko-mazurskie;nowomiejski;39290;0;18172;0;t2812
warmiñsko-mazurskie;olecki;26045;0;12418;0;t2813
warmiñsko-mazurskie;olsztyñski;99455;0;46478;0;t2814
warmiñsko-mazurskie;ostródzki;73450;0;34573;0;t2815
warmiñsko-mazurskie;piski;52821;0;24392;0;t2816
warmiñsko-mazurskie;szczycieñski;57712;0;27247;0;t2817
warmiñsko-mazurskie;go³dapski;19846;0;9206;0;t2818
warmiñsko-mazurskie;wêgorzewski;21364;0;10261;0;t2819
warmiñsko-mazurskie;Elbl¹g;131761;0;62106;0;t2861
warmiñsko-mazurskie;Olsztyn;239097;116;108838;10;t2862
wielkopolskie;chodzieski;42319;0;19618;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;90810;2;42346;2;t3002
wielkopolskie;gnieŸnieñski;151558;0;71634;0;t3003
wielkopolskie;gostyñski;81044;0;38475;0;t3004
wielkopolskie;grodziski;38465;0;18644;0;t3005
wielkopolskie;jarociñski;58633;0;28031;0;t3006
wielkopolskie;kaliski;65527;0;30986;0;t3007
wielkopolskie;kêpiñski;47328;0;22094;0;t3008
wielkopolskie;kolski;69387;105;31833;24;t3009
wielkopolskie;koniñski;80619;0;37001;0;t3010
wielkopolskie;koœciañski;68035;0;32181;0;t3011
wielkopolskie;krotoszyñski;65219;0;31085;0;t3012
wielkopolskie;leszczyñski;21167;0;10051;0;t3013
wielkopolskie;miêdzychodzki;35334;0;16794;0;t3014
wielkopolskie;nowotomyski;64622;31;30789;9;t3015
wielkopolskie;obornicki;85206;11;37741;1;t3016
wielkopolskie;ostrowski;137655;0;62369;0;t3017
wielkopolskie;ostrzeszowski;46533;0;21158;0;t3018
wielkopolskie;pilski;103546;0;49310;0;t3019
wielkopolskie;pleszewski;66388;0;31275;0;t3020
wielkopolskie;poznañski;212622;0;99811;0;t3021
wielkopolskie;rawicki;57193;9;26267;1;t3022
wielkopolskie;s³upecki;44896;0;20959;0;t3023
wielkopolskie;szamotulski;73355;0;34079;0;t3024
wielkopolskie;œredzki;67442;0;32218;0;t3025
wielkopolskie;œremski;37716;0;17676;0;t3026
wielkopolskie;turecki;62058;5;29428;0;t3027
wielkopolskie;w¹growiecki;34025;0;16099;0;t3028
wielkopolskie;wolsztyñski;52389;0;24944;0;t3029
wielkopolskie;wrzesiñski;69740;0;32191;0;t3030
wielkopolskie;z³otowski;45808;0;21052;0;t3031
wielkopolskie;Kalisz;114414;0;53710;0;t3061
wielkopolskie;Konin;107274;0;49527;0;t3062
wielkopolskie;Leszno;77346;11;33975;0;t3063
wielkopolskie;Poznañ;1155465;98;539929;16;t3064
zachodniopomorskie;bia³ogardzki;46304;0;21246;0;t3201
zachodniopomorskie;choszczeñski;39699;0;18313;0;t3202
zachodniopomorskie;drawski;60518;0;27508;0;t3203
zachodniopomorskie;goleniowski;67378;12;30738;0;t3204
zachodniopomorskie;gryficki;38351;0;17419;0;t3205
zachodniopomorskie;gryfiñski;60368;30;28068;15;t3206
zachodniopomorskie;kamieñski;50494;0;23264;0;t3207
zachodniopomorskie;ko³obrzeski;94722;8;44136;0;t3208
zachodniopomorskie;koszaliñski;36387;0;16477;0;t3209
zachodniopomorskie;myœliborski;43349;0;19976;0;t3210
zachodniopomorskie;policki;52216;0;24543;0;t3211
zachodniopomorskie;pyrzycki;30340;25;14507;1;t3212
zachodniopomorskie;s³awieñski;55278;0;25282;0;t3213
zachodniopomorskie;stargardzki;95170;0;43701;0;t3214
zachodniopomorskie;szczecinecki;87069;0;39288;0;t3215
zachodniopomorskie;œwidwiñski;42472;0;18751;0;t3216
zachodniopomorskie;wa³ecki;41178;0;19580;0;t3217
zachodniopomorskie;³obeski;48220;0;20399;0;t3218
zachodniopomorskie;Koszalin;127481;0;59260;0;t3261
zachodniopomorskie;Szczecin;597875;48;272015;9;t3262
zachodniopomorskie;Œwinoujœcie;42290;0;19861;0;t3263
Ca³y kraj;;37978155;3219;17566064;811;t0000
