wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;nakielski;49;5.68;0.0;0.0;0.0;97;972;484;55;426;3;t0410;2020-12-02
kujawsko-pomorskie;radziejowski;30;7.46;0.0;0.0;0.0;33;383;168;33;134;1;t0411;2020-12-02
kujawsko-pomorskie;rypiński;9;2.07;0.0;0.0;0.0;10;346;77;10;66;1;t0412;2020-12-02
kujawsko-pomorskie;sępoleński;26;6.35;1.0;0.0;1.0;12;626;186;32;153;1;t0413;2020-12-02
kujawsko-pomorskie;świecki;63;6.37;2.0;0.0;2.0;86;1244;385;65;306;14;t0414;2020-12-02
kujawsko-pomorskie;toruński;91;8.35;1.0;0.0;1.0;103;1440;437;95;330;12;t0415;2020-12-02
kujawsko-pomorskie;tucholski;6;1.24;0.0;0.0;0.0;36;565;130;8;121;1;t0416;2020-12-02
kujawsko-pomorskie;wąbrzeski;42;12.31;0.0;0.0;0.0;26;385;114;49;61;4;t0417;2020-12-02
kujawsko-pomorskie;włocławski;30;3.49;0.0;0.0;0.0;31;708;174;31;138;5;t0418;2020-12-02
kujawsko-pomorskie;żniński;40;5.71;0.0;0.0;0.0;42;788;296;45;250;1;t0419;2020-12-02
kujawsko-pomorskie;Bydgoszcz;275;7.93;11.0;1.0;10.0;320;3011;4973;298;4634;41;t0461;2020-12-02
kujawsko-pomorskie;Grudziądz;89;9.46;1.0;0.0;1.0;79;933;353;93;249;11;t0462;2020-12-02
kujawsko-pomorskie;Toruń;145;7.21;3.0;0.0;3.0;192;1843;854;149;689;16;t0463;2020-12-02
kujawsko-pomorskie;Włocławek;56;5.12;0.0;0.0;0.0;68;811;248;57;185;6;t0464;2020-12-02
lubelskie;bialski;45;4.07;2.0;0.0;2.0;56;883;128;56;67;5;t0601;2020-12-02
lubelskie;biłgorajski;12;1.19;2.0;0.0;2.0;14;442;87;14;71;2;t0602;2020-12-02
lubelskie;chełmski;23;2.96;4.0;1.0;3.0;34;611;70;24;43;3;t0603;2020-12-02
lubelskie;hrubieszowski;31;4.96;3.0;0.0;3.0;30;563;103;33;66;4;t0604;2020-12-02
lubelskie;janowski;5;1.1;0.0;0.0;0.0;9;214;33;6;27;0;t0605;2020-12-02
lubelskie;krasnostawski;59;9.37;2.0;0.0;2.0;41;646;126;62;59;5;t0606;2020-12-02
lubelskie;kraśnicki;27;2.84;0.0;0.0;0.0;48;639;98;30;68;0;t0607;2020-12-02
lubelskie;lubartowski;43;4.88;2.0;0.0;2.0;36;732;111;44;67;0;t0608;2020-12-02
lubelskie;lubelski;57;3.65;1.0;0.0;1.0;94;1512;196;64;127;5;t0609;2020-12-02
lubelskie;łęczyński;10;1.75;1.0;0.0;1.0;24;435;69;12;53;4;t0610;2020-12-02
lubelskie;łukowski;21;1.97;4.0;0.0;4.0;26;555;91;22;69;0;t0611;2020-12-02
lubelskie;opolski;22;3.73;0.0;0.0;0.0;15;422;72;24;48;0;t0612;2020-12-02
lubelskie;parczewski;9;2.6;2.0;1.0;1.0;13;199;34;11;22;1;t0613;2020-12-02
lubelskie;puławski;49;4.34;1.0;0.0;1.0;44;873;166;53;107;6;t0614;2020-12-02
lubelskie;radzyński;11;1.88;1.0;0.0;1.0;5;310;50;14;36;0;t0615;2020-12-02
lubelskie;rycki;22;3.94;1.0;0.0;1.0;31;386;70;23;46;1;t0616;2020-12-02
lubelskie;świdnicki;86;11.99;1.0;0.0;1.0;47;909;196;100;95;1;t0617;2020-12-02
lubelskie;tomaszowski;28;3.4;1.0;0.0;1.0;21;430;103;33;60;10;t0618;2020-12-02
lubelskie;włodawski;10;2.62;0.0;0.0;0.0;8;188;27;11;15;1;t0619;2020-12-02
lubelskie;zamojski;13;1.23;3.0;0.0;3.0;27;494;116;24;83;9;t0620;2020-12-02
lubelskie;Biała Podlaska;45;7.87;2.0;2.0;0.0;46;636;95;47;44;4;t0661;2020-12-02
lubelskie;Chełm;40;6.49;4.0;2.0;2.0;39;557;110;43;62;5;t0662;2020-12-02
lubelskie;Lublin;116;3.42;6.0;0.0;6.0;220;2742;639;133;495;11;t0663;2020-12-02
lubelskie;Zamość;10;1.58;1.0;0.0;1.0;16;294;61;11;49;1;t0664;2020-12-02
lubuskie;gorzowski;20;2.78;1.0;0.0;1.0;45;652;88;20;65;3;t0801;2020-12-02
lubuskie;krośnieński;29;5.3;0.0;0.0;0.0;26;588;68;30;37;1;t0802;2020-12-02
lubuskie;międzyrzecki;24;4.18;0.0;0.0;0.0;25;535;103;30;66;7;t0803;2020-12-02
lubuskie;nowosolski;20;2.33;0.0;0.0;0.0;37;479;97;22;74;1;t0804;2020-12-02
lubuskie;słubicki;22;4.69;0.0;0.0;0.0;33;762;59;23;33;3;t0805;2020-12-02
lubuskie;strzelecko-drezdenecki;21;4.3;0.0;0.0;0.0;30;378;71;21;49;1;t0806;2020-12-02
lubuskie;sulęciński;13;3.7;1.0;1.0;0.0;20;448;119;13;105;1;t0807;2020-12-02
lubuskie;świebodziński;28;5.03;1.0;0.0;1.0;38;527;70;29;35;6;t0808;2020-12-02
lubuskie;zielonogórski;28;3.7;1.0;0.0;1.0;27;627;81;31;48;2;t0809;2020-12-02
lubuskie;żagański;26;3.31;1.0;0.0;1.0;49;768;106;29;70;7;t0810;2020-12-02
lubuskie;żarski;26;2.71;4.0;0.0;4.0;62;786;109;29;75;5;t0811;2020-12-02
lubuskie;wschowski;0;0.0;1.0;1.0;0.0;11;248;17;0;17;0;t0812;2020-12-02
lubuskie;Gorzów Wielkopolski;26;2.11;0.0;0.0;0.0;78;1032;155;31;122;2;t0861;2020-12-02
lubuskie;Zielona Góra;76;5.38;2.0;2.0;0.0;77;945;267;90;166;11;t0862;2020-12-02
łódzkie;bełchatowski;24;2.13;3.0;1.0;2.0;39;727;103;27;74;2;t1001;2020-12-02
łódzkie;kutnowski;60;6.24;0.0;0.0;0.0;46;723;179;69;110;0;t1002;2020-12-02
łódzkie;łaski;18;3.61;0.0;0.0;0.0;19;312;60;18;40;2;t1003;2020-12-02
łódzkie;łęczycki;21;4.24;1.0;0.0;1.0;34;485;91;30;59;2;t1004;2020-12-02
łódzkie;łowicki;14;1.8;2.0;1.0;1.0;24;658;112;18;94;0;t1005;2020-12-02
łódzkie;łódzki wschodni;41;5.66;0.0;0.0;0.0;46;653;153;42;109;2;t1006;2020-12-02
łódzkie;opoczyński;12;1.58;0.0;0.0;0.0;12;225;86;15;68;3;t1007;2020-12-02
łódzkie;pabianicki;98;8.22;0.0;0.0;0.0;83;998;275;100;162;13;t1008;2020-12-02
łódzkie;pajęczański;16;3.13;1.0;0.0;1.0;14;332;57;17;34;6;t1009;2020-12-02
łódzkie;piotrkowski;13;1.42;0.0;0.0;0.0;29;517;88;13;73;2;t1010;2020-12-02
łódzkie;poddębicki;64;15.6;2.0;0.0;2.0;13;367;144;66;77;1;t1011;2020-12-02
łódzkie;radomszczański;22;1.96;2.0;0.0;2.0;34;601;88;24;62;2;t1012;2020-12-02
łódzkie;rawski;15;3.09;0.0;0.0;0.0;10;379;58;23;33;2;t1013;2020-12-02
łódzkie;sieradzki;24;2.04;3.0;1.0;2.0;41;1013;149;25;106;18;t1014;2020-12-02
łódzkie;skierniewicki;16;4.19;1.0;0.0;1.0;22;307;62;19;42;1;t1015;2020-12-02
łódzkie;tomaszowski;18;1.55;9.0;2.0;7.0;45;735;108;24;81;3;t1016;2020-12-02
łódzkie;wieluński;15;1.97;0.0;0.0;0.0;27;413;55;15;36;4;t1017;2020-12-02
łódzkie;wieruszowski;7;1.66;0.0;0.0;0.0;12;201;34;7;25;2;t1018;2020-12-02
łódzkie;zduńskowolski;18;2.72;1.0;1.0;0.0;30;393;70;19;48;3;t1019;2020-12-02
łódzkie;zgierski;67;4.03;8.0;0.0;8.0;102;1394;260;74;184;2;t1020;2020-12-02
łódzkie;brzeziński;7;2.27;1.0;0.0;1.0;20;182;29;8;21;0;t1021;2020-12-02
łódzkie;Łódź;273;4.03;6.0;0.0;6.0;448;5076;1255;300;919;36;t1061;2020-12-02
łódzkie;Piotrków Trybunalski;21;2.89;0.0;0.0;0.0;33;392;74;22;51;1;t1062;2020-12-02
łódzkie;Skierniewice;8;1.67;1.0;0.0;1.0;25;427;56;12;44;0;t1063;2020-12-02
małopolskie;bocheński;24;2.24;;;;21;574;401;31;369;1;t1201;2020-12-02
małopolskie;brzeski;6;0.64;4.0;0.0;3.0;17;381;90;6;84;0;t1202;2020-12-02
małopolskie;chrzanowski;33;2.66;0.0;0.0;0.0;47;703;134;34;97;3;t1203;2020-12-02
małopolskie;dąbrowski;9;1.52;3.0;0.0;3.0;9;241;34;9;25;0;t1204;2020-12-02
małopolskie;gorlicki;13;1.2;1.0;0.0;1.0;24;466;81;15;60;6;t1205;2020-12-02
małopolskie;krakowski;70;2.5;5.0;5.0;0.0;119;1724;278;72;200;6;t1206;2020-12-02
małopolskie;limanowski;15;1.14;5.0;5.0;0.0;22;277;137;20;112;5;t1207;2020-12-02
małopolskie;miechowski;7;1.44;1.0;1.0;0.0;11;145;113;7;104;2;t1208;2020-12-02
małopolskie;myślenicki;20;1.56;0.0;0.0;0.0;29;546;174;21;150;3;t1209;2020-12-02
małopolskie;nowosądecki;37;1.71;0.0;0.0;0.0;20;534;318;78;233;7;t1210;2020-12-02
małopolskie;nowotarski;14;0.73;2.0;0.0;2.0;18;191;161;16;143;2;t1211;2020-12-02
małopolskie;olkuski;18;1.62;1.0;0.0;1.0;35;505;143;20;120;3;t1212;2020-12-02
małopolskie;oświęcimski;23;1.5;0.0;0.0;0.0;32;593;127;24;101;2;t1213;2020-12-02
małopolskie;proszowicki;6;1.39;0.0;0.0;0.0;11;207;59;7;50;2;t1214;2020-12-02
małopolskie;suski;9;1.07;0.0;0.0;0.0;22;470;70;13;57;0;t1215;2020-12-02
małopolskie;tarnowski;25;1.24;2.0;0.0;2.0;34;900;217;39;175;3;t1216;2020-12-02
małopolskie;tatrzański;3;0.44;0.0;0.0;0.0;4;181;156;13;142;1;t1217;2020-12-02
małopolskie;wadowicki;29;1.81;2.0;0.0;2.0;39;749;219;32;183;4;t1218;2020-12-02
małopolskie;wielicki;21;1.62;1.0;0.0;1.0;38;658;124;21;101;2;t1219;2020-12-02
małopolskie;Kraków;223;2.86;21.0;16.0;5.0;299;3719;1227;254;939;34;t1261;2020-12-02
małopolskie;Nowy Sącz;12;1.43;0.0;0.0;0.0;9;190;152;25;125;2;t1262;2020-12-02
małopolskie;Tarnów;28;2.59;2.0;0.0;2.0;25;447;176;29;146;1;t1263;2020-12-02
mazowieckie;białobrzeski;3;0.9;0.0;0.0;0.0;6;241;24;4;20;0;t1401;2020-12-02
mazowieckie;ciechanowski;17;1.91;4.0;0.0;4.0;27;574;90;20;64;6;t1402;2020-12-02
mazowieckie;garwoliński;15;1.38;3.0;0.0;3.0;17;458;112;17;93;2;t1403;2020-12-02
mazowieckie;gostyniński;30;6.7;2.0;0.0;2.0;18;251;81;32;48;1;t1404;2020-12-02
mazowieckie;grodziski;43;4.45;0.0;0.0;0.0;65;1149;237;48;180;9;t1405;2020-12-02
mazowieckie;grójecki;26;2.65;2.0;2.0;0.0;34;1366;118;28;80;10;t1406;2020-12-02
mazowieckie;kozienicki;17;2.84;0.0;0.0;0.0;53;468;76;19;54;3;t1407;2020-12-02
mazowieckie;legionowski;24;2.01;3.0;0.0;3.0;71;1044;142;24;100;18;t1408;2020-12-02
mazowieckie;lipski;3;0.89;0.0;0.0;0.0;4;165;19;5;14;0;t1409;2020-12-02
mazowieckie;łosicki;8;2.61;1.0;0.0;1.0;8;216;26;11;14;1;t1410;2020-12-02
mazowieckie;makowski;15;3.36;0.0;0.0;0.0;9;180;40;17;23;0;t1411;2020-12-02
mazowieckie;miński;74;4.78;1.0;0.0;1.0;75;1348;240;76;156;8;t1412;2020-12-02
mazowieckie;mławski;14;1.93;2.0;0.0;2.0;19;517;114;15;85;14;t1413;2020-12-02
mazowieckie;nowodworski;22;2.77;2.0;0.0;2.0;42;615;112;24;83;5;t1414;2020-12-02
mazowieckie;ostrołęcki;5;0.56;0.0;0.0;0.0;25;439;51;5;43;3;t1415;2020-12-02
mazowieckie;ostrowski;9;1.25;6.0;0.0;6.0;18;537;29;9;20;0;t1416;2020-12-02
mazowieckie;otwocki;53;4.26;2.0;1.0;1.0;85;1554;207;56;141;10;t1417;2020-12-02
mazowieckie;piaseczyński;86;4.54;1.0;0.0;1.0;129;1817;330;94;215;21;t1418;2020-12-02
mazowieckie;płocki;57;5.14;3.0;0.0;3.0;72;1016;140;59;73;8;t1419;2020-12-02
mazowieckie;płoński;24;2.76;3.0;0.0;3.0;70;862;126;25;98;3;t1420;2020-12-02
mazowieckie;pruszkowski;69;4.15;3.0;0.0;3.0;128;1693;319;71;239;9;t1421;2020-12-02
mazowieckie;przasnyski;13;2.48;0.0;0.0;0.0;13;363;36;13;22;1;t1422;2020-12-02
mazowieckie;przysuski;2;0.48;0.0;0.0;0.0;8;173;22;3;16;3;t1423;2020-12-02
mazowieckie;pułtuski;8;1.54;0.0;0.0;0.0;29;273;62;8;47;7;t1424;2020-12-02
mazowieckie;radomski;40;2.63;0.0;0.0;0.0;56;773;132;41;84;7;t1425;2020-12-02
mazowieckie;siedlecki;13;1.6;2.0;0.0;2.0;31;534;71;15;53;3;t1426;2020-12-02
mazowieckie;sierpecki;15;2.9;0.0;0.0;0.0;19;304;75;17;54;4;t1427;2020-12-02
mazowieckie;sochaczewski;22;2.59;2.0;0.0;2.0;67;1090;114;22;87;5;t1428;2020-12-02
mazowieckie;sokołowski;10;1.87;0.0;0.0;0.0;5;362;43;10;32;1;t1429;2020-12-02
mazowieckie;szydłowiecki;1;0.25;0.0;0.0;0.0;9;112;24;2;20;2;t1430;2020-12-02
mazowieckie;warszawski zachodni;47;3.93;0.0;0.0;0.0;102;1597;190;51;131;8;t1432;2020-12-02
mazowieckie;węgrowski;16;2.44;1.0;0.0;1.0;36;531;51;18;26;7;t1433;2020-12-02
mazowieckie;wołomiński;125;4.97;2.0;2.0;0.0;142;2361;382;131;238;13;t1434;2020-12-02
mazowieckie;wyszkowski;11;1.48;0.0;0.0;0.0;23;457;58;12;37;9;t1435;2020-12-02
mazowieckie;zwoleński;11;3.05;0.0;0.0;0.0;15;205;45;12;32;1;t1436;2020-12-02
mazowieckie;żuromiński;13;3.39;0.0;0.0;0.0;8;168;36;13;23;0;t1437;2020-12-02
mazowieckie;żyrardowski;51;6.74;0.0;0.0;0.0;61;571;189;58;122;9;t1438;2020-12-02
mazowieckie;Ostrołęka;7;1.35;2.0;0.0;2.0;19;241;55;8;46;1;t1461;2020-12-02
mazowieckie;Płock;38;3.19;5.0;0.0;5.0;66;808;141;42;93;6;t1462;2020-12-02
mazowieckie;Radom;60;2.85;2.0;1.0;1.0;78;1042;318;64;249;5;t1463;2020-12-02
mazowieckie;Siedlce;10;1.28;2.0;0.0;2.0;40;413;90;11;76;3;t1464;2020-12-02
mazowieckie;Warszawa;667;3.72;19.0;0.0;19.0;1101;11340;3000;721;2197;82;t1465;2020-12-02
opolskie;brzeski;26;2.9;0.0;0.0;0.0;43;744;92;30;59;3;t1601;2020-12-02
opolskie;głubczycki;25;5.52;0.0;0.0;0.0;34;325;61;27;33;1;t1602;2020-12-02
opolskie;kędzierzyńsko-kozielski;43;4.6;5.0;0.0;5.0;54;719;112;44;66;2;t1603;2020-12-02
opolskie;kluczborski;36;5.52;2.0;2.0;0.0;25;495;79;39;39;1;t1604;2020-12-02
opolskie;krapkowicki;26;4.09;2.0;0.0;2.0;30;670;82;27;53;2;t1605;2020-12-02
opolskie;namysłowski;27;6.33;1.0;0.0;1.0;19;443;56;28;27;1;t1606;2020-12-02
opolskie;nyski;80;5.9;0.0;0.0;0.0;58;1091;247;90;150;7;t1607;2020-12-02
opolskie;oleski;18;2.81;0.0;0.0;0.0;15;271;67;18;47;2;t1608;2020-12-02
opolskie;opolski;73;5.9;6.0;1.0;5.0;58;1153;212;80;130;2;t1609;2020-12-02
opolskie;prudnicki;21;3.81;3.0;0.0;3.0;20;381;60;21;36;3;t1610;2020-12-02
opolskie;strzelecki;29;3.91;5.0;1.0;4.0;34;756;119;33;83;3;t1611;2020-12-02
opolskie;Opole;63;4.92;3.0;1.0;2.0;80;1308;253;77;169;7;t1661;2020-12-02
podkarpackie;bieszczadzki;2;0.93;0.0;0.0;0.0;4;60;14;2;11;1;t1801;2020-12-02
podkarpackie;brzozowski;4;0.61;1.0;0.0;1.0;5;208;50;5;45;0;t1802;2020-12-02
podkarpackie;dębicki;14;1.03;3.0;0.0;3.0;13;472;92;15;75;2;t1803;2020-12-02
podkarpackie;jarosławski;17;1.42;4.0;4.0;0.0;30;582;102;20;81;1;t1804;2020-12-02
podkarpackie;jasielski;14;1.24;0.0;0.0;0.0;19;363;94;14;78;2;t1805;2020-12-02
podkarpackie;kolbuszowski;8;1.29;1.0;0.0;1.0;14;198;61;8;53;0;t1806;2020-12-02
podkarpackie;krośnieński;8;0.71;0.0;0.0;0.0;7;222;60;9;50;1;t1807;2020-12-02
podkarpackie;leżajski;11;1.59;3.0;0.0;3.0;7;313;51;12;37;2;t1808;2020-12-02
podkarpackie;lubaczowski;17;3.09;0.0;0.0;0.0;22;480;64;21;42;1;t1809;2020-12-02
podkarpackie;łańcucki;23;2.83;3.0;0.0;3.0;19;538;78;23;54;1;t1810;2020-12-02
podkarpackie;mielecki;25;1.83;0.0;0.0;0.0;32;661;106;25;81;0;t1811;2020-12-02
podkarpackie;niżański;10;1.51;0.0;0.0;0.0;18;534;49;10;39;0;t1812;2020-12-02
podkarpackie;przemyski;9;1.22;0.0;0.0;0.0;21;519;40;11;29;0;t1813;2020-12-02
podkarpackie;przeworski;4;0.51;1.0;0.0;1.0;11;326;34;4;30;0;t1814;2020-12-02
podkarpackie;ropczycko-sędziszowski;10;1.34;0.0;0.0;0.0;4;183;47;11;35;1;t1815;2020-12-02
podkarpackie;rzeszowski;40;2.35;0.0;0.0;0.0;40;804;169;41;128;0;t1816;2020-12-02
podkarpackie;sanocki;6;0.64;3.0;0.0;3.0;13;234;71;7;63;1;t1817;2020-12-02
podkarpackie;stalowowolski;24;2.27;1.0;0.0;1.0;35;628;104;24;80;0;t1818;2020-12-02
podkarpackie;strzyżowski;14;2.28;3.0;3.0;0.0;26;254;67;15;52;0;t1819;2020-12-02
podkarpackie;tarnobrzeski;17;3.22;0.0;0.0;0.0;19;377;63;18;45;0;t1820;2020-12-02
podkarpackie;leski;51;19.31;2.0;2.0;0.0;6;117;70;52;16;2;t1821;2020-12-02
podkarpackie;Krosno;6;1.3;3.0;0.0;3.0;8;89;28;6;22;0;t1861;2020-12-02
podkarpackie;Przemyśl;6;0.99;0.0;0.0;0.0;24;261;57;6;50;1;t1862;2020-12-02
podkarpackie;Rzeszów;63;3.2;0.0;0.0;0.0;69;894;258;67;187;4;t1863;2020-12-02
podkarpackie;Tarnobrzeg;12;2.58;1.0;0.0;1.0;15;252;44;16;27;1;t1864;2020-12-02
podlaskie;augustowski;20;3.45;1.0;0.0;1.0;23;450;46;21;24;1;t2001;2020-12-02
podlaskie;białostocki;45;2.99;4.0;0.0;4.0;52;1060;127;46;77;4;t2002;2020-12-02
podlaskie;bielski;16;2.96;0.0;0.0;0.0;20;412;56;19;37;0;t2003;2020-12-02
podlaskie;grajewski;9;1.91;1.0;0.0;1.0;11;260;57;11;46;0;t2004;2020-12-02
podlaskie;hajnowski;16;3.78;2.0;0.0;2.0;19;250;59;17;41;1;t2005;2020-12-02
podlaskie;kolneński;9;2.37;0.0;0.0;0.0;15;158;21;9;12;0;t2006;2020-12-02
podlaskie;łomżyński;11;2.16;1.0;0.0;1.0;17;308;27;11;16;0;t2007;2020-12-02
podlaskie;moniecki;13;3.23;1.0;0.0;1.0;12;212;29;13;16;0;t2008;2020-12-02
podlaskie;sejneński;9;4.54;0.0;0.0;0.0;6;167;24;9;14;1;t2009;2020-12-02
podlaskie;siemiatycki;13;2.96;0.0;0.0;0.0;16;275;59;15;42;2;t2010;2020-12-02
podlaskie;sokólski;16;2.41;0.0;0.0;0.0;28;499;56;17;38;1;t2011;2020-12-02
podlaskie;suwalski;4;1.12;0.0;0.0;0.0;13;302;19;4;14;1;t2012;2020-12-02
podlaskie;wysokomazowiecki;9;1.59;1.0;0.0;1.0;12;314;33;9;24;0;t2013;2020-12-02
podlaskie;zambrowski;11;2.54;0.0;0.0;0.0;16;216;39;12;24;3;t2014;2020-12-02
podlaskie;Białystok;104;3.49;7.0;0.0;7.0;186;1866;426;111;307;8;t2061;2020-12-02
podlaskie;Łomża;24;3.82;1.0;0.0;1.0;33;482;47;25;22;0;t2062;2020-12-02
podlaskie;Suwałki;27;3.87;7.0;0.0;7.0;35;632;62;28;34;0;t2063;2020-12-02
pomorskie;bytowski;34;4.3;2.0;0.0;2.0;39;673;135;35;95;5;t2201;2020-12-02
pomorskie;chojnicki;38;3.89;0.0;0.0;0.0;49;711;133;40;87;6;t2202;2020-12-02
pomorskie;człuchowski;56;10.01;2.0;1.0;1.0;26;556;189;61;113;15;t2203;2020-12-02
pomorskie;gdański;87;7.29;0.0;0.0;0.0;78;1370;226;93;128;5;t2204;2020-12-02
pomorskie;kartuski;49;3.48;0.0;0.0;0.0;63;1302;185;50;126;9;t2205;2020-12-02
pomorskie;kościerski;20;2.75;0.0;0.0;0.0;28;690;87;22;54;11;t2206;2020-12-02
pomorskie;kwidzyński;23;2.77;0.0;0.0;0.0;31;774;111;24;81;6;t2207;2020-12-02
pomorskie;lęborski;24;3.63;2.0;2.0;0.0;39;428;193;24;162;7;t2208;2020-12-02
pomorskie;malborski;67;10.57;1.0;1.0;0.0;47;820;165;68;93;4;t2209;2020-12-02
pomorskie;nowodworski;14;3.95;0.0;0.0;0.0;28;349;43;16;26;1;t2210;2020-12-02
pomorskie;pucki;46;5.28;0.0;0.0;0.0;46;873;144;49;92;3;t2211;2020-12-02
pomorskie;słupski;30;3.04;0.0;0.0;0.0;64;1097;212;34;175;3;t2212;2020-12-02
pomorskie;starogardzki;83;6.47;2.0;2.0;0.0;57;803;192;84;85;23;t2213;2020-12-02
pomorskie;tczewski;82;7.09;0.0;0.0;0.0;88;1202;221;83;127;11;t2214;2020-12-02
pomorskie;wejherowski;83;3.79;10.0;4.0;6.0;123;1701;349;87;241;21;t2215;2020-12-02
pomorskie;sztumski;17;4.13;0.0;0.0;0.0;30;450;100;19;78;3;t2216;2020-12-02
