wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;6586;1.72;284;45;239;11803;6662;147961;49712;7284;41783;645;t0000;2021-02-12
dolnoœl¹skie;boles³awiecki;2;0.22;1;0;1;19;9;208;73;2;71;0;t0201;2021-02-12
dolnoœl¹skie;dzier¿oniowski;9;0.90;0;0;0;22;11;142;78;10;68;0;t0202;2021-02-12
dolnoœl¹skie;g³ogowski;6;0.68;0;0;0;11;6;131;93;7;86;0;t0203;2021-02-12
dolnoœl¹skie;górowski;4;1.15;0;0;0;3;0;42;32;5;27;0;t0204;2021-02-12
dolnoœl¹skie;jaworski;2;0.40;0;0;0;6;10;68;32;5;27;0;t0205;2021-02-12
dolnoœl¹skie;jeleniogórski;5;0.79;1;0;1;7;8;146;49;5;44;0;t0206;2021-02-12
dolnoœl¹skie;kamiennogórski;5;1.16;0;0;0;6;3;143;43;5;38;0;t0207;2021-02-12
dolnoœl¹skie;k³odzki;42;2.67;3;0;3;67;28;803;177;51;124;2;t0208;2021-02-12
dolnoœl¹skie;legnicki;5;0.91;0;0;0;13;9;130;37;5;31;1;t0209;2021-02-12
dolnoœl¹skie;lubañski;10;1.85;0;0;0;20;17;162;44;10;34;0;t0210;2021-02-12
dolnoœl¹skie;lubiñski;6;0.57;2;0;2;14;9;126;96;7;87;2;t0211;2021-02-12
dolnoœl¹skie;lwówecki;2;0.44;0;0;0;8;7;77;71;2;68;1;t0212;2021-02-12
dolnoœl¹skie;milicki;2;0.54;0;0;0;3;0;59;50;3;47;0;t0213;2021-02-12
dolnoœl¹skie;oleœnicki;13;1.21;0;0;0;27;9;269;150;16;132;2;t0214;2021-02-12
dolnoœl¹skie;o³awski;7;0.91;0;0;0;14;4;284;73;7;66;0;t0215;2021-02-12
dolnoœl¹skie;polkowicki;6;0.95;1;0;1;15;14;129;52;6;46;0;t0216;2021-02-12
dolnoœl¹skie;strzeliñski;5;1.15;0;0;0;7;3;63;52;5;47;0;t0217;2021-02-12
dolnoœl¹skie;œredzki;16;2.89;0;0;0;20;9;290;73;18;52;3;t0218;2021-02-12
dolnoœl¹skie;œwidnicki;15;0.96;1;0;1;27;16;456;122;18;104;0;t0219;2021-02-12
dolnoœl¹skie;trzebnicki;13;1.52;0;0;0;13;14;256;92;13;79;0;t0220;2021-02-12
dolnoœl¹skie;wa³brzyski;14;2.53;0;0;0;11;10;178;95;15;80;0;t0221;2021-02-12
dolnoœl¹skie;wo³owski;14;3.00;0;0;0;6;3;67;78;14;60;4;t0222;2021-02-12
dolnoœl¹skie;wroc³awski;30;1.95;0;0;0;68;14;556;216;32;184;0;t0223;2021-02-12
dolnoœl¹skie;z¹bkowicki;1;0.16;1;0;1;10;10;112;48;2;46;0;t0224;2021-02-12
dolnoœl¹skie;zgorzelecki;6;0.68;0;0;0;11;8;386;64;6;58;0;t0225;2021-02-12
dolnoœl¹skie;z³otoryjski;5;1.16;0;0;0;1;2;68;31;5;26;0;t0226;2021-02-12
dolnoœl¹skie;Jelenia Góra;10;1.27;0;0;0;12;11;191;89;10;79;0;t0261;2021-02-12
dolnoœl¹skie;Legnica;11;1.11;0;0;0;23;12;329;70;11;58;1;t0262;2021-02-12
dolnoœl¹skie;Wroc³aw;130;2.02;2;2;0;213;108;2018;1095;136;950;9;t0264;2021-02-12
dolnoœl¹skie;Wa³brzych;8;0.72;4;0;4;20;12;196;141;9;132;0;t0265;2021-02-12
kujawsko-pomorskie;aleksandrowski;6;1.09;0;0;0;13;16;137;40;6;34;0;t0401;2021-02-12
kujawsko-pomorskie;brodnicki;4;0.51;0;0;0;13;17;202;65;4;60;1;t0402;2021-02-12
kujawsko-pomorskie;bydgoski;42;3.52;2;0;2;76;52;830;227;53;169;5;t0403;2021-02-12
