wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;14578;3.80;65;11;54;1029;19320;351928;49135;15547;32625;963;t0000;2021-03-21
dolnoœl¹skie;boles³awiecki;24;2.67;0;0;0;0;10;367;99;26;72;1;t0201;2021-03-21
dolnoœl¹skie;dzier¿oniowski;67;6.67;0;0;0;0;31;577;114;67;44;3;t0202;2021-03-21
dolnoœl¹skie;g³ogowski;23;2.59;0;0;0;0;37;610;94;24;68;2;t0203;2021-03-21
dolnoœl¹skie;górowski;0;0;0;0;0;0;2;185;23;0;23;0;t0204;2021-03-21
dolnoœl¹skie;jaworski;23;4.61;0;0;0;3;10;252;56;25;30;1;t0205;2021-03-21
dolnoœl¹skie;jeleniogórski;22;3.47;0;0;0;1;15;404;48;24;23;1;t0206;2021-03-21
dolnoœl¹skie;kamiennogórski;2;0.46;0;0;0;1;31;771;13;2;10;1;t0207;2021-03-21
dolnoœl¹skie;k³odzki;100;6.36;0;0;0;2;157;1581;224;106;117;1;t0208;2021-03-21
dolnoœl¹skie;legnicki;19;3.44;0;0;0;0;14;434;47;20;26;1;t0209;2021-03-21
dolnoœl¹skie;lubañski;30;5.55;0;0;0;4;18;220;50;30;19;1;t0210;2021-03-21
dolnoœl¹skie;lubiñski;6;0.57;0;0;0;3;75;682;56;7;49;0;t0211;2021-03-21
dolnoœl¹skie;lwówecki;6;1.31;0;0;0;0;12;370;21;6;15;0;t0212;2021-03-21
dolnoœl¹skie;milicki;17;4.61;0;0;0;8;12;682;48;19;29;0;t0213;2021-03-21
dolnoœl¹skie;oleœnicki;67;6.24;0;0;0;0;33;892;146;69;76;1;t0214;2021-03-21
dolnoœl¹skie;o³awski;69;8.98;0;0;0;0;55;1023;170;71;99;0;t0215;2021-03-21
dolnoœl¹skie;polkowicki;8;1.27;0;0;0;7;16;530;34;9;24;1;t0216;2021-03-21
dolnoœl¹skie;strzeliñski;40;9.20;0;0;0;0;28;716;80;42;32;6;t0217;2021-03-21
dolnoœl¹skie;œredzki;13;2.35;0;0;0;0;28;525;45;16;29;0;t0218;2021-03-21
dolnoœl¹skie;œwidnicki;17;1.09;0;0;0;5;95;1701;59;20;39;0;t0219;2021-03-21
dolnoœl¹skie;trzebnicki;32;3.75;0;0;0;1;49;908;99;32;65;2;t0220;2021-03-21
dolnoœl¹skie;wa³brzyski;23;4.15;0;0;0;0;42;641;59;31;28;0;t0221;2021-03-21
dolnoœl¹skie;wo³owski;8;1.71;0;0;0;0;12;255;53;9;43;1;t0222;2021-03-21
dolnoœl¹skie;wroc³awski;89;5.78;0;0;0;9;105;1968;247;94;150;3;t0223;2021-03-21
dolnoœl¹skie;z¹bkowicki;39;6.05;0;0;0;0;23;542;100;40;58;2;t0224;2021-03-21
dolnoœl¹skie;zgorzelecki;2;0.23;0;0;0;0;23;531;16;2;14;0;t0225;2021-03-21
dolnoœl¹skie;z³otoryjski;4;0.92;0;0;0;0;3;179;12;4;8;0;t0226;2021-03-21
dolnoœl¹skie;Jelenia Góra;25;3.17;0;0;0;3;35;586;58;26;30;2;t0261;2021-03-21
dolnoœl¹skie;Legnica;27;2.73;0;0;0;0;35;797;72;27;45;0;t0262;2021-03-21
dolnoœl¹skie;Wroc³aw;380;5.90;0;0;0;7;433;5415;1152;406;725;21;t0264;2021-03-21
dolnoœl¹skie;Wa³brzych;31;2.80;0;0;0;0;61;1005;108;36;68;4;t0265;2021-03-21
kujawsko-pomorskie;aleksandrowski;10;1.82;1;0;1;10;29;639;27;10;17;0;t0401;2021-03-21
kujawsko-pomorskie;brodnicki;16;2.02;1;0;1;1;31;625;56;17;39;0;t0402;2021-03-21
kujawsko-pomorskie;bydgoski;44;3.68;0;0;0;12;87;1354;159;44;113;2;t0403;2021-03-21
kujawsko-pomorskie;che³miñski;12;2.32;0;0;0;0;24;468;44;12;32;0;t0404;2021-03-21
kujawsko-pomorskie;golubsko-dobrzyñski;10;2.22;0;0;0;2;42;707;37;10;26;1;t0405;2021-03-21
kujawsko-pomorskie;grudzi¹dzki;11;2.74;0;0;0;0;17;483;32;11;20;1;t0406;2021-03-21
kujawsko-pomorskie;inowroc³awski;71;4.46;1;0;1;9;73;1381;194;78;108;8;t0407;2021-03-21
kujawsko-pomorskie;lipnowski;13;1.98;0;0;0;1;27;631;91;14;76;1;t0408;2021-03-21
kujawsko-pomorskie;mogileñski;14;3.08;0;0;0;4;13;441;44;16;27;1;t0409;2021-03-21
