wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
dolnoœl¹skie;Wroc³aw;43;0.67;;;;4;147;2091;448;50;387;11;t0264
dolnoœl¹skie;Wa³brzych;5;0.45;;;;;35;284;32;5;27;0;t0265
kujawsko-pomorskie;aleksandrowski;8;1.45;;;;4;19;179;24;10;14;0;t0401
kujawsko-pomorskie;brodnicki;5;0.63;;;;1;38;433;21;6;15;0;t0402
kujawsko-pomorskie;bydgoski;29;2.43;;;;10;98;1119;93;29;63;1;t0403
kujawsko-pomorskie;che³miñski;13;2.51;1;;1;3;26;367;43;19;22;2;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2;0.44;;;;;15;167;12;2;10;0;t0405
kujawsko-pomorskie;grudzi¹dzki;3;0.75;;;;;18;348;17;4;13;0;t0406
kujawsko-pomorskie;inowroc³awski;9;0.56;2;;2;3;83;909;54;9;43;2;t0407
kujawsko-pomorskie;lipnowski;1;0.15;;;;;15;268;22;2;20;0;t0408
kujawsko-pomorskie;mogileñski;6;1.32;;;;2;8;197;20;7;13;0;t0409
kujawsko-pomorskie;nakielski;27;3.13;;;;;45;590;78;29;48;1;t0410
kujawsko-pomorskie;radziejowski;1;0.25;;;;2;3;189;13;1;12;0;t0411
kujawsko-pomorskie;rypiñski;1;0.23;;;;;9;136;10;1;9;0;t0412
kujawsko-pomorskie;sêpoleñski;18;4.40;;;;;17;327;56;21;31;4;t0413
kujawsko-pomorskie;œwiecki;18;1.82;;;;1;47;719;55;20;35;0;t0414
kujawsko-pomorskie;toruñski;13;1.19;;;;1;81;875;51;13;37;1;t0415
kujawsko-pomorskie;tucholski;3;0.62;;;;;14;389;17;3;13;1;t0416
kujawsko-pomorskie;w¹brzeski;1;0.29;;;;;20;178;4;1;3;0;t0417
kujawsko-pomorskie;w³oc³awski;3;0.35;;;;2;20;401;19;4;15;0;t0418
kujawsko-pomorskie;¿niñski;17;2.43;;;;;21;501;47;18;27;2;t0419
kujawsko-pomorskie;Bydgoszcz;83;2.39;;;;46;252;2486;302;87;208;7;t0461
kujawsko-pomorskie;Grudzi¹dz;11;1.17;;;;;49;675;53;11;37;5;t0462
kujawsko-pomorskie;Toruñ;29;1.44;1;;1;14;121;1225;105;33;66;6;t0463
kujawsko-pomorskie;W³oc³awek;1;0.09;1;;1;1;31;526;41;1;40;0;t0464
lubelskie;bialski;3;0.27;;;;2;23;293;20;4;15;1;t0601
lubelskie;bi³gorajski;3;0.30;;;;;9;106;41;3;38;0;t0602
lubelskie;che³mski;10;1.29;;;;;16;300;24;11;13;0;t0603
lubelskie;hrubieszowski;;;;;;;21;205;45;1;44;0;t0604
lubelskie;janowski;4;0.88;;;;1;10;57;16;5;11;0;t0605
lubelskie;krasnostawski;3;0.48;;;;;38;434;26;7;19;0;t0606
lubelskie;kraœnicki;2;0.21;;;;;28;202;40;4;35;1;t0607
lubelskie;lubartowski;2;0.23;;;;;13;224;35;3;31;1;t0608
lubelskie;lubelski;8;0.51;;;;;65;564;64;9;55;0;t0609
lubelskie;³êczyñski;;;1;;1;;19;295;16;0;16;0;t0610
lubelskie;³ukowski;4;0.38;;;;;11;142;29;5;24;0;t0611
lubelskie;opolski;6;1.02;;;;;18;243;26;7;19;0;t0612
lubelskie;parczewski;1;0.29;;;;;3;85;13;2;11;0;t0613
lubelskie;pu³awski;9;0.80;1;1;;;31;394;69;13;55;1;t0614
lubelskie;radzyñski;12;2.05;;;;;11;130;46;13;33;0;t0615
lubelskie;rycki;2;0.36;;;;3;21;160;13;3;10;0;t0616
lubelskie;œwidnicki;7;0.98;;;;;58;466;43;8;33;2;t0617
lubelskie;tomaszowski;1;0.12;;;;3;10;144;26;2;24;0;t0618
lubelskie;w³odawski;2;0.52;;;;1;17;142;15;2;13;0;t0619
lubelskie;zamojski;2;0.19;;;;;9;208;26;2;23;1;t0620
lubelskie;Bia³a Podlaska;3;0.52;;;;;12;156;19;4;15;0;t0661
lubelskie;Che³m;9;1.46;;;;1;33;332;29;10;19;0;t0662
lubelskie;Lublin;29;0.85;1;;1;1;136;1207;192;32;157;3;t0663
lubelskie;Zamoœæ;4;0.63;;;;;20;170;25;4;20;1;t0664
lubuskie;gorzowski;3;0.42;;;;1;29;334;22;3;18;1;t0801
lubuskie;kroœnieñski;;;;;;5;25;474;11;0;11;0;t0802
lubuskie;miêdzyrzecki;2;0.35;;;;;16;291;37;7;30;0;t0803
lubuskie;nowosolski;1;0.12;;;;;12;300;23;4;19;0;t0804
lubuskie;s³ubicki;5;1.07;;;;;28;374;18;10;8;0;t0805
lubuskie;strzelecko-drezdenecki;3;0.61;;;;3;14;189;20;5;15;0;t0806
lubuskie;sulêciñski;2;0.57;;;;;12;295;43;20;23;0;t0807
lubuskie;œwiebodziñski;1;0.18;;;;;49;316;13;1;12;0;t0808
lubuskie;zielonogórski;1;0.13;;;;;58;426;20;1;19;0;t0809
lubuskie;¿agañski;3;0.38;;;;;27;208;14;4;10;0;t0810
lubuskie;¿arski;20;2.09;;;;1;27;338;55;22;32;1;t0811
lubuskie;wschowski;;;;;;;3;141;12;0;12;0;t0812
lubuskie;Gorzów Wielkopolski;1;0.08;;;;;80;470;16;1;15;0;t0861
lubuskie;Zielona Góra;7;0.50;;;;2;42;738;67;13;52;2;t0862
³ódzkie;be³chatowski;6;0.53;;;;1;25;287;35;8;26;1;t1001
³ódzkie;kutnowski;4;0.42;;;;;27;357;21;5;15;1;t1002
³ódzkie;³aski;4;0.80;;;;1;9;173;16;4;12;0;t1003
³ódzkie;³êczycki;1;0.20;;;;;18;268;10;1;9;0;t1004
³ódzkie;³owicki;1;0.13;;;;;26;279;24;2;22;0;t1005
³ódzkie;³ódzki wschodni;9;1.24;;;;;25;255;28;9;18;1;t1006
³ódzkie;opoczyñski;2;0.26;;;;;8;100;9;2;7;0;t1007
³ódzkie;pabianicki;12;1.01;;;;;56;493;62;15;46;1;t1008
³ódzkie;pajêczañski;4;0.78;;;;5;10;123;14;4;10;0;t1009
³ódzkie;piotrkowski;7;0.77;;;;2;17;253;40;7;33;0;t1010
³ódzkie;poddêbicki;;;;;;;6;225;17;1;16;0;t1011
³ódzkie;radomszczañski;10;0.89;;;;;19;227;37;12;24;1;t1012
³ódzkie;rawski;2;0.41;;;;;7;253;14;2;12;0;t1013
³ódzkie;sieradzki;14;1.19;;;;;19;446;69;16;51;2;t1014
³ódzkie;skierniewicki;;;;;;;9;184;10;1;8;1;t1015
³ódzkie;tomaszowski;3;0.26;;;;1;19;389;37;3;34;0;t1016
³ódzkie;wieluñski;4;0.53;;;;;15;183;37;4;31;2;t1017
³ódzkie;wieruszowski;3;0.71;;;;;;121;9;3;6;0;t1018
³ódzkie;zduñskowolski;1;0.15;;;;;13;172;25;1;23;1;t1019
³ódzkie;zgierski;36;2.17;;;;5;90;834;108;38;70;0;t1020
³ódzkie;brzeziñski;;;;;;;13;99;17;1;16;0;t1021
³ódzkie;£ódŸ;71;1.05;;;;4;284;3282;442;93;341;8;t1061
³ódzkie;Piotrków Trybunalski;4;0.55;;;;3;19;317;36;5;31;0;t1062
³ódzkie;Skierniewice;1;0.21;;;;;18;231;9;1;8;0;t1063
ma³opolskie;bocheñski;4;0.37;;;;;8;141;51;6;45;0;t1201
ma³opolskie;brzeski;5;0.54;;;;;5;100;44;9;34;1;t1202
ma³opolskie;chrzanowski;1;0.08;;;;1;11;200;25;2;23;0;t1203
ma³opolskie;d¹browski;1;0.17;;;;;2;52;12;1;11;0;t1204
ma³opolskie;gorlicki;5;0.46;;;;;16;111;38;5;32;1;t1205
ma³opolskie;krakowski;17;0.61;;;;2;29;536;78;19;59;0;t1206
ma³opolskie;limanowski;10;0.76;;;;;3;101;34;11;21;2;t1207
ma³opolskie;miechowski;1;0.21;;;;;1;52;11;1;9;1;t1208
ma³opolskie;myœlenicki;3;0.23;;;;;7;148;18;3;13;2;t1209
ma³opolskie;nowos¹decki;16;0.74;;;;1;10;133;137;32;98;7;t1210
ma³opolskie;nowotarski;43;2.24;;;;;3;59;91;44;41;6;t1211
ma³opolskie;olkuski;2;0.18;;;;;11;123;15;2;13;0;t1212
ma³opolskie;oœwiêcimski;4;0.26;;;;;17;293;32;6;26;0;t1213
ma³opolskie;proszowicki;1;0.23;;;;;2;42;15;1;14;0;t1214
ma³opolskie;suski;2;0.24;;;;;2;95;23;2;19;2;t1215
ma³opolskie;tarnowski;4;0.20;;;;;20;214;47;6;41;0;t1216
ma³opolskie;tatrzañski;2;0.29;;;;;;63;38;5;31;2;t1217
ma³opolskie;wadowicki;5;0.31;;;;;18;293;38;6;31;1;t1218
ma³opolskie;wielicki;2;0.15;1;;1;;10;278;32;5;26;1;t1219
ma³opolskie;Kraków;55;0.70;;;;7;132;1648;311;62;241;8;t1261
ma³opolskie;Nowy S¹cz;2;0.24;;;;1;6;56;74;8;62;4;t1262
ma³opolskie;Tarnów;5;0.46;;;;;21;145;18;5;13;0;t1263
mazowieckie;bia³obrzeski;;;;;;;3;148;5;0;5;0;t1401
mazowieckie;ciechanowski;4;0.45;;;;;16;349;37;7;30;0;t1402
mazowieckie;garwoliñski;1;0.09;;;;;9;124;24;1;23;0;t1403
mazowieckie;gostyniñski;4;0.89;;;;;9;130;8;4;3;1;t1404
mazowieckie;grodziski;8;0.83;;;;4;33;773;71;9;60;2;t1405
mazowieckie;grójecki;21;2.14;;;;;11;769;60;24;35;1;t1406
mazowieckie;kozienicki;1;0.17;;;;;16;254;29;1;28;0;t1407
mazowieckie;legionowski;14;1.17;;;;6;64;702;46;14;30;2;t1408
mazowieckie;lipski;;;;;;;7;96;3;0;3;0;t1409
mazowieckie;³osicki;2;0.65;;;;;16;98;6;2;4;0;t1410
mazowieckie;makowski;3;0.67;;;;;11;149;13;4;9;0;t1411
mazowieckie;miñski;7;0.45;;;;;24;428;65;10;54;1;t1412
mazowieckie;m³awski;3;0.41;;;;;11;499;25;5;20;0;t1413
mazowieckie;nowodworski;3;0.38;1;;1;;24;315;22;3;19;0;t1414
mazowieckie;ostro³êcki;2;0.23;;;;2;10;217;5;2;3;0;t1415
mazowieckie;ostrowski;2;0.28;;;;;21;209;14;2;12;0;t1416
mazowieckie;otwocki;23;1.85;;;;;48;520;63;25;36;2;t1417
mazowieckie;piaseczyñski;21;1.11;;;;;64;986;100;27;71;2;t1418
mazowieckie;p³ocki;9;0.81;;;;1;19;353;37;10;23;4;t1419
mazowieckie;p³oñski;2;0.23;;;;;19;368;13;3;9;1;t1420
mazowieckie;pruszkowski;17;1.02;;;;1;56;1099;87;22;65;0;t1421
mazowieckie;przasnyski;1;0.19;;;;;5;266;18;1;17;0;t1422
mazowieckie;przysuski;;;;;;;4;76;9;0;9;0;t1423
mazowieckie;pu³tuski;;;;;;;8;149;13;1;12;0;t1424
mazowieckie;radomski;10;0.66;;;;;22;281;38;11;27;0;t1425
mazowieckie;siedlecki;3;0.37;;;;;7;209;16;4;12;0;t1426
mazowieckie;sierpecki;1;0.19;1;;1;;14;199;13;1;11;1;t1427
mazowieckie;sochaczewski;5;0.59;;;;;15;408;47;10;37;0;t1428
mazowieckie;soko³owski;;;;;;;5;111;7;0;6;1;t1429
mazowieckie;szyd³owiecki;1;0.25;;;;;4;52;10;1;9;0;t1430
mazowieckie;warszawski zachodni;12;1.00;;;;15;43;787;54;13;41;0;t1432
mazowieckie;wêgrowski;2;0.30;;;;;12;214;7;2;4;1;t1433
mazowieckie;wo³omiñski;15;0.60;;;;;62;1177;98;17;81;0;t1434
mazowieckie;wyszkowski;8;1.08;1;;1;1;9;170;22;10;12;0;t1435
mazowieckie;zwoleñski;;;;;;;9;121;4;0;4;0;t1436
mazowieckie;¿uromiñski;2;0.52;;;;;6;108;11;2;9;0;t1437
mazowieckie;¿yrardowski;5;0.66;;;;;24;308;36;7;28;1;t1438
mazowieckie;Ostro³êka;1;0.19;;;;;13;112;10;1;9;0;t1461
mazowieckie;P³ock;14;1.18;;;;;49;467;51;15;33;3;t1462
mazowieckie;Radom;6;0.28;;;;3;36;467;83;10;72;1;t1463
mazowieckie;Siedlce;4;0.51;;;;1;19;218;17;4;13;0;t1464
mazowieckie;Warszawa;172;0.96;1;;1;12;598;7401;1046;202;821;23;t1465
opolskie;brzeski;5;0.56;;;;;19;281;28;8;20;0;t1601
opolskie;g³ubczycki;1;0.22;;;;;18;164;15;1;14;0;t1602
opolskie;kêdzierzyñsko-kozielski;10;1.07;;;;;19;319;51;12;39;0;t1603
opolskie;kluczborski;1;0.15;;;;;16;160;15;1;14;0;t1604
opolskie;krapkowicki;7;1.10;;;;;11;152;35;11;24;0;t1605
opolskie;namys³owski;;;;;;;14;138;13;0;13;0;t1606
opolskie;nyski;8;0.59;;;;;14;247;53;9;44;0;t1607
opolskie;oleski;2;0.31;;;;;17;196;17;2;15;0;t1608
opolskie;opolski;6;0.48;;;;;17;338;44;11;33;0;t1609
opolskie;prudnicki;2;0.36;;;;;6;115;13;4;9;0;t1610
opolskie;strzelecki;1;0.13;;;;;26;302;19;1;18;0;t1611
opolskie;Opole;6;0.47;;;;;44;726;56;8;47;1;t1661
podkarpackie;bieszczadzki;;;;;;;1;27;5;0;5;0;t1801
podkarpackie;brzozowski;3;0.46;;;;;3;104;35;3;32;0;t1802
podkarpackie;dêbicki;;;;;;;4;128;16;0;15;1;t1803
podkarpackie;jaros³awski;3;0.25;;;;;16;247;44;8;34;2;t1804
podkarpackie;jasielski;3;0.26;;;;;4;106;37;3;33;1;t1805
podkarpackie;kolbuszowski;3;0.48;;;;1;4;59;29;3;26;0;t1806
podkarpackie;kroœnieñski;3;0.27;;;;;11;103;13;3;10;0;t1807
podkarpackie;le¿ajski;1;0.14;;;;;9;82;20;1;19;0;t1808
podkarpackie;lubaczowski;5;0.91;;;;;17;181;28;8;20;0;t1809
podkarpackie;³añcucki;4;0.49;;;;;15;215;21;4;14;3;t1810
podkarpackie;mielecki;5;0.37;;;;;8;119;48;6;40;2;t1811
podkarpackie;ni¿añski;1;0.15;;;;;8;158;13;1;12;0;t1812
podkarpackie;przemyski;;;;;;;17;186;32;1;31;0;t1813
podkarpackie;przeworski;1;0.13;;;;;6;114;16;1;15;0;t1814
podkarpackie;ropczycko-sêdziszowski;9;1.21;;;;;7;49;25;9;15;1;t1815
podkarpackie;rzeszowski;3;0.18;;;;;31;317;43;4;39;0;t1816
podkarpackie;sanocki;1;0.11;;;;;11;70;17;1;16;0;t1817
podkarpackie;stalowowolski;8;0.76;;;;;33;271;37;10;26;1;t1818
podkarpackie;strzy¿owski;2;0.33;;;;;39;116;19;2;17;0;t1819
podkarpackie;tarnobrzeski;3;0.57;;;;;12;127;25;4;21;0;t1820
podkarpackie;leski;;;;;;;3;45;4;0;4;0;t1821
podkarpackie;Krosno;2;0.43;;;;;4;54;14;2;11;1;t1861
podkarpackie;Przemyœl;2;0.33;;;;;9;122;23;4;19;0;t1862
podkarpackie;Rzeszów;9;0.46;;;;;26;400;62;10;52;0;t1863
podkarpackie;Tarnobrzeg;5;1.07;;;;1;9;86;27;7;20;0;t1864
podlaskie;augustowski;2;0.35;;;;;8;164;8;2;6;0;t2001
podlaskie;bia³ostocki;10;0.67;;;;;29;400;51;12;39;0;t2002
podlaskie;bielski;1;0.18;;;;;18;159;6;1;5;0;t2003
podlaskie;grajewski;2;0.43;;;;;5;106;17;3;14;0;t2004
podlaskie;hajnowski;2;0.47;;;;;12;129;14;3;11;0;t2005
podlaskie;kolneñski;;;;;;;13;72;5;0;5;0;t2006
podlaskie;³om¿yñski;2;0.39;1;1;;;4;147;14;3;11;0;t2007
podlaskie;moniecki;;;;;;;4;95;4;0;4;0;t2008
podlaskie;sejneñski;2;1.01;;;;;4;24;3;2;1;0;t2009
podlaskie;siemiatycki;1;0.23;;;;;3;101;10;1;8;1;t2010
podlaskie;sokólski;11;1.66;;;;2;29;338;25;12;13;0;t2011
podlaskie;suwalski;3;0.84;;;;;2;101;9;4;5;0;t2012
podlaskie;wysokomazowiecki;1;0.18;;;;;10;170;11;1;10;0;t2013
podlaskie;zambrowski;;;;;;;17;213;9;0;9;0;t2014
podlaskie;Bia³ystok;28;0.94;;;;1;67;854;146;38;108;0;t2061
podlaskie;£om¿a;2;0.32;;;;;18;228;14;2;12;0;t2062
podlaskie;Suwa³ki;3;0.43;;;;;18;312;10;3;7;0;t2063
pomorskie;bytowski;4;0.51;;;;1;27;263;31;6;25;0;t2201
pomorskie;chojnicki;19;1.95;;;;;14;241;48;21;26;1;t2202
pomorskie;cz³uchowski;;;;;;1;28;287;24;1;23;0;t2203
pomorskie;gdañski;24;2.01;;;;1;48;932;148;24;118;6;t2204
pomorskie;kartuski;26;1.85;;;;;39;596;116;26;88;2;t2205
pomorskie;koœcierski;1;0.14;;;;;21;275;18;1;17;0;t2206
pomorskie;kwidzyñski;3;0.36;;;;;38;409;43;3;40;0;t2207
pomorskie;lêborski;7;1.06;;;;;16;205;50;9;40;1;t2208
pomorskie;malborski;16;2.52;;;;;42;570;50;16;32;2;t2209
pomorskie;nowodworski;10;2.82;;;;;18;227;26;10;16;0;t2210
pomorskie;pucki;44;5.05;;;;3;31;518;128;46;81;1;t2211
pomorskie;s³upski;9;0.91;;;;;31;537;35;9;25;1;t2212
pomorskie;starogardzki;3;0.23;;;;;28;588;48;4;43;1;t2213
pomorskie;tczewski;3;0.26;;;;;63;580;51;4;46;1;t2214
pomorskie;wejherowski;32;1.46;;;;18;86;1009;163;35;126;2;t2215
pomorskie;sztumski;4;0.97;;;;2;23;402;22;4;17;1;t2216
pomorskie;Gdañsk;126;2.67;1;;1;18;220;3172;738;140;586;12;t2261
pomorskie;Gdynia;55;2.24;1;;1;4;134;1339;269;58;206;5;t2262
pomorskie;S³upsk;12;1.33;;;;;39;609;70;14;53;3;t2263
pomorskie;Sopot;6;1.69;;;;;24;135;36;8;28;0;t2264
œl¹skie;bêdziñski;17;1.15;;;;;49;488;69;17;51;1;t2401
œl¹skie;bielski;3;0.18;;;;1;32;451;52;8;43;1;t2402
œl¹skie;cieszyñski;12;0.67;;;;;25;442;110;17;90;3;t2403
œl¹skie;czêstochowski;6;0.45;;;;2;12;293;49;8;41;0;t2404
œl¹skie;gliwicki;3;0.26;;;;;32;348;45;6;36;3;t2405
œl¹skie;k³obucki;21;2.49;1;;1;;4;123;45;23;20;2;t2406
œl¹skie;lubliniecki;5;0.66;;;;;25;210;31;6;25;0;t2407
œl¹skie;miko³owski;2;0.20;;;;;19;294;30;2;26;2;t2408
œl¹skie;myszkowski;5;0.71;;;;;9;303;46;5;41;0;t2409
œl¹skie;pszczyñski;4;0.36;;;;1;16;227;41;5;35;1;t2410
œl¹skie;raciborski;6;0.56;;;;1;7;151;44;8;34;2;t2411
œl¹skie;rybnicki;2;0.26;;;;;5;156;9;2;7;0;t2412
œl¹skie;tarnogórski;10;0.71;;;;1;26;424;44;10;33;1;t2413
œl¹skie;bieruñsko-lêdziñski;;;;;;;8;129;16;0;15;1;t2414
œl¹skie;wodzis³awski;5;0.32;;;;1;14;279;48;6;40;2;t2415
œl¹skie;zawierciañski;3;0.26;;;;2;63;277;36;7;29;0;t2416
œl¹skie;¿ywiecki;7;0.46;;;;3;19;332;60;7;53;0;t2417
œl¹skie;Bielsko-Bia³a;13;0.76;;;;;34;541;76;17;58;1;t2461
œl¹skie;Bytom;8;0.49;;;;;12;388;68;11;56;1;t2462
œl¹skie;Chorzów;9;0.84;;;;1;24;247;48;10;35;3;t2463
œl¹skie;Czêstochowa;7;0.32;;;;3;43;517;80;7;73;0;t2464
œl¹skie;D¹browa Górnicza;6;0.50;;;;;40;324;48;9;39;0;t2465
œl¹skie;Gliwice;8;0.45;;;;;62;597;54;10;43;1;t2466
œl¹skie;Jastrzêbie-Zdrój;1;0.11;;;;;17;140;39;2;36;1;t2467
œl¹skie;Jaworzno;2;0.22;;;;;9;198;18;2;16;0;t2468
œl¹skie;Katowice;23;0.79;;;;2;76;770;146;26;118;2;t2469
œl¹skie;Mys³owice;6;0.80;;;;;11;177;18;6;12;0;t2470
œl¹skie;Piekary Œl¹skie;;;2;;2;;32;164;21;0;21;0;t2471
œl¹skie;Ruda Œl¹ska;7;0.51;;;;;45;424;48;9;38;1;t2472
œl¹skie;Rybnik;;;;;;;18;278;46;3;42;1;t2473
œl¹skie;Siemianowice Œl¹skie;1;0.15;;;;;7;135;16;2;14;0;t2474
œl¹skie;Sosnowiec;5;0.25;;;;;58;497;56;6;50;0;t2475
œl¹skie;Œwiêtoch³owice;2;0.41;;;;;5;88;14;2;11;1;t2476
œl¹skie;Tychy;9;0.71;1;;1;;36;391;47;9;35;3;t2477
œl¹skie;Zabrze;5;0.29;;;;1;24;411;48;11;36;1;t2478
œl¹skie;¯ory;1;0.16;;;;;5;167;21;1;19;1;t2479
œwiêtokrzyskie;buski;1;0.14;;;;;5;85;22;3;19;0;t2601
œwiêtokrzyskie;jêdrzejowski;5;0.59;;;;;6;165;42;5;34;3;t2602
œwiêtokrzyskie;kazimierski;2;0.60;;;;;3;66;20;2;17;1;t2603
œwiêtokrzyskie;kielecki;9;0.43;;;;1;23;218;72;11;59;2;t2604
œwiêtokrzyskie;konecki;2;0.25;;;;;2;136;36;3;33;0;t2605
œwiêtokrzyskie;opatowski;;;;;;;1;74;11;1;10;0;t2606
œwiêtokrzyskie;ostrowiecki;5;0.46;;;;;23;234;25;7;18;0;t2607
œwiêtokrzyskie;piñczowski;1;0.26;;;;;;126;10;1;9;0;t2608
œwiêtokrzyskie;sandomierski;14;1.82;;;;;14;235;62;18;44;0;t2609
œwiêtokrzyskie;skar¿yski;3;0.41;;;;;11;112;31;4;27;0;t2610
œwiêtokrzyskie;starachowicki;3;0.34;;;;1;3;174;19;6;11;2;t2611
œwiêtokrzyskie;staszowski;3;0.42;;;;;5;111;18;3;15;0;t2612
œwiêtokrzyskie;w³oszczowski;;;;;;;1;73;9;0;9;0;t2613
œwiêtokrzyskie;Kielce;7;0.36;;;;4;25;156;76;14;59;3;t2661
warmiñsko-mazurskie;bartoszycki;4;0.70;;;;;29;363;16;7;9;0;t2801
warmiñsko-mazurskie;braniewski;3;0.73;;;;4;17;316;14;3;11;0;t2802
warmiñsko-mazurskie;dzia³dowski;6;0.92;;;;;36;463;24;7;17;0;t2803
warmiñsko-mazurskie;elbl¹ski;8;1.40;;;;;25;539;14;8;6;0;t2804
warmiñsko-mazurskie;e³cki;5;0.55;;;;;24;365;41;5;36;0;t2805
warmiñsko-mazurskie;gi¿ycki;5;0.89;;;;;32;370;26;6;20;0;t2806
warmiñsko-mazurskie;i³awski;16;1.72;;;;;38;709;57;17;39;1;t2807
warmiñsko-mazurskie;kêtrzyñski;3;0.48;;;;;22;339;18;3;15;0;t2808
warmiñsko-mazurskie;lidzbarski;2;0.49;;;;;11;191;19;2;17;0;t2809
warmiñsko-mazurskie;mr¹gowski;2;0.40;;;;;23;240;15;2;13;0;t2810
warmiñsko-mazurskie;nidzicki;1;0.31;;;;;23;211;12;2;10;0;t2811
warmiñsko-mazurskie;nowomiejski;2;0.46;;;;1;12;319;15;2;13;0;t2812
warmiñsko-mazurskie;olecki;5;1.47;;;;2;8;213;14;6;8;0;t2813
warmiñsko-mazurskie;olsztyñski;8;0.63;;;;8;73;1164;67;10;56;1;t2814
warmiñsko-mazurskie;ostródzki;18;1.73;;;;;93;884;64;18;46;0;t2815
warmiñsko-mazurskie;piski;3;0.54;;;;2;31;421;12;3;9;0;t2816
warmiñsko-mazurskie;szczycieñski;8;1.16;;;;;30;347;37;8;29;0;t2817
warmiñsko-mazurskie;go³dapski;1;0.38;;;;1;9;151;12;1;9;2;t2818
warmiñsko-mazurskie;wêgorzewski;2;0.89;;;;;16;165;2;2;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;14;1.18;;;;3;82;1069;59;17;41;1;t2861
warmiñsko-mazurskie;Olsztyn;20;1.16;;;;4;108;1362;156;26;130;0;t2862
wielkopolskie;chodzieski;8;1.70;;;;;8;132;36;9;27;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;6;0.69;2;;2;1;50;580;23;8;15;0;t3002
wielkopolskie;gnieŸnieñski;21;1.44;;;;1;47;611;56;22;33;1;t3003
wielkopolskie;gostyñski;10;1.32;;;;1;9;201;27;10;17;0;t3004
wielkopolskie;grodziski;3;0.58;;;;;8;272;15;3;12;0;t3005
wielkopolskie;jarociñski;1;0.14;;;;1;13;266;31;1;28;2;t3006
wielkopolskie;kaliski;1;0.12;;;;;5;219;35;1;33;1;t3007
