wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
lubuskie;strzelecko-drezdenecki;17;3.48;1;1;0;0;251;59;30;29;0;t0806;2020-12-13
lubuskie;sulęciński;16;4.56;0;0;0;2;365;76;26;45;5;t0807;2020-12-13
lubuskie;świebodziński;13;2.33;0;0;0;0;423;60;32;28;0;t0808;2020-12-13
lubuskie;zielonogórski;13;1.72;0;0;0;0;435;49;23;25;1;t0809;2020-12-13
lubuskie;żagański;4;0.51;0;0;0;1;405;32;7;25;0;t0810;2020-12-13
lubuskie;żarski;12;1.25;0;0;0;0;476;66;15;48;3;t0811;2020-12-13
lubuskie;wschowski;5;1.29;0;0;0;0;228;13;5;8;0;t0812;2020-12-13
lubuskie;Gorzów Wielkopolski;29;2.35;4;2;2;0;769;116;32;84;0;t0861;2020-12-13
lubuskie;Zielona Góra;30;2.12;0;0;0;3;927;98;38;54;6;t0862;2020-12-13
łódzkie;bełchatowski;19;1.69;0;0;0;2;385;108;25;79;4;t1001;2020-12-13
łódzkie;kutnowski;17;1.77;0;0;0;0;546;63;20;41;2;t1002;2020-12-13
łódzkie;łaski;1;0.2;0;0;0;0;182;33;1;32;0;t1003;2020-12-13
łódzkie;łęczycki;2;0.4;0;0;0;0;379;9;3;6;0;t1004;2020-12-13
łódzkie;łowicki;5;0.64;0;0;0;0;340;45;6;39;0;t1005;2020-12-13
łódzkie;łódzki wschodni;6;0.83;0;0;0;1;471;41;6;34;1;t1006;2020-12-13
łódzkie;opoczyński;2;0.26;0;0;0;0;109;17;2;14;1;t1007;2020-12-13
łódzkie;pabianicki;7;0.59;0;0;0;0;645;109;9;97;3;t1008;2020-12-13
łódzkie;pajęczański;3;0.59;0;0;0;3;184;20;6;14;0;t1009;2020-12-13
łódzkie;piotrkowski;0;0.0;0;0;0;0;274;20;0;20;0;t1010;2020-12-13
łódzkie;poddębicki;7;1.71;0;0;0;0;328;38;9;29;0;t1011;2020-12-13
łódzkie;radomszczański;2;0.18;0;0;0;0;383;92;3;89;0;t1012;2020-12-13
łódzkie;rawski;4;0.82;0;0;0;0;288;28;4;23;1;t1013;2020-12-13
łódzkie;sieradzki;10;0.85;0;0;0;1;621;70;15;52;3;t1014;2020-12-13
łódzkie;skierniewicki;3;0.79;0;0;0;0;274;16;4;12;0;t1015;2020-12-13
łódzkie;tomaszowski;8;0.69;0;0;0;1;593;36;9;26;1;t1016;2020-12-13
łódzkie;wieluński;6;0.79;0;0;0;0;331;24;6;18;0;t1017;2020-12-13
łódzkie;wieruszowski;3;0.71;0;0;0;0;162;20;3;17;0;t1018;2020-12-13
łódzkie;zduńskowolski;3;0.45;0;0;0;0;327;25;5;20;0;t1019;2020-12-13
łódzkie;zgierski;18;1.08;0;0;0;2;1022;129;20;104;5;t1020;2020-12-13
łódzkie;brzeziński;1;0.32;0;0;0;0;108;9;2;7;0;t1021;2020-12-13
łódzkie;Łódź;65;0.96;0;0;0;7;3933;495;81;402;12;t1061;2020-12-13
łódzkie;Piotrków Trybunalski;3;0.41;0;0;0;0;262;17;5;12;0;t1062;2020-12-13
łódzkie;Skierniewice;0;0.0;0;0;0;0;216;21;1;19;1;t1063;2020-12-13
małopolskie;bocheński;5;0.47;0;0;0;0;285;48;7;40;1;t1201;2020-12-13
małopolskie;brzeski;6;0.64;0;0;0;0;213;78;7;67;4;t1202;2020-12-13
małopolskie;chrzanowski;4;0.32;0;0;0;1;307;23;5;18;0;t1203;2020-12-13
małopolskie;dąbrowski;0;0.0;0;0;0;0;125;13;0;13;0;t1204;2020-12-13
małopolskie;gorlicki;3;0.28;0;0;0;0;315;33;6;22;5;t1205;2020-12-13
małopolskie;krakowski;16;0.57;0;0;0;1;893;117;17;98;2;t1206;2020-12-13
małopolskie;limanowski;2;0.15;0;0;0;0;129;33;2;31;0;t1207;2020-12-13
małopolskie;miechowski;0;0.0;0;0;0;0;101;12;0;11;1;t1208;2020-12-13
małopolskie;myślenicki;4;0.31;0;0;0;0;237;58;4;53;1;t1209;2020-12-13
małopolskie;nowosądecki;4;0.18;0;0;0;0;242;52;7;44;1;t1210;2020-12-13
małopolskie;nowotarski;5;0.26;0;0;0;0;209;66;7;55;4;t1211;2020-12-13
małopolskie;olkuski;3;0.27;0;0;0;0;259;27;3;24;0;t1212;2020-12-13
małopolskie;oświęcimski;9;0.59;0;0;0;0;438;56;10;44;2;t1213;2020-12-13
małopolskie;proszowicki;0;0.0;0;0;0;0;119;16;0;16;0;t1214;2020-12-13
małopolskie;suski;4;0.48;0;0;0;0;256;33;5;27;1;t1215;2020-12-13
małopolskie;tarnowski;5;0.25;0;0;0;0;386;54;6;48;0;t1216;2020-12-13
małopolskie;tatrzański;1;0.15;0;0;0;0;185;25;2;23;0;t1217;2020-12-13
małopolskie;wadowicki;4;0.25;0;0;0;0;513;38;4;33;1;t1218;2020-12-13
małopolskie;wielicki;7;0.54;0;0;0;0;358;43;7;36;0;t1219;2020-12-13
małopolskie;Kraków;62;0.79;0;0;0;3;2116;423;68;341;14;t1261;2020-12-13
małopolskie;Nowy Sącz;0;0.0;0;0;0;0;131;37;1;34;2;t1262;2020-12-13
małopolskie;Tarnów;5;0.46;0;0;0;0;300;30;7;22;1;t1263;2020-12-13
mazowieckie;białobrzeski;6;1.8;0;0;0;0;197;17;7;9;1;t1401;2020-12-13
mazowieckie;ciechanowski;2;0.22;0;0;0;0;316;51;15;35;1;t1402;2020-12-13
mazowieckie;garwoliński;2;0.18;0;0;0;0;295;33;2;30;1;t1403;2020-12-13
mazowieckie;gostyniński;3;0.67;0;0;0;0;186;36;8;25;3;t1404;2020-12-13
mazowieckie;grodziski;8;0.83;1;1;0;2;821;145;9;130;6;t1405;2020-12-13
mazowieckie;grójecki;19;1.94;0;0;0;1;1373;74;20;48;6;t1406;2020-12-13
mazowieckie;kozienicki;4;0.67;0;0;0;0;338;47;6;40;1;t1407;2020-12-13
mazowieckie;legionowski;11;0.92;0;0;0;0;666;46;13;30;3;t1408;2020-12-13
mazowieckie;lipski;3;0.89;0;0;0;0;107;8;3;5;0;t1409;2020-12-13
mazowieckie;łosicki;0;0.0;0;0;0;0;130;2;0;2;0;t1410;2020-12-13
mazowieckie;makowski;4;0.9;0;0;0;0;129;12;5;7;0;t1411;2020-12-13
mazowieckie;miński;26;1.68;0;0;0;0;801;99;28;68;3;t1412;2020-12-13
mazowieckie;mławski;2;0.28;0;0;0;0;360;48;13;29;6;t1413;2020-12-13
mazowieckie;nowodworski;4;0.5;0;0;0;0;343;21;5;16;0;t1414;2020-12-13
mazowieckie;ostrołęcki;4;0.45;0;0;0;0;242;23;4;18;1;t1415;2020-12-13
mazowieckie;ostrowski;1;0.14;1;0;1;0;320;5;1;4;0;t1416;2020-12-13
mazowieckie;otwocki;39;3.13;0;0;0;0;989;84;39;42;3;t1417;2020-12-13
mazowieckie;piaseczyński;86;4.54;0;0;0;3;1577;263;87;160;16;t1418;2020-12-13
mazowieckie;płocki;14;1.26;0;0;0;0;639;114;42;71;1;t1419;2020-12-13
mazowieckie;płoński;16;1.84;0;0;0;0;500;51;20;31;0;t1420;2020-12-13
mazowieckie;pruszkowski;10;0.6;2;2;0;0;1270;108;10;97;1;t1421;2020-12-13
mazowieckie;przasnyski;4;0.76;0;0;0;0;383;25;7;17;1;t1422;2020-12-13
mazowieckie;przysuski;11;2.66;0;0;0;0;64;26;11;15;0;t1423;2020-12-13
mazowieckie;pułtuski;4;0.77;0;0;0;0;204;25;4;21;0;t1424;2020-12-13
mazowieckie;radomski;25;1.64;0;0;0;2;541;83;27;56;0;t1425;2020-12-13
mazowieckie;siedlecki;3;0.37;0;0;0;0;402;23;5;18;0;t1426;2020-12-13
mazowieckie;sierpecki;4;0.77;0;0;0;0;239;39;10;25;4;t1427;2020-12-13
mazowieckie;sochaczewski;5;0.59;0;0;0;1;548;62;7;55;0;t1428;2020-12-13
mazowieckie;sokołowski;1;0.19;0;0;0;0;147;19;2;16;1;t1429;2020-12-13
mazowieckie;szydłowiecki;5;1.26;0;0;0;1;145;17;5;11;1;t1430;2020-12-13
mazowieckie;warszawski zachodni;12;1.0;0;0;0;3;1156;95;13;79;3;t1432;2020-12-13
mazowieckie;węgrowski;17;2.59;1;0;1;0;294;63;23;34;6;t1433;2020-12-13
mazowieckie;wołomiński;46;1.83;0;0;0;0;1355;164;49;108;7;t1434;2020-12-13
mazowieckie;wyszkowski;5;0.67;0;0;0;0;218;20;5;15;0;t1435;2020-12-13
mazowieckie;zwoleński;5;1.39;0;0;0;0;175;17;5;12;0;t1436;2020-12-13
mazowieckie;żuromiński;2;0.52;0;0;0;0;107;12;2;10;0;t1437;2020-12-13
mazowieckie;żyrardowski;15;1.98;0;0;0;1;561;97;15;78;4;t1438;2020-12-13
mazowieckie;Ostrołęka;1;0.19;0;0;0;0;124;15;2;12;1;t1461;2020-12-13
mazowieckie;Płock;12;1.01;0;0;0;2;556;152;41;104;7;t1462;2020-12-13
mazowieckie;Radom;10;0.47;0;0;0;0;651;66;13;52;1;t1463;2020-12-13
mazowieckie;Siedlce;4;0.51;0;0;0;0;287;30;7;22;1;t1464;2020-12-13
mazowieckie;Warszawa;275;1.53;7;1;6;16;9708;1166;297;847;22;t1465;2020-12-13
opolskie;brzeski;18;2.01;0;0;0;0;450;47;18;26;3;t1601;2020-12-13
opolskie;głubczycki;1;0.22;0;0;0;0;236;15;1;14;0;t1602;2020-12-13
opolskie;kędzierzyńsko-kozielski;14;1.5;0;0;0;1;523;61;18;43;0;t1603;2020-12-13
opolskie;kluczborski;10;1.53;0;0;0;0;413;33;10;23;0;t1604;2020-12-13
opolskie;krapkowicki;5;0.79;0;0;0;0;349;36;17;16;3;t1605;2020-12-13
opolskie;namysłowski;8;1.87;0;0;0;0;295;31;8;23;0;t1606;2020-12-13
opolskie;nyski;13;0.96;0;0;0;3;516;76;13;62;1;t1607;2020-12-13
opolskie;oleski;14;2.18;0;0;0;0;270;41;15;25;1;t1608;2020-12-13
opolskie;opolski;23;1.86;0;0;0;1;620;79;27;51;1;t1609;2020-12-13
opolskie;prudnicki;11;2.0;0;0;0;0;162;38;13;24;1;t1610;2020-12-13
opolskie;strzelecki;15;2.02;0;0;0;0;460;40;15;24;1;t1611;2020-12-13
opolskie;Opole;45;3.52;1;0;1;2;893;171;49;119;3;t1661;2020-12-13
podkarpackie;bieszczadzki;0;0.0;0;0;0;0;35;7;0;7;0;t1801;2020-12-13
podkarpackie;brzozowski;3;0.46;0;0;0;0;118;30;3;27;0;t1802;2020-12-13
podkarpackie;dębicki;5;0.37;0;0;0;0;196;63;9;54;0;t1803;2020-12-13
podkarpackie;jarosławski;10;0.83;0;0;0;0;306;88;13;75;0;t1804;2020-12-13
podkarpackie;jasielski;2;0.18;0;0;0;0;176;23;3;20;0;t1805;2020-12-13
podkarpackie;kolbuszowski;0;0.0;0;0;0;0;92;65;17;48;0;t1806;2020-12-13
podkarpackie;krośnieński;9;0.8;0;0;0;0;149;38;10;28;0;t1807;2020-12-13
podkarpackie;leżajski;10;1.44;0;0;0;0;90;41;10;29;2;t1808;2020-12-13
podkarpackie;lubaczowski;3;0.55;0;0;0;0;351;34;4;30;0;t1809;2020-12-13
podkarpackie;łańcucki;5;0.62;0;0;0;0;290;65;5;58;2;t1810;2020-12-13
podkarpackie;mielecki;2;0.15;0;0;0;1;313;199;53;146;0;t1811;2020-12-13
podkarpackie;niżański;6;0.9;0;0;0;2;271;28;8;20;0;t1812;2020-12-13
podkarpackie;przemyski;10;1.35;0;0;0;0;358;47;13;33;1;t1813;2020-12-13
podkarpackie;przeworski;6;0.77;0;0;0;0;147;58;7;51;0;t1814;2020-12-13
podkarpackie;ropczycko-sędziszowski;6;0.8;0;0;0;0;110;32;6;26;0;t1815;2020-12-13
podkarpackie;rzeszowski;12;0.71;1;0;1;0;477;105;17;87;1;t1816;2020-12-13
podkarpackie;sanocki;4;0.42;0;0;0;0;120;32;5;27;0;t1817;2020-12-13
podkarpackie;stalowowolski;16;1.51;0;0;0;0;424;86;27;59;0;t1818;2020-12-13
podkarpackie;strzyżowski;22;3.59;0;0;0;0;217;56;23;33;0;t1819;2020-12-13
podkarpackie;tarnobrzeski;1;0.19;0;0;0;0;196;133;30;103;0;t1820;2020-12-13
podkarpackie;leski;2;0.76;0;0;0;0;56;16;2;14;0;t1821;2020-12-13
podkarpackie;Krosno;6;1.3;0;0;0;0;79;20;8;12;0;t1861;2020-12-13
podkarpackie;Przemyśl;10;1.65;0;0;0;0;200;60;13;46;1;t1862;2020-12-13
podkarpackie;Rzeszów;26;1.32;2;0;2;1;476;166;28;136;2;t1863;2020-12-13
podkarpackie;Tarnobrzeg;4;0.86;0;0;0;0;152;212;67;145;0;t1864;2020-12-13
podlaskie;augustowski;5;0.86;0;0;0;0;254;14;5;7;2;t2001;2020-12-13
podlaskie;białostocki;14;0.93;0;0;0;0;643;71;17;52;2;t2002;2020-12-13
podlaskie;bielski;0;0.0;0;0;0;0;258;9;0;9;0;t2003;2020-12-13
podlaskie;grajewski;1;0.21;0;0;0;0;201;13;1;12;0;t2004;2020-12-13
podlaskie;hajnowski;2;0.47;0;0;0;0;265;10;2;8;0;t2005;2020-12-13
podlaskie;kolneński;4;1.05;0;0;0;0;90;10;4;6;0;t2006;2020-12-13
podlaskie;łomżyński;7;1.38;0;0;0;0;268;21;7;14;0;t2007;2020-12-13
podlaskie;moniecki;0;0.0;0;0;0;0;175;8;0;8;0;t2008;2020-12-13
podlaskie;sejneński;0;0.0;0;0;0;0;93;2;0;2;0;t2009;2020-12-13
podlaskie;siemiatycki;2;0.46;0;0;0;0;139;17;6;11;0;t2010;2020-12-13
podlaskie;sokólski;5;0.75;0;0;0;0;321;19;7;12;0;t2011;2020-12-13
podlaskie;suwalski;0;0.0;0;0;0;0;171;2;0;2;0;t2012;2020-12-13
podlaskie;wysokomazowiecki;0;0.0;0;0;0;0;275;15;0;15;0;t2013;2020-12-13
podlaskie;zambrowski;1;0.23;0;0;0;0;237;15;1;14;0;t2014;2020-12-13
podlaskie;Białystok;32;1.08;0;0;0;0;1338;162;36;125;1;t2061;2020-12-13
podlaskie;Łomża;5;0.8;0;0;0;0;251;30;5;24;1;t2062;2020-12-13
podlaskie;Suwałki;4;0.57;0;0;0;0;434;18;4;14;0;t2063;2020-12-13
pomorskie;bytowski;6;0.76;0;0;0;0;373;44;7;36;1;t2201;2020-12-13
pomorskie;chojnicki;7;0.72;0;0;0;0;477;31;7;22;2;t2202;2020-12-13
pomorskie;człuchowski;4;0.72;0;0;0;1;415;18;6;12;0;t2203;2020-12-13
pomorskie;gdański;36;3.02;1;0;1;3;1118;114;40;72;2;t2204;2020-12-13
pomorskie;kartuski;16;1.14;0;0;0;0;787;71;17;52;2;t2205;2020-12-13
pomorskie;kościerski;3;0.41;0;0;0;0;423;24;5;19;0;t2206;2020-12-13
pomorskie;kwidzyński;14;1.69;0;0;0;0;488;70;15;52;3;t2207;2020-12-13
pomorskie;lęborski;4;0.61;1;0;1;1;272;35;4;31;0;t2208;2020-12-13
pomorskie;malborski;23;3.63;0;0;0;0;585;70;25;44;1;t2209;2020-12-13
pomorskie;nowodworski;4;1.13;0;0;0;0;328;22;5;16;1;t2210;2020-12-13
pomorskie;pucki;11;1.26;0;0;0;0;539;47;13;33;1;t2211;2020-12-13
pomorskie;słupski;10;1.01;0;0;0;0;794;66;15;51;0;t2212;2020-12-13
pomorskie;starogardzki;14;1.09;0;0;0;0;707;47;14;31;2;t2213;2020-12-13
pomorskie;tczewski;32;2.77;0;0;0;0;753;126;37;86;3;t2214;2020-12-13
pomorskie;wejherowski;26;1.19;0;0;0;10;1388;116;32;82;2;t2215;2020-12-13
pomorskie;sztumski;19;4.62;0;0;0;0;395;53;22;30;1;t2216;2020-12-13
pomorskie;Gdańsk;133;2.82;2;0;2;9;3741;484;139;337;8;t2261;2020-12-13
pomorskie;Gdynia;47;1.91;0;0;0;2;1597;195;50;142;3;t2262;2020-12-13
pomorskie;Słupsk;10;1.11;0;0;0;5;856;92;14;76;2;t2263;2020-12-13
pomorskie;Sopot;9;2.53;0;0;0;0;165;44;10;34;0;t2264;2020-12-13
śląskie;będziński;6;0.41;0;0;0;0;539;54;6;45;3;t2401;2020-12-13
śląskie;bielski;18;1.08;0;0;0;2;865;67;19;45;3;t2402;2020-12-13
śląskie;cieszyński;9;0.51;1;0;1;2;656;66;10;56;0;t2403;2020-12-13
śląskie;częstochowski;13;0.97;0;0;0;0;335;63;15;47;1;t2404;2020-12-13
śląskie;gliwicki;8;0.69;1;0;1;0;563;41;10;30;1;t2405;2020-12-13
śląskie;kłobucki;3;0.36;0;0;0;0;272;22;3;19;0;t2406;2020-12-13
śląskie;lubliniecki;4;0.52;0;0;0;0;257;35;4;29;2;t2407;2020-12-13
śląskie;mikołowski;7;0.71;0;0;0;0;450;27;7;19;1;t2408;2020-12-13
śląskie;myszkowski;4;0.57;0;0;0;0;276;19;4;15;0;t2409;2020-12-13
śląskie;pszczyński;5;0.45;0;0;0;2;384;47;5;41;1;t2410;2020-12-13
śląskie;raciborski;19;1.76;0;0;0;1;362;51;21;28;2;t2411;2020-12-13
śląskie;rybnicki;2;0.26;0;0;0;0;291;26;2;24;0;t2412;2020-12-13
śląskie;tarnogórski;9;0.64;0;0;0;0;579;48;11;34;3;t2413;2020-12-13
śląskie;bieruńsko-lędziński;1;0.17;0;0;0;0;248;11;1;10;0;t2414;2020-12-13
śląskie;wodzisławski;5;0.32;0;0;0;0;412;66;5;61;0;t2415;2020-12-13
śląskie;zawierciański;8;0.68;0;0;0;0;335;64;11;53;0;t2416;2020-12-13
śląskie;żywiecki;8;0.52;0;0;0;0;561;44;8;35;1;t2417;2020-12-13
śląskie;Bielsko-Biała;15;0.88;0;0;0;0;604;84;16;68;0;t2461;2020-12-13
śląskie;Bytom;7;0.43;0;0;0;1;458;60;8;51;1;t2462;2020-12-13
śląskie;Chorzów;5;0.47;0;0;0;0;323;36;6;29;1;t2463;2020-12-13
śląskie;Częstochowa;7;0.32;0;0;0;3;550;80;7;72;1;t2464;2020-12-13
śląskie;Dąbrowa Górnicza;9;0.76;0;0;0;0;560;56;10;46;0;t2465;2020-12-13
śląskie;Gliwice;9;0.51;0;0;0;1;815;45;12;32;1;t2466;2020-12-13
śląskie;Jastrzębie-Zdrój;4;0.45;0;0;0;0;253;37;4;33;0;t2467;2020-12-13
śląskie;Jaworzno;6;0.66;0;0;0;0;353;40;7;30;3;t2468;2020-12-13
śląskie;Katowice;24;0.82;0;0;0;1;1050;142;25;116;1;t2469;2020-12-13
śląskie;Mysłowice;1;0.13;0;0;0;0;178;9;2;7;0;t2470;2020-12-13
śląskie;Piekary Śląskie;6;1.09;0;0;0;0;186;39;6;31;2;t2471;2020-12-13
