wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;26405;6.88;349;88;261;41266;20254;396680;87609;29142;56584;1883;t0000;2021-03-19
dolnoœl¹skie;boles³awiecki;34;3.78;2;0;2;63;19;391;184;37;145;2;t0201;2021-03-19
dolnoœl¹skie;dzier¿oniowski;85;8.46;0;0;0;81;37;593;188;89;95;4;t0202;2021-03-19
dolnoœl¹skie;g³ogowski;79;8.89;0;0;0;75;21;712;321;108;213;0;t0203;2021-03-19
dolnoœl¹skie;górowski;6;1.73;0;0;0;19;3;192;39;6;33;0;t0204;2021-03-19
dolnoœl¹skie;jaworski;14;2.80;0;0;0;42;15;295;59;15;44;0;t0205;2021-03-19
dolnoœl¹skie;jeleniogórski;49;7.73;0;0;0;48;23;466;129;56;69;4;t0206;2021-03-19
dolnoœl¹skie;kamiennogórski;29;6.74;4;4;0;46;37;861;77;31;45;1;t0207;2021-03-19
dolnoœl¹skie;k³odzki;124;7.89;0;0;0;170;120;2145;276;135;136;5;t0208;2021-03-19
dolnoœl¹skie;legnicki;19;3.44;1;1;0;48;20;463;64;22;39;3;t0209;2021-03-19
dolnoœl¹skie;lubañski;18;3.33;1;1;0;33;13;297;60;18;42;0;t0210;2021-03-19
dolnoœl¹skie;lubiñski;63;5.94;1;0;1;86;64;701;185;66;118;1;t0211;2021-03-19
dolnoœl¹skie;lwówecki;18;3.93;0;0;0;40;11;284;90;18;72;0;t0212;2021-03-19
dolnoœl¹skie;milicki;54;14.63;0;0;0;57;8;740;103;59;44;0;t0213;2021-03-19
dolnoœl¹skie;oleœnicki;68;6.34;0;0;0;75;35;1009;155;70;82;3;t0214;2021-03-19
dolnoœl¹skie;o³awski;58;7.55;0;0;0;78;43;1264;176;62;111;3;t0215;2021-03-19
dolnoœl¹skie;polkowicki;32;5.07;2;0;2;31;14;554;123;34;88;1;t0216;2021-03-19
dolnoœl¹skie;strzeliñski;82;18.87;0;0;0;80;12;876;137;85;46;6;t0217;2021-03-19
dolnoœl¹skie;œredzki;48;8.67;0;0;0;56;26;617;126;51;74;1;t0218;2021-03-19
dolnoœl¹skie;œwidnicki;107;6.83;2;0;2;147;87;1875;274;112;159;3;t0219;2021-03-19
dolnoœl¹skie;trzebnicki;73;8.55;0;0;0;94;48;957;234;87;144;3;t0220;2021-03-19
dolnoœl¹skie;wa³brzyski;30;5.41;0;0;0;57;23;697;113;45;68;0;t0221;2021-03-19
dolnoœl¹skie;wo³owski;15;3.21;0;0;0;28;7;298;67;28;39;0;t0222;2021-03-19
dolnoœl¹skie;wroc³awski;170;11.05;0;0;0;257;90;2142;529;212;311;6;t0223;2021-03-19
dolnoœl¹skie;z¹bkowicki;48;7.44;2;0;2;88;34;551;124;50;69;5;t0224;2021-03-19
dolnoœl¹skie;zgorzelecki;25;2.82;0;0;0;42;33;652;127;26;97;4;t0225;2021-03-19
dolnoœl¹skie;z³otoryjski;7;1.62;0;0;0;25;5;184;51;7;43;1;t0226;2021-03-19
dolnoœl¹skie;Jelenia Góra;86;10.92;0;0;0;85;44;628;217;87;129;1;t0261;2021-03-19
dolnoœl¹skie;Legnica;44;4.44;1;1;0;70;54;930;157;47;106;4;t0262;2021-03-19
dolnoœl¹skie;Wroc³aw;671;10.42;1;1;0;849;403;6294;2172;825;1314;33;t0264;2021-03-19
dolnoœl¹skie;Wa³brzych;66;5.97;2;0;2;99;22;1187;277;106;168;3;t0265;2021-03-19
kujawsko-pomorskie;aleksandrowski;70;12.73;0;0;0;66;33;686;142;70;66;6;t0401;2021-03-19
kujawsko-pomorskie;brodnicki;42;5.31;0;0;0;61;29;665;124;43;79;2;t0402;2021-03-19
kujawsko-pomorskie;bydgoski;95;7.95;2;0;2;169;98;1331;349;117;227;5;t0403;2021-03-19
kujawsko-pomorskie;che³miñski;29;5.60;0;0;0;44;50;582;193;64;129;0;t0404;2021-03-19
kujawsko-pomorskie;golubsko-dobrzyñski;58;12.90;0;0;0;85;41;782;138;61;74;3;t0405;2021-03-19
kujawsko-pomorskie;grudzi¹dzki;43;10.70;0;0;0;42;25;508;140;44;90;6;t0406;2021-03-19
kujawsko-pomorskie;inowroc³awski;124;7.78;6;0;6;224;110;1707;345;151;179;15;t0407;2021-03-19
kujawsko-pomorskie;lipnowski;33;5.03;1;0;1;53;33;623;133;34;98;1;t0408;2021-03-19
kujawsko-pomorskie;mogileñski;15;3.30;0;0;0;54;20;484;43;17;26;0;t0409;2021-03-19
kujawsko-pomorskie;nakielski;70;8.12;1;0;1;113;43;676;218;74;135;9;t0410;2021-03-19
kujawsko-pomorskie;radziejowski;7;1.74;0;0;0;25;13;221;57;7;49;1;t0411;2021-03-19
kujawsko-pomorskie;rypiñski;33;7.60;1;0;1;32;21;618;103;35;67;1;t0412;2021-03-19
kujawsko-pomorskie;sêpoleñski;12;2.93;1;0;1;21;13;186;48;14;34;0;t0413;2021-03-19
kujawsko-pomorskie;œwiecki;25;2.53;0;0;0;89;49;787;185;28;153;4;t0414;2021-03-19
kujawsko-pomorskie;toruñski;82;7.53;1;1;0;154;85;1240;293;105;182;6;t0415;2021-03-19
kujawsko-pomorskie;tucholski;38;7.86;0;0;0;58;35;692;157;56;96;5;t0416;2021-03-19
kujawsko-pomorskie;w¹brzeski;31;9.09;0;0;0;30;21;350;80;33;47;0;t0417;2021-03-19
kujawsko-pomorskie;w³oc³awski;31;3.61;1;0;1;58;27;541;123;31;92;0;t0418;2021-03-19
kujawsko-pomorskie;¿niñski;16;2.28;2;0;2;82;38;748;84;18;65;1;t0419;2021-03-19
kujawsko-pomorskie;Bydgoszcz;313;9.03;3;0;3;522;278;3457;1137;385;736;16;t0461;2021-03-19
kujawsko-pomorskie;Grudzi¹dz;106;11.27;3;3;0;137;73;1115;317;107;205;5;t0462;2021-03-19
kujawsko-pomorskie;Toruñ;163;8.11;1;0;1;276;136;2062;623;180;435;8;t0463;2021-03-19
kujawsko-pomorskie;W³oc³awek;53;4.85;2;0;2;78;57;647;169;54;113;2;t0464;2021-03-19
lubelskie;bialski;47;4.26;2;2;0;64;37;809;223;50;169;4;t0601;2021-03-19
lubelskie;bi³gorajski;50;4.97;4;2;2;90;62;889;214;51;156;7;t0602;2021-03-19
lubelskie;che³mski;10;1.29;0;0;0;51;15;418;62;10;51;1;t0603;2021-03-19
lubelskie;hrubieszowski;38;6.08;0;0;0;82;25;763;106;40;61;5;t0604;2021-03-19
lubelskie;janowski;22;4.83;0;0;0;33;11;238;68;23;44;1;t0605;2021-03-19
lubelskie;krasnostawski;18;2.86;1;0;1;44;6;527;93;20;71;2;t0606;2021-03-19
lubelskie;kraœnicki;21;2.21;0;0;0;42;13;431;121;22;99;0;t0607;2021-03-19
lubelskie;lubartowski;5;0.57;0;0;0;43;14;352;87;8;79;0;t0608;2021-03-19
lubelskie;lubelski;51;3.27;1;0;1;130;52;856;272;52;217;3;t0609;2021-03-19
lubelskie;³êczyñski;21;3.67;0;0;0;26;11;328;90;21;66;3;t0610;2021-03-19
lubelskie;³ukowski;15;1.41;1;0;1;74;26;552;129;37;90;2;t0611;2021-03-19
lubelskie;opolski;16;2.71;1;0;1;26;12;310;64;17;47;0;t0612;2021-03-19
lubelskie;parczewski;3;0.87;0;0;0;28;2;317;39;3;36;0;t0613;2021-03-19
lubelskie;pu³awski;64;5.67;2;0;2;120;41;825;206;66;136;4;t0614;2021-03-19
lubelskie;radzyñski;14;2.39;0;0;0;29;19;428;81;16;65;0;t0615;2021-03-19
lubelskie;rycki;24;4.30;0;0;0;28;16;427;79;26;53;0;t0616;2021-03-19
lubelskie;œwidnicki;30;4.18;0;0;0;70;22;781;122;32;89;1;t0617;2021-03-19
lubelskie;tomaszowski;34;4.13;0;0;0;47;12;335;114;35;75;4;t0618;2021-03-19
lubelskie;w³odawski;13;3.40;0;0;0;27;13;320;64;14;49;1;t0619;2021-03-19
lubelskie;zamojski;26;2.46;1;0;1;47;31;614;122;27;90;5;t0620;2021-03-19
lubelskie;Bia³a Podlaska;24;4.20;1;1;0;42;33;374;153;24;128;1;t0661;2021-03-19
lubelskie;Che³m;8;1.30;0;0;0;57;20;496;58;8;50;0;t0662;2021-03-19
lubelskie;Lublin;150;4.42;3;0;3;364;126;2234;701;152;547;2;t0663;2021-03-19
lubelskie;Zamoœæ;22;3.48;0;0;0;59;28;457;118;23;94;1;t0664;2021-03-19
lubuskie;gorzowski;57;7.91;1;1;0;68;60;908;155;63;88;4;t0801;2021-03-19
lubuskie;kroœnieñski;31;5.67;0;0;0;38;38;559;124;32;92;0;t0802;2021-03-19
lubuskie;miêdzyrzecki;73;12.72;1;1;0;67;54;1024;190;74;113;3;t0803;2021-03-19
lubuskie;nowosolski;65;7.56;1;1;0;121;60;1018;195;66;128;1;t0804;2021-03-19
lubuskie;s³ubicki;39;8.32;0;0;0;48;26;468;112;40;71;1;t0805;2021-03-19
lubuskie;strzelecko-drezdenecki;41;8.39;0;0;0;66;42;610;112;44;65;3;t0806;2021-03-19
lubuskie;sulêciñski;37;10.54;0;0;0;32;15;314;82;37;45;0;t0807;2021-03-19
lubuskie;œwiebodziñski;27;4.85;0;0;0;50;27;664;86;27;57;2;t0808;2021-03-19
lubuskie;zielonogórski;57;7.54;2;0;2;125;90;1039;197;65;131;1;t0809;2021-03-19
lubuskie;¿agañski;26;3.31;0;0;0;80;25;479;142;28;112;2;t0810;2021-03-19
lubuskie;¿arski;20;2.09;0;0;0;62;43;515;141;22;117;2;t0811;2021-03-19
lubuskie;wschowski;30;7.73;0;0;0;53;12;562;70;31;39;0;t0812;2021-03-19
lubuskie;Gorzów Wielkopolski;136;11.03;5;4;1;161;177;1601;383;142;231;10;t0861;2021-03-19
lubuskie;Zielona Góra;134;9.48;2;0;2;209;119;1981;372;145;222;5;t0862;2021-03-19
³ódzkie;be³chatowski;48;4.26;1;0;1;87;35;680;194;49;144;1;t1001;2021-03-19
