wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
lubelskie;pu³awski;22;1.95;;;;18;50;582;103;24;74;5;t0614
lubelskie;radzyñski;1;0.17;1;;1;1;7;168;20;1;19;0;t0615
lubelskie;rycki;12;2.15;;;;28;11;192;41;13;28;0;t0616
lubelskie;œwidnicki;31;4.32;7;7;;24;42;569;75;32;40;3;t0617
lubelskie;tomaszowski;2;0.24;;;;7;18;210;13;2;11;0;t0618
lubelskie;w³odawski;6;1.57;1;1;;11;14;188;21;6;15;0;t0619
lubelskie;zamojski;6;0.57;;;;6;16;249;39;7;32;0;t0620
lubelskie;Bia³a Podlaska;15;2.62;1;;1;20;17;231;70;16;51;3;t0661
lubelskie;Che³m;19;3.09;1;;1;28;41;416;64;20;44;0;t0662
lubelskie;Lublin;94;2.77;10;2;8;100;155;1650;402;100;298;4;t0663
lubelskie;Zamoœæ;12;1.90;;;;12;24;203;64;12;52;0;t0664
lubuskie;gorzowski;22;3.05;;;;16;18;392;56;24;32;0;t0801
lubuskie;kroœnieñski;26;4.75;;;;15;22;548;46;30;14;2;t0802
lubuskie;miêdzyrzecki;27;4.71;;;;9;18;350;73;30;41;2;t0803
lubuskie;nowosolski;16;1.86;1;1;;6;14;343;47;17;30;0;t0804
lubuskie;s³ubicki;22;4.69;;;;13;43;496;57;22;34;1;t0805
lubuskie;strzelecko-drezdenecki;23;4.71;;;;22;8;230;56;26;25;5;t0806
lubuskie;sulêciñski;22;6.27;;;;9;15;352;59;23;36;0;t0807
lubuskie;œwiebodziñski;18;3.23;;;;11;35;401;75;18;54;3;t0808
lubuskie;zielonogórski;29;3.83;;;;20;16;533;94;33;61;0;t0809
lubuskie;¿agañski;10;1.27;;;;7;15;276;40;10;29;1;t0810
lubuskie;¿arski;25;2.61;;;;8;27;371;76;32;44;0;t0811
lubuskie;wschowski;5;1.29;;;;5;3;169;22;5;17;0;t0812
lubuskie;Gorzów Wielkopolski;33;2.68;;;;44;40;599;89;40;49;0;t0861
lubuskie;Zielona Góra;73;5.17;;;;32;41;852;205;78;125;2;t0862
³ódzkie;be³chatowski;10;0.89;;;;5;17;323;72;11;58;3;t1001
³ódzkie;kutnowski;14;1.46;4;4;;25;23;480;66;16;50;0;t1002
³ódzkie;³aski;17;3.41;;;;8;19;166;37;17;20;0;t1003
³ódzkie;³êczycki;5;1.01;;;;8;24;339;13;6;7;0;t1004
³ódzkie;³owicki;8;1.03;;;;10;9;303;39;8;30;1;t1005
³ódzkie;³ódzki wschodni;21;2.90;;;;30;26;372;71;21;47;3;t1006
³ódzkie;opoczyñski;7;0.92;;;;7;8;106;24;7;17;0;t1007
³ódzkie;pabianicki;73;6.12;;;;24;48;640;186;77;103;6;t1008
³ódzkie;pajêczañski;6;1.17;;;;4;5;133;26;7;18;1;t1009
³ódzkie;piotrkowski;20;2.19;;;;19;21;326;58;20;38;0;t1010
³ódzkie;poddêbicki;9;2.19;;;;6;17;290;46;10;34;2;t1011
³ódzkie;radomszczañski;19;1.69;;;;6;23;297;91;23;66;2;t1012
³ódzkie;rawski;4;0.82;1;;1;7;7;293;15;4;11;0;t1013
³ódzkie;sieradzki;21;1.79;;;;10;31;479;81;21;59;1;t1014
³ódzkie;skierniewicki;4;1.05;;;;3;14;222;17;4;11;2;t1015
³ódzkie;tomaszowski;28;2.41;;;;10;24;488;100;31;69;0;t1016
³ódzkie;wieluñski;11;1.45;;;;11;42;224;33;13;18;2;t1017
³ódzkie;wieruszowski;5;1.19;;;;3;11;153;23;5;18;0;t1018
³ódzkie;zduñskowolski;10;1.51;1;;1;6;8;241;46;11;35;0;t1019
³ódzkie;zgierski;53;3.19;;;;47;67;1004;189;57;132;0;t1020
³ódzkie;brzeziñski;10;3.25;1;1;;2;15;137;25;10;15;0;t1021
³ódzkie;£ódŸ;342;5.05;;;;262;308;3936;1212;354;829;29;t1061
³ódzkie;Piotrków Trybunalski;27;3.71;3;2;1;14;29;360;63;27;35;1;t1062
³ódzkie;Skierniewice;15;3.13;;;;8;23;291;37;15;22;0;t1063
ma³opolskie;bocheñski;1;0.09;;;;6;24;166;25;1;24;0;t1201
ma³opolskie;brzeski;3;0.32;;;;4;9;123;36;3;33;0;t1202
ma³opolskie;chrzanowski;7;0.56;;;;15;27;286;52;7;45;0;t1203
ma³opolskie;d¹browski;;;;;;1;12;70;12;0;9;3;t1204
ma³opolskie;gorlicki;1;0.09;;;;6;7;162;28;1;26;1;t1205
ma³opolskie;krakowski;25;0.89;;;;42;63;679;125;26;94;5;t1206
ma³opolskie;limanowski;7;0.53;1;;1;2;8;108;38;11;27;0;t1207
ma³opolskie;miechowski;3;0.62;;;;4;2;71;15;4;10;1;t1208
ma³opolskie;myœlenicki;7;0.55;;;;7;21;207;36;8;28;0;t1209
ma³opolskie;nowos¹decki;2;0.09;;;;7;16;167;60;2;50;8;t1210
ma³opolskie;nowotarski;3;0.16;;;;3;1;81;20;3;16;1;t1211
ma³opolskie;olkuski;7;0.63;;;;5;12;168;29;8;21;0;t1212
ma³opolskie;oœwiêcimski;17;1.11;;;;14;29;331;55;17;38;0;t1213
ma³opolskie;proszowicki;1;0.23;;;;3;2;56;16;1;15;0;t1214
ma³opolskie;suski;5;0.59;;;;6;9;127;23;6;16;1;t1215
ma³opolskie;tarnowski;6;0.30;;;;7;23;293;55;9;45;1;t1216
ma³opolskie;tatrzañski;1;0.15;;;;1;6;128;17;1;16;0;t1217
ma³opolskie;wadowicki;7;0.44;;;;17;48;361;46;8;36;2;t1218
ma³opolskie;wielicki;11;0.85;;;;14;18;346;56;11;43;2;t1219
ma³opolskie;Kraków;81;1.04;6;6;;127;158;2071;599;81;501;17;t1261
ma³opolskie;Nowy S¹cz;7;0.84;;;;5;4;67;43;8;33;2;t1262
ma³opolskie;Tarnów;8;0.74;;;;10;13;162;50;8;42;0;t1263
mazowieckie;bia³obrzeski;5;1.50;;;;4;7;187;24;6;16;2;t1401
mazowieckie;ciechanowski;11;1.23;;;;21;28;440;46;12;31;3;t1402
mazowieckie;garwoliñski;5;0.46;1;;1;5;14;177;47;6;41;0;t1403
mazowieckie;gostyniñski;4;0.89;2;;2;2;9;169;20;4;16;0;t1404
mazowieckie;grodziski;26;2.69;1;;1;34;44;863;79;29;50;0;t1405
mazowieckie;grójecki;43;4.38;;;;24;19;882;103;45;55;3;t1406
mazowieckie;kozienicki;8;1.34;2;;2;7;27;326;44;9;35;0;t1407
mazowieckie;legionowski;34;2.85;;;;40;66;811;161;38;114;9;t1408
mazowieckie;lipski;9;2.67;;;;2;10;101;26;9;17;0;t1409
mazowieckie;³osicki;3;0.98;;;;3;30;118;13;4;9;0;t1410
mazowieckie;makowski;6;1.34;;;;4;5;157;22;8;14;0;t1411
mazowieckie;miñski;11;0.71;;;;33;31;543;90;13;72;5;t1412
mazowieckie;m³awski;4;0.55;1;;1;10;14;571;17;5;12;0;t1413
mazowieckie;nowodworski;22;2.77;;;;9;30;372;90;25;65;0;t1414
mazowieckie;ostro³êcki;3;0.34;;;;8;7;259;19;3;16;0;t1415
mazowieckie;ostrowski;4;0.55;;;;4;16;266;35;6;28;1;t1416
mazowieckie;otwocki;31;2.49;;;;52;30;745;226;33;187;6;t1417
mazowieckie;piaseczyñski;78;4.12;1;;1;74;89;1295;300;86;202;12;t1418
mazowieckie;p³ocki;16;1.44;;;;25;31;480;42;16;26;0;t1419
mazowieckie;p³oñski;32;3.68;;;;12;14;525;98;34;62;2;t1420
mazowieckie;pruszkowski;55;3.30;;;;65;74;1451;208;57;149;2;t1421
mazowieckie;przasnyski;1;0.19;;;;18;19;353;16;1;14;1;t1422
mazowieckie;przysuski;4;0.97;;;;2;11;73;17;4;13;0;t1423
mazowieckie;pu³tuski;4;0.77;;;;5;5;192;37;5;32;0;t1424
mazowieckie;radomski;15;0.99;;;;18;47;432;57;17;38;2;t1425
mazowieckie;siedlecki;3;0.37;1;;1;6;7;267;24;3;19;2;t1426
mazowieckie;sierpecki;7;1.35;1;;1;11;7;226;13;7;6;0;t1427
mazowieckie;sochaczewski;19;2.24;;;;22;13;468;82;20;60;2;t1428
mazowieckie;soko³owski;4;0.75;;;;4;10;114;19;5;13;1;t1429
mazowieckie;szyd³owiecki;1;0.25;;;;1;5;85;12;1;11;0;t1430
mazowieckie;warszawski zachodni;37;3.10;;;;43;37;961;157;44;110;3;t1432
mazowieckie;wêgrowski;7;1.07;1;;1;5;14;264;31;8;22;1;t1433
mazowieckie;wo³omiñski;30;1.19;;;;61;94;1441;188;34;151;3;t1434
mazowieckie;wyszkowski;14;1.88;;;;7;23;223;28;14;14;0;t1435
mazowieckie;zwoleñski;1;0.28;;;;1;9;192;24;2;21;1;t1436
mazowieckie;¿uromiñski;4;1.04;;;;3;9;136;13;5;8;0;t1437
mazowieckie;¿yrardowski;23;3.04;;;;18;29;419;56;26;30;0;t1438
mazowieckie;Ostro³êka;7;1.35;;;;2;16;122;28;9;18;1;t1461
mazowieckie;P³ock;28;2.35;;;;52;49;596;69;28;41;0;t1462
mazowieckie;Radom;30;1.42;1;;1;44;37;665;252;32;215;5;t1463
mazowieckie;Siedlce;11;1.41;;;;8;17;278;37;12;25;0;t1464
mazowieckie;Warszawa;506;2.82;8;;8;545;599;9370;2873;542;2236;95;t1465
opolskie;brzeski;18;2.01;;;;4;41;340;46;20;25;1;t1601
opolskie;g³ubczycki;77;17.00;;;;4;22;178;149;79;57;13;t1602
opolskie;kêdzierzyñsko-kozielski;17;1.82;;;;9;40;401;58;19;38;1;t1603
opolskie;kluczborski;10;1.53;;;;6;11;243;32;11;19;2;t1604
opolskie;krapkowicki;9;1.42;;;;7;29;211;32;10;22;0;t1605
opolskie;namys³owski;8;1.87;;;;1;10;130;16;8;8;0;t1606
opolskie;nyski;18;1.33;;;;15;17;370;57;19;38;0;t1607
opolskie;oleski;17;2.65;;;;5;9;240;54;20;33;1;t1608
opolskie;opolski;19;1.53;;;;13;31;445;60;20;40;0;t1609
opolskie;prudnicki;10;1.82;1;;1;3;10;123;37;10;27;0;t1610
opolskie;strzelecki;22;2.97;;;;7;15;388;64;22;42;0;t1611
opolskie;Opole;33;2.58;1;;1;13;65;803;133;34;98;1;t1661
podkarpackie;bieszczadzki;2;0.93;;;;1;2;31;12;2;10;0;t1801
podkarpackie;brzozowski;3;0.46;;;;2;7;119;18;3;15;0;t1802
podkarpackie;dêbicki;4;0.30;;;;1;9;169;46;4;42;0;t1803
podkarpackie;jaros³awski;15;1.25;2;;2;1;13;306;59;18;38;3;t1804
podkarpackie;jasielski;11;0.97;1;;1;5;9;169;51;12;37;2;t1805
podkarpackie;kolbuszowski;2;0.32;;;;1;3;78;29;3;26;0;t1806
podkarpackie;kroœnieñski;7;0.62;1;;1;;13;130;47;7;36;4;t1807
podkarpackie;le¿ajski;2;0.29;;;;4;6;99;19;3;16;0;t1808
podkarpackie;lubaczowski;9;1.64;;;;4;14;246;38;10;27;1;t1809
podkarpackie;³añcucki;18;2.22;1;;1;5;24;239;76;19;57;0;t1810
podkarpackie;mielecki;9;0.66;;;;3;13;173;70;9;61;0;t1811
podkarpackie;ni¿añski;6;0.90;;;;3;8;211;13;6;7;0;t1812
podkarpackie;przemyski;18;2.43;;;;4;4;238;56;20;36;0;t1813
podkarpackie;przeworski;3;0.38;;;;8;3;130;25;6;19;0;t1814
podkarpackie;ropczycko-sêdziszowski;2;0.27;;;;1;4;80;28;3;24;1;t1815
podkarpackie;rzeszowski;22;1.29;;;;7;23;405;99;22;75;2;t1816
podkarpackie;sanocki;2;0.21;;;;2;8;96;33;5;28;0;t1817
podkarpackie;stalowowolski;7;0.66;9;1;8;7;37;360;26;9;17;0;t1818
podkarpackie;strzy¿owski;7;1.14;1;;1;1;10;134;22;7;15;0;t1819
podkarpackie;tarnobrzeski;8;1.51;;;;5;20;141;25;10;15;0;t1820
podkarpackie;leski;;;2;2;;1;2;50;7;0;6;1;t1821
podkarpackie;Krosno;4;0.87;;;;3;3;80;68;4;63;1;t1861
podkarpackie;Przemyœl;9;1.49;;;;5;9;170;52;11;41;0;t1862
podkarpackie;Rzeszów;33;1.68;;;;20;34;461;182;35;145;2;t1863
podkarpackie;Tarnobrzeg;9;1.93;;;;5;8;122;57;11;46;0;t1864
podlaskie;augustowski;24;4.14;;;;7;12;195;39;25;13;1;t2001
podlaskie;bia³ostocki;23;1.53;;;;26;40;556;111;28;80;3;t2002
podlaskie;bielski;14;2.59;;;;7;11;200;33;14;18;1;t2003
podlaskie;grajewski;15;3.19;;;;5;11;111;39;15;24;0;t2004
podlaskie;hajnowski;15;3.55;;;;7;19;182;23;15;8;0;t2005
podlaskie;kolneñski;2;0.53;1;1;;3;4;106;11;2;9;0;t2006
podlaskie;³om¿yñski;11;2.16;;;;4;6;198;18;12;6;0;t2007
podlaskie;moniecki;7;1.74;;;;4;9;129;21;7;14;0;t2008
podlaskie;sejneñski;4;2.02;;;;;;40;10;4;6;0;t2009
podlaskie;siemiatycki;2;0.46;;;;5;13;142;12;3;9;0;t2010
podlaskie;sokólski;2;0.30;;;;17;32;399;12;2;10;0;t2011
podlaskie;suwalski;5;1.40;;;;5;2;130;13;5;8;0;t2012
podlaskie;wysokomazowiecki;4;0.71;;;;2;11;187;21;5;16;0;t2013
podlaskie;zambrowski;14;3.23;;;;7;20;262;29;14;15;0;t2014
podlaskie;Bia³ystok;64;2.15;;;;81;127;1251;251;71;168;12;t2061
podlaskie;£om¿a;23;3.66;4;;4;13;35;351;49;25;20;4;t2062
podlaskie;Suwa³ki;13;1.86;1;;1;6;26;392;35;13;21;1;t2063
pomorskie;bytowski;6;0.76;;;;7;10;308;33;7;24;2;t2201
pomorskie;chojnicki;10;1.02;;;;13;10;346;34;11;23;0;t2202
pomorskie;cz³uchowski;1;0.18;1;;1;8;27;364;11;1;10;0;t2203
pomorskie;gdañski;54;4.52;;;;38;68;1277;200;57;139;4;t2204
pomorskie;kartuski;28;1.99;;;;21;40;723;114;30;84;0;t2205
pomorskie;koœcierski;8;1.10;;;;7;26;343;44;11;33;0;t2206
pomorskie;kwidzyñski;18;2.17;;;;22;22;479;56;18;38;0;t2207
pomorskie;lêborski;11;1.66;;;;17;18;232;45;11;29;5;t2208
pomorskie;malborski;40;6.31;;;;23;56;780;97;40;57;0;t2209
pomorskie;nowodworski;16;4.51;2;;2;4;13;324;47;16;29;2;t2210
pomorskie;pucki;9;1.03;;;;17;29;677;48;10;38;0;t2211
pomorskie;s³upski;31;3.14;;;;15;50;755;97;31;65;1;t2212
pomorskie;starogardzki;12;0.94;1;1;;20;22;706;42;13;27;2;t2213
pomorskie;tczewski;28;2.42;;;;34;21;735;107;29;74;4;t2214
pomorskie;wejherowski;57;2.61;;;;51;74;1301;208;59;146;3;t2215
pomorskie;sztumski;16;3.89;;;;17;13;443;50;17;32;1;t2216
pomorskie;Gdañsk;166;3.52;3;;3;178;233;3937;851;178;637;36;t2261
pomorskie;Gdynia;112;4.56;3;;3;114;132;1596;434;127;297;10;t2262
pomorskie;S³upsk;29;3.21;;;;23;50;840;110;32;75;3;t2263
pomorskie;Sopot;14;3.94;;;;13;8;153;76;14;62;0;t2264
œl¹skie;bêdziñski;23;1.56;;;;24;29;602;94;25;68;1;t2401
œl¹skie;bielski;26;1.56;;;;23;45;630;106;26;80;0;t2402
œl¹skie;cieszyñski;23;1.29;1;;1;16;43;549;82;23;59;0;t2403
œl¹skie;czêstochowski;18;1.34;;;;15;28;355;63;20;42;1;t2404
œl¹skie;gliwicki;14;1.21;;;;11;27;438;67;18;48;1;t2405
œl¹skie;k³obucki;9;1.07;1;;1;3;8;174;32;10;22;0;t2406
œl¹skie;lubliniecki;12;1.57;;;;;13;267;35;14;20;1;t2407
œl¹skie;miko³owski;19;1.92;1;;1;24;25;403;99;19;78;2;t2408
œl¹skie;myszkowski;10;1.41;;;;4;16;321;41;10;30;1;t2409
œl¹skie;pszczyñski;15;1.34;;;;15;33;273;62;16;46;0;t2410
œl¹skie;raciborski;2;0.19;;;;10;17;241;13;3;10;0;t2411
œl¹skie;rybnicki;4;0.51;;;;3;74;204;21;6;15;0;t2412
œl¹skie;tarnogórski;21;1.49;;;;20;101;543;81;21;57;3;t2413
œl¹skie;bieruñsko-lêdziñski;5;0.84;;;;3;18;159;20;5;15;0;t2414
œl¹skie;wodzis³awski;11;0.70;;;;12;33;374;56;14;41;1;t2415
œl¹skie;zawierciañski;10;0.85;;;;22;49;346;53;10;40;3;t2416
œl¹skie;¿ywiecki;12;0.79;;;;13;18;432;75;12;63;0;t2417
œl¹skie;Bielsko-Bia³a;26;1.53;;;;27;51;627;110;27;81;2;t2461
œl¹skie;Bytom;49;2.98;;;;31;46;432;134;52;79;3;t2462
œl¹skie;Chorzów;17;1.58;;;;13;30;293;56;17;39;0;t2463
œl¹skie;Czêstochowa;36;1.64;1;;1;30;42;589;147;36;108;3;t2464
œl¹skie;D¹browa Górnicza;23;1.93;;;;13;30;427;81;24;57;0;t2465
œl¹skie;Gliwice;41;2.30;;;;27;76;736;144;44;98;2;t2466
œl¹skie;Jastrzêbie-Zdrój;5;0.57;;;;7;18;193;27;5;20;2;t2467
œl¹skie;Jaworzno;9;0.99;;;;10;19;279;34;9;24;1;t2468
œl¹skie;Katowice;58;1.99;1;;1;61;96;982;237;63;170;4;t2469
œl¹skie;Mys³owice;5;0.67;1;1;;12;14;207;23;5;18;0;t2470
œl¹skie;Piekary Œl¹skie;13;2.37;2;;2;18;12;259;50;14;33;3;t2471
œl¹skie;Ruda Œl¹ska;41;2.99;;;;23;55;533;111;44;65;2;t2472
œl¹skie;Rybnik;14;1.02;;;;16;66;324;41;14;27;0;t2473
œl¹skie;Siemianowice Œl¹skie;8;1.20;;;;11;18;191;35;8;26;1;t2474
œl¹skie;Sosnowiec;31;1.56;6;;6;29;57;578;103;31;72;0;t2475
œl¹skie;Œwiêtoch³owice;5;1.01;2;;2;6;16;136;31;5;25;1;t2476
œl¹skie;Tychy;43;3.38;2;;2;23;77;535;118;45;73;0;t2477
œl¹skie;Zabrze;33;1.92;1;;1;30;54;499;114;38;75;1;t2478
œl¹skie;¯ory;4;0.64;;;;4;21;209;28;5;22;1;t2479
œwiêtokrzyskie;buski;4;0.56;2;1;1;;6;114;23;4;17;2;t2601
œwiêtokrzyskie;jêdrzejowski;5;0.59;2;;2;8;13;219;31;6;25;0;t2602
œwiêtokrzyskie;kazimierski;2;0.60;;;;2;4;84;17;2;14;1;t2603
œwiêtokrzyskie;kielecki;28;1.33;;;;22;33;311;131;40;78;13;t2604
œwiêtokrzyskie;konecki;2;0.25;;;;6;10;154;23;2;21;0;t2605
œwiêtokrzyskie;opatowski;;;;;;5;15;101;12;0;12;0;t2606
œwiêtokrzyskie;ostrowiecki;6;0.55;;;;9;23;290;22;7;15;0;t2607
œwiêtokrzyskie;piñczowski;1;0.26;;;;1;9;156;15;1;14;0;t2608
œwiêtokrzyskie;sandomierski;4;0.52;;;;10;48;321;25;4;21;0;t2609
œwiêtokrzyskie;skar¿yski;2;0.27;;;;6;5;137;33;2;31;0;t2610
œwiêtokrzyskie;starachowicki;3;0.34;1;;1;9;18;192;25;4;21;0;t2611
œwiêtokrzyskie;staszowski;5;0.70;;;;4;7;146;48;5;40;3;t2612
œwiêtokrzyskie;w³oszczowski;;;;;;4;5;87;5;0;5;0;t2613
œwiêtokrzyskie;Kielce;27;1.39;;;;22;34;229;168;44;112;12;t2661
warmiñsko-mazurskie;bartoszycki;20;3.52;;;;12;29;436;49;27;22;0;t2801
warmiñsko-mazurskie;braniewski;9;2.20;;;;8;29;366;26;15;11;0;t2802
warmiñsko-mazurskie;dzia³dowski;18;2.77;;;;12;50;527;50;21;29;0;t2803
warmiñsko-mazurskie;elbl¹ski;20;3.51;;;;35;57;661;55;23;27;5;t2804
warmiñsko-mazurskie;e³cki;4;0.44;;;;25;22;434;29;4;25;0;t2805
warmiñsko-mazurskie;gi¿ycki;28;4.96;;;;20;29;460;62;29;32;1;t2806
warmiñsko-mazurskie;i³awski;30;3.23;;;;35;35;916;99;32;66;1;t2807
warmiñsko-mazurskie;kêtrzyñski;38;6.12;;;;48;50;475;79;38;39;2;t2808
warmiñsko-mazurskie;lidzbarski;20;4.87;;;;13;6;227;45;20;25;0;t2809
warmiñsko-mazurskie;mr¹gowski;13;2.62;;;;14;36;313;42;13;27;2;t2810
warmiñsko-mazurskie;nidzicki;13;3.97;;;;5;13;292;36;13;20;3;t2811
warmiñsko-mazurskie;nowomiejski;9;2.06;;;;9;25;404;44;10;32;2;t2812
warmiñsko-mazurskie;olecki;11;3.23;;;;4;21;264;21;11;10;0;t2813
warmiñsko-mazurskie;olsztyñski;67;5.27;;;;55;66;1238;177;69;106;2;t2814
warmiñsko-mazurskie;ostródzki;54;5.20;;;;43;70;1033;143;58;82;3;t2815
warmiñsko-mazurskie;piski;26;4.65;;;;11;14;468;57;27;30;0;t2816
