wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
³ódzkie;radomszczañski;25;2.23;3;0;3;28;7;419;139;29;109;1;t1012
³ódzkie;rawski;8;1.65;0;0;0;15;1;292;61;9;52;0;t1013
³ódzkie;sieradzki;9;0.77;3;0;3;14;22;455;158;15;140;3;t1014
³ódzkie;skierniewicki;8;2.10;1;0;1;13;7;256;33;8;24;1;t1015
³ódzkie;tomaszowski;10;0.86;0;0;0;23;13;528;121;12;109;0;t1016
³ódzkie;wieluñski;13;1.71;0;0;0;11;10;240;167;17;147;3;t1017
³ódzkie;wieruszowski;3;0.71;0;0;0;6;4;163;18;4;14;0;t1018
³ódzkie;zduñskowolski;4;0.60;2;0;2;13;36;210;51;9;41;1;t1019
³ódzkie;zgierski;36;2.17;5;0;5;47;26;894;255;37;213;5;t1020
³ódzkie;brzeziñski;5;1.62;0;0;0;7;1;123;44;6;37;1;t1021
³ódzkie;£ódŸ;137;2.02;13;0;13;256;174;4360;1189;155;990;44;t1061
³ódzkie;Piotrków Trybunalski;11;1.51;1;1;0;15;14;371;116;11;105;0;t1062
³ódzkie;Skierniewice;5;1.04;1;1;0;16;14;260;54;5;48;1;t1063
ma³opolskie;bocheñski;5;0.47;0;0;0;15;6;250;71;6;65;0;t1201
ma³opolskie;brzeski;10;1.07;1;1;0;15;2;191;107;10;97;0;t1202
ma³opolskie;chrzanowski;11;0.89;0;0;0;26;12;361;86;12;73;1;t1203
ma³opolskie;d¹browski;3;0.51;0;0;0;8;6;90;36;4;32;0;t1204
ma³opolskie;gorlicki;2;0.18;0;0;0;10;2;183;58;4;52;2;t1205
ma³opolskie;krakowski;47;1.68;1;1;0;77;26;999;219;49;168;2;t1206
ma³opolskie;limanowski;6;0.45;0;0;0;17;8;187;92;6;85;1;t1207
ma³opolskie;miechowski;5;1.03;0;0;0;9;3;128;39;7;31;1;t1208
ma³opolskie;myœlenicki;3;0.23;0;0;0;15;20;338;57;4;51;2;t1209
ma³opolskie;nowos¹decki;4;0.18;0;0;0;9;6;317;158;7;146;5;t1210
ma³opolskie;nowotarski;12;0.63;1;0;1;10;7;267;184;12;167;5;t1211
ma³opolskie;olkuski;10;0.90;0;0;0;19;4;242;89;10;75;4;t1212
ma³opolskie;oœwiêcimski;23;1.50;2;2;0;22;13;494;109;25;84;0;t1213
ma³opolskie;proszowicki;4;0.93;0;0;0;7;4;88;30;6;23;1;t1214
ma³opolskie;suski;6;0.71;1;0;1;10;11;215;62;6;54;2;t1215
ma³opolskie;tarnowski;13;0.65;2;0;2;25;5;355;118;13;104;1;t1216
ma³opolskie;tatrzañski;5;0.73;0;0;0;4;1;139;60;6;54;0;t1217
ma³opolskie;wadowicki;15;0.94;0;0;0;20;8;394;97;15;81;1;t1218
ma³opolskie;wielicki;8;0.62;0;0;0;26;17;457;79;8;71;0;t1219
ma³opolskie;Kraków;113;1.45;3;3;0;173;89;3537;807;120;678;9;t1261
ma³opolskie;Nowy S¹cz;6;0.72;1;0;1;3;3;154;75;8;64;3;t1262
ma³opolskie;Tarnów;4;0.37;1;1;0;10;5;202;59;5;52;2;t1263
mazowieckie;bia³obrzeski;7;2.10;0;0;0;2;5;229;32;8;23;1;t1401
mazowieckie;ciechanowski;12;1.35;7;0;7;31;4;337;94;14;76;4;t1402
mazowieckie;garwoliñski;0;0;0;0;0;13;5;304;78;0;77;1;t1403
mazowieckie;gostyniñski;6;1.34;1;0;1;9;3;150;46;6;40;0;t1404
mazowieckie;grodziski;29;3.00;1;0;1;31;46;851;125;34;90;1;t1405
mazowieckie;grójecki;29;2.95;5;0;5;41;39;1687;163;42;116;5;t1406
mazowieckie;kozienicki;7;1.17;0;0;0;16;6;461;91;9;82;0;t1407
mazowieckie;legionowski;15;1.26;0;0;0;41;31;734;95;17;76;2;t1408
mazowieckie;lipski;2;0.59;1;1;0;5;2;150;36;4;31;1;t1409
mazowieckie;³osicki;1;0.33;1;0;1;2;1;134;15;1;14;0;t1410
mazowieckie;makowski;4;0.90;0;0;0;7;5;160;36;4;30;2;t1411
mazowieckie;miñski;15;0.97;1;1;0;55;24;719;181;17;157;7;t1412
mazowieckie;m³awski;4;0.55;1;0;1;21;12;438;76;4;72;0;t1413
mazowieckie;nowodworski;9;1.13;3;0;3;19;7;521;79;11;68;0;t1414
mazowieckie;ostro³êcki;7;0.79;3;0;3;12;4;251;45;8;36;1;t1415
mazowieckie;ostrowski;6;0.83;2;0;2;9;5;232;34;6;28;0;t1416
mazowieckie;otwocki;16;1.29;2;1;1;35;17;937;164;21;140;3;t1417
mazowieckie;piaseczyñski;22;1.16;4;0;4;87;43;1976;224;24;193;7;t1418
mazowieckie;p³ocki;17;1.53;0;0;0;33;6;484;89;17;71;1;t1419
mazowieckie;p³oñski;4;0.46;0;0;0;17;7;522;66;4;62;0;t1420
mazowieckie;pruszkowski;45;2.70;1;0;1;136;24;1669;201;52;142;7;t1421
mazowieckie;przasnyski;5;0.96;3;1;2;13;16;271;47;6;41;0;t1422
mazowieckie;przysuski;2;0.48;0;0;0;8;2;154;25;2;23;0;t1423
mazowieckie;pu³tuski;5;0.96;4;0;4;19;1;282;52;6;46;0;t1424
mazowieckie;radomski;18;1.18;0;0;0;31;10;581;138;21;114;3;t1425
mazowieckie;siedlecki;12;1.47;4;0;4;16;7;353;71;12;58;1;t1426
mazowieckie;sierpecki;12;2.32;0;0;0;16;8;244;52;16;36;0;t1427
mazowieckie;sochaczewski;29;3.41;4;0;4;31;17;856;137;30;106;1;t1428
mazowieckie;soko³owski;1;0.19;0;0;0;2;4;190;39;3;36;0;t1429
mazowieckie;szyd³owiecki;1;0.25;0;0;0;2;1;89;28;2;26;0;t1430
mazowieckie;warszawski zachodni;20;1.67;0;0;0;40;28;1205;132;25;102;5;t1432
mazowieckie;wêgrowski;5;0.76;0;0;0;14;4;217;48;6;40;2;t1433
mazowieckie;wo³omiñski;47;1.87;0;0;0;67;46;1773;310;50;252;8;t1434
mazowieckie;wyszkowski;11;1.48;2;0;2;17;0;217;54;12;40;2;t1435
mazowieckie;zwoleñski;5;1.39;0;0;0;10;8;121;32;5;27;0;t1436
mazowieckie;¿uromiñski;4;1.04;1;0;1;5;1;80;33;4;29;0;t1437
mazowieckie;¿yrardowski;17;2.25;0;0;0;40;15;579;95;17;73;5;t1438
mazowieckie;Ostro³êka;6;1.16;2;0;2;8;5;196;31;6;23;2;t1461
mazowieckie;P³ock;10;0.84;0;0;0;30;20;502;98;11;84;3;t1462
mazowieckie;Radom;33;1.57;2;2;0;59;22;686;262;36;222;4;t1463
mazowieckie;Siedlce;13;1.66;1;0;1;32;15;293;106;13;90;3;t1464
mazowieckie;Warszawa;361;2.01;7;1;6;678;325;14658;2585;400;2124;61;t1465
opolskie;brzeski;13;1.45;0;0;0;25;14;448;72;14;55;3;t1601
opolskie;g³ubczycki;11;2.43;0;0;0;16;10;212;62;12;50;0;t1602
opolskie;kêdzierzyñsko-kozielski;11;1.18;0;0;0;11;13;377;116;11;105;0;t1603
opolskie;kluczborski;9;1.38;0;0;0;12;3;200;56;10;46;0;t1604
opolskie;krapkowicki;16;2.52;0;0;0;11;4;270;77;18;57;2;t1605
opolskie;namys³owski;4;0.94;0;0;0;4;5;111;42;5;36;1;t1606
opolskie;nyski;16;1.18;0;0;0;22;14;445;132;18;110;4;t1607
opolskie;oleski;7;1.09;2;0;2;11;2;216;79;8;69;2;t1608
opolskie;opolski;14;1.13;1;0;1;20;28;601;148;21;121;6;t1609
opolskie;prudnicki;1;0.18;1;0;1;6;5;136;52;2;49;1;t1610
opolskie;strzelecki;14;1.89;1;0;1;13;11;310;109;22;86;1;t1611
opolskie;Opole;27;2.11;2;0;2;30;36;1137;267;33;231;3;t1661
podkarpackie;bieszczadzki;5;2.32;0;0;0;5;1;70;28;5;23;0;t1801
podkarpackie;brzozowski;7;1.07;0;0;0;4;3;128;79;7;72;0;t1802
podkarpackie;dêbicki;8;0.59;0;0;0;9;7;243;93;9;84;0;t1803
podkarpackie;jaros³awski;13;1.08;0;0;0;15;4;418;65;14;51;0;t1804
podkarpackie;jasielski;6;0.53;3;0;3;8;3;182;66;6;60;0;t1805
podkarpackie;kolbuszowski;3;0.48;0;0;0;4;2;107;42;3;39;0;t1806
podkarpackie;kroœnieñski;7;0.62;0;0;0;7;5;118;64;8;56;0;t1807
podkarpackie;le¿ajski;13;1.88;0;0;0;16;0;209;74;15;59;0;t1808
podkarpackie;lubaczowski;5;0.91;0;0;0;7;9;385;48;7;39;2;t1809
podkarpackie;³añcucki;6;0.74;0;0;0;16;8;274;63;11;51;1;t1810
podkarpackie;mielecki;7;0.51;0;0;0;16;10;314;103;7;96;0;t1811
podkarpackie;ni¿añski;13;1.96;1;0;1;11;7;192;62;13;49;0;t1812
podkarpackie;przemyski;9;1.22;0;0;0;6;7;251;73;11;62;0;t1813
podkarpackie;przeworski;6;0.77;0;0;0;5;4;157;43;7;36;0;t1814
podkarpackie;ropczycko-sêdziszowski;9;1.21;0;0;0;4;6;127;50;10;38;2;t1815
podkarpackie;rzeszowski;15;0.88;1;0;1;28;10;572;166;16;149;1;t1816
podkarpackie;sanocki;4;0.42;0;0;0;7;7;175;79;4;75;0;t1817
podkarpackie;stalowowolski;22;2.08;0;0;0;10;9;296;118;24;94;0;t1818
podkarpackie;strzy¿owski;4;0.65;0;0;0;9;2;101;42;5;37;0;t1819
podkarpackie;tarnobrzeski;3;0.57;5;0;5;7;3;170;51;3;48;0;t1820
podkarpackie;leski;10;3.79;0;0;0;12;1;97;31;10;21;0;t1821
podkarpackie;Krosno;4;0.87;0;0;0;3;2;59;30;4;26;0;t1861
podkarpackie;Przemyœl;5;0.83;2;0;2;19;2;205;61;5;55;1;t1862
podkarpackie;Rzeszów;26;1.32;2;0;2;48;13;760;237;27;209;1;t1863
podkarpackie;Tarnobrzeg;6;1.29;1;0;1;5;11;115;46;7;39;0;t1864
podlaskie;augustowski;5;0.86;0;0;0;11;5;180;48;5;41;2;t2001
podlaskie;bia³ostocki;35;2.33;1;0;1;46;16;796;117;39;77;1;t2002
podlaskie;bielski;9;1.66;0;0;0;14;7;168;42;9;33;0;t2003
podlaskie;grajewski;1;0.21;0;0;0;4;8;137;34;3;31;0;t2004
podlaskie;hajnowski;12;2.84;1;0;1;22;2;399;49;13;36;0;t2005
podlaskie;kolneñski;2;0.53;0;0;0;5;2;112;23;2;21;0;t2006
podlaskie;³om¿yñski;14;2.75;0;0;0;12;6;210;48;16;28;4;t2007
podlaskie;moniecki;9;2.24;1;0;1;4;5;147;41;9;32;0;t2008
podlaskie;sejneñski;2;1.01;0;0;0;0;1;64;13;2;11;0;t2009
podlaskie;siemiatycki;3;0.68;0;0;0;10;4;127;29;3;26;0;t2010
podlaskie;sokólski;14;2.11;0;0;0;20;21;338;50;17;33;0;t2011
podlaskie;suwalski;5;1.40;0;0;0;7;1;124;25;5;20;0;t2012
podlaskie;wysokomazowiecki;4;0.71;0;0;0;8;3;166;39;4;35;0;t2013
podlaskie;zambrowski;5;1.15;0;0;0;11;3;246;30;5;25;0;t2014
podlaskie;Bia³ystok;74;2.49;0;0;0;127;40;1618;271;77;192;2;t2061
podlaskie;£om¿a;23;3.66;0;0;0;22;22;268;65;24;41;0;t2062
podlaskie;Suwa³ki;9;1.29;0;0;0;23;9;327;57;9;47;1;t2063
pomorskie;bytowski;22;2.78;1;1;0;21;3;336;115;24;89;2;t2201
pomorskie;chojnicki;23;2.35;1;0;1;29;15;403;86;24;62;0;t2202
pomorskie;cz³uchowski;11;1.97;1;1;0;16;13;357;59;12;47;0;t2203
pomorskie;gdañski;46;3.85;1;0;1;58;31;1161;158;46;109;3;t2204
pomorskie;kartuski;25;1.78;0;0;0;60;22;1061;138;29;105;4;t2205
pomorskie;koœcierski;9;1.24;1;1;0;15;11;312;68;12;55;1;t2206
pomorskie;kwidzyñski;23;2.77;0;0;0;25;15;580;121;23;98;0;t2207
pomorskie;lêborski;25;3.78;0;0;0;13;4;259;114;25;87;2;t2208
pomorskie;malborski;19;3.00;0;0;0;15;25;560;90;20;69;1;t2209
pomorskie;nowodworski;7;1.97;0;0;0;20;3;225;43;8;35;0;t2210
pomorskie;pucki;38;4.36;1;0;1;41;23;815;130;40;89;1;t2211
pomorskie;s³upski;66;6.68;0;0;0;34;35;796;262;74;178;10;t2212
pomorskie;starogardzki;32;2.49;1;0;1;49;26;741;117;33;82;2;t2213
pomorskie;tczewski;33;2.85;2;0;2;44;37;768;148;35;111;2;t2214
pomorskie;wejherowski;58;2.65;5;0;5;70;36;1356;252;61;189;2;t2215
pomorskie;sztumski;20;4.86;0;0;0;15;14;334;81;21;58;2;t2216
pomorskie;Gdañsk;141;2.99;13;2;11;237;174;4006;618;152;450;16;t2261
pomorskie;Gdynia;85;3.46;3;0;3;115;98;1805;382;86;289;7;t2262
pomorskie;S³upsk;43;4.76;0;0;0;42;33;699;219;44;166;9;t2263
pomorskie;Sopot;12;3.37;1;0;1;15;8;182;79;12;63;4;t2264
œl¹skie;bêdziñski;20;1.35;1;0;1;38;28;638;148;26;121;1;t2401
œl¹skie;bielski;19;1.14;0;0;0;37;20;495;128;21;105;2;t2402
œl¹skie;cieszyñski;23;1.29;1;0;1;15;16;587;305;30;268;7;t2403
œl¹skie;czêstochowski;7;0.52;4;1;3;18;12;397;77;9;68;0;t2404
œl¹skie;gliwicki;16;1.38;0;0;0;42;22;380;139;21;113;5;t2405
œl¹skie;k³obucki;3;0.36;1;0;1;12;3;208;33;4;29;0;t2406
œl¹skie;lubliniecki;20;2.62;0;0;0;22;8;330;117;23;93;1;t2407
œl¹skie;miko³owski;20;2.02;1;0;1;18;4;304;99;20;78;1;t2408
œl¹skie;myszkowski;6;0.85;0;0;0;5;3;241;59;7;51;1;t2409
œl¹skie;pszczyñski;13;1.16;0;0;0;21;16;384;86;14;72;0;t2410
œl¹skie;raciborski;2;0.19;1;0;1;17;13;267;77;2;75;0;t2411
œl¹skie;rybnicki;3;0.38;0;0;0;11;13;223;76;3;72;1;t2412
œl¹skie;tarnogórski;13;0.92;0;0;0;23;18;474;215;15;198;2;t2413
œl¹skie;bieruñsko-lêdziñski;11;1.84;0;0;0;15;4;191;82;12;69;1;t2414
œl¹skie;wodzis³awski;12;0.76;0;0;0;18;2;397;142;19;120;3;t2415
œl¹skie;zawierciañski;17;1.45;1;0;1;24;13;344;106;20;85;1;t2416
œl¹skie;¿ywiecki;9;0.59;1;0;1;25;10;532;110;10;98;2;t2417
œl¹skie;Bielsko-Bia³a;25;1.47;0;0;0;46;9;652;191;25;162;4;t2461
œl¹skie;Bytom;19;1.16;0;0;0;47;20;436;156;26;127;3;t2462
œl¹skie;Chorzów;10;0.93;3;1;2;18;5;332;99;10;87;2;t2463
œl¹skie;Czêstochowa;21;0.96;0;0;0;33;32;756;221;24;197;0;t2464
œl¹skie;D¹browa Górnicza;17;1.43;0;0;0;44;11;407;141;20;119;2;t2465
œl¹skie;Gliwice;16;0.90;1;0;1;49;24;673;193;21;170;2;t2466
œl¹skie;Jastrzêbie-Zdrój;4;0.45;0;0;0;15;3;185;95;4;91;0;t2467
œl¹skie;Jaworzno;11;1.21;0;0;0;28;6;268;86;12;74;0;t2468
œl¹skie;Katowice;27;0.93;1;0;1;73;65;1253;343;39;302;2;t2469
œl¹skie;Mys³owice;2;0.27;0;0;0;17;17;274;45;2;42;1;t2470
œl¹skie;Piekary Œl¹skie;5;0.91;0;0;0;8;10;187;45;7;37;1;t2471
œl¹skie;Ruda Œl¹ska;27;1.97;5;0;5;35;12;470;145;27;117;1;t2472
œl¹skie;Rybnik;8;0.58;1;0;1;17;11;330;129;10;117;2;t2473
œl¹skie;Siemianowice Œl¹skie;11;1.65;0;0;0;16;4;234;82;12;69;1;t2474
œl¹skie;Sosnowiec;19;0.95;0;0;0;53;23;635;211;20;190;1;t2475
œl¹skie;Œwiêtoch³owice;6;1.22;3;0;3;14;5;155;46;6;40;0;t2476
œl¹skie;Tychy;13;1.02;0;0;0;33;17;441;99;14;85;0;t2477
œl¹skie;Zabrze;32;1.86;2;0;2;44;28;444;159;40;117;2;t2478
œl¹skie;¯ory;2;0.32;0;0;0;22;1;194;41;2;39;0;t2479
œwiêtokrzyskie;buski;6;0.84;1;0;1;9;1;152;65;7;57;1;t2601
œwiêtokrzyskie;jêdrzejowski;5;0.59;0;0;0;5;6;175;75;7;65;3;t2602
œwiêtokrzyskie;kazimierski;5;1.49;0;0;0;1;3;70;45;6;36;3;t2603
œwiêtokrzyskie;kielecki;23;1.09;8;0;8;24;26;423;189;26;155;8;t2604
œwiêtokrzyskie;konecki;7;0.88;1;0;1;7;8;116;86;7;77;2;t2605
œwiêtokrzyskie;opatowski;12;2.32;2;0;2;7;2;169;57;13;43;1;t2606
œwiêtokrzyskie;ostrowiecki;19;1.75;3;0;3;19;15;278;99;26;65;8;t2607
œwiêtokrzyskie;piñczowski;4;1.03;3;3;0;3;2;78;49;6;43;0;t2608
œwiêtokrzyskie;sandomierski;27;3.52;4;0;4;27;14;263;99;29;69;1;t2609
œwiêtokrzyskie;skar¿yski;7;0.95;1;0;1;8;4;174;61;9;52;0;t2610
œwiêtokrzyskie;starachowicki;8;0.90;0;0;0;15;6;278;49;9;39;1;t2611
œwiêtokrzyskie;staszowski;6;0.84;1;0;1;3;1;126;78;7;71;0;t2612
œwiêtokrzyskie;w³oszczowski;3;0.67;0;0;0;13;5;101;49;4;45;0;t2613
œwiêtokrzyskie;Kielce;15;0.77;2;0;2;34;28;466;244;18;220;6;t2661
