wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;5178;1.35;196;44;152;21955;5108;139469;46241;5936;39773;532;t0000;2021-02-15
dolnoœl¹skie;boles³awiecki;11;1.22;1;0;1;39;7;207;126;15;109;2;t0201;2021-02-15
dolnoœl¹skie;dzier¿oniowski;5;0.50;0;0;0;49;1;150;96;7;89;0;t0202;2021-02-15
dolnoœl¹skie;g³ogowski;5;0.56;0;0;0;21;4;156;111;6;105;0;t0203;2021-02-15
dolnoœl¹skie;górowski;1;0.29;0;0;0;7;2;34;24;1;23;0;t0204;2021-02-15
dolnoœl¹skie;jaworski;5;1.00;0;0;0;19;3;69;36;6;30;0;t0205;2021-02-15
dolnoœl¹skie;jeleniogórski;7;1.10;0;0;0;12;10;118;73;9;62;2;t0206;2021-02-15
dolnoœl¹skie;kamiennogórski;4;0.93;0;0;0;20;2;136;37;4;32;1;t0207;2021-02-15
dolnoœl¹skie;k³odzki;16;1.02;0;0;0;138;21;678;199;25;174;0;t0208;2021-02-15
dolnoœl¹skie;legnicki;1;0.18;0;0;0;22;6;131;43;1;40;2;t0209;2021-02-15
dolnoœl¹skie;lubañski;4;0.74;1;0;1;27;7;133;50;4;44;2;t0210;2021-02-15
dolnoœl¹skie;lubiñski;8;0.75;0;0;0;18;4;109;105;11;94;0;t0211;2021-02-15
dolnoœl¹skie;lwówecki;0;0;0;0;0;10;3;67;62;3;59;0;t0212;2021-02-15
dolnoœl¹skie;milicki;3;0.81;0;0;0;13;0;55;21;4;17;0;t0213;2021-02-15
dolnoœl¹skie;oleœnicki;8;0.75;0;0;0;42;13;241;84;10;74;0;t0214;2021-02-15
dolnoœl¹skie;o³awski;0;0;0;0;0;43;6;282;75;0;74;1;t0215;2021-02-15
dolnoœl¹skie;polkowicki;4;0.63;1;0;1;21;7;143;101;5;96;0;t0216;2021-02-15
dolnoœl¹skie;strzeliñski;0;0;0;0;0;6;1;54;32;0;31;1;t0217;2021-02-15
dolnoœl¹skie;œredzki;2;0.36;1;1;0;36;6;296;48;3;45;0;t0218;2021-02-15
dolnoœl¹skie;œwidnicki;12;0.77;0;0;0;58;12;373;137;19;116;2;t0219;2021-02-15
dolnoœl¹skie;trzebnicki;9;1.05;0;0;0;43;6;230;77;11;63;3;t0220;2021-02-15
dolnoœl¹skie;wa³brzyski;4;0.72;0;0;0;42;7;159;87;7;80;0;t0221;2021-02-15
dolnoœl¹skie;wo³owski;3;0.64;0;0;0;6;1;65;55;3;52;0;t0222;2021-02-15
dolnoœl¹skie;wroc³awski;25;1.62;1;1;0;108;22;509;160;28;130;2;t0223;2021-02-15
dolnoœl¹skie;z¹bkowicki;7;1.09;0;0;0;17;1;73;95;7;86;2;t0224;2021-02-15
dolnoœl¹skie;zgorzelecki;6;0.68;1;1;0;28;10;293;60;9;51;0;t0225;2021-02-15
dolnoœl¹skie;z³otoryjski;2;0.46;0;0;0;13;0;59;26;2;24;0;t0226;2021-02-15
dolnoœl¹skie;Jelenia Góra;6;0.76;0;0;0;37;11;154;96;6;90;0;t0261;2021-02-15
dolnoœl¹skie;Legnica;2;0.20;1;1;0;34;13;332;46;4;42;0;t0262;2021-02-15
dolnoœl¹skie;Wroc³aw;86;1.34;4;3;1;362;80;1828;787;96;672;19;t0264;2021-02-15
dolnoœl¹skie;Wa³brzych;12;1.08;0;0;0;60;19;180;213;18;195;0;t0265;2021-02-15
kujawsko-pomorskie;aleksandrowski;6;1.09;1;0;1;24;7;113;66;6;59;1;t0401;2021-02-15
kujawsko-pomorskie;brodnicki;2;0.25;0;0;0;35;1;187;58;2;55;1;t0402;2021-02-15
kujawsko-pomorskie;bydgoski;28;2.34;2;0;2;136;48;832;178;30;146;2;t0403;2021-02-15
kujawsko-pomorskie;che³miñski;21;4.05;0;0;0;57;18;390;122;25;96;1;t0404;2021-02-15
kujawsko-pomorskie;golubsko-dobrzyñski;6;1.33;0;0;0;53;5;197;45;7;35;3;t0405;2021-02-15
kujawsko-pomorskie;grudzi¹dzki;8;1.99;0;0;0;23;8;205;68;8;59;1;t0406;2021-02-15
kujawsko-pomorskie;inowroc³awski;30;1.88;1;0;1;174;27;755;129;31;95;3;t0407;2021-02-15
kujawsko-pomorskie;lipnowski;5;0.76;0;0;0;11;8;351;61;8;53;0;t0408;2021-02-15
kujawsko-pomorskie;mogileñski;9;1.98;1;0;1;30;3;126;27;9;18;0;t0409;2021-02-15
kujawsko-pomorskie;nakielski;11;1.28;0;0;0;60;31;381;97;14;81;2;t0410;2021-02-15
kujawsko-pomorskie;radziejowski;7;1.74;0;0;0;27;4;203;53;7;46;0;t0411;2021-02-15
kujawsko-pomorskie;rypiñski;5;1.15;0;0;0;23;6;254;49;6;42;1;t0412;2021-02-15
kujawsko-pomorskie;sêpoleñski;2;0.49;0;0;0;27;8;157;41;2;38;1;t0413;2021-02-15
kujawsko-pomorskie;œwiecki;9;0.91;0;0;0;73;25;404;135;11;121;3;t0414;2021-02-15
kujawsko-pomorskie;toruñski;32;2.94;1;0;1;89;14;603;190;35;153;2;t0415;2021-02-15
kujawsko-pomorskie;tucholski;3;0.62;0;0;0;26;5;178;72;7;64;1;t0416;2021-02-15
kujawsko-pomorskie;w¹brzeski;10;2.93;1;1;0;34;4;173;57;10;47;0;t0417;2021-02-15
kujawsko-pomorskie;w³oc³awski;16;1.86;1;0;1;45;9;242;123;17;104;2;t0418;2021-02-15
kujawsko-pomorskie;¿niñski;10;1.43;2;0;2;61;21;537;111;12;99;0;t0419;2021-02-15
kujawsko-pomorskie;Bydgoszcz;96;2.77;3;0;3;351;100;1592;489;107;375;7;t0461;2021-02-15
kujawsko-pomorskie;Grudzi¹dz;16;1.70;0;0;0;95;28;472;191;17;170;4;t0462;2021-02-15
kujawsko-pomorskie;Toruñ;40;1.99;2;1;1;189;64;1102;459;47;407;5;t0463;2021-02-15
kujawsko-pomorskie;W³oc³awek;12;1.10;4;0;4;48;11;282;160;12;145;3;t0464;2021-02-15
lubelskie;bialski;7;0.63;0;0;0;50;13;333;67;12;55;0;t0601;2021-02-15
lubelskie;bi³gorajski;15;1.49;2;0;2;56;5;304;83;15;68;0;t0602;2021-02-15
lubelskie;che³mski;11;1.41;0;0;0;28;1;262;71;11;60;0;t0603;2021-02-15
lubelskie;hrubieszowski;4;0.64;0;0;0;12;0;105;68;6;62;0;t0604;2021-02-15
