wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;29253;7.63;131;36;95;1291;24103;446762;86516;31062;53467;1987;t0000;2021-03-27
dolnoœl¹skie;boles³awiecki;34;3.78;0;0;0;0;22;874;123;37;76;10;t0201;2021-03-27
dolnoœl¹skie;dzier¿oniowski;23;2.29;0;0;0;1;23;863;102;39;63;0;t0202;2021-03-27
dolnoœl¹skie;g³ogowski;60;6.75;0;0;0;3;54;953;167;60;104;3;t0203;2021-03-27
dolnoœl¹skie;górowski;17;4.90;0;0;0;0;8;221;73;17;56;0;t0204;2021-03-27
dolnoœl¹skie;jaworski;29;5.81;1;1;0;0;10;418;74;32;42;0;t0205;2021-03-27
dolnoœl¹skie;jeleniogórski;55;8.68;0;0;0;0;44;704;116;56;59;1;t0206;2021-03-27
dolnoœl¹skie;kamiennogórski;44;10.22;2;2;0;2;49;745;80;47;30;3;t0207;2021-03-27
dolnoœl¹skie;k³odzki;66;4.20;0;0;0;5;125;2035;196;74;121;1;t0208;2021-03-27
dolnoœl¹skie;legnicki;28;5.07;0;0;0;0;24;481;69;29;33;7;t0209;2021-03-27
dolnoœl¹skie;lubañski;22;4.07;0;0;0;4;12;472;67;25;40;2;t0210;2021-03-27
dolnoœl¹skie;lubiñski;63;5.94;0;0;0;6;18;1215;206;66;127;13;t0211;2021-03-27
dolnoœl¹skie;lwówecki;28;6.12;0;0;0;3;7;444;82;29;48;5;t0212;2021-03-27
dolnoœl¹skie;milicki;38;10.29;0;0;0;2;36;639;92;41;51;0;t0213;2021-03-27
dolnoœl¹skie;oleœnicki;94;8.76;0;0;0;1;77;1124;218;100;114;4;t0214;2021-03-27
dolnoœl¹skie;o³awski;10;1.30;0;0;0;2;18;1462;43;13;30;0;t0215;2021-03-27
dolnoœl¹skie;polkowicki;57;9.04;0;0;0;3;32;815;122;58;59;5;t0216;2021-03-27
dolnoœl¹skie;strzeliñski;40;9.20;0;0;0;0;121;1031;70;41;23;6;t0217;2021-03-27
dolnoœl¹skie;œredzki;41;7.41;0;0;0;0;42;890;94;44;45;5;t0218;2021-03-27
dolnoœl¹skie;œwidnicki;102;6.52;0;0;0;4;138;2050;238;107;123;8;t0219;2021-03-27
dolnoœl¹skie;trzebnicki;78;9.13;0;0;0;1;69;1189;186;84;102;0;t0220;2021-03-27
dolnoœl¹skie;wa³brzyski;50;9.02;0;0;0;1;56;795;98;50;45;3;t0221;2021-03-27
dolnoœl¹skie;wo³owski;18;3.85;0;0;0;1;23;451;56;19;36;1;t0222;2021-03-27
dolnoœl¹skie;wroc³awski;114;7.41;0;0;0;8;189;2671;323;119;201;3;t0223;2021-03-27
dolnoœl¹skie;z¹bkowicki;14;2.17;0;0;0;0;27;678;55;17;37;1;t0224;2021-03-27
dolnoœl¹skie;zgorzelecki;42;4.73;0;0;0;0;30;622;115;44;65;6;t0225;2021-03-27
dolnoœl¹skie;z³otoryjski;32;7.39;0;0;0;1;11;293;79;33;37;9;t0226;2021-03-27
dolnoœl¹skie;Jelenia Góra;81;10.28;0;0;0;0;49;1096;143;86;53;4;t0261;2021-03-27
dolnoœl¹skie;Legnica;68;6.86;0;0;0;2;48;1055;208;69;132;7;t0262;2021-03-27
dolnoœl¹skie;Wroc³aw;745;11.57;1;1;0;8;677;7693;1901;764;1117;20;t0264;2021-03-27
dolnoœl¹skie;Wa³brzych;106;9.58;0;0;0;5;101;1345;226;120;104;2;t0265;2021-03-27
kujawsko-pomorskie;aleksandrowski;26;4.73;0;0;0;9;43;937;73;28;42;3;t0401;2021-03-27
kujawsko-pomorskie;brodnicki;39;4.93;0;0;0;3;32;874;125;40;82;3;t0402;2021-03-27
kujawsko-pomorskie;bydgoski;117;9.80;0;0;0;17;111;1720;383;150;222;11;t0403;2021-03-27
kujawsko-pomorskie;che³miñski;41;7.91;0;0;0;9;32;493;159;57;99;3;t0404;2021-03-27
kujawsko-pomorskie;golubsko-dobrzyñski;23;5.12;0;0;0;1;58;726;84;25;56;3;t0405;2021-03-27
kujawsko-pomorskie;grudzi¹dzki;20;4.97;0;0;0;5;24;545;54;22;30;2;t0406;2021-03-27
kujawsko-pomorskie;inowroc³awski;133;8.35;3;0;3;1;93;1645;446;163;271;12;t0407;2021-03-27
kujawsko-pomorskie;lipnowski;29;4.42;0;0;0;1;16;667;165;30;130;5;t0408;2021-03-27
kujawsko-pomorskie;mogileñski;25;5.49;0;0;0;0;18;604;86;28;58;0;t0409;2021-03-27
kujawsko-pomorskie;nakielski;77;8.93;1;0;1;1;69;879;228;78;138;12;t0410;2021-03-27
kujawsko-pomorskie;radziejowski;7;1.74;0;0;0;1;12;205;30;7;23;0;t0411;2021-03-27
kujawsko-pomorskie;rypiñski;45;10.37;0;0;0;1;16;642;92;46;45;1;t0412;2021-03-27
