wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
lubuskie;strzelecko-drezdenecki;17;3.48;0;0;0;0;411;41;17;24;0;t0806;2020-11-29
lubuskie;sulęciński;25;7.12;0;0;0;0;445;53;26;27;0;t0807;2020-11-29
lubuskie;świebodziński;14;2.51;0;0;0;1;646;43;15;25;3;t0808;2020-11-29
lubuskie;zielonogórski;16;2.12;0;0;0;0;622;76;18;58;0;t0809;2020-11-29
lubuskie;żagański;5;0.64;0;0;0;0;810;24;5;18;1;t0810;2020-11-29
lubuskie;żarski;21;2.19;0;0;0;1;792;84;22;54;8;t0811;2020-11-29
lubuskie;wschowski;4;1.03;0;0;0;0;268;17;5;12;0;t0812;2020-11-29
lubuskie;Gorzów Wielkopolski;27;2.19;0;0;0;0;1090;111;32;79;0;t0861;2020-11-29
lubuskie;Zielona Góra;37;2.62;0;0;0;6;917;135;53;78;4;t0862;2020-11-29
łódzkie;bełchatowski;6;0.53;0;0;0;0;771;22;6;16;0;t1001;2020-11-29
łódzkie;kutnowski;15;1.56;0;0;0;0;726;46;17;27;2;t1002;2020-11-29
łódzkie;łaski;7;1.41;0;0;0;0;348;27;7;19;1;t1003;2020-11-29
łódzkie;łęczycki;3;0.61;0;0;0;0;433;19;5;13;1;t1004;2020-11-29
łódzkie;łowicki;1;0.13;0;0;0;0;681;22;1;20;1;t1005;2020-11-29
łódzkie;łódzki wschodni;13;1.8;0;0;0;0;660;50;13;37;0;t1006;2020-11-29
łódzkie;opoczyński;0;0.0;0;0;0;0;255;14;0;14;0;t1007;2020-11-29
łódzkie;pabianicki;25;2.1;0;0;0;0;1053;82;25;56;1;t1008;2020-11-29
łódzkie;pajęczański;9;1.76;0;0;0;2;404;28;9;15;4;t1009;2020-11-29
łódzkie;piotrkowski;3;0.33;0;0;0;0;481;22;3;19;0;t1010;2020-11-29
łódzkie;poddębicki;4;0.97;1;0;1;0;349;20;6;14;0;t1011;2020-11-29
łódzkie;radomszczański;14;1.25;0;0;0;0;749;50;14;36;0;t1012;2020-11-29
łódzkie;rawski;0;0.0;0;0;0;0;395;12;0;12;0;t1013;2020-11-29
łódzkie;sieradzki;38;3.24;5;5;0;2;965;96;41;47;8;t1014;2020-11-29
łódzkie;skierniewicki;1;0.26;0;0;0;0;335;7;1;6;0;t1015;2020-11-29
łódzkie;tomaszowski;17;1.46;0;0;0;0;817;194;19;173;2;t1016;2020-11-29
łódzkie;wieluński;14;1.84;0;0;0;0;385;48;14;32;2;t1017;2020-11-29
łódzkie;wieruszowski;0;0.0;0;0;0;2;217;7;0;7;0;t1018;2020-11-29
łódzkie;zduńskowolski;12;1.81;0;0;0;0;498;38;12;25;1;t1019;2020-11-29
łódzkie;zgierski;33;1.99;0;0;0;2;1464;222;45;168;9;t1020;2020-11-29
łódzkie;brzeziński;8;2.6;0;0;0;0;246;19;8;10;1;t1021;2020-11-29
łódzkie;Łódź;149;2.2;0;0;0;4;4805;793;165;611;17;t1061;2020-11-29
łódzkie;Piotrków Trybunalski;3;0.41;0;0;0;0;350;18;4;13;1;t1062;2020-11-29
łódzkie;Skierniewice;1;0.21;4;2;2;0;426;17;1;16;0;t1063;2020-11-29
małopolskie;bocheński;4;0.37;0;0;0;0;625;177;6;169;2;t1201;2020-11-29
małopolskie;brzeski;5;0.54;0;0;0;0;525;66;5;59;2;t1202;2020-11-29
małopolskie;chrzanowski;9;0.72;0;0;0;0;798;59;10;49;0;t1203;2020-11-29
małopolskie;dąbrowski;4;0.68;0;0;0;0;282;27;4;23;0;t1204;2020-11-29
małopolskie;gorlicki;5;0.46;0;0;0;0;477;101;7;90;4;t1205;2020-11-29
małopolskie;krakowski;28;1.0;0;0;0;2;1967;164;29;128;7;t1206;2020-11-29
małopolskie;limanowski;4;0.3;0;0;0;0;331;96;6;89;1;t1207;2020-11-29
małopolskie;miechowski;3;0.62;0;0;0;0;181;79;3;73;3;t1208;2020-11-29
małopolskie;myślenicki;8;0.63;0;0;0;0;619;118;8;107;3;t1209;2020-11-29
małopolskie;nowosądecki;25;1.15;0;0;0;0;681;182;41;135;6;t1210;2020-11-29
małopolskie;nowotarski;2;0.1;0;0;0;0;207;39;3;35;1;t1211;2020-11-29
małopolskie;olkuski;12;1.08;0;0;0;0;611;68;12;55;1;t1212;2020-11-29
małopolskie;oświęcimski;9;0.59;0;0;0;0;648;52;10;40;2;t1213;2020-11-29
małopolskie;proszowicki;0;0.0;0;0;0;0;231;40;0;37;3;t1214;2020-11-29
małopolskie;suski;4;0.48;0;0;0;0;500;48;6;40;2;t1215;2020-11-29
małopolskie;tarnowski;40;1.99;1;0;1;0;901;186;41;143;2;t1216;2020-11-29
małopolskie;tatrzański;7;1.03;0;0;0;0;129;32;11;21;0;t1217;2020-11-29
małopolskie;wadowicki;15;0.94;1;0;1;1;846;86;16;65;5;t1218;2020-11-29
małopolskie;wielicki;5;0.38;0;0;0;0;796;92;7;78;7;t1219;2020-11-29
małopolskie;Kraków;65;0.83;0;0;0;6;3949;600;84;486;30;t1261;2020-11-29
małopolskie;Nowy Sącz;12;1.43;0;0;0;0;243;96;20;75;1;t1262;2020-11-29
małopolskie;Tarnów;18;1.66;0;0;0;0;442;93;21;71;1;t1263;2020-11-29
mazowieckie;białobrzeski;3;0.9;0;0;0;0;268;18;3;13;2;t1401;2020-11-29
mazowieckie;ciechanowski;6;0.67;0;0;0;1;604;52;6;39;7;t1402;2020-11-29
mazowieckie;garwoliński;4;0.37;0;0;0;0;534;46;5;41;0;t1403;2020-11-29
mazowieckie;gostyniński;7;1.56;1;0;1;0;299;22;7;15;0;t1404;2020-11-29
mazowieckie;grodziski;21;2.17;0;0;0;1;1135;279;30;235;14;t1405;2020-11-29
mazowieckie;grójecki;13;1.32;0;0;0;1;1305;71;15;53;3;t1406;2020-11-29
mazowieckie;kozienicki;7;1.17;0;0;0;0;540;47;10;37;0;t1407;2020-11-29
mazowieckie;legionowski;13;1.09;0;0;0;0;1110;137;15;122;0;t1408;2020-11-29
mazowieckie;lipski;0;0.0;0;0;0;0;205;7;0;7;0;t1409;2020-11-29
mazowieckie;łosicki;5;1.63;0;0;0;0;227;10;5;4;1;t1410;2020-11-29
mazowieckie;makowski;25;5.6;0;0;0;0;213;35;25;7;3;t1411;2020-11-29
mazowieckie;miński;31;2.0;0;0;0;1;1445;102;35;65;2;t1412;2020-11-29
mazowieckie;mławski;13;1.79;0;0;0;0;574;40;14;24;2;t1413;2020-11-29
mazowieckie;nowodworski;7;0.88;1;0;1;1;576;33;7;24;2;t1414;2020-11-29
mazowieckie;ostrołęcki;3;0.34;2;0;2;0;482;18;3;15;0;t1415;2020-11-29
mazowieckie;ostrowski;0;0.0;0;0;0;0;601;5;0;4;1;t1416;2020-11-29
mazowieckie;otwocki;13;1.04;0;0;0;2;1252;85;15;68;2;t1417;2020-11-29
mazowieckie;piaseczyński;29;1.53;0;0;0;1;1955;99;31;66;2;t1418;2020-11-29
mazowieckie;płocki;17;1.53;0;0;0;3;998;59;20;39;0;t1419;2020-11-29
mazowieckie;płoński;10;1.15;0;0;0;0;845;78;13;63;2;t1420;2020-11-29
mazowieckie;pruszkowski;42;2.52;0;0;0;4;1729;196;44;149;3;t1421;2020-11-29
mazowieckie;przasnyski;1;0.19;0;0;0;0;432;8;2;6;0;t1422;2020-11-29
mazowieckie;przysuski;0;0.0;0;0;0;0;228;13;0;13;0;t1423;2020-11-29
mazowieckie;pułtuski;7;1.35;0;0;0;0;284;50;7;43;0;t1424;2020-11-29
mazowieckie;radomski;8;0.53;0;0;0;0;898;39;9;30;0;t1425;2020-11-29
mazowieckie;siedlecki;24;2.95;0;0;0;0;604;62;30;31;1;t1426;2020-11-29
mazowieckie;sierpecki;7;1.35;0;0;0;0;311;32;7;25;0;t1427;2020-11-29
mazowieckie;sochaczewski;13;1.53;0;0;0;3;1254;68;14;51;3;t1428;2020-11-29
mazowieckie;sokołowski;2;0.37;0;0;0;0;419;21;2;19;0;t1429;2020-11-29
mazowieckie;szydłowiecki;3;0.76;0;0;0;0;114;7;4;3;0;t1430;2020-11-29
mazowieckie;warszawski zachodni;16;1.34;0;0;0;0;1481;93;19;70;4;t1432;2020-11-29
mazowieckie;węgrowski;5;0.76;0;0;0;2;481;30;6;22;2;t1433;2020-11-29
mazowieckie;wołomiński;24;0.96;0;0;0;1;2449;89;24;61;4;t1434;2020-11-29
mazowieckie;wyszkowski;7;0.94;0;0;0;0;498;20;7;13;0;t1435;2020-11-29
mazowieckie;zwoleński;22;6.11;0;0;0;0;205;60;22;38;0;t1436;2020-11-29
mazowieckie;żuromiński;0;0.0;0;0;0;0;184;14;0;14;0;t1437;2020-11-29
mazowieckie;żyrardowski;6;0.79;0;0;0;0;490;81;8;73;0;t1438;2020-11-29
mazowieckie;Ostrołęka;1;0.19;0;0;0;0;258;12;2;9;1;t1461;2020-11-29
mazowieckie;Płock;26;2.19;0;0;0;0;920;85;27;57;1;t1462;2020-11-29
mazowieckie;Radom;23;1.09;0;0;0;1;1103;82;25;56;1;t1463;2020-11-29
mazowieckie;Siedlce;6;0.77;0;0;0;0;434;35;9;26;0;t1464;2020-11-29
mazowieckie;Warszawa;205;1.14;11;0;11;16;11621;1010;258;726;26;t1465;2020-11-29
opolskie;brzeski;15;1.67;0;0;0;0;789;74;16;54;4;t1601;2020-11-29
opolskie;głubczycki;2;0.44;0;0;0;0;302;45;2;37;6;t1602;2020-11-29
opolskie;kędzierzyńsko-kozielski;16;1.71;0;0;0;4;843;41;16;25;0;t1603;2020-11-29
opolskie;kluczborski;8;1.23;0;0;0;0;548;28;8;20;0;t1604;2020-11-29
opolskie;krapkowicki;7;1.1;0;0;0;0;707;25;8;17;0;t1605;2020-11-29
opolskie;namysłowski;17;3.98;0;0;0;1;436;29;17;12;0;t1606;2020-11-29
opolskie;nyski;38;2.8;0;0;0;0;1089;69;39;30;0;t1607;2020-11-29
opolskie;oleski;6;0.94;0;0;0;0;353;23;6;17;0;t1608;2020-11-29
opolskie;opolski;35;2.83;0;0;0;2;1286;87;38;43;6;t1609;2020-11-29
opolskie;prudnicki;14;2.54;0;0;0;1;407;38;14;23;1;t1610;2020-11-29
opolskie;strzelecki;15;2.02;0;0;0;0;824;33;15;17;1;t1611;2020-11-29
opolskie;Opole;24;1.87;0;0;0;2;1297;82;28;51;3;t1661;2020-11-29
podkarpackie;bieszczadzki;0;0.0;0;0;0;0;70;9;0;9;0;t1801;2020-11-29
podkarpackie;brzozowski;1;0.15;0;0;0;0;278;22;1;21;0;t1802;2020-11-29
podkarpackie;dębicki;2;0.15;0;0;0;0;505;26;3;23;0;t1803;2020-11-29
podkarpackie;jarosławski;13;1.08;0;0;0;0;613;49;20;28;1;t1804;2020-11-29
podkarpackie;jasielski;3;0.26;0;0;0;0;427;29;3;26;0;t1805;2020-11-29
podkarpackie;kolbuszowski;3;0.48;0;0;0;0;233;17;3;13;1;t1806;2020-11-29
podkarpackie;krośnieński;0;0.0;0;0;0;2;287;16;0;16;0;t1807;2020-11-29
podkarpackie;leżajski;8;1.16;0;0;0;0;415;34;11;21;2;t1808;2020-11-29
podkarpackie;lubaczowski;3;0.55;0;0;0;0;470;18;4;14;0;t1809;2020-11-29
podkarpackie;łańcucki;23;2.83;0;0;0;1;594;49;28;21;0;t1810;2020-11-29
podkarpackie;mielecki;11;0.8;1;0;1;0;742;54;11;43;0;t1811;2020-11-29
podkarpackie;niżański;23;3.46;0;0;0;0;543;35;23;12;0;t1812;2020-11-29
podkarpackie;przemyski;14;1.89;0;0;0;0;534;45;16;27;2;t1813;2020-11-29
podkarpackie;przeworski;4;0.51;0;0;0;1;397;29;13;15;1;t1814;2020-11-29
podkarpackie;ropczycko-sędziszowski;10;1.34;0;0;0;0;193;28;10;18;0;t1815;2020-11-29
podkarpackie;rzeszowski;13;0.76;3;0;3;0;910;36;14;21;1;t1816;2020-11-29
podkarpackie;sanocki;1;0.11;0;0;0;0;301;25;1;23;1;t1817;2020-11-29
podkarpackie;stalowowolski;21;1.98;0;0;0;1;673;70;22;48;0;t1818;2020-11-29
podkarpackie;strzyżowski;1;0.16;0;0;0;0;335;11;1;10;0;t1819;2020-11-29
podkarpackie;tarnobrzeski;9;1.7;0;0;0;0;454;40;9;30;1;t1820;2020-11-29
podkarpackie;leski;0;0.0;1;1;0;0;124;3;0;3;0;t1821;2020-11-29
podkarpackie;Krosno;2;0.43;0;0;0;0;111;5;2;3;0;t1861;2020-11-29
podkarpackie;Przemyśl;15;2.48;0;0;0;0;269;47;17;30;0;t1862;2020-11-29
podkarpackie;Rzeszów;19;0.97;2;0;2;0;947;56;19;35;2;t1863;2020-11-29
podkarpackie;Tarnobrzeg;8;1.72;0;0;0;0;239;50;8;42;0;t1864;2020-11-29
podlaskie;augustowski;4;0.69;0;0;0;0;422;11;4;7;0;t2001;2020-11-29
podlaskie;białostocki;26;1.73;0;0;0;0;1168;75;26;47;2;t2002;2020-11-29
podlaskie;bielski;11;2.03;0;0;0;0;439;53;11;42;0;t2003;2020-11-29
podlaskie;grajewski;4;0.85;1;0;1;0;236;14;4;10;0;t2004;2020-11-29
podlaskie;hajnowski;2;0.47;0;0;0;0;301;14;2;12;0;t2005;2020-11-29
podlaskie;kolneński;0;0.0;0;0;0;1;136;9;0;9;0;t2006;2020-11-29
podlaskie;łomżyński;4;0.79;0;0;0;0;328;15;4;11;0;t2007;2020-11-29
podlaskie;moniecki;1;0.25;0;0;0;0;270;7;1;6;0;t2008;2020-11-29
podlaskie;sejneński;0;0.0;0;0;0;0;161;1;1;0;0;t2009;2020-11-29
podlaskie;siemiatycki;1;0.23;0;0;0;0;288;2;1;1;0;t2010;2020-11-29
podlaskie;sokólski;7;1.06;1;0;1;2;556;22;7;15;0;t2011;2020-11-29
podlaskie;suwalski;6;1.69;0;0;0;0;308;9;6;3;0;t2012;2020-11-29
podlaskie;wysokomazowiecki;5;0.88;0;0;0;0;359;13;5;8;0;t2013;2020-11-29
podlaskie;zambrowski;0;0.0;0;0;0;0;193;5;0;5;0;t2014;2020-11-29
podlaskie;Białystok;24;0.81;0;0;0;0;2070;100;26;74;0;t2061;2020-11-29
podlaskie;Łomża;8;1.27;0;0;0;0;557;28;8;20;0;t2062;2020-11-29
podlaskie;Suwałki;19;2.72;0;0;0;0;612;26;22;4;0;t2063;2020-11-29
pomorskie;bytowski;15;1.9;0;0;0;1;631;60;19;41;0;t2201;2020-11-29
pomorskie;chojnicki;12;1.23;0;0;0;0;830;31;12;15;4;t2202;2020-11-29
pomorskie;człuchowski;10;1.79;0;0;0;1;622;57;14;38;5;t2203;2020-11-29
pomorskie;gdański;28;2.35;2;0;2;0;1549;100;29;64;7;t2204;2020-11-29
pomorskie;kartuski;16;1.14;0;0;0;3;1293;67;17;49;1;t2205;2020-11-29
pomorskie;kościerski;17;2.33;0;0;0;0;783;54;18;35;1;t2206;2020-11-29
pomorskie;kwidzyński;23;2.77;0;0;0;1;842;98;23;71;4;t2207;2020-11-29
pomorskie;lęborski;4;0.61;0;0;0;0;464;31;5;24;2;t2208;2020-11-29
pomorskie;malborski;25;3.94;0;0;0;0;862;85;28;56;1;t2209;2020-11-29
pomorskie;nowodworski;5;1.41;0;0;0;1;373;21;7;14;0;t2210;2020-11-29
pomorskie;pucki;10;1.15;0;0;0;0;987;38;11;23;4;t2211;2020-11-29
pomorskie;słupski;22;2.23;0;0;0;0;1118;159;22;137;0;t2212;2020-11-29
pomorskie;starogardzki;19;1.48;0;0;0;0;900;57;20;34;3;t2213;2020-11-29
pomorskie;tczewski;62;5.36;0;0;0;2;1241;168;63;99;6;t2214;2020-11-29
pomorskie;wejherowski;32;1.46;0;0;0;0;1822;120;35;79;6;t2215;2020-11-29
pomorskie;sztumski;23;5.59;0;0;0;0;402;53;23;27;3;t2216;2020-11-29
pomorskie;Gdańsk;68;1.44;0;0;0;4;3799;413;82;317;14;t2261;2020-11-29
pomorskie;Gdynia;34;1.38;1;1;0;2;1901;181;39;135;7;t2262;2020-11-29
pomorskie;Słupsk;18;1.99;0;0;0;1;853;60;20;39;1;t2263;2020-11-29
pomorskie;Sopot;3;0.84;0;0;0;0;169;33;5;28;0;t2264;2020-11-29
śląskie;będziński;9;0.61;0;0;0;0;926;55;9;41;5;t2401;2020-11-29
śląskie;bielski;11;0.66;0;0;0;0;1468;78;11;64;3;t2402;2020-11-29
śląskie;cieszyński;38;2.13;0;0;0;0;1284;157;43;98;16;t2403;2020-11-29
śląskie;częstochowski;8;0.6;1;0;1;1;738;36;9;26;1;t2404;2020-11-29
śląskie;gliwicki;18;1.56;0;0;0;1;1080;51;19;32;0;t2405;2020-11-29
śląskie;kłobucki;14;1.66;1;0;1;3;618;28;14;13;1;t2406;2020-11-29
śląskie;lubliniecki;11;1.44;0;0;0;0;670;39;12;26;1;t2407;2020-11-29
śląskie;mikołowski;7;0.71;0;0;0;0;742;36;9;25;2;t2408;2020-11-29
śląskie;myszkowski;8;1.13;1;0;1;0;475;29;9;20;0;t2409;2020-11-29
śląskie;pszczyński;17;1.52;0;0;0;0;688;63;18;45;0;t2410;2020-11-29
śląskie;raciborski;17;1.58;0;0;0;0;698;50;19;29;2;t2411;2020-11-29
śląskie;rybnicki;2;0.26;0;0;0;0;621;25;2;23;0;t2412;2020-11-29
śląskie;tarnogórski;12;0.85;0;0;0;2;1054;38;13;25;0;t2413;2020-11-29
śląskie;bieruńsko-lędziński;4;0.67;0;0;0;0;392;19;4;15;0;t2414;2020-11-29
śląskie;wodzisławski;6;0.38;0;0;0;0;938;41;6;34;1;t2415;2020-11-29
śląskie;zawierciański;16;1.37;1;0;1;1;677;40;16;23;1;t2416;2020-11-29
śląskie;żywiecki;3;0.2;0;0;0;0;1304;52;3;47;2;t2417;2020-11-29
śląskie;Bielsko-Biała;9;0.53;0;0;0;1;1260;85;10;70;5;t2461;2020-11-29
śląskie;Bytom;5;0.3;1;0;1;0;828;35;7;27;1;t2462;2020-11-29
śląskie;Chorzów;7;0.65;0;0;0;2;613;41;8;33;0;t2463;2020-11-29
śląskie;Częstochowa;25;1.14;2;0;2;1;1141;108;30;76;2;t2464;2020-11-29
śląskie;Dąbrowa Górnicza;10;0.84;0;0;0;1;651;46;11;32;3;t2465;2020-11-29
śląskie;Gliwice;13;0.73;1;0;1;1;1286;58;16;39;3;t2466;2020-11-29
śląskie;Jastrzębie-Zdrój;7;0.79;0;0;0;0;558;28;7;21;0;t2467;2020-11-29
śląskie;Jaworzno;9;0.99;0;0;0;0;574;59;11;45;3;t2468;2020-11-29
śląskie;Katowice;39;1.34;3;2;1;6;1597;150;43;103;4;t2469;2020-11-29
śląskie;Mysłowice;4;0.54;1;0;1;0;355;22;4;15;3;t2470;2020-11-29
