wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;5334;1.39;98;21;77;284;5681;137229;34566;5740;28260;566;t0000;2021-02-13
dolnoœl¹skie;boles³awiecki;3;0.33;0;0;0;0;4;245;33;3;30;0;t0201;2021-02-13
dolnoœl¹skie;dzier¿oniowski;12;1.19;0;0;0;0;4;123;61;12;46;3;t0202;2021-02-13
dolnoœl¹skie;g³ogowski;5;0.56;0;0;0;0;5;120;57;5;52;0;t0203;2021-02-13
dolnoœl¹skie;górowski;3;0.86;0;0;0;0;1;40;34;3;30;1;t0204;2021-02-13
dolnoœl¹skie;jaworski;3;0.60;0;0;0;0;4;52;20;5;15;0;t0205;2021-02-13
dolnoœl¹skie;jeleniogórski;6;0.95;0;0;0;0;9;131;62;6;56;0;t0206;2021-02-13
dolnoœl¹skie;kamiennogórski;13;3.02;0;0;0;0;8;142;34;13;21;0;t0207;2021-02-13
dolnoœl¹skie;k³odzki;24;1.53;0;0;0;2;16;760;109;26;82;1;t0208;2021-02-13
dolnoœl¹skie;legnicki;2;0.36;0;0;0;0;3;122;23;2;20;1;t0209;2021-02-13
dolnoœl¹skie;lubañski;3;0.55;0;0;0;0;4;145;18;3;15;0;t0210;2021-02-13
dolnoœl¹skie;lubiñski;6;0.57;0;0;0;1;7;114;72;6;64;2;t0211;2021-02-13
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;6;61;15;0;14;1;t0212;2021-02-13
dolnoœl¹skie;milicki;2;0.54;0;0;0;2;4;58;40;3;37;0;t0213;2021-02-13
dolnoœl¹skie;oleœnicki;7;0.65;0;0;0;0;11;248;48;9;37;2;t0214;2021-02-13
