wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;21849;5.70;140;40;100;1120;17016;370067;62899;22846;38744;1309;t0000;2021-03-20
dolnoœl¹skie;boles³awiecki;16;1.78;0;0;0;2;10;397;48;16;31;1;t0201;2021-03-20
dolnoœl¹skie;dzier¿oniowski;62;6.17;0;0;0;0;32;579;129;64;65;0;t0202;2021-03-20
dolnoœl¹skie;g³ogowski;47;5.29;1;0;1;0;37;646;116;48;67;1;t0203;2021-03-20
dolnoœl¹skie;górowski;8;2.31;0;0;0;1;11;176;43;8;34;1;t0204;2021-03-20
dolnoœl¹skie;jaworski;12;2.40;0;0;0;0;9;268;55;12;40;3;t0205;2021-03-20
dolnoœl¹skie;jeleniogórski;29;4.57;0;0;0;0;15;434;68;31;36;1;t0206;2021-03-20
dolnoœl¹skie;kamiennogórski;56;13.01;0;0;0;0;33;800;99;61;31;7;t0207;2021-03-20
dolnoœl¹skie;k³odzki;135;8.59;0;0;0;4;51;1813;256;141;115;0;t0208;2021-03-20
dolnoœl¹skie;legnicki;30;5.43;0;0;0;4;13;424;66;32;32;2;t0209;2021-03-20
dolnoœl¹skie;lubañski;8;1.48;0;0;0;2;6;233;41;8;31;2;t0210;2021-03-20
dolnoœl¹skie;lubiñski;59;5.56;1;0;1;11;4;657;161;62;97;2;t0211;2021-03-20
dolnoœl¹skie;lwówecki;2;0.44;0;0;0;0;2;344;21;2;19;0;t0212;2021-03-20
dolnoœl¹skie;milicki;23;6.23;2;2;0;6;3;718;70;24;45;1;t0213;2021-03-20
dolnoœl¹skie;oleœnicki;60;5.59;0;0;0;0;38;933;129;63;65;1;t0214;2021-03-20
dolnoœl¹skie;o³awski;36;4.69;0;0;0;2;29;1241;129;37;91;1;t0215;2021-03-20
dolnoœl¹skie;polkowicki;6;0.95;0;0;0;9;9;559;33;6;27;0;t0216;2021-03-20
dolnoœl¹skie;strzeliñski;9;2.07;0;0;0;4;55;822;26;9;15;2;t0217;2021-03-20
dolnoœl¹skie;œredzki;29;5.24;0;0;0;0;19;543;96;29;64;3;t0218;2021-03-20
dolnoœl¹skie;œwidnicki;91;5.81;0;0;0;4;57;1854;184;93;87;4;t0219;2021-03-20
dolnoœl¹skie;trzebnicki;33;3.86;0;0;0;9;27;916;93;36;55;2;t0220;2021-03-20
dolnoœl¹skie;wa³brzyski;42;7.58;0;0;0;3;29;661;71;44;27;0;t0221;2021-03-20
dolnoœl¹skie;wo³owski;19;4.07;0;0;0;0;3;297;43;19;24;0;t0222;2021-03-20
dolnoœl¹skie;wroc³awski;136;8.84;1;1;0;11;115;2058;302;142;158;2;t0223;2021-03-20
