wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
podkarpackie;sanocki;4;0.42;4;0;4;7;176;83;4;78;1;t1817;2020-12-08
podkarpackie;stalowowolski;12;1.13;1;0;1;34;474;65;16;49;0;t1818;2020-12-08
podkarpackie;strzyżowski;10;1.63;2;2;0;14;214;47;10;36;1;t1819;2020-12-08
podkarpackie;tarnobrzeski;4;0.76;0;0;0;2;228;52;7;45;0;t1820;2020-12-08
podkarpackie;leski;1;0.38;0;0;0;6;79;18;2;16;0;t1821;2020-12-08
podkarpackie;Krosno;5;1.08;0;0;0;10;76;38;5;33;0;t1861;2020-12-08
podkarpackie;Przemyśl;11;1.82;1;0;1;12;198;57;11;46;0;t1862;2020-12-08
podkarpackie;Rzeszów;48;2.44;2;1;1;58;631;252;53;195;4;t1863;2020-12-08
podkarpackie;Tarnobrzeg;13;2.79;0;0;0;14;180;74;21;53;0;t1864;2020-12-08
podlaskie;augustowski;29;5.01;3;3;0;12;325;61;31;29;1;t2001;2020-12-08
podlaskie;białostocki;51;3.39;0;0;0;77;793;201;51;148;2;t2002;2020-12-08
podlaskie;bielski;15;2.77;1;1;0;30;308;48;15;33;0;t2003;2020-12-08
podlaskie;grajewski;2;0.43;1;1;0;12;193;27;2;25;0;t2004;2020-12-08
podlaskie;hajnowski;19;4.49;1;0;1;15;206;48;19;29;0;t2005;2020-12-08
podlaskie;kolneński;5;1.32;1;0;1;9;106;24;6;18;0;t2006;2020-12-08
podlaskie;łomżyński;10;1.96;0;0;0;13;302;25;10;15;0;t2007;2020-12-08
podlaskie;moniecki;5;1.24;1;1;0;13;139;32;7;25;0;t2008;2020-12-08
podlaskie;sejneński;5;2.52;1;1;0;2;121;15;5;10;0;t2009;2020-12-08
podlaskie;siemiatycki;10;2.28;0;0;0;8;202;28;11;16;1;t2010;2020-12-08
podlaskie;sokólski;32;4.83;0;0;0;38;362;64;33;30;1;t2011;2020-12-08
podlaskie;suwalski;9;2.53;1;1;0;12;202;16;10;6;0;t2012;2020-12-08
podlaskie;wysokomazowiecki;18;3.18;0;0;0;8;296;57;20;34;3;t2013;2020-12-08
podlaskie;zambrowski;8;1.84;0;0;0;18;183;56;9;47;0;t2014;2020-12-08
podlaskie;Białystok;105;3.53;1;1;0;149;1517;415;117;292;6;t2061;2020-12-08
podlaskie;Łomża;31;4.94;1;1;0;30;287;69;32;36;1;t2062;2020-12-08
podlaskie;Suwałki;6;0.86;0;0;0;37;448;34;8;25;1;t2063;2020-12-08
pomorskie;bytowski;20;2.53;3;0;3;33;475;99;20;76;3;t2201;2020-12-08
pomorskie;chojnicki;16;1.64;2;0;2;33;527;86;17;65;4;t2202;2020-12-08
pomorskie;człuchowski;32;5.72;1;1;0;34;440;93;39;50;4;t2203;2020-12-08
pomorskie;gdański;56;4.69;2;0;2;75;1191;168;58;101;9;t2204;2020-12-08
pomorskie;kartuski;33;2.34;3;0;3;57;1049;144;34;104;6;t2205;2020-12-08
pomorskie;kościerski;8;1.1;0;0;0;14;535;64;9;53;2;t2206;2020-12-08
pomorskie;kwidzyński;46;5.54;1;0;1;44;535;208;50;151;7;t2207;2020-12-08
pomorskie;lęborski;28;4.24;1;0;1;24;309;110;29;70;11;t2208;2020-12-08
pomorskie;malborski;45;7.1;2;1;1;35;531;139;46;86;7;t2209;2020-12-08
pomorskie;nowodworski;25;7.05;0;0;0;31;327;51;27;23;1;t2210;2020-12-08
pomorskie;pucki;28;3.21;3;0;3;39;644;103;28;73;2;t2211;2020-12-08
pomorskie;słupski;40;4.05;0;0;0;79;905;161;45;114;2;t2212;2020-12-08
pomorskie;starogardzki;47;3.66;0;0;0;61;709;119;52;61;6;t2213;2020-12-08
pomorskie;tczewski;74;6.4;3;0;3;100;967;192;74;103;15;t2214;2020-12-08
pomorskie;wejherowski;83;3.79;5;2;3;164;1584;255;89;154;12;t2215;2020-12-08
pomorskie;sztumski;10;2.43;0;0;0;21;444;69;12;56;1;t2216;2020-12-08
pomorskie;Gdańsk;186;3.94;5;1;4;309;3403;706;198;477;31;t2261;2020-12-08
pomorskie;Gdynia;106;4.31;1;0;1;154;1586;462;117;326;19;t2262;2020-12-08
pomorskie;Słupsk;43;4.76;0;0;0;70;814;202;49;152;1;t2263;2020-12-08
pomorskie;Sopot;10;2.81;1;1;0;21;215;42;10;31;1;t2264;2020-12-08
śląskie;będziński;47;3.18;1;0;1;77;741;184;49;133;2;t2401;2020-12-08
śląskie;bielski;53;3.19;0;0;0;72;1030;241;56;179;6;t2402;2020-12-08
śląskie;cieszyński;54;3.03;1;0;1;32;797;238;59;164;15;t2403;2020-12-08
śląskie;częstochowski;29;2.16;4;0;4;41;479;113;30;82;1;t2404;2020-12-08
śląskie;gliwicki;61;5.28;0;0;0;57;737;237;66;166;5;t2405;2020-12-08
śląskie;kłobucki;31;3.67;0;0;0;29;392;106;34;69;3;t2406;2020-12-08
śląskie;lubliniecki;19;2.49;1;0;1;22;334;83;22;58;3;t2407;2020-12-08
śląskie;mikołowski;36;3.63;1;0;1;50;549;108;39;69;0;t2408;2020-12-08
śląskie;myszkowski;23;3.25;0;0;0;36;348;77;25;52;0;t2409;2020-12-08
śląskie;pszczyński;22;1.97;0;0;0;41;504;90;23;65;2;t2410;2020-12-08
śląskie;raciborski;28;2.59;3;0;3;36;500;126;34;89;3;t2411;2020-12-08
śląskie;rybnicki;20;2.56;0;0;0;29;370;75;23;51;1;t2412;2020-12-08
śląskie;tarnogórski;53;3.76;4;0;4;52;730;179;53;121;5;t2413;2020-12-08
śląskie;bieruńsko-lędziński;17;2.84;1;0;1;16;307;61;17;44;0;t2414;2020-12-08
śląskie;wodzisławski;58;3.7;4;0;4;42;607;217;68;142;7;t2415;2020-12-08
śląskie;zawierciański;23;1.96;1;0;1;30;456;136;27;105;4;t2416;2020-12-08
śląskie;żywiecki;44;2.89;0;0;0;44;700;165;47;115;3;t2417;2020-12-08
śląskie;Bielsko-Biała;79;4.64;1;0;1;60;849;301;85;208;8;t2461;2020-12-08
śląskie;Bytom;47;2.86;4;0;4;67;574;191;48;138;5;t2462;2020-12-08
śląskie;Chorzów;39;3.63;0;0;0;46;443;131;41;89;1;t2463;2020-12-08
śląskie;Częstochowa;41;1.87;4;0;4;56;736;230;46;181;3;t2464;2020-12-08
śląskie;Dąbrowa Górnicza;44;3.7;1;0;1;54;571;196;44;152;0;t2465;2020-12-08
śląskie;Gliwice;89;4.99;2;0;2;110;984;260;94;163;3;t2466;2020-12-08
śląskie;Jastrzębie-Zdrój;8;0.9;0;0;0;24;334;61;8;53;0;t2467;2020-12-08
śląskie;Jaworzno;24;2.64;1;0;1;41;437;96;25;68;3;t2468;2020-12-08
śląskie;Katowice;97;3.32;12;2;10;123;1275;455;107;339;9;t2469;2020-12-08
śląskie;Mysłowice;23;3.08;1;1;0;21;311;87;25;62;0;t2470;2020-12-08
śląskie;Piekary Śląskie;18;3.28;1;0;1;24;224;55;19;33;3;t2471;2020-12-08
