wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;8694;2.27;279;45;234;14960;2461;141093;54781;9387;44606;788;t0000;2021-02-16
dolnoœl¹skie;boles³awiecki;3;0.33;0;0;0;23;4;238;110;5;105;0;t0201;2021-02-16
dolnoœl¹skie;dzier¿oniowski;6;0.60;1;0;1;23;4;160;72;7;65;0;t0202;2021-02-16
dolnoœl¹skie;g³ogowski;9;1.01;0;0;0;16;1;168;91;10;81;0;t0203;2021-02-16
dolnoœl¹skie;górowski;3;0.86;0;0;0;12;0;44;28;3;25;0;t0204;2021-02-16
dolnoœl¹skie;jaworski;7;1.40;2;2;0;8;2;69;53;7;45;1;t0205;2021-02-16
dolnoœl¹skie;jeleniogórski;2;0.32;1;0;1;4;1;122;49;4;45;0;t0206;2021-02-16
dolnoœl¹skie;kamiennogórski;12;2.79;0;0;0;14;1;148;57;12;44;1;t0207;2021-02-16
dolnoœl¹skie;k³odzki;37;2.35;2;0;2;90;7;677;169;41;126;2;t0208;2021-02-16
dolnoœl¹skie;legnicki;3;0.54;0;0;0;7;1;127;97;3;94;0;t0209;2021-02-16
dolnoœl¹skie;lubañski;8;1.48;0;0;0;16;2;132;78;10;67;1;t0210;2021-02-16
dolnoœl¹skie;lubiñski;7;0.66;1;0;1;21;1;117;112;8;102;2;t0211;2021-02-16
dolnoœl¹skie;lwówecki;0;0;0;0;0;13;1;51;46;0;45;1;t0212;2021-02-16
dolnoœl¹skie;milicki;1;0.27;0;0;0;3;1;45;29;1;28;0;t0213;2021-02-16
dolnoœl¹skie;oleœnicki;12;1.12;0;0;0;36;3;250;109;13;94;2;t0214;2021-02-16
dolnoœl¹skie;o³awski;17;2.21;0;0;0;25;2;304;82;18;62;2;t0215;2021-02-16
dolnoœl¹skie;polkowicki;12;1.90;0;0;0;19;1;157;70;12;57;1;t0216;2021-02-16
dolnoœl¹skie;strzeliñski;2;0.46;1;1;0;9;1;62;33;2;31;0;t0217;2021-02-16
dolnoœl¹skie;œredzki;9;1.63;0;0;0;20;2;257;66;10;56;0;t0218;2021-02-16
dolnoœl¹skie;œwidnicki;32;2.04;1;0;1;39;4;388;229;36;193;0;t0219;2021-02-16
dolnoœl¹skie;trzebnicki;12;1.41;0;0;0;23;1;238;85;14;69;2;t0220;2021-02-16
dolnoœl¹skie;wa³brzyski;10;1.80;1;1;0;13;1;135;73;10;63;0;t0221;2021-02-16
dolnoœl¹skie;wo³owski;3;0.64;0;0;0;17;2;75;66;7;57;2;t0222;2021-02-16
dolnoœl¹skie;wroc³awski;38;2.47;0;0;0;169;7;672;284;41;239;4;t0223;2021-02-16
dolnoœl¹skie;z¹bkowicki;1;0.16;1;0;1;12;2;90;54;1;52;1;t0224;2021-02-16
dolnoœl¹skie;zgorzelecki;15;1.69;1;0;1;24;4;249;94;15;78;1;t0225;2021-02-16
dolnoœl¹skie;z³otoryjski;2;0.46;0;0;0;8;0;60;89;2;86;1;t0226;2021-02-16
dolnoœl¹skie;Jelenia Góra;7;0.89;2;0;2;23;1;156;72;7;65;0;t0261;2021-02-16
dolnoœl¹skie;Legnica;14;1.41;1;1;0;31;8;326;178;17;157;4;t0262;2021-02-16
dolnoœl¹skie;Wroc³aw;124;1.93;1;1;0;281;35;1937;977;129;836;12;t0264;2021-02-16
dolnoœl¹skie;Wa³brzych;24;2.17;2;2;0;35;4;189;200;25;175;0;t0265;2021-02-16
kujawsko-pomorskie;aleksandrowski;3;0.55;0;0;0;11;3;112;46;4;41;1;t0401;2021-02-16
kujawsko-pomorskie;brodnicki;20;2.53;0;0;0;20;3;190;70;22;47;1;t0402;2021-02-16
kujawsko-pomorskie;bydgoski;35;2.93;1;0;1;82;8;775;212;35;172;5;t0403;2021-02-16
kujawsko-pomorskie;che³miñski;14;2.70;2;0;2;43;6;379;91;20;70;1;t0404;2021-02-16
kujawsko-pomorskie;golubsko-dobrzyñski;29;6.45;1;0;1;24;2;164;69;30;36;3;t0405;2021-02-16
kujawsko-pomorskie;grudzi¹dzki;13;3.23;0;0;0;19;3;183;55;14;39;2;t0406;2021-02-16
kujawsko-pomorskie;inowroc³awski;59;3.70;2;0;2;93;11;767;193;60;130;3;t0407;2021-02-16
kujawsko-pomorskie;lipnowski;6;0.91;0;0;0;11;10;305;62;6;56;0;t0408;2021-02-16
kujawsko-pomorskie;mogileñski;10;2.20;0;0;0;25;8;180;42;10;31;1;t0409;2021-02-16
kujawsko-pomorskie;nakielski;17;1.97;1;0;1;45;8;393;110;17;91;2;t0410;2021-02-16
kujawsko-pomorskie;radziejowski;5;1.24;0;0;0;6;4;209;41;5;36;0;t0411;2021-02-16
kujawsko-pomorskie;rypiñski;5;1.15;0;0;0;14;1;203;48;5;40;3;t0412;2021-02-16
