wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;14396;3.75;372;79;293;59561;13560;314744;63915;16479;46320;1116;t0000;2021-03-15
dolnoœl¹skie;boles³awiecki;18;2.00;0;0;0;84;9;235;129;27;101;1;t0201;2021-03-15
dolnoœl¹skie;dzier¿oniowski;12;1.19;0;0;0;113;33;431;83;14;69;0;t0202;2021-03-15
dolnoœl¹skie;g³ogowski;19;2.14;0;0;0;107;25;606;98;19;79;0;t0203;2021-03-15
dolnoœl¹skie;górowski;17;4.90;0;0;0;46;4;126;39;17;22;0;t0204;2021-03-15
dolnoœl¹skie;jaworski;4;0.80;0;0;0;53;11;202;40;6;33;1;t0205;2021-03-15
dolnoœl¹skie;jeleniogórski;23;3.63;0;0;0;51;15;279;83;25;57;1;t0206;2021-03-15
dolnoœl¹skie;kamiennogórski;27;6.27;1;1;0;73;60;715;99;34;65;0;t0207;2021-03-15
dolnoœl¹skie;k³odzki;28;1.78;5;0;5;338;114;1922;184;40;142;2;t0208;2021-03-15
dolnoœl¹skie;legnicki;2;0.36;0;0;0;69;3;312;46;2;44;0;t0209;2021-03-15
dolnoœl¹skie;lubañski;5;0.92;0;0;0;58;4;244;50;7;41;2;t0210;2021-03-15
dolnoœl¹skie;lubiñski;14;1.32;0;0;0;108;24;500;113;15;97;1;t0211;2021-03-15
dolnoœl¹skie;lwówecki;11;2.40;0;0;0;31;5;192;98;13;85;0;t0212;2021-03-15
dolnoœl¹skie;milicki;18;4.88;0;0;0;74;4;394;44;20;24;0;t0213;2021-03-15
dolnoœl¹skie;oleœnicki;32;2.98;0;0;0;113;41;870;175;58;113;4;t0214;2021-03-15
dolnoœl¹skie;o³awski;6;0.78;0;0;0;132;36;670;71;9;60;2;t0215;2021-03-15
dolnoœl¹skie;polkowicki;18;2.85;1;1;0;83;15;348;82;20;62;0;t0216;2021-03-15
dolnoœl¹skie;strzeliñski;38;8.74;0;0;0;169;15;868;83;40;42;1;t0217;2021-03-15
dolnoœl¹skie;œredzki;9;1.63;1;0;1;120;17;492;60;9;51;0;t0218;2021-03-15
dolnoœl¹skie;œwidnicki;67;4.28;0;0;0;224;67;1408;281;87;192;2;t0219;2021-03-15
dolnoœl¹skie;trzebnicki;22;2.58;0;0;0;133;28;707;103;29;72;2;t0220;2021-03-15
dolnoœl¹skie;wa³brzyski;43;7.76;0;0;0;136;40;671;158;65;93;0;t0221;2021-03-15
dolnoœl¹skie;wo³owski;11;2.35;1;0;1;32;1;185;58;14;43;1;t0222;2021-03-15
dolnoœl¹skie;wroc³awski;75;4.87;0;0;0;390;83;1760;261;97;163;1;t0223;2021-03-15
dolnoœl¹skie;z¹bkowicki;5;0.78;0;0;0;85;18;424;50;6;43;1;t0224;2021-03-15
dolnoœl¹skie;zgorzelecki;26;2.93;0;0;0;88;11;431;88;28;60;0;t0225;2021-03-15
dolnoœl¹skie;z³otoryjski;4;0.92;1;1;0;21;10;112;46;4;40;2;t0226;2021-03-15
dolnoœl¹skie;Jelenia Góra;42;5.33;2;0;2;108;30;550;155;50;101;4;t0261;2021-03-15
dolnoœl¹skie;Legnica;27;2.73;3;3;0;150;14;728;123;30;90;3;t0262;2021-03-15
dolnoœl¹skie;Wroc³aw;256;3.98;2;2;0;1184;251;5015;1147;326;794;27;t0264;2021-03-15
dolnoœl¹skie;Wa³brzych;55;4.97;1;1;0;148;33;955;309;91;218;0;t0265;2021-03-15
kujawsko-pomorskie;aleksandrowski;15;2.73;0;0;0;98;13;504;66;15;51;0;t0401;2021-03-15
kujawsko-pomorskie;brodnicki;18;2.27;1;0;1;110;19;461;90;20;70;0;t0402;2021-03-15
kujawsko-pomorskie;bydgoski;86;7.20;0;0;0;285;62;1219;280;92;182;6;t0403;2021-03-15
kujawsko-pomorskie;che³miñski;30;5.79;1;0;1;91;15;546;157;40;115;2;t0404;2021-03-15
kujawsko-pomorskie;golubsko-dobrzyñski;31;6.90;0;0;0;138;35;657;105;38;67;0;t0405;2021-03-15
kujawsko-pomorskie;grudzi¹dzki;17;4.23;0;0;0;63;10;380;86;18;68;0;t0406;2021-03-15
kujawsko-pomorskie;inowroc³awski;81;5.08;4;1;3;401;68;1680;225;84;131;10;t0407;2021-03-15
kujawsko-pomorskie;lipnowski;28;4.27;0;0;0;74;9;446;108;29;77;2;t0408;2021-03-15
kujawsko-pomorskie;mogileñski;20;4.39;3;0;3;70;14;329;56;21;32;3;t0409;2021-03-15
kujawsko-pomorskie;nakielski;63;7.31;1;0;1;137;13;475;187;63;118;6;t0410;2021-03-15
kujawsko-pomorskie;radziejowski;9;2.24;1;0;1;47;6;180;63;11;52;0;t0411;2021-03-15
kujawsko-pomorskie;rypiñski;2;0.46;1;0;1;56;17;353;44;5;39;0;t0412;2021-03-15
kujawsko-pomorskie;sêpoleñski;6;1.47;0;0;0;35;2;223;54;9;44;1;t0413;2021-03-15
kujawsko-pomorskie;œwiecki;25;2.53;2;0;2;144;32;736;202;29;167;6;t0414;2021-03-15
kujawsko-pomorskie;toruñski;48;4.41;1;0;1;198;43;1156;219;51;162;6;t0415;2021-03-15
kujawsko-pomorskie;tucholski;17;3.52;1;1;0;71;35;678;82;17;65;0;t0416;2021-03-15
kujawsko-pomorskie;w¹brzeski;34;9.97;0;0;0;77;16;305;81;34;47;0;t0417;2021-03-15
kujawsko-pomorskie;w³oc³awski;14;1.63;2;0;2;89;18;445;79;14;65;0;t0418;2021-03-15
kujawsko-pomorskie;¿niñski;24;3.43;1;0;1;96;22;580;130;26;104;0;t0419;2021-03-15
kujawsko-pomorskie;Bydgoszcz;214;6.17;5;0;5;718;214;2954;978;229;719;30;t0461;2021-03-15
kujawsko-pomorskie;Grudzi¹dz;42;4.46;4;4;0;210;38;893;298;45;246;7;t0462;2021-03-15
kujawsko-pomorskie;Toruñ;114;5.67;3;0;3;401;70;1597;525;121;389;15;t0463;2021-03-15
kujawsko-pomorskie;W³oc³awek;34;3.11;7;0;7;126;27;429;137;35;102;0;t0464;2021-03-15
lubelskie;bialski;21;1.90;0;0;0;107;21;582;136;22;109;5;t0601;2021-03-15
lubelskie;bi³gorajski;55;5.47;5;1;4;147;29;839;205;59;140;6;t0602;2021-03-15
lubelskie;che³mski;29;3.73;1;0;1;67;16;373;120;29;82;9;t0603;2021-03-15
lubelskie;hrubieszowski;47;7.52;0;0;0;110;15;514;159;53;99;7;t0604;2021-03-15
lubelskie;janowski;12;2.64;0;0;0;37;4;182;73;13;57;3;t0605;2021-03-15
lubelskie;krasnostawski;18;2.86;0;0;0;46;6;358;103;19;84;0;t0606;2021-03-15
lubelskie;kraœnicki;28;2.95;0;0;0;61;9;264;105;29;75;1;t0607;2021-03-15
lubelskie;lubartowski;5;0.57;0;0;0;65;6;309;77;6;71;0;t0608;2021-03-15
lubelskie;lubelski;35;2.24;0;0;0;167;21;785;215;36;179;0;t0609;2021-03-15
lubelskie;³êczyñski;5;0.87;0;0;0;70;11;295;92;5;86;1;t0610;2021-03-15
lubelskie;³ukowski;31;2.91;0;0;0;92;15;440;155;36;114;5;t0611;2021-03-15
lubelskie;opolski;16;2.71;0;0;0;45;12;247;52;17;34;1;t0612;2021-03-15
lubelskie;parczewski;6;1.73;0;0;0;36;3;146;46;6;40;0;t0613;2021-03-15
lubelskie;pu³awski;23;2.04;2;0;2;137;21;718;161;25;135;1;t0614;2021-03-15
lubelskie;radzyñski;17;2.90;0;0;0;47;12;440;82;19;63;0;t0615;2021-03-15
lubelskie;rycki;14;2.51;0;0;0;61;16;270;113;17;96;0;t0616;2021-03-15
lubelskie;œwidnicki;24;3.35;2;2;0;116;22;462;129;25;97;7;t0617;2021-03-15
lubelskie;tomaszowski;19;2.31;0;0;0;77;16;291;108;22;82;4;t0618;2021-03-15
lubelskie;w³odawski;15;3.93;0;0;0;44;13;266;65;16;47;2;t0619;2021-03-15
lubelskie;zamojski;23;2.17;1;0;1;96;18;564;113;25;87;1;t0620;2021-03-15
lubelskie;Bia³a Podlaska;15;2.62;1;1;0;87;5;296;91;16;75;0;t0661;2021-03-15
lubelskie;Che³m;47;7.63;0;0;0;86;17;449;124;47;66;11;t0662;2021-03-15
lubelskie;Lublin;108;3.18;0;0;0;474;80;1917;695;116;571;8;t0663;2021-03-15
lubelskie;Zamoœæ;13;2.06;0;0;0;94;26;316;81;16;63;2;t0664;2021-03-15
lubuskie;gorzowski;11;1.53;0;0;0;128;31;803;85;14;71;0;t0801;2021-03-15
lubuskie;kroœnieñski;6;1.10;1;1;0;70;16;360;61;7;53;1;t0802;2021-03-15
lubuskie;miêdzyrzecki;13;2.27;0;0;0;122;37;719;76;14;62;0;t0803;2021-03-15
lubuskie;nowosolski;15;1.74;2;2;0;158;23;582;127;16;110;1;t0804;2021-03-15
lubuskie;s³ubicki;17;3.62;1;1;0;52;25;371;63;18;45;0;t0805;2021-03-15
lubuskie;strzelecko-drezdenecki;7;1.43;0;0;0;130;12;468;41;9;30;2;t0806;2021-03-15
lubuskie;sulêciñski;6;1.71;0;0;0;49;11;247;47;6;41;0;t0807;2021-03-15
lubuskie;œwiebodziñski;8;1.44;0;0;0;112;21;563;61;9;51;1;t0808;2021-03-15
lubuskie;zielonogórski;21;2.78;2;0;2;144;52;876;128;25;100;3;t0809;2021-03-15
lubuskie;¿agañski;17;2.16;1;1;0;87;16;261;135;17;115;3;t0810;2021-03-15
lubuskie;¿arski;21;2.19;0;0;0;60;11;371;159;25;131;3;t0811;2021-03-15
lubuskie;wschowski;11;2.84;0;0;0;60;4;297;48;11;36;1;t0812;2021-03-15
lubuskie;Gorzów Wielkopolski;51;4.13;0;0;0;285;56;1530;252;59;191;2;t0861;2021-03-15
