wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;mogileński;24;5.27;0;0;0;29;262;78;24;51;3;t0409;2020-12-16
kujawsko-pomorskie;nakielski;30;3.48;1;0;1;91;856;110;35;74;1;t0410;2020-12-16
kujawsko-pomorskie;radziejowski;4;0.99;1;0;1;22;329;31;5;25;1;t0411;2020-12-16
kujawsko-pomorskie;rypiński;11;2.53;0;0;0;13;229;47;11;34;2;t0412;2020-12-16
kujawsko-pomorskie;sępoleński;17;4.15;0;0;0;18;358;66;18;44;4;t0413;2020-12-16
kujawsko-pomorskie;świecki;54;5.46;3;2;1;58;996;163;57;101;5;t0414;2020-12-16
kujawsko-pomorskie;toruński;59;5.42;1;0;1;96;1187;195;60;135;0;t0415;2020-12-16
kujawsko-pomorskie;tucholski;15;3.1;0;0;0;37;468;46;19;26;1;t0416;2020-12-16
kujawsko-pomorskie;wąbrzeski;16;4.69;0;0;0;22;251;50;19;31;0;t0417;2020-12-16
kujawsko-pomorskie;włocławski;58;6.75;1;0;1;38;651;162;60;97;5;t0418;2020-12-16
kujawsko-pomorskie;żniński;32;4.57;3;0;3;49;589;124;44;79;1;t0419;2020-12-16
kujawsko-pomorskie;Bydgoszcz;245;7.07;2;0;2;345;2620;877;262;586;29;t0461;2020-12-16
kujawsko-pomorskie;Grudziądz;50;5.31;1;0;1;113;1019;239;60;171;8;t0462;2020-12-16
kujawsko-pomorskie;Toruń;152;7.56;6;1;5;185;1487;689;155;525;9;t0463;2020-12-16
kujawsko-pomorskie;Włocławek;53;4.85;2;0;2;43;676;208;58;144;6;t0464;2020-12-16
lubelskie;bialski;23;2.08;7;6;1;36;557;119;26;89;4;t0601;2020-12-16
lubelskie;biłgorajski;7;0.7;2;0;2;14;226;64;7;55;2;t0602;2020-12-16
lubelskie;chełmski;23;2.96;2;2;0;33;470;81;24;55;2;t0603;2020-12-16
lubelskie;hrubieszowski;37;5.92;0;0;0;27;275;93;40;49;4;t0604;2020-12-16
lubelskie;janowski;4;0.88;1;0;1;13;134;23;5;18;0;t0605;2020-12-16
lubelskie;krasnostawski;63;10.01;0;0;0;52;450;122;65;54;3;t0606;2020-12-16
lubelskie;kraśnicki;30;3.16;0;0;0;40;351;118;35;83;0;t0607;2020-12-16
lubelskie;lubartowski;25;2.84;0;0;0;38;455;109;29;80;0;t0608;2020-12-16
lubelskie;lubelski;65;4.17;0;0;0;92;898;206;67;137;2;t0609;2020-12-16
lubelskie;łęczyński;24;4.19;1;0;1;30;359;73;25;47;1;t0610;2020-12-16
lubelskie;łukowski;16;1.5;0;0;0;18;273;83;16;66;1;t0611;2020-12-16
lubelskie;opolski;21;3.56;0;0;0;26;257;46;22;24;0;t0612;2020-12-16
lubelskie;parczewski;11;3.18;0;0;0;13;160;45;11;34;0;t0613;2020-12-16
lubelskie;puławski;17;1.51;1;0;1;41;602;85;19;65;1;t0614;2020-12-16
lubelskie;radzyński;12;2.05;0;0;0;9;160;61;15;46;0;t0615;2020-12-16
lubelskie;rycki;7;1.25;0;0;0;15;212;52;8;44;0;t0616;2020-12-16
lubelskie;świdnicki;34;4.74;2;0;2;74;599;117;35;81;1;t0617;2020-12-16
lubelskie;tomaszowski;36;4.37;1;0;1;19;268;98;39;51;8;t0618;2020-12-16
lubelskie;włodawski;10;2.62;1;0;1;13;172;47;11;35;1;t0619;2020-12-16
lubelskie;zamojski;18;1.7;0;0;0;17;276;77;21;55;1;t0620;2020-12-16
lubelskie;Biała Podlaska;18;3.15;1;1;0;24;304;96;20;74;2;t0661;2020-12-16
lubelskie;Chełm;39;6.33;1;1;0;33;540;119;42;75;2;t0662;2020-12-16
lubelskie;Lublin;141;4.15;2;0;2;196;1774;589;155;429;5;t0663;2020-12-16
lubelskie;Zamość;21;3.32;0;0;0;25;153;86;22;61;3;t0664;2020-12-16
lubuskie;gorzowski;21;2.91;0;0;0;37;499;76;22;53;1;t0801;2020-12-16
lubuskie;krośnieński;17;3.11;1;1;0;41;424;62;19;40;3;t0802;2020-12-16
lubuskie;międzyrzecki;27;4.71;3;1;2;34;357;79;29;46;4;t0803;2020-12-16
lubuskie;nowosolski;15;1.74;3;3;0;21;305;84;15;68;1;t0804;2020-12-16
lubuskie;słubicki;38;8.1;0;0;0;27;588;84;39;45;0;t0805;2020-12-16
lubuskie;strzelecko-drezdenecki;17;3.48;0;0;0;18;230;57;18;38;1;t0806;2020-12-16
lubuskie;sulęciński;4;1.14;0;0;0;8;321;53;4;47;2;t0807;2020-12-16
lubuskie;świebodziński;17;3.05;1;0;1;39;427;69;19;48;2;t0808;2020-12-16
lubuskie;zielonogórski;19;2.51;0;0;0;43;429;62;19;42;1;t0809;2020-12-16
lubuskie;żagański;15;1.91;1;1;0;18;395;68;16;49;3;t0810;2020-12-16
lubuskie;żarski;24;2.51;1;1;0;41;496;98;27;68;3;t0811;2020-12-16
lubuskie;wschowski;8;2.06;0;0;0;15;232;21;8;13;0;t0812;2020-12-16
lubuskie;Gorzów Wielkopolski;33;2.68;0;0;0;52;865;127;38;87;2;t0861;2020-12-16
lubuskie;Zielona Góra;65;4.6;11;11;0;87;921;240;74;164;2;t0862;2020-12-16
łódzkie;bełchatowski;25;2.22;3;0;3;19;355;104;27;75;2;t1001;2020-12-16
łódzkie;kutnowski;30;3.12;0;0;0;53;552;111;38;73;0;t1002;2020-12-16
łódzkie;łaski;8;1.61;1;1;0;17;188;34;9;25;0;t1003;2020-12-16
łódzkie;łęczycki;14;2.82;0;0;0;17;416;81;18;59;4;t1004;2020-12-16
łódzkie;łowicki;16;2.06;0;0;0;21;312;90;19;69;2;t1005;2020-12-16
łódzkie;łódzki wschodni;27;3.73;0;0;0;32;428;103;28;74;1;t1006;2020-12-16
łódzkie;opoczyński;8;1.05;1;1;0;6;130;57;10;46;1;t1007;2020-12-16
łódzkie;pabianicki;68;5.7;0;0;0;73;658;185;69;114;2;t1008;2020-12-16
łódzkie;pajęczański;13;2.55;1;1;0;9;168;47;13;32;2;t1009;2020-12-16
łódzkie;piotrkowski;20;2.19;0;0;0;27;308;77;22;51;4;t1010;2020-12-16
łódzkie;poddębicki;13;3.17;0;0;0;28;320;45;16;28;1;t1011;2020-12-16
łódzkie;radomszczański;19;1.69;6;0;6;28;372;82;27;55;0;t1012;2020-12-16
łódzkie;rawski;4;0.82;0;0;0;12;257;59;5;53;1;t1013;2020-12-16
łódzkie;sieradzki;25;2.13;0;0;0;43;535;139;28;106;5;t1014;2020-12-16
łódzkie;skierniewicki;5;1.31;0;0;0;16;284;40;5;35;0;t1015;2020-12-16
łódzkie;tomaszowski;12;1.03;7;0;7;32;500;93;15;76;2;t1016;2020-12-16
łódzkie;wieluński;35;4.6;1;1;0;12;331;112;38;66;8;t1017;2020-12-16
łódzkie;wieruszowski;8;1.9;0;0;0;11;147;37;8;25;4;t1018;2020-12-16
łódzkie;zduńskowolski;13;1.96;0;0;0;32;307;75;15;57;3;t1019;2020-12-16
łódzkie;zgierski;71;4.27;5;0;5;105;1068;296;76;215;5;t1020;2020-12-16
łódzkie;brzeziński;5;1.62;0;0;0;9;135;34;5;26;3;t1021;2020-12-16
łódzkie;Łódź;313;4.62;2;0;2;471;3909;1586;335;1205;46;t1061;2020-12-16
łódzkie;Piotrków Trybunalski;14;1.92;0;0;0;16;284;88;15;70;3;t1062;2020-12-16
łódzkie;Skierniewice;10;2.09;0;0;0;31;291;50;12;38;0;t1063;2020-12-16
małopolskie;bocheński;2;0.19;0;0;0;9;297;61;2;59;0;t1201;2020-12-16
małopolskie;brzeski;5;0.54;0;0;0;7;140;68;7;60;1;t1202;2020-12-16
małopolskie;chrzanowski;19;1.53;1;1;0;35;328;116;19;95;2;t1203;2020-12-16
małopolskie;dąbrowski;4;0.68;0;0;0;9;151;24;4;20;0;t1204;2020-12-16
małopolskie;gorlicki;10;0.92;2;0;2;14;279;79;11;57;11;t1205;2020-12-16
małopolskie;krakowski;38;1.36;2;1;1;72;895;211;40;164;7;t1206;2020-12-16
małopolskie;limanowski;9;0.68;0;0;0;11;119;73;9;62;2;t1207;2020-12-16
małopolskie;miechowski;3;0.62;0;0;0;3;96;48;5;42;1;t1208;2020-12-16
małopolskie;myślenicki;5;0.39;3;0;3;19;229;69;8;60;1;t1209;2020-12-16
małopolskie;nowosądecki;15;0.69;2;0;2;13;237;128;16;110;2;t1210;2020-12-16
małopolskie;nowotarski;1;0.05;3;0;3;5;144;92;1;89;2;t1211;2020-12-16
małopolskie;olkuski;9;0.81;0;0;0;19;227;53;9;44;0;t1212;2020-12-16
małopolskie;oświęcimski;22;1.44;2;0;2;40;483;99;28;71;0;t1213;2020-12-16
małopolskie;proszowicki;1;0.23;0;0;0;3;105;30;2;27;1;t1214;2020-12-16
małopolskie;suski;4;0.48;2;0;2;7;225;46;4;40;2;t1215;2020-12-16
małopolskie;tarnowski;27;1.34;1;1;0;23;405;124;29;92;3;t1216;2020-12-16
małopolskie;tatrzański;3;0.44;0;0;0;2;221;62;3;58;1;t1217;2020-12-16
małopolskie;wadowicki;22;1.38;0;0;0;31;465;114;23;85;6;t1218;2020-12-16
małopolskie;wielicki;13;1.0;1;0;1;37;377;72;13;54;5;t1219;2020-12-16
małopolskie;Kraków;112;1.43;10;5;5;295;2295;789;124;639;26;t1261;2020-12-16
małopolskie;Nowy Sącz;4;0.48;1;0;1;2;129;71;5;64;2;t1262;2020-12-16
małopolskie;Tarnów;20;1.85;2;1;1;29;328;77;21;53;3;t1263;2020-12-16
mazowieckie;białobrzeski;11;3.3;0;0;0;7;218;33;11;22;0;t1401;2020-12-16
mazowieckie;ciechanowski;19;2.13;0;0;0;38;418;133;22;109;2;t1402;2020-12-16
mazowieckie;garwoliński;10;0.92;0;0;0;18;241;108;12;93;3;t1403;2020-12-16
mazowieckie;gostyniński;2;0.45;0;0;0;17;182;14;2;10;2;t1404;2020-12-16
mazowieckie;grodziski;40;4.14;1;1;0;54;805;189;44;143;2;t1405;2020-12-16
mazowieckie;grójecki;35;3.57;0;0;0;45;1064;115;39;74;2;t1406;2020-12-16
mazowieckie;kozienicki;4;0.67;1;0;1;22;305;39;4;34;1;t1407;2020-12-16
mazowieckie;legionowski;26;2.18;2;0;2;92;816;137;28;104;5;t1408;2020-12-16
mazowieckie;lipski;5;1.48;1;1;0;11;87;25;6;19;0;t1409;2020-12-16
mazowieckie;łosicki;5;1.63;0;0;0;7;124;20;5;15;0;t1410;2020-12-16
mazowieckie;makowski;12;2.69;1;0;1;14;127;49;12;36;1;t1411;2020-12-16
mazowieckie;miński;35;2.26;4;0;4;53;733;196;39;149;8;t1412;2020-12-16
mazowieckie;mławski;7;0.97;0;0;0;48;366;67;9;57;1;t1413;2020-12-16
mazowieckie;nowodworski;18;2.27;0;0;0;22;376;81;21;59;1;t1414;2020-12-16
mazowieckie;ostrołęcki;9;1.02;0;0;0;23;255;41;10;28;3;t1415;2020-12-16
mazowieckie;ostrowski;14;1.94;3;0;3;12;346;53;16;36;1;t1416;2020-12-16
mazowieckie;otwocki;28;2.25;1;0;1;59;948;163;30;131;2;t1417;2020-12-16
mazowieckie;piaseczyński;35;1.85;2;0;2;110;1539;282;40;229;13;t1418;2020-12-16
mazowieckie;płocki;35;3.16;2;1;1;42;727;113;37;75;1;t1419;2020-12-16
mazowieckie;płoński;16;1.84;1;0;1;29;487;86;18;65;3;t1420;2020-12-16
mazowieckie;pruszkowski;29;1.74;4;0;4;114;1329;179;31;147;1;t1421;2020-12-16
mazowieckie;przasnyski;19;3.63;0;0;0;17;414;50;20;30;0;t1422;2020-12-16
mazowieckie;przysuski;29;7.01;0;0;0;17;63;47;29;17;1;t1423;2020-12-16
mazowieckie;pułtuski;10;1.93;0;0;0;24;232;71;10;60;1;t1424;2020-12-16
mazowieckie;radomski;17;1.12;0;0;0;25;512;110;18;84;8;t1425;2020-12-16
mazowieckie;siedlecki;8;0.98;1;0;1;10;355;64;8;56;0;t1426;2020-12-16
mazowieckie;sierpecki;8;1.55;1;0;1;21;244;41;8;32;1;t1427;2020-12-16
mazowieckie;sochaczewski;7;0.82;4;0;4;28;483;77;9;67;1;t1428;2020-12-16
mazowieckie;sokołowski;8;1.49;0;0;0;6;121;31;11;20;0;t1429;2020-12-16
mazowieckie;szydłowiecki;3;0.76;0;0;0;5;74;29;3;26;0;t1430;2020-12-16
mazowieckie;warszawski zachodni;50;4.18;2;2;0;68;1043;165;54;106;5;t1432;2020-12-16
mazowieckie;węgrowski;12;1.83;1;0;1;19;291;62;14;43;5;t1433;2020-12-16
mazowieckie;wołomiński;41;1.63;2;0;2;85;1328;267;46;211;10;t1434;2020-12-16
mazowieckie;wyszkowski;15;2.02;1;0;1;14;241;63;17;44;2;t1435;2020-12-16
mazowieckie;zwoleński;8;2.22;0;0;0;7;157;46;9;36;1;t1436;2020-12-16
mazowieckie;żuromiński;9;2.35;0;0;0;10;118;49;9;40;0;t1437;2020-12-16
mazowieckie;żyrardowski;34;4.5;0;0;0;47;622;129;42;80;7;t1438;2020-12-16
mazowieckie;Ostrołęka;5;0.96;1;0;1;20;132;38;5;30;3;t1461;2020-12-16
mazowieckie;Płock;50;4.2;5;4;1;79;717;147;51;90;6;t1462;2020-12-16
mazowieckie;Radom;50;2.37;2;2;0;54;722;331;58;265;8;t1463;2020-12-16
mazowieckie;Siedlce;17;2.17;0;0;0;19;316;82;21;61;0;t1464;2020-12-16
mazowieckie;Warszawa;527;2.94;18;2;16;987;9609;2994;579;2341;74;t1465;2020-12-16
opolskie;brzeski;25;2.79;0;0;0;44;421;83;26;57;0;t1601;2020-12-16
opolskie;głubczycki;31;6.84;2;0;2;16;241;76;32;43;1;t1602;2020-12-16
opolskie;kędzierzyńsko-kozielski;23;2.46;1;0;1;37;462;119;24;93;2;t1603;2020-12-16
opolskie;kluczborski;19;2.91;1;0;1;13;388;70;22;48;0;t1604;2020-12-16
opolskie;krapkowicki;12;1.89;0;0;0;14;245;75;18;57;0;t1605;2020-12-16
opolskie;namysłowski;13;3.05;0;0;0;3;247;43;15;27;1;t1606;2020-12-16
opolskie;nyski;27;1.99;0;0;0;34;489;120;28;91;1;t1607;2020-12-16
opolskie;oleski;16;2.49;2;0;2;12;255;58;17;41;0;t1608;2020-12-16
opolskie;opolski;23;1.86;5;0;5;37;570;143;27;112;4;t1609;2020-12-16
opolskie;prudnicki;3;0.54;0;0;0;9;137;39;4;35;0;t1610;2020-12-16
opolskie;strzelecki;19;2.56;0;0;0;26;500;87;19;65;3;t1611;2020-12-16
opolskie;Opole;42;3.28;4;1;3;48;815;216;53;162;1;t1661;2020-12-16
podkarpackie;bieszczadzki;7;3.24;0;0;0;2;44;25;7;18;0;t1801;2020-12-16
podkarpackie;brzozowski;5;0.76;0;0;0;6;146;64;5;59;0;t1802;2020-12-16
podkarpackie;dębicki;12;0.89;1;1;0;14;199;73;13;60;0;t1803;2020-12-16
podkarpackie;jarosławski;11;0.92;0;0;0;26;337;98;15;81;2;t1804;2020-12-16
podkarpackie;jasielski;12;1.06;1;0;1;17;183;77;13;63;1;t1805;2020-12-16
podkarpackie;kolbuszowski;1;0.16;0;0;0;9;111;42;2;40;0;t1806;2020-12-16
podkarpackie;krośnieński;7;0.62;0;0;0;9;140;63;7;55;1;t1807;2020-12-16
podkarpackie;leżajski;12;1.73;0;0;0;14;115;51;12;37;2;t1808;2020-12-16
podkarpackie;lubaczowski;8;1.46;0;0;0;13;282;33;10;22;1;t1809;2020-12-16
podkarpackie;łańcucki;20;2.46;4;0;4;24;295;101;26;74;1;t1810;2020-12-16
podkarpackie;mielecki;10;0.73;2;0;2;12;291;82;11;71;0;t1811;2020-12-16
podkarpackie;niżański;13;1.96;0;0;0;14;341;73;14;59;0;t1812;2020-12-16
podkarpackie;przemyski;9;1.22;1;0;1;15;401;68;10;56;2;t1813;2020-12-16
podkarpackie;przeworski;4;0.51;0;0;0;9;177;51;5;46;0;t1814;2020-12-16
podkarpackie;ropczycko-sędziszowski;3;0.4;1;0;1;6;109;33;3;30;0;t1815;2020-12-16
podkarpackie;rzeszowski;21;1.24;1;0;1;33;463;152;23;127;2;t1816;2020-12-16
podkarpackie;sanocki;17;1.81;1;0;1;8;102;93;18;75;0;t1817;2020-12-16
podkarpackie;stalowowolski;29;2.74;0;0;0;24;465;94;31;63;0;t1818;2020-12-16
podkarpackie;strzyżowski;13;2.12;1;0;1;5;195;76;15;61;0;t1819;2020-12-16
podkarpackie;tarnobrzeski;9;1.7;0;0;0;8;173;55;10;45;0;t1820;2020-12-16
podkarpackie;leski;7;2.65;0;0;0;3;46;27;7;19;1;t1821;2020-12-16
podkarpackie;Krosno;6;1.3;1;0;1;8;84;54;6;48;0;t1861;2020-12-16
podkarpackie;Przemyśl;16;2.65;0;0;0;14;189;76;17;57;2;t1862;2020-12-16
podkarpackie;Rzeszów;33;1.68;2;1;1;58;527;219;39;180;0;t1863;2020-12-16
podkarpackie;Tarnobrzeg;6;1.29;0;0;0;6;159;74;7;66;1;t1864;2020-12-16
podlaskie;augustowski;2;0.35;1;1;0;12;258;28;3;24;1;t2001;2020-12-16
podlaskie;białostocki;35;2.33;1;1;0;60;686;220;37;179;4;t2002;2020-12-16
podlaskie;bielski;11;2.03;1;0;1;23;228;47;11;36;0;t2003;2020-12-16
podlaskie;grajewski;3;0.64;0;0;0;7;216;36;5;31;0;t2004;2020-12-16
podlaskie;hajnowski;15;3.55;0;0;0;16;207;54;15;36;3;t2005;2020-12-16
podlaskie;kolneński;5;1.32;0;0;0;12;98;29;8;21;0;t2006;2020-12-16
podlaskie;łomżyński;5;0.98;0;0;0;13;235;28;5;20;3;t2007;2020-12-16
podlaskie;moniecki;4;0.99;3;1;2;4;154;20;4;16;0;t2008;2020-12-16
podlaskie;sejneński;3;1.51;0;0;0;2;73;15;3;12;0;t2009;2020-12-16
podlaskie;siemiatycki;11;2.51;0;0;0;16;150;27;11;15;1;t2010;2020-12-16
podlaskie;sokólski;20;3.02;1;1;0;23;321;56;22;34;0;t2011;2020-12-16
podlaskie;suwalski;0;0.0;1;0;1;11;156;15;0;15;0;t2012;2020-12-16
podlaskie;wysokomazowiecki;3;0.53;1;1;0;15;264;42;3;39;0;t2013;2020-12-16
podlaskie;zambrowski;12;2.77;0;0;0;26;278;49;13;36;0;t2014;2020-12-16
podlaskie;Białystok;69;2.32;0;0;0;142;1249;403;80;317;6;t2061;2020-12-16
podlaskie;Łomża;22;3.5;1;0;1;29;306;83;25;56;2;t2062;2020-12-16
podlaskie;Suwałki;10;1.43;0;0;0;37;410;43;10;31;2;t2063;2020-12-16
pomorskie;bytowski;26;3.29;1;0;1;32;386;132;28;103;1;t2201;2020-12-16
pomorskie;chojnicki;23;2.35;1;0;1;33;457;100;26;73;1;t2202;2020-12-16
pomorskie;człuchowski;43;7.69;4;2;2;35;406;94;45;47;2;t2203;2020-12-16
pomorskie;gdański;61;5.11;0;0;0;81;1146;218;62;150;6;t2204;2020-12-16
pomorskie;kartuski;25;1.78;0;0;0;58;795;235;36;183;16;t2205;2020-12-16
pomorskie;kościerski;19;2.61;4;0;4;38;431;79;19;58;2;t2206;2020-12-16
pomorskie;kwidzyński;26;3.13;1;0;1;43;429;106;28;64;14;t2207;2020-12-16
pomorskie;lęborski;14;2.12;0;0;0;18;256;90;14;68;8;t2208;2020-12-16
pomorskie;malborski;20;3.15;0;0;0;41;582;93;20;69;4;t2209;2020-12-16
pomorskie;nowodworski;14;3.95;0;0;0;29;379;45;14;30;1;t2210;2020-12-16
pomorskie;pucki;47;5.39;1;0;1;48;553;138;50;85;3;t2211;2020-12-16
pomorskie;słupski;32;3.24;1;0;1;44;915;166;32;134;0;t2212;2020-12-16
pomorskie;starogardzki;59;4.6;1;0;1;56;620;149;64;75;10;t2213;2020-12-16
pomorskie;tczewski;48;4.15;1;0;1;74;851;161;50;96;15;t2214;2020-12-16
pomorskie;wejherowski;87;3.98;2;0;2;134;1464;313;94;202;17;t2215;2020-12-16
pomorskie;sztumski;19;4.62;1;0;1;42;327;86;19;62;5;t2216;2020-12-16
pomorskie;Gdańsk;242;5.13;2;0;2;343;4082;1013;252;715;46;t2261;2020-12-16
pomorskie;Gdynia;118;4.8;2;0;2;187;1585;479;126;328;25;t2262;2020-12-16
pomorskie;Słupsk;31;3.43;0;0;0;64;929;263;33;228;2;t2263;2020-12-16
pomorskie;Sopot;5;1.41;0;0;0;24;142;48;5;40;3;t2264;2020-12-16
śląskie;będziński;29;1.96;0;0;0;60;526;166;31;131;4;t2401;2020-12-16
śląskie;bielski;39;2.35;3;0;3;76;821;191;50;132;9;t2402;2020-12-16
śląskie;cieszyński;34;1.91;3;0;3;39;647;224;41;174;9;t2403;2020-12-16
śląskie;częstochowski;24;1.79;0;0;0;32;359;142;37;103;2;t2404;2020-12-16
śląskie;gliwicki;37;3.2;0;0;0;45;553;123;37;86;0;t2405;2020-12-16
śląskie;kłobucki;6;0.71;0;0;0;18;250;53;6;46;1;t2406;2020-12-16
śląskie;lubliniecki;16;2.1;1;0;1;30;265;156;32;122;2;t2407;2020-12-16
śląskie;mikołowski;29;2.92;1;0;1;36;435;115;31;83;1;t2408;2020-12-16
śląskie;myszkowski;8;1.13;1;1;0;15;273;50;8;41;1;t2409;2020-12-16
śląskie;pszczyński;9;0.81;0;0;0;22;381;76;9;64;3;t2410;2020-12-16
śląskie;raciborski;18;1.67;2;0;2;37;384;92;20;71;1;t2411;2020-12-16
śląskie;rybnicki;63;8.05;0;0;0;9;301;135;65;63;7;t2412;2020-12-16
śląskie;tarnogórski;29;2.06;2;0;2;47;634;161;32;129;0;t2413;2020-12-16
śląskie;bieruńsko-lędziński;9;1.5;1;0;1;14;262;36;9;26;1;t2414;2020-12-16
śląskie;wodzisławski;13;0.83;1;0;1;31;422;97;16;79;2;t2415;2020-12-16
śląskie;zawierciański;25;2.13;1;0;1;33;349;118;27;90;1;t2416;2020-12-16
śląskie;żywiecki;11;0.72;1;0;1;19;515;102;15;87;0;t2417;2020-12-16
śląskie;Bielsko-Biała;36;2.11;0;0;0;42;589;209;42;162;5;t2461;2020-12-16
śląskie;Bytom;23;1.4;1;0;1;46;487;183;25;157;1;t2462;2020-12-16
śląskie;Chorzów;22;2.05;2;0;2;38;331;116;22;92;2;t2463;2020-12-16
śląskie;Częstochowa;38;1.73;0;0;0;67;536;252;45;205;2;t2464;2020-12-16
śląskie;Dąbrowa Górnicza;31;2.61;0;0;0;48;614;141;33;105;3;t2465;2020-12-16
śląskie;Gliwice;47;2.64;2;0;2;91;780;220;49;168;3;t2466;2020-12-16
śląskie;Jastrzębie-Zdrój;17;1.92;0;0;0;19;222;101;26;74;1;t2467;2020-12-16
śląskie;Jaworzno;30;3.31;0;0;0;35;330;127;33;93;1;t2468;2020-12-16
śląskie;Katowice;60;2.06;1;0;1;125;1070;369;70;292;7;t2469;2020-12-16
śląskie;Mysłowice;9;1.21;0;0;0;20;188;54;9;43;2;t2470;2020-12-16
śląskie;Piekary Śląskie;17;3.1;0;0;0;21;223;72;18;52;2;t2471;2020-12-16
