wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
lubuskie;kroœnieñski;3;0.55;0;0;0;40;16;342;37;3;32;2;t0802
lubuskie;miêdzyrzecki;4;0.70;1;1;0;49;30;277;68;7;60;1;t0803
lubuskie;nowosolski;7;0.81;0;0;0;44;4;305;86;11;75;0;t0804
lubuskie;s³ubicki;2;0.43;0;0;0;29;19;327;51;3;47;1;t0805
lubuskie;strzelecko-drezdenecki;13;2.66;0;0;0;35;8;284;74;17;57;0;t0806
lubuskie;sulêciñski;0;0;0;0;0;33;7;221;61;14;47;0;t0807
lubuskie;œwiebodziñski;1;0.18;0;0;0;46;16;351;69;6;63;0;t0808
lubuskie;zielonogórski;6;0.79;0;0;0;37;16;382;83;9;74;0;t0809
lubuskie;¿agañski;10;1.27;0;0;0;45;5;203;85;11;73;1;t0810
lubuskie;¿arski;12;1.25;0;0;0;47;15;383;86;13;67;6;t0811
lubuskie;wschowski;1;0.26;0;0;0;10;1;98;42;2;40;0;t0812
lubuskie;Gorzów Wielkopolski;12;0.97;1;1;0;87;10;632;261;18;242;1;t0861
lubuskie;Zielona Góra;9;0.64;0;0;0;98;61;709;146;11;133;2;t0862
³ódzkie;be³chatowski;14;1.24;6;0;6;46;9;313;161;17;142;2;t1001
³ódzkie;kutnowski;1;0.10;1;1;0;35;12;401;114;1;110;3;t1002
³ódzkie;³aski;3;0.60;0;0;0;15;2;132;49;3;46;0;t1003
³ódzkie;³êczycki;14;2.82;0;0;0;38;10;285;71;15;53;3;t1004
³ódzkie;³owicki;12;1.54;0;0;0;48;7;236;88;13;73;2;t1005
³ódzkie;³ódzki wschodni;17;2.35;1;0;1;65;19;504;118;17;98;3;t1006
³ódzkie;opoczyñski;4;0.53;2;2;0;13;3;121;133;7;123;3;t1007
³ódzkie;pabianicki;9;0.75;0;0;0;87;17;563;162;9;150;3;t1008
³ódzkie;pajêczañski;6;1.17;0;0;0;9;6;134;81;7;73;1;t1009
³ódzkie;piotrkowski;17;1.86;0;0;0;37;5;279;146;17;125;4;t1010
³ódzkie;poddêbicki;3;0.73;2;0;2;29;3;166;39;5;32;2;t1011
³ódzkie;radomszczañski;6;0.53;3;0;3;36;17;342;96;9;87;0;t1012
³ódzkie;rawski;1;0.21;0;0;0;21;4;185;27;1;26;0;t1013
³ódzkie;sieradzki;15;1.28;0;0;0;49;15;409;193;21;169;3;t1014
³ódzkie;skierniewicki;4;1.05;0;0;0;16;5;201;54;6;48;0;t1015
³ódzkie;tomaszowski;6;0.52;0;0;0;56;6;380;109;8;100;1;t1016
³ódzkie;wieluñski;3;0.39;0;0;0;32;4;143;61;3;56;2;t1017
³ódzkie;wieruszowski;2;0.48;0;0;0;15;2;105;27;3;24;0;t1018
³ódzkie;zduñskowolski;7;1.06;1;0;1;44;5;268;78;10;68;0;t1019
³ódzkie;zgierski;24;1.44;0;0;0;114;54;926;278;27;248;3;t1020
³ódzkie;brzeziñski;1;0.32;4;4;0;21;4;129;31;2;28;1;t1021
³ódzkie;£ódŸ;85;1.26;4;0;4;452;170;3828;1351;127;1183;41;t1061
³ódzkie;Piotrków Trybunalski;19;2.61;0;0;0;36;5;268;137;20;115;2;t1062
³ódzkie;Skierniewice;12;2.50;4;4;0;31;8;192;56;14;41;1;t1063
ma³opolskie;bocheñski;12;1.12;2;0;2;16;3;216;161;16;144;1;t1201
ma³opolskie;brzeski;3;0.32;1;0;1;12;7;132;146;5;141;0;t1202
ma³opolskie;chrzanowski;10;0.81;1;1;0;29;9;224;119;12;106;1;t1203
ma³opolskie;d¹browski;4;0.68;0;0;0;11;5;95;47;4;42;1;t1204
ma³opolskie;gorlicki;2;0.18;0;0;0;20;8;147;145;2;143;0;t1205
ma³opolskie;krakowski;27;0.96;0;0;0;107;22;840;196;30;162;4;t1206
ma³opolskie;limanowski;4;0.30;0;0;0;25;8;186;99;6;90;3;t1207
ma³opolskie;miechowski;4;0.82;0;0;0;25;4;81;59;5;53;1;t1208
ma³opolskie;myœlenicki;9;0.70;1;0;1;44;6;291;87;13;70;4;t1209
ma³opolskie;nowos¹decki;2;0.09;3;0;3;21;8;220;191;3;185;3;t1210
ma³opolskie;nowotarski;8;0.42;3;0;3;10;4;142;248;12;236;0;t1211
ma³opolskie;olkuski;4;0.36;0;0;0;29;4;196;67;4;63;0;t1212
ma³opolskie;oœwiêcimski;15;0.98;2;0;2;51;13;445;140;16;123;1;t1213
ma³opolskie;proszowicki;5;1.16;0;0;0;7;1;66;49;5;43;1;t1214
ma³opolskie;suski;8;0.95;1;0;1;18;0;177;50;10;40;0;t1215
ma³opolskie;tarnowski;6;0.30;3;2;1;35;11;303;142;8;134;0;t1216
ma³opolskie;tatrzañski;0;0;0;0;0;7;2;87;56;1;55;0;t1217
ma³opolskie;wadowicki;5;0.31;0;0;0;50;12;371;76;7;67;2;t1218
ma³opolskie;wielicki;9;0.69;0;0;0;25;5;422;89;10;76;3;t1219
ma³opolskie;Kraków;93;1.19;7;7;0;286;95;3549;715;115;591;9;t1261
ma³opolskie;Nowy S¹cz;3;0.36;1;0;1;13;3;102;60;5;55;0;t1262
ma³opolskie;Tarnów;3;0.28;1;0;1;23;7;174;79;3;76;0;t1263
mazowieckie;bia³obrzeski;4;1.20;2;0;2;19;2;207;24;4;20;0;t1401
mazowieckie;ciechanowski;6;0.67;0;0;0;41;6;319;100;7;93;0;t1402
mazowieckie;garwoliñski;11;1.01;0;0;0;39;9;259;97;16;79;2;t1403
mazowieckie;gostyniñski;1;0.22;0;0;0;15;5;134;30;1;29;0;t1404
mazowieckie;grodziski;31;3.21;1;0;1;94;17;738;185;35;146;4;t1405
mazowieckie;grójecki;23;2.34;0;0;0;78;29;1124;103;31;64;8;t1406
mazowieckie;kozienicki;5;0.84;0;0;0;47;10;342;78;17;61;0;t1407
mazowieckie;legionowski;14;1.17;0;0;0;96;67;721;89;16;68;5;t1408
mazowieckie;lipski;0;0;0;0;0;8;6;107;29;0;28;1;t1409
mazowieckie;³osicki;2;0.65;1;1;0;14;4;69;19;3;15;1;t1410
mazowieckie;makowski;4;0.90;0;0;0;31;17;183;41;6;35;0;t1411
mazowieckie;miñski;23;1.48;0;0;0;60;27;582;225;29;187;9;t1412
mazowieckie;m³awski;4;0.55;0;0;0;51;10;390;67;5;61;1;t1413
mazowieckie;nowodworski;10;1.26;1;1;0;65;33;526;71;10;57;4;t1414
mazowieckie;ostro³êcki;3;0.34;0;0;0;16;3;226;51;3;47;1;t1415
mazowieckie;ostrowski;6;0.83;0;0;0;19;0;234;48;7;41;0;t1416
mazowieckie;otwocki;22;1.77;1;0;1;77;40;731;151;27;114;10;t1417
mazowieckie;piaseczyñski;29;1.53;0;0;0;153;84;1524;237;49;180;8;t1418
mazowieckie;p³ocki;3;0.27;0;0;0;48;16;452;72;4;65;3;t1419
mazowieckie;p³oñski;10;1.15;2;0;2;35;4;349;80;11;67;2;t1420
mazowieckie;pruszkowski;19;1.14;0;0;0;104;52;1422;181;24;152;5;t1421
mazowieckie;przasnyski;3;0.57;0;0;0;35;5;237;53;4;49;0;t1422
mazowieckie;przysuski;1;0.24;0;0;0;10;2;102;19;2;17;0;t1423
mazowieckie;pu³tuski;3;0.58;0;0;0;25;0;180;45;3;42;0;t1424
mazowieckie;radomski;7;0.46;1;1;0;86;9;421;104;10;87;7;t1425
mazowieckie;siedlecki;11;1.35;0;0;0;22;9;205;124;15;103;6;t1426
mazowieckie;sierpecki;5;0.97;1;0;1;29;3;232;97;6;88;3;t1427
mazowieckie;sochaczewski;18;2.12;1;0;1;66;16;503;183;20;163;0;t1428
mazowieckie;soko³owski;2;0.37;2;0;2;15;4;150;46;5;40;1;t1429
mazowieckie;szyd³owiecki;2;0.51;0;0;0;20;4;62;31;2;27;2;t1430
mazowieckie;warszawski zachodni;30;2.51;0;0;0;82;39;933;117;32;83;2;t1432
mazowieckie;wêgrowski;6;0.91;0;0;0;18;12;245;61;7;48;6;t1433
mazowieckie;wo³omiñski;27;1.07;0;0;0;172;40;1506;241;32;198;11;t1434
mazowieckie;wyszkowski;12;1.62;0;0;0;40;9;228;77;14;63;0;t1435
mazowieckie;zwoleñski;2;0.56;0;0;0;11;4;74;37;4;32;1;t1436
mazowieckie;¿uromiñski;1;0.26;0;0;0;11;5;122;28;2;25;1;t1437
mazowieckie;¿yrardowski;10;1.32;1;1;0;63;23;448;89;17;69;3;t1438
mazowieckie;Ostro³êka;5;0.96;0;0;0;36;5;150;38;5;33;0;t1461
mazowieckie;P³ock;10;0.84;3;2;1;93;23;467;101;14;84;3;t1462
mazowieckie;Radom;19;0.90;2;2;0;91;28;640;267;28;221;18;t1463
mazowieckie;Siedlce;12;1.53;0;0;0;28;11;255;162;13;145;4;t1464
mazowieckie;Warszawa;277;1.54;7;0;7;995;463;12741;2578;362;2143;73;t1465
opolskie;brzeski;17;1.90;0;0;0;56;14;411;82;22;59;1;t1601
opolskie;g³ubczycki;5;1.10;0;0;0;24;3;147;41;6;34;1;t1602
opolskie;kêdzierzyñsko-kozielski;11;1.18;1;0;1;38;9;335;115;12;101;2;t1603
opolskie;kluczborski;17;2.60;1;0;1;24;9;178;85;17;65;3;t1604
opolskie;krapkowicki;6;0.94;0;0;0;28;8;204;36;12;23;1;t1605
opolskie;namys³owski;4;0.94;0;0;0;12;3;182;22;8;13;1;t1606
opolskie;nyski;11;0.81;3;3;0;47;28;356;122;19;102;1;t1607
opolskie;oleski;7;1.09;0;0;0;17;0;149;81;7;72;2;t1608
opolskie;opolski;8;0.65;0;0;0;68;25;447;101;9;91;1;t1609
opolskie;prudnicki;6;1.09;0;0;0;18;2;80;55;6;49;0;t1610
opolskie;strzelecki;5;0.67;1;0;1;39;13;234;89;6;82;1;t1611
opolskie;Opole;19;1.48;2;0;2;81;33;778;158;23;133;2;t1661
podkarpackie;bieszczadzki;0;0;0;0;0;16;1;60;13;0;13;0;t1801
podkarpackie;brzozowski;3;0.46;0;0;0;18;2;94;112;3;108;1;t1802
podkarpackie;dêbicki;4;0.30;0;0;0;13;3;122;105;10;94;1;t1803
podkarpackie;jaros³awski;3;0.25;6;2;4;33;4;306;64;6;58;0;t1804
podkarpackie;jasielski;1;0.09;1;0;1;17;5;158;113;1;112;0;t1805
podkarpackie;kolbuszowski;4;0.64;2;0;2;10;0;76;90;7;83;0;t1806
podkarpackie;kroœnieñski;2;0.18;0;0;0;17;2;84;73;2;71;0;t1807
podkarpackie;le¿ajski;1;0.14;0;0;0;17;4;168;47;2;45;0;t1808
podkarpackie;lubaczowski;8;1.46;1;1;0;20;4;259;53;9;44;0;t1809
podkarpackie;³añcucki;3;0.37;0;0;0;39;8;232;64;3;61;0;t1810
podkarpackie;mielecki;6;0.44;3;0;3;33;6;260;89;8;81;0;t1811
podkarpackie;ni¿añski;20;3.01;1;0;1;17;7;159;83;21;62;0;t1812
podkarpackie;przemyski;3;0.41;0;0;0;23;11;204;54;4;50;0;t1813
podkarpackie;przeworski;1;0.13;0;0;0;13;0;89;32;2;30;0;t1814
podkarpackie;ropczycko-sêdziszowski;1;0.13;0;0;0;8;3;89;59;1;58;0;t1815
podkarpackie;rzeszowski;8;0.47;3;0;3;52;28;425;132;8;123;1;t1816
podkarpackie;sanocki;5;0.53;0;0;0;11;1;122;72;6;66;0;t1817
podkarpackie;stalowowolski;10;0.94;1;0;1;30;15;294;82;11;71;0;t1818
podkarpackie;strzy¿owski;0;0;0;0;0;17;3;97;53;0;53;0;t1819
podkarpackie;tarnobrzeski;2;0.38;1;0;1;20;5;188;46;4;42;0;t1820
podkarpackie;leski;2;0.76;1;1;0;3;1;57;12;2;10;0;t1821
podkarpackie;Krosno;1;0.22;0;0;0;12;3;52;31;1;30;0;t1861
podkarpackie;Przemyœl;0;0;1;0;1;10;9;166;50;2;48;0;t1862
podkarpackie;Rzeszów;13;0.66;3;0;3;64;14;547;206;16;189;1;t1863
podkarpackie;Tarnobrzeg;7;1.50;0;0;0;24;2;116;41;8;33;0;t1864
podlaskie;augustowski;9;1.55;0;0;0;28;14;258;61;10;51;0;t2001
podlaskie;bia³ostocki;14;0.93;0;0;0;109;41;693;154;16;138;0;t2002
podlaskie;bielski;1;0.18;0;0;0;35;4;190;82;3;78;1;t2003
podlaskie;grajewski;7;1.49;0;0;0;10;8;100;58;9;49;0;t2004
podlaskie;hajnowski;0;0;1;0;1;24;14;185;86;1;85;0;t2005
podlaskie;kolneñski;2;0.53;0;0;0;9;3;86;72;2;70;0;t2006
podlaskie;³om¿yñski;5;0.98;0;0;0;25;3;200;69;5;64;0;t2007
podlaskie;moniecki;4;0.99;0;0;0;15;10;139;35;4;31;0;t2008
podlaskie;sejneñski;1;0.50;0;0;0;3;2;72;7;1;6;0;t2009
podlaskie;siemiatycki;3;0.68;0;0;0;13;3;109;62;7;54;1;t2010
podlaskie;sokólski;23;3.47;0;0;0;63;12;343;70;26;42;2;t2011
podlaskie;suwalski;2;0.56;0;0;0;13;5;111;19;2;17;0;t2012
podlaskie;wysokomazowiecki;6;1.06;0;0;0;16;1;157;43;6;37;0;t2013
podlaskie;zambrowski;3;0.69;0;0;0;19;1;166;33;5;27;1;t2014
podlaskie;Bia³ystok;29;0.97;0;0;0;240;44;1475;366;32;334;0;t2061
podlaskie;£om¿a;28;4.46;0;0;0;48;9;228;132;29;103;0;t2062
podlaskie;Suwa³ki;6;0.86;1;0;1;48;13;281;36;6;29;1;t2063
pomorskie;bytowski;3;0.38;0;0;0;33;7;275;81;4;77;0;t2201
pomorskie;chojnicki;13;1.33;0;0;0;74;4;310;76;14;60;2;t2202
pomorskie;cz³uchowski;8;1.43;0;0;0;38;10;288;84;8;74;2;t2203
pomorskie;gdañski;26;2.18;0;0;0;108;53;1050;191;30;148;13;t2204
pomorskie;kartuski;21;1.49;0;0;0;92;27;794;115;23;89;3;t2205
pomorskie;koœcierski;7;0.96;2;2;0;32;10;319;51;12;37;2;t2206
pomorskie;kwidzyñski;9;1.08;2;1;1;71;16;557;107;13;93;1;t2207
pomorskie;lêborski;2;0.30;0;0;0;56;6;262;55;2;53;0;t2208
pomorskie;malborski;19;3.00;3;3;0;62;26;459;69;21;46;2;t2209
pomorskie;nowodworski;2;0.56;0;0;0;21;2;208;49;3;44;2;t2210
pomorskie;pucki;46;5.28;0;0;0;90;35;848;115;48;65;2;t2211
pomorskie;s³upski;9;0.91;0;0;0;65;39;621;125;18;106;1;t2212
pomorskie;starogardzki;25;1.95;1;1;0;73;22;587;109;28;80;1;t2213
pomorskie;tczewski;40;3.46;0;0;0;92;59;615;178;49;123;6;t2214
pomorskie;wejherowski;24;1.10;0;0;0;212;75;1325;184;28;148;8;t2215
pomorskie;sztumski;15;3.65;0;0;0;35;37;291;45;16;28;1;t2216
pomorskie;Gdañsk;215;4.56;14;0;14;357;232;3907;826;222;577;27;t2261
pomorskie;Gdynia;77;3.13;3;0;3;276;113;1625;434;84;336;14;t2262
pomorskie;S³upsk;13;1.44;0;0;0;61;51;655;191;50;139;2;t2263
pomorskie;Sopot;9;2.53;0;0;0;18;12;185;43;9;31;3;t2264
œl¹skie;bêdziñski;24;1.62;0;0;0;62;15;555;222;28;194;0;t2401
œl¹skie;bielski;11;0.66;0;0;0;76;18;457;118;13;105;0;t2402
œl¹skie;cieszyñski;11;0.62;2;0;2;47;8;430;123;12;109;2;t2403
œl¹skie;czêstochowski;12;0.89;1;0;1;44;12;324;148;13;135;0;t2404
œl¹skie;gliwicki;21;1.82;0;0;0;69;17;489;176;26;148;2;t2405
œl¹skie;k³obucki;5;0.59;1;0;1;26;6;231;60;7;52;1;t2406
œl¹skie;lubliniecki;5;0.66;0;0;0;134;8;318;59;8;51;0;t2407
œl¹skie;miko³owski;2;0.20;0;0;0;44;5;274;76;4;71;1;t2408
œl¹skie;myszkowski;2;0.28;3;0;3;22;3;198;65;3;60;2;t2409
œl¹skie;pszczyñski;10;0.90;0;0;0;47;11;312;109;11;98;0;t2410
œl¹skie;raciborski;41;3.80;3;0;3;44;3;243;217;46;168;3;t2411
œl¹skie;rybnicki;17;2.17;0;0;0;42;0;178;53;17;34;2;t2412
œl¹skie;tarnogórski;14;0.99;0;0;0;66;6;481;154;14;140;0;t2413
œl¹skie;bieruñsko-lêdziñski;5;0.84;0;0;0;36;4;164;41;5;35;1;t2414
œl¹skie;wodzis³awski;11;0.70;4;0;4;46;5;335;140;18;119;3;t2415
œl¹skie;zawierciañski;15;1.28;2;0;2;40;10;302;138;20;117;1;t2416
œl¹skie;¿ywiecki;9;0.59;0;0;0;52;14;448;112;9;100;3;t2417
œl¹skie;Bielsko-Bia³a;10;0.59;1;0;1;60;12;640;152;14;135;3;t2461
œl¹skie;Bytom;32;1.95;1;0;1;73;6;464;154;32;121;1;t2462
œl¹skie;Chorzów;13;1.21;0;0;0;57;10;341;126;14;111;1;t2463
œl¹skie;Czêstochowa;17;0.78;6;0;6;75;27;634;273;25;243;5;t2464
œl¹skie;D¹browa Górnicza;9;0.76;0;0;0;63;16;384;265;11;252;2;t2465
œl¹skie;Gliwice;26;1.46;0;0;0;80;18;652;193;33;160;0;t2466
œl¹skie;Jastrzêbie-Zdrój;10;1.13;0;0;0;35;6;166;109;10;98;1;t2467
œl¹skie;Jaworzno;6;0.66;3;1;2;36;15;223;115;6;106;3;t2468
œl¹skie;Katowice;62;2.12;3;1;2;145;54;1097;762;72;687;3;t2469
œl¹skie;Mys³owice;15;2.01;1;0;1;40;6;211;61;15;46;0;t2470
œl¹skie;Piekary Œl¹skie;10;1.82;3;3;0;21;3;153;55;11;43;1;t2471
œl¹skie;Ruda Œl¹ska;9;0.66;2;0;2;74;18;486;120;9;110;1;t2472
œl¹skie;Rybnik;12;0.87;2;0;2;44;7;334;160;18;139;3;t2473
œl¹skie;Siemianowice Œl¹skie;3;0.45;0;0;0;40;11;218;64;4;59;1;t2474
œl¹skie;Sosnowiec;18;0.90;1;0;1;106;11;581;256;20;236;0;t2475
œl¹skie;Œwiêtoch³owice;2;0.41;0;0;0;33;5;140;42;2;40;0;t2476
œl¹skie;Tychy;20;1.57;2;0;2;62;20;477;140;24;116;0;t2477
œl¹skie;Zabrze;31;1.81;0;0;0;78;21;463;186;32;154;0;t2478
œl¹skie;¯ory;2;0.32;0;0;0;23;2;176;44;3;41;0;t2479
œwiêtokrzyskie;buski;3;0.42;2;1;1;23;9;115;96;5;91;0;t2601
œwiêtokrzyskie;jêdrzejowski;8;0.94;0;0;0;8;5;168;90;8;81;1;t2602
œwiêtokrzyskie;kazimierski;4;1.19;0;0;0;12;1;65;41;4;36;1;t2603
œwiêtokrzyskie;kielecki;18;0.85;0;0;0;58;10;273;227;19;201;7;t2604
œwiêtokrzyskie;konecki;7;0.88;0;0;0;15;2;147;105;11;92;2;t2605
œwiêtokrzyskie;opatowski;5;0.96;0;0;0;17;4;156;62;9;50;3;t2606
œwiêtokrzyskie;ostrowiecki;7;0.65;0;0;0;40;11;238;91;8;79;4;t2607
œwiêtokrzyskie;piñczowski;1;0.26;0;0;0;9;6;52;49;2;47;0;t2608
œwiêtokrzyskie;sandomierski;10;1.30;0;0;0;27;9;275;97;16;80;1;t2609
œwiêtokrzyskie;skar¿yski;2;0.27;2;0;2;25;6;151;59;8;50;1;t2610
œwiêtokrzyskie;starachowicki;5;0.56;5;0;5;18;3;207;64;7;56;1;t2611
œwiêtokrzyskie;staszowski;3;0.42;0;0;0;18;11;202;112;6;106;0;t2612
œwiêtokrzyskie;w³oszczowski;2;0.45;0;0;0;8;0;79;40;4;33;3;t2613
œwiêtokrzyskie;Kielce;33;1.70;2;0;2;71;8;348;256;37;212;7;t2661
