wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
kujawsko-pomorskie;mogileñski;9;1.98;1;;1;36;13;230;34;9;25;0;t0409
kujawsko-pomorskie;nakielski;10;1.16;;;;124;52;675;75;16;58;1;t0410
kujawsko-pomorskie;radziejowski;8;1.99;2;;2;37;23;222;30;10;20;0;t0411
kujawsko-pomorskie;rypiñski;;;2;;2;21;12;127;37;0;37;0;t0412
kujawsko-pomorskie;sêpoleñski;22;5.38;;;;55;12;314;60;27;32;1;t0413
kujawsko-pomorskie;œwiecki;25;2.53;;;;127;36;751;162;28;131;3;t0414
kujawsko-pomorskie;toruñski;53;4.87;2;1;1;172;65;998;216;62;149;5;t0415
kujawsko-pomorskie;tucholski;13;2.69;1;;1;55;34;403;48;14;30;4;t0416
kujawsko-pomorskie;w¹brzeski;21;6.16;;;;53;5;181;51;21;30;0;t0417
kujawsko-pomorskie;w³oc³awski;10;1.16;;;;88;27;429;61;10;48;3;t0418
kujawsko-pomorskie;¿niñski;39;5.57;;;;86;43;527;84;41;42;1;t0419
kujawsko-pomorskie;Bydgoszcz;161;4.64;3;;3;548;202;2672;630;189;425;16;t0461
kujawsko-pomorskie;Grudzi¹dz;38;4.04;1;;1;130;54;753;257;45;205;7;t0462
kujawsko-pomorskie;Toruñ;108;5.37;2;;2;262;126;1509;603;127;468;8;t0463
kujawsko-pomorskie;W³oc³awek;32;2.93;1;;1;108;30;534;95;33;61;1;t0464
lubelskie;bialski;10;0.91;1;1;;70;14;339;64;13;51;0;t0601
lubelskie;bi³gorajski;6;0.60;;;;55;1;146;68;6;56;6;t0602
lubelskie;che³mski;7;0.90;;;;49;15;315;64;8;55;1;t0603
lubelskie;hrubieszowski;10;1.60;3;;3;37;11;223;58;12;44;2;t0604
lubelskie;janowski;5;1.10;1;;1;17;4;65;28;6;22;0;t0605
lubelskie;krasnostawski;25;3.97;2;1;1;53;23;409;65;26;39;0;t0606
lubelskie;kraœnicki;35;3.68;;;;64;21;199;114;39;74;1;t0607
lubelskie;lubartowski;3;0.34;2;1;1;59;10;247;65;3;61;1;t0608
lubelskie;lubelski;42;2.69;1;;1;112;55;615;180;46;132;2;t0609
lubelskie;³êczyñski;19;3.32;4;;4;42;15;303;54;20;33;1;t0610
lubelskie;³ukowski;10;0.94;1;;1;39;5;159;61;14;47;0;t0611
lubelskie;opolski;19;3.22;2;;2;45;18;249;63;24;37;2;t0612
lubelskie;parczewski;2;0.58;;;;14;4;81;37;4;33;0;t0613
lubelskie;pu³awski;28;2.48;3;;3;95;34;462;107;31;72;4;t0614
lubelskie;radzyñski;2;0.34;1;;1;17;8;141;40;4;36;0;t0615
lubelskie;rycki;17;3.04;1;1;;47;9;179;59;17;41;1;t0616
lubelskie;œwidnicki;34;4.74;1;1;;96;32;478;140;38;99;3;t0617
lubelskie;tomaszowski;20;2.43;4;3;1;43;11;145;78;21;54;3;t0618
lubelskie;w³odawski;10;2.62;;;;37;5;142;56;14;42;0;t0619
lubelskie;zamojski;14;1.32;;;;35;12;225;70;16;53;1;t0620
lubelskie;Bia³a Podlaska;6;1.05;1;;1;51;14;186;46;7;39;0;t0661
lubelskie;Che³m;7;1.14;;;;49;30;335;42;9;31;2;t0662
lubelskie;Lublin;147;4.33;2;;2;316;106;1377;579;155;411;13;t0663
lubelskie;Zamoœæ;12;1.90;;;;31;17;187;94;14;78;2;t0664
lubuskie;gorzowski;22;3.05;;;;83;10;397;101;24;76;1;t0801
lubuskie;kroœnieñski;9;1.65;;;;72;67;499;38;9;29;0;t0802
lubuskie;miêdzyrzecki;13;2.27;;;;47;21;267;85;22;61;2;t0803
lubuskie;nowosolski;10;1.16;1;1;;42;14;320;88;19;69;0;t0804
lubuskie;s³ubicki;6;1.28;;;;36;11;430;50;12;38;0;t0805
lubuskie;strzelecko-drezdenecki;11;2.25;;;;41;16;207;79;20;56;3;t0806
lubuskie;sulêciñski;3;0.85;;;;42;12;295;44;4;40;0;t0807
lubuskie;œwiebodziñski;9;1.62;;;;66;18;338;51;11;40;0;t0808
lubuskie;zielonogórski;12;1.59;;;;67;27;448;104;16;86;2;t0809
lubuskie;¿agañski;15;1.91;;;;42;14;219;84;16;67;1;t0810
lubuskie;¿arski;30;3.13;;;;62;21;348;111;31;80;0;t0811
lubuskie;wschowski;5;1.29;;;;19;2;153;24;5;19;0;t0812
lubuskie;Gorzów Wielkopolski;50;4.05;;;;135;22;556;263;57;202;4;t0861
lubuskie;Zielona Góra;13;0.92;;;;109;63;771;173;18;153;2;t0862
³ódzkie;be³chatowski;23;2.04;4;;4;51;18;300;98;28;65;5;t1001
³ódzkie;kutnowski;16;1.66;;;;75;11;437;104;19;82;3;t1002
³ódzkie;³aski;6;1.20;;;;25;10;184;42;7;35;0;t1003
³ódzkie;³êczycki;25;5.04;;;;66;6;295;93;27;65;1;t1004
³ódzkie;³owicki;11;1.41;1;;1;35;4;283;95;12;81;2;t1005
³ódzkie;³ódzki wschodni;23;3.18;;;;77;16;342;97;28;67;2;t1006
³ódzkie;opoczyñski;3;0.40;;;;16;1;103;65;5;55;5;t1007
³ódzkie;pabianicki;23;1.93;;;;121;34;627;129;28;97;4;t1008
³ódzkie;pajêczañski;1;0.20;2;;2;17;4;129;24;2;22;0;t1009
³ódzkie;piotrkowski;19;2.08;;;;61;7;285;66;20;46;0;t1010
³ódzkie;poddêbicki;7;1.71;2;;2;31;10;236;46;10;34;2;t1011
³ódzkie;radomszczañski;16;1.43;1;;1;38;25;257;148;23;122;3;t1012
³ódzkie;rawski;5;1.03;1;;1;24;4;242;47;8;38;1;t1013
³ódzkie;sieradzki;39;3.32;;;;57;18;466;170;42;115;13;t1014
³ódzkie;skierniewicki;9;2.36;;;;20;4;189;46;9;35;2;t1015
³ódzkie;tomaszowski;23;1.98;;;;78;9;374;116;25;85;6;t1016
³ódzkie;wieluñski;4;0.53;;;;34;12;192;39;5;33;1;t1017
³ódzkie;wieruszowski;4;0.95;;;;24;8;102;15;5;10;0;t1018
³ódzkie;zduñskowolski;21;3.17;;;;44;6;189;102;24;76;2;t1019
³ódzkie;zgierski;69;4.15;3;;3;175;45;913;278;76;200;2;t1020
³ódzkie;brzeziñski;11;3.57;;;;23;;94;39;11;27;1;t1021
³ódzkie;£ódŸ;292;4.31;;;;744;263;3759;1459;334;1074;51;t1061
³ódzkie;Piotrków Trybunalski;11;1.51;1;;1;46;11;261;74;12;60;2;t1062
³ódzkie;Skierniewice;10;2.09;;;;43;13;258;64;12;52;0;t1063
ma³opolskie;bocheñski;13;1.21;;;;24;5;131;70;14;56;0;t1201
ma³opolskie;brzeski;8;0.86;1;1;;17;4;129;92;11;80;1;t1202
ma³opolskie;chrzanowski;17;1.37;;;;38;11;221;90;18;72;0;t1203
ma³opolskie;d¹browski;1;0.17;;;;12;1;48;23;1;22;0;t1204
ma³opolskie;gorlicki;14;1.29;;;;32;6;126;61;14;43;4;t1205
ma³opolskie;krakowski;27;0.96;3;3;;118;40;595;148;34;113;1;t1206
ma³opolskie;limanowski;4;0.30;2;;2;28;4;110;65;5;59;1;t1207
ma³opolskie;miechowski;4;0.82;4;4;;10;2;41;38;6;30;2;t1208
ma³opolskie;myœlenicki;2;0.16;;;;21;9;159;63;5;56;2;t1209
ma³opolskie;nowos¹decki;4;0.18;3;;3;31;1;142;95;15;73;7;t1210
ma³opolskie;nowotarski;4;0.21;;;;18;;90;50;6;40;4;t1211
ma³opolskie;olkuski;11;0.99;;;;35;5;132;62;12;50;0;t1212
ma³opolskie;oœwiêcimski;17;1.11;;;;46;18;312;73;21;52;0;t1213
ma³opolskie;proszowicki;1;0.23;;;;8;2;45;17;1;16;0;t1214
ma³opolskie;suski;4;0.48;;;;26;8;125;75;7;67;1;t1215
ma³opolskie;tarnowski;5;0.25;1;1;;34;18;235;74;6;66;2;t1216
ma³opolskie;tatrzañski;6;0.88;;;;13;1;55;48;6;40;2;t1217
ma³opolskie;wadowicki;5;0.31;1;;1;83;20;349;71;5;66;0;t1218
ma³opolskie;wielicki;12;0.92;;;;58;11;291;72;18;54;0;t1219
ma³opolskie;Kraków;76;0.97;4;4;;321;144;1838;625;102;502;21;t1261
ma³opolskie;Nowy S¹cz;5;0.60;;;;17;5;66;44;9;32;3;t1262
ma³opolskie;Tarnów;10;0.92;;;;33;10;160;62;10;52;0;t1263
mazowieckie;bia³obrzeski;4;1.20;;;;19;6;153;25;5;20;0;t1401
mazowieckie;ciechanowski;7;0.78;;;;75;26;404;103;12;91;0;t1402
mazowieckie;garwoliñski;10;0.92;;;;41;8;167;75;12;62;1;t1403
mazowieckie;gostyniñski;1;0.22;;;;12;11;160;33;3;29;1;t1404
mazowieckie;grodziski;32;3.31;;;;96;22;743;308;34;268;6;t1405
mazowieckie;grójecki;8;0.81;;;;87;48;834;74;12;62;0;t1406
mazowieckie;kozienicki;20;3.34;;;;61;7;261;84;20;63;1;t1407
mazowieckie;legionowski;34;2.85;1;1;;99;35;731;147;42;103;2;t1408
mazowieckie;lipski;4;1.19;;;;16;13;109;31;4;26;1;t1409
mazowieckie;³osicki;3;0.98;;;;7;5;98;15;4;10;1;t1410
mazowieckie;makowski;1;0.22;1;;1;34;5;168;30;3;26;1;t1411
mazowieckie;miñski;15;0.97;3;3;;92;26;523;140;19;116;5;t1412
mazowieckie;m³awski;9;1.24;;;;48;12;538;67;10;57;0;t1413
mazowieckie;nowodworski;8;1.01;1;;1;60;18;359;76;8;66;2;t1414
mazowieckie;ostro³êcki;11;1.24;1;;1;37;2;223;43;11;30;2;t1415
mazowieckie;ostrowski;10;1.39;;;;35;11;199;55;11;44;0;t1416
mazowieckie;otwocki;21;1.69;;;;95;35;517;137;23;107;7;t1417
mazowieckie;piaseczyñski;56;2.95;4;;4;172;104;1071;275;65;201;9;t1418
mazowieckie;p³ocki;21;1.89;1;1;;109;15;444;109;30;75;4;t1419
mazowieckie;p³oñski;9;1.04;;;;48;11;406;88;11;77;0;t1420
mazowieckie;pruszkowski;29;1.74;5;;5;132;37;1119;225;34;184;7;t1421
mazowieckie;przasnyski;16;3.06;2;;2;48;26;312;66;17;48;1;t1422
mazowieckie;przysuski;1;0.24;2;;2;8;5;83;20;1;16;3;t1423
mazowieckie;pu³tuski;3;0.58;;;;32;5;158;43;4;38;1;t1424
mazowieckie;radomski;7;0.46;;;;71;22;342;81;11;68;2;t1425
mazowieckie;siedlecki;9;1.11;;;;23;2;221;65;11;54;0;t1426
mazowieckie;sierpecki;22;4.25;;;;51;8;225;48;23;19;6;t1427
mazowieckie;sochaczewski;15;1.76;1;;1;64;8;463;93;19;74;0;t1428
mazowieckie;soko³owski;3;0.56;;;;25;6;129;25;3;21;1;t1429
mazowieckie;szyd³owiecki;1;0.25;;;;5;2;55;20;2;18;0;t1430
mazowieckie;warszawski zachodni;30;2.51;;;;114;36;843;146;35;109;2;t1432
mazowieckie;wêgrowski;9;1.37;1;1;;45;6;227;39;12;25;2;t1433
mazowieckie;wo³omiñski;85;3.38;;;;197;59;1245;371;107;254;10;t1434
mazowieckie;wyszkowski;3;0.40;;;;49;5;231;37;4;32;1;t1435
mazowieckie;zwoleñski;1;0.28;;;;16;7;121;22;1;21;0;t1436
mazowieckie;¿uromiñski;5;1.30;;;;19;2;119;32;5;26;1;t1437
mazowieckie;¿yrardowski;13;1.72;;;;83;23;388;122;20;97;5;t1438
mazowieckie;Ostro³êka;;;;;;37;3;148;24;1;23;0;t1461
mazowieckie;P³ock;21;1.76;;;;155;25;554;96;23;70;3;t1462
mazowieckie;Radom;27;1.28;;;;143;35;580;304;36;259;9;t1463
mazowieckie;Siedlce;19;2.43;;;;38;14;242;105;22;81;2;t1464
mazowieckie;Warszawa;354;1.97;2;;2;1205;593;7794;3112;454;2581;77;t1465
opolskie;brzeski;15;1.67;;;;52;39;349;62;19;43;0;t1601
opolskie;g³ubczycki;3;0.66;;;;34;11;164;36;3;33;0;t1602
opolskie;kêdzierzyñsko-kozielski;19;2.03;2;;2;34;19;314;97;20;72;5;t1603
opolskie;kluczborski;9;1.38;;;;30;5;183;47;10;37;0;t1604
opolskie;krapkowicki;1;0.16;;;;19;15;178;37;5;31;1;t1605
opolskie;namys³owski;;;;;;28;11;160;19;0;19;0;t1606
opolskie;nyski;21;1.55;2;1;1;67;35;316;122;26;93;3;t1607
opolskie;oleski;7;1.09;1;;1;28;10;153;44;8;36;0;t1608
opolskie;opolski;13;1.05;;;;72;15;378;117;18;98;1;t1609
opolskie;prudnicki;1;0.18;;;;16;5;115;38;1;35;2;t1610
opolskie;strzelecki;11;1.48;;;;56;18;325;54;13;39;2;t1611
opolskie;Opole;20;1.56;1;;1;101;26;809;173;31;141;1;t1661
podkarpackie;bieszczadzki;;;;;;13;3;30;10;0;10;0;t1801
podkarpackie;brzozowski;3;0.46;;;;8;3;102;92;4;88;0;t1802
podkarpackie;dêbicki;11;0.81;;;;21;5;133;92;11;81;0;t1803
podkarpackie;jaros³awski;4;0.33;;;;45;15;273;69;8;61;0;t1804
podkarpackie;jasielski;6;0.53;1;;1;22;12;117;55;7;48;0;t1805
podkarpackie;kolbuszowski;;;;;;9;7;56;36;1;35;0;t1806
podkarpackie;kroœnieñski;1;0.09;;;;12;1;110;50;1;49;0;t1807
podkarpackie;le¿ajski;;;2;;2;9;7;89;36;0;36;0;t1808
podkarpackie;lubaczowski;9;1.64;;;;23;4;187;53;9;42;2;t1809
podkarpackie;³añcucki;5;0.62;3;;3;38;13;246;46;6;40;0;t1810
podkarpackie;mielecki;6;0.44;;;;26;5;138;70;6;64;0;t1811
podkarpackie;ni¿añski;2;0.30;1;;1;16;8;147;41;3;38;0;t1812
podkarpackie;przemyski;3;0.41;;;;22;15;183;44;6;37;1;t1813
podkarpackie;przeworski;3;0.38;;;;20;2;130;42;6;36;0;t1814
podkarpackie;ropczycko-sêdziszowski;4;0.54;;;;6;5;58;34;4;30;0;t1815
podkarpackie;rzeszowski;7;0.41;;;;72;20;371;123;11;111;1;t1816
podkarpackie;sanocki;1;0.11;1;;1;14;8;72;56;1;54;1;t1817
podkarpackie;stalowowolski;3;0.28;;;;51;7;309;50;5;45;0;t1818
podkarpackie;strzy¿owski;2;0.33;;;;18;8;116;32;2;30;0;t1819
podkarpackie;tarnobrzeski;;;;;;24;4;146;23;0;23;0;t1820
podkarpackie;leski;;;;;;9;2;53;11;0;11;0;t1821
podkarpackie;Krosno;;;;;;8;6;47;35;0;35;0;t1861
podkarpackie;Przemyœl;1;0.17;;;;40;11;156;31;2;27;2;t1862
podkarpackie;Rzeszów;10;0.51;;;;75;39;420;160;13;146;1;t1863
podkarpackie;Tarnobrzeg;4;0.86;;;;42;10;115;33;5;28;0;t1864
podlaskie;augustowski;6;1.04;1;;1;36;3;205;30;6;23;1;t2001
podlaskie;bia³ostocki;28;1.86;;;;124;33;469;137;31;104;2;t2002
podlaskie;bielski;3;0.55;;;;35;6;155;48;5;43;0;t2003
podlaskie;grajewski;15;3.19;2;2;;19;3;115;55;18;36;1;t2004
podlaskie;hajnowski;3;0.71;;;;33;3;145;51;5;46;0;t2005
podlaskie;kolneñski;5;1.32;;;;6;11;58;31;7;23;1;t2006
podlaskie;³om¿yñski;5;0.98;1;;1;21;5;173;39;6;31;2;t2007
podlaskie;moniecki;5;1.24;;;;18;5;86;31;6;24;1;t2008
podlaskie;sejneñski;3;1.51;;;;7;3;28;6;3;2;1;t2009
podlaskie;siemiatycki;5;1.14;;;;13;7;98;24;5;18;1;t2010
podlaskie;sokólski;36;5.43;;;;67;10;352;67;40;27;0;t2011
podlaskie;suwalski;3;0.84;;;;15;5;118;10;3;7;0;t2012
podlaskie;wysokomazowiecki;16;2.82;;;;29;5;174;50;16;34;0;t2013
podlaskie;zambrowski;3;0.69;;;;29;10;211;29;4;24;1;t2014
podlaskie;Bia³ystok;43;1.44;4;1;3;309;86;1080;310;49;253;8;t2061
podlaskie;£om¿a;16;2.55;;;;71;15;275;73;18;53;2;t2062
podlaskie;Suwa³ki;8;1.15;;;;43;19;310;39;11;26;2;t2063
pomorskie;bytowski;9;1.14;;;;38;10;283;101;12;86;3;t2201
pomorskie;chojnicki;11;1.13;3;;3;58;12;293;60;12;48;0;t2202
pomorskie;cz³uchowski;14;2.50;1;;1;43;14;295;49;17;32;0;t2203
pomorskie;gdañski;15;1.26;;;;104;64;996;128;19;98;11;t2204
pomorskie;kartuski;25;1.78;1;;1;97;47;678;136;31;103;2;t2205
pomorskie;koœcierski;6;0.82;;;;43;8;315;67;8;58;1;t2206
pomorskie;kwidzyñski;22;2.65;3;;3;68;14;456;98;29;69;0;t2207
pomorskie;lêborski;6;0.91;1;;1;33;14;220;63;7;56;0;t2208
pomorskie;malborski;20;3.15;1;1;;67;26;588;77;21;54;2;t2209
pomorskie;nowodworski;4;1.13;2;;2;37;15;322;31;4;27;0;t2210
pomorskie;pucki;20;2.29;;;;93;25;578;97;20;77;0;t2211
pomorskie;s³upski;18;1.82;;;;60;42;595;95;26;68;1;t2212
pomorskie;starogardzki;10;0.78;;;;87;58;591;86;12;67;7;t2213
pomorskie;tczewski;19;1.64;;;;94;50;686;81;24;56;1;t2214
pomorskie;wejherowski;27;1.23;;;;227;66;1234;186;32;151;3;t2215
pomorskie;sztumski;6;1.46;;;;65;16;358;53;6;46;1;t2216
pomorskie;Gdañsk;133;2.82;7;;7;516;253;3556;658;149;482;27;t2261
pomorskie;Gdynia;78;3.17;4;3;1;253;119;1428;373;85;280;8;t2262
pomorskie;S³upsk;17;1.88;;;;93;56;667;170;23;144;3;t2263
pomorskie;Sopot;23;6.47;;;;35;19;149;81;30;47;4;t2264
œl¹skie;bêdziñski;42;2.84;2;;2;121;35;510;177;44;131;2;t2401
œl¹skie;bielski;26;1.56;;;;85;23;494;125;28;95;2;t2402
œl¹skie;cieszyñski;2;0.11;2;;2;66;31;505;89;3;85;1;t2403
œl¹skie;czêstochowski;28;2.08;3;;3;68;20;317;114;28;85;1;t2404
œl¹skie;gliwicki;40;3.46;;;;105;20;382;163;45;115;3;t2405
œl¹skie;k³obucki;6;0.71;;;;31;2;162;47;8;38;1;t2406
œl¹skie;lubliniecki;6;0.79;1;;1;41;7;221;37;6;31;0;t2407
œl¹skie;miko³owski;22;2.22;;;;57;49;337;90;23;64;3;t2408
œl¹skie;myszkowski;8;1.13;4;;4;39;6;282;57;10;46;1;t2409
œl¹skie;pszczyñski;12;1.07;;;;59;12;256;67;13;54;0;t2410
œl¹skie;raciborski;8;0.74;;;;34;5;167;77;10;66;1;t2411
œl¹skie;rybnicki;11;1.41;;;;25;8;174;52;13;38;1;t2412
œl¹skie;tarnogórski;25;1.78;;;;89;23;450;136;26;110;0;t2413
œl¹skie;bieruñsko-lêdziñski;3;0.50;;;;22;11;146;41;3;38;0;t2414
œl¹skie;wodzis³awski;9;0.57;1;1;;72;15;318;102;9;93;0;t2415
œl¹skie;zawierciañski;28;2.39;1;;1;64;9;336;185;31;149;5;t2416
œl¹skie;¿ywiecki;14;0.92;2;;2;67;16;463;101;15;84;2;t2417
œl¹skie;Bielsko-Bia³a;17;1.00;2;;2;101;32;597;116;22;94;0;t2461
œl¹skie;Bytom;68;4.14;1;;1;147;32;460;187;77;107;3;t2462
œl¹skie;Chorzów;19;1.77;;;;83;25;275;107;25;80;2;t2463
œl¹skie;Czêstochowa;39;1.78;2;;2;123;39;592;210;51;154;5;t2464
œl¹skie;D¹browa Górnicza;40;3.36;1;;1;106;16;379;142;40;102;0;t2465
œl¹skie;Gliwice;62;3.48;;;;141;47;655;233;65;165;3;t2466
œl¹skie;Jastrzêbie-Zdrój;13;1.47;;;;50;8;148;84;14;70;0;t2467
œl¹skie;Jaworzno;2;0.22;1;;1;23;21;241;43;2;41;0;t2468
œl¹skie;Katowice;74;2.54;9;;9;184;64;845;415;82;330;3;t2469
œl¹skie;Mys³owice;16;2.14;4;1;3;43;9;202;79;16;63;0;t2470
œl¹skie;Piekary Œl¹skie;20;3.65;;;;43;9;198;64;20;43;1;t2471
œl¹skie;Ruda Œl¹ska;22;1.61;;;;122;43;490;129;24;105;0;t2472
œl¹skie;Rybnik;23;1.67;2;;2;58;22;300;120;24;95;1;t2473
œl¹skie;Siemianowice Œl¹skie;13;1.95;;;;28;18;153;52;17;34;1;t2474
œl¹skie;Sosnowiec;38;1.91;;;;105;42;564;214;40;171;3;t2475
œl¹skie;Œwiêtoch³owice;2;0.41;;;;38;16;138;31;3;27;1;t2476
œl¹skie;Tychy;16;1.26;2;;2;80;42;446;100;18;81;1;t2477
œl¹skie;Zabrze;46;2.68;;;;120;31;467;184;46;136;2;t2478
œl¹skie;¯ory;3;0.48;;;;33;10;202;27;3;23;1;t2479
œwiêtokrzyskie;buski;7;0.98;;;;20;2;102;54;9;43;2;t2601
œwiêtokrzyskie;jêdrzejowski;8;0.94;;;;25;9;182;52;10;41;1;t2602
œwiêtokrzyskie;kazimierski;;;;;;7;1;66;21;0;21;0;t2603
œwiêtokrzyskie;kielecki;16;0.76;;;;67;18;254;138;27;108;3;t2604
œwiêtokrzyskie;konecki;5;0.63;1;;1;16;12;134;93;7;83;3;t2605
œwiêtokrzyskie;opatowski;9;1.74;;;;16;5;96;34;9;24;1;t2606
œwiêtokrzyskie;ostrowiecki;24;2.21;;;;50;23;252;81;30;49;2;t2607
œwiêtokrzyskie;piñczowski;1;0.26;;;;1;9;104;22;1;21;0;t2608
œwiêtokrzyskie;sandomierski;5;0.65;;;;48;18;270;89;11;78;0;t2609
œwiêtokrzyskie;skar¿yski;3;0.41;;;;25;4;123;68;4;61;3;t2610
œwiêtokrzyskie;starachowicki;13;1.46;1;1;;48;10;196;94;14;79;1;t2611
œwiêtokrzyskie;staszowski;15;2.10;;;;37;5;134;85;15;67;3;t2612
œwiêtokrzyskie;w³oszczowski;7;1.56;;;;18;7;87;35;7;28;0;t2613
œwiêtokrzyskie;Kielce;16;0.82;;;;67;17;229;197;18;172;7;t2661
warmiñsko-mazurskie;bartoszycki;27;4.75;1;;1;47;9;385;120;29;91;0;t2801
warmiñsko-mazurskie;braniewski;22;5.38;;;;41;7;292;53;22;29;2;t2802
warmiñsko-mazurskie;dzia³dowski;22;3.39;1;;1;62;33;502;93;25;68;0;t2803
warmiñsko-mazurskie;elbl¹ski;15;2.63;;;;105;69;572;45;16;28;1;t2804
warmiñsko-mazurskie;e³cki;39;4.26;1;;1;84;9;369;165;41;123;1;t2805
warmiñsko-mazurskie;gi¿ycki;11;1.95;1;;1;89;24;448;58;13;45;0;t2806
warmiñsko-mazurskie;i³awski;25;2.69;1;1;;98;38;747;145;26;113;6;t2807
warmiñsko-mazurskie;kêtrzyñski;28;4.51;;;;109;44;396;89;29;60;0;t2808
warmiñsko-mazurskie;lidzbarski;9;2.19;;;;45;18;222;43;9;34;0;t2809
warmiñsko-mazurskie;mr¹gowski;11;2.22;2;2;;58;17;261;64;11;52;1;t2810
warmiñsko-mazurskie;nidzicki;23;7.02;;;;58;8;237;78;23;55;0;t2811
warmiñsko-mazurskie;nowomiejski;13;2.97;1;;1;34;10;328;63;14;48;1;t2812
warmiñsko-mazurskie;olecki;12;3.52;;;;40;11;216;39;14;25;0;t2813
warmiñsko-mazurskie;olsztyñski;121;9.51;3;1;2;197;43;1153;347;124;219;4;t2814
warmiñsko-mazurskie;ostródzki;62;5.97;5;;5;144;66;907;173;64;106;3;t2815
