wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
ma³opolskie;olkuski;7;0.63;1;0;1;33;14;167;80;8;72;0;t1212
ma³opolskie;oœwiêcimski;9;0.59;0;0;0;38;25;367;67;11;56;0;t1213
ma³opolskie;proszowicki;3;0.70;0;0;0;9;4;76;40;4;35;1;t1214
ma³opolskie;suski;6;0.71;0;0;0;11;15;149;60;6;53;1;t1215
ma³opolskie;tarnowski;17;0.84;0;0;0;32;18;278;200;21;177;2;t1216
ma³opolskie;tatrzañski;4;0.59;0;0;0;18;11;75;32;5;27;0;t1217
ma³opolskie;wadowicki;6;0.38;2;0;2;46;48;418;92;7;81;4;t1218
ma³opolskie;wielicki;9;0.69;0;0;0;28;27;344;73;10;61;2;t1219
ma³opolskie;Kraków;127;1.63;2;2;0;311;172;3337;661;144;501;16;t1261
ma³opolskie;Nowy S¹cz;4;0.48;0;0;0;24;3;113;72;5;65;2;t1262
ma³opolskie;Tarnów;9;0.83;0;0;0;10;9;159;74;11;62;1;t1263
mazowieckie;bia³obrzeski;6;1.80;0;0;0;26;17;217;50;10;39;1;t1401
mazowieckie;ciechanowski;9;1.01;0;0;0;50;19;319;83;12;71;0;t1402
mazowieckie;garwoliñski;3;0.28;0;0;0;29;28;245;65;3;59;3;t1403
mazowieckie;gostyniñski;7;1.56;0;0;0;25;14;157;39;9;29;1;t1404
mazowieckie;grodziski;23;2.38;1;0;1;84;58;733;104;29;73;2;t1405
mazowieckie;grójecki;89;9.07;1;0;1;102;25;915;195;92;93;10;t1406
mazowieckie;kozienicki;13;2.17;3;3;0;29;12;303;76;16;57;3;t1407
mazowieckie;legionowski;34;2.85;1;0;1;103;59;748;158;37;114;7;t1408
mazowieckie;lipski;0;0;0;0;0;20;9;95;25;3;22;0;t1409
mazowieckie;³osicki;5;1.63;0;0;0;14;2;73;17;5;12;0;t1410
mazowieckie;makowski;4;0.90;0;0;0;37;11;220;38;7;31;0;t1411
mazowieckie;miñski;46;2.97;0;0;0;93;24;657;192;47;134;11;t1412
mazowieckie;m³awski;11;1.52;0;0;0;38;8;372;65;12;53;0;t1413
mazowieckie;nowodworski;5;0.63;0;0;0;44;39;446;45;6;39;0;t1414
mazowieckie;ostro³êcki;9;1.02;4;0;4;33;10;219;60;12;45;3;t1415
mazowieckie;ostrowski;8;1.11;0;0;0;24;19;216;48;13;33;2;t1416
mazowieckie;otwocki;71;5.70;0;0;0;97;19;686;243;74;148;21;t1417
mazowieckie;piaseczyñski;61;3.22;0;0;0;134;81;1503;255;67;178;10;t1418
mazowieckie;p³ocki;26;2.34;1;1;0;55;33;465;129;27;95;7;t1419
mazowieckie;p³oñski;20;2.30;0;0;0;32;11;379;108;25;79;4;t1420
mazowieckie;pruszkowski;49;2.94;0;0;0;126;63;1357;192;54;133;5;t1421
mazowieckie;przasnyski;22;4.20;0;0;0;23;11;282;75;24;51;0;t1422
mazowieckie;przysuski;1;0.24;3;0;3;9;8;99;27;1;26;0;t1423
mazowieckie;pu³tuski;5;0.96;0;0;0;25;5;198;61;21;38;2;t1424
mazowieckie;radomski;6;0.39;2;1;1;66;27;424;128;10;118;0;t1425
mazowieckie;siedlecki;13;1.60;0;0;0;21;14;208;75;14;59;2;t1426
mazowieckie;sierpecki;5;0.97;0;0;0;32;18;250;39;6;31;2;t1427
mazowieckie;sochaczewski;33;3.88;2;0;2;73;30;561;109;34;74;1;t1428
mazowieckie;soko³owski;3;0.56;0;0;0;24;16;154;44;3;41;0;t1429
mazowieckie;szyd³owiecki;2;0.51;0;0;0;8;0;51;24;2;21;1;t1430
mazowieckie;warszawski zachodni;30;2.51;0;0;0;90;49;832;123;37;81;5;t1432
mazowieckie;wêgrowski;3;0.46;0;0;0;24;21;258;60;5;50;5;t1433
mazowieckie;wo³omiñski;53;2.11;0;0;0;178;100;1405;262;59;183;20;t1434
mazowieckie;wyszkowski;6;0.81;1;0;1;43;16;245;35;7;28;0;t1435
mazowieckie;zwoleñski;2;0.56;0;0;0;15;3;98;21;2;18;1;t1436
mazowieckie;¿uromiñski;0;0;0;0;0;9;5;126;14;1;13;0;t1437
mazowieckie;¿yrardowski;16;2.12;0;0;0;67;20;412;73;20;49;4;t1438
mazowieckie;Ostro³êka;6;1.16;0;0;0;23;18;159;43;11;25;7;t1461
mazowieckie;P³ock;35;2.94;1;0;1;98;37;486;179;36;137;6;t1462
mazowieckie;Radom;26;1.23;1;1;0;107;79;631;427;38;371;18;t1463
mazowieckie;Siedlce;10;1.28;0;0;0;23;10;242;65;14;50;1;t1464
mazowieckie;Warszawa;437;2.44;8;1;7;1055;604;10717;2774;498;2176;100;t1465
opolskie;brzeski;19;2.12;0;0;0;41;6;413;64;19;45;0;t1601
opolskie;g³ubczycki;4;0.88;0;0;0;26;28;162;42;4;37;1;t1602
opolskie;kêdzierzyñsko-kozielski;22;2.35;2;0;2;65;25;334;108;24;83;1;t1603
opolskie;kluczborski;2;0.31;1;0;1;26;10;191;61;2;59;0;t1604
opolskie;krapkowicki;5;0.79;0;0;0;23;2;205;44;6;37;1;t1605
opolskie;namys³owski;1;0.23;0;0;0;13;10;158;16;3;13;0;t1606
opolskie;nyski;5;0.37;3;2;1;74;47;380;90;9;80;1;t1607
opolskie;oleski;2;0.31;0;0;0;18;20;152;51;3;47;1;t1608
opolskie;opolski;8;0.65;0;0;0;57;22;392;92;10;82;0;t1609
opolskie;prudnicki;1;0.18;0;0;0;9;8;69;41;3;38;0;t1610
opolskie;strzelecki;8;1.08;1;0;1;34;12;249;69;8;61;0;t1611
opolskie;Opole;18;1.41;2;0;2;41;49;713;144;28;114;2;t1661
podkarpackie;bieszczadzki;0;0;0;0;0;6;5;56;19;0;19;0;t1801
podkarpackie;brzozowski;5;0.76;1;0;1;12;7;95;67;5;62;0;t1802
podkarpackie;dêbicki;20;1.48;0;0;0;19;12;137;100;22;78;0;t1803
podkarpackie;jaros³awski;35;2.91;0;0;0;28;21;314;222;51;166;5;t1804
podkarpackie;jasielski;113;9.98;2;0;2;18;5;152;289;116;172;1;t1805
podkarpackie;kolbuszowski;12;1.93;1;0;1;9;3;62;49;18;31;0;t1806
podkarpackie;kroœnieñski;56;4.99;0;0;0;9;5;107;146;58;87;1;t1807
podkarpackie;le¿ajski;11;1.59;0;0;0;15;7;121;50;12;38;0;t1808
podkarpackie;lubaczowski;7;1.27;0;0;0;28;11;276;44;7;37;0;t1809
podkarpackie;³añcucki;13;1.60;0;0;0;26;16;222;75;15;60;0;t1810
podkarpackie;mielecki;40;2.93;0;0;0;31;19;231;115;40;75;0;t1811
podkarpackie;ni¿añski;5;0.75;0;0;0;24;11;189;76;7;69;0;t1812
podkarpackie;przemyski;10;1.35;0;0;0;18;8;199;65;11;54;0;t1813
podkarpackie;przeworski;26;3.32;0;0;0;15;4;113;63;26;37;0;t1814
podkarpackie;ropczycko-sêdziszowski;5;0.67;2;0;2;11;0;98;50;6;44;0;t1815
podkarpackie;rzeszowski;15;0.88;0;0;0;52;28;439;154;16;137;1;t1816
podkarpackie;sanocki;7;0.74;0;0;0;17;5;106;93;8;84;1;t1817
podkarpackie;stalowowolski;22;2.08;0;0;0;33;13;354;80;22;58;0;t1818
podkarpackie;strzy¿owski;7;1.14;0;0;0;5;7;98;56;12;44;0;t1819
podkarpackie;tarnobrzeski;15;2.84;0;0;0;25;10;202;59;15;44;0;t1820
podkarpackie;leski;6;2.27;0;0;0;5;1;59;17;6;11;0;t1821
podkarpackie;Krosno;21;4.55;0;0;0;15;2;54;59;22;36;1;t1861
podkarpackie;Przemyœl;15;2.48;1;1;0;17;18;194;83;17;64;2;t1862
podkarpackie;Rzeszów;15;0.76;1;0;1;61;30;482;235;17;216;2;t1863
podkarpackie;Tarnobrzeg;8;1.72;0;0;0;19;17;149;67;9;58;0;t1864
podlaskie;augustowski;14;2.42;0;0;0;24;13;275;50;15;30;5;t2001
podlaskie;bia³ostocki;48;3.19;1;1;0;95;60;621;160;52;107;1;t2002
podlaskie;bielski;5;0.92;0;0;0;12;21;173;38;5;33;0;t2003
podlaskie;grajewski;1;0.21;0;0;0;5;8;129;42;1;41;0;t2004
podlaskie;hajnowski;4;0.95;0;0;0;18;15;159;26;4;22;0;t2005
podlaskie;kolneñski;8;2.11;0;0;0;17;3;90;43;10;33;0;t2006
podlaskie;³om¿yñski;13;2.55;0;0;0;14;5;194;43;15;27;1;t2007
podlaskie;moniecki;8;1.99;0;0;0;18;12;137;26;9;16;1;t2008
podlaskie;sejneñski;5;2.52;0;0;0;10;4;77;11;5;6;0;t2009
podlaskie;siemiatycki;8;1.82;1;0;1;12;2;98;46;8;38;0;t2010
podlaskie;sokólski;32;4.83;0;0;0;45;42;334;79;35;43;1;t2011
podlaskie;suwalski;8;2.25;0;0;0;12;13;127;22;8;14;0;t2012
podlaskie;wysokomazowiecki;13;2.29;0;0;0;23;12;167;59;13;46;0;t2013
podlaskie;zambrowski;2;0.46;0;0;0;18;13;159;42;2;40;0;t2014
podlaskie;Bia³ystok;96;3.23;2;1;1;235;124;1312;417;103;302;12;t2061
podlaskie;£om¿a;19;3.03;1;0;1;36;25;251;69;20;48;1;t2062
podlaskie;Suwa³ki;9;1.29;1;0;1;22;17;252;55;9;45;1;t2063
pomorskie;bytowski;5;0.63;0;0;0;48;23;298;97;6;90;1;t2201
pomorskie;chojnicki;29;2.97;0;0;0;49;11;300;125;31;92;2;t2202
pomorskie;cz³uchowski;19;3.40;3;1;2;36;28;313;65;19;42;4;t2203
pomorskie;gdañski;43;3.60;1;0;1;128;61;1032;188;48;135;5;t2204
pomorskie;kartuski;59;4.19;3;0;3;68;29;764;226;65;153;8;t2205
pomorskie;koœcierski;93;12.77;0;0;0;27;15;305;177;97;73;7;t2206
pomorskie;kwidzyñski;35;4.22;1;1;0;73;36;523;105;35;69;1;t2207
pomorskie;lêborski;13;1.97;1;0;1;36;15;204;107;17;90;0;t2208
pomorskie;malborski;18;2.84;1;1;0;91;45;472;89;20;68;1;t2209
pomorskie;nowodworski;5;1.41;0;0;0;23;19;243;48;5;43;0;t2210
pomorskie;pucki;87;9.98;0;0;0;85;54;709;194;89;100;5;t2211
pomorskie;s³upski;52;5.26;0;0;0;68;36;585;169;54;106;9;t2212
pomorskie;starogardzki;47;3.66;1;1;0;64;40;599;169;48;112;9;t2213
pomorskie;tczewski;41;3.55;0;0;0;64;64;618;160;46;112;2;t2214
pomorskie;wejherowski;83;3.79;2;1;1;145;101;1295;324;91;219;14;t2215
pomorskie;sztumski;2;0.49;1;0;1;53;43;333;46;2;43;1;t2216
pomorskie;Gdañsk;197;4.18;6;1;5;415;222;3772;1077;208;831;38;t2261
pomorskie;Gdynia;58;2.36;5;1;4;236;158;1559;309;63;236;10;t2262
pomorskie;S³upsk;93;10.30;0;0;0;56;43;674;292;96;186;10;t2263
pomorskie;Sopot;5;1.41;3;1;2;28;12;161;68;7;58;3;t2264
œl¹skie;bêdziñski;23;1.56;1;0;1;62;43;553;156;25;129;2;t2401
œl¹skie;bielski;12;0.72;0;0;0;70;41;447;130;12;117;1;t2402
œl¹skie;cieszyñski;3;0.17;3;0;3;50;44;469;48;3;45;0;t2403
œl¹skie;czêstochowski;19;1.41;1;0;1;43;37;333;111;20;90;1;t2404
œl¹skie;gliwicki;25;2.16;0;0;0;71;55;495;165;31;132;2;t2405
œl¹skie;k³obucki;7;0.83;1;0;1;29;14;208;88;13;75;0;t2406
œl¹skie;lubliniecki;13;1.70;0;0;0;47;24;254;89;15;74;0;t2407
œl¹skie;miko³owski;8;0.81;1;0;1;40;24;278;70;8;61;1;t2408
œl¹skie;myszkowski;3;0.42;0;0;0;31;24;204;42;4;38;0;t2409
œl¹skie;pszczyñski;12;1.07;1;0;1;29;21;295;98;15;83;0;t2410
œl¹skie;raciborski;14;1.30;1;0;1;45;21;210;83;17;66;0;t2411
œl¹skie;rybnicki;2;0.26;1;0;1;24;8;148;69;3;64;2;t2412
œl¹skie;tarnogórski;16;1.14;1;0;1;65;63;491;144;16;125;3;t2413
œl¹skie;bieruñsko-lêdziñski;8;1.34;0;0;0;23;13;154;57;8;49;0;t2414
œl¹skie;wodzis³awski;6;0.38;1;1;0;54;28;344;102;10;90;2;t2415
œl¹skie;zawierciañski;12;1.02;2;0;2;46;22;334;109;12;94;3;t2416
œl¹skie;¿ywiecki;13;0.85;1;0;1;64;56;419;119;13;106;0;t2417
œl¹skie;Bielsko-Bia³a;6;0.35;0;0;0;67;55;571;154;8;144;2;t2461
œl¹skie;Bytom;22;1.34;3;0;3;77;57;474;154;23;126;5;t2462
œl¹skie;Chorzów;14;1.30;0;0;0;59;37;324;88;15;70;3;t2463
œl¹skie;Czêstochowa;28;1.28;2;0;2;74;77;592;239;36;201;2;t2464
œl¹skie;D¹browa Górnicza;8;0.67;0;0;0;69;33;417;89;9;80;0;t2465
œl¹skie;Gliwice;40;2.24;0;0;0;107;52;685;245;45;199;1;t2466
œl¹skie;Jastrzêbie-Zdrój;8;0.90;0;0;0;36;9;161;72;8;64;0;t2467
œl¹skie;Jaworzno;17;1.87;0;0;0;32;3;245;87;18;68;1;t2468
œl¹skie;Katowice;69;2.36;1;0;1;193;92;1029;374;73;297;4;t2469
œl¹skie;Mys³owice;7;0.94;0;0;0;24;9;183;58;7;51;0;t2470
œl¹skie;Piekary Œl¹skie;14;2.55;0;0;0;31;18;209;67;16;50;1;t2471
œl¹skie;Ruda Œl¹ska;10;0.73;3;0;3;90;48;508;98;10;86;2;t2472
œl¹skie;Rybnik;12;0.87;0;0;0;37;32;328;174;14;158;2;t2473
œl¹skie;Siemianowice Œl¹skie;8;1.20;0;0;0;41;20;207;44;10;32;2;t2474
œl¹skie;Sosnowiec;17;0.85;1;0;1;100;38;585;174;19;153;2;t2475
œl¹skie;Œwiêtoch³owice;8;1.62;0;0;0;35;25;128;49;9;40;0;t2476
œl¹skie;Tychy;29;2.28;0;0;0;49;66;508;136;29;106;1;t2477
œl¹skie;Zabrze;31;1.81;0;0;0;90;41;483;156;36;118;2;t2478
œl¹skie;¯ory;3;0.48;0;0;0;24;20;164;47;3;44;0;t2479
œwiêtokrzyskie;buski;2;0.28;0;0;0;8;5;113;66;7;58;1;t2601
œwiêtokrzyskie;jêdrzejowski;4;0.47;0;0;0;17;16;197;63;6;57;0;t2602
œwiêtokrzyskie;kazimierski;1;0.30;0;0;0;9;3;77;40;2;38;0;t2603
œwiêtokrzyskie;kielecki;19;0.90;0;0;0;55;20;282;193;32;154;7;t2604
œwiêtokrzyskie;konecki;3;0.38;0;0;0;16;3;172;87;6;78;3;t2605
œwiêtokrzyskie;opatowski;2;0.39;0;0;0;16;7;131;33;2;31;0;t2606
œwiêtokrzyskie;ostrowiecki;5;0.46;1;0;1;26;28;241;41;6;34;1;t2607
œwiêtokrzyskie;piñczowski;5;1.29;0;0;0;4;1;52;33;5;28;0;t2608
œwiêtokrzyskie;sandomierski;10;1.30;0;0;0;36;25;292;90;14;76;0;t2609
œwiêtokrzyskie;skar¿yski;2;0.27;0;0;0;14;8;147;46;4;42;0;t2610
œwiêtokrzyskie;starachowicki;4;0.45;1;0;1;34;13;262;67;5;62;0;t2611
œwiêtokrzyskie;staszowski;9;1.26;0;0;0;23;14;228;60;9;49;2;t2612
œwiêtokrzyskie;w³oszczowski;9;2.00;1;0;1;14;2;107;50;10;36;4;t2613
œwiêtokrzyskie;Kielce;14;0.72;0;0;0;53;37;273;197;25;165;7;t2661
