wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
podlaskie;zambrowski;1;0.23;0;0;0;0;17;208;22;1;21;0;t2014
podlaskie;Bia³ystok;17;0.57;0;0;0;1;98;1475;118;25;89;4;t2061
podlaskie;£om¿a;2;0.32;0;0;0;0;17;221;31;2;29;0;t2062
podlaskie;Suwa³ki;0;0;0;0;0;0;13;316;12;0;12;0;t2063
pomorskie;bytowski;12;1.52;0;0;0;1;21;339;135;12;120;3;t2201
pomorskie;chojnicki;13;1.33;0;0;0;0;18;347;56;13;41;2;t2202
pomorskie;cz³uchowski;6;1.07;0;0;0;0;27;299;72;7;64;1;t2203
pomorskie;gdañski;32;2.68;0;0;0;0;67;1060;167;36;127;4;t2204
pomorskie;kartuski;27;1.92;0;0;0;3;43;924;266;31;229;6;t2205
pomorskie;koœcierski;4;0.55;0;0;0;0;20;309;97;6;90;1;t2206
pomorskie;kwidzyñski;22;2.65;0;0;0;1;31;569;69;22;43;4;t2207
pomorskie;lêborski;6;0.91;0;0;0;0;14;224;37;6;30;1;t2208
pomorskie;malborski;12;1.89;0;0;0;0;47;588;99;15;83;1;t2209
pomorskie;nowodworski;5;1.41;0;0;0;0;18;169;23;5;18;0;t2210
pomorskie;pucki;33;3.79;0;0;0;0;36;785;96;34;58;4;t2211
pomorskie;s³upski;26;2.63;0;0;0;0;41;650;135;29;102;4;t2212
pomorskie;starogardzki;35;2.73;0;0;0;3;31;704;160;40;115;5;t2213
pomorskie;tczewski;24;2.08;0;0;0;2;50;653;116;28;86;2;t2214
pomorskie;wejherowski;39;1.78;0;0;0;1;76;1312;199;43;150;6;t2215
pomorskie;sztumski;17;4.13;0;0;0;0;28;334;63;18;42;3;t2216
pomorskie;Gdañsk;98;2.08;0;0;0;11;214;3657;497;101;387;9;t2261
pomorskie;Gdynia;37;1.50;0;0;0;1;143;1721;274;41;224;9;t2262
pomorskie;S³upsk;15;1.66;0;0;0;0;27;611;171;16;152;3;t2263
pomorskie;Sopot;5;1.41;1;0;1;0;14;176;31;5;25;1;t2264
œl¹skie;bêdziñski;14;0.95;0;0;0;0;29;573;95;17;78;0;t2401
œl¹skie;bielski;9;0.54;0;0;0;0;36;459;76;9;66;1;t2402
œl¹skie;cieszyñski;4;0.22;0;0;0;0;18;486;53;6;46;1;t2403
œl¹skie;czêstochowski;39;2.90;0;0;0;1;22;351;108;40;65;3;t2404
œl¹skie;gliwicki;0;0;0;0;0;0;33;370;40;3;36;1;t2405
œl¹skie;k³obucki;5;0.59;0;0;0;0;8;186;51;5;45;1;t2406
œl¹skie;lubliniecki;8;1.05;0;0;0;0;7;278;38;8;27;3;t2407
œl¹skie;miko³owski;2;0.20;0;0;0;0;13;249;30;2;27;1;t2408
œl¹skie;myszkowski;3;0.42;0;0;0;0;11;226;20;3;17;0;t2409
œl¹skie;pszczyñski;17;1.52;0;0;0;1;6;312;68;17;48;3;t2410
œl¹skie;raciborski;2;0.19;0;0;0;0;47;245;25;2;21;2;t2411
œl¹skie;rybnicki;1;0.13;0;0;0;0;14;204;22;1;21;0;t2412
œl¹skie;tarnogórski;10;0.71;0;0;0;0;24;436;140;17;123;0;t2413
œl¹skie;bieruñsko-lêdziñski;37;6.18;1;0;1;0;10;162;80;41;36;3;t2414
œl¹skie;wodzis³awski;5;0.32;0;0;0;0;32;333;58;9;47;2;t2415
œl¹skie;zawierciañski;10;0.85;0;0;0;0;22;299;54;12;42;0;t2416
œl¹skie;¿ywiecki;9;0.59;0;0;0;0;33;475;73;11;62;0;t2417
œl¹skie;Bielsko-Bia³a;9;0.53;0;0;0;0;49;652;83;9;73;1;t2461
œl¹skie;Bytom;15;0.91;0;0;0;1;47;407;112;15;96;1;t2462
œl¹skie;Chorzów;2;0.19;0;0;0;0;30;322;25;2;21;2;t2463
œl¹skie;Czêstochowa;15;0.68;0;0;0;0;26;691;127;16;110;1;t2464
œl¹skie;D¹browa Górnicza;2;0.17;0;0;0;0;33;352;36;3;31;2;t2465
œl¹skie;Gliwice;15;0.84;1;1;0;0;45;595;80;19;60;1;t2466
œl¹skie;Jastrzêbie-Zdrój;4;0.45;0;0;0;0;4;172;64;4;59;1;t2467
œl¹skie;Jaworzno;0;0;0;0;0;0;12;239;20;0;19;1;t2468
œl¹skie;Katowice;16;0.55;1;0;1;0;61;1129;179;20;155;4;t2469
œl¹skie;Mys³owice;29;3.89;0;0;0;0;10;220;64;30;33;1;t2470
œl¹skie;Piekary Œl¹skie;5;0.91;0;0;0;0;12;130;24;6;18;0;t2471
œl¹skie;Ruda Œl¹ska;4;0.29;0;0;0;0;24;448;41;4;37;0;t2472
œl¹skie;Rybnik;0;0;0;0;0;1;20;300;32;0;31;1;t2473
œl¹skie;Siemianowice Œl¹skie;2;0.30;0;0;0;0;22;203;18;3;15;0;t2474
œl¹skie;Sosnowiec;8;0.40;0;0;0;0;48;558;82;8;71;3;t2475
œl¹skie;Œwiêtoch³owice;0;0;0;0;0;0;11;117;24;0;24;0;t2476
œl¹skie;Tychy;6;0.47;1;0;1;0;8;426;61;7;52;2;t2477
œl¹skie;Zabrze;4;0.23;0;0;0;1;31;389;70;14;55;1;t2478
œl¹skie;¯ory;0;0;0;0;0;0;7;167;20;0;20;0;t2479
œwiêtokrzyskie;buski;4;0.56;0;0;0;0;13;126;41;5;36;0;t2601
œwiêtokrzyskie;jêdrzejowski;1;0.12;0;0;0;0;8;176;55;2;51;2;t2602
œwiêtokrzyskie;kazimierski;2;0.60;0;0;0;0;2;63;20;2;18;0;t2603
œwiêtokrzyskie;kielecki;12;0.57;0;0;0;0;27;326;139;14;120;5;t2604
œwiêtokrzyskie;konecki;3;0.38;0;0;0;0;25;114;43;3;39;1;t2605
œwiêtokrzyskie;opatowski;6;1.16;0;0;0;0;9;127;39;6;33;0;t2606
œwiêtokrzyskie;ostrowiecki;10;0.92;0;0;0;1;16;235;51;12;37;2;t2607
œwiêtokrzyskie;piñczowski;5;1.29;0;0;0;0;3;61;36;6;25;5;t2608
œwiêtokrzyskie;sandomierski;1;0.13;0;0;0;0;27;233;27;3;23;1;t2609
œwiêtokrzyskie;skar¿yski;8;1.09;0;0;0;0;10;132;57;10;47;0;t2610
œwiêtokrzyskie;starachowicki;3;0.34;0;0;0;0;4;198;39;3;36;0;t2611
œwiêtokrzyskie;staszowski;4;0.56;0;0;0;0;10;142;33;6;27;0;t2612
œwiêtokrzyskie;w³oszczowski;5;1.11;0;0;0;0;0;80;133;5;127;1;t2613
œwiêtokrzyskie;Kielce;9;0.46;0;0;0;0;33;369;140;11;126;3;t2661
warmiñsko-mazurskie;bartoszycki;1;0.18;0;0;0;0;39;341;16;1;15;0;t2801
