wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;6053;1.58;368;67;301;10998;6788;152292;41533;6705;34218;610;t0000;2021-02-04
dolnoœl¹skie;boles³awiecki;4;0.44;0;0;0;16;10;380;66;5;60;1;t0201;2021-02-04
dolnoœl¹skie;dzier¿oniowski;7;0.70;0;0;0;5;3;126;64;7;57;0;t0202;2021-02-04
dolnoœl¹skie;g³ogowski;6;0.68;1;0;1;23;14;197;99;7;92;0;t0203;2021-02-04
dolnoœl¹skie;górowski;2;0.58;1;0;1;4;2;38;27;2;25;0;t0204;2021-02-04
dolnoœl¹skie;jaworski;5;1.00;0;0;0;9;9;99;39;5;33;1;t0205;2021-02-04
dolnoœl¹skie;jeleniogórski;11;1.74;0;0;0;5;4;154;97;12;82;3;t0206;2021-02-04
dolnoœl¹skie;kamiennogórski;8;1.86;1;1;0;11;1;73;46;9;36;1;t0207;2021-02-04
dolnoœl¹skie;k³odzki;22;1.40;1;0;1;48;46;500;155;24;131;0;t0208;2021-02-04
dolnoœl¹skie;legnicki;3;0.54;1;1;0;15;3;130;39;5;31;3;t0209;2021-02-04
dolnoœl¹skie;lubañski;7;1.29;0;0;0;16;4;167;31;8;22;1;t0210;2021-02-04
dolnoœl¹skie;lubiñski;4;0.38;0;0;0;14;10;181;105;5;99;1;t0211;2021-02-04
dolnoœl¹skie;lwówecki;5;1.09;0;0;0;9;3;86;53;6;47;0;t0212;2021-02-04
dolnoœl¹skie;milicki;0;0;0;0;0;6;2;87;24;0;24;0;t0213;2021-02-04
dolnoœl¹skie;oleœnicki;7;0.65;0;0;0;26;8;316;61;8;53;0;t0214;2021-02-04
dolnoœl¹skie;o³awski;12;1.56;0;0;0;17;10;357;67;14;52;1;t0215;2021-02-04
dolnoœl¹skie;polkowicki;5;0.79;0;0;0;5;2;178;46;6;40;0;t0216;2021-02-04
dolnoœl¹skie;strzeliñski;3;0.69;0;0;0;13;2;69;28;3;25;0;t0217;2021-02-04
dolnoœl¹skie;œredzki;3;0.54;0;0;0;14;9;212;39;3;35;1;t0218;2021-02-04
dolnoœl¹skie;œwidnicki;13;0.83;0;0;0;15;8;574;150;18;130;2;t0219;2021-02-04
dolnoœl¹skie;trzebnicki;18;2.11;0;0;0;26;10;343;77;18;56;3;t0220;2021-02-04
dolnoœl¹skie;wa³brzyski;6;1.08;1;1;0;12;5;136;41;7;34;0;t0221;2021-02-04
dolnoœl¹skie;wo³owski;6;1.28;0;0;0;7;4;101;43;6;37;0;t0222;2021-02-04
dolnoœl¹skie;wroc³awski;21;1.36;1;1;0;61;38;757;157;25;130;2;t0223;2021-02-04
dolnoœl¹skie;z¹bkowicki;1;0.16;4;1;3;7;1;73;47;2;45;0;t0224;2021-02-04
dolnoœl¹skie;zgorzelecki;6;0.68;0;0;0;12;11;341;53;8;44;1;t0225;2021-02-04
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;5;2;157;17;0;17;0;t0226;2021-02-04
dolnoœl¹skie;Jelenia Góra;17;2.16;1;0;1;10;4;201;90;18;72;0;t0261;2021-02-04
dolnoœl¹skie;Legnica;10;1.01;1;1;0;28;16;444;101;10;90;1;t0262;2021-02-04
dolnoœl¹skie;Wroc³aw;92;1.43;3;3;0;189;111;2568;710;99;606;5;t0264;2021-02-04
dolnoœl¹skie;Wa³brzych;9;0.81;3;3;0;22;4;296;157;13;144;0;t0265;2021-02-04
kujawsko-pomorskie;aleksandrowski;7;1.27;1;0;1;9;15;151;56;7;48;1;t0401;2021-02-04
kujawsko-pomorskie;brodnicki;6;0.76;1;0;1;7;20;301;45;6;39;0;t0402;2021-02-04
kujawsko-pomorskie;bydgoski;47;3.93;4;0;4;64;43;711;145;48;93;4;t0403;2021-02-04
kujawsko-pomorskie;che³miñski;12;2.32;0;0;0;28;32;483;85;13;72;0;t0404;2021-02-04
kujawsko-pomorskie;golubsko-dobrzyñski;9;2.00;1;0;1;17;22;238;43;10;32;1;t0405;2021-02-04
kujawsko-pomorskie;grudzi¹dzki;4;0.99;0;0;0;14;14;238;48;6;41;1;t0406;2021-02-04
kujawsko-pomorskie;inowroc³awski;29;1.82;1;0;1;72;33;549;156;43;108;5;t0407;2021-02-04
kujawsko-pomorskie;lipnowski;10;1.52;0;0;0;9;8;214;60;10;50;0;t0408;2021-02-04
kujawsko-pomorskie;mogileñski;5;1.10;0;0;0;10;5;163;24;6;16;2;t0409;2021-02-04
kujawsko-pomorskie;nakielski;23;2.67;1;0;1;44;27;500;112;24;86;2;t0410;2021-02-04
kujawsko-pomorskie;radziejowski;1;0.25;1;0;1;8;9;120;53;4;49;0;t0411;2021-02-04
kujawsko-pomorskie;rypiñski;5;1.15;1;0;1;6;3;186;21;6;15;0;t0412;2021-02-04
kujawsko-pomorskie;sêpoleñski;9;2.20;0;0;0;20;11;326;42;9;33;0;t0413;2021-02-04
kujawsko-pomorskie;œwiecki;30;3.03;46;2;44;54;34;589;169;38;126;5;t0414;2021-02-04
kujawsko-pomorskie;toruñski;43;3.95;0;0;0;82;60;772;214;44;167;3;t0415;2021-02-04
kujawsko-pomorskie;tucholski;5;1.03;0;0;0;11;13;274;79;13;66;0;t0416;2021-02-04
kujawsko-pomorskie;w¹brzeski;6;1.76;3;2;1;11;5;260;100;9;91;0;t0417;2021-02-04
kujawsko-pomorskie;w³oc³awski;11;1.28;2;0;2;24;17;298;57;11;46;0;t0418;2021-02-04
kujawsko-pomorskie;¿niñski;19;2.71;2;1;1;32;28;366;93;23;68;2;t0419;2021-02-04
kujawsko-pomorskie;Bydgoszcz;128;3.69;11;0;11;203;121;2027;477;133;339;5;t0461;2021-02-04
kujawsko-pomorskie;Grudzi¹dz;12;1.28;0;0;0;60;40;622;129;14;113;2;t0462;2021-02-04
kujawsko-pomorskie;Toruñ;118;5.87;1;0;1;164;72;1325;539;120;408;11;t0463;2021-02-04
kujawsko-pomorskie;W³oc³awek;18;1.65;1;0;1;17;17;328;106;18;88;0;t0464;2021-02-04
lubelskie;bialski;15;1.36;2;2;0;29;10;328;73;15;57;1;t0601;2021-02-04
lubelskie;bi³gorajski;11;1.09;0;0;0;24;13;334;78;11;64;3;t0602;2021-02-04
lubelskie;che³mski;5;0.64;1;0;1;23;10;207;37;5;32;0;t0603;2021-02-04
lubelskie;hrubieszowski;3;0.48;3;0;3;4;9;88;45;4;41;0;t0604;2021-02-04
lubelskie;janowski;1;0.22;0;0;0;16;6;87;42;2;40;0;t0605;2021-02-04
lubelskie;krasnostawski;8;1.27;1;0;1;14;0;174;61;9;50;2;t0606;2021-02-04
lubelskie;kraœnicki;10;1.05;0;0;0;37;12;259;92;11;81;0;t0607;2021-02-04
lubelskie;lubartowski;8;0.91;2;2;0;8;10;185;62;8;54;0;t0608;2021-02-04
lubelskie;lubelski;17;1.09;0;0;0;43;19;533;205;23;182;0;t0609;2021-02-04
lubelskie;³êczyñski;7;1.22;0;0;0;17;8;222;45;7;38;0;t0610;2021-02-04
lubelskie;³ukowski;10;0.94;0;0;0;11;6;212;99;16;73;10;t0611;2021-02-04
lubelskie;opolski;7;1.19;0;0;0;16;4;207;62;8;54;0;t0612;2021-02-04
lubelskie;parczewski;2;0.58;0;0;0;5;3;74;45;2;43;0;t0613;2021-02-04
lubelskie;pu³awski;11;0.97;1;0;1;25;19;327;102;13;87;2;t0614;2021-02-04
lubelskie;radzyñski;8;1.37;2;0;2;12;4;138;71;9;62;0;t0615;2021-02-04
lubelskie;rycki;7;1.25;0;0;0;27;9;201;61;8;52;1;t0616;2021-02-04
lubelskie;œwidnicki;9;1.25;0;0;0;34;20;324;60;10;49;1;t0617;2021-02-04
