wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;6170;1.61;32;4;28;559;11634;219104;31747;6920;24277;550;t0000;2021-03-07
dolnoœl¹skie;boles³awiecki;2;0.22;0;0;0;1;6;136;35;2;33;0;t0201;2021-03-07
dolnoœl¹skie;dzier¿oniowski;6;0.60;0;0;0;0;35;255;42;6;36;0;t0202;2021-03-07
dolnoœl¹skie;g³ogowski;9;1.01;0;0;0;0;7;329;43;9;34;0;t0203;2021-03-07
dolnoœl¹skie;górowski;1;0.29;0;0;0;0;3;61;15;1;14;0;t0204;2021-03-07
dolnoœl¹skie;jaworski;0;0;0;0;0;0;4;106;14;0;14;0;t0205;2021-03-07
dolnoœl¹skie;jeleniogórski;6;0.95;0;0;0;0;5;169;15;7;8;0;t0206;2021-03-07
dolnoœl¹skie;kamiennogórski;8;1.86;0;0;0;0;23;499;14;10;4;0;t0207;2021-03-07
dolnoœl¹skie;k³odzki;72;4.58;0;0;0;6;113;1366;166;76;89;1;t0208;2021-03-07
dolnoœl¹skie;legnicki;14;2.54;0;0;0;0;6;231;34;14;20;0;t0209;2021-03-07
dolnoœl¹skie;lubañski;5;0.92;0;0;0;0;5;150;20;5;15;0;t0210;2021-03-07
dolnoœl¹skie;lubiñski;6;0.57;0;0;0;0;11;282;29;6;22;1;t0211;2021-03-07
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;7;42;9;0;9;0;t0212;2021-03-07
dolnoœl¹skie;milicki;6;1.63;0;0;0;0;5;128;25;6;19;0;t0213;2021-03-07
