wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;35143;9.16;443;125;318;48626;24930;461317;107713;37453;68054;2206;t0000;2021-03-25
dolnoœl¹skie;boles³awiecki;49;5.44;0;0;0;102;24;733;172;51;114;7;t0201;2021-03-25
dolnoœl¹skie;dzier¿oniowski;86;8.56;0;0;0;89;32;881;224;90;131;3;t0202;2021-03-25
dolnoœl¹skie;g³ogowski;85;9.57;0;0;0;120;46;960;222;87;133;2;t0203;2021-03-25
dolnoœl¹skie;górowski;21;6.05;0;0;0;33;15;211;74;22;50;2;t0204;2021-03-25
dolnoœl¹skie;jaworski;35;7.01;1;1;0;41;13;370;96;36;57;3;t0205;2021-03-25
dolnoœl¹skie;jeleniogórski;57;8.99;1;1;0;86;13;700;121;60;60;1;t0206;2021-03-25
dolnoœl¹skie;kamiennogórski;49;11.38;2;2;0;42;70;793;93;50;43;0;t0207;2021-03-25
dolnoœl¹skie;k³odzki;151;9.61;2;0;2;182;103;2068;433;226;205;2;t0208;2021-03-25
dolnoœl¹skie;legnicki;25;4.53;1;1;0;53;34;543;62;25;33;4;t0209;2021-03-25
dolnoœl¹skie;lubañski;30;5.55;0;0;0;51;17;442;75;31;42;2;t0210;2021-03-25
dolnoœl¹skie;lubiñski;85;8.01;1;0;1;147;81;1056;242;91;144;7;t0211;2021-03-25
dolnoœl¹skie;lwówecki;49;10.71;0;0;0;56;5;526;141;53;80;8;t0212;2021-03-25
dolnoœl¹skie;milicki;38;10.29;1;1;0;50;20;752;83;39;43;1;t0213;2021-03-25
dolnoœl¹skie;oleœnicki;85;7.92;0;0;0;120;45;1142;236;88;144;4;t0214;2021-03-25
dolnoœl¹skie;o³awski;53;6.90;0;0;0;70;16;1288;172;57;115;0;t0215;2021-03-25
dolnoœl¹skie;polkowicki;45;7.13;0;0;0;56;35;799;148;47;99;2;t0216;2021-03-25
dolnoœl¹skie;strzeliñski;38;8.74;2;1;1;95;71;1013;109;44;62;3;t0217;2021-03-25
dolnoœl¹skie;œredzki;49;8.85;0;0;0;85;56;884;141;50;90;1;t0218;2021-03-25
dolnoœl¹skie;œwidnicki;153;9.77;5;2;3;184;112;2191;334;156;164;14;t0219;2021-03-25
dolnoœl¹skie;trzebnicki;74;8.67;2;0;2;104;48;1183;173;76;94;3;t0220;2021-03-25
dolnoœl¹skie;wa³brzyski;62;11.19;3;3;0;83;45;800;135;65;70;0;t0221;2021-03-25
dolnoœl¹skie;wo³owski;21;4.49;0;0;0;32;17;425;73;23;49;1;t0222;2021-03-25
dolnoœl¹skie;wroc³awski;245;15.92;0;0;0;283;131;2613;627;258;361;8;t0223;2021-03-25
dolnoœl¹skie;z¹bkowicki;66;10.23;0;0;0;83;13;654;148;73;73;2;t0224;2021-03-25
dolnoœl¹skie;zgorzelecki;46;5.18;0;0;0;57;26;628;178;49;123;6;t0225;2021-03-25
dolnoœl¹skie;z³otoryjski;32;7.39;0;0;0;31;12;281;79;35;42;2;t0226;2021-03-25
dolnoœl¹skie;Jelenia Góra;85;10.79;2;0;2;116;25;1059;219;94;120;5;t0261;2021-03-25
dolnoœl¹skie;Legnica;68;6.86;0;0;0;135;77;1132;218;69;139;10;t0262;2021-03-25
dolnoœl¹skie;Wroc³aw;865;13.44;3;3;0;1005;440;7502;2466;920;1511;35;t0264;2021-03-25
dolnoœl¹skie;Wa³brzych;125;11.30;8;8;0;145;74;1288;356;138;217;1;t0265;2021-03-25
kujawsko-pomorskie;aleksandrowski;88;16.00;0;0;0;70;53;798;147;89;54;4;t0401;2021-03-25
kujawsko-pomorskie;brodnicki;43;5.43;0;0;0;81;50;882;148;45;101;2;t0402;2021-03-25
kujawsko-pomorskie;bydgoski;162;13.56;1;0;1;207;92;1823;474;209;258;7;t0403;2021-03-25
kujawsko-pomorskie;che³miñski;32;6.18;0;0;0;72;9;566;175;46;129;0;t0404;2021-03-25
kujawsko-pomorskie;golubsko-dobrzyñski;61;13.57;1;0;1;80;52;774;157;64;82;11;t0405;2021-03-25
kujawsko-pomorskie;grudzi¹dzki;38;9.45;0;0;0;56;25;602;111;41;63;7;t0406;2021-03-25
kujawsko-pomorskie;inowroc³awski;200;12.55;4;0;4;263;124;1740;530;236;278;16;t0407;2021-03-25
kujawsko-pomorskie;lipnowski;48;7.32;0;0;0;39;30;743;162;48;103;11;t0408;2021-03-25
kujawsko-pomorskie;mogileñski;55;12.08;1;0;1;54;25;644;120;56;63;1;t0409;2021-03-25
kujawsko-pomorskie;nakielski;106;12.29;0;0;0;113;64;873;264;107;152;5;t0410;2021-03-25
kujawsko-pomorskie;radziejowski;7;1.74;0;0;0;31;20;196;36;7;29;0;t0411;2021-03-25
kujawsko-pomorskie;rypiñski;21;4.84;0;0;0;53;30;619;83;21;60;2;t0412;2021-03-25
kujawsko-pomorskie;sêpoleñski;26;6.35;0;0;0;32;0;261;87;26;60;1;t0413;2021-03-25
kujawsko-pomorskie;œwiecki;41;4.14;1;0;1;109;60;881;267;43;218;6;t0414;2021-03-25
kujawsko-pomorskie;toruñski;106;9.73;0;0;0;158;65;1312;411;123;286;2;t0415;2021-03-25
kujawsko-pomorskie;tucholski;33;6.83;2;0;2;49;31;816;154;51;100;3;t0416;2021-03-25
kujawsko-pomorskie;w¹brzeski;38;11.14;0;0;0;39;30;450;100;38;57;5;t0417;2021-03-25
kujawsko-pomorskie;w³oc³awski;48;5.59;1;0;1;72;18;575;136;49;87;0;t0418;2021-03-25
kujawsko-pomorskie;¿niñski;45;6.42;1;0;1;87;48;886;131;47;83;1;t0419;2021-03-25
kujawsko-pomorskie;Bydgoszcz;401;11.56;10;0;10;549;185;3925;1281;534;733;14;t0461;2021-03-25
kujawsko-pomorskie;Grudzi¹dz;77;8.18;3;3;0;147;85;1167;293;77;204;12;t0462;2021-03-25
kujawsko-pomorskie;Toruñ;207;10.29;4;0;4;322;129;2322;887;262;614;11;t0463;2021-03-25
kujawsko-pomorskie;W³oc³awek;56;5.12;1;0;1;93;40;652;207;58;147;2;t0464;2021-03-25
lubelskie;bialski;43;3.89;0;0;0;82;55;800;181;43;137;1;t0601;2021-03-25
lubelskie;bi³gorajski;44;4.37;2;0;2;79;62;1036;177;47;129;1;t0602;2021-03-25
lubelskie;che³mski;35;4.50;0;0;0;71;28;504;118;36;79;3;t0603;2021-03-25
lubelskie;hrubieszowski;64;10.24;2;0;2;95;58;1005;182;71;109;2;t0604;2021-03-25
lubelskie;janowski;39;8.57;2;0;2;42;16;372;89;40;48;1;t0605;2021-03-25
lubelskie;krasnostawski;34;5.40;1;0;1;38;16;552;103;36;64;3;t0606;2021-03-25
lubelskie;kraœnicki;23;2.42;0;0;0;47;25;625;108;27;81;0;t0607;2021-03-25
lubelskie;lubartowski;19;2.16;1;0;1;49;22;371;87;19;65;3;t0608;2021-03-25
lubelskie;lubelski;80;5.13;2;0;2;130;45;1062;308;87;219;2;t0609;2021-03-25
lubelskie;³êczyñski;21;3.67;0;0;0;44;29;474;91;22;69;0;t0610;2021-03-25
lubelskie;³ukowski;49;4.60;0;0;0;81;35;646;136;53;79;4;t0611;2021-03-25
lubelskie;opolski;21;3.56;0;0;0;30;16;384;64;21;42;1;t0612;2021-03-25
lubelskie;parczewski;15;4.34;0;0;0;31;14;273;55;16;37;2;t0613;2021-03-25
lubelskie;pu³awski;143;12.67;2;1;1;140;50;1033;360;146;197;17;t0614;2021-03-25
lubelskie;radzyñski;25;4.27;1;0;1;31;17;442;75;25;49;1;t0615;2021-03-25
lubelskie;rycki;27;4.84;1;1;0;50;17;435;109;28;77;4;t0616;2021-03-25
lubelskie;œwidnicki;46;6.41;2;0;2;124;37;817;144;47;97;0;t0617;2021-03-25
lubelskie;tomaszowski;23;2.79;3;0;3;51;30;508;106;26;79;1;t0618;2021-03-25
lubelskie;w³odawski;9;2.36;2;0;2;26;16;405;51;9;42;0;t0619;2021-03-25
lubelskie;zamojski;42;3.97;0;0;0;70;36;749;142;43;98;1;t0620;2021-03-25
lubelskie;Bia³a Podlaska;26;4.55;0;0;0;65;30;397;100;28;72;0;t0661;2021-03-25
lubelskie;Che³m;30;4.87;0;0;0;69;18;513;105;32;73;0;t0662;2021-03-25
lubelskie;Lublin;172;5.07;7;1;6;414;166;2377;892;177;711;4;t0663;2021-03-25
lubelskie;Zamoœæ;42;6.64;1;0;1;48;22;480;127;43;80;4;t0664;2021-03-25
lubuskie;gorzowski;66;9.16;2;2;0;99;48;999;202;67;133;2;t0801;2021-03-25
lubuskie;kroœnieñski;38;6.95;0;0;0;52;27;740;116;39;77;0;t0802;2021-03-25
lubuskie;miêdzyrzecki;65;11.33;3;2;1;86;40;1020;199;66;133;0;t0803;2021-03-25
lubuskie;nowosolski;74;8.60;2;1;1;125;36;1097;238;79;159;0;t0804;2021-03-25
lubuskie;s³ubicki;43;9.17;2;1;1;38;25;583;201;45;155;1;t0805;2021-03-25
lubuskie;strzelecko-drezdenecki;54;11.05;1;1;0;48;6;663;132;58;74;0;t0806;2021-03-25
lubuskie;sulêciñski;29;8.26;1;1;0;49;19;438;118;30;87;1;t0807;2021-03-25
lubuskie;œwiebodziñski;64;11.49;1;1;0;70;71;738;175;65;109;1;t0808;2021-03-25
lubuskie;zielonogórski;60;7.93;0;0;0;109;61;1198;220;93;127;0;t0809;2021-03-25
lubuskie;¿agañski;62;7.88;0;0;0;108;41;606;195;66;127;2;t0810;2021-03-25
lubuskie;¿arski;41;4.28;0;0;0;68;22;564;216;41;168;7;t0811;2021-03-25
lubuskie;wschowski;24;6.19;0;0;0;61;26;484;87;25;62;0;t0812;2021-03-25
lubuskie;Gorzów Wielkopolski;108;8.76;9;9;0;165;99;1430;397;119;274;4;t0861;2021-03-25
lubuskie;Zielona Góra;145;10.26;0;0;0;187;118;1839;498;163;332;3;t0862;2021-03-25
³ódzkie;be³chatowski;81;7.19;0;0;0;114;54;1054;255;83;172;0;t1001;2021-03-25
³ódzkie;kutnowski;28;2.91;0;0;0;92;27;458;145;29;114;2;t1002;2021-03-25
³ódzkie;³aski;39;7.83;0;0;0;50;19;406;114;39;75;0;t1003;2021-03-25
³ódzkie;³êczycki;26;5.25;0;0;0;51;15;476;93;26;66;1;t1004;2021-03-25
³ódzkie;³owicki;13;1.67;3;0;3;89;73;1180;89;17;71;1;t1005;2021-03-25
³ódzkie;³ódzki wschodni;76;10.50;0;0;0;137;44;959;293;77;214;2;t1006;2021-03-25
³ódzkie;opoczyñski;14;1.85;0;0;0;33;5;498;129;16;107;6;t1007;2021-03-25
³ódzkie;pabianicki;127;10.65;1;0;1;265;115;1713;408;131;275;2;t1008;2021-03-25
³ódzkie;pajêczañski;25;4.90;0;0;0;43;12;397;107;32;74;1;t1009;2021-03-25
³ódzkie;piotrkowski;68;7.44;1;0;1;112;65;1240;291;71;218;2;t1010;2021-03-25
³ódzkie;poddêbicki;10;2.44;1;0;1;47;14;421;51;10;40;1;t1011;2021-03-25
³ódzkie;radomszczañski;97;8.64;2;1;1;120;42;1120;270;103;164;3;t1012;2021-03-25
³ódzkie;rawski;15;3.09;0;0;0;41;21;716;54;15;38;1;t1013;2021-03-25
³ódzkie;sieradzki;66;5.62;3;0;3;71;32;941;220;72;148;0;t1014;2021-03-25
³ódzkie;skierniewicki;21;5.50;0;0;0;42;18;458;76;25;51;0;t1015;2021-03-25
³ódzkie;tomaszowski;97;8.35;1;0;1;97;66;924;337;99;234;4;t1016;2021-03-25
³ódzkie;wieluñski;38;4.99;2;0;2;55;18;481;126;52;72;2;t1017;2021-03-25
³ódzkie;wieruszowski;25;5.95;2;0;2;20;10;236;63;25;36;2;t1018;2021-03-25
³ódzkie;zduñskowolski;70;10.57;0;0;0;120;36;1081;159;71;88;0;t1019;2021-03-25
³ódzkie;zgierski;153;9.21;0;0;0;230;87;1803;499;161;332;6;t1020;2021-03-25
³ódzkie;brzeziñski;15;4.87;0;0;0;35;14;416;44;15;29;0;t1021;2021-03-25
³ódzkie;£ódŸ;667;9.85;11;0;11;1177;515;8470;2815;707;2086;22;t1061;2021-03-25
³ódzkie;Piotrków Trybunalski;58;7.97;4;4;0;87;52;739;237;59;177;1;t1062;2021-03-25
³ódzkie;Skierniewice;42;8.76;0;0;0;71;47;640;116;46;70;0;t1063;2021-03-25
