wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
dolnoœl¹skie;œwidnicki;11;0.70;0;0;0;29;17;756;323;16;305;2;t0219
dolnoœl¹skie;trzebnicki;14;1.64;0;0;0;28;21;388;93;15;78;0;t0220
dolnoœl¹skie;wa³brzyski;2;0.36;0;0;0;8;7;139;72;2;70;0;t0221
dolnoœl¹skie;wo³owski;18;3.85;0;0;0;8;9;219;107;20;87;0;t0222
dolnoœl¹skie;wroc³awski;43;2.79;0;0;0;59;32;1079;219;46;172;1;t0223
dolnoœl¹skie;z¹bkowicki;26;4.03;0;0;0;5;25;262;199;26;168;5;t0224
dolnoœl¹skie;zgorzelecki;11;1.24;1;0;1;11;17;438;72;12;58;2;t0225
dolnoœl¹skie;z³otoryjski;6;1.39;0;0;0;6;18;164;89;7;81;1;t0226
dolnoœl¹skie;Jelenia Góra;15;1.90;3;1;2;16;6;260;92;15;77;0;t0261
dolnoœl¹skie;Legnica;5;0.50;0;0;0;34;27;507;155;5;148;2;t0262
dolnoœl¹skie;Wroc³aw;136;2.11;2;2;0;195;156;3562;1409;153;1245;11;t0264
dolnoœl¹skie;Wa³brzych;10;0.90;4;4;0;12;6;306;264;11;252;1;t0265
kujawsko-pomorskie;aleksandrowski;16;2.91;0;0;0;13;11;198;187;24;159;4;t0401
kujawsko-pomorskie;brodnicki;14;1.77;0;0;0;17;36;454;94;15;78;1;t0402
kujawsko-pomorskie;bydgoski;53;4.44;0;0;0;83;108;1230;239;56;174;9;t0403
kujawsko-pomorskie;che³miñski;23;4.44;3;0;3;39;42;573;226;43;182;1;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;9;2.00;0;0;0;21;24;241;59;9;49;1;t0405
kujawsko-pomorskie;grudzi¹dzki;16;3.98;0;0;0;13;39;417;88;16;69;3;t0406
kujawsko-pomorskie;inowroc³awski;43;2.70;2;0;2;64;115;950;351;55;286;10;t0407
kujawsko-pomorskie;lipnowski;12;1.83;0;0;0;21;22;286;99;14;85;0;t0408
kujawsko-pomorskie;mogileñski;4;0.88;1;0;1;16;16;250;63;6;52;5;t0409
kujawsko-pomorskie;nakielski;34;3.94;0;0;0;79;15;756;179;36;141;2;t0410
kujawsko-pomorskie;radziejowski;19;4.73;0;0;0;19;28;236;100;20;80;0;t0411
kujawsko-pomorskie;rypiñski;5;1.15;1;0;1;9;9;167;68;7;61;0;t0412
kujawsko-pomorskie;sêpoleñski;9;2.20;0;0;0;28;14;306;41;11;30;0;t0413
kujawsko-pomorskie;œwiecki;42;4.25;0;0;0;46;80;798;224;43;178;3;t0414
kujawsko-pomorskie;toruñski;26;2.39;1;1;0;61;82;921;256;42;214;0;t0415
kujawsko-pomorskie;tucholski;12;2.48;0;0;0;22;18;309;93;12;76;5;t0416
kujawsko-pomorskie;w¹brzeski;21;6.16;0;0;0;18;51;279;85;23;62;0;t0417
kujawsko-pomorskie;w³oc³awski;21;2.44;1;0;1;26;17;434;141;21;117;3;t0418
kujawsko-pomorskie;¿niñski;27;3.85;0;0;0;38;39;533;155;34;121;0;t0419
kujawsko-pomorskie;Bydgoszcz;157;4.53;3;0;3;262;210;2942;750;169;568;13;t0461
kujawsko-pomorskie;Grudzi¹dz;43;4.57;1;0;1;61;68;759;328;47;272;9;t0462
kujawsko-pomorskie;Toruñ;72;3.58;2;1;1;108;146;1424;599;81;513;5;t0463
kujawsko-pomorskie;W³oc³awek;34;3.11;9;0;9;29;47;543;170;39;129;2;t0464
lubelskie;bialski;12;1.09;1;1;0;17;32;364;144;16;128;0;t0601
lubelskie;bi³gorajski;2;0.20;0;0;0;14;36;249;151;7;140;4;t0602
lubelskie;che³mski;12;1.54;1;0;1;24;9;355;108;12;94;2;t0603
lubelskie;hrubieszowski;15;2.40;0;0;0;13;18;216;145;16;124;5;t0604
lubelskie;janowski;2;0.44;1;0;1;3;12;101;57;2;55;0;t0605
lubelskie;krasnostawski;17;2.70;0;0;0;20;31;383;136;23;113;0;t0606
lubelskie;kraœnicki;18;1.89;5;2;3;27;28;298;145;20;125;0;t0607
lubelskie;lubartowski;10;1.13;1;1;0;18;8;184;110;11;98;1;t0608
lubelskie;lubelski;38;2.44;1;1;0;51;54;686;272;40;231;1;t0609
lubelskie;³êczyñski;20;3.49;0;0;0;16;29;249;112;20;85;7;t0610
lubelskie;³ukowski;7;0.66;1;0;1;21;7;240;151;7;144;0;t0611
lubelskie;opolski;9;1.53;1;0;1;20;21;245;70;12;57;1;t0612
lubelskie;parczewski;3;0.87;2;0;2;7;1;101;68;3;65;0;t0613
lubelskie;pu³awski;39;3.46;2;0;2;50;61;557;208;42;145;21;t0614
lubelskie;radzyñski;8;1.37;1;0;1;3;9;140;107;8;99;0;t0615
lubelskie;rycki;10;1.79;1;1;0;18;22;279;69;10;57;2;t0616
lubelskie;œwidnicki;9;1.25;1;1;0;28;34;289;100;9;91;0;t0617
lubelskie;tomaszowski;9;1.09;0;0;0;20;23;289;115;11;102;2;t0618
lubelskie;w³odawski;20;5.23;2;1;1;19;30;282;110;20;90;0;t0619
lubelskie;zamojski;1;0.09;0;0;0;13;22;209;159;4;155;0;t0620
lubelskie;Bia³a Podlaska;7;1.22;0;0;0;20;18;203;84;9;75;0;t0661
lubelskie;Che³m;10;1.62;0;0;0;17;20;228;82;11;70;1;t0662
lubelskie;Lublin;67;1.97;4;0;4;133;132;1625;582;75;491;16;t0663
lubelskie;Zamoœæ;9;1.42;0;0;0;18;19;148;104;10;93;1;t0664
lubuskie;gorzowski;21;2.91;1;1;0;20;31;489;82;21;61;0;t0801
lubuskie;kroœnieñski;8;1.46;2;1;1;20;15;420;316;8;306;2;t0802
lubuskie;miêdzyrzecki;21;3.66;0;0;0;14;9;322;80;22;56;2;t0803
lubuskie;nowosolski;11;1.28;0;0;0;22;12;399;86;29;57;0;t0804
lubuskie;s³ubicki;6;1.28;0;0;0;12;25;338;46;9;37;0;t0805
lubuskie;strzelecko-drezdenecki;14;2.87;1;0;1;20;7;312;97;20;75;2;t0806
lubuskie;sulêciñski;18;5.13;1;1;0;20;9;300;93;31;60;2;t0807
lubuskie;œwiebodziñski;10;1.80;1;1;0;26;18;411;68;11;56;1;t0808
lubuskie;zielonogórski;13;1.72;5;0;5;19;27;422;108;17;91;0;t0809
lubuskie;¿agañski;7;0.89;2;2;0;22;9;202;70;7;63;0;t0810
lubuskie;¿arski;9;0.94;3;0;3;31;33;453;90;10;80;0;t0811
lubuskie;wschowski;6;1.55;0;0;0;6;3;126;156;6;150;0;t0812
lubuskie;Gorzów Wielkopolski;50;4.05;4;3;1;37;79;667;178;53;124;1;t0861
lubuskie;Zielona Góra;23;1.63;6;0;6;54;38;830;324;28;290;6;t0862
³ódzkie;be³chatowski;14;1.24;0;0;0;13;20;384;160;14;145;1;t1001
³ódzkie;kutnowski;23;2.39;0;0;0;33;22;437;183;26;155;2;t1002
³ódzkie;³aski;9;1.81;1;1;0;12;3;154;127;9;118;0;t1003
³ódzkie;³êczycki;11;2.22;1;1;0;15;11;295;116;11;101;4;t1004
³ódzkie;³owicki;0;0;0;0;0;22;19;299;59;1;58;0;t1005
³ódzkie;³ódzki wschodni;30;4.14;0;0;0;34;31;548;152;31;121;0;t1006
³ódzkie;opoczyñski;5;0.66;1;1;0;11;5;146;78;5;72;1;t1007
³ódzkie;pabianicki;28;2.35;2;0;2;58;56;586;234;29;205;0;t1008
³ódzkie;pajêczañski;6;1.17;0;0;0;10;3;155;56;8;47;1;t1009
³ódzkie;piotrkowski;20;2.19;2;2;0;16;22;297;316;20;295;1;t1010
³ódzkie;poddêbicki;6;1.46;0;0;0;5;18;190;68;6;60;2;t1011
³ódzkie;radomszczañski;12;1.07;3;0;3;21;18;376;167;15;148;4;t1012
³ódzkie;rawski;6;1.24;0;0;0;5;8;232;137;6;130;1;t1013
³ódzkie;sieradzki;21;1.79;4;0;4;24;28;408;186;21;160;5;t1014
³ódzkie;skierniewicki;12;3.14;2;2;0;17;15;277;81;13;67;1;t1015
³ódzkie;tomaszowski;18;1.55;0;0;0;20;36;453;202;19;181;2;t1016
³ódzkie;wieluñski;7;0.92;0;0;0;10;12;207;105;7;97;1;t1017
³ódzkie;wieruszowski;2;0.48;1;0;1;8;4;141;47;2;44;1;t1018
³ódzkie;zduñskowolski;8;1.21;0;0;0;15;22;275;124;8;116;0;t1019
³ódzkie;zgierski;32;1.93;5;0;5;68;78;985;357;39;316;2;t1020
³ódzkie;brzeziñski;10;3.25;0;0;0;5;16;121;70;10;59;1;t1021
³ódzkie;£ódŸ;185;2.73;14;0;14;262;333;4369;1523;204;1288;31;t1061
³ódzkie;Piotrków Trybunalski;20;2.75;1;1;0;20;24;291;213;21;192;0;t1062
³ódzkie;Skierniewice;10;2.09;0;0;0;20;10;257;94;10;84;0;t1063
ma³opolskie;bocheñski;7;0.65;0;0;0;8;23;226;146;7;138;1;t1201
ma³opolskie;brzeski;5;0.54;0;0;0;6;8;168;211;6;205;0;t1202
ma³opolskie;chrzanowski;10;0.81;1;0;1;26;19;298;214;11;203;0;t1203
ma³opolskie;d¹browski;3;0.51;1;0;1;3;10;102;40;3;37;0;t1204
ma³opolskie;gorlicki;8;0.74;1;1;0;12;14;169;130;9;111;10;t1205
ma³opolskie;krakowski;27;0.96;0;0;0;44;52;917;271;29;240;2;t1206
ma³opolskie;limanowski;8;0.61;0;0;0;6;16;206;128;8;109;11;t1207
ma³opolskie;miechowski;8;1.64;1;1;0;4;8;102;81;11;68;2;t1208
ma³opolskie;myœlenicki;11;0.86;0;0;0;18;14;344;251;13;236;2;t1209
ma³opolskie;nowos¹decki;22;1.01;2;0;2;7;16;286;522;23;490;9;t1210
ma³opolskie;nowotarski;14;0.73;1;0;1;6;10;191;107;14;91;2;t1211
ma³opolskie;olkuski;5;0.45;0;0;0;16;9;199;112;6;106;0;t1212
ma³opolskie;oœwiêcimski;6;0.39;3;0;3;28;43;499;80;6;72;2;t1213
ma³opolskie;proszowicki;1;0.23;0;0;0;2;4;89;27;1;25;1;t1214
ma³opolskie;suski;32;3.80;0;0;0;8;4;219;135;32;101;2;t1215
ma³opolskie;tarnowski;12;0.60;2;2;0;13;16;340;150;12;138;0;t1216
ma³opolskie;tatrzañski;4;0.59;0;0;0;5;16;96;67;4;63;0;t1217
ma³opolskie;wadowicki;19;1.19;1;0;1;23;30;385;275;20;255;0;t1218
ma³opolskie;wielicki;1;0.08;0;0;0;21;14;454;65;1;63;1;t1219
ma³opolskie;Kraków;100;1.28;3;2;1;182;170;3498;1017;106;905;6;t1261
ma³opolskie;Nowy S¹cz;11;1.31;0;0;0;7;10;113;187;14;167;6;t1262
ma³opolskie;Tarnów;7;0.65;0;0;0;14;12;211;93;7;84;2;t1263
mazowieckie;bia³obrzeski;6;1.80;0;0;0;5;13;211;75;7;67;1;t1401
mazowieckie;ciechanowski;11;1.23;1;0;1;22;27;330;200;11;187;2;t1402
mazowieckie;garwoliñski;11;1.01;0;0;0;23;11;298;273;11;261;1;t1403
mazowieckie;gostyniñski;6;1.34;0;0;0;9;7;149;88;6;81;1;t1404
mazowieckie;grodziski;29;3.00;0;0;0;46;44;799;182;35;145;2;t1405
mazowieckie;grójecki;21;2.14;0;0;0;47;36;1429;227;27;193;7;t1406
mazowieckie;kozienicki;15;2.51;1;0;1;29;31;403;135;18;117;0;t1407
mazowieckie;legionowski;23;1.93;1;0;1;37;66;802;220;25;192;3;t1408
mazowieckie;lipski;8;2.37;0;0;0;7;6;140;121;8;110;3;t1409
mazowieckie;³osicki;2;0.65;0;0;0;6;3;84;14;3;11;0;t1410
mazowieckie;makowski;0;0;1;0;1;12;5;188;97;1;96;0;t1411
mazowieckie;miñski;23;1.48;1;1;0;48;32;680;337;23;305;9;t1412
mazowieckie;m³awski;12;1.66;2;0;2;31;16;441;181;15;164;2;t1413
mazowieckie;nowodworski;12;1.51;0;0;0;17;63;546;152;13;139;0;t1414
mazowieckie;ostro³êcki;3;0.34;2;0;2;18;15;254;122;12;109;1;t1415
mazowieckie;ostrowski;7;0.97;0;0;0;12;24;249;181;9;171;1;t1416
mazowieckie;otwocki;34;2.73;0;0;0;56;22;891;410;38;364;8;t1417
mazowieckie;piaseczyñski;51;2.69;1;0;1;97;88;1723;477;51;417;9;t1418
mazowieckie;p³ocki;12;1.08;0;0;0;46;52;483;258;16;238;4;t1419
mazowieckie;p³oñski;17;1.96;0;0;0;20;15;427;142;17;123;2;t1420
mazowieckie;pruszkowski;33;1.98;5;2;3;87;74;1549;395;38;352;5;t1421
mazowieckie;przasnyski;4;0.76;2;1;1;25;3;284;101;4;97;0;t1422
mazowieckie;przysuski;3;0.73;0;0;0;8;5;107;63;4;58;1;t1423
mazowieckie;pu³tuski;18;3.47;0;0;0;14;17;214;140;18;118;4;t1424
mazowieckie;radomski;17;1.12;3;3;0;43;34;473;190;18;165;7;t1425
mazowieckie;siedlecki;7;0.86;0;0;0;10;13;289;81;8;73;0;t1426
mazowieckie;sierpecki;10;1.93;0;0;0;16;9;212;133;12;118;3;t1427
mazowieckie;sochaczewski;12;1.41;0;0;0;24;24;697;138;15;122;1;t1428
mazowieckie;soko³owski;3;0.56;0;0;0;9;16;165;130;3;116;11;t1429
mazowieckie;szyd³owiecki;1;0.25;1;1;0;5;1;65;58;1;57;0;t1430
mazowieckie;warszawski zachodni;23;1.92;6;4;2;51;34;1066;264;24;233;7;t1432
mazowieckie;wêgrowski;5;0.76;0;0;0;13;8;207;102;6;93;3;t1433
mazowieckie;wo³omiñski;35;1.39;1;1;0;112;153;1763;586;39;536;11;t1434
mazowieckie;wyszkowski;8;1.08;4;0;4;17;19;220;141;8;127;6;t1435
mazowieckie;zwoleñski;2;0.56;1;0;1;2;0;100;97;2;95;0;t1436
mazowieckie;¿uromiñski;3;0.78;0;0;0;3;6;107;64;3;61;0;t1437
mazowieckie;¿yrardowski;19;2.51;0;0;0;36;24;539;199;26;170;3;t1438
mazowieckie;Ostro³êka;10;1.93;0;0;0;18;11;211;121;17;98;6;t1461
mazowieckie;P³ock;19;1.60;0;0;0;30;63;472;247;22;218;7;t1462
mazowieckie;Radom;19;0.90;8;8;0;51;41;709;441;24;404;13;t1463
mazowieckie;Siedlce;10;1.28;0;0;0;16;13;292;106;13;93;0;t1464
mazowieckie;Warszawa;382;2.13;15;0;15;726;672;14370;3482;421;2975;86;t1465
opolskie;brzeski;24;2.68;0;0;0;30;18;476;95;28;67;0;t1601
opolskie;g³ubczycki;12;2.65;0;0;0;19;25;191;103;13;86;4;t1602
opolskie;kêdzierzyñsko-kozielski;13;1.39;1;0;1;20;20;400;113;15;98;0;t1603
opolskie;kluczborski;9;1.38;0;0;0;8;8;209;70;9;60;1;t1604
opolskie;krapkowicki;16;2.52;0;0;0;10;3;273;206;17;184;5;t1605
opolskie;namys³owski;6;1.41;0;0;0;2;2;164;33;6;27;0;t1606
opolskie;nyski;24;1.77;2;0;2;34;32;417;414;28;372;14;t1607
opolskie;oleski;6;0.94;0;0;0;14;6;172;47;8;39;0;t1608
opolskie;opolski;24;1.94;0;0;0;18;20;549;236;26;206;4;t1609
opolskie;prudnicki;39;7.08;0;0;0;6;10;140;222;43;174;5;t1610
opolskie;strzelecki;7;0.94;1;0;1;18;18;254;62;10;52;0;t1611
opolskie;Opole;33;2.58;2;0;2;34;42;1100;257;39;212;6;t1661
podkarpackie;bieszczadzki;2;0.93;0;0;0;2;1;63;23;2;20;1;t1801
podkarpackie;brzozowski;5;0.76;0;0;0;4;8;122;103;5;98;0;t1802
podkarpackie;dêbicki;9;0.67;1;0;1;8;13;179;144;9;132;3;t1803
podkarpackie;jaros³awski;10;0.83;0;0;0;18;28;365;165;14;148;3;t1804
podkarpackie;jasielski;7;0.62;0;0;0;3;7;164;93;7;84;2;t1805
podkarpackie;kolbuszowski;4;0.64;0;0;0;7;3;78;83;5;78;0;t1806
podkarpackie;kroœnieñski;4;0.36;0;0;0;12;8;105;153;4;148;1;t1807
podkarpackie;le¿ajski;14;2.02;0;0;0;6;12;188;114;15;95;4;t1808
podkarpackie;lubaczowski;12;2.18;0;0;0;17;24;309;92;15;77;0;t1809
podkarpackie;³añcucki;19;2.34;1;0;1;13;18;254;142;19;119;4;t1810
podkarpackie;mielecki;14;1.02;3;0;3;12;15;328;224;16;208;0;t1811
podkarpackie;ni¿añski;7;1.05;0;0;0;14;6;180;100;7;92;1;t1812
podkarpackie;przemyski;16;2.16;1;0;1;9;6;233;141;16;123;2;t1813
podkarpackie;przeworski;13;1.66;0;0;0;5;3;118;124;14;107;3;t1814
podkarpackie;ropczycko-sêdziszowski;4;0.54;1;1;0;11;7;113;109;6;103;0;t1815
podkarpackie;rzeszowski;26;1.53;2;0;2;23;33;508;491;28;460;3;t1816
podkarpackie;sanocki;11;1.17;1;0;1;12;0;140;116;11;105;0;t1817
podkarpackie;stalowowolski;7;0.66;2;0;2;18;10;340;141;8;132;1;t1818
podkarpackie;strzy¿owski;4;0.65;0;0;0;10;1;112;42;4;38;0;t1819
podkarpackie;tarnobrzeski;3;0.57;0;0;0;13;18;176;108;16;92;0;t1820
podkarpackie;leski;4;1.51;0;0;0;3;1;78;57;5;52;0;t1821
podkarpackie;Krosno;3;0.65;0;0;0;11;6;57;43;3;39;1;t1861
podkarpackie;Przemyœl;9;1.49;0;0;0;12;18;177;81;10;69;2;t1862
podkarpackie;Rzeszów;19;0.97;3;0;3;30;43;639;315;20;291;4;t1863
podkarpackie;Tarnobrzeg;6;1.29;2;0;2;9;16;125;128;13;115;0;t1864
podlaskie;augustowski;11;1.90;0;0;0;14;8;264;37;11;26;0;t2001
podlaskie;bia³ostocki;50;3.33;0;0;0;50;86;787;301;54;246;1;t2002
podlaskie;bielski;10;1.85;0;0;0;14;20;201;67;11;56;0;t2003
podlaskie;grajewski;2;0.43;0;0;0;9;10;132;22;3;19;0;t2004
podlaskie;hajnowski;11;2.60;1;0;1;10;14;262;66;11;55;0;t2005
podlaskie;kolneñski;2;0.53;2;0;2;3;0;95;52;2;50;0;t2006
podlaskie;³om¿yñski;7;1.38;0;0;0;4;14;207;64;8;55;1;t2007
podlaskie;moniecki;8;1.99;0;0;0;3;15;147;66;9;57;0;t2008
podlaskie;sejneñski;0;0;0;0;0;4;8;82;11;0;11;0;t2009
podlaskie;siemiatycki;8;1.82;0;0;0;4;1;133;76;8;68;0;t2010
podlaskie;sokólski;18;2.72;1;0;1;25;53;378;152;20;132;0;t2011
podlaskie;suwalski;4;1.12;1;0;1;15;9;138;44;5;39;0;t2012
podlaskie;wysokomazowiecki;6;1.06;0;0;0;6;7;158;87;6;81;0;t2013
podlaskie;zambrowski;5;1.15;1;1;0;8;14;213;85;5;79;1;t2014
podlaskie;Bia³ystok;98;3.29;1;0;1;125;155;1742;503;101;401;1;t2061
podlaskie;£om¿a;20;3.18;0;0;0;19;30;247;107;20;86;1;t2062
podlaskie;Suwa³ki;16;2.29;0;0;0;18;35;313;95;16;79;0;t2063
pomorskie;bytowski;23;2.91;1;0;1;28;20;322;231;26;192;13;t2201
pomorskie;chojnicki;16;1.64;1;0;1;19;30;358;189;16;171;2;t2202
pomorskie;cz³uchowski;9;1.61;0;0;0;18;27;320;33;10;22;1;t2203
pomorskie;gdañski;30;2.51;0;0;0;78;59;1144;219;33;178;8;t2204
pomorskie;kartuski;42;2.98;0;0;0;63;35;956;280;44;227;9;t2205
pomorskie;koœcierski;9;1.24;0;0;0;19;23;351;120;10;108;2;t2206
pomorskie;kwidzyñski;23;2.77;1;0;1;33;29;609;186;24;156;6;t2207
pomorskie;lêborski;13;1.97;0;0;0;15;6;258;112;16;95;1;t2208
pomorskie;malborski;22;3.47;0;0;0;28;61;572;196;22;169;5;t2209
pomorskie;nowodworski;8;2.25;1;0;1;10;11;208;57;8;48;1;t2210
pomorskie;pucki;69;7.91;0;0;0;60;70;897;280;72;207;1;t2211
pomorskie;s³upski;57;5.77;0;0;0;44;41;712;515;69;436;10;t2212
pomorskie;starogardzki;42;3.27;0;0;0;40;60;756;278;43;227;8;t2213
pomorskie;tczewski;31;2.68;4;0;4;62;41;711;238;32;202;4;t2214
pomorskie;wejherowski;66;3.02;2;0;2;106;100;1465;502;69;427;6;t2215
pomorskie;sztumski;6;1.46;0;0;0;31;16;345;88;6;80;2;t2216
pomorskie;Gdañsk;117;2.48;2;0;2;225;248;4204;958;126;824;8;t2261
pomorskie;Gdynia;89;3.62;5;0;5;130;170;1845;460;93;356;11;t2262
pomorskie;S³upsk;65;7.20;0;0;0;38;53;695;634;87;534;13;t2263
pomorskie;Sopot;3;0.84;0;0;0;13;13;193;36;3;33;0;t2264
œl¹skie;bêdziñski;14;0.95;0;0;0;34;46;599;220;16;199;5;t2401
œl¹skie;bielski;17;1.02;0;0;0;22;36;499;336;18;310;8;t2402
œl¹skie;cieszyñski;19;1.07;0;0;0;17;41;496;263;19;243;1;t2403
œl¹skie;czêstochowski;14;1.04;3;0;3;18;21;348;194;16;177;1;t2404
œl¹skie;gliwicki;17;1.47;0;0;0;44;55;446;132;19;112;1;t2405
œl¹skie;k³obucki;6;0.71;0;0;0;7;19;269;143;7;135;1;t2406
œl¹skie;lubliniecki;17;2.23;1;0;1;23;18;381;165;25;138;2;t2407
œl¹skie;miko³owski;13;1.31;1;0;1;28;28;297;161;14;147;0;t2408
œl¹skie;myszkowski;4;0.57;0;0;0;17;31;229;48;4;44;0;t2409
œl¹skie;pszczyñski;23;2.06;0;0;0;27;13;335;196;23;170;3;t2410
œl¹skie;raciborski;12;1.11;5;1;4;21;17;282;203;13;190;0;t2411
œl¹skie;rybnicki;9;1.15;0;0;0;12;21;209;97;10;86;1;t2412
œl¹skie;tarnogórski;14;0.99;1;0;1;35;29;483;253;15;234;4;t2413
œl¹skie;bieruñsko-lêdziñski;14;2.34;1;0;1;8;14;178;74;14;59;1;t2414
œl¹skie;wodzis³awski;7;0.45;3;0;3;15;41;336;188;11;172;5;t2415
œl¹skie;zawierciañski;15;1.28;0;0;0;30;35;338;389;15;373;1;t2416
œl¹skie;¿ywiecki;13;0.85;1;0;1;24;43;555;301;13;285;3;t2417
œl¹skie;Bielsko-Bia³a;34;2.00;0;0;0;47;52;721;261;36;221;4;t2461
œl¹skie;Bytom;19;1.16;0;0;0;44;43;517;206;21;185;0;t2462
œl¹skie;Chorzów;23;2.14;4;0;4;40;34;381;151;24;127;0;t2463
œl¹skie;Czêstochowa;38;1.73;1;0;1;43;43;729;333;42;289;2;t2464
œl¹skie;D¹browa Górnicza;13;1.09;3;0;3;24;13;392;106;15;88;3;t2465
œl¹skie;Gliwice;27;1.52;0;0;0;64;79;703;242;30;208;4;t2466
œl¹skie;Jastrzêbie-Zdrój;4;0.45;2;2;0;6;14;164;82;4;78;0;t2467
œl¹skie;Jaworzno;17;1.87;1;0;1;27;36;245;150;19;130;1;t2468
œl¹skie;Katowice;56;1.92;2;0;2;81;115;1200;424;62;356;6;t2469
œl¹skie;Mys³owice;2;0.27;0;0;0;14;21;240;84;2;82;0;t2470
œl¹skie;Piekary Œl¹skie;8;1.46;0;0;0;10;35;171;88;8;79;1;t2471
œl¹skie;Ruda Œl¹ska;22;1.61;5;0;5;43;39;509;326;23;298;5;t2472
œl¹skie;Rybnik;11;0.80;2;0;2;26;33;349;273;12;258;3;t2473
œl¹skie;Siemianowice Œl¹skie;7;1.05;1;0;1;16;23;234;77;8;68;1;t2474
œl¹skie;Sosnowiec;34;1.71;0;0;0;60;47;589;323;40;280;3;t2475
œl¹skie;Œwiêtoch³owice;9;1.82;2;0;2;16;16;166;87;9;78;0;t2476
œl¹skie;Tychy;20;1.57;1;0;1;31;46;509;186;21;161;4;t2477
œl¹skie;Zabrze;20;1.16;1;0;1;43;58;467;350;23;323;4;t2478
œl¹skie;¯ory;9;1.44;1;0;1;8;17;197;69;9;58;2;t2479
œwiêtokrzyskie;buski;3;0.42;0;0;0;7;9;118;79;3;74;2;t2601
œwiêtokrzyskie;jêdrzejowski;6;0.70;1;0;1;9;13;179;83;7;75;1;t2602
œwiêtokrzyskie;kazimierski;5;1.49;0;0;0;2;4;75;89;5;83;1;t2603
œwiêtokrzyskie;kielecki;9;0.43;0;0;0;25;44;351;257;10;238;9;t2604
œwiêtokrzyskie;konecki;21;2.64;1;0;1;15;19;150;105;23;80;2;t2605
œwiêtokrzyskie;opatowski;10;1.93;0;0;0;7;7;149;283;13;245;25;t2606
œwiêtokrzyskie;ostrowiecki;14;1.29;1;0;1;20;25;254;91;14;74;3;t2607
œwiêtokrzyskie;piñczowski;4;1.03;0;0;0;4;1;62;51;6;40;5;t2608
œwiêtokrzyskie;sandomierski;18;2.35;1;0;1;18;37;312;142;31;109;2;t2609
œwiêtokrzyskie;skar¿yski;5;0.68;2;1;1;11;15;171;79;6;71;2;t2610
œwiêtokrzyskie;starachowicki;9;1.01;0;0;0;7;20;263;73;11;60;2;t2611
œwiêtokrzyskie;staszowski;4;0.56;1;0;1;8;10;183;336;6;328;2;t2612
œwiêtokrzyskie;w³oszczowski;0;0;0;0;0;6;9;87;46;0;46;0;t2613
œwiêtokrzyskie;Kielce;19;0.98;2;0;2;38;31;416;303;19;280;4;t2661
