wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;7156;1.87;389;78;311;10686;4969;178510;47689;7923;39044;722;t0000;2021-01-27
dolnoœl¹skie;boles³awiecki;22;2.44;2;0;2;22;28;404;243;61;179;3;t0201;2021-01-27
dolnoœl¹skie;dzier¿oniowski;14;1.39;0;0;0;10;0;161;95;16;79;0;t0202;2021-01-27
dolnoœl¹skie;g³ogowski;7;0.79;1;0;1;16;4;274;112;10;102;0;t0203;2021-01-27
dolnoœl¹skie;górowski;3;0.86;0;0;0;5;2;69;41;3;37;1;t0204;2021-01-27
dolnoœl¹skie;jaworski;11;2.20;0;0;0;10;0;158;59;11;45;3;t0205;2021-01-27
dolnoœl¹skie;jeleniogórski;10;1.58;1;0;1;5;10;220;65;10;54;1;t0206;2021-01-27
dolnoœl¹skie;kamiennogórski;5;1.16;0;0;0;2;0;76;48;6;40;2;t0207;2021-01-27
dolnoœl¹skie;k³odzki;36;2.29;7;0;7;34;17;574;233;39;191;3;t0208;2021-01-27
dolnoœl¹skie;legnicki;4;0.72;2;2;0;7;3;154;54;5;47;2;t0209;2021-01-27
dolnoœl¹skie;lubañski;16;2.96;4;3;1;19;3;252;71;21;49;1;t0210;2021-01-27
dolnoœl¹skie;lubiñski;32;3.02;0;0;0;26;9;212;378;38;331;9;t0211;2021-01-27
dolnoœl¹skie;lwówecki;7;1.53;0;0;0;17;7;116;53;8;45;0;t0212;2021-01-27
dolnoœl¹skie;milicki;2;0.54;0;0;0;6;3;96;33;2;31;0;t0213;2021-01-27
dolnoœl¹skie;oleœnicki;15;1.40;0;0;0;24;19;336;110;20;89;1;t0214;2021-01-27
dolnoœl¹skie;o³awski;15;1.95;0;0;0;17;5;480;91;15;74;2;t0215;2021-01-27
dolnoœl¹skie;polkowicki;6;0.95;0;0;0;10;9;194;79;6;71;2;t0216;2021-01-27
dolnoœl¹skie;strzeliñski;4;0.92;0;0;0;7;3;91;41;4;36;1;t0217;2021-01-27
dolnoœl¹skie;œredzki;3;0.54;2;0;2;23;2;307;59;4;54;1;t0218;2021-01-27
dolnoœl¹skie;œwidnicki;27;1.72;2;0;2;24;7;634;146;31;113;2;t0219;2021-01-27
dolnoœl¹skie;trzebnicki;17;1.99;0;0;0;18;7;437;91;18;72;1;t0220;2021-01-27
dolnoœl¹skie;wa³brzyski;8;1.44;2;0;2;6;5;106;63;8;54;1;t0221;2021-01-27
dolnoœl¹skie;wo³owski;6;1.28;0;0;0;3;5;148;69;6;63;0;t0222;2021-01-27
dolnoœl¹skie;wroc³awski;36;2.34;0;0;0;31;17;1147;251;42;206;3;t0223;2021-01-27
dolnoœl¹skie;z¹bkowicki;7;1.09;1;1;0;12;5;263;108;7;98;3;t0224;2021-01-27
dolnoœl¹skie;zgorzelecki;14;1.58;2;2;0;9;9;382;102;15;87;0;t0225;2021-01-27
dolnoœl¹skie;z³otoryjski;2;0.46;0;0;0;1;5;135;41;3;37;1;t0226;2021-01-27
dolnoœl¹skie;Jelenia Góra;12;1.52;1;0;1;20;4;276;98;13;82;3;t0261;2021-01-27
dolnoœl¹skie;Legnica;16;1.61;0;0;0;25;4;524;142;19;118;5;t0262;2021-01-27
dolnoœl¹skie;Wroc³aw;147;2.28;0;0;0;160;86;3384;1457;164;1257;36;t0264;2021-01-27
dolnoœl¹skie;Wa³brzych;21;1.90;1;0;1;19;7;333;132;21;107;4;t0265;2021-01-27
kujawsko-pomorskie;aleksandrowski;9;1.64;2;1;1;16;1;174;92;16;76;0;t0401;2021-01-27
kujawsko-pomorskie;brodnicki;19;2.40;1;0;1;16;6;323;59;20;39;0;t0402;2021-01-27
kujawsko-pomorskie;bydgoski;58;4.86;0;0;0;87;49;984;205;61;138;6;t0403;2021-01-27
kujawsko-pomorskie;che³miñski;42;8.11;0;0;0;41;26;583;123;48;72;3;t0404;2021-01-27
kujawsko-pomorskie;golubsko-dobrzyñski;25;5.56;0;0;0;25;3;275;64;25;39;0;t0405;2021-01-27
kujawsko-pomorskie;grudzi¹dzki;12;2.98;0;0;0;14;15;291;62;13;47;2;t0406;2021-01-27
kujawsko-pomorskie;inowroc³awski;33;2.07;1;0;1;63;17;753;180;35;142;3;t0407;2021-01-27
kujawsko-pomorskie;lipnowski;17;2.59;0;0;0;18;3;194;68;21;45;2;t0408;2021-01-27
kujawsko-pomorskie;mogileñski;4;0.88;0;0;0;11;5;203;39;4;34;1;t0409;2021-01-27
kujawsko-pomorskie;nakielski;30;3.48;4;0;4;50;24;610;103;31;69;3;t0410;2021-01-27
kujawsko-pomorskie;radziejowski;3;0.75;1;0;1;8;16;156;34;5;29;0;t0411;2021-01-27
kujawsko-pomorskie;rypiñski;3;0.69;0;0;0;9;0;118;37;5;29;3;t0412;2021-01-27
kujawsko-pomorskie;sêpoleñski;19;4.64;0;0;0;8;11;333;73;20;53;0;t0413;2021-01-27
kujawsko-pomorskie;œwiecki;46;4.65;1;0;1;43;3;624;182;50;130;2;t0414;2021-01-27
kujawsko-pomorskie;toruñski;48;4.41;2;1;1;66;27;701;141;48;90;3;t0415;2021-01-27
kujawsko-pomorskie;tucholski;12;2.48;0;0;0;18;5;290;55;13;41;1;t0416;2021-01-27
kujawsko-pomorskie;w¹brzeski;11;3.22;1;0;1;15;12;199;38;11;26;1;t0417;2021-01-27
kujawsko-pomorskie;w³oc³awski;19;2.21;2;0;2;19;4;315;72;19;53;0;t0418;2021-01-27
kujawsko-pomorskie;¿niñski;36;5.14;0;0;0;33;20;421;118;37;80;1;t0419;2021-01-27
kujawsko-pomorskie;Bydgoszcz;155;4.47;7;0;7;200;106;2738;697;182;499;16;t0461;2021-01-27
kujawsko-pomorskie;Grudzi¹dz;30;3.19;1;1;0;38;36;624;198;34;154;10;t0462;2021-01-27
kujawsko-pomorskie;Toruñ;73;3.63;6;1;5;98;67;1144;367;77;284;6;t0463;2021-01-27
kujawsko-pomorskie;W³oc³awek;14;1.28;8;1;7;31;10;427;114;14;100;0;t0464;2021-01-27
lubelskie;bialski;7;0.63;2;0;2;25;12;364;65;8;56;1;t0601;2021-01-27
lubelskie;bi³gorajski;13;1.29;2;0;2;27;10;379;62;13;46;3;t0602;2021-01-27
lubelskie;che³mski;14;1.80;1;0;1;11;8;275;68;14;54;0;t0603;2021-01-27
lubelskie;hrubieszowski;9;1.44;0;0;0;11;10;195;88;12;73;3;t0604;2021-01-27
lubelskie;janowski;3;0.66;0;0;0;5;5;79;30;3;26;1;t0605;2021-01-27
lubelskie;krasnostawski;10;1.59;1;0;1;9;20;282;105;11;91;3;t0606;2021-01-27
lubelskie;kraœnicki;11;1.16;1;0;1;14;7;226;92;16;76;0;t0607;2021-01-27
lubelskie;lubartowski;14;1.59;0;0;0;17;4;231;70;16;54;0;t0608;2021-01-27
lubelskie;lubelski;36;2.31;0;0;0;38;21;650;172;38;134;0;t0609;2021-01-27
lubelskie;³êczyñski;7;1.22;1;0;1;12;9;262;49;7;41;1;t0610;2021-01-27
lubelskie;³ukowski;15;1.41;1;0;1;15;6;241;80;20;59;1;t0611;2021-01-27
lubelskie;opolski;9;1.53;4;0;4;11;8;244;47;10;37;0;t0612;2021-01-27
lubelskie;parczewski;3;0.87;3;0;3;4;0;63;23;3;20;0;t0613;2021-01-27
lubelskie;pu³awski;18;1.60;1;0;1;43;10;507;111;20;90;1;t0614;2021-01-27
lubelskie;radzyñski;8;1.37;1;0;1;5;6;121;47;9;38;0;t0615;2021-01-27
lubelskie;rycki;8;1.43;0;0;0;21;5;270;61;8;53;0;t0616;2021-01-27
