wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;5965;1.56;283;72;211;11405;7194;149585;44333;6638;37053;642;t0000;2021-02-05
dolnoœl¹skie;boles³awiecki;8;0.89;0;0;0;27;20;364;70;12;55;3;t0201;2021-02-05
dolnoœl¹skie;dzier¿oniowski;12;1.19;0;0;0;17;16;138;92;12;80;0;t0202;2021-02-05
dolnoœl¹skie;g³ogowski;4;0.45;0;0;0;17;7;190;78;4;74;0;t0203;2021-02-05
dolnoœl¹skie;górowski;5;1.44;0;0;0;13;3;43;25;5;20;0;t0204;2021-02-05
dolnoœl¹skie;jaworski;6;1.20;0;0;0;12;9;94;46;7;39;0;t0205;2021-02-05
dolnoœl¹skie;jeleniogórski;3;0.47;0;0;0;5;12;158;65;5;60;0;t0206;2021-02-05
dolnoœl¹skie;kamiennogórski;14;3.25;1;1;0;7;4;77;40;14;24;2;t0207;2021-02-05
dolnoœl¹skie;k³odzki;39;2.48;0;0;0;56;28;550;283;46;228;9;t0208;2021-02-05
dolnoœl¹skie;legnicki;9;1.63;1;1;0;14;7;145;49;9;37;3;t0209;2021-02-05
dolnoœl¹skie;lubañski;5;0.92;2;2;0;21;15;177;42;5;36;1;t0210;2021-02-05
dolnoœl¹skie;lubiñski;3;0.28;0;0;0;24;30;185;102;4;98;0;t0211;2021-02-05
dolnoœl¹skie;lwówecki;2;0.44;0;0;0;14;4;87;63;4;59;0;t0212;2021-02-05
dolnoœl¹skie;milicki;5;1.35;0;0;0;3;3;86;33;5;28;0;t0213;2021-02-05
dolnoœl¹skie;oleœnicki;13;1.21;2;2;0;25;16;327;92;13;77;2;t0214;2021-02-05
dolnoœl¹skie;o³awski;4;0.52;0;0;0;16;22;362;51;4;47;0;t0215;2021-02-05
dolnoœl¹skie;polkowicki;4;0.63;1;0;1;8;6;163;48;5;42;1;t0216;2021-02-05
dolnoœl¹skie;strzeliñski;6;1.38;0;0;0;13;4;63;34;6;28;0;t0217;2021-02-05
dolnoœl¹skie;œredzki;5;0.90;0;0;0;11;3;183;42;5;36;1;t0218;2021-02-05
dolnoœl¹skie;œwidnicki;11;0.70;0;0;0;16;28;595;155;13;141;1;t0219;2021-02-05
dolnoœl¹skie;trzebnicki;15;1.76;1;0;1;14;28;315;56;15;40;1;t0220;2021-02-05
dolnoœl¹skie;wa³brzyski;7;1.26;0;0;0;6;8;151;65;7;58;0;t0221;2021-02-05
dolnoœl¹skie;wo³owski;3;0.64;0;0;0;7;2;102;26;3;22;1;t0222;2021-02-05
dolnoœl¹skie;wroc³awski;22;1.43;1;1;0;50;25;704;147;24;123;0;t0223;2021-02-05
dolnoœl¹skie;z¹bkowicki;10;1.55;0;0;0;13;10;70;63;10;52;1;t0224;2021-02-05
dolnoœl¹skie;zgorzelecki;5;0.56;0;0;0;22;23;292;40;7;33;0;t0225;2021-02-05
dolnoœl¹skie;z³otoryjski;3;0.69;0;0;0;5;4;146;16;3;13;0;t0226;2021-02-05
dolnoœl¹skie;Jelenia Góra;13;1.65;0;0;0;25;13;211;81;14;62;5;t0261;2021-02-05
dolnoœl¹skie;Legnica;12;1.21;1;1;0;20;14;402;93;12;81;0;t0262;2021-02-05
dolnoœl¹skie;Wroc³aw;76;1.18;1;1;0;210;131;2455;881;86;784;11;t0264;2021-02-05
