wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
dolnoœl¹skie;trzebnicki;12;1.41;0;0;0;21;6;359;114;14;100;0;t0220
dolnoœl¹skie;wa³brzyski;7;1.26;0;0;0;12;0;160;86;7;79;0;t0221
dolnoœl¹skie;wo³owski;4;0.86;0;0;0;15;3;226;36;5;31;0;t0222
dolnoœl¹skie;wroc³awski;31;2.01;0;0;0;53;10;981;504;36;467;1;t0223
dolnoœl¹skie;z¹bkowicki;24;3.72;1;0;1;14;4;244;137;25;108;4;t0224
dolnoœl¹skie;zgorzelecki;17;1.92;0;0;0;25;8;376;75;18;56;1;t0225
dolnoœl¹skie;z³otoryjski;5;1.16;1;1;0;12;3;148;113;5;108;0;t0226
dolnoœl¹skie;Jelenia Góra;7;0.89;0;0;0;25;10;255;91;9;82;0;t0261
dolnoœl¹skie;Legnica;10;1.01;1;0;1;23;6;468;126;10;112;4;t0262
dolnoœl¹skie;Wroc³aw;137;2.13;4;4;0;223;66;3598;1356;153;1176;27;t0264
dolnoœl¹skie;Wa³brzych;8;0.72;1;0;1;26;5;325;201;10;191;0;t0265
kujawsko-pomorskie;aleksandrowski;12;2.18;0;0;0;19;12;202;142;21;117;4;t0401
kujawsko-pomorskie;brodnicki;25;3.16;0;0;0;31;8;416;122;25;96;1;t0402
kujawsko-pomorskie;bydgoski;71;5.94;1;0;1;100;46;1216;369;76;277;16;t0403
kujawsko-pomorskie;che³miñski;40;7.72;0;0;0;47;12;480;154;42;108;4;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;18;4.00;2;0;2;23;7;226;132;23;106;3;t0405
kujawsko-pomorskie;grudzi¹dzki;23;5.72;0;0;0;21;20;401;98;23;72;3;t0406
kujawsko-pomorskie;inowroc³awski;53;3.33;4;0;4;73;27;904;334;53;276;5;t0407
kujawsko-pomorskie;lipnowski;12;1.83;2;0;2;19;17;314;154;12;137;5;t0408
kujawsko-pomorskie;mogileñski;10;2.20;1;0;1;32;7;201;67;11;53;3;t0409
kujawsko-pomorskie;nakielski;10;1.16;1;0;1;76;46;727;127;11;110;6;t0410
kujawsko-pomorskie;radziejowski;15;3.73;0;0;0;18;11;212;72;15;57;0;t0411
kujawsko-pomorskie;rypiñski;13;2.99;0;0;0;7;0;139;85;15;69;1;t0412
kujawsko-pomorskie;sêpoleñski;14;3.42;2;2;0;15;5;317;97;15;76;6;t0413
kujawsko-pomorskie;œwiecki;47;4.75;5;0;5;75;16;810;209;49;157;3;t0414
kujawsko-pomorskie;toruñski;60;5.51;0;0;0;70;23;890;213;60;150;3;t0415
kujawsko-pomorskie;tucholski;17;3.52;0;0;0;28;12;310;86;17;63;6;t0416
kujawsko-pomorskie;w¹brzeski;17;4.98;1;1;0;24;6;262;78;20;58;0;t0417
kujawsko-pomorskie;w³oc³awski;27;3.14;3;0;3;43;13;432;121;27;93;1;t0418
kujawsko-pomorskie;¿niñski;28;4.00;4;0;4;35;27;560;131;30;100;1;t0419
kujawsko-pomorskie;Bydgoszcz;175;5.05;12;0;12;306;157;2830;918;192;691;35;t0461
kujawsko-pomorskie;Grudzi¹dz;38;4.04;2;2;0;60;36;764;197;41;154;2;t0462
kujawsko-pomorskie;Toruñ;136;6.76;2;0;2;168;77;1455;636;142;485;9;t0463
kujawsko-pomorskie;W³oc³awek;48;4.39;2;0;2;48;12;555;199;51;143;5;t0464
lubelskie;bialski;23;2.08;5;1;4;21;9;338;177;26;149;2;t0601
lubelskie;bi³gorajski;15;1.49;1;1;0;23;3;227;179;15;159;5;t0602
lubelskie;che³mski;18;2.32;0;0;0;20;3;328;102;19;82;1;t0603
lubelskie;hrubieszowski;12;1.92;1;0;1;14;3;224;171;17;146;8;t0604
lubelskie;janowski;7;1.54;0;0;0;3;2;90;68;7;59;2;t0605
lubelskie;krasnostawski;25;3.97;0;0;0;18;8;364;152;26;126;0;t0606
lubelskie;kraœnicki;11;1.16;0;0;0;26;9;288;203;13;190;0;t0607
lubelskie;lubartowski;10;1.13;1;1;0;23;5;174;109;13;96;0;t0608
lubelskie;lubelski;37;2.37;2;0;2;74;14;680;280;40;240;0;t0609
lubelskie;³êczyñski;37;6.46;0;0;0;26;7;229;160;38;119;3;t0610
lubelskie;³ukowski;9;0.84;0;0;0;18;4;240;179;9;170;0;t0611
lubelskie;opolski;7;1.19;1;0;1;13;7;230;94;8;86;0;t0612
lubelskie;parczewski;7;2.02;0;0;0;6;3;93;74;8;66;0;t0613
lubelskie;pu³awski;43;3.81;0;0;0;49;10;506;256;50;205;1;t0614
lubelskie;radzyñski;4;0.68;0;0;0;9;4;161;98;4;94;0;t0615
lubelskie;rycki;9;1.61;0;0;0;18;5;253;58;9;48;1;t0616
lubelskie;œwidnicki;50;6.97;1;1;0;63;9;296;170;50;117;3;t0617
lubelskie;tomaszowski;18;2.19;1;0;1;32;1;273;160;19;141;0;t0618
lubelskie;w³odawski;22;5.76;1;0;1;18;7;256;111;22;88;1;t0619
lubelskie;zamojski;6;0.57;0;0;0;20;2;225;113;6;107;0;t0620
lubelskie;Bia³a Podlaska;20;3.50;4;1;3;10;5;195;104;20;82;2;t0661
lubelskie;Che³m;13;2.11;1;1;0;14;7;224;113;14;96;3;t0662
lubelskie;Lublin;77;2.27;2;0;2;176;42;1649;687;90;589;8;t0663
lubelskie;Zamoœæ;13;2.06;0;0;0;11;4;161;135;14;119;2;t0664
lubuskie;gorzowski;24;3.33;1;1;0;21;10;498;209;26;183;0;t0801
lubuskie;kroœnieñski;5;0.91;0;0;0;31;3;374;47;6;40;1;t0802
lubuskie;miêdzyrzecki;18;3.14;3;3;0;32;1;311;318;21;296;1;t0803
lubuskie;nowosolski;23;2.67;0;0;0;30;4;356;113;32;81;0;t0804
lubuskie;s³ubicki;7;1.49;0;0;0;13;7;334;55;10;45;0;t0805
lubuskie;strzelecko-drezdenecki;11;2.25;3;1;2;16;12;301;87;19;66;2;t0806
lubuskie;sulêciñski;20;5.70;1;1;0;27;3;253;183;27;153;3;t0807
lubuskie;œwiebodziñski;21;3.77;0;0;0;14;7;379;110;26;84;0;t0808
lubuskie;zielonogórski;12;1.59;0;0;0;30;3;409;94;15;79;0;t0809
lubuskie;¿agañski;11;1.40;0;0;0;19;4;200;88;14;71;3;t0810
lubuskie;¿arski;16;1.67;2;2;0;25;5;430;107;19;86;2;t0811
lubuskie;wschowski;2;0.52;0;0;0;4;0;122;69;2;66;1;t0812
lubuskie;Gorzów Wielkopolski;43;3.49;3;1;2;61;6;679;392;43;343;6;t0861
lubuskie;Zielona Góra;29;2.05;0;0;0;69;14;776;218;32;184;2;t0862
³ódzkie;be³chatowski;24;2.13;0;0;0;30;8;346;216;27;187;2;t1001
³ódzkie;kutnowski;14;1.46;2;0;2;23;20;425;129;15;111;3;t1002
³ódzkie;³aski;5;1.00;0;0;0;10;2;160;102;5;95;2;t1003
³ódzkie;³êczycki;12;2.42;0;0;0;20;4;301;122;14;100;8;t1004
³ódzkie;³owicki;23;2.95;0;0;0;16;4;272;168;25;142;1;t1005
³ódzkie;³ódzki wschodni;24;3.31;0;0;0;34;12;554;169;28;139;2;t1006
³ódzkie;opoczyñski;2;0.26;0;0;0;14;0;131;108;2;106;0;t1007
³ódzkie;pabianicki;48;4.03;1;1;0;72;18;600;278;52;226;0;t1008
³ódzkie;pajêczañski;3;0.59;2;0;2;9;3;141;77;5;72;0;t1009
³ódzkie;piotrkowski;7;0.77;1;0;1;22;3;316;139;8;129;2;t1010
³ódzkie;poddêbicki;16;3.90;1;0;1;12;8;185;63;17;45;1;t1011
³ódzkie;radomszczañski;17;1.51;1;0;1;16;2;367;206;24;179;3;t1012
³ódzkie;rawski;9;1.86;0;0;0;13;4;210;122;9;111;2;t1013
³ódzkie;sieradzki;28;2.39;4;0;4;19;9;418;211;30;172;9;t1014
³ódzkie;skierniewicki;7;1.83;0;0;0;21;0;233;66;7;58;1;t1015
³ódzkie;tomaszowski;24;2.07;7;1;6;21;6;407;252;26;219;7;t1016
³ódzkie;wieluñski;17;2.23;1;1;0;10;6;193;137;17;118;2;t1017
³ódzkie;wieruszowski;10;2.38;1;0;1;9;1;113;69;10;59;0;t1018
³ódzkie;zduñskowolski;30;4.53;0;0;0;18;12;305;145;32;111;2;t1019
³ódzkie;zgierski;59;3.55;0;0;0;56;31;991;414;60;349;5;t1020
³ódzkie;brzeziñski;7;2.27;1;1;0;13;1;131;52;7;43;2;t1021
³ódzkie;£ódŸ;152;2.24;18;0;18;342;167;4334;1637;177;1428;32;t1061
³ódzkie;Piotrków Trybunalski;14;1.92;3;3;0;20;2;289;204;15;189;0;t1062
³ódzkie;Skierniewice;15;3.13;0;0;0;15;3;230;86;16;70;0;t1063
ma³opolskie;bocheñski;8;0.75;0;0;0;8;3;241;179;9;170;0;t1201
ma³opolskie;brzeski;2;0.21;1;0;1;10;5;140;157;3;154;0;t1202
ma³opolskie;chrzanowski;9;0.72;1;1;0;38;7;255;354;9;344;1;t1203
ma³opolskie;d¹browski;5;0.85;15;6;9;1;2;99;64;6;58;0;t1204
ma³opolskie;gorlicki;12;1.10;2;0;2;16;3;160;111;12;97;2;t1205
ma³opolskie;krakowski;39;1.39;1;1;0;55;23;908;404;42;359;3;t1206
ma³opolskie;limanowski;13;0.98;0;0;0;5;1;192;194;17;171;6;t1207
ma³opolskie;miechowski;9;1.85;0;0;0;5;1;88;82;10;71;1;t1208
ma³opolskie;myœlenicki;30;2.35;0;0;0;18;6;314;183;30;152;1;t1209
ma³opolskie;nowos¹decki;9;0.41;0;0;0;13;4;252;207;10;193;4;t1210
ma³opolskie;nowotarski;21;1.09;0;0;0;16;6;172;186;29;156;1;t1211
ma³opolskie;olkuski;16;1.44;1;0;1;17;3;211;290;18;267;5;t1212
ma³opolskie;oœwiêcimski;22;1.44;0;0;0;31;4;478;187;24;159;4;t1213
ma³opolskie;proszowicki;2;0.46;0;0;0;4;2;90;31;2;29;0;t1214
ma³opolskie;suski;12;1.43;0;0;0;17;3;202;215;13;200;2;t1215
ma³opolskie;tarnowski;17;0.84;1;1;0;17;1;322;145;18;124;3;t1216
ma³opolskie;tatrzañski;1;0.15;1;0;1;5;1;98;91;3;88;0;t1217
ma³opolskie;wadowicki;15;0.94;2;0;2;29;4;404;221;16;204;1;t1218
ma³opolskie;wielicki;7;0.54;0;0;0;16;12;474;108;8;99;1;t1219
ma³opolskie;Kraków;121;1.55;9;9;0;224;77;3983;1093;125;953;15;t1261
ma³opolskie;Nowy S¹cz;5;0.60;1;0;1;5;2;108;103;5;97;1;t1262
ma³opolskie;Tarnów;8;0.74;0;0;0;14;9;194;87;9;78;0;t1263
mazowieckie;bia³obrzeski;6;1.80;0;0;0;15;3;229;65;6;59;0;t1401
mazowieckie;ciechanowski;17;1.91;0;0;0;30;6;335;160;20;139;1;t1402
mazowieckie;garwoliñski;6;0.55;2;2;0;17;2;272;140;6;132;2;t1403
mazowieckie;gostyniñski;6;1.34;2;0;2;15;6;147;77;6;70;1;t1404
mazowieckie;grodziski;36;3.72;3;1;2;51;20;821;179;39;137;3;t1405
mazowieckie;grójecki;23;2.34;2;1;1;62;13;1366;220;28;181;11;t1406
mazowieckie;kozienicki;16;2.68;0;0;0;26;13;365;171;19;151;1;t1407
mazowieckie;legionowski;27;2.26;2;0;2;57;16;787;236;41;184;11;t1408
mazowieckie;lipski;5;1.48;0;0;0;6;4;120;88;6;81;1;t1409
mazowieckie;³osicki;3;0.98;0;0;0;12;4;85;88;3;84;1;t1410
mazowieckie;makowski;4;0.90;0;0;0;10;3;185;31;6;24;1;t1411
mazowieckie;miñski;11;0.71;1;1;0;52;12;643;162;13;146;3;t1412
mazowieckie;m³awski;17;2.35;3;0;3;26;3;424;173;18;150;5;t1413
mazowieckie;nowodworski;21;2.64;0;0;0;24;8;530;241;21;219;1;t1414
mazowieckie;ostro³êcki;18;2.03;0;0;0;15;4;222;97;25;71;1;t1415
mazowieckie;ostrowski;9;1.25;1;0;1;15;5;247;113;21;87;5;t1416
mazowieckie;otwocki;16;1.29;2;0;2;51;33;825;281;23;250;8;t1417
mazowieckie;piaseczyñski;53;2.80;0;0;0;90;29;1668;462;55;397;10;t1418
mazowieckie;p³ocki;13;1.17;2;2;0;31;7;470;128;13;109;6;t1419
mazowieckie;p³oñski;5;0.58;1;0;1;32;7;410;79;7;72;0;t1420
mazowieckie;pruszkowski;38;2.28;2;1;1;78;44;1546;387;44;333;10;t1421
mazowieckie;przasnyski;21;4.01;0;0;0;21;4;222;84;21;63;0;t1422
mazowieckie;przysuski;3;0.73;0;0;0;8;2;109;79;3;76;0;t1423
mazowieckie;pu³tuski;5;0.96;1;0;1;15;8;185;60;8;49;3;t1424
mazowieckie;radomski;33;2.17;1;1;0;51;7;464;225;35;179;11;t1425
mazowieckie;siedlecki;8;0.98;0;0;0;19;5;255;89;8;80;1;t1426
mazowieckie;sierpecki;9;1.74;0;0;0;16;6;242;86;10;75;1;t1427
mazowieckie;sochaczewski;26;3.06;0;0;0;27;7;537;214;27;185;2;t1428
mazowieckie;soko³owski;11;2.05;0;0;0;6;2;161;103;11;89;3;t1429
mazowieckie;szyd³owiecki;3;0.76;0;0;0;7;1;71;63;3;57;3;t1430
mazowieckie;warszawski zachodni;39;3.26;0;0;0;59;29;1010;270;42;217;11;t1432
mazowieckie;wêgrowski;2;0.30;1;0;1;9;9;250;33;3;30;0;t1433
mazowieckie;wo³omiñski;65;2.59;1;1;0;101;31;1667;452;66;374;12;t1434
mazowieckie;wyszkowski;6;0.81;0;0;0;17;2;224;127;9;117;1;t1435
mazowieckie;zwoleñski;6;1.67;1;0;1;12;1;90;69;7;62;0;t1436
mazowieckie;¿uromiñski;1;0.26;0;0;0;4;7;125;59;1;58;0;t1437
mazowieckie;¿yrardowski;18;2.38;1;1;0;24;6;505;92;19;69;4;t1438
mazowieckie;Ostro³êka;20;3.85;0;0;0;20;3;158;109;27;77;5;t1461
mazowieckie;P³ock;33;2.77;2;0;2;44;15;495;224;34;180;10;t1462
mazowieckie;Radom;25;1.19;4;4;0;61;13;745;547;29;496;22;t1463
mazowieckie;Siedlce;6;0.77;0;0;0;20;4;287;109;8;100;1;t1464
mazowieckie;Warszawa;377;2.10;15;0;15;715;303;13994;3073;422;2583;68;t1465
opolskie;brzeski;14;1.56;0;0;0;40;11;459;75;15;59;1;t1601
opolskie;g³ubczycki;7;1.55;0;0;0;16;2;167;42;7;35;0;t1602
opolskie;kêdzierzyñsko-kozielski;16;1.71;1;0;1;27;13;371;123;17;105;1;t1603
opolskie;kluczborski;4;0.61;0;0;0;5;2;204;54;4;48;2;t1604
opolskie;krapkowicki;14;2.20;0;0;0;11;4;217;77;14;63;0;t1605
opolskie;namys³owski;1;0.23;0;0;0;5;1;187;33;2;29;2;t1606
opolskie;nyski;12;0.89;2;1;1;30;13;387;117;15;102;0;t1607
opolskie;oleski;3;0.47;0;0;0;8;1;164;78;4;73;1;t1608
opolskie;opolski;31;2.50;0;0;0;30;9;487;181;36;144;1;t1609
opolskie;prudnicki;1;0.18;0;0;0;9;2;84;45;1;44;0;t1610
opolskie;strzelecki;22;2.97;0;0;0;18;3;233;101;25;75;1;t1611
opolskie;Opole;47;3.67;0;0;0;56;8;1015;439;49;369;21;t1661
podkarpackie;bieszczadzki;10;4.63;0;0;0;3;4;62;40;10;30;0;t1801
podkarpackie;brzozowski;9;1.37;0;0;0;3;2;102;107;9;98;0;t1802
podkarpackie;dêbicki;12;0.89;1;0;1;11;3;152;120;12;107;1;t1803
podkarpackie;jaros³awski;11;0.92;1;1;0;22;1;331;250;17;231;2;t1804
podkarpackie;jasielski;8;0.71;0;0;0;10;2;164;164;8;155;1;t1805
podkarpackie;kolbuszowski;4;0.64;1;0;1;4;0;76;79;5;72;2;t1806
podkarpackie;kroœnieñski;5;0.45;0;0;0;7;0;90;90;5;84;1;t1807
podkarpackie;le¿ajski;10;1.44;1;0;1;10;3;178;125;10;111;4;t1808
podkarpackie;lubaczowski;12;2.18;1;1;0;9;9;264;132;14;116;2;t1809
podkarpackie;³añcucki;12;1.48;1;0;1;21;4;251;111;13;97;1;t1810
podkarpackie;mielecki;14;1.02;0;0;0;21;4;308;228;22;206;0;t1811
podkarpackie;ni¿añski;5;0.75;1;0;1;8;6;166;102;5;97;0;t1812
podkarpackie;przemyski;9;1.22;0;0;0;19;8;226;88;9;75;4;t1813
podkarpackie;przeworski;6;0.77;0;0;0;11;3;94;105;7;96;2;t1814
podkarpackie;ropczycko-sêdziszowski;4;0.54;1;0;1;5;2;92;65;4;59;2;t1815
podkarpackie;rzeszowski;35;2.06;1;0;1;38;25;467;300;39;257;4;t1816
podkarpackie;sanocki;2;0.21;1;0;1;22;1;146;168;2;164;2;t1817
podkarpackie;stalowowolski;11;1.04;1;0;1;22;12;309;200;13;184;3;t1818
podkarpackie;strzy¿owski;6;0.98;0;0;0;4;3;96;96;7;89;0;t1819
podkarpackie;tarnobrzeski;8;1.51;0;0;0;5;4;188;109;14;95;0;t1820
podkarpackie;leski;2;0.76;0;0;0;11;0;75;24;3;21;0;t1821
podkarpackie;Krosno;2;0.43;0;0;0;3;0;58;83;2;81;0;t1861
podkarpackie;Przemyœl;3;0.50;0;0;0;10;6;171;80;5;74;1;t1862
podkarpackie;Rzeszów;24;1.22;2;0;2;39;9;637;431;29;396;6;t1863
podkarpackie;Tarnobrzeg;11;2.36;0;0;0;12;5;122;138;17;121;0;t1864
podlaskie;augustowski;11;1.90;1;0;1;12;5;254;42;12;29;1;t2001
podlaskie;bia³ostocki;63;4.19;3;0;3;72;17;747;365;65;300;0;t2002
podlaskie;bielski;24;4.44;4;0;4;10;1;184;122;24;98;0;t2003
podlaskie;grajewski;1;0.21;0;0;0;10;2;118;71;1;70;0;t2004
podlaskie;hajnowski;22;5.20;3;0;3;17;4;234;89;22;67;0;t2005
podlaskie;kolneñski;3;0.79;0;0;0;7;4;81;49;3;46;0;t2006
podlaskie;³om¿yñski;13;2.55;0;0;0;24;0;221;75;14;61;0;t2007
podlaskie;moniecki;13;3.23;0;0;0;7;5;140;122;15;107;0;t2008
podlaskie;sejneñski;0;0;0;0;0;3;4;77;30;0;30;0;t2009
podlaskie;siemiatycki;1;0.23;1;0;1;7;1;121;73;2;71;0;t2010
podlaskie;sokólski;33;4.98;0;0;0;32;5;362;154;33;121;0;t2011
podlaskie;suwalski;3;0.84;0;0;0;8;0;119;40;3;37;0;t2012
podlaskie;wysokomazowiecki;8;1.41;0;0;0;15;2;184;103;10;93;0;t2013
podlaskie;zambrowski;11;2.54;0;0;0;11;3;193;107;12;94;1;t2014
podlaskie;Bia³ystok;93;3.13;12;1;11;174;45;1673;709;99;602;8;t2061
podlaskie;£om¿a;19;3.03;1;0;1;21;13;247;135;20;115;0;t2062
podlaskie;Suwa³ki;15;2.15;1;0;1;29;5;313;105;15;86;4;t2063
pomorskie;bytowski;15;1.90;3;0;3;23;17;287;167;17;149;1;t2201
pomorskie;chojnicki;17;1.74;2;0;2;30;9;338;163;19;138;6;t2202
pomorskie;cz³uchowski;20;3.58;3;1;2;24;14;293;175;20;152;3;t2203
pomorskie;gdañski;55;4.61;3;0;3;68;57;1050;280;59;218;3;t2204
pomorskie;kartuski;39;2.77;1;0;1;75;30;868;292;43;239;10;t2205
pomorskie;koœcierski;16;2.20;0;0;0;17;14;329;123;17;104;2;t2206
pomorskie;kwidzyñski;24;2.89;1;0;1;49;15;570;152;25;125;2;t2207
pomorskie;lêborski;4;0.61;0;0;0;27;6;268;131;5;123;3;t2208
pomorskie;malborski;43;6.78;0;0;0;43;6;522;170;44;119;7;t2209
pomorskie;nowodworski;12;3.38;0;0;0;9;5;217;50;13;35;2;t2210
pomorskie;pucki;16;1.84;0;0;0;55;13;909;191;19;169;3;t2211
pomorskie;s³upski;62;6.28;0;0;0;52;27;650;211;68;130;13;t2212
pomorskie;starogardzki;17;1.33;2;0;2;53;20;597;99;20;72;7;t2213
pomorskie;tczewski;11;0.95;3;0;3;59;27;708;152;12;137;3;t2214
pomorskie;wejherowski;67;3.06;1;0;1;100;43;1351;478;73;399;6;t2215
pomorskie;sztumski;9;2.19;1;1;0;30;11;312;88;9;78;1;t2216
pomorskie;Gdañsk;129;2.74;6;1;5;293;169;4215;896;141;726;29;t2261
pomorskie;Gdynia;106;4.31;6;0;6;148;78;1774;492;110;359;23;t2262
pomorskie;S³upsk;61;6.75;0;0;0;58;38;675;388;67;309;12;t2263
pomorskie;Sopot;6;1.69;0;0;0;11;5;192;40;8;30;2;t2264
œl¹skie;bêdziñski;15;1.01;2;0;2;52;16;615;328;17;304;7;t2401
œl¹skie;bielski;41;2.47;1;0;1;39;11;475;260;44;208;8;t2402
œl¹skie;cieszyñski;17;0.96;0;0;0;36;16;497;256;17;237;2;t2403
œl¹skie;czêstochowski;18;1.34;0;0;0;28;11;336;186;23;159;4;t2404
œl¹skie;gliwicki;23;1.99;4;0;4;41;7;491;138;27;108;3;t2405
œl¹skie;k³obucki;16;1.89;0;0;0;9;3;231;189;16;173;0;t2406
œl¹skie;lubliniecki;26;3.41;1;0;1;28;7;346;157;28;127;2;t2407
œl¹skie;miko³owski;17;1.71;1;0;1;28;1;316;127;18;108;1;t2408
œl¹skie;myszkowski;3;0.42;0;0;0;16;7;218;64;3;61;0;t2409
œl¹skie;pszczyñski;27;2.42;0;0;0;31;10;323;106;27;77;2;t2410
œl¹skie;raciborski;13;1.20;0;0;0;26;7;264;62;15;47;0;t2411
œl¹skie;rybnicki;18;2.30;3;0;3;17;3;183;66;19;47;0;t2412
œl¹skie;tarnogórski;21;1.49;0;0;0;38;14;501;200;21;176;3;t2413
œl¹skie;bieruñsko-lêdziñski;17;2.84;0;0;0;8;3;180;92;18;73;1;t2414
œl¹skie;wodzis³awski;23;1.47;0;0;0;17;3;336;189;29;158;2;t2415
œl¹skie;zawierciañski;11;0.94;0;0;0;31;6;322;218;15;202;1;t2416
œl¹skie;¿ywiecki;37;2.43;0;0;0;32;8;505;310;38;269;3;t2417
œl¹skie;Bielsko-Bia³a;30;1.76;1;0;1;50;9;707;298;31;263;4;t2461
œl¹skie;Bytom;19;1.16;1;0;1;58;20;511;252;22;224;6;t2462
œl¹skie;Chorzów;29;2.70;0;0;0;35;12;360;213;31;180;2;t2463
œl¹skie;Czêstochowa;47;2.14;2;0;2;71;22;723;504;52;446;6;t2464
œl¹skie;D¹browa Górnicza;21;1.77;0;0;0;32;11;409;365;21;343;1;t2465
œl¹skie;Gliwice;28;1.57;5;0;5;61;19;714;187;33;152;2;t2466
œl¹skie;Jastrzêbie-Zdrój;12;1.36;0;0;0;16;2;191;150;12;138;0;t2467
œl¹skie;Jaworzno;23;2.53;0;0;0;33;4;242;194;25;167;2;t2468
œl¹skie;Katowice;66;2.26;1;0;1;119;42;1230;575;75;489;11;t2469
œl¹skie;Mys³owice;27;3.62;1;1;0;26;4;241;250;28;219;3;t2470
œl¹skie;Piekary Œl¹skie;11;2.01;0;0;0;19;11;175;123;12;111;0;t2471
œl¹skie;Ruda Œl¹ska;29;2.12;0;0;0;34;18;499;242;30;210;2;t2472
œl¹skie;Rybnik;10;0.73;3;0;3;19;16;350;92;15;75;2;t2473
œl¹skie;Siemianowice Œl¹skie;21;3.15;2;1;1;31;8;232;145;23;121;1;t2474
œl¹skie;Sosnowiec;34;1.71;3;0;3;77;18;632;367;36;330;1;t2475
œl¹skie;Œwiêtoch³owice;13;2.63;1;1;0;22;6;158;116;13;102;1;t2476
œl¹skie;Tychy;19;1.49;3;0;3;41;23;543;157;19;136;2;t2477
œl¹skie;Zabrze;27;1.57;2;0;2;44;16;483;193;29;164;0;t2478
œl¹skie;¯ory;9;1.44;0;0;0;21;3;204;56;9;45;2;t2479
œwiêtokrzyskie;buski;9;1.26;2;1;1;6;4;122;111;10;100;1;t2601
œwiêtokrzyskie;jêdrzejowski;5;0.59;0;0;0;6;6;169;81;6;75;0;t2602
œwiêtokrzyskie;kazimierski;3;0.90;0;0;0;7;2;76;44;4;40;0;t2603
œwiêtokrzyskie;kielecki;31;1.47;2;0;2;29;7;291;542;31;504;7;t2604
œwiêtokrzyskie;konecki;4;0.50;1;0;1;9;8;155;117;5;111;1;t2605
œwiêtokrzyskie;opatowski;5;0.96;0;0;0;8;1;163;84;6;76;2;t2606
œwiêtokrzyskie;ostrowiecki;13;1.20;1;0;1;28;6;267;445;25;412;8;t2607
œwiêtokrzyskie;piñczowski;0;0;0;0;0;6;4;68;40;0;39;1;t2608
œwiêtokrzyskie;sandomierski;17;2.22;3;0;3;15;8;296;307;30;275;2;t2609
œwiêtokrzyskie;skar¿yski;7;0.95;0;0;0;13;6;159;170;9;157;4;t2610
œwiêtokrzyskie;starachowicki;5;0.56;0;0;0;10;2;247;99;9;86;4;t2611
œwiêtokrzyskie;staszowski;6;0.84;1;0;1;10;6;197;91;7;84;0;t2612
œwiêtokrzyskie;w³oszczowski;4;0.89;0;0;0;15;4;99;79;5;72;2;t2613
œwiêtokrzyskie;Kielce;22;1.13;2;0;2;63;17;409;354;23;324;7;t2661
