wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;21049;5.49;343;70;273;34990;16312;310551;73120;22315;49442;1363;t0000;2021-03-12
dolnoœl¹skie;boles³awiecki;15;1.67;0;0;0;43;9;230;162;18;143;1;t0201;2021-03-12
dolnoœl¹skie;dzier¿oniowski;36;3.58;1;0;1;50;46;436;147;39;105;3;t0202;2021-03-12
dolnoœl¹skie;g³ogowski;27;3.04;0;0;0;75;22;571;142;29;113;0;t0203;2021-03-12
dolnoœl¹skie;górowski;5;1.44;0;0;0;20;8;95;46;5;41;0;t0204;2021-03-12
dolnoœl¹skie;jaworski;13;2.60;0;0;0;45;3;185;51;13;37;1;t0205;2021-03-12
dolnoœl¹skie;jeleniogórski;16;2.52;0;0;0;24;16;279;75;16;59;0;t0206;2021-03-12
dolnoœl¹skie;kamiennogórski;32;7.43;2;2;0;65;33;730;99;34;64;1;t0207;2021-03-12
dolnoœl¹skie;k³odzki;146;9.29;4;0;4;161;167;2135;343;152;190;1;t0208;2021-03-12
dolnoœl¹skie;legnicki;19;3.44;1;1;0;25;11;322;61;20;41;0;t0209;2021-03-12
dolnoœl¹skie;lubañski;17;3.14;0;0;0;28;13;228;67;18;46;3;t0210;2021-03-12
dolnoœl¹skie;lubiñski;68;6.41;0;0;0;67;22;437;218;71;141;6;t0211;2021-03-12
dolnoœl¹skie;lwówecki;17;3.71;1;1;0;27;3;167;104;17;87;0;t0212;2021-03-12
dolnoœl¹skie;milicki;13;3.52;0;0;0;38;8;358;44;14;30;0;t0213;2021-03-12
dolnoœl¹skie;oleœnicki;57;5.31;0;0;0;77;42;868;172;62;109;1;t0214;2021-03-12
dolnoœl¹skie;o³awski;44;5.73;0;0;0;58;32;598;147;49;96;2;t0215;2021-03-12
dolnoœl¹skie;polkowicki;18;2.85;0;0;0;27;10;270;92;18;74;0;t0216;2021-03-12
dolnoœl¹skie;strzeliñski;60;13.81;0;0;0;79;8;711;124;63;56;5;t0217;2021-03-12
dolnoœl¹skie;œredzki;40;7.23;1;0;1;55;21;446;118;48;67;3;t0218;2021-03-12
dolnoœl¹skie;œwidnicki;118;7.54;3;0;3;128;57;1364;273;121;145;7;t0219;2021-03-12
dolnoœl¹skie;trzebnicki;50;5.85;1;1;0;80;51;712;169;54;114;1;t0220;2021-03-12
dolnoœl¹skie;wa³brzyski;49;8.84;1;1;0;61;38;637;112;52;60;0;t0221;2021-03-12
dolnoœl¹skie;wo³owski;13;2.78;0;0;0;22;11;162;67;13;54;0;t0222;2021-03-12
dolnoœl¹skie;wroc³awski;119;7.73;1;1;0;244;100;1728;332;125;203;4;t0223;2021-03-12
dolnoœl¹skie;z¹bkowicki;23;3.57;0;0;0;42;32;407;92;24;67;1;t0224;2021-03-12
dolnoœl¹skie;zgorzelecki;22;2.48;0;0;0;33;33;475;116;23;92;1;t0225;2021-03-12
dolnoœl¹skie;z³otoryjski;1;0.23;0;0;0;26;4;115;36;2;34;0;t0226;2021-03-12
dolnoœl¹skie;Jelenia Góra;43;5.46;1;0;1;61;30;569;151;46;102;3;t0261;2021-03-12
dolnoœl¹skie;Legnica;43;4.34;2;2;0;64;30;628;151;44;104;3;t0262;2021-03-12
dolnoœl¹skie;Wroc³aw;462;7.18;6;5;1;769;363;5037;1475;509;944;22;t0264;2021-03-12
dolnoœl¹skie;Wa³brzych;95;8.59;1;1;0;97;39;725;239;106;133;0;t0265;2021-03-12
kujawsko-pomorskie;aleksandrowski;25;4.54;0;0;0;51;28;409;97;25;72;0;t0401;2021-03-12
kujawsko-pomorskie;brodnicki;34;4.30;0;0;0;63;13;428;123;35;85;3;t0402;2021-03-12
kujawsko-pomorskie;bydgoski;104;8.71;0;0;0;174;82;1172;299;112;182;5;t0403;2021-03-12
kujawsko-pomorskie;che³miñski;31;5.98;1;0;1;56;29;562;157;40;115;2;t0404;2021-03-12
kujawsko-pomorskie;golubsko-dobrzyñski;73;16.24;1;0;1;60;33;686;152;74;76;2;t0405;2021-03-12
kujawsko-pomorskie;grudzi¹dzki;39;9.70;1;1;0;26;8;382;175;40;132;3;t0406;2021-03-12
kujawsko-pomorskie;inowroc³awski;88;5.52;3;0;3;183;96;1502;264;103;152;9;t0407;2021-03-12
kujawsko-pomorskie;lipnowski;35;5.34;0;0;0;34;13;318;108;35;71;2;t0408;2021-03-12
kujawsko-pomorskie;mogileñski;14;3.08;1;0;1;39;25;345;59;15;44;0;t0409;2021-03-12
kujawsko-pomorskie;nakielski;35;4.06;1;0;1;60;31;438;110;36;73;1;t0410;2021-03-12
kujawsko-pomorskie;radziejowski;5;1.24;1;0;1;26;22;163;58;5;53;0;t0411;2021-03-12
kujawsko-pomorskie;rypiñski;13;2.99;0;0;0;41;8;290;69;15;54;0;t0412;2021-03-12
kujawsko-pomorskie;sêpoleñski;2;0.49;0;0;0;16;7;235;31;2;29;0;t0413;2021-03-12
kujawsko-pomorskie;œwiecki;44;4.45;1;0;1;67;36;703;249;49;197;3;t0414;2021-03-12
kujawsko-pomorskie;toruñski;71;6.52;1;0;1;124;67;1165;257;77;178;2;t0415;2021-03-12
kujawsko-pomorskie;tucholski;28;5.79;2;0;2;30;16;742;94;35;57;2;t0416;2021-03-12
kujawsko-pomorskie;w¹brzeski;15;4.40;0;0;0;27;28;330;56;15;41;0;t0417;2021-03-12
kujawsko-pomorskie;w³oc³awski;29;3.38;2;0;2;39;24;455;108;30;75;3;t0418;2021-03-12
kujawsko-pomorskie;¿niñski;36;5.14;1;0;1;51;27;706;139;43;96;0;t0419;2021-03-12
kujawsko-pomorskie;Bydgoszcz;245;7.07;3;0;3;470;266;2803;761;261;486;14;t0461;2021-03-12
kujawsko-pomorskie;Grudzi¹dz;77;8.18;1;1;0;99;72;910;472;83;374;15;t0462;2021-03-12
kujawsko-pomorskie;Toruñ;137;6.81;1;0;1;253;124;1588;489;142;337;10;t0463;2021-03-12
kujawsko-pomorskie;W³oc³awek;45;4.12;2;0;2;53;55;446;160;46;111;3;t0464;2021-03-12
lubelskie;bialski;33;2.99;0;0;0;53;20;559;188;34;154;0;t0601;2021-03-12
lubelskie;bi³gorajski;54;5.37;1;0;1;75;39;806;146;56;86;4;t0602;2021-03-12
lubelskie;che³mski;15;1.93;0;0;0;33;3;307;67;15;52;0;t0603;2021-03-12
lubelskie;hrubieszowski;32;5.12;0;0;0;48;17;516;127;35;89;3;t0604;2021-03-12
lubelskie;janowski;12;2.64;0;0;0;22;7;160;56;14;39;3;t0605;2021-03-12
lubelskie;krasnostawski;11;1.75;0;0;0;25;11;343;100;12;83;5;t0606;2021-03-12
lubelskie;kraœnicki;18;1.89;0;0;0;17;9;251;73;22;51;0;t0607;2021-03-12
lubelskie;lubartowski;6;0.68;0;0;0;25;13;289;82;6;76;0;t0608;2021-03-12
lubelskie;lubelski;53;3.40;0;0;0;112;32;769;234;56;176;2;t0609;2021-03-12
lubelskie;³êczyñski;12;2.09;0;0;0;37;13;315;76;12;64;0;t0610;2021-03-12
lubelskie;³ukowski;25;2.35;0;0;0;40;25;384;121;34;82;5;t0611;2021-03-12
lubelskie;opolski;12;2.04;0;0;0;22;8;260;67;13;54;0;t0612;2021-03-12
lubelskie;parczewski;12;3.47;3;1;2;15;13;155;49;13;36;0;t0613;2021-03-12
lubelskie;pu³awski;40;3.54;2;0;2;99;41;685;184;42;138;4;t0614;2021-03-12
lubelskie;radzyñski;13;2.22;0;0;0;31;16;465;109;13;96;0;t0615;2021-03-12
lubelskie;rycki;12;2.15;1;1;0;27;11;343;89;13;72;4;t0616;2021-03-12
lubelskie;œwidnicki;25;3.48;2;1;1;53;20;566;130;29;100;1;t0617;2021-03-12
lubelskie;tomaszowski;3;0.36;2;0;2;21;17;305;65;3;62;0;t0618;2021-03-12
lubelskie;w³odawski;12;3.14;0;0;0;18;11;252;57;12;45;0;t0619;2021-03-12
lubelskie;zamojski;28;2.65;6;0;6;51;17;512;143;30;109;4;t0620;2021-03-12
lubelskie;Bia³a Podlaska;37;6.47;0;0;0;46;15;275;161;37;123;1;t0661;2021-03-12
lubelskie;Che³m;34;5.52;1;0;1;50;18;351;94;35;56;3;t0662;2021-03-12
lubelskie;Lublin;141;4.15;6;2;4;313;102;1988;649;146;498;5;t0663;2021-03-12
lubelskie;Zamoœæ;26;4.11;2;0;2;41;16;307;90;28;61;1;t0664;2021-03-12
lubuskie;gorzowski;59;8.19;1;1;0;74;70;784;150;61;88;1;t0801;2021-03-12
lubuskie;kroœnieñski;27;4.94;0;0;0;45;12;488;112;29;81;2;t0802;2021-03-12
lubuskie;miêdzyrzecki;56;9.76;0;0;0;73;61;733;141;56;83;2;t0803;2021-03-12
lubuskie;nowosolski;38;4.42;2;2;0;88;38;551;145;39;106;0;t0804;2021-03-12
lubuskie;s³ubicki;42;8.96;0;0;0;38;19;416;132;44;87;1;t0805;2021-03-12
lubuskie;strzelecko-drezdenecki;31;6.35;0;0;0;48;45;425;111;32;79;0;t0806;2021-03-12
lubuskie;sulêciñski;25;7.12;0;0;0;29;18;207;81;25;56;0;t0807;2021-03-12
lubuskie;œwiebodziñski;48;8.62;0;0;0;46;36;525;135;52;83;0;t0808;2021-03-12
