wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;22947;5.98;204;50;154;1153;32715;435354;72281;24365;46469;1447;t0000;2021-04-03
dolnoœl¹skie;boles³awiecki;65;7.22;0;0;0;1;48;740;174;69;102;3;t0201;2021-04-03
dolnoœl¹skie;dzier¿oniowski;49;4.87;0;0;0;0;82;956;151;54;97;0;t0202;2021-04-03
dolnoœl¹skie;g³ogowski;76;8.55;0;0;0;5;85;1125;166;76;87;3;t0203;2021-04-03
dolnoœl¹skie;górowski;10;2.88;0;0;0;1;21;257;39;11;28;0;t0204;2021-04-03
dolnoœl¹skie;jaworski;30;6.01;0;0;0;1;37;460;82;31;46;5;t0205;2021-04-03
dolnoœl¹skie;jeleniogórski;32;5.05;0;0;0;0;65;808;104;35;67;2;t0206;2021-04-03
dolnoœl¹skie;kamiennogórski;21;4.88;1;1;0;0;50;597;55;21;34;0;t0207;2021-04-03
dolnoœl¹skie;k³odzki;91;5.79;1;0;1;1;146;1501;266;100;163;3;t0208;2021-04-03
dolnoœl¹skie;legnicki;21;3.80;0;0;0;0;28;624;52;21;29;2;t0209;2021-04-03
dolnoœl¹skie;lubañski;23;4.25;0;0;0;0;24;492;59;25;31;3;t0210;2021-04-03
dolnoœl¹skie;lubiñski;88;8.29;3;0;3;5;111;1278;205;91;107;7;t0211;2021-04-03
dolnoœl¹skie;lwówecki;17;3.71;0;0;0;1;34;408;52;18;32;2;t0212;2021-04-03
dolnoœl¹skie;milicki;43;11.65;0;0;0;4;42;640;79;44;34;1;t0213;2021-04-03
dolnoœl¹skie;oleœnicki;86;8.01;0;0;0;4;46;1189;190;94;95;1;t0214;2021-04-03
dolnoœl¹skie;o³awski;86;11.19;0;0;0;2;57;1299;160;92;66;2;t0215;2021-04-03
dolnoœl¹skie;polkowicki;42;6.66;1;0;1;11;54;991;100;42;53;5;t0216;2021-04-03
dolnoœl¹skie;strzeliñski;23;5.29;0;0;0;0;42;940;63;25;33;5;t0217;2021-04-03
dolnoœl¹skie;œredzki;40;7.23;0;0;0;0;42;852;103;41;61;1;t0218;2021-04-03
dolnoœl¹skie;œwidnicki;141;9.01;2;0;2;1;167;2123;307;145;153;9;t0219;2021-04-03
dolnoœl¹skie;trzebnicki;49;5.74;1;1;0;3;82;1204;169;56;112;1;t0220;2021-04-03
dolnoœl¹skie;wa³brzyski;100;18.05;1;1;0;0;67;790;172;104;67;1;t0221;2021-04-03
dolnoœl¹skie;wo³owski;61;13.06;0;0;0;0;10;470;100;61;39;0;t0222;2021-04-03
dolnoœl¹skie;wroc³awski;159;10.33;0;0;0;3;209;2960;434;171;260;3;t0223;2021-04-03
dolnoœl¹skie;z¹bkowicki;44;6.82;0;0;0;0;51;666;93;47;43;3;t0224;2021-04-03
dolnoœl¹skie;zgorzelecki;31;3.49;0;0;0;4;49;741;89;33;56;0;t0225;2021-04-03
dolnoœl¹skie;z³otoryjski;16;3.70;0;0;0;0;30;393;39;16;23;0;t0226;2021-04-03
dolnoœl¹skie;Jelenia Góra;71;9.01;0;0;0;1;88;1105;197;78;115;4;t0261;2021-04-03
dolnoœl¹skie;Legnica;72;7.27;0;0;0;0;69;1143;171;72;95;4;t0262;2021-04-03
dolnoœl¹skie;Wroc³aw;512;7.95;0;0;0;7;879;8567;1776;584;1163;29;t0264;2021-04-03
dolnoœl¹skie;Wa³brzych;217;19.62;5;5;0;0;153;1456;322;222;97;3;t0265;2021-04-03
kujawsko-pomorskie;aleksandrowski;13;2.36;0;0;0;2;81;648;46;13;32;1;t0401;2021-04-03
kujawsko-pomorskie;brodnicki;31;3.92;0;0;0;6;44;635;90;33;57;0;t0402;2021-04-03
kujawsko-pomorskie;bydgoski;86;7.20;0;0;0;31;166;1704;248;97;142;9;t0403;2021-04-03
kujawsko-pomorskie;che³miñski;26;5.02;0;0;0;3;27;445;161;58;98;5;t0404;2021-04-03
kujawsko-pomorskie;golubsko-dobrzyñski;13;2.89;1;0;1;0;61;462;49;14;34;1;t0405;2021-04-03
kujawsko-pomorskie;grudzi¹dzki;11;2.74;2;2;0;1;38;483;34;11;23;0;t0406;2021-04-03
kujawsko-pomorskie;inowroc³awski;77;4.83;1;0;1;1;155;1595;245;94;146;5;t0407;2021-04-03
kujawsko-pomorskie;lipnowski;13;1.98;0;0;0;0;42;520;86;14;71;1;t0408;2021-04-03
kujawsko-pomorskie;mogileñski;29;6.37;0;0;0;4;55;520;78;31;42;5;t0409;2021-04-03
kujawsko-pomorskie;nakielski;28;3.25;2;0;2;2;53;888;104;29;71;4;t0410;2021-04-03
kujawsko-pomorskie;radziejowski;27;6.71;0;0;0;1;18;194;66;28;37;1;t0411;2021-04-03
kujawsko-pomorskie;rypiñski;42;9.68;0;0;0;0;17;580;107;42;62;3;t0412;2021-04-03
kujawsko-pomorskie;sêpoleñski;7;1.71;0;0;0;3;16;270;42;7;35;0;t0413;2021-04-03
kujawsko-pomorskie;œwiecki;51;5.16;1;0;1;3;61;754;147;53;90;4;t0414;2021-04-03
kujawsko-pomorskie;toruñski;60;5.51;0;0;0;4;102;1155;192;81;107;4;t0415;2021-04-03
kujawsko-pomorskie;tucholski;24;4.97;0;0;0;0;36;546;73;32;37;4;t0416;2021-04-03
kujawsko-pomorskie;w¹brzeski;8;2.35;0;0;0;0;31;240;15;8;7;0;t0417;2021-04-03
kujawsko-pomorskie;w³oc³awski;21;2.44;2;0;2;0;36;582;74;21;52;1;t0418;2021-04-03
kujawsko-pomorskie;¿niñski;49;6.99;0;0;0;6;43;732;127;53;73;1;t0419;2021-04-03
kujawsko-pomorskie;Bydgoszcz;299;8.62;0;0;0;44;433;3772;856;346;477;33;t0461;2021-04-03
kujawsko-pomorskie;Grudzi¹dz;32;3.40;2;1;1;1;86;1065;101;32;67;2;t0462;2021-04-03
kujawsko-pomorskie;Toruñ;109;5.42;2;0;2;2;174;1700;404;140;256;8;t0463;2021-04-03
kujawsko-pomorskie;W³oc³awek;46;4.21;0;0;0;2;51;673;149;49;98;2;t0464;2021-04-03
lubelskie;bialski;25;2.26;0;0;0;4;46;860;78;25;51;2;t0601;2021-04-03
lubelskie;bi³gorajski;12;1.19;0;0;0;0;39;668;75;13;60;2;t0602;2021-04-03
lubelskie;che³mski;20;2.57;0;0;0;0;49;518;57;21;35;1;t0603;2021-04-03
lubelskie;hrubieszowski;23;3.68;0;0;0;3;83;847;77;29;47;1;t0604;2021-04-03
lubelskie;janowski;7;1.54;0;0;0;1;37;395;36;7;28;1;t0605;2021-04-03
lubelskie;krasnostawski;10;1.59;0;0;0;0;33;524;82;12;69;1;t0606;2021-04-03
lubelskie;kraœnicki;19;2.00;0;0;0;5;26;501;71;19;52;0;t0607;2021-04-03
lubelskie;lubartowski;24;2.72;0;0;0;1;13;434;71;24;47;0;t0608;2021-04-03
lubelskie;lubelski;44;2.82;0;0;0;5;73;1156;174;47;127;0;t0609;2021-04-03
lubelskie;³êczyñski;16;2.79;0;0;0;0;25;432;55;17;38;0;t0610;2021-04-03
lubelskie;³ukowski;50;4.69;0;0;0;5;55;688;132;52;75;5;t0611;2021-04-03
lubelskie;opolski;10;1.70;0;0;0;2;21;382;40;11;28;1;t0612;2021-04-03
lubelskie;parczewski;15;4.34;0;0;0;0;14;341;37;15;22;0;t0613;2021-04-03
lubelskie;pu³awski;57;5.05;0;0;0;1;81;1311;155;61;86;8;t0614;2021-04-03
lubelskie;radzyñski;21;3.58;0;0;0;0;31;454;42;21;21;0;t0615;2021-04-03
lubelskie;rycki;19;3.40;0;0;0;0;24;358;65;20;45;0;t0616;2021-04-03
lubelskie;œwidnicki;27;3.76;2;2;0;1;41;669;64;29;35;0;t0617;2021-04-03
lubelskie;tomaszowski;19;2.31;0;0;0;3;30;492;72;20;50;2;t0618;2021-04-03
lubelskie;w³odawski;13;3.40;0;0;0;0;11;262;41;13;28;0;t0619;2021-04-03
lubelskie;zamojski;51;4.82;1;0;1;0;51;799;142;51;87;4;t0620;2021-04-03
lubelskie;Bia³a Podlaska;10;1.75;0;0;0;1;25;433;54;11;43;0;t0661;2021-04-03
lubelskie;Che³m;8;1.30;0;0;0;0;49;405;48;8;40;0;t0662;2021-04-03
lubelskie;Lublin;90;2.65;0;0;0;19;167;2552;452;94;356;2;t0663;2021-04-03
lubelskie;Zamoœæ;45;7.12;1;0;1;2;38;583;107;47;54;6;t0664;2021-04-03
lubuskie;gorzowski;41;5.69;0;0;0;1;67;914;112;45;65;2;t0801;2021-04-03
lubuskie;kroœnieñski;27;4.94;0;0;0;0;40;616;72;27;43;2;t0802;2021-04-03
lubuskie;miêdzyrzecki;63;10.98;0;0;0;0;54;872;137;64;72;1;t0803;2021-04-03
lubuskie;nowosolski;72;8.37;0;0;0;1;73;1066;184;77;106;1;t0804;2021-04-03
lubuskie;s³ubicki;41;8.74;0;0;0;4;54;700;82;47;34;1;t0805;2021-04-03
lubuskie;strzelecko-drezdenecki;26;5.32;0;0;0;0;47;574;118;28;90;0;t0806;2021-04-03
lubuskie;sulêciñski;52;14.81;0;0;0;0;25;582;91;55;36;0;t0807;2021-04-03
lubuskie;œwiebodziñski;59;10.60;0;0;0;1;63;953;121;61;60;0;t0808;2021-04-03
lubuskie;zielonogórski;39;5.16;0;0;0;2;60;1039;131;43;85;3;t0809;2021-04-03
lubuskie;¿agañski;33;4.20;0;0;0;0;60;742;136;33;98;5;t0810;2021-04-03
lubuskie;¿arski;21;2.19;0;0;0;2;41;571;128;24;103;1;t0811;2021-04-03
lubuskie;wschowski;13;3.35;0;0;0;1;20;438;69;14;55;0;t0812;2021-04-03
lubuskie;Gorzów Wielkopolski;74;6.00;0;0;0;0;81;1076;206;78;127;1;t0861;2021-04-03
lubuskie;Zielona Góra;100;7.08;0;0;0;2;149;1712;281;110;166;5;t0862;2021-04-03
³ódzkie;be³chatowski;46;4.08;0;0;0;12;67;1148;148;49;99;0;t1001;2021-04-03
