wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;13574;3.54;126;25;101;656;11146;227988;49997;14430;34632;935;t0000;2021-03-06
dolnoœl¹skie;boles³awiecki;6;0.67;0;0;0;0;6;160;48;6;42;0;t0201;2021-03-06
dolnoœl¹skie;dzier¿oniowski;31;3.08;0;0;0;1;11;249;88;31;54;3;t0202;2021-03-06
dolnoœl¹skie;g³ogowski;24;2.70;0;0;0;2;21;333;97;24;71;2;t0203;2021-03-06
dolnoœl¹skie;górowski;1;0.29;0;0;0;0;2;62;22;1;21;0;t0204;2021-03-06
dolnoœl¹skie;jaworski;10;2.00;0;0;0;0;4;112;50;10;37;3;t0205;2021-03-06
dolnoœl¹skie;jeleniogórski;16;2.52;0;0;0;0;11;174;55;16;38;1;t0206;2021-03-06
dolnoœl¹skie;kamiennogórski;55;12.77;0;0;0;0;19;507;83;56;25;2;t0207;2021-03-06
dolnoœl¹skie;k³odzki;100;6.36;0;0;0;2;58;1465;230;117;109;4;t0208;2021-03-06
dolnoœl¹skie;legnicki;3;0.54;0;0;0;0;9;234;33;3;29;1;t0209;2021-03-06
dolnoœl¹skie;lubañski;2;0.37;0;0;0;1;5;156;15;2;13;0;t0210;2021-03-06
dolnoœl¹skie;lubiñski;27;2.54;0;0;0;2;7;274;84;28;55;1;t0211;2021-03-06
dolnoœl¹skie;lwówecki;3;0.66;0;0;0;0;1;43;17;3;14;0;t0212;2021-03-06
dolnoœl¹skie;milicki;14;3.79;0;0;0;0;5;149;34;15;18;1;t0213;2021-03-06
dolnoœl¹skie;oleœnicki;34;3.17;0;0;0;4;19;468;106;35;71;0;t0214;2021-03-06
dolnoœl¹skie;o³awski;21;2.73;0;0;0;1;21;380;69;21;46;2;t0215;2021-03-06
dolnoœl¹skie;polkowicki;8;1.27;0;0;0;2;5;223;43;8;34;1;t0216;2021-03-06
dolnoœl¹skie;strzeliñski;17;3.91;0;0;0;0;6;327;45;17;28;0;t0217;2021-03-06
