wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;Włocławek;32;2.93;4;0;4;44;633;142;33;105;4;t0464;2020-12-18
lubelskie;bialski;22;1.99;1;1;0;30;553;90;25;62;3;t0601;2020-12-18
lubelskie;biłgorajski;8;0.8;2;0;2;27;230;68;10;58;0;t0602;2020-12-18
lubelskie;chełmski;19;2.44;1;1;0;19;431;67;19;44;4;t0603;2020-12-18
lubelskie;hrubieszowski;21;3.36;1;0;1;24;308;49;21;26;2;t0604;2020-12-18
lubelskie;janowski;9;1.98;2;0;2;9;102;30;9;21;0;t0605;2020-12-18
lubelskie;krasnostawski;37;5.88;1;0;1;30;454;88;38;49;1;t0606;2020-12-18
lubelskie;kraśnicki;29;3.05;1;1;0;34;356;89;36;52;1;t0607;2020-12-18
lubelskie;lubartowski;18;2.04;1;1;0;43;451;74;19;55;0;t0608;2020-12-18
lubelskie;lubelski;63;4.04;1;0;1;89;895;199;67;127;5;t0609;2020-12-18
lubelskie;łęczyński;20;3.49;5;0;5;24;367;75;22;51;2;t0610;2020-12-18
lubelskie;łukowski;12;1.13;2;0;2;11;246;74;13;61;0;t0611;2020-12-18
lubelskie;opolski;16;2.71;0;0;0;30;257;61;18;43;0;t0612;2020-12-18
lubelskie;parczewski;5;1.45;0;0;0;8;158;15;5;10;0;t0613;2020-12-18
lubelskie;puławski;32;2.84;2;0;2;53;708;125;32;89;4;t0614;2020-12-18
lubelskie;radzyński;13;2.22;1;0;1;12;176;67;14;52;1;t0615;2020-12-18
lubelskie;rycki;24;4.3;0;0;0;22;221;56;24;32;0;t0616;2020-12-18
lubelskie;świdnicki;64;8.92;0;0;0;50;647;169;71;93;5;t0617;2020-12-18
lubelskie;tomaszowski;11;1.34;1;0;1;21;236;52;13;36;3;t0618;2020-12-18
lubelskie;włodawski;16;4.19;0;0;0;15;168;54;18;35;1;t0619;2020-12-18
lubelskie;zamojski;7;0.66;2;0;2;18;261;65;8;57;0;t0620;2020-12-18
lubelskie;Biała Podlaska;15;2.62;3;1;2;23;290;63;15;47;1;t0661;2020-12-18
lubelskie;Chełm;35;5.68;0;0;0;40;485;93;37;55;1;t0662;2020-12-18
lubelskie;Lublin;138;4.06;0;0;0;233;1764;573;148;413;12;t0663;2020-12-18
lubelskie;Zamość;21;3.32;2;0;2;24;158;69;23;45;1;t0664;2020-12-18
lubuskie;gorzowski;21;2.91;1;1;0;30;491;79;23;49;7;t0801;2020-12-18
lubuskie;krośnieński;26;4.75;0;0;0;35;495;65;29;34;2;t0802;2020-12-18
lubuskie;międzyrzecki;16;2.79;0;0;0;35;307;75;17;57;1;t0803;2020-12-18
lubuskie;nowosolski;10;1.16;0;0;0;16;308;74;16;56;2;t0804;2020-12-18
lubuskie;słubicki;23;4.9;1;0;1;35;592;65;24;41;0;t0805;2020-12-18
lubuskie;strzelecko-drezdenecki;20;4.09;1;1;0;30;229;63;23;38;2;t0806;2020-12-18
lubuskie;sulęciński;10;2.85;4;0;4;28;292;48;10;37;1;t0807;2020-12-18
lubuskie;świebodziński;50;8.98;3;1;2;26;438;136;53;81;2;t0808;2020-12-18
lubuskie;zielonogórski;64;8.46;0;0;0;34;485;207;69;133;5;t0809;2020-12-18
lubuskie;żagański;22;2.8;1;1;0;31;354;80;24;51;5;t0810;2020-12-18
lubuskie;żarski;25;2.61;0;0;0;47;439;115;28;79;8;t0811;2020-12-18
lubuskie;wschowski;4;1.03;0;0;0;18;250;17;5;12;0;t0812;2020-12-18
lubuskie;Gorzów Wielkopolski;68;5.51;6;5;1;66;908;214;81;132;1;t0861;2020-12-18
lubuskie;Zielona Góra;47;3.33;2;2;0;91;914;216;49;164;3;t0862;2020-12-18
łódzkie;bełchatowski;31;2.75;3;0;3;34;330;142;33;107;2;t1001;2020-12-18
łódzkie;kutnowski;27;2.81;0;0;0;35;573;104;31;70;3;t1002;2020-12-18
łódzkie;łaski;9;1.81;0;0;0;18;197;36;11;25;0;t1003;2020-12-18
łódzkie;łęczycki;16;3.23;0;0;0;23;450;67;16;50;1;t1004;2020-12-18
łódzkie;łowicki;25;3.21;2;0;2;27;316;103;29;74;0;t1005;2020-12-18
łódzkie;łódzki wschodni;27;3.73;0;0;0;31;402;133;30;101;2;t1006;2020-12-18
łódzkie;opoczyński;9;1.19;0;0;0;9;122;46;9;35;2;t1007;2020-12-18
łódzkie;pabianicki;50;4.19;4;0;4;76;615;192;56;135;1;t1008;2020-12-18
łódzkie;pajęczański;1;0.2;0;0;0;16;164;26;1;25;0;t1009;2020-12-18
łódzkie;piotrkowski;16;1.75;1;0;1;24;300;83;19;61;3;t1010;2020-12-18
łódzkie;poddębicki;8;1.95;0;0;0;21;291;42;9;32;1;t1011;2020-12-18
łódzkie;radomszczański;22;1.96;2;0;2;24;337;140;27;111;2;t1012;2020-12-18
łódzkie;rawski;7;1.44;0;0;0;15;254;39;11;27;1;t1013;2020-12-18
łódzkie;sieradzki;23;1.96;3;0;3;28;504;134;24;105;5;t1014;2020-12-18
łódzkie;skierniewicki;6;1.57;0;0;0;8;260;31;8;23;0;t1015;2020-12-18
łódzkie;tomaszowski;20;1.72;4;0;4;45;493;125;23;98;4;t1016;2020-12-18
łódzkie;wieluński;10;1.31;0;0;0;15;298;54;11;42;1;t1017;2020-12-18
łódzkie;wieruszowski;1;0.24;0;0;0;7;140;12;1;11;0;t1018;2020-12-18
łódzkie;zduńskowolski;14;2.11;2;0;2;20;312;62;14;46;2;t1019;2020-12-18
łódzkie;zgierski;93;5.6;0;0;0;111;1046;309;101;198;10;t1020;2020-12-18
łódzkie;brzeziński;11;3.57;0;0;0;8;145;37;13;23;1;t1021;2020-12-18
łódzkie;Łódź;305;4.5;10;0;10;492;3837;1457;331;1095;31;t1061;2020-12-18
łódzkie;Piotrków Trybunalski;21;2.89;1;0;1;34;367;93;22;68;3;t1062;2020-12-18
łódzkie;Skierniewice;15;3.13;0;0;0;17;329;61;16;45;0;t1063;2020-12-18
małopolskie;bocheński;11;1.03;2;2;0;15;254;75;13;57;5;t1201;2020-12-18
małopolskie;brzeski;15;1.61;1;0;1;6;130;96;19;75;2;t1202;2020-12-18
małopolskie;chrzanowski;8;0.64;0;0;0;29;326;71;9;59;3;t1203;2020-12-18
małopolskie;dąbrowski;1;0.17;2;1;1;4;132;29;1;28;0;t1204;2020-12-18
małopolskie;gorlicki;21;1.93;0;0;0;18;231;88;21;63;4;t1205;2020-12-18
małopolskie;krakowski;40;1.43;0;0;0;76;828;272;41;221;10;t1206;2020-12-18
małopolskie;limanowski;6;0.45;2;2;0;17;130;70;6;61;3;t1207;2020-12-18
małopolskie;miechowski;1;0.21;0;0;0;4;90;18;1;16;1;t1208;2020-12-18
małopolskie;myślenicki;9;0.7;0;0;0;27;225;74;10;59;5;t1209;2020-12-18
małopolskie;nowosądecki;16;0.74;3;0;3;18;197;110;20;88;2;t1210;2020-12-18
małopolskie;nowotarski;6;0.31;0;0;0;5;106;71;6;65;0;t1211;2020-12-18
małopolskie;olkuski;7;0.63;1;0;1;13;235;63;7;53;3;t1212;2020-12-18
małopolskie;oświęcimski;20;1.31;0;0;0;29;448;96;21;70;5;t1213;2020-12-18
małopolskie;proszowicki;3;0.7;0;0;0;5;82;33;4;29;0;t1214;2020-12-18
małopolskie;suski;4;0.48;0;0;0;20;194;42;4;38;0;t1215;2020-12-18
małopolskie;tarnowski;19;0.94;0;0;0;27;390;92;20;69;3;t1216;2020-12-18
małopolskie;tatrzański;0;0.0;0;0;0;2;235;38;0;38;0;t1217;2020-12-18
małopolskie;wadowicki;16;1.0;3;0;3;29;350;93;17;75;1;t1218;2020-12-18
małopolskie;wielicki;15;1.15;0;0;0;42;370;101;16;82;3;t1219;2020-12-18
małopolskie;Kraków;144;1.84;7;7;0;289;2337;1035;156;859;20;t1261;2020-12-18
małopolskie;Nowy Sącz;11;1.31;1;1;0;10;53;65;11;50;4;t1262;2020-12-18
małopolskie;Tarnów;24;2.22;0;0;0;17;248;85;25;58;2;t1263;2020-12-18
mazowieckie;białobrzeski;4;1.2;0;0;0;10;241;31;5;25;1;t1401;2020-12-18
mazowieckie;ciechanowski;14;1.57;0;0;0;52;451;123;17;103;3;t1402;2020-12-18
mazowieckie;garwoliński;6;0.55;1;0;1;22;217;105;8;96;1;t1403;2020-12-18
mazowieckie;gostyniński;10;2.23;2;0;2;20;195;43;10;28;5;t1404;2020-12-18
mazowieckie;grodziski;31;3.21;0;0;0;79;796;120;34;84;2;t1405;2020-12-18
mazowieckie;grójecki;28;2.85;0;0;0;65;1068;126;32;91;3;t1406;2020-12-18
mazowieckie;kozienicki;16;2.68;0;0;0;20;359;96;16;80;0;t1407;2020-12-18
mazowieckie;legionowski;39;3.27;1;1;0;81;805;162;44;115;3;t1408;2020-12-18
mazowieckie;lipski;7;2.07;0;0;0;8;89;33;7;26;0;t1409;2020-12-18
mazowieckie;łosicki;14;4.57;0;0;0;21;127;34;14;19;1;t1410;2020-12-18
mazowieckie;makowski;13;2.91;0;0;0;6;122;62;16;45;1;t1411;2020-12-18
mazowieckie;miński;21;1.36;2;1;1;61;706;170;25;142;3;t1412;2020-12-18
mazowieckie;mławski;9;1.24;0;0;0;23;416;78;12;63;3;t1413;2020-12-18
mazowieckie;nowodworski;25;3.15;4;0;4;40;389;116;25;88;3;t1414;2020-12-18
mazowieckie;ostrołęcki;13;1.47;1;0;1;12;249;57;13;42;2;t1415;2020-12-18
mazowieckie;ostrowski;16;2.22;2;0;2;23;308;74;18;55;1;t1416;2020-12-18
mazowieckie;otwocki;24;1.93;0;0;0;66;984;208;25;176;7;t1417;2020-12-18
mazowieckie;piaseczyński;69;3.64;1;0;1;122;1530;341;81;254;6;t1418;2020-12-18
mazowieckie;płocki;17;1.53;0;0;0;46;717;79;18;56;5;t1419;2020-12-18
mazowieckie;płoński;11;1.27;2;0;2;28;474;92;12;75;5;t1420;2020-12-18
mazowieckie;pruszkowski;62;3.73;3;1;2;136;1447;268;66;199;3;t1421;2020-12-18
mazowieckie;przasnyski;11;2.1;0;0;0;39;393;61;13;47;1;t1422;2020-12-18
mazowieckie;przysuski;3;0.73;0;0;0;5;68;23;3;20;0;t1423;2020-12-18
mazowieckie;pułtuski;7;1.35;0;0;0;22;221;44;10;32;2;t1424;2020-12-18
mazowieckie;radomski;25;1.64;2;1;1;50;516;153;28;122;3;t1425;2020-12-18
mazowieckie;siedlecki;5;0.61;0;0;0;11;345;44;6;38;0;t1426;2020-12-18
mazowieckie;sierpecki;14;2.71;0;0;0;7;249;41;14;26;1;t1427;2020-12-18
mazowieckie;sochaczewski;17;2.0;1;0;1;25;465;115;17;96;2;t1428;2020-12-18
mazowieckie;sokołowski;7;1.31;0;0;0;9;130;31;7;23;1;t1429;2020-12-18
mazowieckie;szydłowiecki;5;1.26;1;1;0;2;65;37;5;30;2;t1430;2020-12-18
mazowieckie;warszawski zachodni;50;4.18;1;1;0;87;1023;172;52;118;2;t1432;2020-12-18
mazowieckie;węgrowski;6;0.91;0;0;0;20;301;33;7;26;0;t1433;2020-12-18
mazowieckie;wołomiński;58;2.31;4;0;4;120;1375;336;65;263;8;t1434;2020-12-18
mazowieckie;wyszkowski;6;0.81;0;0;0;17;234;48;6;42;0;t1435;2020-12-18
mazowieckie;zwoleński;8;2.22;1;0;1;10;174;38;9;27;2;t1436;2020-12-18
mazowieckie;żuromiński;9;2.35;0;0;0;17;140;44;9;33;2;t1437;2020-12-18
mazowieckie;żyrardowski;22;2.91;0;0;0;35;605;89;28;59;2;t1438;2020-12-18
mazowieckie;Ostrołęka;11;2.12;0;0;0;21;119;48;12;34;2;t1461;2020-12-18
mazowieckie;Płock;47;3.95;2;0;2;86;762;133;52;74;7;t1462;2020-12-18
mazowieckie;Radom;36;1.71;2;2;0;80;699;272;42;220;10;t1463;2020-12-18
mazowieckie;Siedlce;17;2.17;0;0;0;32;300;78;20;54;4;t1464;2020-12-18
mazowieckie;Warszawa;576;3.21;14;2;12;1047;10012;3587;656;2853;78;t1465;2020-12-18
opolskie;brzeski;27;3.01;0;0;0;38;403;86;28;56;2;t1601;2020-12-18
opolskie;głubczycki;14;3.09;1;0;1;17;244;55;16;38;1;t1602;2020-12-18
opolskie;kędzierzyńsko-kozielski;19;2.03;0;0;0;24;434;109;21;87;1;t1603;2020-12-18
opolskie;kluczborski;19;2.91;1;0;1;15;358;77;27;50;0;t1604;2020-12-18
opolskie;krapkowicki;9;1.42;8;0;8;6;249;52;11;41;0;t1605;2020-12-18
opolskie;namysłowski;15;3.51;1;0;1;7;228;50;17;32;1;t1606;2020-12-18
opolskie;nyski;21;1.55;0;0;0;60;442;127;27;97;3;t1607;2020-12-18
opolskie;oleski;11;1.71;1;0;1;16;249;57;11;43;3;t1608;2020-12-18
opolskie;opolski;22;1.78;1;0;1;27;524;145;26;115;4;t1609;2020-12-18
opolskie;prudnicki;8;1.45;0;0;0;12;128;38;8;29;1;t1610;2020-12-18
opolskie;strzelecki;14;1.89;0;0;0;23;471;88;15;71;2;t1611;2020-12-18
opolskie;Opole;44;3.44;1;1;0;54;796;243;48;193;2;t1661;2020-12-18
podkarpackie;bieszczadzki;1;0.46;0;0;0;9;32;8;1;7;0;t1801;2020-12-18
podkarpackie;brzozowski;3;0.46;1;1;0;5;143;57;3;54;0;t1802;2020-12-18
podkarpackie;dębicki;11;0.81;0;0;0;12;193;63;13;48;2;t1803;2020-12-18
podkarpackie;jarosławski;16;1.33;0;0;0;20;365;93;20;68;5;t1804;2020-12-18
podkarpackie;jasielski;18;1.59;0;0;0;26;203;80;23;56;1;t1805;2020-12-18
podkarpackie;kolbuszowski;9;1.45;0;0;0;5;78;52;10;42;0;t1806;2020-12-18
podkarpackie;krośnieński;11;0.98;0;0;0;14;141;46;12;33;1;t1807;2020-12-18
podkarpackie;leżajski;8;1.16;0;0;0;16;118;41;8;32;1;t1808;2020-12-18
podkarpackie;lubaczowski;11;2.0;0;0;0;9;264;54;14;40;0;t1809;2020-12-18
podkarpackie;łańcucki;18;2.22;1;0;1;31;285;79;19;60;0;t1810;2020-12-18
podkarpackie;mielecki;13;0.95;1;0;1;17;237;107;21;86;0;t1811;2020-12-18
podkarpackie;niżański;23;3.46;1;0;1;23;339;64;25;39;0;t1812;2020-12-18
podkarpackie;przemyski;15;2.03;0;0;0;20;365;64;18;43;3;t1813;2020-12-18
podkarpackie;przeworski;11;1.41;2;0;2;18;176;57;12;45;0;t1814;2020-12-18
podkarpackie;ropczycko-sędziszowski;10;1.34;1;1;0;11;110;46;11;34;1;t1815;2020-12-18
podkarpackie;rzeszowski;33;1.94;1;0;1;41;488;190;34;151;5;t1816;2020-12-18
podkarpackie;sanocki;11;1.17;1;0;1;22;101;62;12;50;0;t1817;2020-12-18
podkarpackie;stalowowolski;32;3.02;2;0;2;26;451;92;33;59;0;t1818;2020-12-18
podkarpackie;strzyżowski;39;6.36;0;0;0;15;159;83;40;42;1;t1819;2020-12-18
podkarpackie;tarnobrzeski;15;2.84;0;0;0;11;170;45;15;30;0;t1820;2020-12-18
podkarpackie;leski;2;0.76;1;1;0;13;40;14;2;11;1;t1821;2020-12-18
podkarpackie;Krosno;8;1.73;0;0;0;16;79;31;8;23;0;t1861;2020-12-18
podkarpackie;Przemyśl;11;1.82;0;0;0;40;185;73;14;58;1;t1862;2020-12-18
podkarpackie;Rzeszów;25;1.27;0;0;0;58;516;223;29;191;3;t1863;2020-12-18
podkarpackie;Tarnobrzeg;12;2.58;1;0;1;13;150;43;15;28;0;t1864;2020-12-18
podlaskie;augustowski;6;1.04;4;3;1;22;229;28;6;20;2;t2001;2020-12-18
podlaskie;białostocki;38;2.53;1;0;1;41;687;156;40;113;3;t2002;2020-12-18
podlaskie;bielski;20;3.7;0;0;0;24;228;49;20;29;0;t2003;2020-12-18
podlaskie;grajewski;7;1.49;1;1;0;9;185;36;7;29;0;t2004;2020-12-18
podlaskie;hajnowski;11;2.6;0;0;0;42;205;54;14;40;0;t2005;2020-12-18
podlaskie;kolneński;14;3.69;0;0;0;17;117;40;14;25;1;t2006;2020-12-18
podlaskie;łomżyński;4;0.79;0;0;0;12;218;22;4;17;1;t2007;2020-12-18
podlaskie;moniecki;4;0.99;0;0;0;3;153;15;4;11;0;t2008;2020-12-18
podlaskie;sejneński;2;1.01;1;0;1;6;63;7;2;5;0;t2009;2020-12-18
podlaskie;siemiatycki;2;0.46;0;0;0;11;155;32;2;29;1;t2010;2020-12-18
podlaskie;sokólski;25;3.77;0;0;0;21;355;52;27;24;1;t2011;2020-12-18
podlaskie;suwalski;3;0.84;1;0;1;9;136;16;3;13;0;t2012;2020-12-18
podlaskie;wysokomazowiecki;8;1.41;0;0;0;17;236;46;10;36;0;t2013;2020-12-18
podlaskie;zambrowski;19;4.38;0;0;0;19;330;48;19;29;0;t2014;2020-12-18
podlaskie;Białystok;125;4.2;0;0;0;178;1281;468;134;330;4;t2061;2020-12-18
podlaskie;Łomża;28;4.46;0;0;0;21;302;70;29;40;1;t2062;2020-12-18
podlaskie;Suwałki;25;3.58;1;0;1;37;433;66;34;29;3;t2063;2020-12-18
pomorskie;bytowski;11;1.39;0;0;0;21;366;95;14;79;2;t2201;2020-12-18
pomorskie;chojnicki;14;1.43;1;0;1;44;451;85;15;69;1;t2202;2020-12-18
pomorskie;człuchowski;24;4.29;0;0;0;32;432;52;25;27;0;t2203;2020-12-18
pomorskie;gdański;51;4.27;5;1;4;111;1290;210;52;151;7;t2204;2020-12-18
pomorskie;kartuski;37;2.63;2;0;2;57;777;191;40;138;13;t2205;2020-12-18
pomorskie;kościerski;20;2.75;1;1;0;21;416;98;24;70;4;t2206;2020-12-18
pomorskie;kwidzyński;29;3.49;1;0;1;24;443;79;31;43;5;t2207;2020-12-18
pomorskie;lęborski;20;3.03;3;0;3;30;258;100;21;75;4;t2208;2020-12-18
pomorskie;malborski;66;10.41;0;0;0;58;563;182;66;110;6;t2209;2020-12-18
pomorskie;nowodworski;15;4.23;0;0;0;21;393;50;16;31;3;t2210;2020-12-18
pomorskie;pucki;34;3.9;0;0;0;47;633;102;34;65;3;t2211;2020-12-18
pomorskie;słupski;47;4.76;1;0;1;44;901;122;49;68;5;t2212;2020-12-18
pomorskie;starogardzki;28;2.18;2;1;1;47;650;96;29;65;2;t2213;2020-12-18
pomorskie;tczewski;54;4.67;1;0;1;62;871;182;61;110;11;t2214;2020-12-18
pomorskie;wejherowski;81;3.7;0;0;0;139;1396;308;82;211;15;t2215;2020-12-18
pomorskie;sztumski;18;4.38;0;0;0;13;349;73;20;50;3;t2216;2020-12-18
pomorskie;Gdańsk;273;5.79;10;0;10;399;4139;1227;286;876;65;t2261;2020-12-18
pomorskie;Gdynia;150;6.1;2;0;2;196;1617;549;156;374;19;t2262;2020-12-18
pomorskie;Słupsk;60;6.64;1;0;1;64;948;193;65;112;16;t2263;2020-12-18
pomorskie;Sopot;21;5.91;0;0;0;26;148;118;22;90;6;t2264;2020-12-18
śląskie;będziński;42;2.84;0;0;0;62;552;187;45;141;1;t2401;2020-12-18
śląskie;bielski;30;1.8;1;0;1;64;787;154;30;116;8;t2402;2020-12-18
śląskie;cieszyński;22;1.24;3;0;3;37;635;117;22;93;2;t2403;2020-12-18
śląskie;częstochowski;9;0.67;1;0;1;35;370;74;10;62;2;t2404;2020-12-18
śląskie;gliwicki;30;2.6;4;1;3;46;533;121;31;88;2;t2405;2020-12-18
śląskie;kłobucki;1;0.12;1;1;0;7;209;35;1;33;1;t2406;2020-12-18
śląskie;lubliniecki;15;1.97;1;0;1;21;226;69;16;52;1;t2407;2020-12-18
śląskie;mikołowski;17;1.71;1;0;1;47;436;89;19;67;3;t2408;2020-12-18
śląskie;myszkowski;11;1.56;1;0;1;28;291;65;11;54;0;t2409;2020-12-18
śląskie;pszczyński;8;0.72;0;0;0;31;352;68;10;56;2;t2410;2020-12-18
śląskie;raciborski;14;1.3;3;0;3;22;398;59;14;44;1;t2411;2020-12-18
śląskie;rybnicki;4;0.51;3;0;3;16;269;36;4;31;1;t2412;2020-12-18
śląskie;tarnogórski;25;1.78;2;0;2;56;639;137;27;106;4;t2413;2020-12-18
śląskie;bieruńsko-lędziński;7;1.17;0;0;0;23;245;39;7;32;0;t2414;2020-12-18
śląskie;wodzisławski;11;0.7;2;2;0;39;429;85;14;68;3;t2415;2020-12-18
śląskie;zawierciański;22;1.88;2;0;2;19;339;107;23;78;6;t2416;2020-12-18
śląskie;żywiecki;16;1.05;1;1;0;26;442;93;16;75;2;t2417;2020-12-18
śląskie;Bielsko-Biała;31;1.82;1;0;1;88;605;162;34;126;2;t2461;2020-12-18
śląskie;Bytom;13;0.79;0;0;0;59;488;145;16;128;1;t2462;2020-12-18
śląskie;Chorzów;25;2.33;1;0;1;50;305;116;27;88;1;t2463;2020-12-18
śląskie;Częstochowa;40;1.82;1;0;1;63;511;227;44;178;5;t2464;2020-12-18
śląskie;Dąbrowa Górnicza;39;3.28;2;0;2;51;563;147;43;103;1;t2465;2020-12-18
śląskie;Gliwice;57;3.2;3;0;3;107;752;228;61;165;2;t2466;2020-12-18
śląskie;Jastrzębie-Zdrój;11;1.24;0;0;0;28;252;80;11;68;1;t2467;2020-12-18
śląskie;Jaworzno;7;0.77;1;0;1;29;331;52;9;42;1;t2468;2020-12-18
śląskie;Katowice;59;2.02;4;2;2;124;1078;390;71;315;4;t2469;2020-12-18
śląskie;Mysłowice;9;1.21;1;0;1;26;178;59;9;49;1;t2470;2020-12-18
śląskie;Piekary Śląskie;30;5.47;1;0;1;23;271;71;32;39;0;t2471;2020-12-18
