wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;4786;1.25;24;6;18;298;8128;171656;26770;5369;20989;412;t0000;2021-02-28
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;0;6;184;51;0;51;0;t0201;2021-02-28
dolnoœl¹skie;dzier¿oniowski;7;0.70;0;0;0;0;13;195;33;7;26;0;t0202;2021-02-28
dolnoœl¹skie;g³ogowski;10;1.13;0;0;0;2;7;213;50;11;39;0;t0203;2021-02-28
dolnoœl¹skie;górowski;0;0;0;0;0;0;3;53;15;0;15;0;t0204;2021-02-28
dolnoœl¹skie;jaworski;2;0.40;0;0;0;0;6;65;21;2;19;0;t0205;2021-02-28
dolnoœl¹skie;jeleniogórski;3;0.47;0;0;0;0;5;100;25;3;22;0;t0206;2021-02-28
dolnoœl¹skie;kamiennogórski;4;0.93;0;0;0;0;16;321;12;6;6;0;t0207;2021-02-28
dolnoœl¹skie;k³odzki;68;4.33;0;0;0;0;43;1017;153;72;79;2;t0208;2021-02-28
dolnoœl¹skie;legnicki;2;0.36;0;0;0;0;2;116;13;2;10;1;t0209;2021-02-28
dolnoœl¹skie;lubañski;8;1.48;0;0;0;0;5;121;36;8;27;1;t0210;2021-02-28
dolnoœl¹skie;lubiñski;3;0.28;0;0;0;0;12;148;43;4;38;1;t0211;2021-02-28
dolnoœl¹skie;lwówecki;2;0.44;0;0;0;0;2;33;37;2;34;1;t0212;2021-02-28
dolnoœl¹skie;milicki;2;0.54;0;0;0;0;1;50;34;2;32;0;t0213;2021-02-28
dolnoœl¹skie;oleœnicki;26;2.42;0;0;0;0;12;313;89;28;61;0;t0214;2021-02-28
dolnoœl¹skie;o³awski;8;1.04;0;0;0;0;2;272;55;8;46;1;t0215;2021-02-28
