wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;6496;1.69;444;84;360;11147;4863;151201;43943;7131;36172;640;t0000;2021-02-03
dolnoœl¹skie;boles³awiecki;11;1.22;1;0;1;21;20;412;110;13;97;0;t0201;2021-02-03
dolnoœl¹skie;dzier¿oniowski;6;0.60;0;0;0;13;3;142;72;6;66;0;t0202;2021-02-03
dolnoœl¹skie;g³ogowski;9;1.01;0;0;0;22;10;203;77;12;65;0;t0203;2021-02-03
dolnoœl¹skie;górowski;1;0.29;0;0;0;0;0;38;29;1;28;0;t0204;2021-02-03
dolnoœl¹skie;jaworski;9;1.80;0;0;0;9;2;93;43;9;33;1;t0205;2021-02-03
dolnoœl¹skie;jeleniogórski;11;1.74;0;0;0;12;5;158;85;13;72;0;t0206;2021-02-03
dolnoœl¹skie;kamiennogórski;5;1.16;0;0;0;9;1;72;50;8;41;1;t0207;2021-02-03
dolnoœl¹skie;k³odzki;28;1.78;0;0;0;26;12;504;194;32;159;3;t0208;2021-02-03
dolnoœl¹skie;legnicki;7;1.27;0;0;0;17;4;135;56;11;42;3;t0209;2021-02-03
dolnoœl¹skie;lubañski;14;2.59;0;0;0;13;4;148;43;14;29;0;t0210;2021-02-03
dolnoœl¹skie;lubiñski;10;0.94;0;0;0;17;2;191;125;10;113;2;t0211;2021-02-03
dolnoœl¹skie;lwówecki;7;1.53;0;0;0;13;6;102;68;7;59;2;t0212;2021-02-03
dolnoœl¹skie;milicki;3;0.81;0;0;0;12;4;93;24;3;21;0;t0213;2021-02-03
dolnoœl¹skie;oleœnicki;6;0.56;0;0;0;16;9;309;97;6;91;0;t0214;2021-02-03
dolnoœl¹skie;o³awski;16;2.08;1;0;1;10;13;382;83;17;65;1;t0215;2021-02-03
dolnoœl¹skie;polkowicki;7;1.11;0;0;0;5;14;177;58;13;44;1;t0216;2021-02-03
dolnoœl¹skie;strzeliñski;1;0.23;0;0;0;11;4;69;22;2;20;0;t0217;2021-02-03
dolnoœl¹skie;œredzki;9;1.63;0;0;0;9;2;199;56;9;45;2;t0218;2021-02-03
dolnoœl¹skie;œwidnicki;16;1.02;0;0;0;20;6;597;156;19;136;1;t0219;2021-02-03
dolnoœl¹skie;trzebnicki;15;1.76;2;2;0;28;18;339;69;15;54;0;t0220;2021-02-03
dolnoœl¹skie;wa³brzyski;9;1.62;0;0;0;12;2;131;65;9;56;0;t0221;2021-02-03
dolnoœl¹skie;wo³owski;0;0;0;0;0;5;2;112;38;1;36;1;t0222;2021-02-03
dolnoœl¹skie;wroc³awski;24;1.56;1;1;0;49;12;786;155;25;129;1;t0223;2021-02-03
dolnoœl¹skie;z¹bkowicki;10;1.55;0;0;0;2;4;69;65;10;54;1;t0224;2021-02-03
dolnoœl¹skie;zgorzelecki;8;0.90;0;0;0;15;17;336;80;9;71;0;t0225;2021-02-03
dolnoœl¹skie;z³otoryjski;2;0.46;0;0;0;1;3;166;26;2;24;0;t0226;2021-02-03
