wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;Włocławek;32;2.93;0;0;0;109;537;123;35;85;3;t0464;2020-12-21
lubelskie;bialski;16;1.45;2;2;0;43;442;71;19;50;2;t0601;2020-12-21
lubelskie;biłgorajski;9;0.89;0;0;0;23;159;63;9;54;0;t0602;2020-12-21
lubelskie;chełmski;7;0.9;1;1;0;56;346;40;7;32;1;t0603;2020-12-21
lubelskie;hrubieszowski;9;1.44;0;0;0;47;288;56;12;42;2;t0604;2020-12-21
lubelskie;janowski;5;1.1;1;0;1;14;83;29;5;24;0;t0605;2020-12-21
lubelskie;krasnostawski;97;15.41;1;0;1;74;443;198;100;91;7;t0606;2020-12-21
lubelskie;kraśnicki;16;1.68;4;3;1;45;344;97;23;72;2;t0607;2020-12-21
lubelskie;lubartowski;8;0.91;1;0;1;76;420;54;9;45;0;t0608;2020-12-21
lubelskie;lubelski;45;2.88;2;0;2;108;820;192;49;143;0;t0609;2020-12-21
lubelskie;łęczyński;12;2.09;2;0;2;54;370;51;12;38;1;t0610;2020-12-21
lubelskie;łukowski;5;0.47;1;0;1;26;201;50;5;43;2;t0611;2020-12-21
lubelskie;opolski;20;3.39;0;0;0;38;246;49;20;29;0;t0612;2020-12-21
lubelskie;parczewski;6;1.73;0;0;0;19;94;43;6;37;0;t0613;2020-12-21
lubelskie;puławski;23;2.04;1;0;1;86;596;122;29;90;3;t0614;2020-12-21
lubelskie;radzyński;21;3.58;3;0;3;23;172;104;24;80;0;t0615;2020-12-21
lubelskie;rycki;5;0.9;1;1;0;39;165;35;6;27;2;t0616;2020-12-21
lubelskie;świdnicki;37;5.16;0;0;0;93;536;102;41;61;0;t0617;2020-12-21
lubelskie;tomaszowski;21;2.55;1;0;1;44;199;72;22;48;2;t0618;2020-12-21
lubelskie;włodawski;2;0.52;2;0;2;25;165;23;2;21;0;t0619;2020-12-21
lubelskie;zamojski;15;1.42;0;0;0;24;205;89;19;69;1;t0620;2020-12-21
lubelskie;Biała Podlaska;6;1.05;1;0;1;36;246;39;6;33;0;t0661;2020-12-21
lubelskie;Chełm;14;2.27;3;2;1;81;372;52;19;33;0;t0662;2020-12-21
lubelskie;Lublin;124;3.65;0;0;0;306;1571;571;136;433;2;t0663;2020-12-21
lubelskie;Zamość;9;1.42;0;0;0;37;153;89;11;78;0;t0664;2020-12-21
lubuskie;gorzowski;11;1.53;0;0;0;67;442;61;16;43;2;t0801;2020-12-21
lubuskie;krośnieński;6;1.1;0;0;0;59;505;34;8;26;0;t0802;2020-12-21
lubuskie;międzyrzecki;10;1.74;1;0;1;48;291;60;13;47;0;t0803;2020-12-21
lubuskie;nowosolski;6;0.7;0;0;0;42;311;55;9;45;1;t0804;2020-12-21
lubuskie;słubicki;2;0.43;0;0;0;38;431;38;4;34;0;t0805;2020-12-21
lubuskie;strzelecko-drezdenecki;16;3.27;0;0;0;42;217;67;17;50;0;t0806;2020-12-21
lubuskie;sulęciński;4;1.14;0;0;0;40;312;62;9;52;1;t0807;2020-12-21
lubuskie;świebodziński;3;0.54;0;0;0;50;353;45;4;39;2;t0808;2020-12-21
lubuskie;zielonogórski;22;2.91;1;0;1;52;506;134;24;110;0;t0809;2020-12-21
lubuskie;żagański;10;1.27;1;0;1;51;262;64;11;53;0;t0810;2020-12-21
lubuskie;żarski;18;1.88;0;0;0;48;387;82;21;61;0;t0811;2020-12-21
lubuskie;wschowski;2;0.52;0;0;0;20;198;17;2;15;0;t0812;2020-12-21
lubuskie;Gorzów Wielkopolski;24;1.95;0;0;0;102;731;149;30;117;2;t0861;2020-12-21
lubuskie;Zielona Góra;12;0.85;2;2;0;145;765;116;15;99;2;t0862;2020-12-21
łódzkie;bełchatowski;23;2.04;0;0;0;36;297;83;28;53;2;t1001;2020-12-21
łódzkie;kutnowski;8;0.83;0;0;0;89;487;62;9;52;1;t1002;2020-12-21
łódzkie;łaski;7;1.41;0;0;0;28;160;35;7;28;0;t1003;2020-12-21
łódzkie;łęczycki;13;2.62;0;0;0;27;403;77;15;62;0;t1004;2020-12-21
łódzkie;łowicki;17;2.18;0;0;0;51;215;75;18;57;0;t1005;2020-12-21
łódzkie;łódzki wschodni;9;1.24;0;0;0;75;375;62;10;51;1;t1006;2020-12-21
łódzkie;opoczyński;5;0.66;0;0;0;19;94;38;5;32;1;t1007;2020-12-21
łódzkie;pabianicki;39;3.27;12;0;12;133;557;141;41;98;2;t1008;2020-12-21
łódzkie;pajęczański;5;0.98;0;0;0;22;116;35;6;29;0;t1009;2020-12-21
łódzkie;piotrkowski;6;0.66;0;0;0;53;285;89;7;79;3;t1010;2020-12-21
łódzkie;poddębicki;5;1.22;0;0;0;33;269;30;6;24;0;t1011;2020-12-21
łódzkie;radomszczański;4;0.36;0;0;0;43;268;59;6;51;2;t1012;2020-12-21
łódzkie;rawski;0;0.0;0;0;0;25;219;17;1;16;0;t1013;2020-12-21
łódzkie;sieradzki;13;1.11;0;0;0;58;423;103;15;84;4;t1014;2020-12-21
łódzkie;skierniewicki;5;1.31;1;1;0;14;217;31;5;24;2;t1015;2020-12-21
łódzkie;tomaszowski;23;1.98;0;0;0;62;461;101;28;69;4;t1016;2020-12-21
łódzkie;wieluński;15;1.97;1;0;1;34;255;56;15;40;1;t1017;2020-12-21
łódzkie;wieruszowski;2;0.48;0;0;0;7;152;24;2;22;0;t1018;2020-12-21
łódzkie;zduńskowolski;1;0.15;0;0;0;40;245;41;3;37;1;t1019;2020-12-21
łódzkie;zgierski;32;1.93;4;1;3;181;965;172;38;132;2;t1020;2020-12-21
łódzkie;brzeziński;16;5.2;0;0;0;25;133;36;17;18;1;t1021;2020-12-21
łódzkie;Łódź;183;2.7;3;0;3;743;3502;1174;229;916;29;t1061;2020-12-21
łódzkie;Piotrków Trybunalski;22;3.02;0;0;0;55;324;102;25;75;2;t1062;2020-12-21
łódzkie;Skierniewice;6;1.25;1;1;0;30;301;44;10;34;0;t1063;2020-12-21
małopolskie;bocheński;3;0.28;0;0;0;17;212;48;4;44;0;t1201;2020-12-21
małopolskie;brzeski;5;0.54;0;0;0;12;125;76;6;69;1;t1202;2020-12-21
małopolskie;chrzanowski;14;1.13;0;0;0;50;292;94;14;79;1;t1203;2020-12-21
małopolskie;dąbrowski;4;0.68;0;0;0;7;83;29;4;25;0;t1204;2020-12-21
małopolskie;gorlicki;10;0.92;1;1;0;15;211;66;12;51;3;t1205;2020-12-21
małopolskie;krakowski;13;0.46;1;1;0;136;695;152;14;133;5;t1206;2020-12-21
małopolskie;limanowski;2;0.15;1;0;1;22;109;55;3;51;1;t1207;2020-12-21
małopolskie;miechowski;2;0.41;0;0;0;6;61;39;3;36;0;t1208;2020-12-21
małopolskie;myślenicki;9;0.7;0;0;0;48;249;180;20;158;2;t1209;2020-12-21
małopolskie;nowosądecki;5;0.23;3;1;2;27;143;55;5;48;2;t1210;2020-12-21
małopolskie;nowotarski;0;0.0;1;0;1;22;85;103;0;99;4;t1211;2020-12-21
małopolskie;olkuski;6;0.54;0;0;0;40;184;44;7;35;2;t1212;2020-12-21
małopolskie;oświęcimski;10;0.65;0;0;0;38;348;63;12;50;1;t1213;2020-12-21
małopolskie;proszowicki;2;0.46;1;0;1;10;60;29;3;25;1;t1214;2020-12-21
małopolskie;suski;2;0.24;1;0;1;14;171;47;3;44;0;t1215;2020-12-21
małopolskie;tarnowski;8;0.4;0;0;0;22;329;82;11;71;0;t1216;2020-12-21
małopolskie;tatrzański;0;0.0;0;0;0;3;182;22;0;22;0;t1217;2020-12-21
małopolskie;wadowicki;13;0.81;1;0;1;60;361;83;13;70;0;t1218;2020-12-21
małopolskie;wielicki;8;0.62;0;0;0;55;335;94;11;79;4;t1219;2020-12-21
małopolskie;Kraków;73;0.93;10;7;3;408;2126;622;85;526;11;t1261;2020-12-21
małopolskie;Nowy Sącz;4;0.48;2;1;1;7;47;22;5;17;0;t1262;2020-12-21
małopolskie;Tarnów;5;0.46;3;2;1;26;161;66;9;56;1;t1263;2020-12-21
mazowieckie;białobrzeski;3;0.9;1;1;0;15;201;31;4;26;1;t1401;2020-12-21
mazowieckie;ciechanowski;16;1.79;5;2;3;62;400;113;19;92;2;t1402;2020-12-21
mazowieckie;garwoliński;2;0.18;0;0;0;27;153;53;4;49;0;t1403;2020-12-21
mazowieckie;gostyniński;7;1.56;0;0;0;28;155;41;9;31;1;t1404;2020-12-21
mazowieckie;grodziski;37;3.83;0;0;0;88;753;134;42;89;3;t1405;2020-12-21
mazowieckie;grójecki;18;1.83;3;3;0;89;880;78;20;57;1;t1406;2020-12-21
mazowieckie;kozienicki;2;0.33;1;0;1;44;289;42;3;39;0;t1407;2020-12-21
mazowieckie;legionowski;21;1.76;0;0;0;116;726;94;25;67;2;t1408;2020-12-21
mazowieckie;lipski;1;0.3;0;0;0;13;96;22;1;21;0;t1409;2020-12-21
mazowieckie;łosicki;3;0.98;0;0;0;17;116;16;3;13;0;t1410;2020-12-21
mazowieckie;makowski;4;0.9;0;0;0;21;125;23;4;18;1;t1411;2020-12-21
mazowieckie;miński;14;0.9;0;0;0;73;521;108;15;90;3;t1412;2020-12-21
mazowieckie;mławski;8;1.1;0;0;0;47;397;73;13;58;2;t1413;2020-12-21
mazowieckie;nowodworski;8;1.01;0;0;0;39;322;79;10;69;0;t1414;2020-12-21
mazowieckie;ostrołęcki;12;1.35;0;0;0;32;223;48;15;28;5;t1415;2020-12-21
mazowieckie;ostrowski;9;1.25;2;1;1;26;274;55;13;40;2;t1416;2020-12-21
mazowieckie;otwocki;16;1.29;0;0;0;105;836;109;17;91;1;t1417;2020-12-21
mazowieckie;piaseczyński;41;2.16;1;0;1;186;1295;183;44;136;3;t1418;2020-12-21
mazowieckie;płocki;21;1.89;0;0;0;91;559;114;27;83;4;t1419;2020-12-21
mazowieckie;płoński;15;1.73;0;0;0;67;502;80;18;62;0;t1420;2020-12-21
mazowieckie;pruszkowski;21;1.26;1;0;1;191;1326;160;25;131;4;t1421;2020-12-21
mazowieckie;przasnyski;3;0.57;0;0;0;48;298;34;4;30;0;t1422;2020-12-21
mazowieckie;przysuski;1;0.24;1;0;1;16;64;22;2;20;0;t1423;2020-12-21
mazowieckie;pułtuski;5;0.96;0;0;0;28;167;27;5;19;3;t1424;2020-12-21
mazowieckie;radomski;6;0.39;0;0;0;63;432;85;8;77;0;t1425;2020-12-21
mazowieckie;siedlecki;11;1.35;1;0;1;16;267;58;17;40;1;t1426;2020-12-21
mazowieckie;sierpecki;7;1.35;2;0;2;29;214;67;14;49;4;t1427;2020-12-21
mazowieckie;sochaczewski;9;1.06;0;0;0;50;415;71;11;59;1;t1428;2020-12-21
mazowieckie;sokołowski;1;0.19;0;0;0;14;95;18;2;15;1;t1429;2020-12-21
mazowieckie;szydłowiecki;2;0.51;0;0;0;14;88;9;2;7;0;t1430;2020-12-21
mazowieckie;warszawski zachodni;19;1.59;0;0;0;129;905;109;22;85;2;t1432;2020-12-21
mazowieckie;węgrowski;5;0.76;1;0;1;36;258;29;5;24;0;t1433;2020-12-21
mazowieckie;wołomiński;39;1.55;1;0;1;205;1241;207;47;157;3;t1434;2020-12-21
mazowieckie;wyszkowski;8;1.08;0;0;0;23;220;38;8;30;0;t1435;2020-12-21
mazowieckie;zwoleński;3;0.83;0;0;0;17;177;31;6;24;1;t1436;2020-12-21
mazowieckie;żuromiński;5;1.3;0;0;0;19;128;34;7;26;1;t1437;2020-12-21
mazowieckie;żyrardowski;12;1.59;1;0;1;51;472;77;17;58;2;t1438;2020-12-21
mazowieckie;Ostrołęka;12;2.31;0;0;0;39;92;57;15;38;4;t1461;2020-12-21
mazowieckie;Płock;32;2.69;3;3;0;156;661;168;42;120;6;t1462;2020-12-21
mazowieckie;Radom;17;0.81;1;1;0;100;599;258;23;233;2;t1463;2020-12-21
mazowieckie;Siedlce;28;3.58;1;0;1;44;260;106;30;76;0;t1464;2020-12-21
mazowieckie;Warszawa;385;2.15;3;0;3;1486;9074;2621;476;2103;42;t1465;2020-12-21
opolskie;brzeski;17;1.9;0;0;0;62;360;45;17;27;1;t1601;2020-12-21
opolskie;głubczycki;8;1.77;0;0;0;29;197;29;8;20;1;t1602;2020-12-21
opolskie;kędzierzyńsko-kozielski;7;0.75;2;0;2;63;373;51;9;42;0;t1603;2020-12-21
opolskie;kluczborski;13;1.99;0;0;0;21;232;32;15;17;0;t1604;2020-12-21
opolskie;krapkowicki;4;0.63;0;0;0;21;221;38;8;30;0;t1605;2020-12-21
opolskie;namysłowski;0;0.0;6;1;5;15;167;22;1;21;0;t1606;2020-12-21
opolskie;nyski;12;0.89;3;0;3;67;398;83;14;69;0;t1607;2020-12-21
opolskie;oleski;3;0.47;0;0;0;18;221;35;4;31;0;t1608;2020-12-21
opolskie;opolski;8;0.65;1;0;1;56;402;53;8;45;0;t1609;2020-12-21
opolskie;prudnicki;1;0.18;0;0;0;21;107;25;4;21;0;t1610;2020-12-21
opolskie;strzelecki;9;1.21;6;2;4;53;407;58;10;48;0;t1611;2020-12-21
opolskie;Opole;10;0.78;1;0;1;84;673;125;12;113;0;t1661;2020-12-21
podkarpackie;bieszczadzki;0;0.0;0;0;0;12;23;13;0;13;0;t1801;2020-12-21
podkarpackie;brzozowski;2;0.31;0;0;0;7;122;80;3;76;1;t1802;2020-12-21
podkarpackie;dębicki;3;0.22;1;0;1;22;175;68;5;62;1;t1803;2020-12-21
podkarpackie;jarosławski;18;1.5;0;0;0;16;317;118;34;79;5;t1804;2020-12-21
podkarpackie;jasielski;28;2.47;1;0;1;28;171;156;37;117;2;t1805;2020-12-21
podkarpackie;kolbuszowski;6;0.96;0;0;0;13;80;56;8;47;1;t1806;2020-12-21
podkarpackie;krośnieński;3;0.27;1;0;1;11;125;85;11;71;3;t1807;2020-12-21
podkarpackie;leżajski;0;0.0;0;0;0;16;109;37;1;36;0;t1808;2020-12-21
podkarpackie;lubaczowski;6;1.09;0;0;0;27;239;54;6;48;0;t1809;2020-12-21
podkarpackie;łańcucki;12;1.48;1;0;1;44;242;95;22;68;5;t1810;2020-12-21
podkarpackie;mielecki;10;0.73;0;0;0;31;201;91;15;75;1;t1811;2020-12-21
podkarpackie;niżański;8;1.2;0;0;0;25;218;56;8;48;0;t1812;2020-12-21
podkarpackie;przemyski;7;0.95;2;0;2;28;287;49;11;36;2;t1813;2020-12-21
podkarpackie;przeworski;2;0.26;0;0;0;18;129;89;13;76;0;t1814;2020-12-21
podkarpackie;ropczycko-sędziszowski;1;0.13;0;0;0;3;75;33;1;32;0;t1815;2020-12-21
podkarpackie;rzeszowski;8;0.47;2;1;1;52;432;142;18;122;2;t1816;2020-12-21
podkarpackie;sanocki;3;0.32;0;0;0;20;105;74;4;70;0;t1817;2020-12-21
podkarpackie;stalowowolski;14;1.32;0;0;0;55;387;60;15;45;0;t1818;2020-12-21
podkarpackie;strzyżowski;8;1.31;1;0;1;16;125;59;13;46;0;t1819;2020-12-21
podkarpackie;tarnobrzeski;7;1.32;1;0;1;5;130;46;12;34;0;t1820;2020-12-21
podkarpackie;leski;1;0.38;0;0;0;18;48;11;2;9;0;t1821;2020-12-21
podkarpackie;Krosno;7;1.52;0;0;0;7;72;63;17;46;0;t1861;2020-12-21
podkarpackie;Przemyśl;31;5.13;0;0;0;22;182;75;33;42;0;t1862;2020-12-21
podkarpackie;Rzeszów;29;1.47;1;1;0;91;504;272;51;217;4;t1863;2020-12-21
podkarpackie;Tarnobrzeg;10;2.15;0;0;0;25;113;60;18;42;0;t1864;2020-12-21
podlaskie;augustowski;8;1.38;1;0;1;37;165;30;8;22;0;t2001;2020-12-21
podlaskie;białostocki;20;1.33;1;0;1;106;572;100;24;76;0;t2002;2020-12-21
podlaskie;bielski;3;0.55;0;0;0;28;200;41;3;38;0;t2003;2020-12-21
podlaskie;grajewski;12;2.55;0;0;0;16;119;52;15;37;0;t2004;2020-12-21
podlaskie;hajnowski;1;0.24;0;0;0;28;165;37;1;36;0;t2005;2020-12-21
podlaskie;kolneński;4;1.05;0;0;0;9;99;22;4;18;0;t2006;2020-12-21
podlaskie;łomżyński;7;1.38;0;0;0;19;200;31;9;22;0;t2007;2020-12-21
podlaskie;moniecki;1;0.25;0;0;0;4;128;10;1;9;0;t2008;2020-12-21
podlaskie;sejneński;3;1.51;0;0;0;8;46;7;3;4;0;t2009;2020-12-21
podlaskie;siemiatycki;7;1.59;1;0;1;15;162;34;10;23;1;t2010;2020-12-21
podlaskie;sokólski;22;3.32;0;0;0;63;377;52;22;29;1;t2011;2020-12-21
podlaskie;suwalski;1;0.28;0;0;0;19;126;10;2;8;0;t2012;2020-12-21
podlaskie;wysokomazowiecki;13;2.29;0;0;0;27;197;49;15;31;3;t2013;2020-12-21
podlaskie;zambrowski;2;0.46;0;0;0;23;296;28;3;24;1;t2014;2020-12-21
podlaskie;Białystok;40;1.34;1;0;1;271;1239;339;54;283;2;t2061;2020-12-21
podlaskie;Łomża;17;2.71;0;0;0;76;329;51;18;33;0;t2062;2020-12-21
podlaskie;Suwałki;15;2.15;0;0;0;49;374;53;16;37;0;t2063;2020-12-21
pomorskie;bytowski;9;1.14;0;0;0;48;297;80;10;65;5;t2201;2020-12-21
pomorskie;chojnicki;19;1.95;0;0;0;54;387;64;20;41;3;t2202;2020-12-21
pomorskie;człuchowski;13;2.32;3;2;1;62;368;48;17;31;0;t2203;2020-12-21
pomorskie;gdański;23;1.93;2;1;1;129;1240;102;25;71;6;t2204;2020-12-21
pomorskie;kartuski;38;2.7;0;0;0;89;780;197;44;143;10;t2205;2020-12-21
pomorskie;kościerski;46;6.32;0;0;0;34;318;194;50;138;6;t2206;2020-12-21
pomorskie;kwidzyński;11;1.32;0;0;0;68;391;58;15;41;2;t2207;2020-12-21
pomorskie;lęborski;13;1.97;0;0;0;50;207;59;15;40;4;t2208;2020-12-21
pomorskie;malborski;18;2.84;1;0;1;114;689;151;19;101;31;t2209;2020-12-21
pomorskie;nowodworski;10;2.82;1;0;1;33;295;25;10;14;1;t2210;2020-12-21
pomorskie;pucki;51;5.85;1;0;1;92;602;121;54;64;3;t2211;2020-12-21
pomorskie;słupski;47;4.76;0;0;0;72;810;117;51;64;2;t2212;2020-12-21
pomorskie;starogardzki;16;1.25;2;1;1;93;629;57;18;33;6;t2213;2020-12-21
pomorskie;tczewski;20;1.73;0;0;0;106;708;95;29;61;5;t2214;2020-12-21
pomorskie;wejherowski;38;1.74;0;0;0;230;1325;147;46;97;4;t2215;2020-12-21
pomorskie;sztumski;9;2.19;0;0;0;31;356;40;13;27;0;t2216;2020-12-21
pomorskie;Gdańsk;195;4.14;0;0;0;533;3799;849;219;577;53;t2261;2020-12-21
pomorskie;Gdynia;79;3.21;1;1;0;266;1571;366;85;260;21;t2262;2020-12-21
pomorskie;Słupsk;38;4.21;0;0;0;80;789;146;42;100;4;t2263;2020-12-21
pomorskie;Sopot;15;4.22;1;0;1;35;127;64;17;45;2;t2264;2020-12-21
śląskie;będziński;41;2.77;0;0;0;116;564;190;44;142;4;t2401;2020-12-21
śląskie;bielski;16;0.96;1;0;1;86;663;115;18;95;2;t2402;2020-12-21
śląskie;cieszyński;4;0.22;0;0;0;64;615;73;7;64;2;t2403;2020-12-21
śląskie;częstochowski;17;1.27;1;0;1;31;342;75;20;55;0;t2404;2020-12-21
śląskie;gliwicki;31;2.68;0;0;0;88;469;120;37;82;1;t2405;2020-12-21
śląskie;kłobucki;10;1.18;0;0;0;33;166;56;12;44;0;t2406;2020-12-21
śląskie;lubliniecki;10;1.31;0;0;0;28;196;51;10;41;0;t2407;2020-12-21
śląskie;mikołowski;28;2.82;0;0;0;72;399;125;32;91;2;t2408;2020-12-21
śląskie;myszkowski;4;0.57;0;0;0;25;282;40;5;34;1;t2409;2020-12-21
śląskie;pszczyński;14;1.25;0;0;0;56;286;90;14;76;0;t2410;2020-12-21
śląskie;raciborski;18;1.67;0;0;0;43;308;69;23;42;4;t2411;2020-12-21
śląskie;rybnicki;11;1.41;0;0;0;37;210;67;14;53;0;t2412;2020-12-21
śląskie;tarnogórski;15;1.07;2;0;2;87;554;148;18;126;4;t2413;2020-12-21
śląskie;bieruńsko-lędziński;3;0.5;0;0;0;22;197;45;4;41;0;t2414;2020-12-21
śląskie;wodzisławski;4;0.25;3;0;3;48;344;87;11;74;2;t2415;2020-12-21
śląskie;zawierciański;55;4.7;2;0;2;62;314;163;56;105;2;t2416;2020-12-21
śląskie;żywiecki;8;0.52;0;0;0;57;382;87;9;78;0;t2417;2020-12-21
śląskie;Bielsko-Biała;33;1.94;0;0;0;79;584;209;34;173;2;t2461;2020-12-21
śląskie;Bytom;20;1.22;0;0;0;110;399;139;24;112;3;t2462;2020-12-21
śląskie;Chorzów;22;2.05;0;0;0;61;278;93;27;64;2;t2463;2020-12-21
śląskie;Częstochowa;36;1.64;0;0;0;109;545;228;39;184;5;t2464;2020-12-21
śląskie;Dąbrowa Górnicza;19;1.6;0;0;0;96;401;144;21;122;1;t2465;2020-12-21
śląskie;Gliwice;36;2.02;1;1;0;126;649;200;42;154;4;t2466;2020-12-21
śląskie;Jastrzębie-Zdrój;6;0.68;0;0;0;54;215;58;6;51;1;t2467;2020-12-21
śląskie;Jaworzno;19;2.09;0;0;0;48;275;96;20;76;0;t2468;2020-12-21
śląskie;Katowice;79;2.71;4;0;4;166;931;445;94;341;10;t2469;2020-12-21
śląskie;Mysłowice;8;1.07;0;0;0;33;170;65;8;56;1;t2470;2020-12-21
śląskie;Piekary Śląskie;8;1.46;0;0;0;34;244;84;15;65;4;t2471;2020-12-21
