wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;inowrocławski;56;3.52;0;0;0.0;2;1236;130;61;64;5;t0407;2020-12-05
kujawsko-pomorskie;lipnowski;9;1.37;0;0;0.0;0;674;29;9;18;2;t0408;2020-12-05
kujawsko-pomorskie;mogileński;15;3.3;0;0;0.0;2;348;42;15;26;1;t0409;2020-12-05
kujawsko-pomorskie;nakielski;25;2.9;1;0;1.0;5;908;67;27;38;2;t0410;2020-12-05
kujawsko-pomorskie;radziejowski;14;3.48;0;0;0.0;2;370;35;14;20;1;t0411;2020-12-05
kujawsko-pomorskie;rypiński;7;1.61;0;0;0.0;0;301;39;9;27;3;t0412;2020-12-05
kujawsko-pomorskie;sępoleński;2;0.49;0;0;0.0;0;489;16;2;13;1;t0413;2020-12-05
kujawsko-pomorskie;świecki;56;5.66;0;0;0.0;0;1174;144;56;83;5;t0414;2020-12-05
kujawsko-pomorskie;toruński;59;5.42;0;0;0.0;6;1397;145;60;78;7;t0415;2020-12-05
kujawsko-pomorskie;tucholski;31;6.41;0;0;0.0;2;567;78;32;44;2;t0416;2020-12-05
kujawsko-pomorskie;wąbrzeski;10;2.93;0;0;0.0;0;375;28;11;16;1;t0417;2020-12-05
kujawsko-pomorskie;włocławski;13;1.51;2;2;0.0;4;651;120;14;96;10;t0418;2020-12-05
kujawsko-pomorskie;żniński;36;5.14;0;0;0.0;0;666;88;38;49;1;t0419;2020-12-05
kujawsko-pomorskie;Bydgoszcz;134;3.86;1;0;1.0;47;2818;420;137;259;24;t0461;2020-12-05
kujawsko-pomorskie;Grudziądz;35;3.72;0;0;0.0;0;866;139;41;94;4;t0462;2020-12-05
kujawsko-pomorskie;Toruń;71;3.53;1;0;1.0;6;1784;192;72;113;7;t0463;2020-12-05
kujawsko-pomorskie;Włocławek;26;2.38;1;0;1.0;1;753;96;29;62;5;t0464;2020-12-05
lubelskie;bialski;25;2.26;0;0;0.0;3;767;71;28;38;5;t0601;2020-12-05
lubelskie;biłgorajski;5;0.5;0;0;0.0;2;381;42;5;36;1;t0602;2020-12-05
lubelskie;chełmski;4;0.51;0;0;0.0;0;545;26;4;21;1;t0603;2020-12-05
lubelskie;hrubieszowski;18;2.88;3;1;2.0;0;439;62;20;37;5;t0604;2020-12-05
lubelskie;janowski;0;0.0;0;0;0.0;0;175;12;0;12;0;t0605;2020-12-05
lubelskie;krasnostawski;25;3.97;0;0;0.0;0;630;72;25;38;9;t0606;2020-12-05
lubelskie;kraśnicki;13;1.37;1;0;1.0;0;529;47;16;31;0;t0607;2020-12-05
lubelskie;lubartowski;11;1.25;0;0;0.0;2;650;42;12;30;0;t0608;2020-12-05
lubelskie;lubelski;33;2.12;2;0;2.0;1;1393;89;33;54;2;t0609;2020-12-05
lubelskie;łęczyński;8;1.4;2;1;1.0;2;356;24;8;15;1;t0610;2020-12-05
lubelskie;łukowski;8;0.75;0;0;0.0;0;495;45;9;36;0;t0611;2020-12-05
lubelskie;opolski;12;2.04;0;0;0.0;0;348;31;12;19;0;t0612;2020-12-05
lubelskie;parczewski;5;1.45;1;1;0.0;0;207;13;5;8;0;t0613;2020-12-05
lubelskie;puławski;7;0.62;0;0;0.0;0;798;52;7;45;0;t0614;2020-12-05
lubelskie;radzyński;7;1.19;1;0;1.0;0;251;17;8;9;0;t0615;2020-12-05
lubelskie;rycki;7;1.25;0;0;0.0;0;358;35;7;27;1;t0616;2020-12-05
lubelskie;świdnicki;12;1.67;2;0;2.0;2;750;52;13;39;0;t0617;2020-12-05
lubelskie;tomaszowski;15;1.82;0;0;0.0;4;354;49;18;30;1;t0618;2020-12-05
lubelskie;włodawski;7;1.83;0;0;0.0;0;191;16;7;9;0;t0619;2020-12-05
lubelskie;zamojski;13;1.23;0;0;0.0;2;421;59;14;41;4;t0620;2020-12-05
lubelskie;Biała Podlaska;30;5.25;0;0;0.0;1;536;75;30;32;13;t0661;2020-12-05
lubelskie;Chełm;13;2.11;0;0;0.0;0;523;31;13;17;1;t0662;2020-12-05
lubelskie;Lublin;63;1.86;3;0;3.0;1;2509;275;67;204;4;t0663;2020-12-05
lubelskie;Zamość;11;1.74;0;0;0.0;1;254;64;11;51;2;t0664;2020-12-05
lubuskie;gorzowski;20;2.78;0;0;0.0;0;623;72;21;48;3;t0801;2020-12-05
lubuskie;krośnieński;17;3.11;0;0;0.0;0;580;33;17;16;0;t0802;2020-12-05
lubuskie;międzyrzecki;20;3.49;0;0;0.0;0;485;109;24;84;1;t0803;2020-12-05
lubuskie;nowosolski;12;1.4;0;0;0.0;2;480;62;26;36;0;t0804;2020-12-05
lubuskie;słubicki;22;4.69;0;0;0.0;0;755;53;24;26;3;t0805;2020-12-05
lubuskie;strzelecko-drezdenecki;13;2.66;0;0;0.0;0;317;46;16;30;0;t0806;2020-12-05
lubuskie;sulęciński;34;9.68;0;0;0.0;2;465;94;37;55;2;t0807;2020-12-05
lubuskie;świebodziński;17;3.05;0;0;0.0;1;515;81;20;59;2;t0808;2020-12-05
lubuskie;zielonogórski;20;2.64;0;0;0.0;0;628;92;23;69;0;t0809;2020-12-05
lubuskie;żagański;18;2.29;0;0;0.0;4;717;49;19;28;2;t0810;2020-12-05
lubuskie;żarski;20;2.09;0;0;0.0;1;735;54;21;31;2;t0811;2020-12-05
lubuskie;wschowski;19;4.9;0;0;0.0;0;224;41;19;22;0;t0812;2020-12-05
lubuskie;Gorzów Wielkopolski;44;3.57;0;0;0.0;0;982;117;45;72;0;t0861;2020-12-05
lubuskie;Zielona Góra;50;3.54;0;0;0.0;0;883;139;61;71;7;t0862;2020-12-05
łódzkie;bełchatowski;23;2.04;0;0;0.0;1;598;84;26;56;2;t1001;2020-12-05
łódzkie;kutnowski;34;3.54;0;0;0.0;2;654;97;37;60;0;t1002;2020-12-05
łódzkie;łaski;11;2.21;0;0;0.0;0;433;52;11;40;1;t1003;2020-12-05
łódzkie;łęczycki;4;0.81;0;0;0.0;0;479;26;4;22;0;t1004;2020-12-05
łódzkie;łowicki;11;1.41;0;0;0.0;1;492;52;14;38;0;t1005;2020-12-05
łódzkie;łódzki wschodni;18;2.49;0;0;0.0;2;618;79;19;56;4;t1006;2020-12-05
łódzkie;opoczyński;0;0.0;0;0;0.0;0;176;12;0;12;0;t1007;2020-12-05
łódzkie;pabianicki;26;2.18;1;0;1.0;3;891;124;29;92;3;t1008;2020-12-05
łódzkie;pajęczański;6;1.17;0;0;0.0;3;285;48;6;38;4;t1009;2020-12-05
łódzkie;piotrkowski;14;1.53;0;0;0.0;3;414;58;15;43;0;t1010;2020-12-05
łódzkie;poddębicki;9;2.19;0;0;0.0;0;460;44;10;34;0;t1011;2020-12-05
łódzkie;radomszczański;30;2.67;1;0;1.0;0;538;78;31;46;1;t1012;2020-12-05
łódzkie;rawski;7;1.44;0;0;0.0;0;354;38;9;29;0;t1013;2020-12-05
łódzkie;sieradzki;19;1.62;5;0;5.0;2;913;95;28;66;1;t1014;2020-12-05
łódzkie;skierniewicki;11;2.88;0;0;0.0;0;284;35;12;22;1;t1015;2020-12-05
łódzkie;tomaszowski;29;2.5;0;0;0.0;0;740;149;32;116;1;t1016;2020-12-05
łódzkie;wieluński;15;1.97;0;0;0.0;0;379;74;17;53;4;t1017;2020-12-05
łódzkie;wieruszowski;11;2.62;0;0;0.0;0;189;34;13;20;1;t1018;2020-12-05
łódzkie;zduńskowolski;21;3.17;0;0;0.0;0;365;84;23;59;2;t1019;2020-12-05
łódzkie;zgierski;50;3.01;0;0;0.0;1;1219;256;57;190;9;t1020;2020-12-05
łódzkie;brzeziński;3;0.97;0;0;0.0;0;147;34;3;31;0;t1021;2020-12-05
łódzkie;Łódź;177;2.61;0;0;0.0;5;4820;963;205;726;32;t1061;2020-12-05
łódzkie;Piotrków Trybunalski;18;2.47;0;0;0.0;0;376;55;18;36;1;t1062;2020-12-05
łódzkie;Skierniewice;11;2.29;0;0;0.0;0;379;45;11;34;0;t1063;2020-12-05
małopolskie;bocheński;14;1.31;0;0;0.0;1;383;104;16;87;1;t1201;2020-12-05
małopolskie;brzeski;3;0.32;0;0;0.0;0;358;65;3;61;1;t1202;2020-12-05
małopolskie;chrzanowski;7;0.56;0;0;0.0;0;543;66;7;59;0;t1203;2020-12-05
małopolskie;dąbrowski;5;0.85;0;0;0.0;0;181;25;5;20;0;t1204;2020-12-05
małopolskie;gorlicki;20;1.84;0;0;0.0;1;421;158;22;130;6;t1205;2020-12-05
małopolskie;krakowski;39;1.39;1;1;0.0;2;1493;195;41;150;4;t1206;2020-12-05
małopolskie;limanowski;10;0.76;1;1;0.0;0;229;84;12;70;2;t1207;2020-12-05
małopolskie;miechowski;7;1.44;0;0;0.0;0;119;29;7;22;0;t1208;2020-12-05
małopolskie;myślenicki;14;1.09;0;0;0.0;0;373;89;17;65;7;t1209;2020-12-05
małopolskie;nowosądecki;19;0.88;0;0;0.0;1;393;192;45;146;1;t1210;2020-12-05
małopolskie;nowotarski;11;0.57;0;0;;0;164;89;11;72;6;t1211;2020-12-05
małopolskie;olkuski;11;0.99;0;0;0.0;0;418;60;11;49;0;t1212;2020-12-05
małopolskie;oświęcimski;9;0.59;0;0;0.0;0;541;55;9;42;4;t1213;2020-12-05
małopolskie;proszowicki;5;1.16;0;0;0.0;0;190;37;5;29;3;t1214;2020-12-05
małopolskie;suski;4;0.48;0;0;0.0;0;399;46;6;40;0;t1215;2020-12-05
małopolskie;tarnowski;21;1.04;0;0;0.0;0;707;108;22;84;2;t1216;2020-12-05
małopolskie;tatrzański;11;1.61;0;0;0.0;0;180;51;15;35;1;t1217;2020-12-05
małopolskie;wadowicki;25;1.56;1;0;1.0;1;607;120;26;94;0;t1218;2020-12-05
małopolskie;wielicki;11;0.85;0;0;0.0;1;495;41;11;26;4;t1219;2020-12-05
małopolskie;Kraków;112;1.43;7;6;1.0;9;3172;655;133;506;16;t1261;2020-12-05
małopolskie;Nowy Sącz;12;1.43;2;2;0.0;0;131;121;19;99;3;t1262;2020-12-05
małopolskie;Tarnów;12;1.11;0;0;0.0;0;346;55;12;42;1;t1263;2020-12-05
mazowieckie;białobrzeski;3;0.9;0;0;0.0;0;254;20;4;15;1;t1401;2020-12-05
mazowieckie;ciechanowski;25;2.8;0;0;0.0;0;552;128;39;77;12;t1402;2020-12-05
mazowieckie;garwoliński;12;1.1;1;0;1.0;0;383;80;14;64;2;t1403;2020-12-05
mazowieckie;gostyniński;9;2.01;0;0;0.0;4;226;71;19;43;9;t1404;2020-12-05
mazowieckie;grodziski;16;1.65;0;0;0.0;0;1059;60;17;40;3;t1405;2020-12-05
mazowieckie;grójecki;10;1.02;0;0;0.0;2;1630;40;10;29;1;t1406;2020-12-05
mazowieckie;kozienicki;11;1.84;1;1;0.0;0;466;69;12;55;2;t1407;2020-12-05
mazowieckie;legionowski;16;1.34;0;0;0.0;4;863;76;17;54;5;t1408;2020-12-05
mazowieckie;lipski;11;3.26;0;0;0.0;0;156;23;12;11;0;t1409;2020-12-05
mazowieckie;łosicki;1;0.33;0;0;0.0;0;193;8;2;5;1;t1410;2020-12-05
mazowieckie;makowski;4;0.9;0;0;0.0;0;174;14;4;9;1;t1411;2020-12-05
mazowieckie;miński;55;3.55;0;0;0.0;1;1099;151;58;83;10;t1412;2020-12-05
mazowieckie;mławski;15;2.07;1;0;1.0;1;503;73;22;44;7;t1413;2020-12-05
mazowieckie;nowodworski;4;0.5;0;0;0.0;0;565;43;4;38;1;t1414;2020-12-05
mazowieckie;ostrołęcki;16;1.81;0;0;0.0;0;323;67;16;45;6;t1415;2020-12-05
mazowieckie;ostrowski;10;1.39;1;0;1.0;0;464;29;10;18;1;t1416;2020-12-05
mazowieckie;otwocki;35;2.81;0;0;0.0;2;1431;91;35;52;4;t1417;2020-12-05
mazowieckie;piaseczyński;39;2.06;0;0;0.0;1;1763;150;43;99;8;t1418;2020-12-05
mazowieckie;płocki;55;4.96;0;0;0.0;2;962;162;69;77;16;t1419;2020-12-05
mazowieckie;płoński;5;0.58;0;0;0.0;0;812;116;11;93;12;t1420;2020-12-05
mazowieckie;pruszkowski;34;2.04;2;0;2.0;0;1511;110;34;73;3;t1421;2020-12-05
mazowieckie;przasnyski;21;4.01;0;0;0.0;0;367;57;24;32;1;t1422;2020-12-05
mazowieckie;przysuski;0;0.0;0;0;0.0;0;157;19;0;18;1;t1423;2020-12-05
mazowieckie;pułtuski;13;2.51;0;0;0.0;0;249;43;16;18;9;t1424;2020-12-05
mazowieckie;radomski;34;2.23;0;0;0.0;0;634;179;35;141;3;t1425;2020-12-05
mazowieckie;siedlecki;6;0.74;4;0;4.0;1;470;61;10;41;10;t1426;2020-12-05
mazowieckie;sierpecki;20;3.87;0;0;0.0;1;264;52;24;23;5;t1427;2020-12-05
mazowieckie;sochaczewski;21;2.47;0;0;0.0;0;886;95;21;71;3;t1428;2020-12-05
mazowieckie;sokołowski;11;2.05;0;0;0.0;2;327;37;13;24;0;t1429;2020-12-05
mazowieckie;szydłowiecki;2;0.51;0;0;0.0;0;80;19;2;16;1;t1430;2020-12-05
mazowieckie;warszawski zachodni;33;2.76;0;0;0.0;1;1526;101;34;65;2;t1432;2020-12-05
mazowieckie;węgrowski;3;0.46;3;0;3.0;2;498;24;5;18;1;t1433;2020-12-05
mazowieckie;wołomiński;39;1.55;0;0;0.0;7;2013;218;43;165;10;t1434;2020-12-05
mazowieckie;wyszkowski;5;0.67;1;0;1.0;0;287;24;5;16;3;t1435;2020-12-05
mazowieckie;zwoleński;6;1.67;0;0;0.0;1;171;24;6;16;2;t1436;2020-12-05
mazowieckie;żuromiński;9;2.35;0;0;0.0;1;152;31;10;20;1;t1437;2020-12-05
mazowieckie;żyrardowski;19;2.51;0;0;0.0;0;524;95;23;56;16;t1438;2020-12-05
mazowieckie;Ostrołęka;13;2.51;0;0;0.0;0;196;63;13;44;6;t1461;2020-12-05
mazowieckie;Płock;49;4.12;0;0;0.0;3;752;181;65;99;17;t1462;2020-12-05
mazowieckie;Radom;38;1.8;2;1;1.0;3;905;264;42;219;3;t1463;2020-12-05
mazowieckie;Siedlce;19;2.43;2;0;2.0;0;367;71;28;43;0;t1464;2020-12-05
mazowieckie;Warszawa;425;2.37;5;0;5.0;33;10882;1852;446;1342;64;t1465;2020-12-05
opolskie;brzeski;8;0.89;1;0;1.0;1;596;34;8;25;1;t1601;2020-12-05
opolskie;głubczycki;44;9.71;0;0;0.0;0;313;99;46;51;2;t1602;2020-12-05
opolskie;kędzierzyńsko-kozielski;51;5.45;0;0;0.0;0;655;120;52;64;4;t1603;2020-12-05
opolskie;kluczborski;18;2.76;0;0;0.0;1;457;45;18;27;0;t1604;2020-12-05
opolskie;krapkowicki;21;3.3;1;0;1.0;0;662;89;43;43;3;t1605;2020-12-05
opolskie;namysłowski;12;2.81;1;1;0.0;0;409;28;12;15;1;t1606;2020-12-05
opolskie;nyski;30;2.21;1;0;1.0;1;883;115;35;80;0;t1607;2020-12-05
opolskie;oleski;9;1.4;0;0;0.0;0;241;47;9;35;3;t1608;2020-12-05
opolskie;opolski;35;2.83;1;0;1.0;0;1051;140;35;104;1;t1609;2020-12-05
opolskie;prudnicki;12;2.18;0;0;0.0;0;269;39;12;26;1;t1610;2020-12-05
opolskie;strzelecki;22;2.97;0;0;0.0;0;648;52;23;29;0;t1611;2020-12-05
opolskie;Opole;47;3.67;3;0;3.0;4;1204;226;55;168;3;t1661;2020-12-05
podkarpackie;bieszczadzki;3;1.39;0;0;0.0;0;51;13;3;10;0;t1801;2020-12-05
podkarpackie;brzozowski;3;0.46;0;0;0.0;0;165;33;3;30;0;t1802;2020-12-05
podkarpackie;dębicki;4;0.3;0;0;0.0;0;357;45;4;41;0;t1803;2020-12-05
podkarpackie;jarosławski;3;0.25;0;0;0.0;0;485;38;5;33;0;t1804;2020-12-05
podkarpackie;jasielski;3;0.26;0;0;0.0;0;271;51;4;46;1;t1805;2020-12-05
podkarpackie;kolbuszowski;3;0.48;0;0;0.0;0;186;45;12;33;0;t1806;2020-12-05
podkarpackie;krośnieński;1;0.09;0;0;0.0;0;195;11;2;9;0;t1807;2020-12-05
podkarpackie;leżajski;4;0.58;0;0;0.0;0;231;24;5;18;1;t1808;2020-12-05
podkarpackie;lubaczowski;12;2.18;0;0;0.0;0;464;40;14;26;0;t1809;2020-12-05
podkarpackie;łańcucki;6;0.74;2;0;2.0;2;429;45;6;38;1;t1810;2020-12-05
podkarpackie;mielecki;11;0.8;2;0;2.0;0;547;121;27;94;0;t1811;2020-12-05
podkarpackie;niżański;8;1.2;0;0;0.0;0;411;33;10;23;0;t1812;2020-12-05
podkarpackie;przemyski;16;2.16;3;0;3.0;0;483;56;18;36;2;t1813;2020-12-05
podkarpackie;przeworski;0;0.0;0;0;0.0;0;249;16;2;14;0;t1814;2020-12-05
podkarpackie;ropczycko-sędziszowski;2;0.27;0;0;0.0;0;146;22;4;17;1;t1815;2020-12-05
podkarpackie;rzeszowski;14;0.82;2;0;2.0;0;704;75;14;60;1;t1816;2020-12-05
podkarpackie;sanocki;8;0.85;0;0;0.0;0;212;32;8;24;0;t1817;2020-12-05
podkarpackie;stalowowolski;8;0.76;1;0;1.0;0;515;45;10;35;0;t1818;2020-12-05
podkarpackie;strzyżowski;3;0.49;0;0;0.0;3;206;7;3;4;0;t1819;2020-12-05
podkarpackie;tarnobrzeski;8;1.51;0;0;0.0;0;273;63;14;49;0;t1820;2020-12-05
podkarpackie;leski;5;1.89;0;0;0.0;0;94;20;6;14;0;t1821;2020-12-05
podkarpackie;Krosno;2;0.43;0;0;0.0;1;75;7;2;5;0;t1861;2020-12-05
podkarpackie;Przemyśl;11;1.82;3;0;3.0;0;224;51;13;38;0;t1862;2020-12-05
podkarpackie;Rzeszów;36;1.83;1;1;0.0;1;700;131;36;95;0;t1863;2020-12-05
podkarpackie;Tarnobrzeg;9;1.93;0;0;0.0;1;237;95;25;69;1;t1864;2020-12-05
podlaskie;augustowski;10;1.73;3;2;1.0;0;377;27;10;17;0;t2001;2020-12-05
podlaskie;białostocki;33;2.2;2;0;2.0;0;895;128;37;90;1;t2002;2020-12-05
podlaskie;bielski;11;2.03;3;0;3.0;0;390;33;11;22;0;t2003;2020-12-05
podlaskie;grajewski;4;0.85;5;0;5.0;0;196;9;4;5;0;t2004;2020-12-05
podlaskie;hajnowski;13;3.07;1;0;1.0;0;237;36;13;23;0;t2005;2020-12-05
podlaskie;kolneński;1;0.26;3;0;3.0;0;111;15;2;13;0;t2006;2020-12-05
podlaskie;łomżyński;0;0.0;0;0;0.0;0;322;6;0;6;0;t2007;2020-12-05
podlaskie;moniecki;4;0.99;0;0;0.0;0;173;19;6;13;0;t2008;2020-12-05
podlaskie;sejneński;4;2.02;1;0;1.0;0;140;7;5;2;0;t2009;2020-12-05
podlaskie;siemiatycki;1;0.23;0;0;0.0;0;265;21;5;14;2;t2010;2020-12-05
podlaskie;sokólski;7;1.06;4;2;2.0;0;381;35;7;27;1;t2011;2020-12-05
podlaskie;suwalski;3;0.84;0;0;0.0;0;267;9;4;4;1;t2012;2020-12-05
podlaskie;wysokomazowiecki;10;1.77;0;0;0.0;0;330;34;10;24;0;t2013;2020-12-05
podlaskie;zambrowski;13;3.0;0;0;0.0;0;197;37;13;24;0;t2014;2020-12-05
podlaskie;Białystok;95;3.19;2;0;2.0;3;1513;346;99;241;6;t2061;2020-12-05
podlaskie;Łomża;3;0.48;0;0;0.0;1;395;16;3;13;0;t2062;2020-12-05
podlaskie;Suwałki;8;1.15;0;0;0.0;0;535;31;8;23;0;t2063;2020-12-05
pomorskie;bytowski;16;2.02;1;0;1.0;1;532;71;17;51;3;t2201;2020-12-05
pomorskie;chojnicki;63;6.45;0;0;0.0;1;654;118;64;51;3;t2202;2020-12-05
pomorskie;człuchowski;20;3.58;0;0;0.0;4;499;55;20;31;4;t2203;2020-12-05
pomorskie;gdański;61;5.11;0;0;0.0;0;1170;159;62;94;3;t2204;2020-12-05
pomorskie;kartuski;33;2.34;0;0;0.0;1;1179;120;35;76;9;t2205;2020-12-05
pomorskie;kościerski;4;0.55;3;0;3.0;1;620;45;4;39;2;t2206;2020-12-05
pomorskie;kwidzyński;19;2.29;0;0;0.0;0;602;77;20;48;9;t2207;2020-12-05
pomorskie;lęborski;30;4.54;0;0;0.0;2;348;110;31;69;10;t2208;2020-12-05
pomorskie;malborski;35;5.52;0;0;0.0;0;667;133;38;90;5;t2209;2020-12-05
pomorskie;nowodworski;14;3.95;0;0;0.0;0;305;43;15;24;4;t2210;2020-12-05
pomorskie;pucki;16;1.84;1;0;1.0;3;814;83;16;65;2;t2211;2020-12-05
pomorskie;słupski;25;2.53;0;0;0.0;0;1033;122;28;92;2;t2212;2020-12-05
pomorskie;starogardzki;24;1.87;1;0;1.0;1;823;79;28;43;8;t2213;2020-12-05
pomorskie;tczewski;73;6.31;0;0;0.0;2;1038;162;75;80;7;t2214;2020-12-05
pomorskie;wejherowski;71;3.25;0;0;0.0;0;1583;306;76;213;17;t2215;2020-12-05
pomorskie;sztumski;34;8.26;1;1;0.0;0;462;100;35;62;3;t2216;2020-12-05
pomorskie;Gdańsk;178;3.77;7;0;7.0;10;3587;765;200;513;52;t2261;2020-12-05
pomorskie;Gdynia;127;5.17;5;3;2.0;2;1844;435;132;287;16;t2262;2020-12-05
pomorskie;Słupsk;29;3.21;0;0;0.0;0;818;166;31;133;2;t2263;2020-12-05
pomorskie;Sopot;5;1.41;0;0;0.0;0;200;102;7;95;0;t2264;2020-12-05
śląskie;będziński;32;2.16;1;0;1.0;1;822;125;35;86;4;t2401;2020-12-05
śląskie;bielski;48;2.89;2;1;1.0;7;1136;144;49;90;5;t2402;2020-12-05
śląskie;cieszyński;37;2.08;1;0;1.0;0;886;99;39;58;2;t2403;2020-12-05
śląskie;częstochowski;19;1.41;0;0;0.0;0;537;90;19;69;2;t2404;2020-12-05
śląskie;gliwicki;25;2.16;1;0;1.0;0;818;79;27;47;5;t2405;2020-12-05
śląskie;kłobucki;13;1.54;1;0;1.0;0;454;44;13;31;0;t2406;2020-12-05
śląskie;lubliniecki;13;1.7;0;0;0.0;0;470;45;14;30;1;t2407;2020-12-05
śląskie;mikołowski;29;2.92;2;0;2.0;0;560;80;30;50;0;t2408;2020-12-05
śląskie;myszkowski;18;2.55;0;0;0.0;0;452;60;18;42;0;t2409;2020-12-05
śląskie;pszczyński;14;1.25;0;0;0.0;2;573;70;14;55;1;t2410;2020-12-05
śląskie;raciborski;30;2.78;0;0;0.0;1;636;90;30;59;1;t2411;2020-12-05
śląskie;rybnicki;5;0.64;0;0;0.0;0;445;26;7;19;0;t2412;2020-12-05
śląskie;tarnogórski;24;1.7;2;0;2.0;0;874;81;24;57;0;t2413;2020-12-05
śląskie;bieruńsko-lędziński;19;3.17;0;0;0.0;0;357;51;19;31;1;t2414;2020-12-05
śląskie;wodzisławski;27;1.72;0;0;0.0;1;653;100;29;63;8;t2415;2020-12-05
śląskie;zawierciański;8;0.68;0;0;0.0;1;523;66;8;55;3;t2416;2020-12-05
