wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;4326;1.13;253;40;213;17776;5133;152614;42046;5119;36392;535;t0000;2021-02-01
dolnoœl¹skie;boles³awiecki;15;1.67;1;0;1;41;21;429;166;16;149;1;t0201;2021-02-01
dolnoœl¹skie;dzier¿oniowski;5;0.50;1;0;1;21;13;136;117;6;111;0;t0202;2021-02-01
dolnoœl¹skie;g³ogowski;2;0.23;0;0;0;25;3;210;105;2;103;0;t0203;2021-02-01
dolnoœl¹skie;górowski;1;0.29;0;0;0;8;0;52;27;1;26;0;t0204;2021-02-01
dolnoœl¹skie;jaworski;0;0;0;0;0;11;8;88;35;1;32;2;t0205;2021-02-01
dolnoœl¹skie;jeleniogórski;2;0.32;1;1;0;17;8;157;53;4;48;1;t0206;2021-02-01
dolnoœl¹skie;kamiennogórski;2;0.46;0;0;0;13;0;65;29;3;25;1;t0207;2021-02-01
dolnoœl¹skie;k³odzki;4;0.25;5;0;5;82;16;553;260;5;254;1;t0208;2021-02-01
dolnoœl¹skie;legnicki;0;0;0;0;0;15;8;133;31;0;31;0;t0209;2021-02-01
dolnoœl¹skie;lubañski;2;0.37;1;1;0;22;3;159;30;4;26;0;t0210;2021-02-01
dolnoœl¹skie;lubiñski;6;0.57;1;0;1;29;8;177;98;8;88;2;t0211;2021-02-01
dolnoœl¹skie;lwówecki;2;0.44;0;0;0;17;3;101;59;4;54;1;t0212;2021-02-01
dolnoœl¹skie;milicki;1;0.27;0;0;0;5;2;88;28;2;25;1;t0213;2021-02-01
dolnoœl¹skie;oleœnicki;10;0.93;0;0;0;27;13;304;229;11;211;7;t0214;2021-02-01
dolnoœl¹skie;o³awski;4;0.52;0;0;0;44;13;415;92;5;87;0;t0215;2021-02-01
dolnoœl¹skie;polkowicki;12;1.90;0;0;0;20;5;149;82;12;70;0;t0216;2021-02-01
dolnoœl¹skie;strzeliñski;6;1.38;0;0;0;10;2;81;41;6;34;1;t0217;2021-02-01
dolnoœl¹skie;œredzki;4;0.72;0;0;0;29;8;280;47;4;42;1;t0218;2021-02-01
dolnoœl¹skie;œwidnicki;13;0.83;1;0;1;30;23;631;271;22;247;2;t0219;2021-02-01
dolnoœl¹skie;trzebnicki;9;1.05;0;0;0;43;4;353;63;11;52;0;t0220;2021-02-01
dolnoœl¹skie;wa³brzyski;4;0.72;3;0;3;25;4;113;78;4;72;2;t0221;2021-02-01
dolnoœl¹skie;wo³owski;1;0.21;0;0;0;4;3;110;30;1;28;1;t0222;2021-02-01
dolnoœl¹skie;wroc³awski;12;0.78;1;1;0;64;31;854;193;18;173;2;t0223;2021-02-01
dolnoœl¹skie;z¹bkowicki;3;0.47;0;0;0;11;0;100;80;3;76;1;t0224;2021-02-01
