"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"41","kujawsko-pomorskie","nakielski",1,0.12,0,0,0,7,0,58,76,1,74,1,"t0410",2021-06-08
"42","kujawsko-pomorskie","radziejowski",0,0,0,0,0,9,0,56,30,0,29,1,"t0411",2021-06-08
"43","kujawsko-pomorskie","rypiński",0,0,0,0,0,2,0,27,42,0,42,0,"t0412",2021-06-08
"44","kujawsko-pomorskie","sępoleński",1,0.24,0,0,0,4,1,101,44,1,43,0,"t0413",2021-06-08
"45","kujawsko-pomorskie","świecki",2,0.2,1,0,1,13,1,118,156,3,152,1,"t0414",2021-06-08
"46","kujawsko-pomorskie","toruński",0,0,0,0,0,12,0,64,113,0,112,1,"t0415",2021-06-08
"47","kujawsko-pomorskie","tucholski",0,0,0,0,0,3,0,17,52,0,52,0,"t0416",2021-06-08
"48","kujawsko-pomorskie","wąbrzeski",0,0,0,0,0,4,0,15,43,0,43,0,"t0417",2021-06-08
"49","kujawsko-pomorskie","włocławski",0,0,1,0,1,6,0,64,121,1,120,0,"t0418",2021-06-08
"50","kujawsko-pomorskie","żniński",0,0,0,0,0,5,2,38,50,1,49,0,"t0419",2021-06-08
"51","kujawsko-pomorskie","Bydgoszcz",5,0.14,1,0,1,37,3,398,726,8,716,2,"t0461",2021-06-08
"52","kujawsko-pomorskie","Grudziądz",0,0,1,0,1,5,1,99,120,0,120,0,"t0462",2021-06-08
"53","kujawsko-pomorskie","Toruń",1,0.05,1,0,1,19,2,126,279,2,277,0,"t0463",2021-06-08
"54","kujawsko-pomorskie","Włocławek",1,0.09,1,0,1,5,2,110,157,2,155,0,"t0464",2021-06-08
"55","lubelskie","bialski",2,0.18,0,0,0,10,1,106,123,2,121,0,"t0601",2021-06-08
"56","lubelskie","biłgorajski",2,0.2,0,0,0,14,1,198,136,2,133,1,"t0602",2021-06-08
"57","lubelskie","chełmski",4,0.51,1,0,1,12,1,84,95,4,90,1,"t0603",2021-06-08
"58","lubelskie","hrubieszowski",1,0.16,0,0,0,6,0,29,105,1,102,2,"t0604",2021-06-08
"59","lubelskie","janowski",2,0.44,2,1,1,6,0,50,43,3,40,0,"t0605",2021-06-08
"60","lubelskie","krasnostawski",5,0.79,0,0,0,4,1,55,87,5,82,0,"t0606",2021-06-08
"61","lubelskie","kraśnicki",0,0,0,0,0,9,0,109,96,0,96,0,"t0607",2021-06-08
"62","lubelskie","lubartowski",1,0.11,1,0,1,5,1,74,77,1,76,0,"t0608",2021-06-08
"63","lubelskie","lubelski",2,0.13,0,0,0,15,1,189,189,2,187,0,"t0609",2021-06-08
"64","lubelskie","łęczyński",0,0,0,0,0,6,0,82,120,0,119,1,"t0610",2021-06-08
"65","lubelskie","łukowski",0,0,1,0,1,4,0,81,91,0,89,2,"t0611",2021-06-08
"66","lubelskie","opolski",0,0,0,0,0,2,1,101,56,1,55,0,"t0612",2021-06-08
"67","lubelskie","parczewski",2,0.58,0,0,0,4,0,37,61,2,59,0,"t0613",2021-06-08
"68","lubelskie","puławski",0,0,0,0,0,42,2,389,167,0,167,0,"t0614",2021-06-08
"69","lubelskie","radzyński",0,0,0,0,0,4,1,45,81,0,81,0,"t0615",2021-06-08
"70","lubelskie","rycki",0,0,0,0,0,5,0,60,66,0,66,0,"t0616",2021-06-08
"71","lubelskie","świdnicki",0,0,1,1,0,10,1,49,82,0,82,0,"t0617",2021-06-08
"72","lubelskie","tomaszowski",0,0,0,0,0,6,1,65,87,0,87,0,"t0618",2021-06-08
"73","lubelskie","włodawski",2,0.52,2,0,2,1,0,21,42,2,39,1,"t0619",2021-06-08
"74","lubelskie","zamojski",2,0.19,0,0,0,7,0,111,99,2,96,1,"t0620",2021-06-08
"75","lubelskie","Biała Podlaska",1,0.17,0,0,0,6,0,60,89,1,88,0,"t0661",2021-06-08
"76","lubelskie","Chełm",0,0,0,0,0,6,0,96,83,1,82,0,"t0662",2021-06-08
"77","lubelskie","Lublin",6,0.18,1,0,1,49,3,377,568,6,560,2,"t0663",2021-06-08
"78","lubelskie","Zamość",0,0,0,0,0,6,1,44,62,0,62,0,"t0664",2021-06-08
"79","lubuskie","gorzowski",0,0,0,0,0,3,0,176,112,0,112,0,"t0801",2021-06-08
"80","lubuskie","krośnieński",1,0.18,0,0,0,4,3,57,69,1,68,0,"t0802",2021-06-08
"81","lubuskie","międzyrzecki",1,0.17,0,0,0,7,0,56,119,1,118,0,"t0803",2021-06-08
"82","lubuskie","nowosolski",0,0,0,0,0,6,0,93,136,0,136,0,"t0804",2021-06-08
"83","lubuskie","słubicki",0,0,0,0,0,5,1,78,63,0,63,0,"t0805",2021-06-08
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,4,1,38,46,0,46,0,"t0806",2021-06-08
"85","lubuskie","sulęciński",1,0.28,0,0,0,1,0,51,74,1,73,0,"t0807",2021-06-08
"86","lubuskie","świebodziński",1,0.18,0,0,0,1,0,96,88,1,87,0,"t0808",2021-06-08
"87","lubuskie","zielonogórski",1,0.13,1,0,1,10,0,71,108,1,105,2,"t0809",2021-06-08
"88","lubuskie","żagański",0,0,1,1,0,6,0,53,103,0,103,0,"t0810",2021-06-08
"89","lubuskie","żarski",1,0.1,0,0,0,10,0,82,124,1,123,0,"t0811",2021-06-08
"90","lubuskie","wschowski",1,0.26,0,0,0,1,1,29,34,1,33,0,"t0812",2021-06-08
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,11,1,204,184,0,184,0,"t0861",2021-06-08
"92","lubuskie","Zielona Góra",1,0.07,0,0,0,13,3,251,265,1,263,1,"t0862",2021-06-08
"93","łódzkie","bełchatowski",2,0.18,0,0,0,10,0,138,126,2,124,0,"t1001",2021-06-08
"94","łódzkie","kutnowski",1,0.1,0,0,0,12,0,183,137,1,135,1,"t1002",2021-06-08
"95","łódzkie","łaski",2,0.4,0,0,0,18,0,70,71,2,69,0,"t1003",2021-06-08
"96","łódzkie","łęczycki",1,0.2,1,0,1,11,0,100,78,1,77,0,"t1004",2021-06-08
"97","łódzkie","łowicki",1,0.13,1,0,1,2,0,205,95,3,92,0,"t1005",2021-06-08
"98","łódzkie","łódzki wschodni",2,0.28,0,0,0,17,2,128,152,2,149,1,"t1006",2021-06-08
"99","łódzkie","opoczyński",0,0,0,0,0,2,0,47,101,0,98,3,"t1007",2021-06-08
"100","łódzkie","pabianicki",4,0.34,2,0,2,34,3,164,225,4,219,2,"t1008",2021-06-08
"101","łódzkie","pajęczański",0,0,0,0,0,5,0,60,68,0,68,0,"t1009",2021-06-08
"102","łódzkie","piotrkowski",0,0,1,1,0,13,0,118,163,0,163,0,"t1010",2021-06-08
"103","łódzkie","poddębicki",1,0.24,0,0,0,4,3,83,62,3,58,1,"t1011",2021-06-08
"104","łódzkie","radomszczański",2,0.18,0,0,0,7,1,189,181,2,179,0,"t1012",2021-06-08
"105","łódzkie","rawski",0,0,0,0,0,12,0,400,120,0,120,0,"t1013",2021-06-08
"106","łódzkie","sieradzki",1,0.09,0,0,0,10,0,177,138,1,135,2,"t1014",2021-06-08
"107","łódzkie","skierniewicki",0,0,0,0,0,4,1,62,58,1,54,3,"t1015",2021-06-08
"108","łódzkie","tomaszowski",3,0.26,1,0,1,8,1,135,209,4,204,1,"t1016",2021-06-08
"109","łódzkie","wieluński",1,0.13,0,0,0,10,0,84,127,1,126,0,"t1017",2021-06-08
"110","łódzkie","wieruszowski",0,0,0,0,0,2,1,40,45,0,45,0,"t1018",2021-06-08
"111","łódzkie","zduńskowolski",1,0.15,0,0,0,12,2,57,112,1,111,0,"t1019",2021-06-08
"112","łódzkie","zgierski",2,0.12,1,1,0,17,3,241,279,3,274,2,"t1020",2021-06-08
"113","łódzkie","brzeziński",0,0,0,0,0,4,0,39,53,0,53,0,"t1021",2021-06-08
"114","łódzkie","Łódź",11,0.16,6,0,6,207,5,1860,1443,18,1417,8,"t1061",2021-06-08
"115","łódzkie","Piotrków Trybunalski",0,0,0,0,0,8,0,66,167,0,166,1,"t1062",2021-06-08
"116","łódzkie","Skierniewice",1,0.21,0,0,0,10,0,97,71,1,70,0,"t1063",2021-06-08
"117","małopolskie","bocheński",0,0,0,0,0,12,1,59,158,0,157,1,"t1201",2021-06-08
"118","małopolskie","brzeski",0,0,0,0,0,5,1,72,143,0,143,0,"t1202",2021-06-08
"119","małopolskie","chrzanowski",1,0.08,1,1,0,13,0,77,172,1,171,0,"t1203",2021-06-08
"120","małopolskie","dąbrowski",0,0,0,0,0,3,0,73,76,0,76,0,"t1204",2021-06-08
"121","małopolskie","gorlicki",3,0.28,0,0,0,5,0,113,143,3,138,2,"t1205",2021-06-08
"122","małopolskie","krakowski",6,0.21,0,0,0,33,6,442,496,6,489,1,"t1206",2021-06-08
"123","małopolskie","limanowski",0,0,0,0,0,7,1,71,135,0,135,0,"t1207",2021-06-08
"124","małopolskie","miechowski",1,0.21,0,0,0,4,0,37,54,1,53,0,"t1208",2021-06-08
"125","małopolskie","myślenicki",1,0.08,0,0,0,10,0,103,183,1,181,1,"t1209",2021-06-08
"126","małopolskie","nowosądecki",0,0,0,0,0,6,0,96,216,0,216,0,"t1210",2021-06-08
"127","małopolskie","nowotarski",1,0.05,0,0,0,8,0,97,282,2,275,5,"t1211",2021-06-08
"128","małopolskie","olkuski",2,0.18,2,1,1,13,0,156,78,2,76,0,"t1212",2021-06-08
"129","małopolskie","oświęcimski",3,0.2,0,0,0,15,1,123,150,3,145,2,"t1213",2021-06-08
"130","małopolskie","proszowicki",0,0,0,0,0,2,1,69,44,0,44,0,"t1214",2021-06-08
"131","małopolskie","suski",0,0,0,0,0,5,0,82,106,0,106,0,"t1215",2021-06-08
"132","małopolskie","tarnowski",0,0,2,0,2,12,0,155,195,0,195,0,"t1216",2021-06-08
"133","małopolskie","tatrzański",1,0.15,0,0,0,2,0,57,128,1,127,0,"t1217",2021-06-08
"134","małopolskie","wadowicki",1,0.06,0,0,0,10,0,147,167,2,165,0,"t1218",2021-06-08
"135","małopolskie","wielicki",2,0.15,0,0,0,10,0,157,173,2,169,2,"t1219",2021-06-08
"136","małopolskie","Kraków",9,0.12,1,1,0,122,8,1477,1290,9,1281,0,"t1261",2021-06-08
"137","małopolskie","Nowy Sącz",3,0.36,0,0,0,0,0,37,99,3,96,0,"t1262",2021-06-08
"138","małopolskie","Tarnów",2,0.18,0,0,0,7,0,99,113,2,111,0,"t1263",2021-06-08
"139","mazowieckie","białobrzeski",1,0.3,1,1,0,2,0,357,43,1,42,0,"t1401",2021-06-08
"140","mazowieckie","ciechanowski",0,0,0,0,0,9,1,105,126,0,126,0,"t1402",2021-06-08
"141","mazowieckie","garwoliński",2,0.18,0,0,0,11,0,102,96,2,93,1,"t1403",2021-06-08
"142","mazowieckie","gostyniński",0,0,0,0,0,1,0,330,54,0,54,0,"t1404",2021-06-08
"143","mazowieckie","grodziski",0,0,0,0,0,20,1,320,139,0,139,0,"t1405",2021-06-08
"144","mazowieckie","grójecki",1,0.1,0,0,0,16,0,2667,176,1,173,2,"t1406",2021-06-08
"145","mazowieckie","kozienicki",0,0,0,0,0,6,0,375,73,1,72,0,"t1407",2021-06-08
"146","mazowieckie","legionowski",1,0.08,0,0,0,17,1,159,358,38,314,6,"t1408",2021-06-08
"147","mazowieckie","lipski",0,0,0,0,0,7,0,59,40,0,40,0,"t1409",2021-06-08
"148","mazowieckie","łosicki",1,0.33,0,0,0,6,0,40,38,1,37,0,"t1410",2021-06-08
"149","mazowieckie","makowski",0,0,0,0,0,0,1,26,27,0,27,0,"t1411",2021-06-08
"150","mazowieckie","miński",0,0,0,0,0,14,1,158,217,0,215,2,"t1412",2021-06-08
"151","mazowieckie","mławski",0,0,0,0,0,7,0,87,89,0,89,0,"t1413",2021-06-08
"152","mazowieckie","nowodworski",0,0,0,0,0,5,3,315,113,0,113,0,"t1414",2021-06-08
"153","mazowieckie","ostrołęcki",2,0.23,0,0,0,5,0,56,58,3,54,1,"t1415",2021-06-08
"154","mazowieckie","ostrowski",0,0,0,0,0,6,0,56,61,0,61,0,"t1416",2021-06-08
"155","mazowieckie","otwocki",0,0,0,0,0,23,2,219,167,0,166,1,"t1417",2021-06-08
"156","mazowieckie","piaseczyński",6,0.32,3,0,3,13,5,775,429,11,417,1,"t1418",2021-06-08
"157","mazowieckie","płocki",0,0,1,0,1,10,0,755,133,0,130,3,"t1419",2021-06-08
"158","mazowieckie","płoński",0,0,0,0,0,9,0,4165,174,0,174,0,"t1420",2021-06-08
"159","mazowieckie","pruszkowski",4,0.24,0,0,0,16,1,363,336,9,324,3,"t1421",2021-06-08
"160","mazowieckie","przasnyski",0,0,0,0,0,2,0,28,60,0,60,0,"t1422",2021-06-08
"161","mazowieckie","przysuski",0,0,0,0,0,2,0,102,41,0,41,0,"t1423",2021-06-08
"162","mazowieckie","pułtuski",0,0,0,0,0,1,0,53,43,0,43,0,"t1424",2021-06-08
"163","mazowieckie","radomski",0,0,0,0,0,21,1,247,209,0,209,0,"t1425",2021-06-08
"164","mazowieckie","siedlecki",1,0.12,0,0,0,7,0,143,89,1,88,0,"t1426",2021-06-08
"165","mazowieckie","sierpecki",0,0,0,0,0,4,0,29,54,0,54,0,"t1427",2021-06-08
"166","mazowieckie","sochaczewski",5,0.59,0,0,0,21,0,423,115,5,110,0,"t1428",2021-06-08
"167","mazowieckie","sokołowski",1,0.19,0,0,0,6,0,47,31,1,30,0,"t1429",2021-06-08
"168","mazowieckie","szydłowiecki",1,0.25,0,0,0,7,1,48,53,1,52,0,"t1430",2021-06-08
"169","mazowieckie","warszawski zachodni",0,0,0,0,0,12,0,273,222,0,222,0,"t1432",2021-06-08
"170","mazowieckie","węgrowski",0,0,1,0,1,7,3,75,50,0,50,0,"t1433",2021-06-08
"171","mazowieckie","wołomiński",3,0.12,0,0,0,30,5,388,378,5,369,4,"t1434",2021-06-08
"172","mazowieckie","wyszkowski",1,0.13,0,0,0,4,0,59,39,1,37,1,"t1435",2021-06-08
"173","mazowieckie","zwoleński",0,0,0,0,0,3,0,225,57,1,56,0,"t1436",2021-06-08
"174","mazowieckie","żuromiński",0,0,0,0,0,0,0,3,42,0,42,0,"t1437",2021-06-08
"175","mazowieckie","żyrardowski",2,0.26,1,1,0,4,2,163,101,2,99,0,"t1438",2021-06-08
"176","mazowieckie","Ostrołęka",0,0,0,0,0,3,0,17,25,0,25,0,"t1461",2021-06-08
"177","mazowieckie","Płock",1,0.08,1,0,1,14,2,198,189,1,188,0,"t1462",2021-06-08
"178","mazowieckie","Radom",4,0.19,2,1,1,35,3,250,321,6,314,1,"t1463",2021-06-08
"179","mazowieckie","Siedlce",0,0,0,0,0,10,1,92,115,0,114,1,"t1464",2021-06-08
"180","mazowieckie","Warszawa",21,0.12,9,0,9,217,22,4444,4098,92,3989,17,"t1465",2021-06-08
"181","opolskie","brzeski",4,0.45,0,0,0,7,0,108,80,4,75,1,"t1601",2021-06-08
"182","opolskie","głubczycki",2,0.44,0,0,0,5,1,38,51,2,47,2,"t1602",2021-06-08
"183","opolskie","kędzierzyńsko-kozielski",2,0.21,0,0,0,5,1,102,140,2,136,2,"t1603",2021-06-08
"184","opolskie","kluczborski",0,0,0,0,0,5,2,35,46,0,46,0,"t1604",2021-06-08
"185","opolskie","krapkowicki",0,0,0,0,0,3,0,81,77,0,76,1,"t1605",2021-06-08
"186","opolskie","namysłowski",0,0,0,0,0,1,0,35,33,0,33,0,"t1606",2021-06-08
"187","opolskie","nyski",3,0.22,0,0,0,6,2,135,145,3,142,0,"t1607",2021-06-08
"188","opolskie","oleski",1,0.16,0,0,0,3,1,35,63,1,62,0,"t1608",2021-06-08
"189","opolskie","opolski",0,0,0,0,0,10,1,216,141,1,136,4,"t1609",2021-06-08
"190","opolskie","prudnicki",1,0.18,0,0,0,2,3,50,65,4,61,0,"t1610",2021-06-08
"191","opolskie","strzelecki",0,0,0,0,0,7,0,48,86,0,86,0,"t1611",2021-06-08
"192","opolskie","Opole",0,0,0,0,0,31,4,686,265,0,261,4,"t1661",2021-06-08
"193","podkarpackie","bieszczadzki",0,0,0,0,0,2,0,12,29,0,29,0,"t1801",2021-06-08
"194","podkarpackie","brzozowski",0,0,0,0,0,5,0,20,45,0,45,0,"t1802",2021-06-08
"195","podkarpackie","dębicki",2,0.15,0,0,0,15,0,73,163,3,160,0,"t1803",2021-06-08
"196","podkarpackie","jarosławski",1,0.08,0,0,0,12,0,97,154,1,153,0,"t1804",2021-06-08
"197","podkarpackie","jasielski",0,0,0,0,0,18,1,78,158,0,158,0,"t1805",2021-06-08
"198","podkarpackie","kolbuszowski",0,0,0,0,0,7,0,24,69,0,69,0,"t1806",2021-06-08
"199","podkarpackie","krośnieński",0,0,0,0,0,10,0,80,83,0,83,0,"t1807",2021-06-08
"200","podkarpackie","leżajski",0,0,0,0,0,9,1,45,89,0,89,0,"t1808",2021-06-08
"201","podkarpackie","lubaczowski",0,0,0,0,0,1,0,18,79,0,79,0,"t1809",2021-06-08
"202","podkarpackie","łańcucki",0,0,0,0,0,9,0,43,129,1,128,0,"t1810",2021-06-08
"203","podkarpackie","mielecki",0,0,1,0,1,7,1,156,127,5,122,0,"t1811",2021-06-08
"204","podkarpackie","niżański",0,0,0,0,0,6,1,82,77,0,77,0,"t1812",2021-06-08
"205","podkarpackie","przemyski",0,0,0,0,0,16,0,62,128,0,128,0,"t1813",2021-06-08
"206","podkarpackie","przeworski",0,0,0,0,0,6,0,42,67,0,67,0,"t1814",2021-06-08
"207","podkarpackie","ropczycko-sędziszowski",0,0,0,0,0,11,0,35,71,1,70,0,"t1815",2021-06-08
"208","podkarpackie","rzeszowski",0,0,0,0,0,37,1,121,211,0,211,0,"t1816",2021-06-08
"209","podkarpackie","sanocki",0,0,0,0,0,4,1,38,116,0,116,0,"t1817",2021-06-08
"210","podkarpackie","stalowowolski",0,0,0,0,0,4,0,68,136,1,135,0,"t1818",2021-06-08
"211","podkarpackie","strzyżowski",0,0,0,0,0,2,0,32,52,0,52,0,"t1819",2021-06-08
"212","podkarpackie","tarnobrzeski",1,0.19,0,0,0,1,0,34,81,3,78,0,"t1820",2021-06-08
"213","podkarpackie","leski",0,0,0,0,0,2,0,17,43,0,43,0,"t1821",2021-06-08
"214","podkarpackie","Krosno",0,0,0,0,0,10,0,54,50,0,50,0,"t1861",2021-06-08
"215","podkarpackie","Przemyśl",0,0,0,0,0,6,2,64,118,0,117,1,"t1862",2021-06-08
"216","podkarpackie","Rzeszów",0,0,0,0,0,78,2,311,316,0,316,0,"t1863",2021-06-08
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,2,0,19,65,2,61,2,"t1864",2021-06-08
"218","podlaskie","augustowski",0,0,0,0,0,1,0,30,53,1,52,0,"t2001",2021-06-08
"219","podlaskie","białostocki",0,0,0,0,0,10,0,156,155,0,154,1,"t2002",2021-06-08
"220","podlaskie","bielski",0,0,0,0,0,5,0,104,70,0,70,0,"t2003",2021-06-08
"221","podlaskie","grajewski",0,0,0,0,0,2,1,20,51,1,50,0,"t2004",2021-06-08
"222","podlaskie","hajnowski",1,0.24,0,0,0,0,0,20,51,2,49,0,"t2005",2021-06-08
"223","podlaskie","kolneński",0,0,0,0,0,1,1,6,26,0,25,1,"t2006",2021-06-08
"224","podlaskie","łomżyński",0,0,0,0,0,1,0,21,39,0,39,0,"t2007",2021-06-08
"225","podlaskie","moniecki",0,0,1,0,1,0,1,27,39,0,39,0,"t2008",2021-06-08
"226","podlaskie","sejneński",0,0,0,0,0,1,0,10,22,0,22,0,"t2009",2021-06-08
"227","podlaskie","siemiatycki",0,0,0,0,0,1,0,36,35,0,35,0,"t2010",2021-06-08
"228","podlaskie","sokólski",0,0,1,0,1,5,3,47,52,0,51,1,"t2011",2021-06-08
"229","podlaskie","suwalski",1,0.28,1,0,1,6,1,29,42,2,40,0,"t2012",2021-06-08
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,4,0,29,44,0,44,0,"t2013",2021-06-08
"231","podlaskie","zambrowski",1,0.23,0,0,0,2,1,61,70,2,64,4,"t2014",2021-06-08
"232","podlaskie","Białystok",4,0.13,1,0,1,26,5,275,343,4,339,0,"t2061",2021-06-08
"233","podlaskie","Łomża",0,0,0,0,0,0,3,53,50,0,50,0,"t2062",2021-06-08
"234","podlaskie","Suwałki",0,0,0,0,0,4,0,69,121,0,121,0,"t2063",2021-06-08
"235","pomorskie","bytowski",1,0.13,0,0,0,6,0,74,137,1,134,2,"t2201",2021-06-08
"236","pomorskie","chojnicki",0,0,0,0,0,7,1,102,100,0,100,0,"t2202",2021-06-08
"237","pomorskie","człuchowski",0,0,0,0,0,4,3,49,70,0,70,0,"t2203",2021-06-08
"238","pomorskie","gdański",0,0,0,0,0,16,2,196,207,0,204,3,"t2204",2021-06-08
"239","pomorskie","kartuski",0,0,0,0,0,10,0,182,217,0,217,0,"t2205",2021-06-08
"240","pomorskie","kościerski",1,0.14,0,0,0,2,0,31,128,2,126,0,"t2206",2021-06-08
"241","pomorskie","kwidzyński",0,0,0,0,0,12,0,90,81,1,79,1,"t2207",2021-06-08
"242","pomorskie","lęborski",0,0,0,0,0,4,0,39,87,0,87,0,"t2208",2021-06-08
"243","pomorskie","malborski",0,0,0,0,0,10,3,89,104,1,102,1,"t2209",2021-06-08
"244","pomorskie","nowodworski",0,0,0,0,0,2,0,47,59,0,59,0,"t2210",2021-06-08
"245","pomorskie","pucki",0,0,0,0,0,7,2,171,137,1,136,0,"t2211",2021-06-08
"246","pomorskie","słupski",1,0.1,1,0,1,10,0,127,185,1,184,0,"t2212",2021-06-08
"247","pomorskie","starogardzki",0,0,0,0,0,14,0,76,140,0,140,0,"t2213",2021-06-08
"248","pomorskie","tczewski",0,0,0,0,0,16,2,169,177,1,173,3,"t2214",2021-06-08
"249","pomorskie","wejherowski",0,0,0,0,0,32,1,225,342,1,339,2,"t2215",2021-06-08
"250","pomorskie","sztumski",2,0.49,0,0,0,5,0,30,70,3,67,0,"t2216",2021-06-08
"251","pomorskie","Gdańsk",2,0.04,0,0,0,56,5,1150,998,2,988,8,"t2261",2021-06-08
"252","pomorskie","Gdynia",0,0,0,0,0,38,3,353,440,1,438,1,"t2262",2021-06-08
"253","pomorskie","Słupsk",1,0.11,0,0,0,7,0,92,163,1,162,0,"t2263",2021-06-08
"254","pomorskie","Sopot",0,0,0,0,0,7,0,77,76,0,76,0,"t2264",2021-06-08
"255","śląskie","będziński",0,0,0,0,0,21,1,173,199,0,199,0,"t2401",2021-06-08
