wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;15976;4.17;70;17;53;1232;25045;512473;72684;17328;54238;1118;t0000;2021-12-18
dolnoœl¹skie;boles³awiecki;30;3.33;0;0;0;1;72;1228;96;32;64;0;t0201;2021-12-18
dolnoœl¹skie;dzier¿oniowski;77;7.66;0;0;0;0;50;951;223;79;142;2;t0202;2021-12-18
dolnoœl¹skie;g³ogowski;45;5.06;0;0;0;0;80;1097;160;48;110;2;t0203;2021-12-18
dolnoœl¹skie;górowski;5;1.44;0;0;0;1;26;298;33;6;27;0;t0204;2021-12-18
dolnoœl¹skie;jaworski;1;0.20;0;0;0;0;32;967;20;2;18;0;t0205;2021-12-18
dolnoœl¹skie;jeleniogórski;19;3.00;0;0;0;0;37;750;101;22;78;1;t0206;2021-12-18
dolnoœl¹skie;kamiennogórski;8;1.86;0;0;0;0;15;308;40;8;30;2;t0207;2021-12-18
dolnoœl¹skie;k³odzki;62;3.94;0;0;0;0;61;2037;215;66;147;2;t0208;2021-12-18
dolnoœl¹skie;legnicki;27;4.89;0;0;0;0;49;1144;92;32;59;1;t0209;2021-12-18
dolnoœl¹skie;lubañski;6;1.11;0;0;0;0;13;713;42;7;35;0;t0210;2021-12-18
dolnoœl¹skie;lubiñski;56;5.28;0;0;0;13;87;1472;213;62;149;2;t0211;2021-12-18
dolnoœl¹skie;lwówecki;7;1.53;0;0;0;0;23;425;28;8;20;0;t0212;2021-12-18
dolnoœl¹skie;milicki;9;2.44;0;0;0;1;63;988;53;9;43;1;t0213;2021-12-18
dolnoœl¹skie;oleœnicki;63;5.87;0;0;0;1;93;1991;184;68;115;1;t0214;2021-12-18
dolnoœl¹skie;o³awski;37;4.82;0;0;0;0;82;1432;115;44;67;4;t0215;2021-12-18
dolnoœl¹skie;polkowicki;19;3.01;0;0;0;0;49;916;77;20;56;1;t0216;2021-12-18
dolnoœl¹skie;strzeliñski;16;3.68;0;0;0;1;28;611;63;21;42;0;t0217;2021-12-18
dolnoœl¹skie;œredzki;34;6.14;0;0;0;0;56;1052;100;38;61;1;t0218;2021-12-18
dolnoœl¹skie;œwidnicki;48;3.07;0;0;0;3;89;2086;154;49;104;1;t0219;2021-12-18
dolnoœl¹skie;trzebnicki;70;8.20;0;0;0;0;54;1219;251;74;176;1;t0220;2021-12-18
dolnoœl¹skie;wa³brzyski;21;3.79;0;0;0;0;25;464;67;21;46;0;t0221;2021-12-18
dolnoœl¹skie;wo³owski;36;7.70;0;0;0;0;39;771;95;36;58;1;t0222;2021-12-18
dolnoœl¹skie;wroc³awski;119;7.73;0;0;0;6;167;2819;420;129;288;3;t0223;2021-12-18
dolnoœl¹skie;z¹bkowicki;35;5.43;0;0;0;1;31;832;122;37;80;5;t0224;2021-12-18
dolnoœl¹skie;zgorzelecki;27;3.04;0;0;0;2;114;1385;86;28;57;1;t0225;2021-12-18
dolnoœl¹skie;z³otoryjski;32;7.39;0;0;0;0;31;437;96;35;59;2;t0226;2021-12-18
dolnoœl¹skie;Jelenia Góra;26;3.30;0;0;0;1;33;786;126;31;90;5;t0261;2021-12-18
dolnoœl¹skie;Legnica;71;7.17;0;0;0;1;137;1575;175;72;103;0;t0262;2021-12-18
dolnoœl¹skie;Wroc³aw;493;7.66;0;0;0;21;661;8049;1916;522;1379;15;t0264;2021-12-18
dolnoœl¹skie;Wa³brzych;58;5.24;0;0;0;1;66;869;167;60;106;1;t0265;2021-12-18
kujawsko-pomorskie;aleksandrowski;15;2.73;0;0;0;2;22;642;70;16;54;0;t0401;2021-12-18
kujawsko-pomorskie;brodnicki;21;2.65;0;0;0;5;37;1011;97;23;74;0;t0402;2021-12-18
kujawsko-pomorskie;bydgoski;53;4.44;0;0;0;5;137;2352;203;53;146;4;t0403;2021-12-18
kujawsko-pomorskie;che³miñski;5;0.96;0;0;0;20;24;580;44;7;36;1;t0404;2021-12-18
kujawsko-pomorskie;golubsko-dobrzyñski;8;1.78;0;0;0;0;12;520;52;8;44;0;t0405;2021-12-18
kujawsko-pomorskie;grudzi¹dzki;14;3.48;0;0;0;4;22;621;50;14;35;1;t0406;2021-12-18
kujawsko-pomorskie;inowroc³awski;72;4.52;0;0;0;4;91;2004;308;79;222;7;t0407;2021-12-18
kujawsko-pomorskie;lipnowski;18;2.74;0;0;0;0;44;757;84;18;64;2;t0408;2021-12-18
kujawsko-pomorskie;mogileñski;26;5.71;0;0;0;0;35;617;102;29;73;0;t0409;2021-12-18
kujawsko-pomorskie;nakielski;32;3.71;0;0;0;4;65;1528;122;33;87;2;t0410;2021-12-18
kujawsko-pomorskie;radziejowski;14;3.48;0;0;0;0;35;631;58;16;41;1;t0411;2021-12-18
kujawsko-pomorskie;rypiñski;8;1.84;0;0;0;0;12;359;47;9;37;1;t0412;2021-12-18
kujawsko-pomorskie;sêpoleñski;8;1.95;0;0;0;0;28;647;48;8;39;1;t0413;2021-12-18
kujawsko-pomorskie;œwiecki;29;2.93;0;0;0;0;67;1600;106;30;76;0;t0414;2021-12-18
