"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"79","lubuskie","gorzowski",0,0,0,0,0,0,0,187,33,0,33,0,"t0801",2021-06-05
"80","lubuskie","krośnieński",0,0,0,0,0,2,0,60,66,0,66,0,"t0802",2021-06-05
"81","lubuskie","międzyrzecki",0,0,0,0,0,5,0,65,39,0,39,0,"t0803",2021-06-05
"82","lubuskie","nowosolski",0,0,0,0,0,1,0,113,69,1,68,0,"t0804",2021-06-05
"83","lubuskie","słubicki",1,0.21,0,0,0,1,1,64,54,1,53,0,"t0805",2021-06-05
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,0,1,38,32,1,29,2,"t0806",2021-06-05
"85","lubuskie","sulęciński",0,0,0,0,0,2,1,52,32,0,32,0,"t0807",2021-06-05
"86","lubuskie","świebodziński",1,0.18,0,0,0,0,2,122,38,1,37,0,"t0808",2021-06-05
"87","lubuskie","zielonogórski",0,0,0,0,0,2,1,72,63,0,63,0,"t0809",2021-06-05
"88","lubuskie","żagański",0,0,0,0,0,0,0,46,55,0,55,0,"t0810",2021-06-05
"89","lubuskie","żarski",0,0,0,0,0,1,1,68,73,0,73,0,"t0811",2021-06-05
"90","lubuskie","wschowski",0,0,0,0,0,0,3,29,43,0,43,0,"t0812",2021-06-05
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,1,0,239,74,0,74,0,"t0861",2021-06-05
"92","lubuskie","Zielona Góra",1,0.07,0,0,0,0,2,264,188,1,187,0,"t0862",2021-06-05
"93","łódzkie","bełchatowski",1,0.09,0,0,0,6,3,87,75,1,73,1,"t1001",2021-06-05
"94","łódzkie","kutnowski",3,0.31,0,0,0,1,4,165,76,3,73,0,"t1002",2021-06-05
"95","łódzkie","łaski",1,0.2,0,0,0,2,1,63,44,1,43,0,"t1003",2021-06-05
"96","łódzkie","łęczycki",0,0,0,0,0,2,0,99,23,0,22,1,"t1004",2021-06-05
"97","łódzkie","łowicki",0,0,0,0,0,0,5,212,65,0,65,0,"t1005",2021-06-05
"98","łódzkie","łódzki wschodni",3,0.41,0,0,0,10,3,101,93,3,88,2,"t1006",2021-06-05
"99","łódzkie","opoczyński",0,0,0,0,0,0,0,39,78,0,78,0,"t1007",2021-06-05
"100","łódzkie","pabianicki",0,0,0,0,0,10,3,152,150,0,150,0,"t1008",2021-06-05
"101","łódzkie","pajęczański",0,0,0,0,0,1,2,69,40,1,39,0,"t1009",2021-06-05
"102","łódzkie","piotrkowski",2,0.22,0,0,0,5,1,116,74,2,72,0,"t1010",2021-06-05
"103","łódzkie","poddębicki",0,0,0,0,0,0,2,65,34,0,34,0,"t1011",2021-06-05
"104","łódzkie","radomszczański",1,0.09,0,0,0,1,0,183,109,4,105,0,"t1012",2021-06-05
"105","łódzkie","rawski",1,0.21,0,0,0,2,1,396,62,1,61,0,"t1013",2021-06-05
"106","łódzkie","sieradzki",0,0,0,0,0,1,3,201,113,0,113,0,"t1014",2021-06-05
"107","łódzkie","skierniewicki",0,0,0,0,0,0,0,61,31,0,30,1,"t1015",2021-06-05
"108","łódzkie","tomaszowski",1,0.09,0,0,0,0,2,123,96,1,95,0,"t1016",2021-06-05
"109","łódzkie","wieluński",0,0,0,0,0,2,8,141,66,0,66,0,"t1017",2021-06-05
"110","łódzkie","wieruszowski",0,0,0,0,0,0,2,36,39,0,39,0,"t1018",2021-06-05
"111","łódzkie","zduńskowolski",0,0,0,0,0,1,2,45,54,1,53,0,"t1019",2021-06-05
"112","łódzkie","zgierski",6,0.36,0,0,0,2,2,269,214,6,205,3,"t1020",2021-06-05
"113","łódzkie","brzeziński",0,0,0,0,0,1,2,33,25,0,25,0,"t1021",2021-06-05
"114","łódzkie","Łódź",4,0.06,0,0,0,95,29,1930,1167,5,1152,10,"t1061",2021-06-05
"115","łódzkie","Piotrków Trybunalski",0,0,0,0,0,3,1,51,78,0,78,0,"t1062",2021-06-05
"116","łódzkie","Skierniewice",0,0,0,0,0,0,3,79,49,0,49,0,"t1063",2021-06-05
"117","małopolskie","bocheński",0,0,0,0,0,4,0,53,166,0,166,0,"t1201",2021-06-05
"118","małopolskie","brzeski",3,0.32,0,0,0,0,2,61,166,5,161,0,"t1202",2021-06-05
"119","małopolskie","chrzanowski",1,0.08,0,0,0,1,3,66,84,1,83,0,"t1203",2021-06-05
"120","małopolskie","dąbrowski",0,0,0,0,0,0,2,72,76,0,76,0,"t1204",2021-06-05
"121","małopolskie","gorlicki",0,0,0,0,0,1,0,104,155,0,154,1,"t1205",2021-06-05
"122","małopolskie","krakowski",1,0.04,1,1,0,3,5,397,414,1,413,0,"t1206",2021-06-05
"123","małopolskie","limanowski",1,0.08,0,0,0,4,1,68,191,2,189,0,"t1207",2021-06-05
"124","małopolskie","miechowski",0,0,0,0,0,2,1,29,35,0,35,0,"t1208",2021-06-05
"125","małopolskie","myślenicki",0,0,0,0,0,5,4,105,166,0,166,0,"t1209",2021-06-05
"126","małopolskie","nowosądecki",2,0.09,0,0,0,5,3,154,266,3,262,1,"t1210",2021-06-05
"127","małopolskie","nowotarski",1,0.05,0,0,0,16,3,102,238,1,236,1,"t1211",2021-06-05
"128","małopolskie","olkuski",5,0.45,0,0,0,0,1,69,110,5,104,1,"t1212",2021-06-05
"129","małopolskie","oświęcimski",0,0,0,0,0,0,1,141,103,0,103,0,"t1213",2021-06-05
"130","małopolskie","proszowicki",0,0,0,0,0,0,3,52,28,0,28,0,"t1214",2021-06-05
"131","małopolskie","suski",1,0.12,0,0,0,1,2,55,127,2,125,0,"t1215",2021-06-05
"132","małopolskie","tarnowski",2,0.1,0,0,0,6,5,193,245,2,243,0,"t1216",2021-06-05
"133","małopolskie","tatrzański",1,0.15,3,2,1,3,3,75,95,1,94,0,"t1217",2021-06-05
"134","małopolskie","wadowicki",0,0,0,0,0,0,2,138,131,0,131,0,"t1218",2021-06-05
"135","małopolskie","wielicki",0,0,0,0,0,1,5,136,119,0,117,2,"t1219",2021-06-05
"136","małopolskie","Kraków",9,0.12,0,0,0,16,20,1362,1325,10,1310,5,"t1261",2021-06-05
"137","małopolskie","Nowy Sącz",0,0,0,0,0,1,1,51,81,0,81,0,"t1262",2021-06-05
"138","małopolskie","Tarnów",1,0.09,0,0,0,0,1,92,108,1,106,1,"t1263",2021-06-05
"139","mazowieckie","białobrzeski",1,0.3,0,0,0,3,1,375,46,2,44,0,"t1401",2021-06-05
"140","mazowieckie","ciechanowski",0,0,0,0,0,0,3,80,83,0,83,0,"t1402",2021-06-05
"141","mazowieckie","garwoliński",1,0.09,0,0,0,4,2,91,71,2,69,0,"t1403",2021-06-05
"142","mazowieckie","gostyniński",0,0,0,0,0,0,3,315,26,0,26,0,"t1404",2021-06-05
"143","mazowieckie","grodziski",2,0.21,0,0,0,1,0,412,123,3,120,0,"t1405",2021-06-05
"144","mazowieckie","grójecki",4,0.41,0,0,0,9,2,2997,154,4,149,1,"t1406",2021-06-05
"145","mazowieckie","kozienicki",0,0,0,0,0,5,2,313,57,0,57,0,"t1407",2021-06-05
"146","mazowieckie","legionowski",2,0.17,0,0,0,1,2,136,108,2,106,0,"t1408",2021-06-05
"147","mazowieckie","lipski",0,0,0,0,0,1,1,50,34,0,34,0,"t1409",2021-06-05
"148","mazowieckie","łosicki",0,0,0,0,0,1,0,28,22,0,22,0,"t1410",2021-06-05
"149","mazowieckie","makowski",0,0,0,0,0,0,0,30,24,0,24,0,"t1411",2021-06-05
"150","mazowieckie","miński",0,0,0,0,0,1,6,160,135,1,132,2,"t1412",2021-06-05
"151","mazowieckie","mławski",0,0,0,0,0,0,1,76,75,0,75,0,"t1413",2021-06-05
"152","mazowieckie","nowodworski",1,0.13,0,0,0,0,0,295,82,1,80,1,"t1414",2021-06-05
"153","mazowieckie","ostrołęcki",1,0.11,0,0,0,1,1,41,41,1,40,0,"t1415",2021-06-05
"154","mazowieckie","ostrowski",0,0,0,0,0,0,3,55,38,0,38,0,"t1416",2021-06-05
"155","mazowieckie","otwocki",0,0,0,0,0,3,4,237,156,1,155,0,"t1417",2021-06-05
"156","mazowieckie","piaseczyński",3,0.16,0,0,0,3,4,988,318,4,314,0,"t1418",2021-06-05
"157","mazowieckie","płocki",2,0.18,0,0,0,0,0,734,94,2,92,0,"t1419",2021-06-05
"158","mazowieckie","płoński",0,0,0,0,0,4,1,4222,80,0,80,0,"t1420",2021-06-05
"159","mazowieckie","pruszkowski",1,0.06,0,0,0,4,3,385,254,1,253,0,"t1421",2021-06-05
"160","mazowieckie","przasnyski",0,0,0,0,0,0,0,13,35,1,34,0,"t1422",2021-06-05
"161","mazowieckie","przysuski",0,0,0,0,0,1,0,114,31,0,31,0,"t1423",2021-06-05
"162","mazowieckie","pułtuski",0,0,0,0,0,0,0,34,36,0,36,0,"t1424",2021-06-05
"163","mazowieckie","radomski",2,0.13,0,0,0,8,3,253,171,2,169,0,"t1425",2021-06-05
"164","mazowieckie","siedlecki",0,0,0,0,0,2,7,135,35,0,35,0,"t1426",2021-06-05
"165","mazowieckie","sierpecki",0,0,0,0,0,1,0,31,27,0,27,0,"t1427",2021-06-05
"166","mazowieckie","sochaczewski",0,0,0,0,0,4,0,439,71,0,71,0,"t1428",2021-06-05
"167","mazowieckie","sokołowski",0,0,0,0,0,1,3,51,17,0,17,0,"t1429",2021-06-05
"168","mazowieckie","szydłowiecki",1,0.25,0,0,0,0,1,40,52,3,49,0,"t1430",2021-06-05
"169","mazowieckie","warszawski zachodni",0,0,0,0,0,4,1,293,204,0,203,1,"t1432",2021-06-05
"170","mazowieckie","węgrowski",0,0,0,0,0,0,0,89,50,0,50,0,"t1433",2021-06-05
"171","mazowieckie","wołomiński",0,0,0,0,0,6,11,414,291,0,289,2,"t1434",2021-06-05
"172","mazowieckie","wyszkowski",1,0.13,0,0,0,5,0,92,52,1,51,0,"t1435",2021-06-05
"173","mazowieckie","zwoleński",0,0,0,0,0,3,1,180,34,0,34,0,"t1436",2021-06-05
"174","mazowieckie","żuromiński",0,0,0,0,0,0,0,5,35,0,35,0,"t1437",2021-06-05
"175","mazowieckie","żyrardowski",1,0.13,0,0,0,3,1,145,86,3,83,0,"t1438",2021-06-05
"176","mazowieckie","Ostrołęka",0,0,0,0,0,0,0,14,15,0,15,0,"t1461",2021-06-05
"177","mazowieckie","Płock",0,0,0,0,0,1,2,247,93,0,93,0,"t1462",2021-06-05
"178","mazowieckie","Radom",0,0,0,0,0,16,7,264,263,0,262,1,"t1463",2021-06-05
"179","mazowieckie","Siedlce",1,0.13,0,0,0,3,1,83,50,2,48,0,"t1464",2021-06-05
"180","mazowieckie","Warszawa",12,0.07,0,0,0,30,44,4289,3342,16,3320,6,"t1465",2021-06-05
"181","opolskie","brzeski",0,0,0,0,0,0,3,92,63,0,63,0,"t1601",2021-06-05
"182","opolskie","głubczycki",2,0.44,0,0,0,0,2,43,50,2,47,1,"t1602",2021-06-05
"183","opolskie","kędzierzyńsko-kozielski",0,0,0,0,0,1,2,75,105,0,105,0,"t1603",2021-06-05
"184","opolskie","kluczborski",1,0.15,0,0,0,2,3,37,51,1,49,1,"t1604",2021-06-05
"185","opolskie","krapkowicki",4,0.63,0,0,0,0,1,75,70,5,65,0,"t1605",2021-06-05
"186","opolskie","namysłowski",2,0.47,0,0,0,1,2,46,44,2,42,0,"t1606",2021-06-05
"187","opolskie","nyski",4,0.3,0,0,0,1,9,146,96,4,90,2,"t1607",2021-06-05
"188","opolskie","oleski",0,0,0,0,0,0,0,43,57,0,57,0,"t1608",2021-06-05
"189","opolskie","opolski",2,0.16,0,0,0,0,6,112,145,3,141,1,"t1609",2021-06-05
"190","opolskie","prudnicki",0,0,0,0,0,1,0,56,39,1,38,0,"t1610",2021-06-05
"191","opolskie","strzelecki",0,0,0,0,0,2,3,48,43,0,43,0,"t1611",2021-06-05
"192","opolskie","Opole",4,0.31,0,0,0,5,4,739,236,4,232,0,"t1661",2021-06-05
"193","podkarpackie","bieszczadzki",0,0,0,0,0,0,0,22,21,0,21,0,"t1801",2021-06-05
"194","podkarpackie","brzozowski",0,0,0,0,0,12,0,24,42,0,42,0,"t1802",2021-06-05
"195","podkarpackie","dębicki",2,0.15,0,0,0,22,3,83,128,2,126,0,"t1803",2021-06-05
"196","podkarpackie","jarosławski",0,0,0,0,0,9,3,137,116,0,115,1,"t1804",2021-06-05
"197","podkarpackie","jasielski",0,0,0,0,0,8,1,81,137,0,137,0,"t1805",2021-06-05
"198","podkarpackie","kolbuszowski",0,0,0,0,0,3,1,18,55,0,55,0,"t1806",2021-06-05
"199","podkarpackie","krośnieński",0,0,0,0,0,21,3,120,89,0,89,0,"t1807",2021-06-05
"200","podkarpackie","leżajski",0,0,0,0,0,5,0,23,82,0,81,1,"t1808",2021-06-05
"201","podkarpackie","lubaczowski",0,0,0,0,0,5,2,20,50,1,49,0,"t1809",2021-06-05
"202","podkarpackie","łańcucki",0,0,0,0,0,13,0,29,84,0,84,0,"t1810",2021-06-05
"203","podkarpackie","mielecki",2,0.15,0,0,0,7,5,136,149,2,147,0,"t1811",2021-06-05
"204","podkarpackie","niżański",0,0,0,0,0,2,4,69,45,0,45,0,"t1812",2021-06-05
"205","podkarpackie","przemyski",0,0,0,0,0,5,0,52,82,0,82,0,"t1813",2021-06-05
"206","podkarpackie","przeworski",0,0,0,0,0,18,0,47,63,1,61,1,"t1814",2021-06-05
"207","podkarpackie","ropczycko-sędziszowski",0,0,0,0,0,9,0,22,45,0,45,0,"t1815",2021-06-05
"208","podkarpackie","rzeszowski",0,0,0,0,0,66,0,152,196,0,196,0,"t1816",2021-06-05
"209","podkarpackie","sanocki",0,0,0,0,0,26,0,59,91,0,91,0,"t1817",2021-06-05
"210","podkarpackie","stalowowolski",0,0,0,0,0,1,1,51,63,0,63,0,"t1818",2021-06-05
"211","podkarpackie","strzyżowski",0,0,0,0,0,30,0,61,61,0,61,0,"t1819",2021-06-05
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,3,1,33,49,1,48,0,"t1820",2021-06-05
"213","podkarpackie","leski",0,0,0,0,0,4,0,19,36,0,36,0,"t1821",2021-06-05
"214","podkarpackie","Krosno",0,0,0,0,0,15,1,77,46,0,46,0,"t1861",2021-06-05
"215","podkarpackie","Przemyśl",3,0.5,1,0,1,0,0,58,92,3,89,0,"t1862",2021-06-05
"216","podkarpackie","Rzeszów",3,0.15,0,0,0,76,2,334,309,3,306,0,"t1863",2021-06-05
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,0,0,14,55,0,55,0,"t1864",2021-06-05
"218","podlaskie","augustowski",0,0,0,0,0,0,0,33,22,0,22,0,"t2001",2021-06-05
"219","podlaskie","białostocki",2,0.13,0,0,0,0,2,143,168,2,166,0,"t2002",2021-06-05
"220","podlaskie","bielski",0,0,0,0,0,0,3,96,30,0,30,0,"t2003",2021-06-05
"221","podlaskie","grajewski",0,0,0,0,0,2,2,37,29,0,29,0,"t2004",2021-06-05
"222","podlaskie","hajnowski",0,0,0,0,0,0,1,24,38,0,37,1,"t2005",2021-06-05
"223","podlaskie","kolneński",2,0.53,0,0,0,0,0,5,19,2,17,0,"t2006",2021-06-05
"224","podlaskie","łomżyński",0,0,0,0,0,0,1,26,31,0,31,0,"t2007",2021-06-05
"225","podlaskie","moniecki",0,0,0,0,0,0,4,35,21,0,21,0,"t2008",2021-06-05
"226","podlaskie","sejneński",0,0,0,0,0,0,1,5,7,0,7,0,"t2009",2021-06-05
"227","podlaskie","siemiatycki",0,0,0,0,0,1,2,46,20,0,20,0,"t2010",2021-06-05
"228","podlaskie","sokólski",1,0.15,0,0,0,0,2,57,35,1,34,0,"t2011",2021-06-05
"229","podlaskie","suwalski",0,0,0,0,0,1,3,24,23,0,22,1,"t2012",2021-06-05
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,1,0,39,31,0,31,0,"t2013",2021-06-05
"231","podlaskie","zambrowski",0,0,0,0,0,0,4,48,28,0,28,0,"t2014",2021-06-05
"232","podlaskie","Białystok",0,0,0,0,0,4,8,252,289,1,287,1,"t2061",2021-06-05
"233","podlaskie","Łomża",0,0,0,0,0,1,0,63,62,0,62,0,"t2062",2021-06-05
"234","podlaskie","Suwałki",0,0,0,0,0,0,0,68,56,0,56,0,"t2063",2021-06-05
"235","pomorskie","bytowski",0,0,0,0,0,2,4,93,78,0,78,0,"t2201",2021-06-05
"236","pomorskie","chojnicki",0,0,0,0,0,1,3,100,69,0,69,0,"t2202",2021-06-05
"237","pomorskie","człuchowski",1,0.18,0,0,0,1,0,57,56,1,55,0,"t2203",2021-06-05
"238","pomorskie","gdański",0,0,0,0,0,2,1,181,182,0,180,2,"t2204",2021-06-05
"239","pomorskie","kartuski",0,0,0,0,0,1,2,199,218,0,216,2,"t2205",2021-06-05
"240","pomorskie","kościerski",0,0,0,0,0,2,1,40,95,2,93,0,"t2206",2021-06-05
"241","pomorskie","kwidzyński",1,0.12,0,0,0,0,8,86,56,1,55,0,"t2207",2021-06-05
"242","pomorskie","lęborski",0,0,0,0,0,0,0,47,75,0,75,0,"t2208",2021-06-05
"243","pomorskie","malborski",0,0,0,0,0,0,3,69,41,0,40,1,"t2209",2021-06-05
"244","pomorskie","nowodworski",0,0,0,0,0,0,3,41,23,0,23,0,"t2210",2021-06-05
"245","pomorskie","pucki",0,0,0,0,0,1,2,176,85,0,84,1,"t2211",2021-06-05
"246","pomorskie","słupski",1,0.1,0,0,0,3,8,140,110,1,109,0,"t2212",2021-06-05
"247","pomorskie","starogardzki",1,0.08,0,0,0,2,2,58,120,1,118,1,"t2213",2021-06-05
"248","pomorskie","tczewski",1,0.09,0,0,0,1,3,155,105,1,102,2,"t2214",2021-06-05
"249","pomorskie","wejherowski",2,0.09,0,0,0,6,4,230,277,2,274,1,"t2215",2021-06-05
"250","pomorskie","sztumski",0,0,0,0,0,0,0,22,52,0,52,0,"t2216",2021-06-05
"251","pomorskie","Gdańsk",3,0.06,0,0,0,13,6,1300,806,3,801,2,"t2261",2021-06-05
"252","pomorskie","Gdynia",1,0.04,0,0,0,1,2,336,354,1,353,0,"t2262",2021-06-05
"253","pomorskie","Słupsk",0,0,0,0,0,2,4,105,113,0,113,0,"t2263",2021-06-05
"254","pomorskie","Sopot",0,0,0,0,0,0,0,83,48,0,46,2,"t2264",2021-06-05
"255","śląskie","będziński",1,0.07,0,0,0,2,3,133,166,1,164,1,"t2401",2021-06-05
"256","śląskie","bielski",1,0.06,0,0,0,1,6,98,163,3,160,0,"t2402",2021-06-05
