wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;26182;6.83;378;96;282;41143;25484;744912;105167;28047;75702;1418;t0000;2021-11-26
dolnoœl¹skie;boles³awiecki;104;11.55;2;0;2;146;68;2158;368;120;239;9;t0201;2021-11-26
dolnoœl¹skie;dzier¿oniowski;73;7.26;0;0;0;66;52;719;225;76;146;3;t0202;2021-11-26
dolnoœl¹skie;g³ogowski;14;1.58;0;0;0;69;56;1614;123;19;101;3;t0203;2021-11-26
dolnoœl¹skie;górowski;25;7.21;0;0;0;52;25;665;102;25;77;0;t0204;2021-11-26
dolnoœl¹skie;jaworski;44;8.81;0;0;0;48;14;854;130;46;80;4;t0205;2021-11-26
dolnoœl¹skie;jeleniogórski;24;3.79;2;0;2;28;19;641;186;28;153;5;t0206;2021-11-26
dolnoœl¹skie;kamiennogórski;5;1.16;1;1;0;13;1;213;63;5;56;2;t0207;2021-11-26
dolnoœl¹skie;k³odzki;51;3.24;2;0;2;128;38;1925;236;57;177;2;t0208;2021-11-26
dolnoœl¹skie;legnicki;42;7.61;0;0;0;41;26;1314;102;42;56;4;t0209;2021-11-26
dolnoœl¹skie;lubañski;45;8.32;0;0;0;53;25;1269;120;49;67;4;t0210;2021-11-26
dolnoœl¹skie;lubiñski;74;6.97;1;1;0;142;94;2666;285;77;196;12;t0211;2021-11-26
dolnoœl¹skie;lwówecki;12;2.62;0;0;0;40;24;740;94;13;65;16;t0212;2021-11-26
dolnoœl¹skie;milicki;20;5.42;0;0;0;42;22;1125;47;20;25;2;t0213;2021-11-26
dolnoœl¹skie;oleœnicki;54;5.03;1;1;0;96;50;2151;166;61;103;2;t0214;2021-11-26
dolnoœl¹skie;o³awski;53;6.90;0;0;0;101;57;2499;183;60;122;1;t0215;2021-11-26
dolnoœl¹skie;polkowicki;60;9.51;0;0;0;37;65;1599;157;63;91;3;t0216;2021-11-26
dolnoœl¹skie;strzeliñski;34;7.82;0;0;0;34;15;637;81;39;36;6;t0217;2021-11-26
dolnoœl¹skie;œredzki;33;5.96;0;0;0;75;39;1384;114;34;77;3;t0218;2021-11-26
dolnoœl¹skie;œwidnicki;80;5.11;0;0;0;91;35;1751;289;83;204;2;t0219;2021-11-26
dolnoœl¹skie;trzebnicki;42;4.92;1;1;0;67;26;1562;180;44;135;1;t0220;2021-11-26
dolnoœl¹skie;wa³brzyski;24;4.33;0;0;0;41;8;562;102;25;77;0;t0221;2021-11-26
dolnoœl¹skie;wo³owski;19;4.07;0;0;0;35;34;1014;92;20;71;1;t0222;2021-11-26
dolnoœl¹skie;wroc³awski;147;9.55;0;0;0;260;113;4265;498;153;334;11;t0223;2021-11-26
dolnoœl¹skie;z¹bkowicki;63;9.77;0;0;0;72;54;1447;150;66;79;5;t0224;2021-11-26
dolnoœl¹skie;zgorzelecki;70;7.89;1;1;0;82;26;1732;168;77;88;3;t0225;2021-11-26
dolnoœl¹skie;z³otoryjski;22;5.08;1;1;0;46;26;786;93;23;67;3;t0226;2021-11-26
