wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;2296;0.60;28;6;22;620;7153;139205;31160;2642;28221;297;t0000;2021-05-03
dolnoœl¹skie;boles³awiecki;4;0.44;0;0;0;0;22;492;80;6;74;0;t0201;2021-05-03
dolnoœl¹skie;dzier¿oniowski;3;0.30;0;0;0;0;41;325;43;4;39;0;t0202;2021-05-03
dolnoœl¹skie;g³ogowski;10;1.13;0;0;0;0;22;415;74;10;64;0;t0203;2021-05-03
dolnoœl¹skie;górowski;1;0.29;0;0;0;0;9;160;35;1;34;0;t0204;2021-05-03
dolnoœl¹skie;jaworski;2;0.40;0;0;0;2;36;207;24;2;21;1;t0205;2021-05-03
dolnoœl¹skie;jeleniogórski;5;0.79;0;0;0;1;32;214;47;5;42;0;t0206;2021-05-03
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;6;91;20;1;18;1;t0207;2021-05-03
dolnoœl¹skie;k³odzki;7;0.45;0;0;0;0;16;254;91;9;82;0;t0208;2021-05-03
dolnoœl¹skie;legnicki;4;0.72;0;0;0;0;21;330;25;4;20;1;t0209;2021-05-03
dolnoœl¹skie;lubañski;2;0.37;0;0;0;0;8;253;15;2;13;0;t0210;2021-05-03
dolnoœl¹skie;lubiñski;9;0.85;0;0;0;3;41;472;62;9;53;0;t0211;2021-05-03
dolnoœl¹skie;lwówecki;1;0.22;0;0;0;0;3;197;22;1;21;0;t0212;2021-05-03
dolnoœl¹skie;milicki;0;0;0;0;0;0;1;89;33;0;33;0;t0213;2021-05-03
dolnoœl¹skie;oleœnicki;24;2.24;0;0;0;0;36;432;105;24;80;1;t0214;2021-05-03
dolnoœl¹skie;o³awski;9;1.17;0;0;0;3;37;434;73;10;62;1;t0215;2021-05-03
dolnoœl¹skie;polkowicki;9;1.43;0;0;0;1;21;456;42;10;31;1;t0216;2021-05-03
dolnoœl¹skie;strzeliñski;3;0.69;0;0;0;0;8;161;29;5;23;1;t0217;2021-05-03
dolnoœl¹skie;œredzki;0;0;0;0;0;2;20;337;20;0;20;0;t0218;2021-05-03
dolnoœl¹skie;œwidnicki;4;0.26;0;0;0;2;47;776;54;6;48;0;t0219;2021-05-03
dolnoœl¹skie;trzebnicki;4;0.47;1;0;1;0;19;367;70;5;64;1;t0220;2021-05-03
