wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;12100;3.15;303;55;248;19492;9205;191595;56971;12989;43121;861;t0000;2021-02-26
dolnoœl¹skie;boles³awiecki;5;0.56;0;0;0;10;17;230;103;5;98;0;t0201;2021-02-26
dolnoœl¹skie;dzier¿oniowski;34;3.38;0;0;0;21;36;220;110;35;74;1;t0202;2021-02-26
dolnoœl¹skie;g³ogowski;19;2.14;1;0;1;36;13;224;106;19;86;1;t0203;2021-02-26
dolnoœl¹skie;górowski;3;0.86;0;0;0;6;1;51;46;3;43;0;t0204;2021-02-26
dolnoœl¹skie;jaworski;5;1.00;0;0;0;10;7;72;50;5;45;0;t0205;2021-02-26
dolnoœl¹skie;jeleniogórski;2;0.32;1;0;1;9;7;120;56;3;53;0;t0206;2021-02-26
dolnoœl¹skie;kamiennogórski;25;5.81;0;0;0;27;8;347;71;26;45;0;t0207;2021-02-26
dolnoœl¹skie;k³odzki;83;5.28;0;0;0;158;43;1414;238;90;147;1;t0208;2021-02-26
dolnoœl¹skie;legnicki;7;1.27;0;0;0;5;5;131;54;7;47;0;t0209;2021-02-26
dolnoœl¹skie;lubañski;8;1.48;0;0;0;12;4;139;51;9;42;0;t0210;2021-02-26
dolnoœl¹skie;lubiñski;15;1.41;2;0;2;19;9;192;129;15;112;2;t0211;2021-02-26
dolnoœl¹skie;lwówecki;4;0.87;0;0;0;10;2;51;55;4;51;0;t0212;2021-02-26
dolnoœl¹skie;milicki;6;1.63;0;0;0;9;1;56;38;6;32;0;t0213;2021-02-26
dolnoœl¹skie;oleœnicki;26;2.42;1;1;0;42;21;351;126;38;87;1;t0214;2021-02-26
dolnoœl¹skie;o³awski;18;2.34;0;0;0;24;17;305;82;18;64;0;t0215;2021-02-26
dolnoœl¹skie;polkowicki;4;0.63;1;1;0;8;14;212;55;4;51;0;t0216;2021-02-26
