"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"1","Cały kraj","Cały kraj",100,0.03,21,5,16,2159,215,58801,43297,166,43048,83,"t0000",2021-06-25
"2","dolnośląskie","bolesławiecki",0,0,0,0,0,5,0,381,132,0,132,0,"t0201",2021-06-25
"3","dolnośląskie","dzierżoniowski",0,0,0,0,0,4,1,66,126,1,125,0,"t0202",2021-06-25
"4","dolnośląskie","głogowski",0,0,0,0,0,1,0,63,90,0,90,0,"t0203",2021-06-25
"5","dolnośląskie","górowski",1,0.29,0,0,0,2,0,37,28,1,26,1,"t0204",2021-06-25
"6","dolnośląskie","jaworski",0,0,0,0,0,1,1,38,45,0,45,0,"t0205",2021-06-25
"7","dolnośląskie","jeleniogórski",0,0,0,0,0,0,0,43,64,1,63,0,"t0206",2021-06-25
"8","dolnośląskie","kamiennogórski",0,0,0,0,0,1,0,21,16,0,16,0,"t0207",2021-06-25
"9","dolnośląskie","kłodzki",1,0.06,0,0,0,5,2,112,119,1,118,0,"t0208",2021-06-25
"10","dolnośląskie","legnicki",0,0,0,0,0,0,0,69,34,0,34,0,"t0209",2021-06-25
"11","dolnośląskie","lubański",0,0,0,0,0,2,0,49,21,0,21,0,"t0210",2021-06-25
"12","dolnośląskie","lubiński",0,0,0,0,0,4,0,57,84,0,84,0,"t0211",2021-06-25
"13","dolnośląskie","lwówecki",0,0,1,1,0,10,1,46,63,0,63,0,"t0212",2021-06-25
"14","dolnośląskie","milicki",0,0,0,0,0,2,0,49,36,0,36,0,"t0213",2021-06-25
"15","dolnośląskie","oleśnicki",2,0.19,0,0,0,13,2,92,153,2,151,0,"t0214",2021-06-25
"16","dolnośląskie","oławski",0,0,0,0,0,2,1,102,78,0,78,0,"t0215",2021-06-25
"17","dolnośląskie","polkowicki",1,0.16,0,0,0,8,1,42,42,1,41,0,"t0216",2021-06-25
"18","dolnośląskie","strzeliński",0,0,0,0,0,1,1,25,32,0,32,0,"t0217",2021-06-25
"19","dolnośląskie","średzki",0,0,0,0,0,1,0,63,37,0,37,0,"t0218",2021-06-25
"20","dolnośląskie","świdnicki",0,0,0,0,0,15,1,163,118,0,118,0,"t0219",2021-06-25
"21","dolnośląskie","trzebnicki",0,0,0,0,0,4,0,271,106,0,106,0,"t0220",2021-06-25
"22","dolnośląskie","wałbrzyski",0,0,0,0,0,5,0,28,55,0,55,0,"t0221",2021-06-25
"23","dolnośląskie","wołowski",0,0,0,0,0,0,0,60,33,0,33,0,"t0222",2021-06-25
