wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;93;0.02;14;1;13;1407;136;88628;36801;137;36587;77;t0000;2021-07-15
dolnoœl¹skie;boles³awiecki;1;0.11;0;0;0;4;0;226;101;2;99;0;t0201;2021-07-15
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;1;0;118;99;0;99;0;t0202;2021-07-15
dolnoœl¹skie;g³ogowski;0;0;0;0;0;1;0;92;64;0;64;0;t0203;2021-07-15
dolnoœl¹skie;górowski;0;0;0;0;0;2;0;47;29;0;29;0;t0204;2021-07-15
dolnoœl¹skie;jaworski;0;0;0;0;0;1;0;89;30;0;30;0;t0205;2021-07-15
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;4;0;166;72;0;72;0;t0206;2021-07-15
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;2;0;69;32;0;32;0;t0207;2021-07-15
dolnoœl¹skie;k³odzki;1;0.06;0;0;0;8;1;194;93;2;91;0;t0208;2021-07-15
dolnoœl¹skie;legnicki;0;0;0;0;0;1;1;156;26;0;26;0;t0209;2021-07-15
dolnoœl¹skie;lubañski;0;0;0;0;0;3;0;60;14;0;14;0;t0210;2021-07-15
dolnoœl¹skie;lubiñski;0;0;0;0;0;5;0;72;82;0;82;0;t0211;2021-07-15
dolnoœl¹skie;lwówecki;0;0;0;0;0;5;1;52;33;0;33;0;t0212;2021-07-15
dolnoœl¹skie;milicki;1;0.27;0;0;0;4;0;67;27;1;26;0;t0213;2021-07-15
dolnoœl¹skie;oleœnicki;0;0;0;0;0;5;0;221;62;1;61;0;t0214;2021-07-15
dolnoœl¹skie;o³awski;0;0;0;0;0;2;0;300;64;0;64;0;t0215;2021-07-15
dolnoœl¹skie;polkowicki;0;0;0;0;0;3;0;80;28;0;28;0;t0216;2021-07-15
dolnoœl¹skie;strzeliñski;0;0;0;0;0;1;0;65;42;0;41;1;t0217;2021-07-15
dolnoœl¹skie;œredzki;0;0;0;0;0;5;0;154;42;0;42;0;t0218;2021-07-15
