wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;13806;3.60;538;132;406;41915;20283;438862;93279;15537;76787;955;t0000;2021-12-20
dolnoœl¹skie;boles³awiecki;46;5.11;1;0;1;123;30;1152;300;73;225;2;t0201;2021-12-20
dolnoœl¹skie;dzier¿oniowski;19;1.89;0;0;0;89;54;816;158;21;136;1;t0202;2021-12-20
dolnoœl¹skie;g³ogowski;35;3.94;0;0;0;70;77;928;188;39;148;1;t0203;2021-12-20
dolnoœl¹skie;górowski;18;5.19;1;1;0;60;11;303;81;20;61;0;t0204;2021-12-20
dolnoœl¹skie;jaworski;29;5.81;3;3;0;56;24;833;121;30;90;1;t0205;2021-12-20
dolnoœl¹skie;jeleniogórski;24;3.79;0;0;0;38;15;560;159;24;134;1;t0206;2021-12-20
dolnoœl¹skie;kamiennogórski;4;0.93;1;1;0;27;8;301;114;8;106;0;t0207;2021-12-20
dolnoœl¹skie;k³odzki;25;1.59;3;0;3;127;50;1777;231;30;201;0;t0208;2021-12-20
dolnoœl¹skie;legnicki;34;6.16;0;0;0;52;53;835;131;36;93;2;t0209;2021-12-20
dolnoœl¹skie;lubañski;23;4.25;2;1;1;58;36;513;96;27;63;6;t0210;2021-12-20
dolnoœl¹skie;lubiñski;26;2.45;0;0;0;129;89;1184;156;29;126;1;t0211;2021-12-20
dolnoœl¹skie;lwówecki;23;5.03;0;0;0;52;22;344;157;27;128;2;t0212;2021-12-20
dolnoœl¹skie;milicki;20;5.42;1;1;0;42;44;791;56;21;35;0;t0213;2021-12-20
dolnoœl¹skie;oleœnicki;26;2.42;0;0;0;110;51;1546;128;26;102;0;t0214;2021-12-20
dolnoœl¹skie;o³awski;42;5.47;5;4;1;75;51;1175;185;47;137;1;t0215;2021-12-20
dolnoœl¹skie;polkowicki;14;2.22;1;1;0;74;43;896;109;16;91;2;t0216;2021-12-20
dolnoœl¹skie;strzeliñski;22;5.06;1;1;0;65;23;557;105;25;79;1;t0217;2021-12-20
dolnoœl¹skie;œredzki;12;2.17;0;0;0;88;58;914;103;16;84;3;t0218;2021-12-20
dolnoœl¹skie;œwidnicki;39;2.49;4;1;3;119;75;1780;315;48;264;3;t0219;2021-12-20
dolnoœl¹skie;trzebnicki;21;2.46;1;1;0;74;84;1026;170;28;142;0;t0220;2021-12-20
dolnoœl¹skie;wa³brzyski;9;1.62;0;0;0;54;29;460;127;9;118;0;t0221;2021-12-20
dolnoœl¹skie;wo³owski;23;4.92;0;0;0;53;29;577;92;26;66;0;t0222;2021-12-20
dolnoœl¹skie;wroc³awski;109;7.08;1;1;0;248;114;2499;434;114;316;4;t0223;2021-12-20
dolnoœl¹skie;z¹bkowicki;10;1.55;0;0;0;60;27;587;72;12;60;0;t0224;2021-12-20
dolnoœl¹skie;zgorzelecki;30;3.38;0;0;0;90;80;1201;111;38;72;1;t0225;2021-12-20
dolnoœl¹skie;z³otoryjski;23;5.31;1;1;0;51;37;418;80;26;53;1;t0226;2021-12-20
dolnoœl¹skie;Jelenia Góra;36;4.57;1;0;1;82;33;689;282;44;236;2;t0261;2021-12-20
dolnoœl¹skie;Legnica;63;6.36;0;0;0;97;125;1308;300;71;223;6;t0262;2021-12-20
dolnoœl¹skie;Wroc³aw;361;5.61;6;5;1;802;465;7386;1934;400;1514;20;t0264;2021-12-20
dolnoœl¹skie;Wa³brzych;18;1.63;0;0;0;95;66;867;288;25;263;0;t0265;2021-12-20
kujawsko-pomorskie;aleksandrowski;8;1.45;1;0;1;36;15;409;69;9;60;0;t0401;2021-12-20
kujawsko-pomorskie;brodnicki;13;1.64;0;0;0;90;31;841;106;16;89;1;t0402;2021-12-20
kujawsko-pomorskie;bydgoski;79;6.61;1;0;1;181;71;1858;373;84;282;7;t0403;2021-12-20
kujawsko-pomorskie;che³miñski;35;6.75;0;0;0;73;6;482;197;36;160;1;t0404;2021-12-20
kujawsko-pomorskie;golubsko-dobrzyñski;5;1.11;0;0;0;79;5;455;94;5;87;2;t0405;2021-12-20
kujawsko-pomorskie;grudzi¹dzki;22;5.47;1;1;0;45;15;433;134;28;106;0;t0406;2021-12-20
kujawsko-pomorskie;inowroc³awski;82;5.15;9;0;9;244;86;1583;396;85;311;0;t0407;2021-12-20
kujawsko-pomorskie;lipnowski;15;2.29;0;0;0;61;21;561;139;15;123;1;t0408;2021-12-20
kujawsko-pomorskie;mogileñski;24;5.27;2;0;2;63;14;550;93;24;69;0;t0409;2021-12-20
kujawsko-pomorskie;nakielski;35;4.06;6;1;5;114;34;1111;203;39;164;0;t0410;2021-12-20
kujawsko-pomorskie;radziejowski;19;4.73;4;0;4;49;26;435;90;19;70;1;t0411;2021-12-20
kujawsko-pomorskie;rypiñski;18;4.15;3;1;2;41;8;274;113;21;91;1;t0412;2021-12-20
kujawsko-pomorskie;sêpoleñski;37;9.04;0;0;0;43;13;559;103;37;61;5;t0413;2021-12-20
kujawsko-pomorskie;œwiecki;53;5.36;3;0;3;88;11;1365;310;57;250;3;t0414;2021-12-20
kujawsko-pomorskie;toruñski;64;5.87;3;1;2;140;44;1192;345;64;281;0;t0415;2021-12-20
kujawsko-pomorskie;tucholski;28;5.79;2;0;2;70;27;915;125;28;95;2;t0416;2021-12-20
kujawsko-pomorskie;w¹brzeski;23;6.74;0;0;0;48;6;497;103;26;76;1;t0417;2021-12-20
kujawsko-pomorskie;w³oc³awski;27;3.14;1;0;1;76;37;737;133;31;99;3;t0418;2021-12-20
