wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
dolnośląskie;wołowski;7;1.5;0;0;0;42;551;40;7;33;0;t0222;2020-11-30
dolnośląskie;wrocławski;46;2.99;2;0;2;159;1292;174;51;117;6;t0223;2020-11-30
dolnośląskie;ząbkowicki;9;1.4;1;0;1;32;435;46;12;33;1;t0224;2020-11-30
dolnośląskie;zgorzelecki;18;2.03;0;0;0;59;743;75;18;53;4;t0225;2020-11-30
dolnośląskie;złotoryjski;11;2.54;0;0;0;51;435;38;13;24;1;t0226;2020-11-30
dolnośląskie;Jelenia Góra;12;1.52;8;5;3;49;620;108;19;88;1;t0261;2020-11-30
dolnośląskie;Legnica;18;1.82;1;0;1;84;762;99;21;72;6;t0262;2020-11-30
dolnośląskie;Wrocław;163;2.53;7;0;7;532;3591;1143;181;944;18;t0264;2020-11-30
dolnośląskie;Wałbrzych;17;1.54;2;0;2;77;675;257;19;236;2;t0265;2020-11-30
kujawsko-pomorskie;aleksandrowski;60;10.91;0;0;0;46;482;157;61;90;6;t0401;2020-11-30
kujawsko-pomorskie;brodnicki;27;3.41;0;0;0;86;597;85;28;53;4;t0402;2020-11-30
kujawsko-pomorskie;bydgoski;61;5.11;0;0;0;172;1192;247;67;174;6;t0403;2020-11-30
kujawsko-pomorskie;chełmiński;15;2.89;0;0;0;48;563;91;15;70;6;t0404;2020-11-30
kujawsko-pomorskie;golubsko-dobrzyński;44;9.79;0;0;0;49;336;110;49;60;1;t0405;2020-11-30
kujawsko-pomorskie;grudziądzki;12;2.98;0;0;0;60;458;51;14;37;0;t0406;2020-11-30
kujawsko-pomorskie;inowrocławski;46;2.89;0;0;0;283;1362;171;50;113;8;t0407;2020-11-30
kujawsko-pomorskie;lipnowski;30;4.57;0;0;0;72;568;146;31;110;5;t0408;2020-11-30
kujawsko-pomorskie;mogileński;10;2.2;0;0;0;55;431;38;12;26;0;t0409;2020-11-30
kujawsko-pomorskie;nakielski;58;6.73;0;0;0;148;1002;173;61;109;3;t0410;2020-11-30
kujawsko-pomorskie;radziejowski;57;14.18;0;0;0;65;404;122;60;59;3;t0411;2020-11-30
kujawsko-pomorskie;rypiński;8;1.84;0;0;0;40;295;45;8;36;1;t0412;2020-11-30
kujawsko-pomorskie;sępoleński;30;7.33;2;0;2;61;612;81;33;47;1;t0413;2020-11-30
kujawsko-pomorskie;świecki;58;5.86;23;0;23;188;1135;222;62;150;10;t0414;2020-11-30
kujawsko-pomorskie;toruński;98;9.0;0;0;0;183;1359;362;102;248;12;t0415;2020-11-30
kujawsko-pomorskie;tucholski;43;8.9;14;6;8;40;540;137;44;86;7;t0416;2020-11-30
kujawsko-pomorskie;wąbrzeski;12;3.52;0;0;0;38;374;48;12;35;1;t0417;2020-11-30
kujawsko-pomorskie;włocławski;37;4.31;0;0;0;83;687;140;37;98;5;t0418;2020-11-30
kujawsko-pomorskie;żniński;34;4.85;0;0;0;87;760;111;36;73;2;t0419;2020-11-30
kujawsko-pomorskie;Bydgoszcz;219;6.32;1;0;1;490;2942;949;229;704;16;t0461;2020-11-30
kujawsko-pomorskie;Grudziądz;65;6.91;0;0;0;109;882;340;75;261;4;t0462;2020-11-30
kujawsko-pomorskie;Toruń;148;7.36;0;0;0;300;1669;796;153;618;25;t0463;2020-11-30
kujawsko-pomorskie;Włocławek;39;3.57;0;0;0;124;748;176;45;122;9;t0464;2020-11-30
lubelskie;bialski;22;1.99;5;3;2;99;904;67;25;41;1;t0601;2020-11-30
lubelskie;biłgorajski;20;1.99;4;0;4;67;496;108;20;84;4;t0602;2020-11-30
lubelskie;chełmski;28;3.6;3;2;1;81;570;82;29;48;5;t0603;2020-11-30
lubelskie;hrubieszowski;6;0.96;1;0;1;34;535;78;7;68;3;t0604;2020-11-30
lubelskie;janowski;8;1.76;0;0;0;22;241;29;8;19;2;t0605;2020-11-30
lubelskie;krasnostawski;7;1.11;2;0;2;76;645;41;8;33;0;t0606;2020-11-30
lubelskie;kraśnicki;30;3.16;2;0;2;72;626;92;39;52;1;t0607;2020-11-30
lubelskie;lubartowski;21;2.38;2;0;2;72;764;91;23;68;0;t0608;2020-11-30
lubelskie;lubelski;66;4.23;1;0;1;150;1555;205;77;124;4;t0609;2020-11-30
lubelskie;łęczyński;12;2.09;1;0;1;57;462;49;13;35;1;t0610;2020-11-30
lubelskie;łukowski;7;0.66;2;0;2;40;583;80;7;73;0;t0611;2020-11-30
lubelskie;opolski;12;2.04;0;0;0;46;405;50;13;36;1;t0612;2020-11-30
lubelskie;parczewski;7;2.02;0;0;0;23;201;28;8;20;0;t0613;2020-11-30
lubelskie;puławski;14;1.24;8;1;7;92;880;79;23;55;1;t0614;2020-11-30
lubelskie;radzyński;8;1.37;0;0;0;19;375;74;9;65;0;t0615;2020-11-30
lubelskie;rycki;7;1.25;0;0;0;42;374;53;7;44;2;t0616;2020-11-30
lubelskie;świdnicki;49;6.83;0;0;0;127;934;132;80;52;0;t0617;2020-11-30
lubelskie;tomaszowski;6;0.73;1;0;1;53;449;46;15;30;1;t0618;2020-11-30
lubelskie;włodawski;4;1.05;0;0;0;22;208;19;4;15;0;t0619;2020-11-30
lubelskie;zamojski;9;0.85;0;0;0;36;566;83;10;73;0;t0620;2020-11-30
lubelskie;Biała Podlaska;15;2.62;1;0;1;60;667;40;15;25;0;t0661;2020-11-30
lubelskie;Chełm;23;3.73;1;0;1;83;514;76;24;51;1;t0662;2020-11-30
lubelskie;Lublin;160;4.71;2;1;1;368;2693;648;192;448;8;t0663;2020-11-30
lubelskie;Zamość;10;1.58;0;0;0;38;358;82;10;70;2;t0664;2020-11-30
lubuskie;gorzowski;8;1.11;0;0;0;69;640;74;11;60;3;t0801;2020-11-30
lubuskie;krośnieński;6;1.1;0;0;0;65;650;44;8;36;0;t0802;2020-11-30
lubuskie;międzyrzecki;16;2.79;0;0;0;59;537;52;17;35;0;t0803;2020-11-30
lubuskie;nowosolski;7;0.81;0;0;0;58;498;73;10;63;0;t0804;2020-11-30
lubuskie;słubicki;6;1.28;1;1;0;47;692;39;9;27;3;t0805;2020-11-30
lubuskie;strzelecko-drezdenecki;7;1.43;0;0;0;40;414;53;10;43;0;t0806;2020-11-30
lubuskie;sulęciński;8;2.28;0;0;0;46;432;60;11;49;0;t0807;2020-11-30
lubuskie;świebodziński;8;1.44;0;0;0;56;598;49;10;39;0;t0808;2020-11-30
lubuskie;zielonogórski;18;2.38;0;0;0;61;619;64;20;44;0;t0809;2020-11-30
lubuskie;żagański;20;2.54;1;0;1;99;758;93;23;68;2;t0810;2020-11-30
lubuskie;żarski;26;2.71;1;0;1;72;787;118;31;83;4;t0811;2020-11-30
lubuskie;wschowski;12;3.09;0;0;0;34;274;41;13;27;1;t0812;2020-11-30
lubuskie;Gorzów Wielkopolski;11;0.89;1;1;0;134;1036;172;24;146;2;t0861;2020-11-30
lubuskie;Zielona Góra;36;2.55;0;0;0;137;927;161;46;112;3;t0862;2020-11-30
łódzkie;bełchatowski;21;1.86;5;1;4;74;774;107;24;78;5;t1001;2020-11-30
łódzkie;kutnowski;24;2.5;0;0;0;93;710;168;29;134;5;t1002;2020-11-30
łódzkie;łaski;1;0.2;1;1;0;26;307;29;1;28;0;t1003;2020-11-30
łódzkie;łęczycki;17;3.43;0;0;0;51;431;95;25;67;3;t1004;2020-11-30
łódzkie;łowicki;16;2.06;0;0;0;51;678;106;20;85;1;t1005;2020-11-30
łódzkie;łódzki wschodni;20;2.76;0;0;0;72;647;104;24;77;3;t1006;2020-11-30
łódzkie;opoczyński;9;1.19;0;0;0;16;232;75;11;63;1;t1007;2020-11-30
łódzkie;pabianicki;21;1.76;2;0;2;152;1021;130;23;101;6;t1008;2020-11-30
łódzkie;pajęczański;2;0.39;1;0;1;28;382;35;4;28;3;t1009;2020-11-30
łódzkie;piotrkowski;26;2.85;0;0;0;58;478;73;28;43;2;t1010;2020-11-30
łódzkie;poddębicki;10;2.44;2;1;1;48;358;48;13;32;3;t1011;2020-11-30
łódzkie;radomszczański;7;0.62;2;1;1;70;682;70;7;63;0;t1012;2020-11-30
łódzkie;rawski;6;1.24;0;0;0;20;369;31;7;23;1;t1013;2020-11-30
łódzkie;sieradzki;44;3.75;5;1;4;68;974;149;46;97;6;t1014;2020-11-30
łódzkie;skierniewicki;9;2.36;0;0;0;35;304;46;9;35;2;t1015;2020-11-30
łódzkie;tomaszowski;8;0.69;0;0;0;89;727;93;9;81;3;t1016;2020-11-30
łódzkie;wieluński;6;0.79;0;0;0;46;391;46;7;38;1;t1017;2020-11-30
łódzkie;wieruszowski;2;0.48;1;0;1;18;213;28;2;25;1;t1018;2020-11-30
łódzkie;zduńskowolski;5;0.75;2;1;1;51;446;42;6;36;0;t1019;2020-11-30
łódzkie;zgierski;116;6.98;0;0;0;154;1446;742;152;540;50;t1020;2020-11-30
łódzkie;brzeziński;6;1.95;0;0;0;21;221;47;7;39;1;t1021;2020-11-30
łódzkie;Łódź;203;3.0;0;0;0;733;4681;1369;277;1056;36;t1061;2020-11-30
łódzkie;Piotrków Trybunalski;18;2.47;0;0;0;59;344;68;20;47;1;t1062;2020-11-30
łódzkie;Skierniewice;16;3.34;0;0;0;45;420;69;16;51;2;t1063;2020-11-30
małopolskie;bocheński;18;1.68;6;0;6;45;604;316;23;293;0;t1201;2020-11-30
małopolskie;brzeski;10;1.07;5;0;5;30;487;125;13;110;2;t1202;2020-11-30
małopolskie;chrzanowski;18;1.45;2;2;0;66;713;123;19;102;2;t1203;2020-11-30
małopolskie;dąbrowski;6;1.01;3;0;3;7;242;37;7;30;0;t1204;2020-11-30
małopolskie;gorlicki;16;1.47;1;0;1;35;478;95;18;77;0;t1205;2020-11-30
małopolskie;krakowski;30;1.07;4;4;0;206;1848;224;33;187;4;t1206;2020-11-30
małopolskie;limanowski;8;0.61;0;0;0;16;308;94;14;79;1;t1207;2020-11-30
małopolskie;miechowski;5;1.03;1;0;1;16;158;84;6;76;2;t1208;2020-11-30
małopolskie;myślenicki;10;0.78;2;0;2;46;571;144;13;129;2;t1209;2020-11-30
małopolskie;nowosądecki;39;1.8;4;1;3;44;636;334;92;234;8;t1210;2020-11-30
małopolskie;nowotarski;16;0.83;7;2;5;29;195;198;21;173;4;t1211;2020-11-30
małopolskie;olkuski;12;1.08;0;0;0;78;570;100;14;85;1;t1212;2020-11-30
małopolskie;oświęcimski;34;2.22;0;0;0;57;616;170;36;133;1;t1213;2020-11-30
małopolskie;proszowicki;3;0.7;2;0;2;13;219;50;5;45;0;t1214;2020-11-30
małopolskie;suski;11;1.31;4;0;4;41;455;97;17;77;3;t1215;2020-11-30
małopolskie;tarnowski;23;1.14;6;0;6;89;906;164;36;126;2;t1216;2020-11-30
małopolskie;tatrzański;8;1.17;3;1;2;10;140;107;9;96;2;t1217;2020-11-30
małopolskie;wadowicki;22;1.38;3;0;3;69;789;179;27;148;4;t1218;2020-11-30
małopolskie;wielicki;11;0.85;1;0;1;54;739;78;13;62;3;t1219;2020-11-30
małopolskie;Kraków;141;1.81;6;5;1;469;3862;907;171;727;9;t1261;2020-11-30
małopolskie;Nowy Sącz;20;2.39;2;1;1;27;240;167;36;131;0;t1262;2020-11-30
małopolskie;Tarnów;33;3.05;5;0;5;75;441;138;35;101;2;t1263;2020-11-30
mazowieckie;białobrzeski;1;0.3;1;0;1;24;260;25;3;22;0;t1401;2020-11-30
mazowieckie;ciechanowski;5;0.56;0;0;0;71;576;63;9;54;0;t1402;2020-11-30
mazowieckie;garwoliński;3;0.28;0;0;0;63;467;63;5;53;5;t1403;2020-11-30
mazowieckie;gostyniński;3;0.67;0;0;0;34;276;35;5;29;1;t1404;2020-11-30
mazowieckie;grodziski;46;4.76;0;0;0;106;1169;133;51;77;5;t1405;2020-11-30
mazowieckie;grójecki;8;0.81;0;0;0;67;1258;72;9;62;1;t1406;2020-11-30
mazowieckie;kozienicki;3;0.5;0;0;0;59;530;46;6;39;1;t1407;2020-11-30
mazowieckie;legionowski;11;0.92;0;0;0;145;1035;80;13;63;4;t1408;2020-11-30
mazowieckie;lipski;7;2.07;0;0;0;14;206;29;8;18;3;t1409;2020-11-30
mazowieckie;łosicki;5;1.63;0;0;0;30;226;14;5;9;0;t1410;2020-11-30
mazowieckie;makowski;1;0.22;0;0;0;19;188;14;1;12;1;t1411;2020-11-30
mazowieckie;miński;27;1.74;1;0;1;133;1346;173;33;137;3;t1412;2020-11-30
mazowieckie;mławski;13;1.79;0;0;0;48;538;60;15;44;1;t1413;2020-11-30
mazowieckie;nowodworski;8;1.01;0;0;0;65;564;56;9;45;2;t1414;2020-11-30
mazowieckie;ostrołęcki;3;0.34;0;0;0;35;469;24;3;21;0;t1415;2020-11-30
mazowieckie;ostrowski;15;2.08;0;0;0;29;547;39;16;21;2;t1416;2020-11-30
mazowieckie;otwocki;8;0.64;0;0;0;144;1199;78;10;65;3;t1417;2020-11-30
mazowieckie;piaseczyński;20;1.06;0;0;0;201;1821;186;26;155;5;t1418;2020-11-30
mazowieckie;płocki;15;1.35;1;0;1;116;1046;86;19;67;0;t1419;2020-11-30
mazowieckie;płoński;10;1.15;0;0;0;70;850;75;13;62;0;t1420;2020-11-30
mazowieckie;pruszkowski;29;1.74;0;0;0;138;1728;159;35;120;4;t1421;2020-11-30
mazowieckie;przasnyski;2;0.38;0;0;0;30;398;20;3;17;0;t1422;2020-11-30
mazowieckie;przysuski;3;0.73;0;0;0;6;207;17;4;12;1;t1423;2020-11-30
mazowieckie;pułtuski;6;1.16;2;0;2;34;280;20;10;10;0;t1424;2020-11-30
mazowieckie;radomski;11;0.72;0;0;0;75;862;95;12;80;3;t1425;2020-11-30
mazowieckie;siedlecki;14;1.72;0;0;0;38;551;86;15;67;4;t1426;2020-11-30
mazowieckie;sierpecki;23;4.44;1;0;1;37;298;82;32;48;2;t1427;2020-11-30
mazowieckie;sochaczewski;15;1.76;0;0;0;80;1190;66;17;48;1;t1428;2020-11-30
mazowieckie;sokołowski;1;0.19;0;0;0;10;400;22;1;21;0;t1429;2020-11-30
mazowieckie;szydłowiecki;2;0.51;1;1;0;18;118;15;3;12;0;t1430;2020-11-30
mazowieckie;warszawski zachodni;15;1.26;0;0;0;125;1425;99;19;74;6;t1432;2020-11-30
mazowieckie;węgrowski;18;2.74;0;0;0;56;473;58;20;36;2;t1433;2020-11-30
mazowieckie;wołomiński;17;0.68;1;0;1;255;2357;165;24;137;4;t1434;2020-11-30
mazowieckie;wyszkowski;4;0.54;0;0;0;58;480;36;6;30;0;t1435;2020-11-30
mazowieckie;zwoleński;6;1.67;0;0;0;29;206;21;8;13;0;t1436;2020-11-30
mazowieckie;żuromiński;3;0.78;0;0;0;14;159;28;4;24;0;t1437;2020-11-30
mazowieckie;żyrardowski;16;2.12;1;0;1;108;501;86;17;68;1;t1438;2020-11-30
mazowieckie;Ostrołęka;5;0.96;0;0;0;42;249;34;7;26;1;t1461;2020-11-30
mazowieckie;Płock;57;4.79;0;0;0;114;920;134;65;67;2;t1462;2020-11-30
mazowieckie;Radom;27;1.28;0;0;0;156;987;441;40;353;48;t1463;2020-11-30
mazowieckie;Siedlce;37;4.73;3;0;3;36;404;121;42;78;1;t1464;2020-11-30
mazowieckie;Warszawa;209;1.17;4;0;4;1452;11271;1808;282;1476;50;t1465;2020-11-30
opolskie;brzeski;82;9.15;1;0;1;65;765;178;83;88;7;t1601;2020-11-30
opolskie;głubczycki;36;7.95;1;0;1;45;307;96;38;54;4;t1602;2020-11-30
opolskie;kędzierzyńsko-kozielski;37;3.96;0;0;0;87;819;134;40;86;8;t1603;2020-11-30
opolskie;kluczborski;11;1.69;0;0;0;63;488;101;24;75;2;t1604;2020-11-30
opolskie;krapkowicki;20;3.15;4;0;4;60;682;56;23;32;1;t1605;2020-11-30
opolskie;namysłowski;5;1.17;0;0;0;44;425;22;7;14;1;t1606;2020-11-30
opolskie;nyski;22;1.62;6;1;5;110;1051;106;25;77;4;t1607;2020-11-30
opolskie;oleski;33;5.14;2;0;2;31;349;105;42;62;1;t1608;2020-11-30
opolskie;opolski;14;1.13;2;0;2;83;1179;135;21;111;3;t1609;2020-11-30
opolskie;prudnicki;13;2.36;2;0;2;29;372;60;13;43;4;t1610;2020-11-30
opolskie;strzelecki;41;5.53;2;1;1;66;790;122;44;77;1;t1611;2020-11-30
opolskie;Opole;45;3.52;0;0;0;130;1237;286;58;224;4;t1661;2020-11-30
podkarpackie;bieszczadzki;3;1.39;0;0;0;10;66;14;3;11;0;t1801;2020-11-30
podkarpackie;brzozowski;5;0.76;0;0;0;10;251;97;5;91;1;t1802;2020-11-30
podkarpackie;dębicki;15;1.11;2;0;2;31;534;100;20;80;0;t1803;2020-11-30
podkarpackie;jarosławski;39;3.25;1;1;0;48;548;155;44;108;3;t1804;2020-11-30
podkarpackie;jasielski;21;1.85;2;0;2;27;420;123;23;99;1;t1805;2020-11-30
podkarpackie;kolbuszowski;17;2.73;0;0;0;17;196;102;19;83;0;t1806;2020-11-30
podkarpackie;krośnieński;19;1.69;1;0;1;24;266;95;22;70;3;t1807;2020-11-30
podkarpackie;leżajski;7;1.01;1;0;1;17;389;65;8;56;1;t1808;2020-11-30
podkarpackie;lubaczowski;5;0.91;0;0;0;35;431;55;13;42;0;t1809;2020-11-30
podkarpackie;łańcucki;23;2.83;0;0;0;44;556;95;26;66;3;t1810;2020-11-30
podkarpackie;mielecki;20;1.46;0;0;0;51;727;101;25;76;0;t1811;2020-11-30
podkarpackie;niżański;6;0.9;3;0;3;42;546;41;8;32;1;t1812;2020-11-30
podkarpackie;przemyski;4;0.54;0;0;0;46;511;32;5;27;0;t1813;2020-11-30
podkarpackie;przeworski;13;1.66;1;0;1;31;364;68;14;52;2;t1814;2020-11-30
podkarpackie;ropczycko-sędziszowski;6;0.8;0;0;0;18;179;32;6;25;1;t1815;2020-11-30
podkarpackie;rzeszowski;14;0.82;1;0;1;91;854;167;18;148;1;t1816;2020-11-30
podkarpackie;sanocki;6;0.64;2;0;2;20;257;78;6;72;0;t1817;2020-11-30
podkarpackie;stalowowolski;15;1.42;2;1;1;64;603;70;18;52;0;t1818;2020-11-30
podkarpackie;strzyżowski;4;0.65;0;0;0;33;306;49;5;43;1;t1819;2020-11-30
podkarpackie;tarnobrzeski;19;3.59;2;0;2;36;443;66;19;47;0;t1820;2020-11-30
podkarpackie;leski;1;0.38;0;0;0;19;122;16;1;15;0;t1821;2020-11-30
podkarpackie;Krosno;14;3.03;0;0;0;17;112;53;14;39;0;t1861;2020-11-30
podkarpackie;Przemyśl;5;0.83;0;0;0;37;249;41;5;35;1;t1862;2020-11-30
podkarpackie;Rzeszów;42;2.13;1;0;1;120;917;255;47;203;5;t1863;2020-11-30
podkarpackie;Tarnobrzeg;21;4.51;1;0;1;35;247;64;21;42;1;t1864;2020-11-30
podlaskie;augustowski;4;0.69;0;0;0;62;434;34;4;30;0;t2001;2020-11-30
podlaskie;białostocki;28;1.86;0;0;0;127;1146;147;29;117;1;t2002;2020-11-30
podlaskie;bielski;6;1.11;0;0;0;56;410;47;9;37;1;t2003;2020-11-30
podlaskie;grajewski;11;2.34;0;0;0;27;218;44;13;30;1;t2004;2020-11-30
podlaskie;hajnowski;0;0.0;0;0;0;31;305;39;2;36;1;t2005;2020-11-30
podlaskie;kolneński;5;1.32;0;0;0;18;135;32;5;27;0;t2006;2020-11-30
podlaskie;łomżyński;11;2.16;0;0;0;24;293;19;11;7;1;t2007;2020-11-30
podlaskie;moniecki;7;1.74;0;0;0;17;267;32;9;23;0;t2008;2020-11-30
podlaskie;sejneński;22;11.11;0;0;0;17;163;39;23;16;0;t2009;2020-11-30
podlaskie;siemiatycki;7;1.59;0;0;0;30;276;31;7;24;0;t2010;2020-11-30
podlaskie;sokólski;14;2.11;0;0;0;54;564;46;15;31;0;t2011;2020-11-30
podlaskie;suwalski;8;2.25;0;0;0;21;312;27;8;19;0;t2012;2020-11-30
podlaskie;wysokomazowiecki;4;0.71;1;0;1;39;310;39;4;34;1;t2013;2020-11-30
podlaskie;zambrowski;7;1.61;0;0;0;25;196;37;7;28;2;t2014;2020-11-30
podlaskie;Białystok;47;1.58;4;0;4;324;2043;246;55;189;2;t2061;2020-11-30
podlaskie;Łomża;9;1.43;0;0;0;25;491;27;9;18;0;t2062;2020-11-30
podlaskie;Suwałki;25;3.58;0;0;0;62;614;80;26;54;0;t2063;2020-11-30
pomorskie;bytowski;19;2.4;0;0;0;68;625;111;19;91;1;t2201;2020-11-30
pomorskie;chojnicki;10;1.02;2;0;2;82;718;51;12;37;2;t2202;2020-11-30
pomorskie;człuchowski;3;0.54;2;0;2;76;572;44;4;40;0;t2203;2020-11-30
pomorskie;gdański;9;0.75;2;0;2;130;1464;84;14;68;2;t2204;2020-11-30
pomorskie;kartuski;23;1.63;1;0;1;100;1233;92;24;64;4;t2205;2020-11-30
pomorskie;kościerski;21;2.88;1;1;0;52;747;63;21;39;3;t2206;2020-11-30
pomorskie;kwidzyński;3;0.36;2;0;2;69;818;47;4;41;2;t2207;2020-11-30
pomorskie;lęborski;6;0.91;1;0;1;72;467;69;8;56;5;t2208;2020-11-30
pomorskie;malborski;17;2.68;0;0;0;87;792;70;18;50;2;t2209;2020-11-30
pomorskie;nowodworski;9;2.54;2;0;2;31;336;37;10;27;0;t2210;2020-11-30
pomorskie;pucki;31;3.56;2;0;2;87;912;101;33;66;2;t2211;2020-11-30
pomorskie;słupski;29;2.94;1;1;0;84;1043;141;49;92;0;t2212;2020-11-30
pomorskie;starogardzki;17;1.33;9;3;6;83;833;95;18;69;8;t2213;2020-11-30
pomorskie;tczewski;22;1.9;3;0;3;191;1194;106;28;70;8;t2214;2020-11-30
pomorskie;wejherowski;39;1.78;5;0;5;204;1765;207;46;150;11;t2215;2020-11-30
pomorskie;sztumski;9;2.19;1;1;0;52;421;65;12;49;4;t2216;2020-11-30
pomorskie;Gdańsk;111;2.35;15;1;14;493;3821;527;121;378;28;t2261;2020-11-30
pomorskie;Gdynia;33;1.34;3;1;2;255;1798;300;39;258;3;t2262;2020-11-30
pomorskie;Słupsk;32;3.54;5;0;5;104;812;173;58;114;1;t2263;2020-11-30
pomorskie;Sopot;6;1.69;0;0;0;27;164;37;7;27;3;t2264;2020-11-30
śląskie;będziński;54;3.65;1;0;1;151;886;163;56;103;4;t2401;2020-11-30
śląskie;bielski;35;2.11;1;0;1;131;1416;145;36;108;1;t2402;2020-11-30
śląskie;cieszyński;11;0.62;3;0;3;102;1180;71;12;58;1;t2403;2020-11-30
śląskie;częstochowski;21;1.56;4;1;3;68;687;118;26;87;5;t2404;2020-11-30
śląskie;gliwicki;119;10.3;0;0;0;103;1048;254;125;124;5;t2405;2020-11-30
śląskie;kłobucki;7;0.83;1;0;1;44;592;56;13;43;0;t2406;2020-11-30
śląskie;lubliniecki;28;3.67;4;0;4;47;573;80;29;50;1;t2407;2020-11-30
śląskie;mikołowski;25;2.52;1;0;1;80;690;93;27;66;0;t2408;2020-11-30
śląskie;myszkowski;5;0.71;0;0;0;66;509;46;8;37;1;t2409;2020-11-30
śląskie;pszczyński;9;0.81;0;0;0;81;660;74;14;58;2;t2410;2020-11-30
śląskie;raciborski;14;1.3;0;0;0;73;703;88;19;68;1;t2411;2020-11-30
śląskie;rybnicki;18;2.3;1;0;1;54;586;73;21;46;6;t2412;2020-11-30
śląskie;tarnogórski;51;3.62;1;0;1;137;1019;206;52;151;3;t2413;2020-11-30
śląskie;bieruńsko-lędziński;4;0.67;0;0;0;59;436;41;4;36;1;t2414;2020-11-30
śląskie;wodzisławski;42;2.68;2;0;2;77;843;154;50;99;5;t2415;2020-11-30
śląskie;zawierciański;26;2.22;1;0;1;77;690;107;27;74;6;t2416;2020-11-30
śląskie;żywiecki;9;0.59;1;0;1;88;1164;74;12;60;2;t2417;2020-11-30
śląskie;Bielsko-Biała;21;1.23;0;0;0;130;1208;117;25;88;4;t2461;2020-11-30
śląskie;Bytom;26;1.58;1;0;1;117;801;268;29;236;3;t2462;2020-11-30
śląskie;Chorzów;26;2.42;2;0;2;74;610;149;31;117;1;t2463;2020-11-30
śląskie;Częstochowa;29;1.32;2;0;2;139;1093;187;41;144;2;t2464;2020-11-30
śląskie;Dąbrowa Górnicza;42;3.53;0;0;0;116;652;128;48;78;2;t2465;2020-11-30
śląskie;Gliwice;44;2.47;1;1;0;130;1257;251;51;196;4;t2466;2020-11-30
śląskie;Jastrzębie-Zdrój;13;1.47;0;0;0;57;550;71;16;53;2;t2467;2020-11-30
śląskie;Jaworzno;21;2.31;0;0;0;65;585;90;21;68;1;t2468;2020-11-30
śląskie;Katowice;98;3.36;3;1;2;234;1496;462;116;340;6;t2469;2020-11-30
śląskie;Mysłowice;13;1.74;0;0;0;62;374;73;14;56;3;t2470;2020-11-30
