wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;6469;1.69;423;99;324;10562;14570;185680;63400;7189;55506;705;t0000;2021-04-30
dolnoœl¹skie;boles³awiecki;21;2.33;2;0;2;41;63;649;162;26;135;1;t0201;2021-04-30
dolnoœl¹skie;dzier¿oniowski;20;1.99;6;0;6;18;58;478;103;20;79;4;t0202;2021-04-30
dolnoœl¹skie;g³ogowski;24;2.70;0;0;0;25;68;539;136;27;108;1;t0203;2021-04-30
dolnoœl¹skie;górowski;7;2.02;0;0;0;16;19;229;50;8;41;1;t0204;2021-04-30
dolnoœl¹skie;jaworski;21;4.21;0;0;0;20;28;286;65;21;44;0;t0205;2021-04-30
dolnoœl¹skie;jeleniogórski;11;1.74;1;0;1;20;43;322;93;12;81;0;t0206;2021-04-30
dolnoœl¹skie;kamiennogórski;3;0.70;1;1;0;4;8;103;53;3;50;0;t0207;2021-04-30
dolnoœl¹skie;k³odzki;14;0.89;1;0;1;46;37;437;176;18;157;1;t0208;2021-04-30
dolnoœl¹skie;legnicki;19;3.44;1;1;0;26;44;482;73;19;51;3;t0209;2021-04-30
dolnoœl¹skie;lubañski;14;2.59;0;0;0;32;36;367;76;14;61;1;t0210;2021-04-30
dolnoœl¹skie;lubiñski;12;1.13;1;0;1;31;82;635;92;13;78;1;t0211;2021-04-30
dolnoœl¹skie;lwówecki;10;2.18;0;0;0;40;17;270;91;10;81;0;t0212;2021-04-30
dolnoœl¹skie;milicki;3;0.81;0;0;0;10;8;112;42;3;37;2;t0213;2021-04-30
