wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;3896;1.02;349;82;267;15390;4315;139274;56250;4556;51144;550;t0000;2021-05-04
dolnoœl¹skie;boles³awiecki;36;4.00;2;0;2;71;10;516;167;38;128;1;t0201;2021-05-04
dolnoœl¹skie;dzier¿oniowski;2;0.20;0;0;0;37;10;333;125;2;121;2;t0202;2021-05-04
dolnoœl¹skie;g³ogowski;10;1.13;0;0;0;47;16;448;134;10;123;1;t0203;2021-05-04
dolnoœl¹skie;górowski;7;2.02;0;0;0;19;6;153;59;8;51;0;t0204;2021-05-04
dolnoœl¹skie;jaworski;5;1.00;0;0;0;23;1;210;88;5;82;1;t0205;2021-05-04
dolnoœl¹skie;jeleniogórski;7;1.10;1;0;1;29;5;241;129;8;120;1;t0206;2021-05-04
dolnoœl¹skie;kamiennogórski;3;0.70;0;0;0;2;0;73;98;3;95;0;t0207;2021-05-04
dolnoœl¹skie;k³odzki;16;1.02;0;0;0;48;11;266;179;25;154;0;t0208;2021-05-04
dolnoœl¹skie;legnicki;17;3.08;0;0;0;28;18;317;89;18;70;1;t0209;2021-05-04
dolnoœl¹skie;lubañski;4;0.74;0;0;0;20;9;256;66;4;60;2;t0210;2021-05-04
dolnoœl¹skie;lubiñski;11;1.04;0;0;0;45;14;466;136;12;123;1;t0211;2021-05-04
dolnoœl¹skie;lwówecki;17;3.71;0;0;0;47;11;217;121;20;100;1;t0212;2021-05-04
dolnoœl¹skie;milicki;3;0.81;0;0;0;16;3;94;47;4;43;0;t0213;2021-05-04
dolnoœl¹skie;oleœnicki;24;2.24;1;1;0;47;24;429;148;27;119;2;t0214;2021-05-04
dolnoœl¹skie;o³awski;6;0.78;0;0;0;25;10;399;127;6;118;3;t0215;2021-05-04
dolnoœl¹skie;polkowicki;18;2.85;0;0;0;32;6;418;131;18;112;1;t0216;2021-05-04
dolnoœl¹skie;strzeliñski;2;0.46;0;0;0;13;3;160;44;4;39;1;t0217;2021-05-04
dolnoœl¹skie;œredzki;1;0.18;0;0;0;34;8;303;54;2;52;0;t0218;2021-05-04
dolnoœl¹skie;œwidnicki;21;1.34;0;0;0;65;14;815;245;23;222;0;t0219;2021-05-04
dolnoœl¹skie;trzebnicki;6;0.70;0;0;0;43;7;369;109;9;97;3;t0220;2021-05-04
dolnoœl¹skie;wa³brzyski;6;1.08;0;0;0;17;6;110;87;7;80;0;t0221;2021-05-04
dolnoœl¹skie;wo³owski;8;1.71;0;0;0;19;8;258;60;10;50;0;t0222;2021-05-04
dolnoœl¹skie;wroc³awski;24;1.56;1;1;0;75;31;1003;307;29;277;1;t0223;2021-05-04
dolnoœl¹skie;z¹bkowicki;7;1.09;1;1;0;43;5;274;68;8;60;0;t0224;2021-05-04
dolnoœl¹skie;zgorzelecki;9;1.01;0;0;0;46;9;463;88;15;72;1;t0225;2021-05-04
dolnoœl¹skie;z³otoryjski;8;1.85;0;0;0;23;8;224;53;9;44;0;t0226;2021-05-04
dolnoœl¹skie;Jelenia Góra;16;2.03;0;0;0;46;12;302;175;17;157;1;t0261;2021-05-04
dolnoœl¹skie;Legnica;10;1.01;1;1;0;59;20;541;141;13;128;0;t0262;2021-05-04
dolnoœl¹skie;Wroc³aw;83;1.29;5;5;0;232;78;2997;1293;92;1195;6;t0264;2021-05-04
dolnoœl¹skie;Wa³brzych;13;1.18;1;1;0;23;12;267;211;16;195;0;t0265;2021-05-04
kujawsko-pomorskie;aleksandrowski;4;0.73;1;0;1;11;5;83;90;7;83;0;t0401;2021-05-04
kujawsko-pomorskie;brodnicki;4;0.51;0;0;0;22;7;194;87;4;83;0;t0402;2021-05-04
kujawsko-pomorskie;bydgoski;14;1.17;2;0;2;68;19;480;207;15;192;0;t0403;2021-05-04
kujawsko-pomorskie;che³miñski;0;0;1;0;1;24;5;131;51;0;51;0;t0404;2021-05-04
kujawsko-pomorskie;golubsko-dobrzyñski;2;0.44;0;0;0;15;3;62;45;2;43;0;t0405;2021-05-04
kujawsko-pomorskie;grudzi¹dzki;5;1.24;0;0;0;13;2;98;55;5;50;0;t0406;2021-05-04
kujawsko-pomorskie;inowroc³awski;14;0.88;10;0;10;79;18;423;172;15;155;2;t0407;2021-05-04
