wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;3931;1.02;64;15;49;15155;1615;128780;49403;4370;44844;189;t0000;2021-10-18
dolnoœl¹skie;boles³awiecki;11;1.22;0;0;0;29;2;264;150;12;137;1;t0201;2021-10-18
dolnoœl¹skie;dzier¿oniowski;5;0.50;0;0;0;12;1;99;80;6;74;0;t0202;2021-10-18
dolnoœl¹skie;g³ogowski;6;0.68;1;0;1;41;4;187;129;10;119;0;t0203;2021-10-18
dolnoœl¹skie;górowski;1;0.29;0;0;0;18;1;72;21;2;19;0;t0204;2021-10-18
dolnoœl¹skie;jaworski;1;0.20;1;1;0;4;1;32;25;1;24;0;t0205;2021-10-18
dolnoœl¹skie;jeleniogórski;4;0.63;0;0;0;23;1;122;70;5;65;0;t0206;2021-10-18
dolnoœl¹skie;kamiennogórski;2;0.46;0;0;0;1;0;42;50;2;48;0;t0207;2021-10-18
dolnoœl¹skie;k³odzki;3;0.19;0;0;0;35;2;132;102;4;98;0;t0208;2021-10-18
dolnoœl¹skie;legnicki;2;0.36;0;0;0;9;0;85;52;4;48;0;t0209;2021-10-18
dolnoœl¹skie;lubañski;2;0.37;0;0;0;8;1;61;22;2;20;0;t0210;2021-10-18
dolnoœl¹skie;lubiñski;14;1.32;1;0;1;22;3;111;127;14;113;0;t0211;2021-10-18
dolnoœl¹skie;lwówecki;0;0;0;0;0;19;0;53;40;0;40;0;t0212;2021-10-18
dolnoœl¹skie;milicki;0;0;0;0;0;6;0;30;7;0;7;0;t0213;2021-10-18
dolnoœl¹skie;oleœnicki;2;0.19;0;0;0;26;1;130;93;3;90;0;t0214;2021-10-18
dolnoœl¹skie;o³awski;1;0.13;0;0;0;26;0;355;66;4;62;0;t0215;2021-10-18
dolnoœl¹skie;polkowicki;4;0.63;0;0;0;18;0;97;81;4;76;1;t0216;2021-10-18
dolnoœl¹skie;strzeliñski;2;0.46;0;0;0;17;0;55;44;2;41;1;t0217;2021-10-18
dolnoœl¹skie;œredzki;0;0;0;0;0;26;0;112;47;0;45;2;t0218;2021-10-18
dolnoœl¹skie;œwidnicki;0;0;0;0;0;17;4;286;93;3;89;1;t0219;2021-10-18
dolnoœl¹skie;trzebnicki;6;0.70;0;0;0;12;1;157;67;7;60;0;t0220;2021-10-18
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;13;1;29;84;2;81;1;t0221;2021-10-18
dolnoœl¹skie;wo³owski;1;0.21;0;0;0;6;0;52;28;2;26;0;t0222;2021-10-18
dolnoœl¹skie;wroc³awski;10;0.65;0;0;0;74;6;587;193;14;179;0;t0223;2021-10-18
