wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
Ca³y kraj;Ca³y kraj;4622;1.21;75;10;65;272;6945;150116;26151;5374;20125;652;t0000
dolnoœl¹skie;boles³awiecki;8;0.89;0;0;0;0;24;393;53;12;40;1;t0201
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;8;151;26;0;24;2;t0202
dolnoœl¹skie;g³ogowski;2;0.23;0;0;0;2;11;250;60;2;58;0;t0203
dolnoœl¹skie;górowski;0;0;0;0;0;0;1;116;7;0;7;0;t0204
dolnoœl¹skie;jaworski;10;2.00;0;0;0;0;3;113;30;10;19;1;t0205
dolnoœl¹skie;jeleniogórski;8;1.26;0;0;0;0;2;123;18;9;9;0;t0206
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;53;15;0;15;0;t0207
dolnoœl¹skie;k³odzki;16;1.02;0;0;0;0;17;331;85;16;68;1;t0208
dolnoœl¹skie;legnicki;2;0.36;0;0;0;0;8;148;14;2;12;0;t0209
dolnoœl¹skie;lubañski;3;0.55;0;0;0;0;6;246;25;3;21;1;t0210
dolnoœl¹skie;lubiñski;2;0.19;0;0;0;0;5;198;22;3;19;0;t0211
dolnoœl¹skie;lwówecki;2;0.44;0;0;0;0;4;88;6;3;3;0;t0212
dolnoœl¹skie;milicki;4;1.08;0;0;0;2;13;161;16;4;12;0;t0213
dolnoœl¹skie;oleœnicki;8;0.75;0;0;0;1;21;273;43;9;34;0;t0214
dolnoœl¹skie;o³awski;8;1.04;0;0;0;0;10;359;51;9;42;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;0;2;11;154;17;0;17;0;t0216
dolnoœl¹skie;strzeliñski;3;0.69;0;0;0;0;17;167;17;3;14;0;t0217
dolnoœl¹skie;œredzki;3;0.54;0;0;0;0;9;163;25;3;22;0;t0218
dolnoœl¹skie;œwidnicki;3;0.19;0;0;0;0;17;664;29;3;26;0;t0219
dolnoœl¹skie;trzebnicki;6;0.70;0;0;0;0;35;258;46;7;37;2;t0220
dolnoœl¹skie;wa³brzyski;4;0.72;0;0;0;0;6;134;25;6;19;0;t0221
dolnoœl¹skie;wo³owski;15;3.21;0;0;0;2;28;168;55;16;38;1;t0222
dolnoœl¹skie;wroc³awski;13;0.84;0;0;0;1;23;705;81;14;66;1;t0223
dolnoœl¹skie;z¹bkowicki;8;1.24;0;0;0;1;14;155;41;8;32;1;t0224
dolnoœl¹skie;zgorzelecki;4;0.45;0;0;0;0;10;316;21;4;17;0;t0225
dolnoœl¹skie;z³otoryjski;3;0.69;0;0;0;0;0;138;10;3;7;0;t0226
dolnoœl¹skie;Jelenia Góra;7;0.89;0;0;0;0;4;186;33;7;24;2;t0261
dolnoœl¹skie;Legnica;1;0.10;0;0;0;1;6;323;28;2;24;2;t0262
dolnoœl¹skie;Wroc³aw;67;1.04;0;0;0;4;94;2550;370;72;289;9;t0264
dolnoœl¹skie;Wa³brzych;16;1.45;0;0;0;0;29;288;59;16;43;0;t0265
kujawsko-pomorskie;aleksandrowski;5;0.91;0;0;0;1;13;186;34;10;23;1;t0401
kujawsko-pomorskie;brodnicki;4;0.51;0;0;0;1;15;369;32;4;28;0;t0402
kujawsko-pomorskie;bydgoski;30;2.51;0;0;0;2;40;1022;134;35;95;4;t0403
kujawsko-pomorskie;che³miñski;2;0.39;0;0;0;4;19;404;69;23;46;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;6;1.33;0;0;0;0;3;192;39;8;30;1;t0405
kujawsko-pomorskie;grudzi¹dzki;20;4.97;1;1;0;0;6;347;48;20;27;1;t0406
kujawsko-pomorskie;inowroc³awski;10;0.63;1;0;1;1;12;774;96;28;66;2;t0407
kujawsko-pomorskie;lipnowski;6;0.91;0;0;0;0;0;253;34;7;27;0;t0408
kujawsko-pomorskie;mogileñski;7;1.54;0;0;0;2;7;167;28;7;20;1;t0409
kujawsko-pomorskie;nakielski;17;1.97;0;0;0;0;7;592;55;19;36;0;t0410
kujawsko-pomorskie;radziejowski;2;0.50;0;0;0;1;6;185;21;2;19;0;t0411
kujawsko-pomorskie;rypiñski;3;0.69;0;0;0;0;6;110;12;3;9;0;t0412
kujawsko-pomorskie;sêpoleñski;8;1.95;2;0;2;0;9;266;24;8;16;0;t0413
kujawsko-pomorskie;œwiecki;24;2.43;0;0;0;0;10;675;73;24;45;4;t0414
kujawsko-pomorskie;toruñski;8;0.73;0;0;0;0;35;728;39;10;29;0;t0415
kujawsko-pomorskie;tucholski;9;1.86;0;0;0;0;6;308;36;9;27;0;t0416
kujawsko-pomorskie;w¹brzeski;11;3.22;0;0;0;0;11;196;24;12;12;0;t0417
kujawsko-pomorskie;w³oc³awski;23;2.68;0;0;0;0;4;369;85;26;59;0;t0418
kujawsko-pomorskie;¿niñski;15;2.14;0;0;0;2;15;522;63;18;44;1;t0419
kujawsko-pomorskie;Bydgoszcz;121;3.49;0;0;0;31;126;2335;483;152;317;14;t0461
kujawsko-pomorskie;Grudzi¹dz;33;3.51;2;1;1;1;39;665;96;36;55;5;t0462
kujawsko-pomorskie;Toruñ;8;0.40;0;0;0;0;78;1134;85;13;71;1;t0463
kujawsko-pomorskie;W³oc³awek;16;1.46;0;0;0;0;11;477;89;20;69;0;t0464
lubelskie;bialski;8;0.72;0;0;0;0;4;260;54;9;45;0;t0601
lubelskie;bi³gorajski;0;0;0;0;0;0;2;201;24;1;23;0;t0602
lubelskie;che³mski;5;0.64;0;0;0;2;4;308;37;5;29;3;t0603
lubelskie;hrubieszowski;4;0.64;0;0;0;3;6;189;56;6;48;2;t0604
lubelskie;janowski;6;1.32;0;0;0;0;1;75;35;6;27;2;t0605
lubelskie;krasnostawski;7;1.11;0;0;0;0;28;363;34;8;26;0;t0606
lubelskie;kraœnicki;6;0.63;0;0;0;0;22;199;44;8;35;1;t0607
lubelskie;lubartowski;8;0.91;0;0;0;0;3;121;40;8;32;0;t0608
lubelskie;lubelski;3;0.19;0;0;0;0;27;513;57;5;50;2;t0609
lubelskie;³êczyñski;4;0.70;1;0;1;0;7;204;20;4;16;0;t0610
lubelskie;³ukowski;8;0.75;0;0;0;0;11;182;48;11;37;0;t0611
lubelskie;opolski;1;0.17;0;0;0;0;12;190;10;1;9;0;t0612
