"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"111","łódzkie","zduńskowolski",2,0.3,0,0,0,18,1,76,91,2,89,0,"t1019",2021-09-28
"112","łódzkie","zgierski",3,0.18,0,0,0,22,2,468,195,4,191,0,"t1020",2021-09-28
"113","łódzkie","brzeziński",1,0.32,0,0,0,4,0,51,33,1,32,0,"t1021",2021-09-28
"114","łódzkie","Łódź",28,0.41,0,0,0,129,9,1890,1266,36,1224,6,"t1061",2021-09-28
"115","łódzkie","Piotrków Trybunalski",2,0.27,0,0,0,10,0,137,72,3,68,1,"t1062",2021-09-28
"116","łódzkie","Skierniewice",4,0.83,0,0,0,11,0,88,49,4,45,0,"t1063",2021-09-28
"117","małopolskie","bocheński",1,0.09,0,0,0,20,0,164,112,1,111,0,"t1201",2021-09-28
"118","małopolskie","brzeski",3,0.32,0,0,0,11,3,98,97,3,91,3,"t1202",2021-09-28
"119","małopolskie","chrzanowski",0,0,0,0,0,14,2,116,135,0,135,0,"t1203",2021-09-28
"120","małopolskie","dąbrowski",3,0.51,1,0,1,2,1,30,57,4,53,0,"t1204",2021-09-28
"121","małopolskie","gorlicki",2,0.18,0,0,0,11,0,100,110,3,107,0,"t1205",2021-09-28
"122","małopolskie","krakowski",6,0.21,0,0,0,47,6,510,290,7,283,0,"t1206",2021-09-28
"123","małopolskie","limanowski",1,0.08,0,0,0,4,1,113,111,1,109,1,"t1207",2021-09-28
"124","małopolskie","miechowski",0,0,0,0,0,2,0,39,26,0,26,0,"t1208",2021-09-28
"125","małopolskie","myślenicki",2,0.16,0,0,0,10,3,131,113,2,110,1,"t1209",2021-09-28
"126","małopolskie","nowosądecki",10,0.46,0,0,0,17,1,145,182,13,169,0,"t1210",2021-09-28
"127","małopolskie","nowotarski",9,0.47,0,0,0,29,0,328,207,10,196,1,"t1211",2021-09-28
"128","małopolskie","olkuski",5,0.45,0,0,0,16,2,92,69,6,62,1,"t1212",2021-09-28
"129","małopolskie","oświęcimski",0,0,0,0,0,23,0,127,97,0,97,0,"t1213",2021-09-28
"130","małopolskie","proszowicki",2,0.46,0,0,0,3,0,48,40,2,38,0,"t1214",2021-09-28
"131","małopolskie","suski",3,0.36,0,0,0,4,0,98,47,3,44,0,"t1215",2021-09-28
"132","małopolskie","tarnowski",2,0.1,0,0,0,16,1,134,189,3,186,0,"t1216",2021-09-28
"133","małopolskie","tatrzański",2,0.29,0,0,0,11,0,140,88,3,85,0,"t1217",2021-09-28
"134","małopolskie","wadowicki",1,0.06,0,0,0,4,1,90,91,2,88,1,"t1218",2021-09-28
"135","małopolskie","wielicki",5,0.38,0,0,0,19,3,173,112,5,107,0,"t1219",2021-09-28
"136","małopolskie","Kraków",23,0.29,0,0,0,163,10,1831,854,25,828,1,"t1261",2021-09-28
"137","małopolskie","Nowy Sącz",1,0.12,0,0,0,6,1,51,83,1,82,0,"t1262",2021-09-28
"138","małopolskie","Tarnów",1,0.09,0,0,0,9,0,194,103,1,102,0,"t1263",2021-09-28
"139","mazowieckie","białobrzeski",1,0.3,0,0,0,3,0,463,51,1,50,0,"t1401",2021-09-28
"140","mazowieckie","ciechanowski",0,0,0,0,0,11,0,97,91,1,90,0,"t1402",2021-09-28
"141","mazowieckie","garwoliński",2,0.18,0,0,0,10,1,351,182,3,177,2,"t1403",2021-09-28
"142","mazowieckie","gostyniński",1,0.22,0,0,0,5,0,62,34,1,33,0,"t1404",2021-09-28
"143","mazowieckie","grodziski",3,0.31,0,0,0,27,2,372,148,3,145,0,"t1405",2021-09-28
"144","mazowieckie","grójecki",2,0.2,0,0,0,15,2,5741,229,2,227,0,"t1406",2021-09-28
"145","mazowieckie","kozienicki",0,0,1,0,1,12,0,242,104,0,103,1,"t1407",2021-09-28
"146","mazowieckie","legionowski",0,0,0,0,0,22,0,281,130,0,130,0,"t1408",2021-09-28
"147","mazowieckie","lipski",1,0.3,0,0,0,1,0,63,109,1,108,0,"t1409",2021-09-28
"148","mazowieckie","łosicki",1,0.33,0,0,0,1,0,114,20,1,19,0,"t1410",2021-09-28
"149","mazowieckie","makowski",1,0.22,0,0,0,2,0,251,25,1,24,0,"t1411",2021-09-28
"150","mazowieckie","miński",6,0.39,1,0,1,23,0,272,150,6,142,2,"t1412",2021-09-28
"151","mazowieckie","mławski",1,0.14,0,0,0,7,0,214,116,1,115,0,"t1413",2021-09-28
"152","mazowieckie","nowodworski",0,0,0,0,0,9,0,227,94,0,94,0,"t1414",2021-09-28
"153","mazowieckie","ostrołęcki",1,0.11,0,0,0,13,0,62,55,1,53,1,"t1415",2021-09-28
"154","mazowieckie","ostrowski",2,0.28,0,0,0,6,0,55,45,3,42,0,"t1416",2021-09-28
"155","mazowieckie","otwocki",2,0.16,0,0,0,30,1,471,90,3,87,0,"t1417",2021-09-28
"156","mazowieckie","piaseczyński",13,0.69,0,0,0,30,3,1136,208,14,194,0,"t1418",2021-09-28
"157","mazowieckie","płocki",2,0.18,0,0,0,13,0,258,76,2,73,1,"t1419",2021-09-28
"158","mazowieckie","płoński",0,0,0,0,0,4,0,687,122,0,121,1,"t1420",2021-09-28
"159","mazowieckie","pruszkowski",10,0.6,0,0,0,26,8,845,230,11,218,1,"t1421",2021-09-28
"160","mazowieckie","przasnyski",1,0.19,0,0,0,3,0,36,53,1,52,0,"t1422",2021-09-28
"161","mazowieckie","przysuski",0,0,0,0,0,1,0,98,111,0,111,0,"t1423",2021-09-28
"162","mazowieckie","pułtuski",0,0,0,0,0,3,0,75,40,0,40,0,"t1424",2021-09-28
"163","mazowieckie","radomski",0,0,0,0,0,26,2,280,252,0,251,1,"t1425",2021-09-28
"164","mazowieckie","siedlecki",8,0.98,1,0,1,19,0,300,83,8,75,0,"t1426",2021-09-28
"165","mazowieckie","sierpecki",0,0,0,0,0,1,0,17,52,0,52,0,"t1427",2021-09-28
"166","mazowieckie","sochaczewski",3,0.35,1,0,1,52,0,619,135,3,132,0,"t1428",2021-09-28
"167","mazowieckie","sokołowski",1,0.19,0,0,0,2,0,55,38,1,37,0,"t1429",2021-09-28
"168","mazowieckie","szydłowiecki",2,0.51,0,0,0,2,0,39,154,3,150,1,"t1430",2021-09-28
"169","mazowieckie","warszawski zachodni",13,1.09,0,0,0,31,1,681,157,13,144,0,"t1432",2021-09-28
"170","mazowieckie","węgrowski",5,0.76,0,0,0,20,4,518,125,5,120,0,"t1433",2021-09-28
"171","mazowieckie","wołomiński",7,0.28,0,0,0,51,5,767,247,9,238,0,"t1434",2021-09-28
"172","mazowieckie","wyszkowski",0,0,0,0,0,2,0,82,58,0,58,0,"t1435",2021-09-28
"173","mazowieckie","zwoleński",3,0.83,0,0,0,6,0,106,104,3,101,0,"t1436",2021-09-28
"174","mazowieckie","żuromiński",0,0,0,0,0,3,0,18,39,0,39,0,"t1437",2021-09-28
"175","mazowieckie","żyrardowski",1,0.13,0,0,0,18,1,404,139,1,138,0,"t1438",2021-09-28
"176","mazowieckie","Ostrołęka",0,0,0,0,0,5,0,44,22,0,22,0,"t1461",2021-09-28
"177","mazowieckie","Płock",5,0.42,0,0,0,21,0,211,149,5,143,1,"t1462",2021-09-28
"178","mazowieckie","Radom",4,0.19,1,1,0,30,5,245,300,4,296,0,"t1463",2021-09-28
"179","mazowieckie","Siedlce",3,0.38,0,0,0,13,1,157,117,6,111,0,"t1464",2021-09-28
"180","mazowieckie","Warszawa",89,0.5,0,0,0,347,48,6962,2603,98,2497,8,"t1465",2021-09-28
"181","opolskie","brzeski",1,0.11,0,0,0,13,0,87,61,1,60,0,"t1601",2021-09-28
"182","opolskie","głubczycki",0,0,0,0,0,5,0,43,31,0,30,1,"t1602",2021-09-28
"183","opolskie","kędzierzyńsko-kozielski",2,0.21,0,0,0,19,1,174,75,2,73,0,"t1603",2021-09-28
"184","opolskie","kluczborski",0,0,0,0,0,4,0,46,46,0,46,0,"t1604",2021-09-28
"185","opolskie","krapkowicki",0,0,0,0,0,8,1,170,49,0,49,0,"t1605",2021-09-28
"186","opolskie","namysłowski",1,0.23,0,0,0,0,0,75,32,1,31,0,"t1606",2021-09-28
"187","opolskie","nyski",0,0,0,0,0,15,0,95,137,0,137,0,"t1607",2021-09-28
"188","opolskie","oleski",0,0,0,0,0,10,2,51,69,0,69,0,"t1608",2021-09-28
"189","opolskie","opolski",2,0.16,0,0,0,13,1,151,122,2,120,0,"t1609",2021-09-28
"190","opolskie","prudnicki",0,0,0,0,0,1,0,58,43,0,43,0,"t1610",2021-09-28
"191","opolskie","strzelecki",1,0.13,0,0,0,8,1,84,89,1,87,1,"t1611",2021-09-28
"192","opolskie","Opole",7,0.55,0,0,0,30,1,702,157,7,149,1,"t1661",2021-09-28
"193","podkarpackie","bieszczadzki",1,0.46,0,0,0,3,0,13,28,1,27,0,"t1801",2021-09-28
"194","podkarpackie","brzozowski",0,0,0,0,0,1,0,31,65,0,65,0,"t1802",2021-09-28
"195","podkarpackie","dębicki",9,0.67,0,0,0,9,0,152,156,12,144,0,"t1803",2021-09-28
"196","podkarpackie","jarosławski",1,0.08,0,0,0,5,0,82,147,2,145,0,"t1804",2021-09-28
"197","podkarpackie","jasielski",1,0.09,0,0,0,18,3,76,130,1,129,0,"t1805",2021-09-28
"198","podkarpackie","kolbuszowski",0,0,0,0,0,3,0,50,69,1,68,0,"t1806",2021-09-28
"199","podkarpackie","krośnieński",2,0.18,0,0,0,11,2,63,144,3,141,0,"t1807",2021-09-28
"200","podkarpackie","leżajski",2,0.29,0,0,0,8,0,66,82,3,79,0,"t1808",2021-09-28
"201","podkarpackie","lubaczowski",1,0.18,0,0,0,4,0,40,76,1,75,0,"t1809",2021-09-28
"202","podkarpackie","łańcucki",1,0.12,0,0,0,7,0,81,135,2,133,0,"t1810",2021-09-28
"203","podkarpackie","mielecki",1,0.07,0,0,0,10,0,109,136,3,133,0,"t1811",2021-09-28
"204","podkarpackie","niżański",1,0.15,0,0,0,14,3,144,69,2,67,0,"t1812",2021-09-28
"205","podkarpackie","przemyski",3,0.41,0,0,0,5,4,194,86,3,83,0,"t1813",2021-09-28
"206","podkarpackie","przeworski",2,0.26,0,0,0,13,2,71,85,2,82,1,"t1814",2021-09-28
"207","podkarpackie","ropczycko-sędziszowski",6,0.8,0,0,0,8,2,31,101,7,94,0,"t1815",2021-09-28
"208","podkarpackie","rzeszowski",6,0.35,0,0,0,26,0,287,289,13,275,1,"t1816",2021-09-28
"209","podkarpackie","sanocki",1,0.11,0,0,0,8,0,61,147,2,145,0,"t1817",2021-09-28
"210","podkarpackie","stalowowolski",8,0.76,0,0,0,17,0,340,127,16,111,0,"t1818",2021-09-28
"211","podkarpackie","strzyżowski",0,0,0,0,0,2,1,67,93,2,91,0,"t1819",2021-09-28
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,2,0,21,59,0,59,0,"t1820",2021-09-28
"213","podkarpackie","leski",0,0,0,0,0,3,0,29,48,0,48,0,"t1821",2021-09-28
"214","podkarpackie","Krosno",1,0.22,0,0,0,3,0,61,58,1,57,0,"t1861",2021-09-28
"215","podkarpackie","Przemyśl",2,0.33,0,0,0,17,2,227,71,2,69,0,"t1862",2021-09-28
"216","podkarpackie","Rzeszów",17,0.86,0,0,0,39,5,326,452,27,421,4,"t1863",2021-09-28
"217","podkarpackie","Tarnobrzeg",1,0.21,0,0,0,7,0,31,82,1,81,0,"t1864",2021-09-28
"218","podlaskie","augustowski",8,1.38,0,0,0,20,2,127,96,9,86,1,"t2001",2021-09-28
"219","podlaskie","białostocki",24,1.6,0,0,0,38,3,465,182,25,155,2,"t2002",2021-09-28
"220","podlaskie","bielski",5,0.92,0,0,0,13,0,296,68,5,63,0,"t2003",2021-09-28
"221","podlaskie","grajewski",0,0,0,0,0,0,1,30,39,2,37,0,"t2004",2021-09-28
"222","podlaskie","hajnowski",10,2.36,0,0,0,12,0,80,80,10,70,0,"t2005",2021-09-28
"223","podlaskie","kolneński",4,1.05,0,0,0,1,0,28,26,4,22,0,"t2006",2021-09-28
"224","podlaskie","łomżyński",0,0,0,0,0,1,0,52,35,0,35,0,"t2007",2021-09-28
"225","podlaskie","moniecki",1,0.25,0,0,0,1,0,56,20,1,19,0,"t2008",2021-09-28
"226","podlaskie","sejneński",0,0,0,0,0,4,0,28,14,0,14,0,"t2009",2021-09-28
"227","podlaskie","siemiatycki",6,1.37,0,0,0,14,1,89,88,6,81,1,"t2010",2021-09-28
"228","podlaskie","sokólski",8,1.21,2,1,1,22,1,170,63,9,54,0,"t2011",2021-09-28
"229","podlaskie","suwalski",0,0,0,0,0,5,0,43,12,0,12,0,"t2012",2021-09-28
"230","podlaskie","wysokomazowiecki",8,1.41,1,0,1,6,0,83,49,8,41,0,"t2013",2021-09-28
"231","podlaskie","zambrowski",0,0,0,0,0,3,0,101,30,0,30,0,"t2014",2021-09-28
"232","podlaskie","Białystok",35,1.18,0,0,0,98,11,859,371,37,332,2,"t2061",2021-09-28
"233","podlaskie","Łomża",2,0.32,0,0,0,6,1,63,55,3,52,0,"t2062",2021-09-28
"234","podlaskie","Suwałki",3,0.43,0,0,0,8,0,93,55,3,52,0,"t2063",2021-09-28
"235","pomorskie","bytowski",5,0.63,0,0,0,10,0,158,71,5,66,0,"t2201",2021-09-28
"236","pomorskie","chojnicki",2,0.2,0,0,0,17,1,82,79,2,76,1,"t2202",2021-09-28
"237","pomorskie","człuchowski",1,0.18,0,0,0,3,0,41,57,1,56,0,"t2203",2021-09-28
"238","pomorskie","gdański",6,0.5,0,0,0,16,0,414,124,7,117,0,"t2204",2021-09-28
"239","pomorskie","kartuski",3,0.21,0,0,0,19,0,313,130,3,126,1,"t2205",2021-09-28
"240","pomorskie","kościerski",5,0.69,0,0,0,3,2,127,91,6,85,0,"t2206",2021-09-28
"241","pomorskie","kwidzyński",0,0,0,0,0,2,0,41,57,0,57,0,"t2207",2021-09-28
"242","pomorskie","lęborski",0,0,0,0,0,5,1,46,87,0,87,0,"t2208",2021-09-28
"243","pomorskie","malborski",1,0.16,0,0,0,9,0,101,76,1,75,0,"t2209",2021-09-28
"244","pomorskie","nowodworski",1,0.28,0,0,0,11,0,38,19,1,18,0,"t2210",2021-09-28
"245","pomorskie","pucki",2,0.23,0,0,0,11,0,162,69,2,67,0,"t2211",2021-09-28
"246","pomorskie","słupski",2,0.2,0,0,0,5,1,247,85,2,83,0,"t2212",2021-09-28
"247","pomorskie","starogardzki",0,0,0,0,0,28,0,115,87,0,87,0,"t2213",2021-09-28
"248","pomorskie","tczewski",0,0,0,0,0,26,0,201,94,2,91,1,"t2214",2021-09-28
"249","pomorskie","wejherowski",3,0.14,0,0,0,17,0,273,188,3,185,0,"t2215",2021-09-28
"250","pomorskie","sztumski",0,0,0,0,0,2,0,20,35,0,35,0,"t2216",2021-09-28
"251","pomorskie","Gdańsk",24,0.51,0,0,0,86,10,1435,684,24,660,0,"t2261",2021-09-28
"252","pomorskie","Gdynia",7,0.28,0,0,0,62,1,646,288,7,280,1,"t2262",2021-09-28
