wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;3000;0.78;60;14;46;8044;1427;111191;44889;3313;41385;191;t0000;2021-10-13
dolnoœl¹skie;boles³awiecki;8;0.89;1;1;0;20;0;271;89;9;80;0;t0201;2021-10-13
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;9;2;137;60;0;59;1;t0202;2021-10-13
dolnoœl¹skie;g³ogowski;8;0.90;0;0;0;15;3;99;114;8;106;0;t0203;2021-10-13
dolnoœl¹skie;górowski;0;0;0;0;0;10;2;50;23;0;23;0;t0204;2021-10-13
dolnoœl¹skie;jaworski;2;0.40;0;0;0;6;1;48;28;2;26;0;t0205;2021-10-13
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;1;0;86;56;0;56;0;t0206;2021-10-13
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;1;1;34;29;0;29;0;t0207;2021-10-13
dolnoœl¹skie;k³odzki;0;0;0;0;0;11;1;100;85;0;85;0;t0208;2021-10-13
dolnoœl¹skie;legnicki;2;0.36;0;0;0;4;2;58;49;2;47;0;t0209;2021-10-13
dolnoœl¹skie;lubañski;1;0.18;0;0;0;6;1;142;31;2;29;0;t0210;2021-10-13
dolnoœl¹skie;lubiñski;5;0.47;1;0;1;17;1;149;126;6;120;0;t0211;2021-10-13
dolnoœl¹skie;lwówecki;0;0;0;0;0;9;7;56;35;0;35;0;t0212;2021-10-13
dolnoœl¹skie;milicki;0;0;0;0;0;3;1;30;30;0;30;0;t0213;2021-10-13
dolnoœl¹skie;oleœnicki;4;0.37;0;0;0;5;2;113;66;4;62;0;t0214;2021-10-13
dolnoœl¹skie;o³awski;3;0.39;0;0;0;14;1;227;58;3;55;0;t0215;2021-10-13
dolnoœl¹skie;polkowicki;7;1.11;0;0;0;3;0;86;81;7;74;0;t0216;2021-10-13
dolnoœl¹skie;strzeliñski;2;0.46;0;0;0;3;1;46;33;2;31;0;t0217;2021-10-13
dolnoœl¹skie;œredzki;1;0.18;0;0;0;18;2;104;33;1;31;1;t0218;2021-10-13
dolnoœl¹skie;œwidnicki;4;0.26;0;0;0;18;1;367;105;4;100;1;t0219;2021-10-13
dolnoœl¹skie;trzebnicki;6;0.70;0;0;0;5;2;177;65;7;58;0;t0220;2021-10-13
dolnoœl¹skie;wa³brzyski;2;0.36;0;0;0;3;0;25;47;2;45;0;t0221;2021-10-13
dolnoœl¹skie;wo³owski;0;0;0;0;0;2;2;35;23;0;23;0;t0222;2021-10-13
dolnoœl¹skie;wroc³awski;5;0.32;0;0;0;30;10;507;141;6;135;0;t0223;2021-10-13
dolnoœl¹skie;z¹bkowicki;5;0.78;0;0;0;14;1;113;46;7;38;1;t0224;2021-10-13
dolnoœl¹skie;zgorzelecki;3;0.34;0;0;0;15;3;140;42;3;39;0;t0225;2021-10-13
dolnoœl¹skie;z³otoryjski;1;0.23;0;0;0;9;4;43;30;2;28;0;t0226;2021-10-13
dolnoœl¹skie;Jelenia Góra;3;0.38;0;0;0;8;2;165;75;3;72;0;t0261;2021-10-13
dolnoœl¹skie;Legnica;1;0.10;0;0;0;7;3;365;89;1;88;0;t0262;2021-10-13
dolnoœl¹skie;Wroc³aw;32;0.50;0;0;0;137;26;2418;807;39;767;1;t0264;2021-10-13
dolnoœl¹skie;Wa³brzych;1;0.09;1;1;0;10;1;92;95;2;92;1;t0265;2021-10-13
kujawsko-pomorskie;aleksandrowski;15;2.73;0;0;0;9;5;100;73;15;57;1;t0401;2021-10-13
kujawsko-pomorskie;brodnicki;4;0.51;0;0;0;9;3;58;51;4;47;0;t0402;2021-10-13
kujawsko-pomorskie;bydgoski;9;0.75;0;0;0;11;0;203;138;11;126;1;t0403;2021-10-13
kujawsko-pomorskie;che³miñski;5;0.96;0;0;0;8;1;69;51;6;45;0;t0404;2021-10-13
kujawsko-pomorskie;golubsko-dobrzyñski;1;0.22;0;0;0;11;0;86;62;1;61;0;t0405;2021-10-13
kujawsko-pomorskie;grudzi¹dzki;1;0.25;0;0;0;3;0;43;28;1;27;0;t0406;2021-10-13
kujawsko-pomorskie;inowroc³awski;1;0.06;1;0;1;21;8;128;106;1;105;0;t0407;2021-10-13
kujawsko-pomorskie;lipnowski;1;0.15;0;0;0;2;1;56;53;1;52;0;t0408;2021-10-13
kujawsko-pomorskie;mogileñski;0;0;0;0;0;4;0;38;35;0;35;0;t0409;2021-10-13
kujawsko-pomorskie;nakielski;1;0.12;0;0;0;15;3;296;50;1;49;0;t0410;2021-10-13
kujawsko-pomorskie;radziejowski;0;0;0;0;0;5;4;54;23;0;23;0;t0411;2021-10-13
kujawsko-pomorskie;rypiñski;0;0;0;0;0;5;0;14;31;0;31;0;t0412;2021-10-13
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;3;0;34;39;0;37;2;t0413;2021-10-13
kujawsko-pomorskie;œwiecki;1;0.10;0;0;0;6;1;172;83;1;81;1;t0414;2021-10-13
