wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;196;0.05;6;2;4;1589;186;66472;39373;236;39086;51;t0000;2021-08-12
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;3;0;187;111;0;111;0;t0201;2021-08-12
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;4;0;87;82;0;82;0;t0202;2021-08-12
dolnoœl¹skie;g³ogowski;0;0;0;0;0;0;2;87;77;0;77;0;t0203;2021-08-12
dolnoœl¹skie;górowski;0;0;0;0;0;1;0;70;9;0;9;0;t0204;2021-08-12
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;49;46;0;46;0;t0205;2021-08-12
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;1;0;100;43;0;43;0;t0206;2021-08-12
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;1;0;67;36;0;36;0;t0207;2021-08-12
dolnoœl¹skie;k³odzki;0;0;0;0;0;7;0;131;134;0;134;0;t0208;2021-08-12
dolnoœl¹skie;legnicki;0;0;0;0;0;2;0;95;37;0;37;0;t0209;2021-08-12
dolnoœl¹skie;lubañski;0;0;0;0;0;3;0;38;27;0;27;0;t0210;2021-08-12
dolnoœl¹skie;lubiñski;1;0.09;0;0;0;7;1;60;99;1;98;0;t0211;2021-08-12
dolnoœl¹skie;lwówecki;0;0;0;0;0;3;0;52;37;0;37;0;t0212;2021-08-12
dolnoœl¹skie;milicki;1;0.27;0;0;0;0;0;40;35;1;34;0;t0213;2021-08-12
dolnoœl¹skie;oleœnicki;0;0;0;0;0;3;1;190;64;0;64;0;t0214;2021-08-12
dolnoœl¹skie;o³awski;0;0;0;0;0;1;0;280;67;0;67;0;t0215;2021-08-12
dolnoœl¹skie;polkowicki;0;0;0;0;0;1;0;67;62;0;62;0;t0216;2021-08-12
dolnoœl¹skie;strzeliñski;0;0;0;0;0;4;0;62;35;0;35;0;t0217;2021-08-12
dolnoœl¹skie;œredzki;0;0;0;0;0;3;0;100;47;0;46;1;t0218;2021-08-12
dolnoœl¹skie;œwidnicki;3;0.19;0;0;0;5;0;406;117;4;113;0;t0219;2021-08-12
dolnoœl¹skie;trzebnicki;0;0;0;0;0;1;0;245;83;0;83;0;t0220;2021-08-12
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;3;0;32;46;0;45;1;t0221;2021-08-12
dolnoœl¹skie;wo³owski;0;0;0;0;0;2;0;49;40;0;40;0;t0222;2021-08-12
dolnoœl¹skie;wroc³awski;2;0.13;0;0;0;18;1;508;204;3;200;1;t0223;2021-08-12
dolnoœl¹skie;z¹bkowicki;1;0.16;0;0;0;2;0;60;50;1;49;0;t0224;2021-08-12
dolnoœl¹skie;zgorzelecki;1;0.11;0;0;0;1;0;96;47;2;45;0;t0225;2021-08-12
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;2;0;36;35;0;35;0;t0226;2021-08-12
dolnoœl¹skie;Jelenia Góra;1;0.13;0;0;0;2;0;124;62;1;61;0;t0261;2021-08-12
dolnoœl¹skie;Legnica;0;0;0;0;0;1;0;383;106;0;105;1;t0262;2021-08-12
dolnoœl¹skie;Wroc³aw;4;0.06;0;0;0;37;4;2698;781;5;774;2;t0264;2021-08-12
dolnoœl¹skie;Wa³brzych;1;0.09;0;0;0;0;1;150;77;2;75;0;t0265;2021-08-12
kujawsko-pomorskie;aleksandrowski;1;0.18;0;0;0;1;1;29;20;1;19;0;t0401;2021-08-12
kujawsko-pomorskie;brodnicki;0;0;0;0;0;3;0;69;41;0;41;0;t0402;2021-08-12
kujawsko-pomorskie;bydgoski;0;0;0;0;0;5;0;181;101;0;101;0;t0403;2021-08-12
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;60;39;0;39;0;t0404;2021-08-12
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;1;0;19;36;0;36;0;t0405;2021-08-12
