wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;74;0.02;0;0;0;149;110;83518;23529;89;23400;40;t0000;2021-07-25
dolnoœl¹skie;boles³awiecki;1;0.11;0;0;0;0;0;198;42;1;41;0;t0201;2021-07-25
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;1;124;20;0;20;0;t0202;2021-07-25
dolnoœl¹skie;g³ogowski;0;0;0;0;0;0;0;126;34;0;34;0;t0203;2021-07-25
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;49;17;0;17;0;t0204;2021-07-25
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;79;20;0;20;0;t0205;2021-07-25
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;0;0;141;44;0;44;0;t0206;2021-07-25
dolnoœl¹skie;kamiennogórski;1;0.23;0;0;0;0;0;98;6;1;5;0;t0207;2021-07-25
dolnoœl¹skie;k³odzki;0;0;0;0;0;0;0;179;80;0;80;0;t0208;2021-07-25
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;94;16;0;16;0;t0209;2021-07-25
dolnoœl¹skie;lubañski;0;0;0;0;0;1;0;67;8;0;8;0;t0210;2021-07-25
dolnoœl¹skie;lubiñski;0;0;0;0;0;0;0;86;53;0;52;1;t0211;2021-07-25
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;72;15;0;14;1;t0212;2021-07-25
dolnoœl¹skie;milicki;0;0;0;0;0;0;0;53;20;0;20;0;t0213;2021-07-25
dolnoœl¹skie;oleœnicki;0;0;0;0;0;0;0;256;60;0;60;0;t0214;2021-07-25
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;241;28;0;28;0;t0215;2021-07-25
dolnoœl¹skie;polkowicki;0;0;0;0;0;0;0;67;26;0;26;0;t0216;2021-07-25
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;39;16;0;16;0;t0217;2021-07-25
dolnoœl¹skie;œredzki;0;0;0;0;0;0;0;165;5;0;5;0;t0218;2021-07-25
dolnoœl¹skie;œwidnicki;0;0;0;0;0;0;0;423;48;0;48;0;t0219;2021-07-25
dolnoœl¹skie;trzebnicki;0;0;0;0;0;0;0;283;29;0;29;0;t0220;2021-07-25
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;0;0;36;18;0;18;0;t0221;2021-07-25
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;89;13;0;13;0;t0222;2021-07-25
dolnoœl¹skie;wroc³awski;0;0;0;0;0;1;1;638;89;0;89;0;t0223;2021-07-25
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;0;0;87;23;0;23;0;t0224;2021-07-25
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;86;17;0;17;0;t0225;2021-07-25
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;34;9;0;9;0;t0226;2021-07-25
